Date,WisdomTree Global ex US Quality Dividend GrowthEtf_Open_average,WisdomTree Global ex US Quality Dividend GrowthEtf_Open_max,WisdomTree Global ex US Quality Dividend GrowthEtf_Open_min,WisdomTree Global ex US Quality Dividend GrowthEtf_Open_volatility,WisdomTree Global ex US Quality Dividend GrowthEtf_Open_change,WisdomTree Global ex US Quality Dividend GrowthEtf_High_average,WisdomTree Global ex US Quality Dividend GrowthEtf_High_max,WisdomTree Global ex US Quality Dividend GrowthEtf_High_min,WisdomTree Global ex US Quality Dividend GrowthEtf_High_volatility,WisdomTree Global ex US Quality Dividend GrowthEtf_High_change,WisdomTree Global ex US Quality Dividend GrowthEtf_Low_average,WisdomTree Global ex US Quality Dividend GrowthEtf_Low_max,WisdomTree Global ex US Quality Dividend GrowthEtf_Low_min,WisdomTree Global ex US Quality Dividend GrowthEtf_Low_volatility,WisdomTree Global ex US Quality Dividend GrowthEtf_Low_change,WisdomTree Global ex US Quality Dividend GrowthEtf_Close_average,WisdomTree Global ex US Quality Dividend GrowthEtf_Close_max,WisdomTree Global ex US Quality Dividend GrowthEtf_Close_min,WisdomTree Global ex US Quality Dividend GrowthEtf_Close_volatility,WisdomTree Global ex US Quality Dividend GrowthEtf_Close_change
2018-12-30,48.98,48.98,48.98,0.0,0.0,50.01,50.01,50.01,0.0,0.0,48.98,48.98,48.98,0.0,0.0,50.01,50.01,50.01,0.0,0.0
2019-01-06,50.99,50.99,50.99,0.0,0.0,51.07,51.07,51.07,0.0,0.0,50.99,50.99,50.99,0.0,0.0,51.02,51.02,51.02,0.0,0.0
2019-01-13,52.02,52.02,52.02,0.0,0.0,52.1,52.1,52.1,0.0,0.0,51.93,51.93,51.93,0.0,0.0,52.08,52.08,52.08,0.0,0.0
2019-01-20,52.68,52.68,52.68,0.0,0.0,52.68,52.68,52.68,0.0,0.0,52.58,52.58,52.58,0.0,0.0,52.58,52.58,52.58,0.0,0.0
2019-01-27,53.59,53.59,53.59,0.0,0.0,53.62,53.62,53.62,0.0,0.0,53.5,53.5,53.5,0.0,0.0,53.56,53.56,53.56,0.0,0.0
2019-02-03,52.87,52.87,52.87,0.0,0.0,52.87,52.87,52.87,0.0,0.0,52.7,52.7,52.7,0.0,0.0,52.87,52.87,52.87,0.0,0.0
2019-02-10,54.04,54.04,54.04,0.0,0.0,54.1,54.1,54.1,0.0,0.0,53.97,53.97,53.97,0.0,0.0,54.1,54.1,54.1,0.0,0.0
2019-02-17,54.82,54.82,54.82,0.0,0.0,55.02,55.02,55.02,0.0,0.0,54.81,54.81,54.81,0.0,0.0,54.93,54.93,54.93,0.0,0.0
2019-02-24,55.15,55.15,55.15,0.0,0.0,55.15,55.15,55.15,0.0,0.0,55.01,55.01,55.01,0.0,0.0,55.08,55.08,55.08,0.0,0.0
2019-03-03,53.79,53.79,53.79,0.0,0.0,54.1,54.1,54.1,0.0,0.0,53.78,53.78,53.78,0.0,0.0,54.1,54.1,54.1,0.0,0.0
2019-03-10,55.35,55.35,55.35,0.0,0.0,55.7,55.7,55.7,0.0,0.0,55.35,55.35,55.35,0.0,0.0,55.68,55.68,55.68,0.0,0.0
2019-03-17,55.82,55.82,55.82,0.0,0.0,55.82,55.82,55.82,0.0,0.0,55.27,55.27,55.27,0.0,0.0,55.37,55.37,55.37,0.0,0.0
2019-03-24,55.79,55.79,55.79,0.0,0.0,55.83,55.83,55.83,0.0,0.0,55.66,55.66,55.66,0.0,0.0,55.81,55.81,55.81,0.0,0.0
2019-03-31,57.43,57.43,57.43,0.0,0.0,57.6,57.6,57.6,0.0,0.0,57.43,57.43,57.43,0.0,0.0,57.51,57.51,57.51,0.0,0.0
2019-04-07,57.76,57.76,57.76,0.0,0.0,57.76,57.76,57.76,0.0,0.0,57.67,57.67,57.67,0.0,0.0,57.75,57.75,57.75,0.0,0.0
2019-04-14,57.88,57.88,57.88,0.0,0.0,58.03,58.03,58.03,0.0,0.0,57.88,57.88,57.88,0.0,0.0,57.97,57.97,57.97,0.0,0.0
2019-04-21,57.53,57.53,57.53,0.0,0.0,57.72,57.72,57.72,0.0,0.0,57.53,57.53,57.53,0.0,0.0,57.68,57.68,57.68,0.0,0.0
2019-04-28,57.68,57.68,57.68,0.0,0.0,58.04,58.04,58.04,0.0,0.0,57.68,57.68,57.68,0.0,0.0,58.04,58.04,58.04,0.0,0.0
2019-05-05,56.03,56.03,56.03,0.0,0.0,56.8,56.8,56.8,0.0,0.0,56.03,56.03,56.03,0.0,0.0,56.74,56.74,56.74,0.0,0.0
2019-05-12,55.59,55.59,55.59,0.0,0.0,55.89,55.89,55.89,0.0,0.0,55.57,55.57,55.57,0.0,0.0,55.57,55.57,55.57,0.0,0.0
2019-05-19,55.24,55.24,55.24,0.0,0.0,55.24,55.24,55.24,0.0,0.0,55.02,55.02,55.02,0.0,0.0,55.13,55.13,55.13,0.0,0.0
2019-05-26,54.24,54.24,54.24,0.0,0.0,54.46,54.46,54.46,0.0,0.0,54.24,54.24,54.24,0.0,0.0,54.41,54.41,54.41,0.0,0.0
2019-06-02,56.22,56.22,56.22,0.0,0.0,56.22,56.22,56.22,0.0,0.0,56.13,56.13,56.13,0.0,0.0,56.15,56.15,56.15,0.0,0.0
2019-06-09,55.99,55.99,55.99,0.0,0.0,55.99,55.99,55.99,0.0,0.0,55.91,55.91,55.91,0.0,0.0,55.93,55.93,55.93,0.0,0.0
2019-06-16,57.76,57.76,57.76,0.0,0.0,57.83,57.83,57.83,0.0,0.0,57.7,57.7,57.7,0.0,0.0,57.76,57.76,57.76,0.0,0.0
2019-06-23,57.64,57.64,57.64,0.0,0.0,57.65,57.65,57.65,0.0,0.0,57.5,57.5,57.5,0.0,0.0,57.53,57.53,57.53,0.0,0.0
2019-06-30,58.37,58.37,58.37,0.0,0.0,58.44,58.44,58.44,0.0,0.0,58.17,58.17,58.17,0.0,0.0,58.3,58.3,58.3,0.0,0.0
2019-07-07,57.82,57.82,57.82,0.0,0.0,57.94,57.94,57.94,0.0,0.0,57.82,57.82,57.82,0.0,0.0,57.87,57.87,57.87,0.0,0.0
2019-07-14,58.63,58.63,58.63,0.0,0.0,58.63,58.63,58.63,0.0,0.0,58.41,58.41,58.41,0.0,0.0,58.41,58.41,58.41,0.0,0.0
2019-07-21,58.98,58.98,58.98,0.0,0.0,58.98,58.98,58.98,0.0,0.0,58.9,58.9,58.9,0.0,0.0,58.9,58.9,58.9,0.0,0.0
2019-07-28,57.57,57.57,57.57,0.0,0.0,57.57,57.57,57.57,0.0,0.0,57.09,57.09,57.09,0.0,0.0,57.26,57.26,57.26,0.0,0.0
2019-08-04,56.45,56.45,56.45,0.0,0.0,56.56,56.56,56.56,0.0,0.0,56.27,56.27,56.27,0.0,0.0,56.45,56.45,56.45,0.0,0.0
2019-08-11,55.54,55.54,55.54,0.0,0.0,55.95,55.95,55.95,0.0,0.0,55.54,55.54,55.54,0.0,0.0,55.93,55.93,55.93,0.0,0.0
2019-08-18,56.11,56.11,56.11,0.0,0.0,56.11,56.11,56.11,0.0,0.0,55.9,55.9,55.9,0.0,0.0,55.9,55.9,55.9,0.0,0.0
2019-08-25,56.97,56.97,56.97,0.0,0.0,56.97,56.97,56.97,0.0,0.0,56.74,56.74,56.74,0.0,0.0,56.9,56.9,56.9,0.0,0.0
2019-09-01,58.35,58.35,58.35,0.0,0.0,58.54,58.54,58.54,0.0,0.0,58.35,58.35,58.35,0.0,0.0,58.43,58.43,58.43,0.0,0.0
2019-09-08,59.25,59.25,59.25,0.0,0.0,59.38,59.38,59.38,0.0,0.0,59.21,59.21,59.21,0.0,0.0,59.24,59.24,59.24,0.0,0.0
2019-09-15,58.72,58.72,58.72,0.0,0.0,58.73,58.73,58.73,0.0,0.0,58.72,58.72,58.72,0.0,0.0,58.73,58.73,58.73,0.0,0.0
2019-09-22,58.29,58.29,58.29,0.0,0.0,58.29,58.29,58.29,0.0,0.0,57.86,57.86,57.86,0.0,0.0,57.96,57.96,57.96,0.0,0.0
2019-09-29,57.56,57.56,57.56,0.0,0.0,57.91,57.91,57.91,0.0,0.0,57.56,57.56,57.56,0.0,0.0,57.91,57.91,57.91,0.0,0.0
2019-10-06,58.68,58.68,58.68,0.0,0.0,59.02,59.02,59.02,0.0,0.0,58.68,58.68,58.68,0.0,0.0,58.88,58.88,58.88,0.0,0.0
2019-10-13,59.61,59.61,59.61,0.0,0.0,59.66,59.66,59.66,0.0,0.0,59.4,59.4,59.4,0.0,0.0,59.6,59.6,59.6,0.0,0.0
2019-10-20,60.15,60.15,60.15,0.0,0.0,60.34,60.34,60.34,0.0,0.0,60.07,60.07,60.07,0.0,0.0,60.34,60.34,60.34,0.0,0.0
2019-10-27,61.28,61.28,61.28,0.0,0.0,61.46,61.46,61.46,0.0,0.0,61.25,61.25,61.25,0.0,0.0,61.46,61.46,61.46,0.0,0.0
2019-11-03,61.88,61.88,61.88,0.0,0.0,61.99,61.99,61.99,0.0,0.0,61.78,61.78,61.78,0.0,0.0,61.99,61.99,61.99,0.0,0.0
2019-11-10,61.68,61.68,61.68,0.0,0.0,61.97,61.97,61.97,0.0,0.0,61.66,61.66,61.66,0.0,0.0,61.9,61.9,61.9,0.0,0.0
2019-11-17,61.89,61.89,61.89,0.0,0.0,61.89,61.89,61.89,0.0,0.0,61.63,61.63,61.63,0.0,0.0,61.72,61.72,61.72,0.0,0.0
2019-11-24,62.51,62.51,62.51,0.0,0.0,62.51,62.51,62.51,0.0,0.0,62.34,62.34,62.34,0.0,0.0,62.38,62.38,62.38,0.0,0.0
2019-12-01,63.08,63.08,63.08,0.0,0.0,63.11,63.11,63.11,0.0,0.0,63.06,63.06,63.06,0.0,0.0,63.11,63.11,63.11,0.0,0.0
2019-12-08,64.44,64.44,64.44,0.0,0.0,64.64,64.64,64.64,0.0,0.0,64.39,64.39,64.39,0.0,0.0,64.54,64.54,64.54,0.0,0.0
2019-12-15,65.5,65.5,65.5,0.0,0.0,65.61,65.61,65.61,0.0,0.0,65.44,65.44,65.44,0.0,0.0,65.52,65.52,65.52,0.0,0.0
2019-12-22,66.06,66.06,66.06,0.0,0.0,66.06,66.06,66.06,0.0,0.0,65.75,65.75,65.75,0.0,0.0,65.85,65.85,65.85,0.0,0.0
2019-12-29,65.59,65.59,65.59,0.0,0.0,65.93,65.93,65.93,0.0,0.0,65.59,65.59,65.59,0.0,0.0,65.6,65.6,65.6,0.0,0.0
