Date,FMC_Open_average,FMC_Open_max,FMC_Open_min,FMC_Open_volatility,FMC_Open_change,FMC_High_average,FMC_High_max,FMC_High_min,FMC_High_volatility,FMC_High_change,FMC_Low_average,FMC_Low_max,FMC_Low_min,FMC_Low_volatility,FMC_Low_change,FMC_Close_average,FMC_Close_max,FMC_Close_min,FMC_Close_volatility,FMC_Close_change,FMC_Volume_average,FMC_Volume_max,FMC_Volume_min,FMC_Volume_volatility,FMC_Volume_change
2018-01-14,92.948,98.29,89.72,8.570000000000007,-8.570000000000007,93.39,98.55,90.43,8.11999999999999,-8.11999999999999,90.774,94.52,87.1,7.420000000000002,-5.049999999999997,91.744,94.98,89.85,5.13000000000001,-5.13000000000001,2331107,5214582,1048085,4166497,878148
2018-01-21,90.654,92.21,89.33,2.8799999999999955,1.6799999999999926,91.61800000000001,93.17,89.98,3.1899999999999977,1.7399999999999949,89.824,91.54,88.42,3.1200000000000045,1.6599999999999966,90.796,92.03,88.88,3.1500000000000057,2.490000000000009,1315642,1818272,957063,861209,-516858
2018-01-28,89.422,92.04,85.06,6.980000000000004,-5.480000000000004,90.49,92.61,87.33,5.280000000000001,-4.820000000000007,87.67,90.81,82.77,8.040000000000006,-7.480000000000004,88.18,91.54,83.09,8.450000000000003,-8.450000000000003,1459069,1956357,995455,960902,420320
2018-02-04,83.178,84.87,81.32,3.5500000000000114,2.5,85.08,85.96,83.3,2.6599999999999966,0.3400000000000034,81.57000000000001,83.76,79.62,4.140000000000001,2.299999999999997,83.546,85.22,80.87,4.349999999999994,0.23000000000000398,1552827,2411423,905383,1506040,709016
2018-02-11,85.01,86.92,82.05,4.8700000000000045,-0.9899999999999949,86.355,87.5,85.09,2.4099999999999966,-1.7800000000000011,82.7675,84.59,81.54,3.049999999999997,1.4000000000000057,83.9275,85.26,81.86,3.4000000000000057,1.4899999999999949,1902167,2918423,1235901,1682522,-1621073
2018-02-18,83.872,85.68,82.83,2.8500000000000085,2.440000000000012,84.776,85.75,83.81,1.9399999999999977,1.1700000000000017,82.462,83.99,80.95,3.039999999999992,-2.1099999999999994,83.71600000000001,85.72,82.12,3.5999999999999943,0.10000000000000853,1380698,2139480,991719,1147761,1147761
2018-02-25,80.588,83.77,78.41,5.359999999999999,-4.659999999999997,81.764,84.62,78.91,5.710000000000008,-3.3000000000000114,78.764,82.55,76.57,5.980000000000004,-3.6799999999999926,80.018,82.59,78.48,4.109999999999999,-1.8599999999999994,2217328,3407784,1327824,2079960,198193
2018-03-04,82.492,83.64,81.34,2.299999999999997,2.299999999999997,83.576,84.52,82.76,1.759999999999991,1.759999999999991,81.69200000000001,82.58,80.92,1.6599999999999966,1.6599999999999966,82.978,83.88,82.25,1.6299999999999955,1.4599999999999937,1293691,1730846,1099162,631684,-438575
2018-03-11,82.804,84.38,80.92,3.4599999999999937,-2.549999999999997,83.51,84.73,82.2,2.530000000000001,-2.530000000000001,81.716,83.55,80.57,2.980000000000004,-2.509999999999991,82.23,83.78,81.07,2.710000000000008,-2.460000000000008,1037418,1469312,830441,638871,-88629
2018-03-18,79.074,81.63,76.67,4.959999999999994,-4.959999999999994,79.82,81.83,77.3,4.530000000000001,-4.530000000000001,77.356,79.75,75.17,4.579999999999998,-4.579999999999998,77.838,80.35,75.51,4.839999999999989,-4.009999999999991,1445973,2219993,1106407,1113586,177325
2018-03-25,75.89750000000001,76.92,75.03,1.8900000000000006,0.5,76.95750000000001,78.15,75.58,2.5700000000000074,1.1700000000000017,74.2975,75.0,72.73,2.269999999999996,-0.2600000000000051,74.9875,76.57,73.11,3.4599999999999937,-0.29000000000000625,1888226,3012076,1409629,1602447,-61662
