Date,UBS ETRACS 2xMonthly Leveraged S&P MLP B_Open_average,UBS ETRACS 2xMonthly Leveraged S&P MLP B_Open_max,UBS ETRACS 2xMonthly Leveraged S&P MLP B_Open_min,UBS ETRACS 2xMonthly Leveraged S&P MLP B_Open_volatility,UBS ETRACS 2xMonthly Leveraged S&P MLP B_Open_change,UBS ETRACS 2xMonthly Leveraged S&P MLP B_High_average,UBS ETRACS 2xMonthly Leveraged S&P MLP B_High_max,UBS ETRACS 2xMonthly Leveraged S&P MLP B_High_min,UBS ETRACS 2xMonthly Leveraged S&P MLP B_High_volatility,UBS ETRACS 2xMonthly Leveraged S&P MLP B_High_change,UBS ETRACS 2xMonthly Leveraged S&P MLP B_Low_average,UBS ETRACS 2xMonthly Leveraged S&P MLP B_Low_max,UBS ETRACS 2xMonthly Leveraged S&P MLP B_Low_min,UBS ETRACS 2xMonthly Leveraged S&P MLP B_Low_volatility,UBS ETRACS 2xMonthly Leveraged S&P MLP B_Low_change,UBS ETRACS 2xMonthly Leveraged S&P MLP B_Close_average,UBS ETRACS 2xMonthly Leveraged S&P MLP B_Close_max,UBS ETRACS 2xMonthly Leveraged S&P MLP B_Close_min,UBS ETRACS 2xMonthly Leveraged S&P MLP B_Close_volatility,UBS ETRACS 2xMonthly Leveraged S&P MLP B_Close_change
2018-05-20,37.72,37.72,37.72,0.0,0.0,37.87,37.87,37.87,0.0,0.0,37.72,37.72,37.72,0.0,0.0,37.87,37.87,37.87,0.0,0.0
2018-05-27,40.4,40.4,40.4,0.0,0.0,40.49,40.49,40.49,0.0,0.0,40.4,40.4,40.4,0.0,0.0,40.49,40.49,40.49,0.0,0.0
2018-06-03,40.72,40.72,40.72,0.0,0.0,40.72,40.72,40.72,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.65,40.65,40.65,0.0,0.0
2018-06-10,39.09,39.09,39.09,0.0,0.0,39.09,39.09,39.09,0.0,0.0,38.96,38.96,38.96,0.0,0.0,38.96,38.96,38.96,0.0,0.0
2018-06-17,38.34,38.34,38.34,0.0,0.0,38.44,38.44,38.44,0.0,0.0,38.05,38.05,38.05,0.0,0.0,38.05,38.05,38.05,0.0,0.0
2018-06-24,38.65,38.65,38.65,0.0,0.0,38.65,38.65,38.65,0.0,0.0,38.09,38.09,38.09,0.0,0.0,38.09,38.09,38.09,0.0,0.0
2018-07-01,39.46,39.46,39.46,0.0,0.0,39.47,39.47,39.47,0.0,0.0,39.46,39.46,39.46,0.0,0.0,39.47,39.47,39.47,0.0,0.0
2018-07-08,38.48,38.48,38.48,0.0,0.0,38.69,38.69,38.69,0.0,0.0,38.48,38.48,38.48,0.0,0.0,38.64,38.64,38.64,0.0,0.0
2018-07-15,43.86,43.86,43.86,0.0,0.0,43.86,43.86,43.86,0.0,0.0,43.86,43.86,43.86,0.0,0.0,43.86,43.86,43.86,0.0,0.0
2018-07-22,41.22,41.22,41.22,0.0,0.0,41.37,41.37,41.37,0.0,0.0,41.22,41.22,41.22,0.0,0.0,41.37,41.37,41.37,0.0,0.0
2018-07-29,45.5,45.5,45.5,0.0,0.0,45.54,45.54,45.54,0.0,0.0,45.4,45.4,45.4,0.0,0.0,45.4,45.4,45.4,0.0,0.0
2018-08-05,44.95,44.95,44.95,0.0,0.0,44.95,44.95,44.95,0.0,0.0,44.36,44.36,44.36,0.0,0.0,44.36,44.36,44.36,0.0,0.0
2018-08-12,44.97,44.97,44.97,0.0,0.0,45.14,45.14,45.14,0.0,0.0,44.97,44.97,44.97,0.0,0.0,45.14,45.14,45.14,0.0,0.0
2018-08-19,47.0,47.0,47.0,0.0,0.0,47.0,47.0,47.0,0.0,0.0,45.98,45.98,45.98,0.0,0.0,45.98,45.98,45.98,0.0,0.0
2018-08-26,43.39,43.39,43.39,0.0,0.0,43.39,43.39,43.39,0.0,0.0,43.35,43.35,43.35,0.0,0.0,43.35,43.35,43.35,0.0,0.0
2018-09-02,42.8,42.8,42.8,0.0,0.0,42.8,42.8,42.8,0.0,0.0,42.23,42.23,42.23,0.0,0.0,42.23,42.23,42.23,0.0,0.0
2018-09-09,43.0,43.0,43.0,0.0,0.0,43.0,43.0,43.0,0.0,0.0,42.98,42.98,42.98,0.0,0.0,42.98,42.98,42.98,0.0,0.0
2018-09-16,41.65,41.65,41.65,0.0,0.0,41.65,41.65,41.65,0.0,0.0,41.65,41.65,41.65,0.0,0.0,41.65,41.65,41.65,0.0,0.0
2018-09-23,40.1,40.1,40.1,0.0,0.0,41.95,41.95,41.95,0.0,0.0,40.1,40.1,40.1,0.0,0.0,41.95,41.95,41.95,0.0,0.0
2018-09-30,43.66,43.66,43.66,0.0,0.0,43.66,43.66,43.66,0.0,0.0,43.15,43.15,43.15,0.0,0.0,43.15,43.15,43.15,0.0,0.0
2018-10-07,39.5,39.5,39.5,0.0,0.0,39.5,39.5,39.5,0.0,0.0,39.5,39.5,39.5,0.0,0.0,39.5,39.5,39.5,0.0,0.0
2018-10-14,40.0,40.0,40.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,38.27,38.27,38.27,0.0,0.0,38.27,38.27,38.27,0.0,0.0
2018-10-21,34.5,34.5,34.5,0.0,0.0,34.5,34.5,34.5,0.0,0.0,32.68,32.68,32.68,0.0,0.0,32.68,32.68,32.68,0.0,0.0
2018-10-28,34.35,34.35,34.35,0.0,0.0,34.87,34.87,34.87,0.0,0.0,34.35,34.35,34.35,0.0,0.0,34.87,34.87,34.87,0.0,0.0
2018-11-04,34.95,34.95,34.95,0.0,0.0,34.95,34.95,34.95,0.0,0.0,34.39,34.39,34.39,0.0,0.0,34.39,34.39,34.39,0.0,0.0
2018-11-11,43.25,43.25,43.25,0.0,0.0,43.25,43.25,43.25,0.0,0.0,43.25,43.25,43.25,0.0,0.0,43.25,43.25,43.25,0.0,0.0
2018-11-18,32.12,32.12,32.12,0.0,0.0,32.12,32.12,32.12,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.73,31.73,31.73,0.0,0.0
2018-11-25,32.53,32.53,32.53,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.28,32.28,32.28,0.0,0.0,32.28,32.28,32.28,0.0,0.0
2018-12-02,31.2,31.2,31.2,0.0,0.0,31.2,31.2,31.2,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.64,30.64,30.64,0.0,0.0
2018-12-09,31.86,31.86,31.86,0.0,0.0,31.86,31.86,31.86,0.0,0.0,29.31,29.31,29.31,0.0,0.0,29.31,29.31,29.31,0.0,0.0
2018-12-16,24.91,24.91,24.91,0.0,0.0,24.91,24.91,24.91,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.14,24.14,24.14,0.0,0.0
2018-12-23,26.55,26.55,26.55,0.0,0.0,26.56,26.56,26.56,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.56,26.56,26.56,0.0,0.0
2018-12-30,31.99,31.99,31.99,0.0,0.0,31.99,31.99,31.99,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.57,31.57,31.57,0.0,0.0
2019-01-06,30.07,30.07,30.07,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.17,30.17,30.17,0.0,0.0
2019-01-13,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0
2019-01-20,31.36,31.36,31.36,0.0,0.0,31.36,31.36,31.36,0.0,0.0,31.36,31.36,31.36,0.0,0.0,31.36,31.36,31.36,0.0,0.0
2019-01-27,32.5,32.5,32.5,0.0,0.0,33.08,33.08,33.08,0.0,0.0,32.05,32.05,32.05,0.0,0.0,33.08,33.08,33.08,0.0,0.0
2019-02-03,30.4,30.4,30.4,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.86,30.86,30.86,0.0,0.0
2019-02-10,33.55,33.55,33.55,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.45,33.45,33.45,0.0,0.0
2019-02-17,33.48,33.48,33.48,0.0,0.0,33.75,33.75,33.75,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.75,33.75,33.75,0.0,0.0
2019-02-24,32.84,32.84,32.84,0.0,0.0,32.84,32.84,32.84,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.71,32.71,32.71,0.0,0.0
2019-03-03,33.44,33.44,33.44,0.0,0.0,33.44,33.44,33.44,0.0,0.0,33.44,33.44,33.44,0.0,0.0,33.44,33.44,33.44,0.0,0.0
2019-03-10,34.0,34.0,34.0,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.57,34.57,34.57,0.0,0.0
2019-03-17,34.27,34.27,34.27,0.0,0.0,34.37,34.37,34.37,0.0,0.0,34.27,34.27,34.27,0.0,0.0,34.37,34.37,34.37,0.0,0.0
2019-03-24,35.64,35.64,35.64,0.0,0.0,35.64,35.64,35.64,0.0,0.0,35.56,35.56,35.56,0.0,0.0,35.56,35.56,35.56,0.0,0.0
2019-03-31,35.83,35.83,35.83,0.0,0.0,35.87,35.87,35.87,0.0,0.0,35.65,35.65,35.65,0.0,0.0,35.65,35.65,35.65,0.0,0.0
2019-04-07,33.9,33.9,33.9,0.0,0.0,34.45,34.45,34.45,0.0,0.0,33.9,33.9,33.9,0.0,0.0,34.27,34.27,34.27,0.0,0.0
2019-04-14,33.61,33.61,33.61,0.0,0.0,34.12,34.12,34.12,0.0,0.0,33.61,33.61,33.61,0.0,0.0,34.12,34.12,34.12,0.0,0.0
2019-04-21,33.45,33.45,33.45,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.45,33.45,33.45,0.0,0.0
2019-04-28,32.45,32.45,32.45,0.0,0.0,33.01,33.01,33.01,0.0,0.0,32.45,32.45,32.45,0.0,0.0,33.01,33.01,33.01,0.0,0.0
2019-05-05,33.78,33.78,33.78,0.0,0.0,33.78,33.78,33.78,0.0,0.0,32.85,32.85,32.85,0.0,0.0,32.98,32.98,32.98,0.0,0.0
2019-05-12,33.82,33.82,33.82,0.0,0.0,33.82,33.82,33.82,0.0,0.0,33.65,33.65,33.65,0.0,0.0,33.65,33.65,33.65,0.0,0.0
2019-05-19,33.56,33.56,33.56,0.0,0.0,33.58,33.58,33.58,0.0,0.0,32.85,32.85,32.85,0.0,0.0,33.09,33.09,33.09,0.0,0.0
2019-05-26,31.6,31.6,31.6,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.6,31.6,31.6,0.0,0.0
2019-06-02,32.04,32.04,32.04,0.0,0.0,32.26,32.26,32.26,0.0,0.0,32.04,32.04,32.04,0.0,0.0,32.26,32.26,32.26,0.0,0.0
2019-06-09,31.89,31.89,31.89,0.0,0.0,31.89,31.89,31.89,0.0,0.0,31.82,31.82,31.82,0.0,0.0,31.82,31.82,31.82,0.0,0.0
2019-06-16,32.43,32.43,32.43,0.0,0.0,32.43,32.43,32.43,0.0,0.0,32.43,32.43,32.43,0.0,0.0,32.43,32.43,32.43,0.0,0.0
2019-06-23,33.44,33.44,33.44,0.0,0.0,33.44,33.44,33.44,0.0,0.0,32.91,32.91,32.91,0.0,0.0,32.91,32.91,32.91,0.0,0.0
2019-06-30,34.0,34.0,34.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,33.78,33.78,33.78,0.0,0.0,33.84,33.84,33.84,0.0,0.0
2019-07-07,33.67,33.67,33.67,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.62,33.62,33.62,0.0,0.0,33.62,33.62,33.62,0.0,0.0
2019-07-14,33.69,33.69,33.69,0.0,0.0,33.69,33.69,33.69,0.0,0.0,33.69,33.69,33.69,0.0,0.0,33.69,33.69,33.69,0.0,0.0
2019-07-21,32.37,32.37,32.37,0.0,0.0,32.37,32.37,32.37,0.0,0.0,31.99,31.99,31.99,0.0,0.0,31.99,31.99,31.99,0.0,0.0
2019-07-28,29.93,29.93,29.93,0.0,0.0,30.01,30.01,30.01,0.0,0.0,29.29,29.29,29.29,0.0,0.0,29.52,29.52,29.52,0.0,0.0
2019-08-04,27.73,27.73,27.73,0.0,0.0,28.41,28.41,28.41,0.0,0.0,27.73,27.73,27.73,0.0,0.0,27.95,27.95,27.95,0.0,0.0
2019-08-11,29.15,29.15,29.15,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.14,29.14,29.14,0.0,0.0,29.14,29.14,29.14,0.0,0.0
2019-08-18,27.8,27.8,27.8,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.12,27.12,27.12,0.0,0.0,27.12,27.12,27.12,0.0,0.0
2019-08-25,28.57,28.57,28.57,0.0,0.0,28.75,28.75,28.75,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.75,28.75,28.75,0.0,0.0
2019-09-01,28.33,28.33,28.33,0.0,0.0,29.18,29.18,29.18,0.0,0.0,28.33,28.33,28.33,0.0,0.0,29.18,29.18,29.18,0.0,0.0
2019-09-08,30.5,30.5,30.5,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.41,30.41,30.41,0.0,0.0
2019-09-15,30.21,30.21,30.21,0.0,0.0,30.38,30.38,30.38,0.0,0.0,30.21,30.21,30.21,0.0,0.0,30.35,30.35,30.35,0.0,0.0
2019-09-22,28.51,28.51,28.51,0.0,0.0,28.86,28.86,28.86,0.0,0.0,28.51,28.51,28.51,0.0,0.0,28.86,28.86,28.86,0.0,0.0
2019-09-29,27.75,27.75,27.75,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.43,27.43,27.43,0.0,0.0,27.43,27.43,27.43,0.0,0.0
2019-10-06,25.27,25.27,25.27,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.13,25.13,25.13,0.0,0.0
2019-10-13,25.67,25.67,25.67,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.35,25.35,25.35,0.0,0.0
2019-10-20,25.46,25.46,25.46,0.0,0.0,25.51,25.51,25.51,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.58,24.58,24.58,0.0,0.0
2019-10-27,25.29,25.29,25.29,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2019-11-03,23.35,23.35,23.35,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.04,23.04,23.04,0.0,0.0,23.04,23.04,23.04,0.0,0.0
2019-11-10,22.42,22.42,22.42,0.0,0.0,22.42,22.42,22.42,0.0,0.0,21.85,21.85,21.85,0.0,0.0,21.93,21.93,21.93,0.0,0.0
2019-11-17,23.1,23.1,23.1,0.0,0.0,23.1,23.1,23.1,0.0,0.0,22.9,22.9,22.9,0.0,0.0,23.06,23.06,23.06,0.0,0.0
2019-11-24,21.73,21.73,21.73,0.0,0.0,21.73,21.73,21.73,0.0,0.0,21.53,21.53,21.53,0.0,0.0,21.53,21.53,21.53,0.0,0.0
2019-12-01,21.71,21.71,21.71,0.0,0.0,22.56,22.56,22.56,0.0,0.0,21.71,21.71,21.71,0.0,0.0,22.55,22.55,22.55,0.0,0.0
2019-12-08,24.0,24.0,24.0,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.25,24.25,24.25,0.0,0.0
2019-12-15,25.28,25.28,25.28,0.0,0.0,25.57,25.57,25.57,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.57,25.57,25.57,0.0,0.0
2019-12-22,25.78,25.78,25.78,0.0,0.0,25.78,25.78,25.78,0.0,0.0,24.91,24.91,24.91,0.0,0.0,24.91,24.91,24.91,0.0,0.0
2019-12-29,26.0,26.0,26.0,0.0,0.0,26.33,26.33,26.33,0.0,0.0,25.85,25.85,25.85,0.0,0.0,26.33,26.33,26.33,0.0,0.0
