Date,SSI_Open_average,SSI_Open_max,SSI_Open_min,SSI_Open_volatility,SSI_Open_change,SSI_High_average,SSI_High_max,SSI_High_min,SSI_High_volatility,SSI_High_change,SSI_Low_average,SSI_Low_max,SSI_Low_min,SSI_Low_volatility,SSI_Low_change,SSI_Close_average,SSI_Close_max,SSI_Close_min,SSI_Close_volatility,SSI_Close_change,SSI_Volume_average,SSI_Volume_max,SSI_Volume_min,SSI_Volume_volatility,SSI_Volume_change
2018-07-15,2.376,2.43,2.31,0.1200000000000001,0.1200000000000001,2.408,2.44,2.35,0.08999999999999986,0.08999999999999986,2.35,2.38,2.31,0.06999999999999984,0.04999999999999982,2.376,2.4,2.34,0.06000000000000005,0.020000000000000018,87057,139816,55737,84079,-14326
2018-07-22,2.286,2.38,2.16,0.21999999999999975,-0.19999999999999973,2.322,2.44,2.16,0.2799999999999998,-0.2799999999999998,2.208,2.33,2.1,0.22999999999999998,-0.22999999999999998,2.242,2.4,2.1,0.2999999999999998,-0.2999999999999998,243377,523304,123448,399856,-297654
2018-07-29,2.12,2.14,2.1,0.040000000000000036,0.009999999999999787,2.15,2.17,2.13,0.040000000000000036,-0.009999999999999787,2.072,2.1,2.0,0.10000000000000009,-0.06999999999999984,2.114,2.15,2.03,0.1200000000000001,-0.11000000000000032,121888,260266,68530,191736,191736
2018-08-05,2.182,2.32,2.03,0.29000000000000004,0.25,2.268,2.36,2.08,0.2799999999999998,0.2599999999999998,2.152,2.25,2.0,0.25,0.2400000000000002,2.228,2.35,2.06,0.29000000000000004,0.18999999999999995,171966,232462,81963,150499,-89597
2018-08-12,2.136,2.24,2.03,0.2100000000000004,-0.2100000000000004,2.174,2.25,2.09,0.16000000000000014,-0.15000000000000036,2.07,2.15,1.99,0.15999999999999992,-0.11000000000000032,2.094,2.18,2.01,0.17000000000000037,-0.08000000000000007,182998,293393,74791,218602,7055
2018-08-19,2.116,2.16,2.07,0.0900000000000003,0.0900000000000003,2.208,2.37,2.11,0.26000000000000023,0.0900000000000003,2.092,2.16,2.02,0.14000000000000012,0.050000000000000266,2.16,2.3,2.11,0.18999999999999995,0.03000000000000025,261505,619375,56128,563247,131351
2018-08-26,2.112,2.2,2.03,0.17000000000000037,-0.17000000000000037,2.156,2.2,2.11,0.0900000000000003,-0.0900000000000003,2.07,2.1,2.02,0.08000000000000007,-0.06000000000000005,2.102,2.11,2.1,0.009999999999999787,0.0,106014,146936,70709,76227,-67691
2018-09-02,2.025,2.08,1.94,0.14000000000000012,-0.14000000000000012,2.065,2.08,2.04,0.040000000000000036,-0.040000000000000036,1.9699999999999998,2.03,1.91,0.11999999999999988,-0.07999999999999985,1.9925,2.04,1.92,0.1200000000000001,-0.07000000000000006,127916,238664,28233,210431,-53357
2018-09-09,1.982,2.0,1.96,0.040000000000000036,-0.020000000000000018,1.998,2.03,1.98,0.04999999999999982,-0.04999999999999982,1.942,1.96,1.92,0.040000000000000036,-0.040000000000000036,1.968,2.02,1.92,0.10000000000000009,-0.10000000000000009,87085,129694,59411,70283,-25579
2018-09-16,1.998,2.06,1.93,0.13000000000000012,0.13000000000000012,2.038,2.12,1.98,0.14000000000000012,0.14000000000000012,1.978,2.02,1.93,0.09000000000000008,0.09000000000000008,1.998,2.04,1.95,0.09000000000000008,0.09000000000000008,69979,100128,36140,63988,22378
2018-09-23,1.968,2.04,1.94,0.10000000000000009,-0.10000000000000009,2.008,2.1,1.97,0.13000000000000012,-0.1100000000000001,1.938,1.96,1.92,0.040000000000000036,-0.020000000000000018,1.948,1.97,1.92,0.050000000000000044,0.010000000000000009,46676,103317,13473,89844,-29071
2018-09-30,1.924,1.97,1.9,0.07000000000000006,-0.07000000000000006,1.934,1.97,1.9,0.07000000000000006,-0.07000000000000006,1.892,1.95,1.87,0.07999999999999985,-0.07000000000000006,1.908,1.96,1.89,0.07000000000000006,-0.07000000000000006,68985,153834,23738,130096,42908
2018-10-07,1.86,1.9,1.82,0.07999999999999985,-0.039999999999999813,1.896,1.91,1.88,0.030000000000000027,-0.010000000000000009,1.834,1.86,1.81,0.050000000000000044,-0.040000000000000036,1.85,1.86,1.83,0.030000000000000027,-0.010000000000000009,88272,151654,23831,127823,-460
2018-10-14,1.782,1.84,1.75,0.09000000000000008,-0.09000000000000008,1.83,1.87,1.75,0.1200000000000001,-0.1100000000000001,1.716,1.82,1.63,0.19000000000000017,-0.16000000000000014,1.75,1.82,1.69,0.13000000000000012,-0.13000000000000012,126659,236485,38834,197651,70512
2018-10-21,1.58,1.71,1.52,0.18999999999999995,-0.18999999999999995,1.636,1.71,1.56,0.1499999999999999,0.0,1.546,1.61,1.51,0.10000000000000009,-0.09000000000000008,1.59,1.7,1.52,0.17999999999999994,0.07999999999999985,158458,204141,70815,133326,7772
2018-10-28,1.714,1.75,1.65,0.10000000000000009,0.040000000000000036,1.776,1.81,1.74,0.07000000000000006,-0.030000000000000027,1.694,1.74,1.65,0.09000000000000008,0.040000000000000036,1.738,1.76,1.71,0.050000000000000044,0.0,77727,139593,23906,115687,-101147
2018-11-04,1.742,1.77,1.72,0.050000000000000044,0.030000000000000027,1.8,1.83,1.76,0.07000000000000006,0.010000000000000009,1.722,1.73,1.71,0.020000000000000018,0.010000000000000009,1.744,1.75,1.73,0.020000000000000018,0.020000000000000018,65070,90688,44533,46155,-36460
2018-11-11,1.73,1.86,1.67,0.19000000000000017,-0.19000000000000017,1.75,1.86,1.71,0.15000000000000013,-0.15000000000000013,1.666,1.73,1.57,0.15999999999999992,-0.07000000000000006,1.716,1.74,1.69,0.050000000000000044,-0.050000000000000044,122685,298520,55668,242852,13604
2018-11-18,1.6275,1.76,1.52,0.24,-0.24,1.6425,1.76,1.55,0.20999999999999996,-0.20999999999999996,1.5425,1.65,1.49,0.15999999999999992,-0.15999999999999992,1.56,1.7,1.49,0.20999999999999996,-0.20999999999999996,244984,464903,129093,335810,1319
2018-11-25,1.568,1.6,1.52,0.08000000000000007,0.07000000000000006,1.604,1.63,1.55,0.07999999999999985,0.050000000000000044,1.548,1.58,1.5,0.08000000000000007,0.040000000000000036,1.57,1.59,1.54,0.050000000000000044,0.0,250975,499241,142778,356463,-18308
2018-12-02,1.45,1.53,1.38,0.15000000000000013,-0.14000000000000012,1.4775,1.58,1.4,0.18000000000000016,-0.18000000000000016,1.4025,1.49,1.37,0.11999999999999988,-0.11999999999999988,1.4175,1.49,1.39,0.10000000000000009,-0.09000000000000008,151130,195505,89571,105934,-66954
2018-12-09,1.328,1.43,1.29,0.1399999999999999,-0.1299999999999999,1.362,1.43,1.3,0.1299999999999999,-0.1299999999999999,1.276,1.29,1.24,0.050000000000000044,-0.040000000000000036,1.292,1.31,1.26,0.050000000000000044,-0.040000000000000036,183249,219509,122795,96714,-11884
2018-12-16,1.23,1.28,1.18,0.10000000000000009,-0.06000000000000005,1.266,1.34,1.21,0.13000000000000012,-0.06000000000000005,1.18,1.24,1.1,0.1399999999999999,-0.06999999999999984,1.2,1.25,1.1,0.1499999999999999,-0.1399999999999999,196173,276454,92980,183474,-55809
2018-12-23,1.03,1.07,0.98,0.09000000000000008,-0.09000000000000008,1.0625,1.1,1.02,0.08000000000000007,-0.08000000000000007,0.9775,1.03,0.92,0.10999999999999999,-0.08000000000000007,1.0125,1.06,0.98,0.08000000000000007,-0.07000000000000006,539675,954452,163401,791051,791051
2018-12-30,0.865,0.97,0.78,0.18999999999999995,-0.12,0.8925,0.99,0.85,0.14,-0.14,0.74,0.81,0.67,0.14,-0.06999999999999995,0.7875,0.86,0.72,0.14,-0.020000000000000018,1799513,3401788,291445,3110343,881329
2019-01-06,0.784,0.83,0.74,0.08999999999999997,0.07999999999999996,0.826,0.92,0.76,0.16000000000000003,0.15000000000000002,0.764,0.82,0.71,0.10999999999999999,0.09999999999999998,0.8039999999999999,0.89,0.74,0.15000000000000002,0.15000000000000002,496788,1286106,144238,1141868,-1046163
2019-01-13,0.86,0.94,0.82,0.12,-0.020000000000000018,0.894,0.98,0.85,0.13,0.06000000000000005,0.7919999999999999,0.82,0.75,0.06999999999999995,0.06999999999999995,0.832,0.88,0.79,0.08999999999999997,0.08999999999999997,294436,430264,125377,304887,-239487
2019-01-20,0.91,0.94,0.88,0.05999999999999994,0.05999999999999994,0.9625,1.0,0.92,0.07999999999999996,-0.06000000000000005,0.855,0.87,0.85,0.020000000000000018,0.020000000000000018,0.895,0.91,0.88,0.030000000000000027,-0.010000000000000009,205295,326531,104814,221717,94592
2019-01-27,0.922,0.96,0.85,0.10999999999999999,0.0,0.958,0.99,0.93,0.05999999999999994,-0.020000000000000018,0.876,0.91,0.84,0.07000000000000006,0.06000000000000005,0.922,0.96,0.88,0.07999999999999996,0.07999999999999996,141546,277036,72879,204157,-204157
2019-02-03,0.95,0.97,0.93,0.039999999999999925,-0.039999999999999925,0.958,0.97,0.95,0.020000000000000018,-0.020000000000000018,0.926,0.94,0.91,0.029999999999999916,-0.020000000000000018,0.942,0.95,0.93,0.019999999999999907,0.0,66839,107782,30494,77288,-21132
2019-02-10,1.018,1.12,0.93,0.19000000000000006,0.15000000000000013,1.062,1.13,0.95,0.17999999999999994,0.15000000000000013,0.988,1.07,0.91,0.16000000000000003,0.15000000000000002,1.042,1.12,0.93,0.19000000000000006,0.15000000000000002,204386,719440,34064,685376,31912
2019-02-17,1.0975000000000001,1.11,1.08,0.030000000000000027,0.020000000000000018,1.1600000000000001,1.22,1.11,0.10999999999999988,0.09999999999999987,1.0825,1.1,1.06,0.040000000000000036,0.020000000000000018,1.1125,1.16,1.09,0.06999999999999984,0.04999999999999982,375855,993537,76149,917388,844718
2019-02-24,1.116,1.18,1.08,0.09999999999999987,-0.07999999999999985,1.1320000000000001,1.18,1.1,0.07999999999999985,-0.030000000000000027,1.066,1.08,1.04,0.040000000000000036,0.040000000000000036,1.102,1.12,1.09,0.030000000000000027,0.030000000000000027,121474,299920,46570,253350,-185506
2019-03-03,1.1059999999999999,1.15,1.0,0.1499999999999999,-0.1499999999999999,1.128,1.2,1.04,0.15999999999999992,-0.10999999999999988,1.044,1.12,0.95,0.17000000000000015,-0.1100000000000001,1.094,1.15,1.02,0.1299999999999999,-0.10000000000000009,178302,450199,99090,351109,-3367
2019-03-10,1.03,1.06,1.0,0.06000000000000005,0.010000000000000009,1.062,1.07,1.05,0.020000000000000018,-0.010000000000000009,1.014,1.04,0.99,0.050000000000000044,-0.010000000000000009,1.046,1.06,1.02,0.040000000000000036,0.0,85252,159462,45305,114157,-45528
2019-03-17,1.04,1.05,1.02,0.030000000000000027,0.0,1.05,1.05,1.05,0.0,0.0,1.0,1.01,0.98,0.030000000000000027,-0.020000000000000018,1.022,1.04,1.0,0.040000000000000036,-0.030000000000000027,69468,116572,21862,94710,94710
2019-03-24,0.982,1.02,0.94,0.08000000000000007,-0.010000000000000009,1.026,1.09,0.99,0.10000000000000009,0.08000000000000007,0.96,0.98,0.94,0.040000000000000036,0.0,0.99,1.03,0.95,0.08000000000000007,0.020000000000000018,145916,373209,29204,344005,344005
2019-03-31,1.026,1.06,0.99,0.07000000000000006,-0.020000000000000018,1.048,1.08,1.02,0.06000000000000005,0.020000000000000018,1.0,1.03,0.98,0.050000000000000044,0.050000000000000044,1.018,1.06,1.0,0.06000000000000005,0.06000000000000005,71567,131738,23372,108366,-28412
2019-04-07,1.082,1.11,1.06,0.050000000000000044,0.040000000000000036,1.09,1.11,1.08,0.030000000000000027,0.030000000000000027,1.052,1.06,1.04,0.020000000000000018,-0.010000000000000009,1.072,1.09,1.05,0.040000000000000036,0.020000000000000018,69961,85852,53021,32831,-18475
2019-04-14,1.065,1.1,1.04,0.06000000000000005,-0.06000000000000005,1.0775000000000001,1.1,1.07,0.030000000000000027,-0.030000000000000027,1.0350000000000001,1.06,1.01,0.050000000000000044,-0.020000000000000018,1.0525,1.07,1.04,0.030000000000000027,-0.020000000000000018,58056,92279,41615,50664,-43534
2019-04-21,1.014,1.05,0.99,0.06000000000000005,-0.040000000000000036,1.038,1.05,1.03,0.020000000000000018,0.0,0.984,1.0,0.96,0.040000000000000036,0.040000000000000036,1.014,1.04,0.99,0.050000000000000044,0.050000000000000044,58835,149477,18668,130809,-122321
2019-04-28,1.048,1.08,1.03,0.050000000000000044,0.050000000000000044,1.086,1.1,1.07,0.030000000000000027,0.030000000000000027,1.044,1.07,1.03,0.040000000000000036,0.040000000000000036,1.062,1.09,1.04,0.050000000000000044,0.040000000000000036,61951,133017,35167,97850,-25299
2019-05-05,1.064,1.09,1.04,0.050000000000000044,-0.010000000000000009,1.086,1.1,1.07,0.030000000000000027,-0.010000000000000009,1.052,1.07,1.03,0.040000000000000036,-0.040000000000000036,1.07,1.1,1.06,0.040000000000000036,-0.010000000000000009,43184,77377,17196,60181,11292
2019-05-12,1.054,1.07,1.05,0.020000000000000018,0.0,1.084,1.09,1.07,0.020000000000000018,0.020000000000000018,1.036,1.05,1.01,0.040000000000000036,0.040000000000000036,1.058,1.08,1.04,0.040000000000000036,0.040000000000000036,53741,81111,27703,53408,-27300
2019-05-19,1.09,1.1,1.08,0.020000000000000018,0.010000000000000009,1.112,1.18,1.08,0.09999999999999987,0.020000000000000018,1.036,1.08,1.0,0.08000000000000007,0.0,1.08,1.18,1.01,0.16999999999999993,-0.030000000000000027,128912,240710,27695,213015,106297
2019-05-26,1.025,1.04,1.0,0.040000000000000036,-0.040000000000000036,1.0375,1.06,1.03,0.030000000000000027,-0.030000000000000027,1.0125,1.03,1.0,0.030000000000000027,-0.030000000000000027,1.025,1.04,1.01,0.030000000000000027,-0.030000000000000027,43033,92286,24992,67294,67294
2019-06-02,0.974,1.02,0.9,0.12,-0.10999999999999999,0.986,1.03,0.93,0.09999999999999998,-0.09999999999999998,0.912,1.01,0.77,0.24,-0.24,0.954,1.02,0.89,0.13,-0.13,131588,223782,18164,205618,205618
2019-06-09,0.832,0.86,0.8,0.05999999999999994,-0.05999999999999994,0.844,0.89,0.8,0.08999999999999997,-0.08999999999999997,0.796,0.84,0.7,0.14,-0.14,0.818,0.84,0.79,0.04999999999999993,-0.04999999999999993,63592,112324,37881,74443,-51765
2019-06-16,0.794,0.81,0.77,0.040000000000000036,0.010000000000000009,0.816,0.83,0.8,0.029999999999999916,-0.010000000000000009,0.768,0.79,0.75,0.040000000000000036,-0.030000000000000027,0.79,0.81,0.77,0.040000000000000036,0.010000000000000009,67794,183433,33372,150061,14657
2019-06-23,0.772,0.79,0.76,0.030000000000000027,-0.020000000000000018,0.788,0.8,0.78,0.020000000000000018,-0.020000000000000018,0.75,0.75,0.75,0.0,0.0,0.772,0.79,0.76,0.030000000000000027,0.0,45571,63599,19577,44022,14514
2019-06-30,0.775,0.78,0.76,0.020000000000000018,-0.020000000000000018,0.785,0.79,0.78,0.010000000000000009,-0.010000000000000009,0.7675000000000001,0.78,0.75,0.030000000000000027,-0.020000000000000018,0.77,0.78,0.76,0.020000000000000018,-0.020000000000000018,28498,38007,19042,18965,-18965
2019-07-07,0.75,0.77,0.72,0.050000000000000044,-0.040000000000000036,0.77,0.78,0.75,0.030000000000000027,-0.020000000000000018,0.728,0.74,0.72,0.020000000000000018,0.0,0.736,0.76,0.72,0.040000000000000036,-0.010000000000000009,90962,141508,45912,95596,43693
2019-07-14,0.724,0.75,0.71,0.040000000000000036,0.040000000000000036,0.748,0.76,0.74,0.020000000000000018,0.010000000000000009,0.72,0.73,0.71,0.020000000000000018,0.020000000000000018,0.73,0.74,0.72,0.020000000000000018,0.020000000000000018,56025,79554,39474,40080,-40080
2019-07-21,0.738,0.75,0.73,0.020000000000000018,0.0,0.75,0.77,0.74,0.030000000000000027,0.030000000000000027,0.722,0.73,0.7,0.030000000000000027,0.0,0.73,0.74,0.72,0.020000000000000018,0.010000000000000009,86632,179471,19561,159910,151145
2019-07-28,0.722,0.75,0.66,0.08999999999999997,-0.030000000000000027,0.75,0.77,0.72,0.050000000000000044,-0.050000000000000044,0.676,0.73,0.55,0.17999999999999994,-0.15999999999999992,0.718,0.74,0.69,0.050000000000000044,-0.030000000000000027,68191,179986,20774,159212,140289
2019-08-04,0.674,0.72,0.63,0.08999999999999997,0.05999999999999994,0.708,0.73,0.69,0.040000000000000036,0.030000000000000027,0.642,0.66,0.63,0.030000000000000027,0.020000000000000018,0.682,0.73,0.65,0.07999999999999996,0.010000000000000009,42967,62053,14334,47719,-45128
2019-08-11,0.674,0.69,0.66,0.029999999999999916,-0.019999999999999907,0.702,0.71,0.7,0.010000000000000009,-0.010000000000000009,0.664,0.67,0.66,0.010000000000000009,0.010000000000000009,0.68,0.7,0.66,0.039999999999999925,0.019999999999999907,34372,43068,20224,22844,9225
2019-08-18,0.6980000000000001,0.74,0.68,0.05999999999999994,-0.029999999999999916,0.728,0.78,0.7,0.08000000000000007,0.040000000000000036,0.668,0.7,0.64,0.05999999999999994,0.040000000000000036,0.714,0.78,0.68,0.09999999999999998,0.020000000000000018,130429,311813,23865,287948,109759
2019-08-25,0.756,0.78,0.72,0.06000000000000005,0.040000000000000036,0.778,0.78,0.77,0.010000000000000009,0.0,0.742,0.76,0.72,0.040000000000000036,0.040000000000000036,0.762,0.77,0.75,0.020000000000000018,0.0,57938,128412,24810,103602,-76486
2019-09-01,0.7775000000000001,0.78,0.77,0.010000000000000009,0.0,0.7975,0.83,0.78,0.04999999999999993,0.020000000000000018,0.76,0.77,0.75,0.020000000000000018,0.020000000000000018,0.7825,0.79,0.78,0.010000000000000009,0.010000000000000009,166648,512051,16542,495509,70597
2019-09-08,0.796,0.83,0.75,0.07999999999999996,0.039999999999999925,0.826,0.86,0.79,0.06999999999999995,0.06999999999999995,0.786,0.83,0.75,0.07999999999999996,0.06999999999999995,0.818,0.83,0.79,0.039999999999999925,0.039999999999999925,116012,151313,72865,78448,56384
2019-09-15,0.918,1.09,0.82,0.27000000000000013,0.27000000000000013,1.078,1.44,0.86,0.58,0.58,0.886,1.08,0.82,0.2600000000000001,0.2600000000000001,1.036,1.44,0.85,0.59,0.59,713099,2299884,128658,2171226,2171226
2019-09-22,1.664,1.94,1.42,0.52,0.52,1.8639999999999999,2.15,1.5,0.6499999999999999,0.6499999999999999,1.574,1.85,1.3,0.55,0.55,1.804,2.08,1.42,0.6600000000000001,0.6600000000000001,1107499,1510364,893037,617327,207070
2019-09-29,1.692,2.06,1.46,0.6000000000000001,-0.5,1.804,2.07,1.6,0.46999999999999975,-0.2999999999999998,1.5,1.81,1.34,0.47,-0.26,1.63,1.88,1.47,0.4099999999999999,-0.20999999999999996,808584,1635442,207692,1427750,-731956
2019-10-06,1.896,2.12,1.67,0.4500000000000002,0.4500000000000002,2.1,2.5,1.78,0.72,0.72,1.808,2.1,1.58,0.52,0.52,2.034,2.37,1.74,0.6300000000000001,0.6300000000000001,925464,1835499,230185,1605314,1605314
2019-10-13,2.242,2.44,2.15,0.29000000000000004,-0.29000000000000004,2.326,2.57,2.17,0.3999999999999999,-0.3999999999999999,2.104,2.18,1.97,0.2100000000000002,-0.2100000000000002,2.186,2.23,2.14,0.08999999999999986,-0.08000000000000007,491489,1313739,179378,1134361,-960278
2019-10-20,2.29,2.47,2.1,0.3700000000000001,0.3700000000000001,2.368,2.48,2.2,0.2799999999999998,0.2799999999999998,2.21,2.33,2.04,0.29000000000000004,0.19999999999999973,2.3280000000000003,2.45,2.14,0.31000000000000005,0.2799999999999998,311411,569522,186747,382775,-88797
2019-10-27,2.364,2.42,2.33,0.08999999999999986,-0.08999999999999986,2.408,2.46,2.38,0.08000000000000007,-0.08000000000000007,2.314,2.35,2.25,0.10000000000000009,0.040000000000000036,2.378,2.41,2.36,0.050000000000000266,-0.050000000000000266,87161,144152,45805,98347,-46943
2019-11-03,2.686,3.0,2.36,0.6400000000000001,0.6200000000000001,2.894,3.12,2.59,0.5300000000000002,0.5100000000000002,2.592,2.87,2.33,0.54,0.54,2.77,3.04,2.47,0.5699999999999998,0.4099999999999997,626454,1109133,364165,744968,-369625
