Date,ELS_Open_average,ELS_Open_max,ELS_Open_min,ELS_Open_volatility,ELS_Open_change,ELS_High_average,ELS_High_max,ELS_High_min,ELS_High_volatility,ELS_High_change,ELS_Low_average,ELS_Low_max,ELS_Low_min,ELS_Low_volatility,ELS_Low_change,ELS_Close_average,ELS_Close_max,ELS_Close_min,ELS_Close_volatility,ELS_Close_change,ELS_Volume_average,ELS_Volume_max,ELS_Volume_min,ELS_Volume_volatility,ELS_Volume_change
2018-07-29,45.461999999999996,46.01,45.01,1.0,1.0,45.944,46.31,45.62,0.6900000000000048,0.3200000000000003,45.29,45.88,44.87,1.0100000000000051,1.0100000000000051,45.722,46.03,45.48,0.5500000000000043,0.5399999999999991,534539,778992,383858,395134,-275724
2018-08-05,45.99,46.09,45.76,0.3300000000000054,-0.240000000000002,46.2,46.4,45.88,0.519999999999996,-0.22999999999999687,45.74,45.98,45.5,0.4799999999999969,-0.06999999999999318,45.95,46.16,45.67,0.4899999999999949,-0.17999999999999972,631128,923896,343922,579974,-374980
2018-08-12,46.888,47.92,45.83,2.0900000000000034,2.0900000000000034,47.37,48.01,46.42,1.5899999999999963,1.5899999999999963,46.717999999999996,47.53,45.65,1.8800000000000026,1.8800000000000026,47.214,47.74,46.28,1.4600000000000009,1.269999999999996,807724,1328428,619452,708976,-144326
2018-08-19,47.38,47.6,47.12,0.480000000000004,0.020000000000003126,47.534,47.8,47.34,0.45999999999999375,0.19999999999999574,47.098,47.27,46.94,0.3300000000000054,0.17999999999999972,47.398,47.78,47.11,0.6700000000000017,0.3999999999999986,544048,611122,401126,209996,-29430
2018-08-26,48.2525,48.43,47.79,0.6400000000000006,0.6400000000000006,48.4675,48.57,48.33,0.240000000000002,0.240000000000002,48.0625,48.23,47.7,0.529999999999994,0.46999999999999886,48.33,48.44,48.27,0.1699999999999946,0.1699999999999946,716651,802152,639230,162922,71342
2018-09-02,48.066,48.3,47.84,0.45999999999999375,-0.03999999999999915,48.25,48.5,48.01,0.490000000000002,-0.20000000000000284,47.83,48.01,47.49,0.519999999999996,-0.03999999999999915,48.044,48.16,47.81,0.3499999999999943,-0.0799999999999983,803466,996168,613388,382780,42704
2018-09-09,48.172000000000004,48.27,48.05,0.22000000000000597,0.12000000000000455,48.368,48.56,48.2,0.35999999999999943,0.28999999999999915,47.908,48.09,47.55,0.5400000000000063,0.14999999999999858,48.24,48.52,48.09,0.4299999999999997,0.36000000000000654,626831,810698,502168,308530,233140
2018-09-16,48.348,48.51,48.17,0.3399999999999963,-0.10999999999999943,48.556,48.72,48.34,0.37999999999999545,0.0,47.984,48.16,47.87,0.28999999999999915,-0.28999999999999915,48.256,48.49,47.97,0.5200000000000031,-0.4299999999999997,812706,1077226,612360,464866,146796
2018-09-23,47.89,48.59,47.45,1.1400000000000006,0.5700000000000003,48.172000000000004,48.65,47.7,0.9499999999999957,0.5599999999999952,47.564,47.93,47.28,0.6499999999999986,0.2700000000000031,47.806,48.23,47.41,0.8200000000000003,0.10000000000000142,718366,1122522,575450,547072,-11184
2018-09-30,47.418,47.99,46.9,1.0900000000000034,-1.0900000000000034,47.734,48.12,47.41,0.7100000000000009,-0.46999999999999886,47.084,47.77,46.76,1.0100000000000051,-0.8700000000000045,47.296,47.91,46.9,1.009999999999998,-0.6399999999999935,676539,876536,499318,377218,106562
2018-10-07,46.644,47.45,45.78,1.6700000000000017,-1.4699999999999989,47.14,47.9,46.33,1.5700000000000003,-1.1299999999999955,46.06,47.03,45.45,1.5799999999999983,-1.3400000000000034,46.446,47.61,45.8,1.8100000000000023,-1.3500000000000014,804715,975578,591844,383734,333338
2018-10-14,46.902,47.2,46.37,0.8300000000000054,0.8300000000000054,47.370000000000005,47.52,47.2,0.3200000000000003,0.14000000000000057,46.576,46.88,46.17,0.7100000000000009,0.14000000000000057,46.934,47.19,46.4,0.7899999999999991,-0.7899999999999991,517849,703866,358364,345502,-207810
2018-10-21,47.666000000000004,48.86,46.13,2.729999999999997,1.8900000000000006,48.544000000000004,49.27,47.54,1.730000000000004,1.0900000000000034,47.332,48.02,46.0,2.020000000000003,2.020000000000003,48.062000000000005,49.0,47.06,1.9399999999999977,1.2800000000000011,805733,1050344,644966,405378,-87330
2018-10-28,47.756,48.41,47.04,1.3699999999999974,-1.3699999999999974,48.14,48.98,47.66,1.3200000000000003,-1.0700000000000003,47.222,48.19,46.51,1.6799999999999997,-1.1499999999999986,47.542,48.28,46.99,1.2899999999999991,-0.730000000000004,714966,976856,567198,409658,-162834
2018-11-04,48.268,48.8,47.66,1.1400000000000006,1.1400000000000006,48.792,49.29,48.12,1.1700000000000017,1.1700000000000017,48.11,48.77,47.53,1.240000000000002,1.240000000000002,48.516,48.82,47.57,1.25,1.25,434135,539672,318996,220676,-208026
2018-11-11,48.379999999999995,48.88,47.8,1.0800000000000054,-0.5100000000000051,48.635999999999996,48.93,48.23,0.7000000000000028,-0.17999999999999972,47.944,48.27,47.4,0.8700000000000045,-0.1600000000000037,48.398,48.74,47.88,0.8599999999999994,-0.030000000000001137,487672,700806,387462,313344,313344
2018-11-18,48.83,49.16,48.59,0.5699999999999932,0.4299999999999997,49.2425,49.42,48.98,0.44000000000000483,0.4299999999999997,48.4925,48.64,48.42,0.21999999999999886,0.21999999999999886,48.805,48.97,48.69,0.28000000000000114,0.03999999999999915,436347,573136,159376,413760,65594
2018-11-25,48.92,49.52,48.67,0.8500000000000014,0.8500000000000014,49.45,50.46,48.85,1.6099999999999994,1.6099999999999994,48.784,49.42,48.48,0.9400000000000048,0.8500000000000014,49.294000000000004,50.44,48.7,1.7399999999999949,1.7299999999999969,654141,938136,388858,549278,328484
2018-12-02,50.5625,51.42,49.58,1.8400000000000034,1.2199999999999989,51.415,52.02,50.82,1.2000000000000028,1.2000000000000028,50.1225,51.0,49.36,1.6400000000000006,1.3599999999999994,50.9675,51.66,49.74,1.9199999999999946,1.9199999999999946,982385,1087020,683114,403906,400516
2018-12-09,50.83,51.83,49.97,1.8599999999999994,-1.2800000000000011,51.292,52.02,50.58,1.4400000000000048,-1.1799999999999997,50.02,51.26,48.88,2.3799999999999955,-2.3799999999999955,50.18,51.27,48.91,2.3600000000000065,-2.3600000000000065,914960,1093424,773876,319548,-197756
2018-12-16,49.382,49.68,48.96,0.7199999999999989,-0.29999999999999716,49.874,50.49,49.16,1.3300000000000054,-0.8100000000000023,48.578,49.2,46.62,2.5800000000000054,-2.5800000000000054,48.78,49.55,46.62,2.9299999999999997,-2.9299999999999997,775077,1160500,365416,795084,-425960
2018-12-23,47.78,48.59,46.72,1.8700000000000045,1.480000000000004,48.485,48.92,48.18,0.740000000000002,0.4299999999999997,47.09,47.61,46.46,1.1499999999999986,1.1499999999999986,48.2675,48.56,48.13,0.4299999999999997,0.4299999999999997,750266,785386,723004,62382,33586
2018-12-30,47.6275,48.12,46.99,1.1299999999999955,-0.14999999999999858,48.29,48.4,48.16,0.240000000000002,0.12999999999999545,47.0975,47.35,46.83,0.5200000000000031,0.5200000000000031,47.442499999999995,47.7,47.01,0.6900000000000048,0.46999999999999886,849234,943944,682450,261494,-40076
2019-01-06,48.704,49.53,47.75,1.7800000000000011,1.7800000000000011,49.214,49.68,48.51,1.1700000000000017,1.1499999999999986,48.354,49.22,47.48,1.740000000000002,1.740000000000002,49.046,49.59,48.29,1.3000000000000043,1.0400000000000063,727322,853190,533746,319444,-319444
2019-01-13,50.105,50.83,49.48,1.3500000000000014,1.3500000000000014,50.6225,50.91,50.09,0.8199999999999932,0.8199999999999932,49.8775,50.31,49.45,0.8599999999999994,0.7900000000000063,50.455,50.8,49.76,1.0399999999999991,1.0399999999999991,550513,716354,378024,338330,-290034
2019-01-20,50.786,50.99,50.57,0.4200000000000017,0.0,51.18,51.6,51.0,0.6000000000000014,0.6000000000000014,50.522,50.8,50.38,0.4199999999999946,0.35999999999999943,50.956,51.52,50.52,1.0,0.6100000000000065,591638,753922,482430,271492,217546
2019-01-27,52.21,52.94,51.55,1.3900000000000006,1.1700000000000017,52.842,53.6,52.05,1.5500000000000043,1.5500000000000043,51.732,52.69,50.95,1.7399999999999949,1.7399999999999949,52.684,53.6,51.98,1.6200000000000045,1.6200000000000045,757053,860332,544816,315516,-23190
2019-02-03,54.438,55.26,54.03,1.2299999999999969,1.2299999999999969,54.852000000000004,55.7,54.22,1.480000000000004,1.480000000000004,54.13,54.88,53.38,1.5,1.5,54.638,55.23,54.16,1.0700000000000003,0.740000000000002,783164,1057668,571230,486438,-300764
2019-02-10,54.31,54.87,53.72,1.1499999999999986,-0.44999999999999574,54.525,54.87,54.2,0.6699999999999946,-0.3499999999999943,53.7875,54.16,53.38,0.779999999999994,0.779999999999994,54.2375,54.49,54.04,0.45000000000000284,0.45000000000000284,871387,1066674,718414,348260,348260
2019-02-17,54.446,54.83,53.83,1.0,0.36999999999999744,54.708,54.94,54.5,0.4399999999999977,0.17999999999999972,53.862,54.24,53.48,0.7600000000000051,-0.44000000000000483,54.368,54.84,53.97,0.8700000000000045,-0.5600000000000023,697779,795678,440330,355348,21834
2019-02-24,54.206,54.84,53.82,1.0200000000000031,0.7600000000000051,54.702,55.15,54.06,1.0899999999999963,0.5399999999999991,53.788000000000004,54.45,53.47,0.980000000000004,0.740000000000002,54.376,55.05,53.79,1.259999999999998,1.009999999999998,744718,964070,509552,454518,-195846
2019-03-03,55.608,55.98,54.88,1.0999999999999943,1.0999999999999943,56.374,56.77,55.87,0.9000000000000057,0.9000000000000057,55.466,55.66,54.88,0.779999999999994,0.779999999999994,55.932,56.74,55.62,1.1200000000000045,1.0600000000000023,871360,1029468,760894,268574,-68408
2019-03-10,56.922,57.08,56.73,0.3500000000000014,0.18999999999999773,57.108,57.34,56.97,0.37000000000000455,-0.10999999999999943,56.376,56.63,55.67,0.9600000000000009,-0.8599999999999994,56.638,56.98,55.88,1.0999999999999943,-0.9499999999999957,746496,1327878,428090,899788,497320
2019-03-17,56.222,57.11,55.42,1.6899999999999977,1.029999999999994,56.832,57.58,56.03,1.5499999999999972,1.3500000000000014,55.964,56.88,55.1,1.7800000000000011,1.3200000000000003,56.514,57.16,55.61,1.5499999999999972,1.5499999999999972,594666,787616,429090,358526,-358526
2019-03-24,57.066,57.51,56.7,0.8099999999999952,0.3200000000000003,57.502,57.65,57.16,0.490000000000002,-0.45000000000000284,56.75,57.0,56.55,0.45000000000000284,-0.15000000000000568,57.26,57.57,56.94,0.6300000000000026,-0.490000000000002,705552,1010734,581468,429266,67876
2019-03-31,57.796,58.2,57.21,0.990000000000002,0.990000000000002,58.17,58.3,57.83,0.46999999999999886,0.46000000000000085,57.36,57.81,56.75,1.0600000000000023,0.5499999999999972,57.954,58.2,57.66,0.5400000000000063,0.12000000000000455,690140,763232,622458,140774,-140774
2019-04-07,57.988,58.48,57.58,0.8999999999999986,0.6999999999999957,58.232,58.52,57.78,0.740000000000002,0.740000000000002,57.568,57.81,57.35,0.46000000000000085,0.28000000000000114,58.004,58.41,57.45,0.9599999999999937,0.4899999999999949,570197,832778,367368,465410,465410
2019-04-14,56.875,57.99,56.3,1.6900000000000048,-1.1099999999999994,57.1925,57.99,56.6,1.3900000000000006,-1.0700000000000003,55.915,56.07,55.62,0.45000000000000284,-0.14999999999999858,56.5125,57.16,56.16,1.0,0.3300000000000054,1002233,1239786,720522,519264,252204
2019-04-21,57.666000000000004,58.21,57.27,0.9399999999999977,0.9399999999999977,58.22,58.67,57.44,1.230000000000004,1.230000000000004,57.28,57.87,56.38,1.4899999999999949,1.269999999999996,57.722,58.34,57.05,1.2900000000000063,0.6000000000000014,916791,1507992,517526,990466,-659302
2019-04-28,58.512,59.1,57.65,1.4500000000000028,1.4500000000000028,59.217999999999996,59.6,58.5,1.1000000000000014,1.1000000000000014,58.426,59.07,57.59,1.4799999999999969,1.4799999999999969,58.876,59.27,58.35,0.9200000000000017,0.9200000000000017,733235,964512,568038,396474,-235160
2019-05-05,58.15,59.16,57.53,1.6299999999999955,-1.0399999999999991,58.692,59.31,57.9,1.4100000000000037,-0.3500000000000014,57.612,58.0,57.03,0.9699999999999989,0.21000000000000085,58.15,58.8,57.58,1.2199999999999989,0.7999999999999972,1117154,1435594,727802,707792,491236
2019-05-12,58.884,59.21,58.56,0.6499999999999986,0.35999999999999943,59.468,59.76,59.27,0.4899999999999949,-0.3399999999999963,58.5,58.73,58.35,0.37999999999999545,-0.19999999999999574,58.894,59.28,58.57,0.7100000000000009,-0.04999999999999716,939382,1303116,791266,511850,-429316
2019-05-19,59.355,60.32,58.65,1.6700000000000017,1.6700000000000017,59.894999999999996,60.73,59.35,1.3799999999999955,1.3799999999999955,59.0975,59.96,58.65,1.3100000000000023,1.3100000000000023,59.6275,60.14,59.09,1.0499999999999972,1.0499999999999972,1178915,1603410,910402,693008,693008
2019-05-26,59.758,60.88,58.84,2.039999999999999,0.740000000000002,60.386,61.04,59.31,1.7299999999999969,0.3500000000000014,59.013999999999996,59.55,58.48,1.0700000000000003,0.0,59.726,60.83,58.83,2.0,0.10999999999999943,2833478,8483332,839180,7644152,-6830010
2019-06-02,61.006,61.7,60.01,1.6900000000000048,1.6900000000000048,61.474000000000004,61.97,60.09,1.8799999999999955,1.8599999999999994,60.586,61.4,59.3,2.1000000000000014,2.0,61.24,61.75,59.97,1.7800000000000011,1.7800000000000011,1058708,1402130,829054,573076,-347962
2019-06-09,61.827999999999996,62.48,61.29,1.1899999999999977,0.6099999999999994,62.242,62.8,61.91,0.8900000000000006,0.8900000000000006,61.4,62.06,60.55,1.5100000000000051,1.5100000000000051,61.786,62.2,61.23,0.970000000000006,0.970000000000006,841154,1130930,676602,454328,-230650
2019-06-16,61.854,62.7,61.08,1.6200000000000045,-1.6200000000000045,61.996,62.84,61.28,1.5600000000000023,-1.5600000000000023,61.284,61.77,60.73,1.0400000000000063,-1.0400000000000063,61.528,61.95,60.91,1.0400000000000063,-1.0400000000000063,1301734,1583840,946324,637516,-47188
2019-06-23,60.432,61.27,59.74,1.5300000000000011,-0.17999999999999972,60.824,61.52,60.15,1.3700000000000045,-0.240000000000002,59.589999999999996,60.01,58.62,1.3900000000000006,-0.07000000000000028,60.26,61.09,59.58,1.5100000000000051,0.970000000000006,1351441,1900826,829952,1070874,20892
2019-06-30,61.84,62.31,61.16,1.1500000000000057,1.1500000000000057,62.675,63.47,62.16,1.3100000000000023,1.3100000000000023,61.5975,62.23,61.16,1.0700000000000003,1.0700000000000003,62.4725,63.33,61.65,1.6799999999999997,1.6799999999999997,923185,1543810,496224,1047586,-737628
2019-07-07,63.536,64.17,63.04,1.1300000000000026,-0.30000000000000426,63.71,64.22,63.06,1.1599999999999966,-0.740000000000002,62.903999999999996,63.58,62.36,1.2199999999999989,-0.4299999999999997,63.29,64.03,62.79,1.240000000000002,-0.980000000000004,841782,973078,602096,370982,-368282
2019-07-14,62.56,63.0,61.59,1.4099999999999966,-1.2399999999999949,62.79,63.31,61.81,1.5,-1.2100000000000009,61.93,62.5,61.24,1.259999999999998,-1.259999999999998,62.242,62.99,61.4,1.5900000000000034,-1.5200000000000031,719984,844126,591442,252684,-41060
2019-07-21,62.108,62.33,61.66,0.6700000000000017,0.6200000000000045,62.54,62.91,62.34,0.5699999999999932,0.5399999999999991,61.61,62.02,60.77,1.25,1.25,62.016,62.33,61.78,0.5499999999999972,-0.21999999999999886,1172889,1610564,914006,696558,14656
2019-07-28,62.454,63.05,62.03,1.019999999999996,0.9599999999999937,63.012,63.45,62.63,0.8200000000000003,0.3499999999999943,61.904,62.64,61.67,0.9699999999999989,-0.1700000000000017,62.5,63.26,61.92,1.3399999999999963,0.44999999999999574,1309624,2007660,713410,1294250,408760
2019-08-04,64.288,66.09,62.4,3.690000000000005,3.690000000000005,65.25,66.58,63.45,3.1299999999999955,3.1299999999999955,63.946,65.84,62.4,3.440000000000005,3.440000000000005,65.05199999999999,66.32,63.29,3.029999999999994,3.029999999999994,1003658,1171784,467034,704750,-704750
2019-08-11,66.76,67.89,66.15,1.7399999999999949,1.7399999999999949,67.336,68.38,66.51,1.8699999999999903,1.8699999999999903,66.324,67.35,65.53,1.8199999999999932,1.8199999999999932,67.042,68.19,66.11,2.0799999999999983,1.8799999999999955,661154,884418,552994,331424,-71400
2019-08-18,68.14,68.41,67.82,0.5900000000000034,-0.4899999999999949,68.41,68.74,68.12,0.6199999999999903,-0.28999999999999204,67.312,67.69,66.67,1.019999999999996,-0.8299999999999983,67.852,68.31,67.54,0.769999999999996,-0.14999999999999147,724653,1279908,444922,834986,673186
2019-08-25,67.6075,67.77,67.42,0.3499999999999943,-0.01999999999999602,67.92750000000001,68.15,67.7,0.45000000000000284,-0.18000000000000682,67.225,67.4,67.0,0.4000000000000057,-0.0800000000000125,67.4625,67.67,67.36,0.3100000000000023,-0.0799999999999983,788321,1016644,524172,492472,-60700
2019-09-01,68.11,69.16,67.36,1.7999999999999972,0.14000000000000057,68.566,69.46,67.67,1.789999999999992,-1.1299999999999955,67.292,68.57,65.98,2.589999999999989,-1.0499999999999972,67.816,68.89,66.3,2.5900000000000034,-2.469999999999999,1037032,1306624,717634,588990,429068
2019-09-08,65.402,65.89,64.31,1.5799999999999983,-0.730000000000004,66.108,66.6,65.41,1.1899999999999977,0.39000000000000057,64.568,65.38,63.57,1.8099999999999952,1.529999999999994,65.34,66.11,64.32,1.7900000000000063,1.740000000000009,1101242,1900050,642306,1257744,-1008950
2019-09-15,66.774,67.22,66.12,1.0999999999999943,0.9299999999999926,67.334,67.6,67.03,0.5699999999999932,0.3999999999999915,66.358,66.94,65.88,1.0600000000000023,0.8299999999999983,66.844,67.17,66.49,0.6800000000000068,0.35999999999999943,994706,2232554,582768,1649786,-23054
2019-09-22,67.642,68.39,66.67,1.7199999999999989,-0.6700000000000017,68.178,68.7,67.31,1.3900000000000006,-1.269999999999996,66.898,67.34,66.17,1.1700000000000017,-0.6800000000000068,67.518,68.39,66.71,1.6800000000000068,-1.5900000000000034,855645,1052612,682970,369642,-101024
2019-09-29,67.2,67.97,66.74,1.230000000000004,1.230000000000004,68.024,68.7,67.44,1.2600000000000051,1.2600000000000051,66.876,67.83,66.12,1.7099999999999937,1.7099999999999937,67.598,68.45,66.89,1.5600000000000023,1.4500000000000028,891034,1155076,502024,653052,165584
2019-10-06,68.354,68.76,67.69,1.0700000000000074,-0.8400000000000034,68.676,69.32,67.89,1.4299999999999926,-1.0,67.74,68.17,67.14,1.0300000000000011,-0.45000000000000284,68.254,68.67,67.72,0.9500000000000028,-0.75,596752,665610,451242,214368,-70594
2019-10-13,67.904,68.65,67.4,1.25,0.8300000000000125,68.564,69.22,67.94,1.2800000000000011,0.6299999999999955,67.534,68.25,66.91,1.3400000000000034,0.9899999999999949,68.412,69.03,67.53,1.5,0.46999999999999886,995154,1377520,731102,646418,-240544
2019-10-20,68.478,68.89,67.61,1.2800000000000011,0.060000000000002274,69.044,69.91,68.16,1.75,-0.9699999999999989,67.94,68.4,67.53,0.8700000000000045,0.6299999999999955,68.544,68.94,67.9,1.039999999999992,0.9699999999999989,645879,751114,580818,170296,-121374
