Date,SYX_Open_average,SYX_Open_max,SYX_Open_min,SYX_Open_volatility,SYX_Open_change,SYX_High_average,SYX_High_max,SYX_High_min,SYX_High_volatility,SYX_High_change,SYX_Low_average,SYX_Low_max,SYX_Low_min,SYX_Low_volatility,SYX_Low_change,SYX_Close_average,SYX_Close_max,SYX_Close_min,SYX_Close_volatility,SYX_Close_change,SYX_Volume_average,SYX_Volume_max,SYX_Volume_min,SYX_Volume_volatility,SYX_Volume_change
2018-01-14,30.983999999999998,31.4,30.53,0.8699999999999974,-0.129999999999999,31.514,32.03,31.26,0.7699999999999996,0.7699999999999996,30.422,30.74,30.09,0.6499999999999986,0.2699999999999996,31.0,31.4,30.36,1.0399999999999991,1.0,104117,147032,72065,74967,-45306
2018-01-21,31.733999999999998,32.62,31.17,1.4499999999999957,1.1699999999999982,32.094,32.71,31.4,1.3100000000000023,0.6999999999999957,30.84,31.37,30.48,0.8900000000000006,-0.46000000000000085,31.616,32.69,30.89,1.7999999999999972,-0.21000000000000085,102220,166769,54060,112709,77454
2018-01-28,30.616,31.41,29.63,1.7800000000000011,-1.370000000000001,30.914,31.63,29.98,1.6499999999999986,-1.3399999999999999,29.98,30.8,28.74,2.0600000000000023,-1.9200000000000017,30.356,31.15,28.98,2.169999999999998,-2.169999999999998,75537,120549,45302,75247,31409
2018-02-04,28.98,29.59,28.05,1.5399999999999991,1.5399999999999991,29.9,30.4,29.63,0.7699999999999996,0.5799999999999983,28.396,29.04,28.01,1.0299999999999976,1.0299999999999976,29.298,29.9,28.57,1.3299999999999983,0.7699999999999996,114825,163665,89427,74238,-776
2018-02-11,29.927500000000002,30.82,28.82,2.0,1.1000000000000014,30.6675,31.45,29.87,1.5799999999999983,1.5799999999999983,29.6625,30.61,28.82,1.7899999999999991,1.5899999999999999,30.205000000000002,30.76,29.03,1.7300000000000004,1.6799999999999997,49901,55892,42018,13874,6707
2018-02-18,30.372,30.71,30.1,0.6099999999999994,0.10000000000000142,30.924,31.2,30.73,0.46999999999999886,0.41999999999999815,29.990000000000002,30.17,29.82,0.3500000000000014,0.33000000000000185,30.332,30.76,29.95,0.8100000000000023,0.8100000000000023,69867,169297,35067,134230,124047
2018-02-25,29.434,30.87,28.16,2.710000000000001,-2.120000000000001,29.938,31.1,29.14,1.9600000000000009,-1.860000000000003,28.386,30.08,27.45,2.629999999999999,-2.0599999999999987,28.878,30.35,28.12,2.2300000000000004,-2.2300000000000004,136763,268252,83871,184381,-5439
2018-03-04,28.214,29.11,27.86,1.25,0.8200000000000003,28.814,29.51,28.15,1.360000000000003,1.0400000000000027,27.804000000000002,28.98,27.19,1.7899999999999991,1.379999999999999,28.378,29.15,27.62,1.5299999999999976,0.9599999999999973,113748,163922,55496,108426,-108426
2018-03-11,29.582,30.17,29.4,0.7700000000000031,0.7700000000000031,30.138,30.78,29.62,1.1600000000000001,0.6900000000000013,29.206,29.98,28.78,1.1999999999999993,0.8900000000000006,29.776,30.62,29.23,1.3900000000000006,1.3900000000000006,87486,154986,55462,99524,15166
2018-03-18,30.248,30.64,29.25,1.3900000000000006,-1.3900000000000006,30.9,31.39,30.24,1.1500000000000021,-0.860000000000003,29.724,30.61,28.63,1.9800000000000004,-1.4200000000000017,30.128,30.85,28.8,2.0500000000000007,-0.4499999999999993,70616,88328,54416,33912,25628
2018-03-25,29.177500000000002,30.29,28.46,1.8299999999999983,-1.8299999999999983,29.5775,31.09,28.86,2.2300000000000004,-2.2300000000000004,28.18,28.66,27.38,1.2800000000000011,-1.2800000000000011,28.4875,29.0,27.9,1.1000000000000014,-1.1000000000000014,93430,126586,72228,54358,-27455
2018-04-01,28.35,28.98,27.46,1.5199999999999996,0.6799999999999997,28.956,29.63,28.08,1.5500000000000007,0.8400000000000034,27.95,28.35,27.46,0.8900000000000006,0.8800000000000026,28.45,28.82,27.93,0.8900000000000006,0.46000000000000085,86917,120952,37863,83089,-30772
2018-04-08,28.782,28.9,28.54,0.35999999999999943,-0.26000000000000156,29.152,29.39,28.82,0.5700000000000003,0.19000000000000128,28.388,28.64,27.87,0.7699999999999996,-0.46999999999999886,28.686,29.05,28.26,0.7899999999999991,-0.379999999999999,78079,116548,55296,61252,-11860
2018-04-15,28.436,29.01,27.81,1.2000000000000028,-0.6800000000000033,28.902,29.36,28.52,0.8399999999999999,-0.6099999999999994,27.881999999999998,28.29,27.68,0.6099999999999994,-0.39000000000000057,28.25,28.71,27.76,0.9499999999999993,-0.41000000000000014,104736,188355,61797,126558,-51734
2018-04-22,30.7,31.85,29.89,1.9600000000000009,1.8000000000000007,31.41,31.99,30.55,1.4399999999999977,0.5899999999999999,30.308,31.27,29.5,1.7699999999999996,1.5700000000000003,30.866,31.71,29.96,1.75,1.4699999999999989,104047,172305,65814,106491,-90794
2018-04-29,30.682,31.21,30.27,0.9400000000000013,-0.39000000000000057,31.346,32.1,30.93,1.1700000000000017,-0.5899999999999999,30.394,30.79,30.18,0.6099999999999994,-0.3999999999999986,30.704,31.37,30.33,1.0400000000000027,-0.8900000000000006,64536,138843,39322,99521,-14930
2018-05-06,30.854,31.32,30.25,1.0700000000000003,1.0700000000000003,31.192,31.71,30.58,1.1300000000000026,1.1300000000000026,30.558,30.95,29.88,1.0700000000000003,0.740000000000002,30.892,31.12,30.55,0.5700000000000003,0.18999999999999773,50860,74989,25272,49717,-15327
2018-05-13,31.16,31.96,30.58,1.3800000000000026,1.3800000000000026,31.588,32.43,30.67,1.759999999999998,1.759999999999998,30.942,31.73,30.24,1.490000000000002,1.490000000000002,31.434,32.36,30.46,1.8999999999999986,1.8999999999999986,53977,67113,43765,23348,23348
2018-05-20,32.5475,33.06,32.03,1.0300000000000011,0.6200000000000045,33.0625,33.94,32.46,1.4799999999999969,1.4799999999999969,32.2575,32.93,31.61,1.3200000000000003,1.3200000000000003,32.7325,33.09,32.17,0.9200000000000017,0.9200000000000017,51401,58036,42341,15695,-15695
2018-05-27,33.146,33.4,32.94,0.46000000000000085,0.25,33.494,34.0,33.24,0.759999999999998,0.7100000000000009,32.762,33.04,32.46,0.5799999999999983,0.5799999999999983,33.09,33.4,32.77,0.6299999999999955,0.6299999999999955,67890,89502,46512,42990,34163
2018-06-03,34.062,34.66,33.45,1.2099999999999937,0.44999999999999574,34.878,35.41,33.92,1.4899999999999949,1.4899999999999949,33.926,34.66,33.22,1.4399999999999977,0.6799999999999997,34.524,35.26,33.9,1.3599999999999994,1.3599999999999994,80127,86614,72657,13957,13957
2018-06-10,36.01,36.93,35.54,1.3900000000000006,1.3900000000000006,37.01,38.91,36.31,2.5999999999999943,2.4199999999999946,35.946,36.82,35.47,1.3500000000000014,1.3500000000000014,36.482,38.29,35.52,2.769999999999996,2.769999999999996,93416,123871,71863,52008,-1705
