Date,MPWR_Open_average,MPWR_Open_max,MPWR_Open_min,MPWR_Open_volatility,MPWR_Open_change,MPWR_High_average,MPWR_High_max,MPWR_High_min,MPWR_High_volatility,MPWR_High_change,MPWR_Low_average,MPWR_Low_max,MPWR_Low_min,MPWR_Low_volatility,MPWR_Low_change,MPWR_Close_average,MPWR_Close_max,MPWR_Close_min,MPWR_Close_volatility,MPWR_Close_change,MPWR_Volume_average,MPWR_Volume_max,MPWR_Volume_min,MPWR_Volume_volatility,MPWR_Volume_change
2018-01-14,121.044,123.75,119.74,4.010000000000005,-4.010000000000005,121.976,124.44,120.63,3.8100000000000023,-3.25,119.30799999999999,119.77,118.6,1.1700000000000017,-0.6899999999999977,120.054,120.51,119.68,0.8299999999999983,0.28999999999999204,366041,542921,283270,259651,101485
2018-01-21,120.31,121.55,118.84,2.7099999999999937,1.3900000000000006,122.26,123.44,121.69,1.75,1.539999999999992,118.804,120.67,117.25,3.4200000000000017,1.460000000000008,120.774,122.76,117.58,5.180000000000007,1.6200000000000045,322267,379617,223880,155737,-72443
2018-01-28,118.41,120.88,113.55,7.329999999999998,-7.109999999999999,120.204,123.38,116.03,7.349999999999994,-7.349999999999994,115.934,119.01,109.5,9.510000000000005,-9.510000000000005,116.694,120.19,109.54,10.649999999999991,-10.039999999999992,309234,507368,172454,334914,203644
2018-02-04,109.216,113.58,105.0,8.579999999999998,3.8499999999999943,112.464,114.44,110.7,3.739999999999995,-3.6299999999999955,105.934,109.96,103.14,6.819999999999993,4.659999999999997,109.57,114.04,103.82,10.220000000000013,-4.13000000000001,681979,1038128,384170,653958,21634
2018-02-11,111.94749999999999,115.87,108.71,7.160000000000011,7.040000000000006,114.4025,117.99,110.04,7.949999999999989,7.949999999999989,110.7875,115.87,107.02,8.850000000000009,8.850000000000009,114.0325,117.0,109.97,7.030000000000001,7.030000000000001,384948,411706,329346,82360,2687
2018-02-18,118.19,120.33,116.44,3.8900000000000006,2.219999999999999,119.55799999999999,120.62,118.22,2.4000000000000057,-0.28000000000000114,116.79,118.27,116.0,2.269999999999996,2.269999999999996,118.38,119.82,117.16,2.6599999999999966,0.13999999999998636,267826,417103,156431,260672,-260672
2018-02-25,117.522,119.83,114.34,5.489999999999995,-2.6899999999999977,119.284,121.11,117.73,3.3799999999999955,-1.9099999999999966,116.018,118.37,113.64,4.730000000000004,-1.9500000000000028,117.596,118.58,115.77,2.8100000000000023,-0.1599999999999966,257205,455599,194610,260989,-232355
2018-03-04,120.69,125.0,118.13,6.8700000000000045,5.719999999999999,122.388,126.54,119.77,6.77000000000001,6.77000000000001,119.928,124.27,117.72,6.549999999999997,6.549999999999997,121.73,125.51,119.03,6.480000000000004,6.480000000000004,263949,381150,214588,166562,-166562
2018-03-11,124.414,126.25,123.73,2.519999999999996,-2.4200000000000017,125.306,127.61,124.29,3.319999999999993,-3.319999999999993,122.14,123.2,119.8,3.4000000000000057,-3.4000000000000057,123.616,124.72,123.06,1.6599999999999966,-0.6400000000000006,297213,488608,165039,323569,89125
2018-03-18,121.834,124.88,117.5,7.3799999999999955,-5.510000000000005,123.602,127.4,120.28,7.1200000000000045,-4.75,119.348,124.01,114.82,9.190000000000012,-5.6299999999999955,121.054,125.39,114.89,10.5,-5.260000000000005,314749,352911,238509,114402,-3266
