Date,Vanguard FTSE Pacific_etf_Open_average,Vanguard FTSE Pacific_etf_Open_max,Vanguard FTSE Pacific_etf_Open_min,Vanguard FTSE Pacific_etf_Open_volatility,Vanguard FTSE Pacific_etf_Open_change,Vanguard FTSE Pacific_etf_High_average,Vanguard FTSE Pacific_etf_High_max,Vanguard FTSE Pacific_etf_High_min,Vanguard FTSE Pacific_etf_High_volatility,Vanguard FTSE Pacific_etf_High_change,Vanguard FTSE Pacific_etf_Low_average,Vanguard FTSE Pacific_etf_Low_max,Vanguard FTSE Pacific_etf_Low_min,Vanguard FTSE Pacific_etf_Low_volatility,Vanguard FTSE Pacific_etf_Low_change,Vanguard FTSE Pacific_etf_Close_average,Vanguard FTSE Pacific_etf_Close_max,Vanguard FTSE Pacific_etf_Close_min,Vanguard FTSE Pacific_etf_Close_volatility,Vanguard FTSE Pacific_etf_Close_change
2018-05-27,72.84,72.84,72.84,0.0,0.0,73.07,73.07,73.07,0.0,0.0,72.56,72.56,72.56,0.0,0.0,73.01,73.01,73.01,0.0,0.0
2018-06-03,73.57,73.57,73.57,0.0,0.0,73.77,73.77,73.77,0.0,0.0,73.45,73.45,73.45,0.0,0.0,73.7,73.7,73.7,0.0,0.0
2018-06-10,72.46,72.46,72.46,0.0,0.0,72.46,72.46,72.46,0.0,0.0,72.13,72.13,72.13,0.0,0.0,72.39,72.39,72.39,0.0,0.0
2018-06-17,71.15,71.15,71.15,0.0,0.0,71.15,71.15,71.15,0.0,0.0,70.84,70.84,70.84,0.0,0.0,70.89,70.89,70.89,0.0,0.0
2018-06-24,70.0,70.0,70.0,0.0,0.0,70.14,70.14,70.14,0.0,0.0,69.93,69.93,69.93,0.0,0.0,69.98,69.98,69.98,0.0,0.0
2018-07-01,68.98,68.98,68.98,0.0,0.0,69.39,69.39,69.39,0.0,0.0,68.9,68.9,68.9,0.0,0.0,69.26,69.26,69.26,0.0,0.0
2018-07-08,69.37,69.37,69.37,0.0,0.0,69.57,69.57,69.57,0.0,0.0,69.24,69.24,69.24,0.0,0.0,69.57,69.57,69.57,0.0,0.0
2018-07-15,69.79,69.79,69.79,0.0,0.0,70.01,70.01,70.01,0.0,0.0,69.72,69.72,69.72,0.0,0.0,69.98,69.98,69.98,0.0,0.0
2018-07-22,71.23,71.23,71.23,0.0,0.0,71.41,71.41,71.41,0.0,0.0,71.0,71.0,71.0,0.0,0.0,71.07,71.07,71.07,0.0,0.0
2018-07-29,69.76,69.76,69.76,0.0,0.0,70.12,70.12,70.12,0.0,0.0,69.74,69.74,69.74,0.0,0.0,70.12,70.12,70.12,0.0,0.0
2018-08-05,69.29,69.29,69.29,0.0,0.0,69.29,69.29,69.29,0.0,0.0,68.92,68.92,68.92,0.0,0.0,69.08,69.08,69.08,0.0,0.0
2018-08-12,68.5,68.5,68.5,0.0,0.0,69.05,69.05,69.05,0.0,0.0,68.43,68.43,68.43,0.0,0.0,68.85,68.85,68.85,0.0,0.0
2018-08-19,69.1,69.1,69.1,0.0,0.0,69.4,69.4,69.4,0.0,0.0,69.1,69.1,69.1,0.0,0.0,69.36,69.36,69.36,0.0,0.0
2018-08-26,69.88,69.88,69.88,0.0,0.0,70.11,70.11,70.11,0.0,0.0,69.65,69.65,69.65,0.0,0.0,69.87,69.87,69.87,0.0,0.0
2018-09-02,67.73,67.73,67.73,0.0,0.0,67.89,67.89,67.89,0.0,0.0,67.46,67.46,67.46,0.0,0.0,67.62,67.62,67.62,0.0,0.0
2018-09-09,69.2,69.2,69.2,0.0,0.0,69.33,69.33,69.33,0.0,0.0,69.0,69.0,69.0,0.0,0.0,69.17,69.17,69.17,0.0,0.0
2018-09-16,71.05,71.05,71.05,0.0,0.0,71.26,71.26,71.26,0.0,0.0,70.99,70.99,70.99,0.0,0.0,71.16,71.16,71.16,0.0,0.0
2018-09-23,71.04,71.04,71.04,0.0,0.0,71.28,71.28,71.28,0.0,0.0,70.9,70.9,70.9,0.0,0.0,71.1,71.1,71.1,0.0,0.0
2018-09-30,69.36,69.36,69.36,0.0,0.0,69.5,69.5,69.5,0.0,0.0,68.84,68.84,68.84,0.0,0.0,69.14,69.14,69.14,0.0,0.0
2018-10-07,66.42,66.42,66.42,0.0,0.0,66.56,66.56,66.56,0.0,0.0,65.61,65.61,65.61,0.0,0.0,66.35,66.35,66.35,0.0,0.0
2018-10-14,66.53,66.53,66.53,0.0,0.0,66.92,66.92,66.92,0.0,0.0,66.21,66.21,66.21,0.0,0.0,66.31,66.31,66.31,0.0,0.0
2018-10-21,62.87,62.87,62.87,0.0,0.0,63.51,63.51,63.51,0.0,0.0,62.27,62.27,62.27,0.0,0.0,63.05,63.05,63.05,0.0,0.0
2018-10-28,65.5,65.5,65.5,0.0,0.0,65.64,65.64,65.64,0.0,0.0,64.69,64.69,64.69,0.0,0.0,65.02,65.02,65.02,0.0,0.0
2018-11-04,65.15,65.15,65.15,0.0,0.0,65.21,65.21,65.21,0.0,0.0,64.81,64.81,64.81,0.0,0.0,65.05,65.05,65.05,0.0,0.0
2018-11-11,64.45,64.45,64.45,0.0,0.0,65.15,65.15,65.15,0.0,0.0,64.38,64.38,64.38,0.0,0.0,65.06,65.06,65.06,0.0,0.0
2018-11-18,63.99,63.99,63.99,0.0,0.0,64.25,64.25,64.25,0.0,0.0,63.93,63.93,63.93,0.0,0.0,63.96,63.96,63.96,0.0,0.0
2018-11-25,65.45,65.45,65.45,0.0,0.0,65.66,65.66,65.66,0.0,0.0,65.37,65.37,65.37,0.0,0.0,65.61,65.61,65.61,0.0,0.0
2018-12-02,64.36,64.36,64.36,0.0,0.0,64.62,64.62,64.62,0.0,0.0,63.43,63.43,63.43,0.0,0.0,63.65,63.65,63.65,0.0,0.0
2018-12-09,63.03,63.03,63.03,0.0,0.0,63.31,63.31,63.31,0.0,0.0,62.94,62.94,62.94,0.0,0.0,62.96,62.96,62.96,0.0,0.0
2018-12-16,60.69,60.69,60.69,0.0,0.0,61.08,61.08,61.08,0.0,0.0,59.97,59.97,59.97,0.0,0.0,60.12,60.12,60.12,0.0,0.0
2018-12-23,60.95,60.95,60.95,0.0,0.0,61.04,61.04,61.04,0.0,0.0,60.51,60.51,60.51,0.0,0.0,60.84,60.84,60.84,0.0,0.0
2018-12-30,60.99,60.99,60.99,0.0,0.0,62.24,62.24,62.24,0.0,0.0,60.92,60.92,60.92,0.0,0.0,62.11,62.11,62.11,0.0,0.0
2019-01-06,62.86,62.86,62.86,0.0,0.0,63.04,63.04,63.04,0.0,0.0,62.73,62.73,62.73,0.0,0.0,62.95,62.95,62.95,0.0,0.0
2019-01-13,64.3,64.3,64.3,0.0,0.0,64.48,64.48,64.48,0.0,0.0,64.16,64.16,64.16,0.0,0.0,64.42,64.42,64.42,0.0,0.0
2019-01-20,64.44,64.44,64.44,0.0,0.0,64.68,64.68,64.68,0.0,0.0,64.4,64.4,64.4,0.0,0.0,64.54,64.54,64.54,0.0,0.0
2019-01-27,64.85,64.85,64.85,0.0,0.0,64.89,64.89,64.89,0.0,0.0,64.62,64.62,64.62,0.0,0.0,64.75,64.75,64.75,0.0,0.0
2019-02-03,63.72,63.72,63.72,0.0,0.0,63.93,63.93,63.93,0.0,0.0,63.56,63.56,63.56,0.0,0.0,63.91,63.91,63.91,0.0,0.0
2019-02-10,65.38,65.38,65.38,0.0,0.0,65.71,65.71,65.71,0.0,0.0,65.31,65.31,65.31,0.0,0.0,65.67,65.67,65.67,0.0,0.0
2019-02-17,66.14,66.14,66.14,0.0,0.0,66.41,66.41,66.41,0.0,0.0,66.14,66.14,66.14,0.0,0.0,66.25,66.25,66.25,0.0,0.0
2019-02-24,66.0,66.0,66.0,0.0,0.0,66.06,66.06,66.06,0.0,0.0,65.7,65.7,65.7,0.0,0.0,66.01,66.01,66.01,0.0,0.0
2019-03-03,64.26,64.26,64.26,0.0,0.0,64.6,64.6,64.6,0.0,0.0,64.19,64.19,64.19,0.0,0.0,64.59,64.59,64.59,0.0,0.0
2019-03-10,65.4,65.4,65.4,0.0,0.0,65.75,65.75,65.75,0.0,0.0,65.4,65.4,65.4,0.0,0.0,65.66,65.66,65.66,0.0,0.0
2019-03-17,65.97,65.97,65.97,0.0,0.0,66.08,66.08,66.08,0.0,0.0,65.34,65.34,65.34,0.0,0.0,65.34,65.34,65.34,0.0,0.0
2019-03-24,66.01,66.01,66.01,0.0,0.0,66.01,66.01,66.01,0.0,0.0,65.74,65.74,65.74,0.0,0.0,65.86,65.86,65.86,0.0,0.0
2019-03-31,66.81,66.81,66.81,0.0,0.0,67.05,67.05,67.05,0.0,0.0,66.81,66.81,66.81,0.0,0.0,67.05,67.05,67.05,0.0,0.0
2019-04-07,66.86,66.86,66.86,0.0,0.0,66.92,66.92,66.92,0.0,0.0,66.73,66.73,66.73,0.0,0.0,66.83,66.83,66.83,0.0,0.0
2019-04-14,67.0,67.0,67.0,0.0,0.0,67.05,67.05,67.05,0.0,0.0,66.82,66.82,66.82,0.0,0.0,66.9,66.9,66.9,0.0,0.0
2019-04-21,66.5,66.5,66.5,0.0,0.0,66.68,66.68,66.68,0.0,0.0,66.44,66.44,66.44,0.0,0.0,66.66,66.66,66.66,0.0,0.0
2019-04-28,66.79,66.79,66.79,0.0,0.0,67.27,67.27,67.27,0.0,0.0,66.78,66.78,66.78,0.0,0.0,67.2,67.2,67.2,0.0,0.0
2019-05-05,64.49,64.49,64.49,0.0,0.0,64.96,64.96,64.96,0.0,0.0,63.91,63.91,63.91,0.0,0.0,64.93,64.93,64.93,0.0,0.0
2019-05-12,64.05,64.05,64.05,0.0,0.0,64.33,64.33,64.33,0.0,0.0,63.93,63.93,63.93,0.0,0.0,63.96,63.96,63.96,0.0,0.0
2019-05-19,64.32,64.32,64.32,0.0,0.0,64.35,64.35,64.35,0.0,0.0,64.06,64.06,64.06,0.0,0.0,64.24,64.24,64.24,0.0,0.0
2019-05-26,63.13,63.13,63.13,0.0,0.0,63.42,63.42,63.42,0.0,0.0,63.05,63.05,63.05,0.0,0.0,63.34,63.34,63.34,0.0,0.0
2019-06-02,64.8,64.8,64.8,0.0,0.0,65.16,65.16,65.16,0.0,0.0,64.77,64.77,64.77,0.0,0.0,65.05,65.05,65.05,0.0,0.0
2019-06-09,64.71,64.71,64.71,0.0,0.0,64.73,64.73,64.73,0.0,0.0,64.58,64.58,64.58,0.0,0.0,64.63,64.63,64.63,0.0,0.0
2019-06-16,65.74,65.74,65.74,0.0,0.0,65.93,65.93,65.93,0.0,0.0,65.7,65.7,65.7,0.0,0.0,65.73,65.73,65.73,0.0,0.0
2019-06-23,66.14,66.14,66.14,0.0,0.0,66.17,66.17,66.17,0.0,0.0,66.01,66.01,66.01,0.0,0.0,66.08,66.08,66.08,0.0,0.0
2019-06-30,66.73,66.73,66.73,0.0,0.0,66.81,66.81,66.81,0.0,0.0,66.39,66.39,66.39,0.0,0.0,66.78,66.78,66.78,0.0,0.0
2019-07-07,66.27,66.27,66.27,0.0,0.0,66.39,66.39,66.39,0.0,0.0,66.17,66.17,66.17,0.0,0.0,66.38,66.38,66.38,0.0,0.0
2019-07-14,66.47,66.47,66.47,0.0,0.0,66.52,66.52,66.52,0.0,0.0,66.2,66.2,66.2,0.0,0.0,66.22,66.22,66.22,0.0,0.0
2019-07-21,66.05,66.05,66.05,0.0,0.0,66.12,66.12,66.12,0.0,0.0,66.01,66.01,66.01,0.0,0.0,66.1,66.1,66.1,0.0,0.0
2019-07-28,64.49,64.49,64.49,0.0,0.0,64.58,64.58,64.58,0.0,0.0,64.06,64.06,64.06,0.0,0.0,64.3,64.3,64.3,0.0,0.0
2019-08-04,63.45,63.45,63.45,0.0,0.0,63.49,63.49,63.49,0.0,0.0,62.9,62.9,62.9,0.0,0.0,63.11,63.11,63.11,0.0,0.0
2019-08-11,62.53,62.53,62.53,0.0,0.0,62.88,62.88,62.88,0.0,0.0,62.45,62.45,62.45,0.0,0.0,62.81,62.81,62.81,0.0,0.0
2019-08-18,62.72,62.72,62.72,0.0,0.0,63.14,63.14,63.14,0.0,0.0,62.1,62.1,62.1,0.0,0.0,62.13,62.13,62.13,0.0,0.0
2019-08-25,63.61,63.61,63.61,0.0,0.0,63.63,63.63,63.63,0.0,0.0,63.26,63.26,63.26,0.0,0.0,63.46,63.46,63.46,0.0,0.0
2019-09-01,64.89,64.89,64.89,0.0,0.0,65.1,65.1,65.1,0.0,0.0,64.84,64.84,64.84,0.0,0.0,65.03,65.03,65.03,0.0,0.0
2019-09-08,66.94,66.94,66.94,0.0,0.0,67.2,67.2,67.2,0.0,0.0,66.91,66.91,66.91,0.0,0.0,67.06,67.06,67.06,0.0,0.0
2019-09-15,66.99,66.99,66.99,0.0,0.0,67.07,67.07,67.07,0.0,0.0,66.7,66.7,66.7,0.0,0.0,66.71,66.71,66.71,0.0,0.0
2019-09-22,66.15,66.15,66.15,0.0,0.0,66.15,66.15,66.15,0.0,0.0,65.63,65.63,65.63,0.0,0.0,65.73,65.73,65.73,0.0,0.0
2019-09-29,65.23,65.23,65.23,0.0,0.0,65.77,65.77,65.77,0.0,0.0,65.18,65.18,65.18,0.0,0.0,65.77,65.77,65.77,0.0,0.0
2019-10-06,66.33,66.33,66.33,0.0,0.0,66.89,66.89,66.89,0.0,0.0,66.33,66.33,66.33,0.0,0.0,66.47,66.47,66.47,0.0,0.0
2019-10-13,66.75,66.75,66.75,0.0,0.0,66.91,66.91,66.91,0.0,0.0,66.6,66.6,66.6,0.0,0.0,66.79,66.79,66.79,0.0,0.0
2019-10-20,67.59,67.59,67.59,0.0,0.0,67.92,67.92,67.92,0.0,0.0,67.59,67.59,67.59,0.0,0.0,67.86,67.86,67.86,0.0,0.0
2019-10-27,68.95,68.95,68.95,0.0,0.0,69.14,69.14,69.14,0.0,0.0,68.9,68.9,68.9,0.0,0.0,69.07,69.07,69.07,0.0,0.0
2019-11-03,69.62,69.62,69.62,0.0,0.0,69.78,69.78,69.78,0.0,0.0,69.41,69.41,69.41,0.0,0.0,69.74,69.74,69.74,0.0,0.0
2019-11-10,69.37,69.37,69.37,0.0,0.0,69.56,69.56,69.56,0.0,0.0,69.33,69.33,69.33,0.0,0.0,69.51,69.51,69.51,0.0,0.0
2019-11-17,68.93,68.93,68.93,0.0,0.0,69.0,69.0,69.0,0.0,0.0,68.78,68.78,68.78,0.0,0.0,68.91,68.91,68.91,0.0,0.0
2019-11-24,68.91,68.91,68.91,0.0,0.0,69.01,69.01,69.01,0.0,0.0,68.9,68.9,68.9,0.0,0.0,68.95,68.95,68.95,0.0,0.0
2019-12-01,69.68,69.68,69.68,0.0,0.0,69.84,69.84,69.84,0.0,0.0,69.68,69.68,69.68,0.0,0.0,69.76,69.76,69.76,0.0,0.0
2019-12-08,70.33,70.33,70.33,0.0,0.0,70.73,70.73,70.73,0.0,0.0,70.2,70.2,70.2,0.0,0.0,70.51,70.51,70.51,0.0,0.0
2019-12-15,70.81,70.81,70.81,0.0,0.0,70.92,70.92,70.92,0.0,0.0,70.74,70.74,70.74,0.0,0.0,70.74,70.74,70.74,0.0,0.0
2019-12-22,70.02,70.02,70.02,0.0,0.0,70.06,70.06,70.06,0.0,0.0,69.73,69.73,69.73,0.0,0.0,69.8,69.8,69.8,0.0,0.0
2019-12-29,69.29,69.29,69.29,0.0,0.0,69.81,69.81,69.81,0.0,0.0,69.25,69.25,69.25,0.0,0.0,69.32,69.32,69.32,0.0,0.0
