Date,VanEck Vectors Oil Services_Open_average,VanEck Vectors Oil Services_Open_max,VanEck Vectors Oil Services_Open_min,VanEck Vectors Oil Services_Open_volatility,VanEck Vectors Oil Services_Open_change,VanEck Vectors Oil Services_High_average,VanEck Vectors Oil Services_High_max,VanEck Vectors Oil Services_High_min,VanEck Vectors Oil Services_High_volatility,VanEck Vectors Oil Services_High_change,VanEck Vectors Oil Services_Low_average,VanEck Vectors Oil Services_Low_max,VanEck Vectors Oil Services_Low_min,VanEck Vectors Oil Services_Low_volatility,VanEck Vectors Oil Services_Low_change,VanEck Vectors Oil Services_Close_average,VanEck Vectors Oil Services_Close_max,VanEck Vectors Oil Services_Close_min,VanEck Vectors Oil Services_Close_volatility,VanEck Vectors Oil Services_Close_change
2018-04-01,484.6,484.6,484.6,0.0,0.0,488.0,488.0,488.0,0.0,0.0,471.2,471.2,471.2,0.0,0.0,478.0,478.0,478.0,0.0,0.0
2018-04-08,521.8,521.8,521.8,0.0,0.0,529.6,529.6,529.6,0.0,0.0,521.6,521.6,521.6,0.0,0.0,525.8,525.8,525.8,0.0,0.0
2018-04-15,536.2,536.2,536.2,0.0,0.0,541.2,541.2,541.2,0.0,0.0,529.6,529.6,529.6,0.0,0.0,536.8,536.8,536.8,0.0,0.0
2018-04-22,543.2,543.2,543.2,0.0,0.0,548.1,548.1,548.1,0.0,0.0,539.6,539.6,539.6,0.0,0.0,544.4,544.4,544.4,0.0,0.0
2018-04-29,536.4,536.4,536.4,0.0,0.0,547.3,547.3,547.3,0.0,0.0,533.0,533.0,533.0,0.0,0.0,544.0,544.0,544.0,0.0,0.0
2018-05-06,564.0,564.0,564.0,0.0,0.0,566.2,566.2,566.2,0.0,0.0,559.4,559.4,559.4,0.0,0.0,560.8,560.8,560.8,0.0,0.0
2018-05-13,589.4,589.4,589.4,0.0,0.0,590.2,590.2,590.2,0.0,0.0,583.6,583.6,583.6,0.0,0.0,585.6,585.6,585.6,0.0,0.0
2018-05-20,548.8,548.8,548.8,0.0,0.0,550.2,550.2,550.2,0.0,0.0,535.6,535.6,535.6,0.0,0.0,542.0,542.0,542.0,0.0,0.0
2018-05-27,543.4,543.4,543.4,0.0,0.0,549.0,549.0,549.0,0.0,0.0,537.2,537.2,537.2,0.0,0.0,541.2,541.2,541.2,0.0,0.0
2018-06-03,551.8,551.8,551.8,0.0,0.0,553.0,553.0,553.0,0.0,0.0,537.8,537.8,537.8,0.0,0.0,541.4,541.4,541.4,0.0,0.0
2018-06-10,525.6,525.6,525.6,0.0,0.0,525.6,525.6,525.6,0.0,0.0,511.2,511.2,511.2,0.0,0.0,515.8,515.8,515.8,0.0,0.0
2018-06-17,525.2,525.2,525.2,0.0,0.0,533.1,533.1,533.1,0.0,0.0,522.2,522.2,522.2,0.0,0.0,523.6,523.6,523.6,0.0,0.0
2018-06-24,526.8,526.8,526.8,0.0,0.0,533.0,533.0,533.0,0.0,0.0,525.3,525.3,525.3,0.0,0.0,525.4,525.4,525.4,0.0,0.0
2018-07-01,511.4,511.4,511.4,0.0,0.0,524.7,524.7,524.7,0.0,0.0,508.9,508.9,508.9,0.0,0.0,523.2,523.2,523.2,0.0,0.0
2018-07-08,525.0,525.0,525.0,0.0,0.0,530.0,530.0,530.0,0.0,0.0,522.6,522.6,522.6,0.0,0.0,526.2,526.2,526.2,0.0,0.0
2018-07-15,513.8,513.8,513.8,0.0,0.0,515.6,515.6,515.6,0.0,0.0,509.0,509.0,509.0,0.0,0.0,509.6,509.6,509.6,0.0,0.0
2018-07-22,507.8,507.8,507.8,0.0,0.0,517.9,517.9,517.9,0.0,0.0,506.6,506.6,506.6,0.0,0.0,513.0,513.0,513.0,0.0,0.0
2018-07-29,510.2,510.2,510.2,0.0,0.0,518.6,518.6,518.6,0.0,0.0,508.4,508.4,508.4,0.0,0.0,510.0,510.0,510.0,0.0,0.0
2018-08-05,503.2,503.2,503.2,0.0,0.0,509.8,509.8,509.8,0.0,0.0,500.4,500.4,500.4,0.0,0.0,509.6,509.6,509.6,0.0,0.0
2018-08-12,476.8,476.8,476.8,0.0,0.0,481.0,481.0,481.0,0.0,0.0,474.02,474.02,474.02,0.0,0.0,480.4,480.4,480.4,0.0,0.0
2018-08-19,502.8,502.8,502.8,0.0,0.0,505.7,505.7,505.7,0.0,0.0,500.6,500.6,500.6,0.0,0.0,502.2,502.2,502.2,0.0,0.0
2018-08-26,496.4,496.4,496.4,0.0,0.0,496.6,496.6,496.6,0.0,0.0,490.2,490.2,490.2,0.0,0.0,494.2,494.2,494.2,0.0,0.0
2018-09-02,460.6,460.6,460.6,0.0,0.0,464.6,464.6,464.6,0.0,0.0,454.6,454.6,454.6,0.0,0.0,464.0,464.0,464.0,0.0,0.0
2018-09-09,481.0,481.0,481.0,0.0,0.0,487.4,487.4,487.4,0.0,0.0,479.8,479.8,479.8,0.0,0.0,484.2,484.2,484.2,0.0,0.0
2018-09-16,499.8,499.8,499.8,0.0,0.0,502.8,502.8,502.8,0.0,0.0,496.2,496.2,496.2,0.0,0.0,500.8,500.8,500.8,0.0,0.0
2018-09-23,502.4,502.4,502.4,0.0,0.0,510.8,510.8,510.8,0.0,0.0,501.4,501.4,501.4,0.0,0.0,503.8,503.8,503.8,0.0,0.0
2018-09-30,509.8,509.8,509.8,0.0,0.0,515.8,515.8,515.8,0.0,0.0,507.2,507.2,507.2,0.0,0.0,512.6,512.6,512.6,0.0,0.0
2018-10-07,491.6,491.6,491.6,0.0,0.0,492.6,492.6,492.6,0.0,0.0,477.0,477.0,477.0,0.0,0.0,484.6,484.6,484.6,0.0,0.0
2018-10-14,468.0,468.0,468.0,0.0,0.0,482.3,482.3,482.3,0.0,0.0,465.0,465.0,465.0,0.0,0.0,465.0,465.0,465.0,0.0,0.0
2018-10-21,414.6,414.6,414.6,0.0,0.0,431.0,431.0,431.0,0.0,0.0,409.4,409.4,409.4,0.0,0.0,422.8,422.8,422.8,0.0,0.0
2018-10-28,417.0,417.0,417.0,0.0,0.0,420.6,420.6,420.6,0.0,0.0,409.8,409.8,409.8,0.0,0.0,413.8,413.8,413.8,0.0,0.0
2018-11-04,406.0,406.0,406.0,0.0,0.0,409.8,409.8,409.8,0.0,0.0,398.6,398.6,398.6,0.0,0.0,407.0,407.0,407.0,0.0,0.0
2018-11-11,386.2,386.2,386.2,0.0,0.0,388.6,388.6,388.6,0.0,0.0,379.8,379.8,379.8,0.0,0.0,386.2,386.2,386.2,0.0,0.0
2018-11-18,364.0,364.0,364.0,0.0,0.0,367.0,367.0,367.0,0.0,0.0,360.9,360.9,360.9,0.0,0.0,363.8,363.8,363.8,0.0,0.0
2018-11-25,366.2,366.2,366.2,0.0,0.0,368.2,368.2,368.2,0.0,0.0,359.0,359.0,359.0,0.0,0.0,361.6,361.6,361.6,0.0,0.0
2018-12-02,350.8,350.8,350.8,0.0,0.0,356.2,356.2,356.2,0.0,0.0,337.6,337.6,337.6,0.0,0.0,337.8,337.8,337.8,0.0,0.0
2018-12-09,323.4,323.4,323.4,0.0,0.0,324.2,324.2,324.2,0.0,0.0,312.6,312.6,312.6,0.0,0.0,313.2,313.2,313.2,0.0,0.0
2018-12-16,277.0,277.0,277.0,0.0,0.0,282.8,282.8,282.8,0.0,0.0,270.2,270.2,270.2,0.0,0.0,273.0,273.0,273.0,0.0,0.0
2018-12-23,282.2,282.2,282.2,0.0,0.0,287.21,287.21,287.21,0.0,0.0,279.1,279.1,279.1,0.0,0.0,282.4,282.4,282.4,0.0,0.0
2018-12-30,296.8,296.8,296.8,0.0,0.0,304.8,304.8,304.8,0.0,0.0,294.4,294.4,294.4,0.0,0.0,303.8,303.8,303.8,0.0,0.0
2019-01-06,326.4,326.4,326.4,0.0,0.0,328.4,328.4,328.4,0.0,0.0,321.0,321.0,321.0,0.0,0.0,327.6,327.6,327.6,0.0,0.0
2019-01-13,338.2,338.2,338.2,0.0,0.0,345.2,345.2,345.2,0.0,0.0,337.0,337.0,337.0,0.0,0.0,344.8,344.8,344.8,0.0,0.0
2019-01-20,336.6,336.6,336.6,0.0,0.0,345.2,345.2,345.2,0.0,0.0,336.6,336.6,336.6,0.0,0.0,344.0,344.0,344.0,0.0,0.0
2019-01-27,339.0,339.0,339.0,0.0,0.0,349.04,349.04,349.04,0.0,0.0,338.0,338.0,338.0,0.0,0.0,344.4,344.4,344.4,0.0,0.0
2019-02-03,333.6,333.6,333.6,0.0,0.0,334.8,334.8,334.8,0.0,0.0,325.6,325.6,325.6,0.0,0.0,329.8,329.8,329.8,0.0,0.0
2019-02-10,346.8,346.8,346.8,0.0,0.0,351.67,351.67,351.67,0.0,0.0,345.2,345.2,345.2,0.0,0.0,351.2,351.2,351.2,0.0,0.0
2019-02-17,351.6,351.6,351.6,0.0,0.0,352.0,352.0,352.0,0.0,0.0,344.4,344.4,344.4,0.0,0.0,346.0,346.0,346.0,0.0,0.0
2019-02-24,343.8,343.8,343.8,0.0,0.0,349.2,349.2,349.2,0.0,0.0,342.8,342.8,342.8,0.0,0.0,348.4,348.4,348.4,0.0,0.0
2019-03-03,322.2,322.2,322.2,0.0,0.0,323.8,323.8,323.8,0.0,0.0,317.4,317.4,317.4,0.0,0.0,321.4,321.4,321.4,0.0,0.0
2019-03-10,341.8,341.8,341.8,0.0,0.0,344.6,344.6,344.6,0.0,0.0,338.9,338.9,338.9,0.0,0.0,339.8,339.8,339.8,0.0,0.0
2019-03-17,351.0,351.0,351.0,0.0,0.0,353.2,353.2,353.2,0.0,0.0,337.9,337.9,337.9,0.0,0.0,339.0,339.0,339.0,0.0,0.0
2019-03-24,350.0,350.0,350.0,0.0,0.0,351.2,351.2,351.2,0.0,0.0,341.2,341.2,341.2,0.0,0.0,344.6,344.6,344.6,0.0,0.0
2019-03-31,353.2,353.2,353.2,0.0,0.0,361.2,361.2,361.2,0.0,0.0,352.4,352.4,352.4,0.0,0.0,359.8,359.8,359.8,0.0,0.0
2019-04-07,363.8,363.8,363.8,0.0,0.0,366.8,366.8,366.8,0.0,0.0,358.6,358.6,358.6,0.0,0.0,359.2,359.2,359.2,0.0,0.0
2019-04-14,367.2,367.2,367.2,0.0,0.0,370.6,370.6,370.6,0.0,0.0,359.26,359.26,359.26,0.0,0.0,360.2,360.2,360.2,0.0,0.0
2019-04-21,344.6,344.6,344.6,0.0,0.0,348.2,348.2,348.2,0.0,0.0,339.2,339.2,339.2,0.0,0.0,346.0,346.0,346.0,0.0,0.0
2019-04-28,323.6,323.6,323.6,0.0,0.0,328.9,328.9,328.9,0.0,0.0,323.56,323.56,323.56,0.0,0.0,326.8,326.8,326.8,0.0,0.0
2019-05-05,314.0,314.0,314.0,0.0,0.0,314.0,314.0,314.0,0.0,0.0,304.8,304.8,304.8,0.0,0.0,309.8,309.8,309.8,0.0,0.0
2019-05-12,309.0,309.0,309.0,0.0,0.0,310.8,310.8,310.8,0.0,0.0,301.8,301.8,301.8,0.0,0.0,301.8,301.8,301.8,0.0,0.0
2019-05-19,284.4,284.4,284.4,0.0,0.0,285.4,285.4,285.4,0.0,0.0,275.5,275.5,275.5,0.0,0.0,276.2,276.2,276.2,0.0,0.0
2019-05-26,263.0,263.0,263.0,0.0,0.0,265.2,265.2,265.2,0.0,0.0,260.2,260.2,260.2,0.0,0.0,261.6,261.6,261.6,0.0,0.0
2019-06-02,270.2,270.2,270.2,0.0,0.0,274.4,274.4,274.4,0.0,0.0,266.0,266.0,266.0,0.0,0.0,271.4,271.4,271.4,0.0,0.0
2019-06-09,271.2,271.2,271.2,0.0,0.0,271.2,271.2,271.2,0.0,0.0,262.2,262.2,262.2,0.0,0.0,263.4,263.4,263.4,0.0,0.0
2019-06-16,288.6,288.6,288.6,0.0,0.0,293.2,293.2,293.2,0.0,0.0,286.3,286.3,286.3,0.0,0.0,289.2,289.2,289.2,0.0,0.0
2019-06-23,291.4,291.4,291.4,0.0,0.0,296.75,296.75,296.75,0.0,0.0,290.6,290.6,290.6,0.0,0.0,296.4,296.4,296.4,0.0,0.0
2019-06-30,287.8,287.8,287.8,0.0,0.0,292.4,292.4,292.4,0.0,0.0,286.8,286.8,286.8,0.0,0.0,292.4,292.4,292.4,0.0,0.0
2019-07-07,300.6,300.6,300.6,0.0,0.0,303.2,303.2,303.2,0.0,0.0,298.6,298.6,298.6,0.0,0.0,299.6,299.6,299.6,0.0,0.0
2019-07-14,278.6,278.6,278.6,0.0,0.0,281.2,281.2,281.2,0.0,0.0,273.8,273.8,273.8,0.0,0.0,281.2,281.2,281.2,0.0,0.0
2019-07-21,283.6,283.6,283.6,0.0,0.0,285.7,285.7,285.7,0.0,0.0,280.6,280.6,280.6,0.0,0.0,283.6,283.6,283.6,0.0,0.0
2019-07-28,272.2,272.2,272.2,0.0,0.0,272.2,272.2,272.2,0.0,0.0,257.6,257.6,257.6,0.0,0.0,259.6,259.6,259.6,0.0,0.0
2019-08-04,246.0,246.0,246.0,0.0,0.0,246.0,246.0,246.0,0.0,0.0,236.2,236.2,236.2,0.0,0.0,238.2,238.2,238.2,0.0,0.0
2019-08-11,218.8,218.8,218.8,0.0,0.0,226.6,226.6,226.6,0.0,0.0,218.4,218.4,218.4,0.0,0.0,226.6,226.6,226.6,0.0,0.0
2019-08-18,226.0,226.0,226.0,0.0,0.0,230.0,230.0,230.0,0.0,0.0,218.6,218.6,218.6,0.0,0.0,219.2,219.2,219.2,0.0,0.0
2019-08-25,231.8,231.8,231.8,0.0,0.0,235.0,235.0,235.0,0.0,0.0,227.2,227.2,227.2,0.0,0.0,229.4,229.4,229.4,0.0,0.0
2019-09-01,242.2,242.2,242.2,0.0,0.0,246.4,246.4,246.4,0.0,0.0,236.4,236.4,236.4,0.0,0.0,243.8,243.8,243.8,0.0,0.0
2019-09-08,261.8,261.8,261.8,0.0,0.0,265.8,265.8,265.8,0.0,0.0,257.0,257.0,257.0,0.0,0.0,260.8,260.8,260.8,0.0,0.0
2019-09-15,258.6,258.6,258.6,0.0,0.0,261.2,261.2,261.2,0.0,0.0,254.6,254.6,254.6,0.0,0.0,256.4,256.4,256.4,0.0,0.0
2019-09-22,236.6,236.6,236.6,0.0,0.0,242.2,242.2,242.2,0.0,0.0,235.0,235.0,235.0,0.0,0.0,237.0,237.0,237.0,0.0,0.0
2019-09-29,226.2,226.2,226.2,0.0,0.0,227.4,227.4,227.4,0.0,0.0,221.2,221.2,221.2,0.0,0.0,223.2,223.2,223.2,0.0,0.0
2019-10-06,222.8,222.8,222.8,0.0,0.0,232.6,232.6,232.6,0.0,0.0,222.8,222.8,222.8,0.0,0.0,230.4,230.4,230.4,0.0,0.0
2019-10-13,225.8,225.8,225.8,0.0,0.0,230.2,230.2,230.2,0.0,0.0,222.0,222.0,222.0,0.0,0.0,222.0,222.0,222.0,0.0,0.0
2019-10-20,232.2,232.2,232.2,0.0,0.0,236.2,236.2,236.2,0.0,0.0,230.6,230.6,230.6,0.0,0.0,235.4,235.4,235.4,0.0,0.0
2019-10-27,225.8,225.8,225.8,0.0,0.0,234.6,234.6,234.6,0.0,0.0,224.8,224.8,224.8,0.0,0.0,234.2,234.2,234.2,0.0,0.0
2019-11-03,237.8,237.8,237.8,0.0,0.0,242.0,242.0,242.0,0.0,0.0,234.3,234.3,234.3,0.0,0.0,242.0,242.0,242.0,0.0,0.0
2019-11-10,231.0,231.0,231.0,0.0,0.0,235.2,235.2,235.2,0.0,0.0,230.6,230.6,230.6,0.0,0.0,234.0,234.0,234.0,0.0,0.0
2019-11-17,233.0,233.0,233.0,0.0,0.0,236.1,236.1,236.1,0.0,0.0,231.6,231.6,231.6,0.0,0.0,234.2,234.2,234.2,0.0,0.0
2019-11-24,236.2,236.2,236.2,0.0,0.0,236.2,236.2,236.2,0.0,0.0,231.7,231.7,231.7,0.0,0.0,233.8,233.8,233.8,0.0,0.0
2019-12-01,238.2,238.2,238.2,0.0,0.0,247.0,247.0,247.0,0.0,0.0,237.8,237.8,237.8,0.0,0.0,246.8,246.8,246.8,0.0,0.0
2019-12-08,261.0,261.0,261.0,0.0,0.0,262.8,262.8,262.8,0.0,0.0,256.85,256.85,256.85,0.0,0.0,257.6,257.6,257.6,0.0,0.0
2019-12-15,268.8,268.8,268.8,0.0,0.0,269.4,269.4,269.4,0.0,0.0,264.3,264.3,264.3,0.0,0.0,265.6,265.6,265.6,0.0,0.0
2019-12-22,268.4,268.4,268.4,0.0,0.0,269.6,269.6,269.6,0.0,0.0,265.2,265.2,265.2,0.0,0.0,266.0,266.0,266.0,0.0,0.0
2019-12-29,272.6,272.6,272.6,0.0,0.0,273.4,273.4,273.4,0.0,0.0,266.8,266.8,266.8,0.0,0.0,270.2,270.2,270.2,0.0,0.0
