Date,CIGc_Open_average,CIGc_Open_max,CIGc_Open_min,CIGc_Open_volatility,CIGc_Open_change,CIGc_High_average,CIGc_High_max,CIGc_High_min,CIGc_High_volatility,CIGc_High_change,CIGc_Low_average,CIGc_Low_max,CIGc_Low_min,CIGc_Low_volatility,CIGc_Low_change,CIGc_Close_average,CIGc_Close_max,CIGc_Close_min,CIGc_Close_volatility,CIGc_Close_change,CIGc_Volume_average,CIGc_Volume_max,CIGc_Volume_min,CIGc_Volume_volatility,CIGc_Volume_change
2018-01-14,2.062,2.13,1.94,0.18999999999999995,-0.16000000000000014,2.306,2.66,2.15,0.5100000000000002,-0.38000000000000034,1.998,2.1,1.81,0.29000000000000004,-0.1399999999999999,2.136,2.28,2.0,0.2799999999999998,0.2799999999999998,4642,9347,1740,7607,-4187
2018-01-21,2.083333333333333,2.11,2.03,0.08000000000000007,0.08000000000000007,2.13,2.25,2.03,0.2200000000000002,0.08000000000000007,2.0766666666666667,2.11,2.01,0.10000000000000009,0.10000000000000009,2.123333333333333,2.25,2.01,0.2400000000000002,0.10000000000000009,515,787,137,650,-485
2018-01-28,2.203333333333333,2.3,2.1,0.19999999999999973,-0.19999999999999973,2.203333333333333,2.3,2.1,0.19999999999999973,-0.19999999999999973,2.0033333333333334,2.17,1.9,0.27,-0.22999999999999998,2.11,2.19,1.97,0.21999999999999997,-0.19999999999999996,7601,14053,915,13138,6920
2018-02-04,1.9933333333333332,2.01,1.97,0.039999999999999813,0.030000000000000027,2.0433333333333334,2.12,2.0,0.1200000000000001,-0.1200000000000001,1.9766666666666666,2.0,1.96,0.040000000000000036,0.030000000000000027,2.026666666666667,2.12,1.96,0.16000000000000014,-0.1200000000000001,3991,10554,171,10383,-10383
2018-02-11,2.04,2.12,1.96,0.16000000000000014,0.16000000000000014,2.075,2.19,1.96,0.22999999999999998,0.22999999999999998,2.0300000000000002,2.1,1.96,0.14000000000000012,0.14000000000000012,2.075,2.19,1.96,0.22999999999999998,0.22999999999999998,5015,9824,207,9617,9617
2018-02-18,2.1233333333333335,2.2,2.05,0.15000000000000036,-0.08000000000000007,2.1466666666666665,2.2,2.05,0.15000000000000036,-0.010000000000000231,2.12,2.19,2.05,0.14000000000000012,-0.06999999999999984,2.143333333333333,2.19,2.05,0.14000000000000012,0.0,7936,22782,122,22660,21876
2018-02-25,2.1574999999999998,2.18,2.11,0.07000000000000028,0.06000000000000005,2.19,2.24,2.17,0.07000000000000028,-0.07000000000000028,2.1475,2.18,2.11,0.07000000000000028,0.020000000000000018,2.19,2.24,2.17,0.07000000000000028,-0.07000000000000028,9004,30864,265,30599,26253
2018-03-04,2.23,2.32,2.16,0.1599999999999997,0.04999999999999982,2.256666666666667,2.32,2.21,0.10999999999999988,-0.03000000000000025,2.1999999999999997,2.32,2.07,0.25,0.14000000000000012,2.256666666666667,2.32,2.21,0.10999999999999988,-0.03000000000000025,7272,21346,229,21117,-21104
2018-03-11,2.2533333333333334,2.32,2.17,0.1499999999999999,-0.1499999999999999,2.2766666666666664,2.32,2.23,0.08999999999999986,-0.08999999999999986,2.18,2.2,2.17,0.03000000000000025,-0.03000000000000025,2.2,2.22,2.17,0.050000000000000266,-0.010000000000000231,13177,36851,1167,35684,-346
2018-03-18,2.205,2.21,2.2,0.009999999999999787,-0.009999999999999787,2.205,2.21,2.2,0.009999999999999787,-0.009999999999999787,2.205,2.21,2.2,0.009999999999999787,-0.009999999999999787,2.205,2.21,2.2,0.009999999999999787,-0.009999999999999787,618,715,522,193,193
