Date,SPDR MSCI EAFE Fossil Fuel Reserves Free_Open_average,SPDR MSCI EAFE Fossil Fuel Reserves Free_Open_max,SPDR MSCI EAFE Fossil Fuel Reserves Free_Open_min,SPDR MSCI EAFE Fossil Fuel Reserves Free_Open_volatility,SPDR MSCI EAFE Fossil Fuel Reserves Free_Open_change,SPDR MSCI EAFE Fossil Fuel Reserves Free_High_average,SPDR MSCI EAFE Fossil Fuel Reserves Free_High_max,SPDR MSCI EAFE Fossil Fuel Reserves Free_High_min,SPDR MSCI EAFE Fossil Fuel Reserves Free_High_volatility,SPDR MSCI EAFE Fossil Fuel Reserves Free_High_change,SPDR MSCI EAFE Fossil Fuel Reserves Free_Low_average,SPDR MSCI EAFE Fossil Fuel Reserves Free_Low_max,SPDR MSCI EAFE Fossil Fuel Reserves Free_Low_min,SPDR MSCI EAFE Fossil Fuel Reserves Free_Low_volatility,SPDR MSCI EAFE Fossil Fuel Reserves Free_Low_change,SPDR MSCI EAFE Fossil Fuel Reserves Free_Close_average,SPDR MSCI EAFE Fossil Fuel Reserves Free_Close_max,SPDR MSCI EAFE Fossil Fuel Reserves Free_Close_min,SPDR MSCI EAFE Fossil Fuel Reserves Free_Close_volatility,SPDR MSCI EAFE Fossil Fuel Reserves Free_Close_change
2018-12-09,62.23,62.23,62.23,0.0,0.0,62.34,62.34,62.34,0.0,0.0,61.83,61.83,61.83,0.0,0.0,61.83,61.83,61.83,0.0,0.0
2018-12-16,59.3,59.3,59.3,0.0,0.0,59.35,59.35,59.35,0.0,0.0,58.71,58.71,58.71,0.0,0.0,58.71,58.71,58.71,0.0,0.0
2018-12-23,60.24,60.24,60.24,0.0,0.0,60.55,60.55,60.55,0.0,0.0,60.24,60.24,60.24,0.0,0.0,60.41,60.41,60.41,0.0,0.0
2018-12-30,61.74,61.74,61.74,0.0,0.0,62.0,62.0,62.0,0.0,0.0,61.74,61.74,61.74,0.0,0.0,61.87,61.87,61.87,0.0,0.0
2019-01-06,62.43,62.43,62.43,0.0,0.0,62.7,62.7,62.7,0.0,0.0,62.43,62.43,62.43,0.0,0.0,62.55,62.55,62.55,0.0,0.0
2019-01-13,63.52,63.52,63.52,0.0,0.0,63.75,63.75,63.75,0.0,0.0,63.52,63.52,63.52,0.0,0.0,63.7,63.7,63.7,0.0,0.0
2019-01-20,63.42,63.42,63.42,0.0,0.0,63.7,63.7,63.7,0.0,0.0,63.28,63.28,63.28,0.0,0.0,63.67,63.67,63.67,0.0,0.0
2019-01-27,64.31,64.31,64.31,0.0,0.0,64.45,64.45,64.45,0.0,0.0,64.31,64.31,64.31,0.0,0.0,64.45,64.45,64.45,0.0,0.0
2019-02-03,63.69,63.69,63.69,0.0,0.0,63.69,63.69,63.69,0.0,0.0,63.4,63.4,63.4,0.0,0.0,63.49,63.49,63.49,0.0,0.0
2019-02-10,65.0,65.0,65.0,0.0,0.0,65.35,65.35,65.35,0.0,0.0,64.98,64.98,64.98,0.0,0.0,65.18,65.18,65.18,0.0,0.0
2019-02-17,66.02,66.02,66.02,0.0,0.0,66.22,66.22,66.22,0.0,0.0,65.95,65.95,65.95,0.0,0.0,65.98,65.98,65.98,0.0,0.0
2019-02-24,65.92,65.92,65.92,0.0,0.0,66.04,66.04,66.04,0.0,0.0,65.92,65.92,65.92,0.0,0.0,66.04,66.04,66.04,0.0,0.0
2019-03-03,65.34,65.34,65.34,0.0,0.0,65.71,65.71,65.71,0.0,0.0,65.34,65.34,65.34,0.0,0.0,65.71,65.71,65.71,0.0,0.0
2019-03-10,67.0,67.0,67.0,0.0,0.0,67.04,67.04,67.04,0.0,0.0,66.77,66.77,66.77,0.0,0.0,66.91,66.91,66.91,0.0,0.0
2019-03-17,65.63,65.63,65.63,0.0,0.0,65.91,65.91,65.91,0.0,0.0,65.63,65.63,65.63,0.0,0.0,65.81,65.81,65.81,0.0,0.0
2019-03-24,66.99,66.99,66.99,0.0,0.0,67.28,67.28,67.28,0.0,0.0,66.99,66.99,66.99,0.0,0.0,67.28,67.28,67.28,0.0,0.0
2019-03-31,67.57,67.57,67.57,0.0,0.0,67.76,67.76,67.76,0.0,0.0,67.5,67.5,67.5,0.0,0.0,67.67,67.67,67.67,0.0,0.0
2019-04-07,68.0,68.0,68.0,0.0,0.0,68.0,68.0,68.0,0.0,0.0,68.0,68.0,68.0,0.0,0.0,68.0,68.0,68.0,0.0,0.0
2019-04-14,68.03,68.03,68.03,0.0,0.0,68.22,68.22,68.22,0.0,0.0,68.03,68.03,68.03,0.0,0.0,68.22,68.22,68.22,0.0,0.0
2019-04-21,68.43,68.43,68.43,0.0,0.0,68.44,68.44,68.44,0.0,0.0,68.37,68.37,68.37,0.0,0.0,68.44,68.44,68.44,0.0,0.0
2019-04-28,67.71,67.71,67.71,0.0,0.0,68.05,68.05,68.05,0.0,0.0,67.71,67.71,67.71,0.0,0.0,68.05,68.05,68.05,0.0,0.0
2019-05-05,65.74,65.74,65.74,0.0,0.0,65.89,65.89,65.89,0.0,0.0,65.66,65.66,65.66,0.0,0.0,65.8,65.8,65.8,0.0,0.0
2019-05-12,66.28,66.28,66.28,0.0,0.0,66.39,66.39,66.39,0.0,0.0,66.28,66.28,66.28,0.0,0.0,66.39,66.39,66.39,0.0,0.0
2019-05-19,66.43,66.43,66.43,0.0,0.0,66.66,66.66,66.66,0.0,0.0,66.43,66.43,66.43,0.0,0.0,66.66,66.66,66.66,0.0,0.0
2019-05-26,64.28,64.28,64.28,0.0,0.0,64.47,64.47,64.47,0.0,0.0,64.28,64.28,64.28,0.0,0.0,64.47,64.47,64.47,0.0,0.0
2019-06-02,66.62,66.62,66.62,0.0,0.0,66.64,66.64,66.64,0.0,0.0,66.46,66.46,66.46,0.0,0.0,66.46,66.46,66.46,0.0,0.0
2019-06-09,66.12,66.12,66.12,0.0,0.0,66.12,66.12,66.12,0.0,0.0,65.91,65.91,65.91,0.0,0.0,65.91,65.91,65.91,0.0,0.0
2019-06-16,67.77,67.77,67.77,0.0,0.0,67.77,67.77,67.77,0.0,0.0,67.63,67.63,67.63,0.0,0.0,67.65,67.65,67.65,0.0,0.0
2019-06-23,68.18,68.18,68.18,0.0,0.0,68.18,68.18,68.18,0.0,0.0,68.18,68.18,68.18,0.0,0.0,68.18,68.18,68.18,0.0,0.0
2019-06-30,68.15,68.15,68.15,0.0,0.0,68.15,68.15,68.15,0.0,0.0,67.98,67.98,67.98,0.0,0.0,67.98,67.98,67.98,0.0,0.0
2019-07-07,67.96,67.96,67.96,0.0,0.0,67.96,67.96,67.96,0.0,0.0,67.96,67.96,67.96,0.0,0.0,67.96,67.96,67.96,0.0,0.0
2019-07-14,67.82,67.82,67.82,0.0,0.0,67.85,67.85,67.85,0.0,0.0,67.82,67.82,67.82,0.0,0.0,67.82,67.82,67.82,0.0,0.0
2019-07-21,67.97,67.97,67.97,0.0,0.0,68.06,68.06,68.06,0.0,0.0,67.92,67.92,67.92,0.0,0.0,67.92,67.92,67.92,0.0,0.0
2019-07-28,64.83,64.83,64.83,0.0,0.0,64.84,64.84,64.84,0.0,0.0,64.39,64.39,64.39,0.0,0.0,64.55,64.55,64.55,0.0,0.0
2019-08-04,65.23,65.23,65.23,0.0,0.0,65.23,65.23,65.23,0.0,0.0,65.07,65.07,65.07,0.0,0.0,65.07,65.07,65.07,0.0,0.0
2019-08-11,65.04,65.04,65.04,0.0,0.0,65.04,65.04,65.04,0.0,0.0,65.01,65.01,65.01,0.0,0.0,65.01,65.01,65.01,0.0,0.0
2019-08-18,64.81,64.81,64.81,0.0,0.0,64.81,64.81,64.81,0.0,0.0,64.81,64.81,64.81,0.0,0.0,64.81,64.81,64.81,0.0,0.0
2019-08-25,65.49,65.49,65.49,0.0,0.0,65.66,65.66,65.66,0.0,0.0,65.4,65.4,65.4,0.0,0.0,65.51,65.51,65.51,0.0,0.0
2019-09-01,67.16,67.16,67.16,0.0,0.0,67.16,67.16,67.16,0.0,0.0,67.1,67.1,67.1,0.0,0.0,67.12,67.12,67.12,0.0,0.0
2019-09-08,67.91,67.91,67.91,0.0,0.0,67.91,67.91,67.91,0.0,0.0,67.69,67.69,67.69,0.0,0.0,67.69,67.69,67.69,0.0,0.0
2019-09-15,67.74,67.74,67.74,0.0,0.0,67.74,67.74,67.74,0.0,0.0,67.74,67.74,67.74,0.0,0.0,67.74,67.74,67.74,0.0,0.0
2019-09-22,67.56,67.56,67.56,0.0,0.0,67.85,67.85,67.85,0.0,0.0,67.56,67.56,67.56,0.0,0.0,67.83,67.83,67.83,0.0,0.0
2019-09-29,66.88,66.88,66.88,0.0,0.0,66.88,66.88,66.88,0.0,0.0,66.64,66.64,66.64,0.0,0.0,66.69,66.69,66.69,0.0,0.0
2019-10-06,67.97,67.97,67.97,0.0,0.0,68.05,68.05,68.05,0.0,0.0,67.88,67.88,67.88,0.0,0.0,67.88,67.88,67.88,0.0,0.0
2019-10-13,69.45,69.45,69.45,0.0,0.0,69.46,69.46,69.46,0.0,0.0,69.31,69.31,69.31,0.0,0.0,69.31,69.31,69.31,0.0,0.0
2019-10-20,70.07,70.07,70.07,0.0,0.0,70.07,70.07,70.07,0.0,0.0,69.91,69.91,69.91,0.0,0.0,69.91,69.91,69.91,0.0,0.0
2019-10-27,71.24,71.24,71.24,0.0,0.0,71.25,71.25,71.25,0.0,0.0,70.92,70.92,70.92,0.0,0.0,70.92,70.92,70.92,0.0,0.0
2019-11-03,70.96,70.96,70.96,0.0,0.0,71.08,71.08,71.08,0.0,0.0,70.94,70.94,70.94,0.0,0.0,70.94,70.94,70.94,0.0,0.0
2019-11-10,71.06,71.06,71.06,0.0,0.0,71.23,71.23,71.23,0.0,0.0,70.97,70.97,70.97,0.0,0.0,71.06,71.06,71.06,0.0,0.0
2019-11-17,70.79,70.79,70.79,0.0,0.0,71.25,71.25,71.25,0.0,0.0,70.79,70.79,70.79,0.0,0.0,71.14,71.14,71.14,0.0,0.0
2019-11-24,70.96,70.96,70.96,0.0,0.0,71.01,71.01,71.01,0.0,0.0,70.53,70.53,70.53,0.0,0.0,70.53,70.53,70.53,0.0,0.0
2019-12-01,71.45,71.45,71.45,0.0,0.0,71.5,71.5,71.5,0.0,0.0,71.16,71.16,71.16,0.0,0.0,71.16,71.16,71.16,0.0,0.0
2019-12-08,73.35,73.35,73.35,0.0,0.0,73.47,73.47,73.47,0.0,0.0,73.35,73.35,73.35,0.0,0.0,73.37,73.37,73.37,0.0,0.0
2019-12-15,72.2,72.2,72.2,0.0,0.0,72.52,72.52,72.52,0.0,0.0,72.2,72.2,72.2,0.0,0.0,72.36,72.36,72.36,0.0,0.0
2019-12-22,72.8,72.8,72.8,0.0,0.0,72.8,72.8,72.8,0.0,0.0,72.19,72.19,72.19,0.0,0.0,72.19,72.19,72.19,0.0,0.0
2019-12-29,72.57,72.57,72.57,0.0,0.0,72.67,72.67,72.67,0.0,0.0,72.32,72.32,72.32,0.0,0.0,72.34,72.34,72.34,0.0,0.0
