Date,NSYS_Open_average,NSYS_Open_max,NSYS_Open_min,NSYS_Open_volatility,NSYS_Open_change,NSYS_High_average,NSYS_High_max,NSYS_High_min,NSYS_High_volatility,NSYS_High_change,NSYS_Low_average,NSYS_Low_max,NSYS_Low_min,NSYS_Low_volatility,NSYS_Low_change,NSYS_Close_average,NSYS_Close_max,NSYS_Close_min,NSYS_Close_volatility,NSYS_Close_change,NSYS_Volume_average,NSYS_Volume_max,NSYS_Volume_min,NSYS_Volume_volatility,NSYS_Volume_change
2018-01-14,3.758,3.79,3.7,0.08999999999999986,-0.04999999999999982,3.9979999999999998,4.85,3.75,1.0999999999999996,-0.06999999999999984,3.67,3.7,3.61,0.0900000000000003,0.03000000000000025,3.724,3.77,3.66,0.10999999999999988,-0.040000000000000036,53534,213717,6017,207700,-7700
2018-01-21,3.684,4.09,3.5,0.5899999999999999,0.33999999999999986,3.886,4.37,3.54,0.8300000000000001,0.41000000000000014,3.544,3.7,3.5,0.20000000000000018,0.1900000000000004,3.6959999999999997,3.98,3.51,0.4700000000000002,0.41999999999999993,66864,147855,3924,143931,94824
2018-01-28,3.696,3.97,3.55,0.4200000000000004,-0.3700000000000001,3.748,3.97,3.6,0.3700000000000001,-0.3700000000000001,3.61,3.71,3.55,0.16000000000000014,-0.1499999999999999,3.66,3.8,3.55,0.25,-0.23999999999999977,13045,25724,3534,22190,-22190
2018-02-04,3.484,3.62,3.38,0.2400000000000002,-0.06000000000000005,3.606,3.7,3.49,0.20999999999999996,-0.09999999999999964,3.44,3.62,3.27,0.3500000000000001,-0.16999999999999993,3.524,3.7,3.35,0.3500000000000001,-0.20999999999999996,6767,14787,338,14449,-6003
2018-02-11,3.5125,3.56,3.44,0.1200000000000001,0.08000000000000007,3.5675,3.65,3.52,0.1299999999999999,-0.1299999999999999,3.4775,3.56,3.41,0.1499999999999999,0.10999999999999988,3.5025,3.56,3.44,0.1200000000000001,0.08000000000000007,3396,9559,102,9457,-8643
2018-02-18,3.52,3.53,3.5,0.029999999999999805,-0.020000000000000018,3.694,4.14,3.53,0.6099999999999999,0.1499999999999999,3.494,3.52,3.41,0.10999999999999988,-0.10999999999999988,3.552,3.62,3.52,0.10000000000000009,0.0900000000000003,46214,179589,612,178977,47985
2018-02-25,3.498,3.62,3.41,0.20999999999999996,-0.16999999999999993,3.642,3.8,3.5,0.2999999999999998,-0.2999999999999998,3.392,3.47,3.34,0.13000000000000034,-0.10000000000000009,3.482,3.5,3.45,0.04999999999999982,0.010000000000000231,11155,22928,5993,16935,-10113
2018-03-04,3.5020000000000002,3.58,3.42,0.16000000000000014,-0.1200000000000001,3.546,3.61,3.48,0.1299999999999999,-0.04999999999999982,3.438,3.47,3.41,0.06000000000000005,-0.06000000000000005,3.464,3.53,3.42,0.10999999999999988,0.05999999999999961,5339,13718,570,13148,-5827
2018-03-11,3.606,3.68,3.51,0.17000000000000037,-0.10000000000000009,3.74,3.83,3.68,0.1499999999999999,0.04999999999999982,3.558,3.63,3.5,0.1299999999999999,0.06000000000000005,3.652,3.74,3.56,0.18000000000000016,0.1299999999999999,16605,42107,4032,38075,29744
2018-03-18,3.638,3.75,3.59,0.16000000000000014,0.04999999999999982,3.696,3.77,3.6,0.16999999999999993,0.10000000000000009,3.566,3.6,3.54,0.06000000000000005,-0.050000000000000266,3.68,3.77,3.6,0.16999999999999993,0.04999999999999982,5040,9899,304,9595,6424
2018-03-25,3.245,3.55,2.94,0.6099999999999999,-0.5999999999999996,3.3225,3.65,3.03,0.6200000000000001,-0.6200000000000001,3.065,3.55,2.87,0.6799999999999997,-0.6499999999999999,3.1225,3.61,2.9,0.71,-0.71,13188,30148,4524,25624,6627
2018-04-01,2.854,2.98,2.77,0.20999999999999996,0.0900000000000003,2.902,3.0,2.81,0.18999999999999995,0.10999999999999988,2.818,2.91,2.77,0.14000000000000012,0.1200000000000001,2.838,2.92,2.81,0.10999999999999988,0.10999999999999988,3945,10268,1327,8941,8287
2018-04-08,3.064,3.12,2.98,0.14000000000000012,0.1200000000000001,3.21,3.34,3.12,0.21999999999999975,-0.020000000000000018,3.046,3.1,2.98,0.1200000000000001,0.04999999999999982,3.076,3.12,3.0,0.1200000000000001,0.04999999999999982,9712,25029,632,24397,-5921
2018-04-15,3.164,3.34,3.1,0.23999999999999977,-0.020000000000000018,3.204,3.34,3.1,0.23999999999999977,-0.06000000000000005,3.102,3.16,3.06,0.10000000000000009,-0.010000000000000231,3.172,3.32,3.09,0.22999999999999998,-0.07000000000000028,2523,7007,0,7007,-5811
2018-04-22,3.14,3.21,3.1,0.10999999999999988,0.0,3.154,3.22,3.1,0.1200000000000001,0.0,3.14,3.21,3.1,0.10999999999999988,0.0,3.152,3.21,3.1,0.10999999999999988,0.0,1209,4092,0,4092,-195
2018-04-29,3.25,3.37,3.13,0.2400000000000002,-0.16999999999999993,3.3,3.45,3.13,0.3200000000000003,0.08000000000000007,3.23,3.32,3.13,0.18999999999999995,-0.16999999999999993,3.2399999999999998,3.32,3.13,0.18999999999999995,-0.11999999999999966,14205,68047,101,67946,66536
2018-05-06,3.266,3.35,3.16,0.18999999999999995,0.020000000000000018,3.372,3.57,3.29,0.2799999999999998,-0.21999999999999975,3.192,3.26,3.14,0.11999999999999966,-0.10999999999999988,3.28,3.34,3.15,0.18999999999999995,-0.18999999999999995,10759,27855,3909,23946,-23340
2018-05-13,3.1933333333333334,3.3,3.12,0.17999999999999972,0.13999999999999968,3.2766666666666664,3.34,3.21,0.1299999999999999,0.06000000000000005,3.14,3.23,3.03,0.20000000000000018,0.06999999999999984,3.21,3.23,3.19,0.040000000000000036,0.040000000000000036,2365,3502,1242,2260,-1151
2018-05-20,3.19,3.24,3.15,0.0900000000000003,0.020000000000000018,3.2125,3.25,3.15,0.10000000000000009,0.050000000000000266,3.1325,3.17,3.08,0.08999999999999986,0.020000000000000018,3.1550000000000002,3.17,3.14,0.029999999999999805,0.020000000000000018,4518,10367,210,10157,223
2018-05-27,3.188,3.24,3.16,0.08000000000000007,0.020000000000000018,3.214,3.25,3.16,0.08999999999999986,0.020000000000000018,3.16,3.24,3.08,0.16000000000000014,0.020000000000000018,3.16,3.24,3.08,0.16000000000000014,0.020000000000000018,2296,3670,215,3455,1155
2018-06-03,3.245,3.32,3.17,0.1499999999999999,-0.06999999999999984,3.2675,3.32,3.25,0.06999999999999984,-0.06999999999999984,3.1925,3.23,3.17,0.06000000000000005,0.03000000000000025,3.2125,3.23,3.17,0.06000000000000005,0.050000000000000266,3210,7365,1414,5951,901
2018-06-10,3.265,3.43,3.18,0.25,-0.029999999999999805,3.39,3.65,3.24,0.4099999999999997,-0.4099999999999997,3.145,3.26,3.05,0.20999999999999996,0.13000000000000034,3.2375,3.26,3.22,0.03999999999999959,0.009999999999999787,18007,55604,574,55030,-55030
2018-06-17,3.29,3.44,3.22,0.21999999999999975,0.19999999999999973,3.408,3.56,3.23,0.33000000000000007,0.31000000000000005,3.278,3.44,3.21,0.22999999999999998,0.20999999999999996,3.324,3.48,3.23,0.25,0.25,5528,8901,3335,5566,1306
2018-06-24,3.43,3.6,3.32,0.28000000000000025,0.04999999999999982,3.544,3.67,3.43,0.23999999999999977,0.04999999999999982,3.352,3.48,3.24,0.23999999999999977,0.23999999999999977,3.444,3.63,3.3,0.33000000000000007,0.18000000000000016,6812,20012,1525,18487,-18412
2018-07-01,3.5375,3.67,3.41,0.2599999999999998,-0.16999999999999993,3.5425,3.67,3.42,0.25,-0.16000000000000014,3.475,3.53,3.41,0.11999999999999966,-0.11999999999999966,3.48,3.53,3.42,0.10999999999999988,-0.10999999999999988,1506,1560,1438,122,-82
2018-07-08,3.37,3.42,3.31,0.10999999999999988,-0.06000000000000005,3.4275,3.59,3.31,0.2799999999999998,-0.08000000000000007,3.33,3.38,3.26,0.1200000000000001,-0.06000000000000005,3.3875,3.58,3.27,0.31000000000000005,-0.08000000000000007,8213,15556,530,15026,-817
2018-07-15,3.4233333333333333,3.43,3.42,0.010000000000000231,-0.010000000000000231,3.4233333333333333,3.43,3.42,0.010000000000000231,-0.010000000000000231,3.3366666666666664,3.42,3.21,0.20999999999999996,-0.20999999999999996,3.34,3.43,3.21,0.2200000000000002,-0.2200000000000002,1838,3836,563,3273,3273
2018-07-22,3.32,3.36,3.25,0.10999999999999988,-0.08999999999999986,3.388,3.48,3.32,0.16000000000000014,0.14000000000000012,3.31,3.35,3.25,0.10000000000000009,-0.08000000000000007,3.38,3.48,3.31,0.16999999999999993,0.1499999999999999,921,2102,274,1828,-159
2018-07-29,4.464,7.0,3.22,3.78,0.8999999999999999,5.52,8.08,3.33,4.75,1.0099999999999998,3.718,4.25,3.21,1.04,0.3900000000000001,4.46,6.34,3.33,3.01,0.5,907716,2307155,3047,2304108,183976
2018-08-05,3.7479999999999998,3.8,3.6,0.19999999999999973,0.020000000000000018,3.894,4.14,3.73,0.4099999999999997,0.010000000000000231,3.648,3.7,3.56,0.14000000000000012,0.050000000000000266,3.708,3.76,3.66,0.09999999999999964,-0.020000000000000018,82365,196213,29009,167204,-37578
2018-08-12,4.016,4.5,3.57,0.9300000000000002,0.5800000000000005,4.15,4.68,3.73,0.9499999999999997,0.4200000000000004,3.794,3.99,3.57,0.4200000000000004,0.4200000000000004,3.932,4.12,3.64,0.48,0.3599999999999999,107072,262399,61810,200589,-7452
2018-08-19,4.06,4.3,3.88,0.41999999999999993,0.41999999999999993,4.188,4.38,4.05,0.33000000000000007,0.2599999999999998,4.014,4.2,3.88,0.3200000000000003,0.3200000000000003,4.093999999999999,4.3,3.94,0.3599999999999999,0.20999999999999996,55368,177912,1055,176857,18553
2018-08-26,4.3175,4.44,4.24,0.20000000000000018,0.20000000000000018,4.3725000000000005,4.45,4.29,0.16000000000000014,0.15000000000000036,4.2275,4.28,4.16,0.1200000000000001,0.08999999999999986,4.31,4.39,4.26,0.1299999999999999,-0.03000000000000025,18202,37702,6515,31187,7690
2018-09-02,4.26,4.35,4.14,0.20999999999999996,-0.11000000000000032,4.27,4.35,4.14,0.20999999999999996,-0.16000000000000014,4.13,4.22,4.01,0.20999999999999996,-0.1900000000000004,4.152,4.29,4.02,0.27000000000000046,-0.21000000000000085,13472,19547,9891,9656,4487
