Date,Pacer US Cash Cows 100_Open_average,Pacer US Cash Cows 100_Open_max,Pacer US Cash Cows 100_Open_min,Pacer US Cash Cows 100_Open_volatility,Pacer US Cash Cows 100_Open_change,Pacer US Cash Cows 100_High_average,Pacer US Cash Cows 100_High_max,Pacer US Cash Cows 100_High_min,Pacer US Cash Cows 100_High_volatility,Pacer US Cash Cows 100_High_change,Pacer US Cash Cows 100_Low_average,Pacer US Cash Cows 100_Low_max,Pacer US Cash Cows 100_Low_min,Pacer US Cash Cows 100_Low_volatility,Pacer US Cash Cows 100_Low_change,Pacer US Cash Cows 100_Close_average,Pacer US Cash Cows 100_Close_max,Pacer US Cash Cows 100_Close_min,Pacer US Cash Cows 100_Close_volatility,Pacer US Cash Cows 100_Close_change
2018-03-25,28.84,28.84,28.84,0.0,0.0,28.99,28.99,28.99,0.0,0.0,28.73,28.73,28.73,0.0,0.0,28.95,28.95,28.95,0.0,0.0
2018-04-01,29.01,29.01,29.01,0.0,0.0,29.01,29.01,29.01,0.0,0.0,28.42,28.42,28.42,0.0,0.0,28.42,28.42,28.42,0.0,0.0
2018-04-08,29.2,29.2,29.2,0.0,0.0,29.2,29.2,29.2,0.0,0.0,29.2,29.2,29.2,0.0,0.0,29.2,29.2,29.2,0.0,0.0
2018-04-15,29.48,29.48,29.48,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.21,29.21,29.21,0.0,0.0,29.27,29.27,29.27,0.0,0.0
2018-04-22,29.54,29.54,29.54,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.33,29.33,29.33,0.0,0.0,29.42,29.42,29.42,0.0,0.0
2018-04-29,28.46,28.46,28.46,0.0,0.0,28.92,28.92,28.92,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.87,28.87,28.87,0.0,0.0
2018-05-06,29.41,29.41,29.41,0.0,0.0,29.45,29.45,29.45,0.0,0.0,29.31,29.31,29.31,0.0,0.0,29.45,29.45,29.45,0.0,0.0
2018-05-13,29.7,29.7,29.7,0.0,0.0,29.73,29.73,29.73,0.0,0.0,29.61,29.61,29.61,0.0,0.0,29.67,29.67,29.67,0.0,0.0
2018-05-20,29.75,29.75,29.75,0.0,0.0,29.83,29.83,29.83,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.77,29.77,29.77,0.0,0.0
2018-05-27,29.9,29.9,29.9,0.0,0.0,29.98,29.98,29.98,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.93,29.93,29.93,0.0,0.0
2018-06-03,30.59,30.59,30.59,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.8,30.8,30.8,0.0,0.0
2018-06-10,30.79,30.79,30.79,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.79,30.79,30.79,0.0,0.0
2018-06-17,30.69,30.69,30.69,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.37,30.37,30.37,0.0,0.0,30.37,30.37,30.37,0.0,0.0
2018-06-24,29.87,29.87,29.87,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.84,29.84,29.84,0.0,0.0,29.84,29.84,29.84,0.0,0.0
2018-07-01,30.04,30.04,30.04,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.27,30.27,30.27,0.0,0.0
2018-07-08,30.59,30.59,30.59,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.59,30.59,30.59,0.0,0.0
2018-07-15,30.53,30.53,30.53,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.38,30.38,30.38,0.0,0.0
2018-07-22,30.7,30.7,30.7,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.5,30.5,30.5,0.0,0.0
2018-07-29,30.59,30.59,30.59,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2018-08-05,30.72,30.72,30.72,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.64,30.64,30.64,0.0,0.0
2018-08-12,30.61,30.61,30.61,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.55,30.55,30.55,0.0,0.0,30.84,30.84,30.84,0.0,0.0
2018-08-19,31.14,31.14,31.14,0.0,0.0,31.21,31.21,31.21,0.0,0.0,31.03,31.03,31.03,0.0,0.0,31.08,31.08,31.08,0.0,0.0
2018-08-26,31.1,31.1,31.1,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.04,31.04,31.04,0.0,0.0,31.17,31.17,31.17,0.0,0.0
2018-09-02,30.71,30.71,30.71,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.56,30.56,30.56,0.0,0.0
2018-09-09,30.82,30.82,30.82,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.81,30.81,30.81,0.0,0.0
2018-09-16,31.2,31.2,31.2,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.2,31.2,31.2,0.0,0.0,31.3,31.3,31.3,0.0,0.0
2018-09-23,30.77,30.77,30.77,0.0,0.0,30.91,30.91,30.91,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.85,30.85,30.85,0.0,0.0
2018-09-30,30.45,30.45,30.45,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.26,30.26,30.26,0.0,0.0
2018-10-07,29.22,29.22,29.22,0.0,0.0,29.23,29.23,29.23,0.0,0.0,28.78,28.78,28.78,0.0,0.0,29.09,29.09,29.09,0.0,0.0
2018-10-14,29.23,29.23,29.23,0.0,0.0,29.28,29.28,29.28,0.0,0.0,28.87,28.87,28.87,0.0,0.0,28.92,28.92,28.92,0.0,0.0
2018-10-21,27.62,27.62,27.62,0.0,0.0,27.89,27.89,27.89,0.0,0.0,27.24,27.24,27.24,0.0,0.0,27.63,27.63,27.63,0.0,0.0
2018-10-28,29.12,29.12,29.12,0.0,0.0,29.12,29.12,29.12,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.71,28.71,28.71,0.0,0.0
2018-11-04,29.07,29.07,29.07,0.0,0.0,29.2,29.2,29.2,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.92,28.92,28.92,0.0,0.0
2018-11-11,28.32,28.32,28.32,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.31,28.31,28.31,0.0,0.0,28.6,28.6,28.6,0.0,0.0
2018-11-18,27.47,27.47,27.47,0.0,0.0,27.71,27.71,27.71,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.61,27.61,27.61,0.0,0.0
2018-11-25,28.57,28.57,28.57,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.47,28.47,28.47,0.0,0.0,28.79,28.79,28.79,0.0,0.0
2018-12-02,28.03,28.03,28.03,0.0,0.0,28.12,28.12,28.12,0.0,0.0,27.17,27.17,27.17,0.0,0.0,27.3,27.3,27.3,0.0,0.0
2018-12-09,26.84,26.84,26.84,0.0,0.0,27.17,27.17,27.17,0.0,0.0,26.74,26.74,26.74,0.0,0.0,26.82,26.82,26.82,0.0,0.0
2018-12-16,25.27,25.27,25.27,0.0,0.0,25.63,25.63,25.63,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.86,24.86,24.86,0.0,0.0
2018-12-23,25.68,25.68,25.68,0.0,0.0,25.89,25.89,25.89,0.0,0.0,25.45,25.45,25.45,0.0,0.0,25.5,25.5,25.5,0.0,0.0
2018-12-30,25.88,25.88,25.88,0.0,0.0,26.54,26.54,26.54,0.0,0.0,25.87,25.87,25.87,0.0,0.0,26.5,26.5,26.5,0.0,0.0
2019-01-06,27.62,27.62,27.62,0.0,0.0,27.77,27.77,27.77,0.0,0.0,27.46,27.46,27.46,0.0,0.0,27.7,27.7,27.7,0.0,0.0
2019-01-13,28.1,28.1,28.1,0.0,0.0,28.4,28.4,28.4,0.0,0.0,27.96,27.96,27.96,0.0,0.0,28.34,28.34,28.34,0.0,0.0
2019-01-20,28.4,28.4,28.4,0.0,0.0,28.65,28.65,28.65,0.0,0.0,28.4,28.4,28.4,0.0,0.0,28.64,28.64,28.64,0.0,0.0
2019-01-27,28.99,28.99,28.99,0.0,0.0,29.02,29.02,29.02,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.96,28.96,28.96,0.0,0.0
2019-02-03,28.69,28.69,28.69,0.0,0.0,28.83,28.83,28.83,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.78,28.78,28.78,0.0,0.0
2019-02-10,29.66,29.66,29.66,0.0,0.0,29.66,29.66,29.66,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.6,29.6,29.6,0.0,0.0
2019-02-17,29.68,29.68,29.68,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.79,29.79,29.79,0.0,0.0
2019-02-24,29.77,29.77,29.77,0.0,0.0,29.78,29.78,29.78,0.0,0.0,29.47,29.47,29.47,0.0,0.0,29.58,29.58,29.58,0.0,0.0
2019-03-03,28.41,28.41,28.41,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.37,28.37,28.37,0.0,0.0,28.52,28.52,28.52,0.0,0.0
2019-03-10,29.04,29.04,29.04,0.0,0.0,29.31,29.31,29.31,0.0,0.0,29.04,29.04,29.04,0.0,0.0,29.26,29.26,29.26,0.0,0.0
2019-03-17,29.14,29.14,29.14,0.0,0.0,29.14,29.14,29.14,0.0,0.0,28.63,28.63,28.63,0.0,0.0,28.67,28.67,28.67,0.0,0.0
2019-03-24,28.86,28.86,28.86,0.0,0.0,28.93,28.93,28.93,0.0,0.0,28.75,28.75,28.75,0.0,0.0,28.93,28.93,28.93,0.0,0.0
2019-03-31,29.7,29.7,29.7,0.0,0.0,29.93,29.93,29.93,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.93,29.93,29.93,0.0,0.0
2019-04-07,30.03,30.03,30.03,0.0,0.0,30.03,30.03,30.03,0.0,0.0,29.86,29.86,29.86,0.0,0.0,29.97,29.97,29.97,0.0,0.0
2019-04-14,29.77,29.77,29.77,0.0,0.0,29.86,29.86,29.86,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.86,29.86,29.86,0.0,0.0
2019-04-21,29.5,29.5,29.5,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.63,29.63,29.63,0.0,0.0
2019-04-28,29.54,29.54,29.54,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.81,29.81,29.81,0.0,0.0
2019-05-05,28.67,28.67,28.67,0.0,0.0,28.87,28.87,28.87,0.0,0.0,28.21,28.21,28.21,0.0,0.0,28.82,28.82,28.82,0.0,0.0
2019-05-12,28.25,28.25,28.25,0.0,0.0,28.65,28.65,28.65,0.0,0.0,28.25,28.25,28.25,0.0,0.0,28.33,28.33,28.33,0.0,0.0
2019-05-19,27.55,27.55,27.55,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.5,27.5,27.5,0.0,0.0
2019-05-26,26.62,26.62,26.62,0.0,0.0,26.62,26.62,26.62,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.43,26.43,26.43,0.0,0.0
2019-06-02,27.61,27.61,27.61,0.0,0.0,27.74,27.74,27.74,0.0,0.0,27.46,27.46,27.46,0.0,0.0,27.7,27.7,27.7,0.0,0.0
2019-06-09,27.94,27.94,27.94,0.0,0.0,27.94,27.94,27.94,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.68,27.68,27.68,0.0,0.0
2019-06-16,28.5,28.5,28.5,0.0,0.0,28.59,28.59,28.59,0.0,0.0,28.43,28.43,28.43,0.0,0.0,28.48,28.48,28.48,0.0,0.0
2019-06-23,28.67,28.67,28.67,0.0,0.0,28.78,28.78,28.78,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.69,28.69,28.69,0.0,0.0
2019-06-30,29.09,29.09,29.09,0.0,0.0,29.13,29.13,29.13,0.0,0.0,28.97,28.97,28.97,0.0,0.0,29.06,29.06,29.06,0.0,0.0
2019-07-07,29.15,29.15,29.15,0.0,0.0,29.38,29.38,29.38,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.36,29.36,29.36,0.0,0.0
2019-07-14,29.26,29.26,29.26,0.0,0.0,29.26,29.26,29.26,0.0,0.0,29.08,29.08,29.08,0.0,0.0,29.08,29.08,29.08,0.0,0.0
2019-07-21,29.65,29.65,29.65,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.65,29.65,29.65,0.0,0.0
2019-07-28,28.78,28.78,28.78,0.0,0.0,28.78,28.78,28.78,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.64,28.64,28.64,0.0,0.0
2019-08-04,28.43,28.43,28.43,0.0,0.0,28.43,28.43,28.43,0.0,0.0,27.96,27.96,27.96,0.0,0.0,28.1,28.1,28.1,0.0,0.0
2019-08-11,27.36,27.36,27.36,0.0,0.0,27.64,27.64,27.64,0.0,0.0,27.18,27.18,27.18,0.0,0.0,27.59,27.59,27.59,0.0,0.0
2019-08-18,27.72,27.72,27.72,0.0,0.0,27.89,27.89,27.89,0.0,0.0,26.98,26.98,26.98,0.0,0.0,26.98,26.98,26.98,0.0,0.0
2019-08-25,27.76,27.76,27.76,0.0,0.0,27.78,27.78,27.78,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.63,27.63,27.63,0.0,0.0
2019-09-01,28.6,28.6,28.6,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.43,28.43,28.43,0.0,0.0,28.51,28.51,28.51,0.0,0.0
2019-09-08,29.74,29.74,29.74,0.0,0.0,29.76,29.76,29.76,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.55,29.55,29.55,0.0,0.0
2019-09-15,29.4,29.4,29.4,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.28,29.28,29.28,0.0,0.0,29.29,29.29,29.29,0.0,0.0
2019-09-22,28.84,28.84,28.84,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.58,28.58,28.58,0.0,0.0,28.63,28.63,28.63,0.0,0.0
2019-09-29,28.05,28.05,28.05,0.0,0.0,28.16,28.16,28.16,0.0,0.0,27.87,27.87,27.87,0.0,0.0,28.16,28.16,28.16,0.0,0.0
2019-10-06,28.35,28.35,28.35,0.0,0.0,28.78,28.78,28.78,0.0,0.0,28.35,28.35,28.35,0.0,0.0,28.64,28.64,28.64,0.0,0.0
2019-10-13,28.95,28.95,28.95,0.0,0.0,29.05,29.05,29.05,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.96,28.96,28.96,0.0,0.0
2019-10-20,29.48,29.48,29.48,0.0,0.0,29.74,29.74,29.74,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.66,29.66,29.66,0.0,0.0
2019-10-27,29.65,29.65,29.65,0.0,0.0,29.98,29.98,29.98,0.0,0.0,29.65,29.65,29.65,0.0,0.0,29.92,29.92,29.92,0.0,0.0
2019-11-03,30.42,30.42,30.42,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.75,30.75,30.75,0.0,0.0
2019-11-10,30.81,30.81,30.81,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.81,30.81,30.81,0.0,0.0
2019-11-17,30.51,30.51,30.51,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.66,30.66,30.66,0.0,0.0
2019-11-24,31.02,31.02,31.02,0.0,0.0,31.02,31.02,31.02,0.0,0.0,30.88,30.88,30.88,0.0,0.0,30.91,30.91,30.91,0.0,0.0
2019-12-01,30.73,30.73,30.73,0.0,0.0,30.96,30.96,30.96,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.87,30.87,30.87,0.0,0.0
2019-12-08,31.29,31.29,31.29,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.1,31.1,31.1,0.0,0.0
2019-12-15,31.39,31.39,31.39,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.34,31.34,31.34,0.0,0.0,31.44,31.44,31.44,0.0,0.0
2019-12-22,31.33,31.33,31.33,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.14,31.14,31.14,0.0,0.0,31.14,31.14,31.14,0.0,0.0
2019-12-29,30.76,30.76,30.76,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.85,30.85,30.85,0.0,0.0
