Date,SEE_Open_average,SEE_Open_max,SEE_Open_min,SEE_Open_volatility,SEE_Open_change,SEE_High_average,SEE_High_max,SEE_High_min,SEE_High_volatility,SEE_High_change,SEE_Low_average,SEE_Low_max,SEE_Low_min,SEE_Low_volatility,SEE_Low_change,SEE_Close_average,SEE_Close_max,SEE_Close_min,SEE_Close_volatility,SEE_Close_change,SEE_Volume_average,SEE_Volume_max,SEE_Volume_min,SEE_Volume_volatility,SEE_Volume_change
2018-01-14,48.8025,49.02,48.38,0.6400000000000006,0.0,49.07,49.46,48.81,0.6499999999999986,0.3299999999999983,48.515,49.02,48.2,0.8200000000000003,0.8200000000000003,48.6925,49.1,48.43,0.6700000000000017,0.6700000000000017,2108790,2373940,1658206,715734,19432
2018-01-21,49.076,49.2,48.82,0.38000000000000256,0.0799999999999983,49.36,49.57,49.2,0.36999999999999744,0.0,48.676,48.84,48.54,0.30000000000000426,0.30000000000000426,48.986,49.08,48.9,0.17999999999999972,0.00999999999999801,1641666,1878029,1262084,615945,-243511
2018-01-28,47.774,49.0,46.8,2.200000000000003,-2.200000000000003,48.084,49.37,46.95,2.4199999999999946,-2.4199999999999946,47.366,48.47,46.14,2.3299999999999983,-2.3299999999999983,47.454,48.5,46.22,2.280000000000001,-2.280000000000001,2991642,3826283,2290446,1535837,-963278
2018-02-04,44.269999999999996,46.05,42.96,3.0899999999999963,-3.0899999999999963,44.82,46.16,43.18,2.979999999999997,-2.979999999999997,42.924,44.23,40.76,3.469999999999999,-3.469999999999999,43.478,44.47,41.66,2.8100000000000023,-2.8100000000000023,4278781,4568421,3915371,653050,469955
2018-02-11,42.186,42.75,41.43,1.3200000000000003,0.9099999999999966,42.68,43.02,42.2,0.8200000000000003,0.14999999999999858,41.68,42.29,41.26,1.0300000000000011,1.0300000000000011,42.46,42.89,41.72,1.1700000000000017,0.13999999999999346,3603321,6423789,2291694,4132095,-4132095
2018-02-18,42.2525,42.41,42.14,0.269999999999996,-0.269999999999996,42.8,42.88,42.68,0.20000000000000284,-0.14999999999999858,41.974999999999994,42.16,41.8,0.35999999999999943,0.01999999999999602,42.2175,42.66,41.94,0.7199999999999989,0.5899999999999963,1946038,2734216,1643220,1090996,-119093
2018-02-25,42.302,42.74,41.65,1.0900000000000034,-1.0900000000000034,42.956,43.18,42.59,0.5899999999999963,0.21000000000000085,41.952,42.24,41.61,0.6300000000000026,-0.6300000000000026,42.452,43.11,41.84,1.269999999999996,0.3100000000000023,2957707,5231362,1865937,3365425,3302615
2018-03-04,43.758,44.17,42.77,1.3999999999999986,1.3099999999999952,44.318,44.69,43.99,0.6999999999999957,0.5899999999999963,43.464,43.79,42.75,1.0399999999999991,1.0399999999999991,44.118,44.65,43.8,0.8500000000000014,0.7100000000000009,2710093,4784725,1340815,3443910,-2765656
2018-03-11,44.53,44.85,44.05,0.8000000000000043,-0.6900000000000048,44.722,45.02,44.34,0.6799999999999997,-0.259999999999998,44.242,44.65,43.95,0.6999999999999957,-0.5499999999999972,44.34,44.74,44.05,0.6900000000000048,-0.5,1622195,2847832,936653,1911179,1911179
2018-03-18,43.21,43.97,41.95,2.019999999999996,-2.019999999999996,43.45,44.33,42.17,2.1599999999999966,-2.1599999999999966,42.61,43.68,41.05,2.6300000000000026,-2.6300000000000026,42.666,43.8,41.12,2.6799999999999997,-2.6799999999999997,2297532,2635775,2047858,587917,-128149
2018-03-25,42.1125,42.41,41.63,0.779999999999994,0.779999999999994,42.6375,43.11,42.17,0.9399999999999977,0.9399999999999977,41.975,42.36,41.54,0.8200000000000003,0.8200000000000003,42.32,42.79,42.1,0.6899999999999977,0.6899999999999977,2008094,2878487,1416221,1462266,-567425
2018-04-01,42.516,43.34,41.77,1.5700000000000003,0.240000000000002,43.0,43.57,42.47,1.1000000000000014,0.4799999999999969,41.974000000000004,43.02,41.31,1.7100000000000009,0.7299999999999969,42.546,43.38,41.8,1.5800000000000054,0.5700000000000003,1438505,1909459,1107354,802105,-525440
2018-04-08,43.37,44.0,42.55,1.4500000000000028,1.4500000000000028,43.832,44.13,43.28,0.8500000000000014,0.8500000000000014,43.228,43.74,42.44,1.3000000000000043,1.3000000000000043,43.506,43.9,42.88,1.019999999999996,1.019999999999996,1045805,1505191,723499,781692,184405
2018-04-15,44.78,45.3,44.17,1.1299999999999955,0.29999999999999716,45.068,45.39,44.57,0.8200000000000003,-0.3399999999999963,44.338,44.96,43.89,1.0700000000000003,-0.01999999999999602,44.69,45.26,44.02,1.2399999999999949,-0.759999999999998,1548803,2026552,1158696,867856,412018
2018-04-22,44.1,44.41,43.51,0.8999999999999986,0.269999999999996,44.44,44.74,44.12,0.6200000000000045,0.4200000000000017,43.714,44.25,43.29,0.9600000000000009,0.36999999999999744,44.162,44.64,43.65,0.990000000000002,0.5300000000000011,1054054,1405726,707758,697968,-201954
