Date,Deutsche X trackers Russell 1000_Open_average,Deutsche X trackers Russell 1000_Open_max,Deutsche X trackers Russell 1000_Open_min,Deutsche X trackers Russell 1000_Open_volatility,Deutsche X trackers Russell 1000_Open_change,Deutsche X trackers Russell 1000_High_average,Deutsche X trackers Russell 1000_High_max,Deutsche X trackers Russell 1000_High_min,Deutsche X trackers Russell 1000_High_volatility,Deutsche X trackers Russell 1000_High_change,Deutsche X trackers Russell 1000_Low_average,Deutsche X trackers Russell 1000_Low_max,Deutsche X trackers Russell 1000_Low_min,Deutsche X trackers Russell 1000_Low_volatility,Deutsche X trackers Russell 1000_Low_change,Deutsche X trackers Russell 1000_Close_average,Deutsche X trackers Russell 1000_Close_max,Deutsche X trackers Russell 1000_Close_min,Deutsche X trackers Russell 1000_Close_volatility,Deutsche X trackers Russell 1000_Close_change
2018-03-25,31.72,31.72,31.72,0.0,0.0,31.72,31.72,31.72,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.93,30.93,30.93,0.0,0.0
2018-04-01,31.53,31.53,31.53,0.0,0.0,31.77,31.77,31.77,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.59,31.59,31.59,0.0,0.0
2018-04-08,32.04,32.04,32.04,0.0,0.0,32.12,32.12,32.12,0.0,0.0,31.87,31.87,31.87,0.0,0.0,32.07,32.07,32.07,0.0,0.0
2018-04-15,31.9,31.9,31.9,0.0,0.0,32.05,32.05,32.05,0.0,0.0,31.82,31.82,31.82,0.0,0.0,31.84,31.84,31.84,0.0,0.0
2018-04-22,31.85,31.85,31.85,0.0,0.0,31.85,31.85,31.85,0.0,0.0,31.56,31.56,31.56,0.0,0.0,31.63,31.63,31.63,0.0,0.0
2018-04-29,31.7,31.7,31.7,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.64,31.64,31.64,0.0,0.0,31.75,31.75,31.75,0.0,0.0
2018-05-06,32.25,32.25,32.25,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.1,32.1,32.1,0.0,0.0,32.14,32.14,32.14,0.0,0.0
2018-05-13,32.36,32.36,32.36,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.33,32.33,32.33,0.0,0.0,32.37,32.37,32.37,0.0,0.0
2018-05-20,32.37,32.37,32.37,0.0,0.0,32.39,32.39,32.39,0.0,0.0,32.27,32.27,32.27,0.0,0.0,32.36,32.36,32.36,0.0,0.0
2018-05-27,32.4,32.4,32.4,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.51,32.51,32.51,0.0,0.0
2018-06-03,33.0,33.0,33.0,0.0,0.0,33.04,33.04,33.04,0.0,0.0,32.96,32.96,32.96,0.0,0.0,32.98,32.98,32.98,0.0,0.0
2018-06-10,32.96,32.96,32.96,0.0,0.0,32.98,32.98,32.98,0.0,0.0,32.88,32.88,32.88,0.0,0.0,32.97,32.97,32.97,0.0,0.0
2018-06-17,32.68,32.68,32.68,0.0,0.0,32.68,32.68,32.68,0.0,0.0,32.19,32.19,32.19,0.0,0.0,32.35,32.35,32.35,0.0,0.0
2018-06-24,31.76,31.76,31.76,0.0,0.0,32.09,32.09,32.09,0.0,0.0,31.76,31.76,31.76,0.0,0.0,32.09,32.09,32.09,0.0,0.0
2018-07-01,32.56,32.56,32.56,0.0,0.0,32.74,32.74,32.74,0.0,0.0,32.56,32.56,32.56,0.0,0.0,32.74,32.74,32.74,0.0,0.0
2018-07-08,32.76,32.76,32.76,0.0,0.0,32.76,32.76,32.76,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.72,32.72,32.72,0.0,0.0
2018-07-15,32.89,32.89,32.89,0.0,0.0,32.95,32.95,32.95,0.0,0.0,32.85,32.85,32.85,0.0,0.0,32.92,32.92,32.92,0.0,0.0
2018-07-22,33.04,33.04,33.04,0.0,0.0,33.04,33.04,33.04,0.0,0.0,32.76,32.76,32.76,0.0,0.0,32.78,32.78,32.78,0.0,0.0
2018-07-29,33.09,33.09,33.09,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.09,33.09,33.09,0.0,0.0,33.35,33.35,33.35,0.0,0.0
2018-08-05,33.28,33.28,33.28,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.02,33.02,33.02,0.0,0.0,33.03,33.03,33.03,0.0,0.0
2018-08-12,33.66,33.66,33.66,0.0,0.0,33.73,33.73,33.73,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.64,33.64,33.64,0.0,0.0
2018-08-19,33.88,33.88,33.88,0.0,0.0,34.07,34.07,34.07,0.0,0.0,33.88,33.88,33.88,0.0,0.0,33.95,33.95,33.95,0.0,0.0
2018-08-26,33.76,33.76,33.76,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.76,33.76,33.76,0.0,0.0,33.94,33.94,33.94,0.0,0.0
2018-09-02,33.91,33.91,33.91,0.0,0.0,33.92,33.92,33.92,0.0,0.0,33.86,33.86,33.86,0.0,0.0,33.88,33.88,33.88,0.0,0.0
2018-09-09,33.99,33.99,33.99,0.0,0.0,33.99,33.99,33.99,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.85,33.85,33.85,0.0,0.0
2018-09-16,33.94,33.94,33.94,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.89,33.89,33.89,0.0,0.0
2018-09-23,33.75,33.75,33.75,0.0,0.0,33.75,33.75,33.75,0.0,0.0,33.47,33.47,33.47,0.0,0.0,33.57,33.57,33.57,0.0,0.0
2018-09-30,33.07,33.07,33.07,0.0,0.0,33.08,33.08,33.08,0.0,0.0,32.84,32.84,32.84,0.0,0.0,33.06,33.06,33.06,0.0,0.0
2018-10-07,31.49,31.49,31.49,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.47,31.47,31.47,0.0,0.0,31.53,31.53,31.53,0.0,0.0
2018-10-14,31.49,31.49,31.49,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.41,31.41,31.41,0.0,0.0
2018-10-21,30.71,30.71,30.71,0.0,0.0,30.98,30.98,30.98,0.0,0.0,30.19,30.19,30.19,0.0,0.0,30.39,30.39,30.39,0.0,0.0
2018-10-28,31.58,31.58,31.58,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.44,31.44,31.44,0.0,0.0,31.63,31.63,31.63,0.0,0.0
2018-11-04,31.93,31.93,31.93,0.0,0.0,31.93,31.93,31.93,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.64,31.64,31.64,0.0,0.0
2018-11-11,31.71,31.71,31.71,0.0,0.0,31.71,31.71,31.71,0.0,0.0,31.19,31.19,31.19,0.0,0.0,31.25,31.25,31.25,0.0,0.0
2018-11-18,31.18,31.18,31.18,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.27,31.27,31.27,0.0,0.0
2018-11-25,32.0,32.0,32.0,0.0,0.0,32.2,32.2,32.2,0.0,0.0,31.91,31.91,31.91,0.0,0.0,32.18,32.18,32.18,0.0,0.0
2018-12-02,30.06,30.06,30.06,0.0,0.0,30.43,30.43,30.43,0.0,0.0,29.95,29.95,29.95,0.0,0.0,30.38,30.38,30.38,0.0,0.0
2018-12-09,29.63,29.63,29.63,0.0,0.0,29.88,29.88,29.88,0.0,0.0,29.16,29.16,29.16,0.0,0.0,29.29,29.29,29.29,0.0,0.0
2018-12-16,27.72,27.72,27.72,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.12,27.12,27.12,0.0,0.0,27.13,27.13,27.13,0.0,0.0
2018-12-23,28.55,28.55,28.55,0.0,0.0,28.69,28.69,28.69,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.67,28.67,28.67,0.0,0.0
2018-12-30,28.9,28.9,28.9,0.0,0.0,29.31,29.31,29.31,0.0,0.0,28.83,28.83,28.83,0.0,0.0,29.09,29.09,29.09,0.0,0.0
2019-01-06,29.67,29.67,29.67,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.66,29.66,29.66,0.0,0.0,29.66,29.66,29.66,0.0,0.0
2019-01-13,30.36,30.36,30.36,0.0,0.0,30.63,30.63,30.63,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.63,30.63,30.63,0.0,0.0
2019-01-20,30.39,30.39,30.39,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.38,30.38,30.38,0.0,0.0,30.54,30.54,30.54,0.0,0.0
2019-01-27,31.12,31.12,31.12,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.07,31.07,31.07,0.0,0.0,31.38,31.38,31.38,0.0,0.0
2019-02-03,31.43,31.43,31.43,0.0,0.0,31.54,31.54,31.54,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.49,31.49,31.49,0.0,0.0
2019-02-10,32.15,32.15,32.15,0.0,0.0,32.23,32.23,32.23,0.0,0.0,32.11,32.11,32.11,0.0,0.0,32.23,32.23,32.23,0.0,0.0
2019-02-17,32.59,32.59,32.59,0.0,0.0,32.68,32.68,32.68,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.49,32.49,32.49,0.0,0.0
2019-02-24,32.6,32.6,32.6,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.1,32.1,32.1,0.0,0.0,32.32,32.32,32.32,0.0,0.0
2019-03-03,31.75,31.75,31.75,0.0,0.0,32.09,32.09,32.09,0.0,0.0,31.75,31.75,31.75,0.0,0.0,32.08,32.08,32.08,0.0,0.0
2019-03-10,32.42,32.42,32.42,0.0,0.0,32.42,32.42,32.42,0.0,0.0,32.27,32.27,32.27,0.0,0.0,32.4,32.4,32.4,0.0,0.0
2019-03-17,31.96,31.96,31.96,0.0,0.0,32.14,32.14,32.14,0.0,0.0,31.89,31.89,31.89,0.0,0.0,32.05,32.05,32.05,0.0,0.0
2019-03-24,32.72,32.72,32.72,0.0,0.0,32.93,32.93,32.93,0.0,0.0,32.72,32.72,32.72,0.0,0.0,32.93,32.93,32.93,0.0,0.0
2019-03-31,33.1,33.1,33.1,0.0,0.0,33.23,33.23,33.23,0.0,0.0,33.1,33.1,33.1,0.0,0.0,33.23,33.23,33.23,0.0,0.0
2019-04-07,33.46,33.46,33.46,0.0,0.0,33.46,33.46,33.46,0.0,0.0,33.35,33.35,33.35,0.0,0.0,33.37,33.37,33.37,0.0,0.0
2019-04-14,33.17,33.17,33.17,0.0,0.0,33.17,33.17,33.17,0.0,0.0,33.09,33.09,33.09,0.0,0.0,33.16,33.16,33.16,0.0,0.0
2019-04-21,33.63,33.63,33.63,0.0,0.0,33.63,33.63,33.63,0.0,0.0,33.54,33.54,33.54,0.0,0.0,33.54,33.54,33.54,0.0,0.0
2019-04-28,33.24,33.24,33.24,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.2,33.2,33.2,0.0,0.0,33.54,33.54,33.54,0.0,0.0
2019-05-05,32.49,32.49,32.49,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.41,32.41,32.41,0.0,0.0
2019-05-12,32.7,32.7,32.7,0.0,0.0,32.76,32.76,32.76,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.63,32.63,32.63,0.0,0.0
2019-05-19,32.58,32.58,32.58,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.53,32.53,32.53,0.0,0.0
2019-05-26,31.86,31.86,31.86,0.0,0.0,32.13,32.13,32.13,0.0,0.0,31.86,31.86,31.86,0.0,0.0,32.09,32.09,32.09,0.0,0.0
2019-06-02,33.37,33.37,33.37,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.37,33.37,33.37,0.0,0.0,33.47,33.47,33.47,0.0,0.0
2019-06-09,33.51,33.51,33.51,0.0,0.0,33.56,33.56,33.56,0.0,0.0,33.46,33.46,33.46,0.0,0.0,33.46,33.46,33.46,0.0,0.0
2019-06-16,34.01,34.01,34.01,0.0,0.0,34.01,34.01,34.01,0.0,0.0,33.92,33.92,33.92,0.0,0.0,33.92,33.92,33.92,0.0,0.0
2019-06-23,34.15,34.15,34.15,0.0,0.0,34.15,34.15,34.15,0.0,0.0,33.98,33.98,33.98,0.0,0.0,34.12,34.12,34.12,0.0,0.0
2019-06-30,34.26,34.26,34.26,0.0,0.0,34.39,34.39,34.39,0.0,0.0,34.23,34.23,34.23,0.0,0.0,34.31,34.31,34.31,0.0,0.0
2019-07-07,34.56,34.56,34.56,0.0,0.0,34.62,34.62,34.62,0.0,0.0,34.49,34.49,34.49,0.0,0.0,34.62,34.62,34.62,0.0,0.0
2019-07-14,34.27,34.27,34.27,0.0,0.0,34.35,34.35,34.35,0.0,0.0,34.24,34.24,34.24,0.0,0.0,34.24,34.24,34.24,0.0,0.0
2019-07-21,34.71,34.71,34.71,0.0,0.0,34.73,34.73,34.73,0.0,0.0,34.65,34.65,34.65,0.0,0.0,34.72,34.72,34.72,0.0,0.0
2019-07-28,33.21,33.21,33.21,0.0,0.0,33.21,33.21,33.21,0.0,0.0,32.78,32.78,32.78,0.0,0.0,32.9,32.9,32.9,0.0,0.0
2019-08-04,33.57,33.57,33.57,0.0,0.0,33.66,33.66,33.66,0.0,0.0,33.35,33.35,33.35,0.0,0.0,33.42,33.42,33.42,0.0,0.0
2019-08-11,33.81,33.81,33.81,0.0,0.0,33.87,33.87,33.87,0.0,0.0,33.75,33.75,33.75,0.0,0.0,33.76,33.76,33.76,0.0,0.0
2019-08-18,33.17,33.17,33.17,0.0,0.0,33.32,33.32,33.32,0.0,0.0,33.13,33.13,33.13,0.0,0.0,33.2,33.2,33.2,0.0,0.0
2019-08-25,33.97,33.97,33.97,0.0,0.0,33.97,33.97,33.97,0.0,0.0,33.78,33.78,33.78,0.0,0.0,33.86,33.86,33.86,0.0,0.0
2019-09-01,34.49,34.49,34.49,0.0,0.0,34.49,34.49,34.49,0.0,0.0,34.38,34.38,34.38,0.0,0.0,34.44,34.44,34.44,0.0,0.0
2019-09-08,34.53,34.53,34.53,0.0,0.0,34.64,34.64,34.64,0.0,0.0,34.53,34.53,34.53,0.0,0.0,34.62,34.62,34.62,0.0,0.0
2019-09-15,34.45,34.45,34.45,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.5,34.5,34.5,0.0,0.0
2019-09-22,34.31,34.31,34.31,0.0,0.0,34.55,34.55,34.55,0.0,0.0,34.31,34.31,34.31,0.0,0.0,34.49,34.49,34.49,0.0,0.0
2019-09-29,34.03,34.03,34.03,0.0,0.0,34.06,34.06,34.06,0.0,0.0,33.95,33.95,33.95,0.0,0.0,33.96,33.96,33.96,0.0,0.0
2019-10-06,34.19,34.19,34.19,0.0,0.0,34.19,34.19,34.19,0.0,0.0,34.12,34.12,34.12,0.0,0.0,34.13,34.13,34.13,0.0,0.0
2019-10-13,34.66,34.66,34.66,0.0,0.0,34.67,34.67,34.67,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.67,34.67,34.67,0.0,0.0
2019-10-20,34.95,34.95,34.95,0.0,0.0,34.98,34.98,34.98,0.0,0.0,34.86,34.86,34.86,0.0,0.0,34.86,34.86,34.86,0.0,0.0
2019-10-27,35.35,35.35,35.35,0.0,0.0,35.35,35.35,35.35,0.0,0.0,35.15,35.15,35.15,0.0,0.0,35.19,35.19,35.19,0.0,0.0
2019-11-03,35.22,35.22,35.22,0.0,0.0,35.31,35.31,35.31,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.3,35.3,35.3,0.0,0.0
2019-11-10,35.6,35.6,35.6,0.0,0.0,35.7,35.7,35.7,0.0,0.0,35.6,35.6,35.6,0.0,0.0,35.67,35.67,35.67,0.0,0.0
2019-11-17,35.51,35.51,35.51,0.0,0.0,35.76,35.76,35.76,0.0,0.0,35.51,35.51,35.51,0.0,0.0,35.76,35.76,35.76,0.0,0.0
2019-11-24,35.93,35.93,35.93,0.0,0.0,35.93,35.93,35.93,0.0,0.0,35.59,35.59,35.59,0.0,0.0,35.59,35.59,35.59,0.0,0.0
2019-12-01,35.93,35.93,35.93,0.0,0.0,35.93,35.93,35.93,0.0,0.0,35.8,35.8,35.8,0.0,0.0,35.82,35.82,35.82,0.0,0.0
2019-12-08,36.21,36.21,36.21,0.0,0.0,36.25,36.25,36.25,0.0,0.0,36.19,36.19,36.19,0.0,0.0,36.24,36.24,36.24,0.0,0.0
2019-12-15,36.49,36.49,36.49,0.0,0.0,36.49,36.49,36.49,0.0,0.0,36.31,36.31,36.31,0.0,0.0,36.33,36.33,36.33,0.0,0.0
2019-12-22,36.45,36.45,36.45,0.0,0.0,36.45,36.45,36.45,0.0,0.0,36.15,36.15,36.15,0.0,0.0,36.23,36.23,36.23,0.0,0.0
2019-12-29,36.12,36.12,36.12,0.0,0.0,36.31,36.31,36.31,0.0,0.0,36.12,36.12,36.12,0.0,0.0,36.22,36.22,36.22,0.0,0.0
