Date,CTRC_Open_average,CTRC_Open_max,CTRC_Open_min,CTRC_Open_volatility,CTRC_Open_change,CTRC_High_average,CTRC_High_max,CTRC_High_min,CTRC_High_volatility,CTRC_High_change,CTRC_Low_average,CTRC_Low_max,CTRC_Low_min,CTRC_Low_volatility,CTRC_Low_change,CTRC_Close_average,CTRC_Close_max,CTRC_Close_min,CTRC_Close_volatility,CTRC_Close_change,CTRC_Volume_average,CTRC_Volume_max,CTRC_Volume_min,CTRC_Volume_volatility,CTRC_Volume_change
2018-01-14,1.096,1.2,1.04,0.15999999999999992,-0.08000000000000007,1.16,1.25,1.1,0.1499999999999999,-0.1499999999999999,1.05,1.12,1.0,0.1200000000000001,-0.08000000000000007,1.1128,1.18,1.06,0.11999999999999988,-0.11999999999999988,39677,73722,11791,61931,-24810
2018-01-21,1.151,1.215,1.06,0.15500000000000003,0.1399999999999999,1.212,1.3,1.13,0.17000000000000015,0.17000000000000015,1.1126,1.17,1.06,0.10999999999999988,0.07299999999999995,1.1528,1.21,1.091,0.119,0.04200000000000004,27067,72662,7815,64847,64847
2018-01-28,1.1718,1.24,1.09,0.1499999999999999,-0.08899999999999997,1.2186,1.3,1.15,0.15000000000000013,-0.15000000000000013,1.0548,1.16,0.833,0.32699999999999996,-0.29800000000000004,1.1119999999999999,1.2,0.99,0.20999999999999996,-0.20999999999999996,38965,99116,8081,91035,41679
2018-02-04,1.0066,1.06,0.97,0.09000000000000008,-0.05700000000000005,1.0396,1.09,1.0,0.09000000000000008,-0.09000000000000008,0.9628,0.97,0.9470000000000001,0.02299999999999991,0.02299999999999991,0.9774,1.03,0.9470000000000001,0.08299999999999996,0.02299999999999991,7570,13511,3236,10275,7675
2018-02-11,0.98,1.0,0.95,0.050000000000000044,0.030000000000000027,1.005,1.08,0.97,0.1100000000000001,0.1100000000000001,0.9425,0.99,0.86,0.13,0.13,0.9885,1.08,0.91,0.17000000000000004,0.17000000000000004,16460,23806,6394,17412,9352
2018-02-18,1.1202,1.15,1.09,0.05999999999999983,0.04999999999999982,1.1638,1.199,1.14,0.05900000000000016,0.009000000000000119,1.092,1.11,1.05,0.06000000000000005,-0.040000000000000036,1.1119999999999999,1.13,1.05,0.07999999999999985,-0.07999999999999985,19596,33994,6097,27897,-1398
2018-02-25,1.0788,1.1,1.06,0.040000000000000036,0.010000000000000009,1.1126,1.13,1.093,0.03699999999999992,-0.007000000000000117,1.0474,1.07,1.02,0.050000000000000044,-0.020000000000000018,1.078,1.11,1.04,0.07000000000000006,-0.06000000000000005,15624,37524,4280,33244,22611
2018-03-04,1.0578,1.099,1.04,0.05899999999999994,0.0,1.0958,1.1,1.08,0.020000000000000018,0.0,1.036,1.05,1.01,0.040000000000000036,0.0,1.054,1.09,1.01,0.08000000000000007,0.030000000000000027,8873,19017,4626,14391,11454
2018-03-11,1.2258,1.32,1.119,0.20100000000000007,0.20100000000000007,1.3686,1.65,1.2,0.44999999999999996,0.4099999999999999,1.2044000000000001,1.3,1.112,0.18799999999999994,0.1439999999999999,1.29,1.5,1.15,0.3500000000000001,0.3500000000000001,91665,179188,24210,154978,-91224
2018-03-18,1.5016,1.55,1.4580000000000002,0.09199999999999986,-0.050000000000000044,1.549,1.595,1.52,0.07499999999999996,-0.07499999999999996,1.4382,1.48,1.38,0.10000000000000009,-0.10000000000000009,1.4866,1.55,1.413,0.137,-0.137,16592,28015,5131,22884,5994
2018-03-25,1.3125,1.37,1.25,0.1200000000000001,-0.06000000000000005,1.345,1.39,1.3,0.08999999999999986,-0.039999999999999813,1.245,1.32,1.15,0.17000000000000015,0.15000000000000013,1.3170000000000002,1.35,1.29,0.06000000000000005,0.06000000000000005,9848,16951,3117,13834,-4949
2018-04-01,1.43,1.5,1.4,0.10000000000000009,0.0,1.5098,1.639,1.41,0.2290000000000001,-0.18900000000000006,1.364,1.4,1.33,0.06999999999999984,0.039999999999999813,1.444,1.54,1.38,0.16000000000000014,0.0,29878,80532,1741,78791,-78791
2018-04-08,1.3900000000000001,1.45,1.34,0.10999999999999988,-0.10999999999999988,1.422,1.45,1.34,0.10999999999999988,-0.10999999999999988,1.3296,1.38,1.25,0.1299999999999999,-0.1299999999999999,1.362,1.45,1.3,0.1499999999999999,-0.07999999999999985,15527,26616,5188,21428,-10253
2018-04-15,1.2586,1.27,1.2429999999999999,0.027000000000000135,-0.020000000000000018,1.2908,1.34,1.2429999999999999,0.0970000000000002,-0.09000000000000008,1.2144,1.261,1.151,0.10999999999999988,-0.10999999999999988,1.2326,1.27,1.19,0.08000000000000007,-0.08000000000000007,21657,27269,10271,16998,-6327
2018-04-22,1.0844,1.131,1.04,0.09099999999999997,-0.040999999999999925,1.106,1.18,1.07,0.10999999999999988,-0.08999999999999986,1.0468,1.081,0.98,0.10099999999999998,0.008999999999999897,1.0762,1.1,1.04,0.06000000000000005,-0.029000000000000137,11929,27674,895,26779,-26779
2018-04-29,1.0566,1.07,1.024,0.04600000000000004,-0.001000000000000112,1.0844,1.15,1.05,0.09999999999999987,0.07799999999999985,1.0328,1.06,1.0,0.06000000000000005,0.030000000000000027,1.082,1.15,1.05,0.09999999999999987,0.07999999999999985,18327,30694,2595,28099,16678
2018-05-06,1.0826,1.15,1.02,0.1299999999999999,-0.1299999999999999,1.0988,1.15,1.057,0.09299999999999997,-0.09299999999999997,1.0592,1.126,1.02,0.10599999999999987,-0.10599999999999987,1.0746,1.126,1.02,0.10599999999999987,-0.10599999999999987,17798,29645,5391,24254,16256
