Date,MED_Open_average,MED_Open_max,MED_Open_min,MED_Open_volatility,MED_Open_change,MED_High_average,MED_High_max,MED_High_min,MED_High_volatility,MED_High_change,MED_Low_average,MED_Low_max,MED_Low_min,MED_Low_volatility,MED_Low_change,MED_Close_average,MED_Close_max,MED_Close_min,MED_Close_volatility,MED_Close_change,MED_Volume_average,MED_Volume_max,MED_Volume_min,MED_Volume_volatility,MED_Volume_change
2018-01-14,72.6325,73.12,71.92,1.2000000000000028,-1.2000000000000028,73.5775,74.29,73.07,1.220000000000013,-1.1300000000000097,71.89750000000001,72.26,71.41,0.8500000000000085,-0.3400000000000034,72.7375,73.4,72.14,1.2600000000000051,0.8700000000000045,81310,140222,53179,87043,-85112
2018-01-21,72.564,73.04,71.97,1.0700000000000074,-0.9200000000000017,72.988,73.94,71.97,1.9699999999999989,-1.7800000000000011,71.328,72.01,70.0,2.010000000000005,-1.9000000000000057,72.056,72.81,70.96,1.8500000000000085,-1.8500000000000085,73888,107769,45486,62283,32473
2018-01-28,69.578,70.86,67.9,2.9599999999999937,-2.9599999999999937,69.988,71.58,68.64,2.9399999999999977,-2.9399999999999977,68.386,70.22,66.6,3.6200000000000045,-3.6200000000000045,68.824,70.3,66.9,3.3999999999999915,-3.3999999999999915,91823,142600,62790,79810,31905
2018-02-04,66.434,67.13,65.34,1.789999999999992,0.7099999999999937,67.57000000000001,67.86,67.13,0.730000000000004,-0.45999999999999375,65.566,66.65,65.06,1.5900000000000034,-0.06999999999999318,66.556,66.75,66.21,0.5400000000000063,0.4900000000000091,103780,134186,80056,54130,-54130
2018-02-11,67.444,69.1,65.94,3.1599999999999966,2.3799999999999955,68.784,70.12,67.29,2.8299999999999983,2.6200000000000045,66.934,68.61,65.33,3.280000000000001,3.280000000000001,68.024,69.17,66.16,3.010000000000005,2.950000000000003,81008,86568,71797,14771,-12344
2018-02-18,67.21000000000001,68.92,66.29,2.6299999999999955,-2.6299999999999955,67.485,69.0,66.77,2.230000000000004,-2.230000000000004,65.855,66.46,65.39,1.0699999999999932,-1.0699999999999932,66.415,66.75,65.93,0.8199999999999932,-0.01999999999999602,60910,86459,42738,43721,-43721
2018-02-25,64.92,66.95,63.3,3.6500000000000057,-3.3599999999999994,65.896,67.49,64.34,3.1499999999999915,-1.759999999999991,63.7,66.26,61.96,4.300000000000004,-3.020000000000003,64.658,67.13,63.32,3.809999999999995,-1.6099999999999994,103594,134731,68794,65937,47831
2018-03-04,77.582,89.92,65.6,24.320000000000007,19.540000000000006,81.77799999999999,92.91,67.6,25.310000000000002,21.570000000000007,75.708,84.78,65.22,19.560000000000002,19.560000000000002,79.286,88.96,67.15,21.809999999999988,21.809999999999988,475293,1413454,160922,1252532,64493
2018-03-11,89.68599999999999,90.57,88.72,1.8499999999999943,-0.28000000000000114,90.896,91.54,90.39,1.1500000000000057,-0.9300000000000068,88.538,89.02,87.9,1.1199999999999903,0.45999999999999375,89.492,90.17,88.29,1.8799999999999955,1.5999999999999943,169436,205679,105080,100599,-10507
2018-03-18,90.32,91.16,89.39,1.769999999999996,-0.4899999999999949,91.128,92.13,90.12,2.009999999999991,-0.1799999999999926,88.88,89.55,87.4,2.1499999999999915,-1.4099999999999966,90.002,90.95,88.76,2.1899999999999977,-1.2399999999999949,205366,309732,135317,174415,-21606
2018-03-25,90.255,92.48,88.99,3.490000000000009,2.7900000000000063,91.7525,94.4,90.23,4.170000000000002,4.170000000000002,89.49249999999999,91.35,88.74,2.6099999999999994,2.4099999999999966,91.105,93.45,89.57,3.8800000000000097,3.5900000000000034,224004,267197,167966,99231,-34288
2018-04-01,93.738,96.37,91.19,5.180000000000007,2.719999999999999,95.764,98.51,92.82,5.690000000000012,3.910000000000011,92.464,95.14,90.69,4.450000000000003,4.1299999999999955,94.452,97.26,91.9,5.359999999999999,5.329999999999998,195463,226328,163901,62427,-6793
2018-04-08,98.646,100.12,97.2,2.9200000000000017,0.20999999999999375,99.408,100.25,98.19,2.0600000000000023,0.5100000000000051,96.914,97.7,95.61,2.0900000000000034,1.7399999999999949,98.37599999999999,99.63,96.64,2.989999999999995,1.6799999999999926,159737,183469,113452,70017,-42054
2018-04-15,100.418,103.35,96.79,6.559999999999988,-2.2099999999999937,102.15,103.87,99.77,4.1000000000000085,-1.3500000000000085,98.73,101.64,96.3,5.340000000000003,-2.4200000000000017,100.528,103.21,97.04,6.1699999999999875,-1.769999999999996,204087,338902,107940,230962,34908
2018-04-22,99.8,101.39,98.82,2.5700000000000074,2.5600000000000023,100.626,101.91,99.12,2.789999999999992,2.789999999999992,98.846,100.63,97.28,3.3499999999999943,3.3499999999999943,99.962,101.24,97.99,3.25,3.25,113562,122801,107319,15482,-935
2018-04-29,102.21,113.63,96.46,17.17,12.36999999999999,105.544,126.6,99.66,26.939999999999998,25.33999999999999,100.702,113.63,95.88,17.75,13.61999999999999,103.454,121.46,96.76,24.69999999999999,21.08,268690,614988,125872,489116,489116
2018-05-06,119.58,122.16,116.32,5.840000000000003,0.2599999999999909,122.336,127.69,119.01,8.679999999999993,5.269999999999996,117.166,122.16,114.69,7.469999999999999,6.519999999999996,120.682,127.55,116.67,10.879999999999995,10.879999999999995,228276,276902,193212,83690,-40698
2018-05-13,129.214,134.24,124.58,9.66000000000001,6.3500000000000085,131.41,134.6,128.35,6.25,6.25,127.196,130.21,123.44,6.77000000000001,6.02000000000001,130.004,133.01,125.15,7.859999999999985,7.859999999999985,172551,219459,142909,76550,-76550
2018-05-20,137.264,141.04,134.02,7.019999999999982,7.019999999999982,139.028,141.34,137.11,4.22999999999999,4.22999999999999,135.61,139.05,132.4,6.650000000000006,6.650000000000006,138.192,140.93,135.82,5.110000000000014,3.75,142824,201136,98767,102369,16315
2018-05-27,144.6975,147.08,140.42,6.660000000000025,6.660000000000025,147.285,149.68,144.24,5.439999999999998,5.439999999999998,143.175,144.63,140.07,4.560000000000002,4.560000000000002,146.3775,149.01,143.74,5.269999999999982,5.269999999999982,163411,166387,161643,4744,2201
2018-06-03,153.286,155.73,151.65,4.079999999999984,-1.1800000000000068,154.944,156.5,152.88,3.6200000000000045,-1.0300000000000011,149.478,153.07,146.03,7.039999999999992,-3.5600000000000023,152.662,155.69,148.8,6.889999999999986,-4.1699999999999875,201610,237182,137583,99599,-15112
2018-06-10,155.956,161.42,150.0,11.419999999999987,11.419999999999987,159.418,164.06,153.3,10.759999999999991,10.759999999999991,154.728,158.98,149.11,9.869999999999976,9.869999999999976,158.53,163.35,152.67,10.680000000000007,10.680000000000007,197008,264030,146126,117904,97202
2018-06-17,167.386,177.33,155.01,22.32000000000002,-8.240000000000009,171.65800000000002,179.52,159.4,20.120000000000005,-10.569999999999993,159.94,172.17,146.25,25.919999999999987,-10.659999999999997,165.328,176.53,154.3,22.22999999999999,-14.75,367813,780802,188627,592175,185074
2018-06-24,155.888,160.14,153.3,6.839999999999975,4.519999999999982,159.714,162.93,154.82,8.110000000000014,6.52000000000001,152.97,157.56,148.02,9.539999999999992,9.539999999999992,157.238,160.21,154.19,6.02000000000001,5.969999999999999,186036,236789,134716,102073,-60712
2018-07-01,161.7825,167.0,159.98,7.02000000000001,6.849999999999994,165.6925,170.62,162.39,8.230000000000018,8.110000000000014,159.4275,166.1,154.12,11.97999999999999,11.97999999999999,163.15,167.66,158.99,8.669999999999987,8.27000000000001,196536,269883,139744,130139,-119558
2018-07-08,165.746,168.94,163.17,5.77000000000001,-2.4499999999999886,167.47,169.72,165.23,4.490000000000009,-1.75,163.024,164.65,161.28,3.3700000000000045,1.5600000000000023,165.658,166.76,163.81,2.9499999999999886,-0.25,132628,155680,113350,42330,-42330
2018-07-15,167.796,171.59,166.0,5.590000000000003,5.590000000000003,170.248,173.09,167.07,6.02000000000001,6.02000000000001,166.152,167.81,165.1,2.710000000000008,2.710000000000008,168.87,171.65,166.39,5.260000000000019,4.860000000000014,115781,133771,91914,41857,21116
2018-07-22,174.07399999999998,177.19,171.25,5.939999999999998,5.25,177.488,182.82,173.8,9.019999999999982,2.6999999999999886,171.494,174.27,168.26,6.010000000000019,2.9099999999999966,174.22400000000002,177.34,170.52,6.819999999999993,4.1699999999999875,176021,218473,119769,98704,-50370
2018-07-29,179.028,209.5,169.29,40.21000000000001,35.370000000000005,185.412,229.2,172.43,56.76999999999998,55.06999999999999,175.982,208.11,166.51,41.60000000000002,40.940000000000026,179.92,213.19,169.47,43.72,42.94,335003,891500,168717,722783,705891
2018-08-05,204.938,212.88,199.28,13.599999999999994,-11.219999999999999,210.556,213.84,209.1,4.740000000000009,-4.469999999999999,200.042,201.89,197.99,3.8999999999999773,0.3199999999999932,203.058,205.05,198.88,6.170000000000016,-0.36000000000001364,322030,376671,235171,141500,-80215
2018-08-12,210.146,214.7,206.08,8.619999999999976,4.1699999999999875,213.69,215.82,211.8,4.019999999999982,-0.8699999999999761,207.066,207.9,205.79,2.1100000000000136,2.1100000000000136,210.31,214.7,206.65,8.049999999999983,4.449999999999989,188822,311184,127304,183880,-171636
2018-08-19,218.426,224.81,212.26,12.550000000000011,12.550000000000011,222.51999999999998,226.29,218.0,8.289999999999992,7.780000000000001,216.254,221.71,211.53,10.180000000000007,10.180000000000007,220.552,224.79,214.5,10.289999999999992,7.280000000000001,155107,194557,92634,101923,-84122
