Date,EMMS_Open_average,EMMS_Open_max,EMMS_Open_min,EMMS_Open_volatility,EMMS_Open_change,EMMS_High_average,EMMS_High_max,EMMS_High_min,EMMS_High_volatility,EMMS_High_change,EMMS_Low_average,EMMS_Low_max,EMMS_Low_min,EMMS_Low_volatility,EMMS_Low_change,EMMS_Close_average,EMMS_Close_max,EMMS_Close_min,EMMS_Close_volatility,EMMS_Close_change,EMMS_Volume_average,EMMS_Volume_max,EMMS_Volume_min,EMMS_Volume_volatility,EMMS_Volume_change
2018-01-14,3.056,3.13,3.01,0.1200000000000001,0.03000000000000025,3.168,3.36,3.05,0.31000000000000005,-0.1900000000000004,2.9939999999999998,3.03,2.92,0.10999999999999988,-0.08999999999999986,3.066,3.16,3.0,0.16000000000000014,-0.16000000000000014,41432,63490,22330,41160,-19481
2018-01-21,3.034,3.2,2.86,0.3400000000000003,0.1499999999999999,3.124,3.2,3.06,0.14000000000000012,0.04999999999999982,2.916,3.02,2.83,0.18999999999999995,0.040000000000000036,3.056,3.14,2.83,0.31000000000000005,0.2799999999999998,45929,94354,14665,79689,14019
2018-01-28,3.272,3.43,3.01,0.4200000000000004,0.41000000000000014,3.388,3.43,3.33,0.10000000000000009,0.08999999999999986,3.222,3.38,3.0,0.3799999999999999,0.22999999999999998,3.35,3.43,3.27,0.16000000000000014,-0.029999999999999805,29337,67562,10764,56798,-36988
2018-02-04,3.214,3.22,3.19,0.03000000000000025,-0.03000000000000025,3.2800000000000002,3.34,3.22,0.11999999999999966,0.04999999999999982,3.146,3.22,3.05,0.17000000000000037,-0.06000000000000005,3.186,3.25,3.16,0.08999999999999986,-0.08999999999999986,9952,11188,7561,3627,-1134
2018-02-11,3.2,3.23,3.16,0.06999999999999984,0.06999999999999984,3.27,3.3,3.23,0.06999999999999984,0.040000000000000036,3.1950000000000003,3.23,3.16,0.06999999999999984,0.06999999999999984,3.2625,3.3,3.23,0.06999999999999984,0.04999999999999982,2403,4671,1368,3303,-699
2018-02-18,3.492,4.0,3.25,0.75,0.75,3.684,4.19,3.33,0.8600000000000003,0.8600000000000003,3.46,3.94,3.25,0.69,0.69,3.584,4.03,3.32,0.7100000000000004,0.7000000000000002,46854,168920,2195,166725,36450
2018-02-25,4.142,4.25,4.03,0.21999999999999975,0.14999999999999947,4.232,4.3,4.17,0.1299999999999999,0.1299999999999999,4.122,4.17,4.03,0.13999999999999968,0.1299999999999999,4.188,4.24,4.15,0.08999999999999986,0.009999999999999787,29856,68534,8809,59725,54486
2018-03-04,4.234,4.27,4.18,0.08999999999999986,0.08999999999999986,4.378,4.58,4.3,0.28000000000000025,0.21999999999999975,4.184,4.27,4.15,0.11999999999999922,0.11999999999999922,4.296,4.47,4.21,0.2599999999999998,0.23999999999999932,17936,34807,11824,22983,21879
2018-03-11,4.476,4.53,4.39,0.14000000000000057,0.08000000000000007,4.56,4.6,4.52,0.08000000000000007,0.08000000000000007,4.416,4.49,4.36,0.1299999999999999,-0.02999999999999936,4.534,4.6,4.5,0.09999999999999964,0.09999999999999964,25279,37468,11212,26256,-16339
2018-03-18,4.706,4.78,4.54,0.2400000000000002,0.2400000000000002,4.776,4.8,4.69,0.10999999999999943,0.09999999999999964,4.594,4.74,4.34,0.40000000000000036,0.28000000000000025,4.76,4.8,4.67,0.1299999999999999,0.1200000000000001,32733,82066,6559,75507,46432
2018-03-25,4.675,4.72,4.62,0.09999999999999964,-0.09999999999999964,4.7,4.79,4.64,0.15000000000000036,-0.15000000000000036,4.5775,4.62,4.52,0.10000000000000053,-0.10000000000000053,4.635,4.7,4.59,0.11000000000000032,-0.11000000000000032,25498,77687,4729,72958,63382
2018-04-01,4.528,4.63,4.34,0.29000000000000004,-0.040000000000000036,4.636,4.66,4.61,0.04999999999999982,-0.020000000000000462,4.428,4.53,4.2,0.33000000000000007,0.08999999999999986,4.528,4.56,4.51,0.04999999999999982,0.040000000000000036,5681,11275,1822,9453,7668
2018-04-08,4.514,4.6,4.42,0.17999999999999972,-0.17999999999999972,4.6,4.65,4.58,0.07000000000000028,-0.0600000000000005,4.458,4.56,4.37,0.1899999999999995,-0.14999999999999947,4.518,4.56,4.45,0.10999999999999943,-0.009999999999999787,10220,23850,3077,20773,15576
