Date,LPSN_stock_Open_average,LPSN_stock_Open_max,LPSN_stock_Open_min,LPSN_stock_Open_volatility,LPSN_stock_Open_change,LPSN_stock_High_average,LPSN_stock_High_max,LPSN_stock_High_min,LPSN_stock_High_volatility,LPSN_stock_High_change,LPSN_stock_Low_average,LPSN_stock_Low_max,LPSN_stock_Low_min,LPSN_stock_Low_volatility,LPSN_stock_Low_change,LPSN_stock_Close_average,LPSN_stock_Close_max,LPSN_stock_Close_min,LPSN_stock_Close_volatility,LPSN_stock_Close_change,LPSN_stock_Volume_average,LPSN_stock_Volume_max,LPSN_stock_Volume_min,LPSN_stock_Volume_volatility,LPSN_stock_Volume_change
2018-01-14,12.1125,12.55,11.95,0.6000000000000014,-0.6000000000000014,12.2,12.75,12.0,0.75,-0.75,11.7625,11.85,11.7,0.15000000000000036,0.0,11.942499999999999,11.97,11.9,0.07000000000000028,0.049999999999998934,414836,686444,232168,454276,-454276
2018-01-21,11.9,12.0,11.8,0.1999999999999993,-0.1999999999999993,12.024000000000001,12.07,11.95,0.120000000000001,0.019999999999999574,11.644,11.72,11.5,0.22000000000000064,-0.02000000000000135,11.86,12.0,11.75,0.25,0.1999999999999993,357112,430234,269028,161206,50862
2018-01-28,11.85,12.0,11.55,0.4499999999999993,-0.09999999999999964,12.016,12.15,11.85,0.3000000000000007,-0.07000000000000028,11.62,11.8,11.45,0.3500000000000014,-0.129999999999999,11.79,11.95,11.6,0.34999999999999964,-0.05000000000000071,393314,429876,335678,94198,89417
2018-02-04,11.25,11.5,11.05,0.4499999999999993,-0.4499999999999993,11.51,11.7,11.35,0.34999999999999964,0.09999999999999964,10.97,11.15,10.8,0.34999999999999964,-0.29999999999999893,11.186,11.35,10.93,0.41999999999999993,0.049999999999998934,387865,465637,230406,235231,26543
2018-02-11,11.61,12.5,11.05,1.4499999999999993,1.3000000000000007,12.012,12.75,11.26,1.4900000000000002,1.4900000000000002,11.475999999999999,12.35,10.93,1.42,1.3499999999999996,11.85,12.5,11.1,1.4000000000000004,1.3499999999999996,387435,493235,301497,191738,82061
2018-02-18,14.0125,14.7,12.5,2.1999999999999993,2.0,14.35,14.95,13.25,1.6999999999999993,1.3499999999999996,13.7425,14.2,12.47,1.7299999999999986,1.6799999999999997,14.0625,14.55,13.1,1.450000000000001,1.1500000000000004,933413,2094836,487004,1607832,-160781
2018-02-25,14.27,14.45,14.1,0.34999999999999964,0.20000000000000107,14.725999999999999,15.35,14.4,0.9499999999999993,0.8499999999999996,14.17,14.25,14.05,0.1999999999999993,0.1999999999999993,14.55,15.25,14.25,1.0,1.0,474858,603942,362452,241490,216547
2018-03-04,15.35,15.65,15.2,0.45000000000000107,0.15000000000000036,15.57,15.65,15.4,0.25,0.25,15.14,15.35,15.0,0.34999999999999964,0.34999999999999964,15.41,15.6,15.15,0.4499999999999993,0.4499999999999993,322024,459204,278802,180402,-167380
2018-03-11,15.68,15.8,15.55,0.25,0.0,15.878,16.0,15.75,0.25,0.09999999999999964,15.44,15.6,15.35,0.25,-0.15000000000000036,15.64,15.75,15.45,0.3000000000000007,0.0,430080,734208,236286,497922,497922
2018-03-18,15.32,15.5,15.15,0.34999999999999964,-0.34999999999999964,15.53,15.65,15.4,0.25,-0.049999999999998934,15.14,15.3,15.0,0.3000000000000007,0.09999999999999964,15.32,15.55,15.1,0.45000000000000107,-0.40000000000000036,305532,431703,207239,224464,79857
2018-03-25,15.5375,16.0,15.15,0.8499999999999996,0.5999999999999996,16.1675,16.6,15.82,0.7800000000000011,0.6500000000000021,15.45,15.75,15.15,0.5999999999999996,0.5499999999999989,15.9125,16.35,15.7,0.6500000000000021,0.5000000000000018,843801,1143145,542087,601058,299110
2018-04-01,15.780000000000001,16.35,15.25,1.1000000000000014,-1.1000000000000014,15.9,16.4,15.4,0.9999999999999982,-0.9999999999999982,15.348,15.8,14.97,0.8300000000000001,-0.8300000000000001,15.55,16.05,15.05,1.0,-1.0,472157,867974,256145,611829,-602472
