Date,DXLG_Open_average,DXLG_Open_max,DXLG_Open_min,DXLG_Open_volatility,DXLG_Open_change,DXLG_High_average,DXLG_High_max,DXLG_High_min,DXLG_High_volatility,DXLG_High_change,DXLG_Low_average,DXLG_Low_max,DXLG_Low_min,DXLG_Low_volatility,DXLG_Low_change,DXLG_Close_average,DXLG_Close_max,DXLG_Close_min,DXLG_Close_volatility,DXLG_Close_change,DXLG_Volume_average,DXLG_Volume_max,DXLG_Volume_min,DXLG_Volume_volatility,DXLG_Volume_change
2018-01-14,2.44,2.55,2.35,0.19999999999999973,0.1499999999999999,2.56,2.65,2.5,0.1499999999999999,0.1499999999999999,2.409,2.55,2.25,0.2999999999999998,0.2999999999999998,2.4899999999999998,2.6,2.4,0.20000000000000018,0.20000000000000018,64791,94833,47407,47426,16928
2018-01-21,2.64,2.7,2.6,0.10000000000000009,0.0,2.675,2.7,2.65,0.050000000000000266,0.0,2.57,2.6,2.5,0.10000000000000009,-0.04999999999999982,2.625,2.675,2.5,0.17499999999999982,-0.1499999999999999,60287,108664,38038,70626,55627
2018-01-28,2.54,2.55,2.5,0.04999999999999982,0.04999999999999982,2.6,2.6,2.6,0.0,0.0,2.5,2.55,2.4,0.1499999999999999,0.050000000000000266,2.565,2.6,2.45,0.1499999999999999,-0.1499999999999999,122532,264881,56526,208355,188036
2018-02-04,2.34,2.4,2.25,0.1499999999999999,-0.1499999999999999,2.4090000000000003,2.5,2.3,0.20000000000000018,-0.1549999999999998,2.2800000000000002,2.35,2.2,0.1499999999999999,-0.10000000000000009,2.31,2.4,2.25,0.1499999999999999,-0.1499999999999999,58851,142732,24512,118220,-118220
2018-02-11,2.275,2.3,2.25,0.04999999999999982,0.0,2.35,2.45,2.3,0.15000000000000036,0.10000000000000009,2.225,2.25,2.2,0.04999999999999982,-0.04999999999999982,2.275,2.3,2.25,0.04999999999999982,0.04999999999999982,53036,161692,8460,153232,153232
2018-02-18,2.37,2.45,2.3,0.15000000000000036,0.15000000000000036,2.42,2.55,2.35,0.19999999999999973,0.19999999999999973,2.28,2.35,2.25,0.10000000000000009,0.10000000000000009,2.39,2.45,2.325,0.125,0.125,43256,97556,7916,89640,56042
2018-02-25,2.48,2.55,2.45,0.09999999999999964,0.09999999999999964,2.54,2.6,2.5,0.10000000000000009,0.04999999999999982,2.41,2.5,2.3,0.20000000000000018,0.20000000000000018,2.49,2.55,2.45,0.09999999999999964,0.04999999999999982,61958,147671,13268,134403,-134403
2018-03-04,2.51,2.55,2.5,0.04999999999999982,0.0,2.56,2.6,2.55,0.050000000000000266,0.0,2.465,2.5,2.4,0.10000000000000009,-0.07500000000000018,2.525,2.55,2.5,0.04999999999999982,0.04999999999999982,55005,110308,22575,87733,49529
2018-03-11,2.47,2.55,2.4,0.1499999999999999,-0.1499999999999999,2.53,2.55,2.5,0.04999999999999982,-0.04999999999999982,2.39,2.5,2.2,0.2999999999999998,-0.1499999999999999,2.435,2.5,2.35,0.1499999999999999,-0.1499999999999999,148882,582889,20331,562558,34097
2018-03-18,2.27,2.35,2.05,0.30000000000000027,-0.30000000000000027,2.32,2.425,2.05,0.375,-0.375,2.1149999999999998,2.3,1.85,0.44999999999999973,-0.3999999999999999,2.19,2.35,2.0,0.3500000000000001,-0.3500000000000001,217793,684893,59036,625857,135044
2018-03-25,1.9115,2.0,1.75,0.25,-0.25,1.9625,2.05,1.8,0.24999999999999978,-0.24999999999999978,1.75,1.85,1.6,0.25,-0.25,1.8,1.95,1.65,0.30000000000000004,-0.30000000000000004,368206,898655,55899,842756,-668838
2018-04-01,1.699,1.745,1.65,0.0950000000000002,0.050000000000000044,1.765,1.8,1.75,0.050000000000000044,-0.02499999999999991,1.64,1.7,1.6,0.09999999999999987,0.04999999999999982,1.68,1.7,1.65,0.050000000000000044,0.0,203671,389313,106978,282335,-71455
2018-04-08,1.76,1.8,1.65,0.15000000000000013,0.15000000000000013,1.81,1.85,1.8,0.050000000000000044,0.050000000000000044,1.72,1.75,1.65,0.10000000000000009,0.10000000000000009,1.765,1.8,1.75,0.050000000000000044,0.0,123140,223488,77816,145672,-145672
2018-04-15,1.78,1.8,1.75,0.050000000000000044,0.0,1.81,1.85,1.8,0.050000000000000044,0.0,1.72,1.75,1.7,0.050000000000000044,0.050000000000000044,1.7650000000000001,1.8,1.725,0.07499999999999996,0.02499999999999991,103874,158302,51308,106994,-60547
2018-04-22,1.8,1.8,1.8,0.0,0.0,1.81,1.85,1.8,0.050000000000000044,0.0,1.725,1.75,1.7,0.050000000000000044,-0.050000000000000044,1.75,1.8,1.7,0.10000000000000009,-0.050000000000000044,57578,110443,22696,87747,47570
2018-04-29,1.61,1.7,1.55,0.1499999999999999,-0.09999999999999987,1.64,1.7,1.6,0.09999999999999987,-0.09999999999999987,1.54,1.6,1.5,0.10000000000000009,-0.10000000000000009,1.585,1.625,1.55,0.07499999999999996,-0.07499999999999996,103108,152528,48587,103941,11686
2018-05-06,1.59,1.6,1.55,0.050000000000000044,0.0,1.615,1.65,1.6,0.04999999999999982,-0.02499999999999991,1.51,1.55,1.5,0.050000000000000044,-0.050000000000000044,1.58,1.6,1.525,0.07500000000000018,-0.07500000000000018,331029,1297809,36228,1261581,-81113
2018-05-13,1.53,1.55,1.5,0.050000000000000044,0.0,1.575,1.65,1.525,0.125,0.0,1.48,1.5,1.45,0.050000000000000044,0.050000000000000044,1.515,1.575,1.45,0.125,0.0,334721,689510,115831,573679,27285
2018-05-20,1.4875,1.5,1.45,0.050000000000000044,0.0,1.525,1.55,1.5,0.050000000000000044,0.0,1.4625,1.5,1.45,0.050000000000000044,-0.050000000000000044,1.5,1.55,1.45,0.10000000000000009,0.050000000000000044,152057,271361,78529,192832,192832
2018-05-27,1.66,1.7,1.55,0.1499999999999999,0.09999999999999987,1.74,1.85,1.7,0.15000000000000013,0.050000000000000044,1.59,1.6,1.55,0.050000000000000044,0.050000000000000044,1.68,1.7,1.65,0.050000000000000044,0.050000000000000044,229371,731146,70032,661114,-29083
2018-06-03,1.798,1.9,1.7,0.19999999999999996,0.09000000000000008,1.8782,2.0,1.75,0.25,0.14100000000000001,1.758,1.8,1.7,0.10000000000000009,0.09000000000000008,1.81,1.9,1.75,0.1499999999999999,0.10000000000000009,118653,226366,38149,188217,-171359
2018-06-10,1.77,1.8,1.7,0.10000000000000009,-0.050000000000000044,1.8518000000000001,1.9,1.8,0.09999999999999987,0.040999999999999925,1.75,1.8,1.7,0.10000000000000009,-0.050000000000000044,1.805,1.9,1.725,0.17499999999999982,0.04999999999999982,74501,204754,11989,192765,-26088
2018-06-17,1.97,2.05,1.9,0.1499999999999999,0.1499999999999999,2.03,2.1,2.0,0.10000000000000009,0.04999999999999982,1.92,1.95,1.85,0.09999999999999987,0.09999999999999987,1.99,2.05,1.95,0.09999999999999987,0.050000000000000044,149044,309341,42543,266798,-123916
2018-06-24,2.1418,2.25,2.0,0.25,0.15900000000000025,2.2708,2.35,2.2,0.1499999999999999,-0.04999999999999982,2.1216,2.2,2.0,0.20000000000000018,0.11299999999999999,2.225,2.3,2.125,0.17499999999999982,0.07500000000000018,111210,232147,18093,214054,-114091
2018-07-01,2.15,2.2,2.1,0.10000000000000009,0.10000000000000009,2.225,2.25,2.2,0.04999999999999982,0.04999999999999982,2.1375,2.15,2.1,0.04999999999999982,0.04999999999999982,2.1875,2.2,2.15,0.050000000000000266,0.0,31542,69948,5416,64532,224
2018-07-08,2.2,2.2,2.2,0.0,0.0,2.24,2.25,2.2,0.04999999999999982,0.0,2.17,2.2,2.15,0.050000000000000266,-0.050000000000000266,2.2190000000000003,2.25,2.2,0.04999999999999982,0.0,28470,35796,10428,25368,-3511
2018-07-15,2.12,2.15,2.1,0.04999999999999982,-0.04999999999999982,2.18,2.2,2.15,0.050000000000000266,-0.050000000000000266,2.098,2.1,2.09,0.010000000000000231,0.0,2.1448,2.2,2.124,0.07600000000000007,-0.0259999999999998,18523,26993,5063,21930,-21930
2018-07-22,2.08,2.15,2.05,0.10000000000000009,-0.04999999999999982,2.12,2.15,2.1,0.04999999999999982,-0.04999999999999982,2.02,2.05,2.0,0.04999999999999982,-0.04999999999999982,2.065,2.1,2.05,0.050000000000000266,-0.02499999999999991,51518,185644,5304,180340,-19914
2018-07-29,2.04,2.1,2.0,0.10000000000000009,0.050000000000000266,2.1028000000000002,2.134,2.085,0.04899999999999993,0.04899999999999993,1.98,2.05,1.95,0.09999999999999987,0.0,2.03,2.075,2.0,0.07500000000000018,-0.02499999999999991,45688,90286,5418,84868,59729
2018-08-05,2.06,2.15,1.95,0.19999999999999996,0.050000000000000266,2.1376,2.2,2.05,0.15000000000000036,0.10000000000000009,2.015,2.075,1.95,0.12500000000000022,0.12500000000000022,2.075,2.15,2.0,0.1499999999999999,0.07500000000000018,38311,71807,4983,66824,-42713
2018-08-12,2.14,2.2,2.1,0.10000000000000009,0.10000000000000009,2.19,2.25,2.15,0.10000000000000009,0.10000000000000009,2.12,2.2,2.1,0.10000000000000009,0.10000000000000009,2.16,2.2,2.15,0.050000000000000266,0.050000000000000266,35801,77093,16327,60766,14671
2018-08-19,2.18,2.25,2.15,0.10000000000000009,-0.050000000000000266,2.249,2.25,2.245,0.004999999999999893,0.0,2.15,2.15,2.15,0.0,0.0,2.18,2.25,2.15,0.10000000000000009,0.050000000000000266,29076,49288,17738,31550,19541
2018-08-26,2.45,3.0,2.2,0.7999999999999998,0.7999999999999998,2.65,3.05,2.25,0.7999999999999998,0.7999999999999998,2.3512500000000003,2.705,2.2,0.5049999999999999,0.5049999999999999,2.54375,2.9,2.2,0.6999999999999997,0.5499999999999998,217907,473676,63525,410151,174655
2018-09-02,2.66,2.8,2.5,0.2999999999999998,-0.2999999999999998,2.74,2.95,2.55,0.40000000000000036,-0.30000000000000027,2.535,2.675,2.4,0.2749999999999999,-0.19999999999999973,2.6,2.75,2.45,0.2999999999999998,-0.2999999999999998,70433,123283,46263,77020,-75748
2018-09-09,2.6,2.8,2.45,0.34999999999999964,0.25,2.6999999999999997,2.8,2.55,0.25,0.20000000000000018,2.492,2.56,2.4,0.16000000000000014,0.10000000000000009,2.64,2.75,2.5,0.25,0.20000000000000018,51330,82427,20133,62294,3521
2018-09-16,2.61,2.7,2.45,0.25,-0.10000000000000009,2.68,2.7,2.65,0.050000000000000266,-0.050000000000000266,2.49,2.6,2.45,0.1499999999999999,-0.04999999999999982,2.5612,2.656,2.45,0.20599999999999996,-0.15600000000000014,116168,276461,44789,231672,-231672
2018-09-23,2.537,2.6,2.5,0.10000000000000009,0.029999999999999805,2.5962,2.6,2.5810000000000004,0.018999999999999684,-0.018999999999999684,2.49,2.5,2.45,0.04999999999999982,-0.04999999999999982,2.5349999999999997,2.55,2.5,0.04999999999999982,0.0,26578,43828,13276,30552,27112
2018-09-30,2.542,2.56,2.51,0.050000000000000266,-0.010000000000000231,2.6246,2.7,2.59,0.11000000000000032,0.040000000000000036,2.4939999999999998,2.52,2.46,0.06000000000000005,0.06000000000000005,2.544,2.58,2.51,0.07000000000000028,0.040000000000000036,34786,62161,19277,42884,-12285
2018-10-07,2.532,2.61,2.45,0.1599999999999997,-0.040000000000000036,2.6069999999999998,2.679,2.52,0.1589999999999998,-0.042999999999999705,2.4718,2.51,2.45,0.05999999999999961,-0.03999999999999959,2.5100000000000002,2.58,2.45,0.1299999999999999,0.0,38571,86038,12155,73883,-65827
2018-10-14,2.68,2.76,2.52,0.23999999999999977,0.22999999999999998,2.7614,2.78,2.75,0.029999999999999805,0.016999999999999904,2.6322,2.6910000000000003,2.52,0.17100000000000026,0.17100000000000026,2.7239999999999998,2.78,2.66,0.11999999999999966,0.06999999999999984,66859,139414,18120,121294,-108403
2018-10-21,2.912,3.04,2.75,0.29000000000000004,0.2799999999999998,3.0742,3.15,2.88,0.27,0.27,2.8848,3.0,2.73,0.27,0.27,2.956,3.03,2.81,0.21999999999999975,0.19999999999999973,233063,601607,95044,506563,-482411
2018-10-28,3.164,3.27,3.0,0.27,0.25,3.286,3.45,3.15,0.30000000000000027,0.30000000000000027,3.116,3.25,3.0,0.25,0.25,3.208,3.43,3.06,0.3700000000000001,0.31000000000000005,242539,563451,46476,516975,516975
2018-11-04,3.232,3.5,2.97,0.5299999999999998,-0.3500000000000001,3.3318,3.5189999999999997,3.2,0.3189999999999995,-0.3189999999999995,3.0246,3.3680000000000003,2.87,0.4980000000000002,-0.39800000000000013,3.164,3.43,2.98,0.4500000000000002,-0.4500000000000002,280844,760576,64396,696180,-673536
2018-11-11,3.2,3.37,3.08,0.29000000000000004,0.29000000000000004,3.312,3.42,3.15,0.27,0.27,3.0358,3.15,2.83,0.31999999999999984,-0.21899999999999986,3.152,3.36,2.87,0.48999999999999977,-0.25,139269,248584,72716,175868,129587
2018-11-18,2.6125,2.83,2.52,0.31000000000000005,-0.30000000000000027,2.7925,3.085,2.6660000000000004,0.4189999999999996,-0.3460000000000001,2.4725,2.52,2.43,0.08999999999999986,-0.029999999999999805,2.5825,2.69,2.52,0.16999999999999993,0.10999999999999988,74083,135497,15962,119535,-30159
2018-11-25,2.726,2.84,2.57,0.27,0.13999999999999968,2.826,2.95,2.73,0.2200000000000002,-0.050000000000000266,2.603,2.74,2.47,0.27,-0.07500000000000018,2.684,2.8,2.52,0.2799999999999998,-0.08000000000000007,157808,300623,61261,239362,62398
2018-12-02,2.5375,2.66,2.45,0.20999999999999996,-0.20999999999999996,2.6075,2.66,2.56,0.10000000000000009,-0.10000000000000009,2.4575,2.52,2.4,0.1200000000000001,-0.06999999999999984,2.51,2.62,2.44,0.18000000000000016,-0.11000000000000032,90776,111351,59428,51923,-49616
2018-12-09,2.4539999999999997,2.56,2.26,0.30000000000000027,-0.26000000000000023,2.556,2.81,2.38,0.43000000000000016,-0.43000000000000016,2.352,2.5,2.14,0.3599999999999999,-0.3599999999999999,2.38,2.52,2.15,0.3700000000000001,-0.3700000000000001,94183,132595,69563,63032,-27923
2018-12-16,2.104,2.16,1.95,0.2100000000000002,-0.2100000000000002,2.184,2.25,2.09,0.16000000000000014,-0.14000000000000012,2.0232,2.116,1.89,0.2260000000000002,-0.13000000000000012,2.088,2.15,1.99,0.15999999999999992,-0.040000000000000036,50018,92559,15718,76841,-19983
