Date,Vanguard Intermediate-Term Corporate BondEtf_Open_average,Vanguard Intermediate-Term Corporate BondEtf_Open_max,Vanguard Intermediate-Term Corporate BondEtf_Open_min,Vanguard Intermediate-Term Corporate BondEtf_Open_volatility,Vanguard Intermediate-Term Corporate BondEtf_Open_change,Vanguard Intermediate-Term Corporate BondEtf_High_average,Vanguard Intermediate-Term Corporate BondEtf_High_max,Vanguard Intermediate-Term Corporate BondEtf_High_min,Vanguard Intermediate-Term Corporate BondEtf_High_volatility,Vanguard Intermediate-Term Corporate BondEtf_High_change,Vanguard Intermediate-Term Corporate BondEtf_Low_average,Vanguard Intermediate-Term Corporate BondEtf_Low_max,Vanguard Intermediate-Term Corporate BondEtf_Low_min,Vanguard Intermediate-Term Corporate BondEtf_Low_volatility,Vanguard Intermediate-Term Corporate BondEtf_Low_change,Vanguard Intermediate-Term Corporate BondEtf_Close_average,Vanguard Intermediate-Term Corporate BondEtf_Close_max,Vanguard Intermediate-Term Corporate BondEtf_Close_min,Vanguard Intermediate-Term Corporate BondEtf_Close_volatility,Vanguard Intermediate-Term Corporate BondEtf_Close_change
2018-06-17,83.18,83.18,83.18,0.0,0.0,83.27,83.27,83.27,0.0,0.0,83.16,83.16,83.16,0.0,0.0,83.23,83.23,83.23,0.0,0.0
2018-06-24,83.59,83.59,83.59,0.0,0.0,83.64,83.64,83.64,0.0,0.0,83.49,83.49,83.49,0.0,0.0,83.52,83.52,83.52,0.0,0.0
2018-07-01,83.75,83.75,83.75,0.0,0.0,83.79,83.79,83.79,0.0,0.0,83.67,83.67,83.67,0.0,0.0,83.72,83.72,83.72,0.0,0.0
2018-07-08,83.89,83.89,83.89,0.0,0.0,83.99,83.99,83.99,0.0,0.0,83.88,83.88,83.88,0.0,0.0,83.91,83.91,83.91,0.0,0.0
2018-07-15,83.85,83.85,83.85,0.0,0.0,83.93,83.93,83.93,0.0,0.0,83.75,83.75,83.75,0.0,0.0,83.81,83.81,83.81,0.0,0.0
2018-07-22,83.86,83.86,83.86,0.0,0.0,83.92,83.92,83.92,0.0,0.0,83.78,83.78,83.78,0.0,0.0,83.84,83.84,83.84,0.0,0.0
2018-07-29,83.72,83.72,83.72,0.0,0.0,83.86,83.86,83.86,0.0,0.0,83.69,83.69,83.69,0.0,0.0,83.81,83.81,83.81,0.0,0.0
2018-08-05,83.78,83.78,83.78,0.0,0.0,84.04,84.04,84.04,0.0,0.0,83.75,83.75,83.75,0.0,0.0,83.93,83.93,83.93,0.0,0.0
2018-08-12,84.23,84.23,84.23,0.0,0.0,84.3,84.3,84.3,0.0,0.0,84.18,84.18,84.18,0.0,0.0,84.25,84.25,84.25,0.0,0.0
2018-08-19,84.21,84.21,84.21,0.0,0.0,84.42,84.42,84.42,0.0,0.0,84.19,84.19,84.19,0.0,0.0,84.42,84.42,84.42,0.0,0.0
2018-08-26,84.24,84.24,84.24,0.0,0.0,84.26,84.26,84.26,0.0,0.0,84.14,84.14,84.14,0.0,0.0,84.17,84.17,84.17,0.0,0.0
2018-09-02,83.7,83.7,83.7,0.0,0.0,83.71,83.71,83.71,0.0,0.0,83.61,83.61,83.61,0.0,0.0,83.63,83.63,83.63,0.0,0.0
2018-09-09,83.65,83.65,83.65,0.0,0.0,83.72,83.72,83.72,0.0,0.0,83.58,83.58,83.58,0.0,0.0,83.58,83.58,83.58,0.0,0.0
2018-09-16,83.37,83.37,83.37,0.0,0.0,83.46,83.46,83.46,0.0,0.0,83.35,83.35,83.35,0.0,0.0,83.35,83.35,83.35,0.0,0.0
2018-09-23,83.61,83.61,83.61,0.0,0.0,83.63,83.63,83.63,0.0,0.0,83.52,83.52,83.52,0.0,0.0,83.53,83.53,83.53,0.0,0.0
2018-09-30,82.57,82.57,82.57,0.0,0.0,82.66,82.66,82.66,0.0,0.0,82.42,82.42,82.42,0.0,0.0,82.53,82.53,82.53,0.0,0.0
2018-10-07,82.74,82.74,82.74,0.0,0.0,82.88,82.88,82.88,0.0,0.0,82.69,82.69,82.69,0.0,0.0,82.69,82.69,82.69,0.0,0.0
2018-10-14,82.58,82.58,82.58,0.0,0.0,82.64,82.64,82.64,0.0,0.0,82.4,82.4,82.4,0.0,0.0,82.44,82.44,82.44,0.0,0.0
2018-10-21,82.84,82.84,82.84,0.0,0.0,82.96,82.96,82.96,0.0,0.0,82.81,82.81,82.81,0.0,0.0,82.85,82.85,82.85,0.0,0.0
2018-10-28,82.32,82.32,82.32,0.0,0.0,82.36,82.36,82.36,0.0,0.0,82.09,82.09,82.09,0.0,0.0,82.1,82.1,82.1,0.0,0.0
2018-11-04,82.19,82.19,82.19,0.0,0.0,82.31,82.31,82.31,0.0,0.0,82.17,82.17,82.17,0.0,0.0,82.24,82.24,82.24,0.0,0.0
2018-11-11,82.26,82.26,82.26,0.0,0.0,82.32,82.32,82.32,0.0,0.0,82.18,82.18,82.18,0.0,0.0,82.31,82.31,82.31,0.0,0.0
2018-11-18,82.33,82.33,82.33,0.0,0.0,82.37,82.37,82.37,0.0,0.0,82.19,82.19,82.19,0.0,0.0,82.19,82.19,82.19,0.0,0.0
2018-11-25,82.18,82.18,82.18,0.0,0.0,82.18,82.18,82.18,0.0,0.0,82.01,82.01,82.01,0.0,0.0,82.11,82.11,82.11,0.0,0.0
2018-12-02,82.26,82.26,82.26,0.0,0.0,82.32,82.32,82.32,0.0,0.0,82.2,82.2,82.2,0.0,0.0,82.31,82.31,82.31,0.0,0.0
2018-12-09,82.6,82.6,82.6,0.0,0.0,82.65,82.65,82.65,0.0,0.0,82.48,82.48,82.48,0.0,0.0,82.53,82.53,82.53,0.0,0.0
2018-12-16,82.64,82.64,82.64,0.0,0.0,82.69,82.69,82.69,0.0,0.0,82.45,82.45,82.45,0.0,0.0,82.68,82.68,82.68,0.0,0.0
2018-12-23,82.38,82.38,82.38,0.0,0.0,82.6,82.6,82.6,0.0,0.0,82.35,82.35,82.35,0.0,0.0,82.6,82.6,82.6,0.0,0.0
2018-12-30,82.94,82.94,82.94,0.0,0.0,83.0,83.0,83.0,0.0,0.0,82.85,82.85,82.85,0.0,0.0,82.98,82.98,82.98,0.0,0.0
2019-01-06,83.36,83.36,83.36,0.0,0.0,83.39,83.39,83.39,0.0,0.0,83.28,83.28,83.28,0.0,0.0,83.35,83.35,83.35,0.0,0.0
2019-01-13,83.55,83.55,83.55,0.0,0.0,83.67,83.67,83.67,0.0,0.0,83.51,83.51,83.51,0.0,0.0,83.58,83.58,83.58,0.0,0.0
2019-01-20,84.07,84.07,84.07,0.0,0.0,84.12,84.12,84.12,0.0,0.0,84.03,84.03,84.03,0.0,0.0,84.09,84.09,84.09,0.0,0.0
2019-01-27,84.8,84.8,84.8,0.0,0.0,84.81,84.81,84.81,0.0,0.0,84.56,84.56,84.56,0.0,0.0,84.61,84.61,84.61,0.0,0.0
2019-02-03,84.82,84.82,84.82,0.0,0.0,84.95,84.95,84.95,0.0,0.0,84.8,84.8,84.8,0.0,0.0,84.9,84.9,84.9,0.0,0.0
2019-02-10,84.86,84.86,84.86,0.0,0.0,84.94,84.94,84.94,0.0,0.0,84.86,84.86,84.86,0.0,0.0,84.9,84.9,84.9,0.0,0.0
2019-02-17,84.96,84.96,84.96,0.0,0.0,85.19,85.19,85.19,0.0,0.0,84.95,84.95,84.95,0.0,0.0,85.13,85.13,85.13,0.0,0.0
2019-02-24,84.85,84.85,84.85,0.0,0.0,84.87,84.87,84.87,0.0,0.0,84.68,84.68,84.68,0.0,0.0,84.71,84.71,84.71,0.0,0.0
2019-03-03,85.23,85.23,85.23,0.0,0.0,85.29,85.29,85.29,0.0,0.0,85.1,85.1,85.1,0.0,0.0,85.28,85.28,85.28,0.0,0.0
2019-03-10,85.64,85.64,85.64,0.0,0.0,85.74,85.74,85.74,0.0,0.0,85.62,85.62,85.62,0.0,0.0,85.71,85.71,85.71,0.0,0.0
2019-03-17,86.49,86.49,86.49,0.0,0.0,86.69,86.69,86.69,0.0,0.0,86.47,86.47,86.47,0.0,0.0,86.6,86.6,86.6,0.0,0.0
2019-03-24,86.72,86.72,86.72,0.0,0.0,86.93,86.93,86.93,0.0,0.0,86.72,86.72,86.72,0.0,0.0,86.87,86.87,86.87,0.0,0.0
2019-03-31,86.3,86.3,86.3,0.0,0.0,86.51,86.51,86.51,0.0,0.0,86.28,86.28,86.28,0.0,0.0,86.45,86.45,86.45,0.0,0.0
2019-04-07,86.65,86.65,86.65,0.0,0.0,86.71,86.71,86.71,0.0,0.0,86.59,86.59,86.59,0.0,0.0,86.61,86.61,86.61,0.0,0.0
2019-04-14,86.54,86.54,86.54,0.0,0.0,86.58,86.58,86.58,0.0,0.0,86.46,86.46,86.46,0.0,0.0,86.48,86.48,86.48,0.0,0.0
2019-04-21,87.09,87.09,87.09,0.0,0.0,87.14,87.14,87.14,0.0,0.0,87.05,87.05,87.05,0.0,0.0,87.11,87.11,87.11,0.0,0.0
2019-04-28,86.52,86.52,86.52,0.0,0.0,86.67,86.67,86.67,0.0,0.0,86.52,86.52,86.52,0.0,0.0,86.61,86.61,86.61,0.0,0.0
2019-05-05,86.79,86.79,86.79,0.0,0.0,86.83,86.83,86.83,0.0,0.0,86.74,86.74,86.74,0.0,0.0,86.78,86.78,86.78,0.0,0.0
2019-05-12,87.21,87.21,87.21,0.0,0.0,87.23,87.23,87.23,0.0,0.0,87.06,87.06,87.06,0.0,0.0,87.2,87.2,87.2,0.0,0.0
2019-05-19,87.24,87.24,87.24,0.0,0.0,87.34,87.34,87.34,0.0,0.0,87.21,87.21,87.21,0.0,0.0,87.32,87.32,87.32,0.0,0.0
2019-05-26,87.81,87.81,87.81,0.0,0.0,88.07,88.07,88.07,0.0,0.0,87.72,87.72,87.72,0.0,0.0,88.07,88.07,88.07,0.0,0.0
2019-06-02,88.48,88.48,88.48,0.0,0.0,88.64,88.64,88.64,0.0,0.0,88.38,88.38,88.38,0.0,0.0,88.46,88.46,88.46,0.0,0.0
2019-06-09,88.45,88.45,88.45,0.0,0.0,88.61,88.61,88.61,0.0,0.0,88.36,88.36,88.36,0.0,0.0,88.6,88.6,88.6,0.0,0.0
2019-06-16,89.47,89.47,89.47,0.0,0.0,89.54,89.54,89.54,0.0,0.0,89.35,89.35,89.35,0.0,0.0,89.49,89.49,89.49,0.0,0.0
2019-06-23,89.69,89.69,89.69,0.0,0.0,89.87,89.87,89.87,0.0,0.0,89.65,89.65,89.65,0.0,0.0,89.85,89.85,89.85,0.0,0.0
2019-06-30,89.5,89.5,89.5,0.0,0.0,89.58,89.58,89.58,0.0,0.0,89.18,89.18,89.18,0.0,0.0,89.52,89.52,89.52,0.0,0.0
2019-07-07,89.11,89.11,89.11,0.0,0.0,89.25,89.25,89.25,0.0,0.0,89.08,89.08,89.08,0.0,0.0,89.22,89.22,89.22,0.0,0.0
2019-07-14,89.64,89.64,89.64,0.0,0.0,89.74,89.74,89.74,0.0,0.0,89.51,89.51,89.51,0.0,0.0,89.64,89.64,89.64,0.0,0.0
2019-07-21,89.8,89.8,89.8,0.0,0.0,89.9,89.9,89.9,0.0,0.0,89.69,89.69,89.69,0.0,0.0,89.9,89.9,89.9,0.0,0.0
2019-07-28,90.2,90.2,90.2,0.0,0.0,90.3,90.3,90.3,0.0,0.0,90.13,90.13,90.13,0.0,0.0,90.28,90.28,90.28,0.0,0.0
2019-08-04,90.79,90.79,90.79,0.0,0.0,90.83,90.83,90.83,0.0,0.0,90.58,90.58,90.58,0.0,0.0,90.61,90.61,90.61,0.0,0.0
2019-08-11,91.23,91.23,91.23,0.0,0.0,91.49,91.49,91.49,0.0,0.0,91.09,91.09,91.09,0.0,0.0,91.49,91.49,91.49,0.0,0.0
2019-08-18,91.48,91.48,91.48,0.0,0.0,91.91,91.91,91.91,0.0,0.0,91.42,91.42,91.42,0.0,0.0,91.75,91.75,91.75,0.0,0.0
2019-08-25,91.84,91.84,91.84,0.0,0.0,91.97,91.97,91.97,0.0,0.0,91.77,91.77,91.77,0.0,0.0,91.89,91.89,91.89,0.0,0.0
2019-09-01,91.5,91.5,91.5,0.0,0.0,91.69,91.69,91.69,0.0,0.0,91.46,91.46,91.46,0.0,0.0,91.64,91.64,91.64,0.0,0.0
2019-09-08,90.27,90.27,90.27,0.0,0.0,90.33,90.33,90.33,0.0,0.0,89.91,89.91,89.91,0.0,0.0,89.94,89.94,89.94,0.0,0.0
2019-09-15,90.73,90.73,90.73,0.0,0.0,91.02,91.02,91.02,0.0,0.0,90.69,90.69,90.69,0.0,0.0,90.97,90.97,90.97,0.0,0.0
2019-09-22,91.06,91.06,91.06,0.0,0.0,91.15,91.15,91.15,0.0,0.0,91.02,91.02,91.02,0.0,0.0,91.12,91.12,91.12,0.0,0.0
2019-09-29,91.7,91.7,91.7,0.0,0.0,91.86,91.86,91.86,0.0,0.0,91.64,91.64,91.64,0.0,0.0,91.79,91.79,91.79,0.0,0.0
2019-10-06,90.93,90.93,90.93,0.0,0.0,91.01,91.01,91.01,0.0,0.0,90.81,90.81,90.81,0.0,0.0,90.9,90.9,90.9,0.0,0.0
2019-10-13,91.2,91.2,91.2,0.0,0.0,91.29,91.29,91.29,0.0,0.0,91.08,91.08,91.08,0.0,0.0,91.22,91.22,91.22,0.0,0.0
2019-10-20,91.36,91.36,91.36,0.0,0.0,91.37,91.37,91.37,0.0,0.0,91.11,91.11,91.11,0.0,0.0,91.19,91.19,91.19,0.0,0.0
2019-10-27,91.32,91.32,91.32,0.0,0.0,91.51,91.51,91.51,0.0,0.0,91.2,91.2,91.2,0.0,0.0,91.35,91.35,91.35,0.0,0.0
2019-11-03,90.51,90.51,90.51,0.0,0.0,90.65,90.65,90.65,0.0,0.0,90.4,90.4,90.4,0.0,0.0,90.42,90.42,90.42,0.0,0.0
2019-11-10,90.93,90.93,90.93,0.0,0.0,91.09,91.09,91.09,0.0,0.0,90.93,90.93,90.93,0.0,0.0,91.0,91.0,91.0,0.0,0.0
2019-11-17,91.28,91.28,91.28,0.0,0.0,91.28,91.28,91.28,0.0,0.0,91.16,91.16,91.16,0.0,0.0,91.28,91.28,91.28,0.0,0.0
2019-11-24,91.42,91.42,91.42,0.0,0.0,91.46,91.46,91.46,0.0,0.0,91.34,91.34,91.34,0.0,0.0,91.38,91.38,91.38,0.0,0.0
2019-12-01,91.04,91.04,91.04,0.0,0.0,91.29,91.29,91.29,0.0,0.0,91.0,91.0,91.0,0.0,0.0,91.18,91.18,91.18,0.0,0.0
2019-12-08,91.31,91.31,91.31,0.0,0.0,91.49,91.49,91.49,0.0,0.0,91.11,91.11,91.11,0.0,0.0,91.47,91.47,91.47,0.0,0.0
2019-12-15,91.21,91.21,91.21,0.0,0.0,91.32,91.32,91.32,0.0,0.0,91.18,91.18,91.18,0.0,0.0,91.31,91.31,91.31,0.0,0.0
2019-12-22,91.32,91.32,91.32,0.0,0.0,91.45,91.45,91.45,0.0,0.0,91.3,91.3,91.3,0.0,0.0,91.4,91.4,91.4,0.0,0.0
2019-12-29,91.58,91.58,91.58,0.0,0.0,91.77,91.77,91.77,0.0,0.0,91.5,91.5,91.5,0.0,0.0,91.71,91.71,91.71,0.0,0.0
