Date,Deutsche X-trackers Harvest CSI 500_Open_average,Deutsche X-trackers Harvest CSI 500_Open_max,Deutsche X-trackers Harvest CSI 500_Open_min,Deutsche X-trackers Harvest CSI 500_Open_volatility,Deutsche X-trackers Harvest CSI 500_Open_change,Deutsche X-trackers Harvest CSI 500_High_average,Deutsche X-trackers Harvest CSI 500_High_max,Deutsche X-trackers Harvest CSI 500_High_min,Deutsche X-trackers Harvest CSI 500_High_volatility,Deutsche X-trackers Harvest CSI 500_High_change,Deutsche X-trackers Harvest CSI 500_Low_average,Deutsche X-trackers Harvest CSI 500_Low_max,Deutsche X-trackers Harvest CSI 500_Low_min,Deutsche X-trackers Harvest CSI 500_Low_volatility,Deutsche X-trackers Harvest CSI 500_Low_change,Deutsche X-trackers Harvest CSI 500_Close_average,Deutsche X-trackers Harvest CSI 500_Close_max,Deutsche X-trackers Harvest CSI 500_Close_min,Deutsche X-trackers Harvest CSI 500_Close_volatility,Deutsche X-trackers Harvest CSI 500_Close_change
2018-10-28,23.38,23.38,23.38,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.46,23.46,23.46,0.0,0.0
2018-11-04,23.54,23.54,23.54,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.46,23.46,23.46,0.0,0.0
2018-11-11,24.87,24.87,24.87,0.0,0.0,24.87,24.87,24.87,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.62,24.62,24.62,0.0,0.0
2018-11-18,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.15,23.15,23.15,0.0,0.0
2018-11-25,24.08,24.08,24.08,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.06,24.06,24.06,0.0,0.0,24.18,24.18,24.18,0.0,0.0
2018-12-02,23.25,23.25,23.25,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.0,23.0,23.0,0.0,0.0,23.19,23.19,23.19,0.0,0.0
2018-12-09,23.1,23.1,23.1,0.0,0.0,23.1,23.1,23.1,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.71,22.71,22.71,0.0,0.0
2018-12-16,22.5,22.5,22.5,0.0,0.0,22.72,22.72,22.72,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.57,22.57,22.57,0.0,0.0
2018-12-23,22.45,22.45,22.45,0.0,0.0,22.45,22.45,22.45,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.33,22.33,22.33,0.0,0.0
2018-12-30,23.01,23.01,23.01,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.01,23.01,23.01,0.0,0.0,23.05,23.05,23.05,0.0,0.0
2019-01-06,23.33,23.33,23.33,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.4,23.4,23.4,0.0,0.0
2019-01-13,23.79,23.79,23.79,0.0,0.0,23.79,23.79,23.79,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.69,23.69,23.69,0.0,0.0
2019-01-20,23.41,23.41,23.41,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.43,23.43,23.43,0.0,0.0
2019-01-27,23.35,23.35,23.35,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.44,23.44,23.44,0.0,0.0
2019-02-03,23.75,23.75,23.75,0.0,0.0,23.97,23.97,23.97,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.97,23.97,23.97,0.0,0.0
2019-02-10,24.7,24.7,24.7,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.67,24.67,24.67,0.0,0.0
2019-02-17,28.0,28.0,28.0,0.0,0.0,28.16,28.16,28.16,0.0,0.0,27.84,27.84,27.84,0.0,0.0,28.0,28.0,28.0,0.0,0.0
2019-02-24,28.62,28.62,28.62,0.0,0.0,28.62,28.62,28.62,0.0,0.0,28.21,28.21,28.21,0.0,0.0,28.45,28.45,28.45,0.0,0.0
2019-03-03,29.88,29.88,29.88,0.0,0.0,30.26,30.26,30.26,0.0,0.0,29.8,29.8,29.8,0.0,0.0,30.26,30.26,30.26,0.0,0.0
2019-03-10,30.21,30.21,30.21,0.0,0.0,30.21,30.21,30.21,0.0,0.0,29.98,29.98,29.98,0.0,0.0,30.01,30.01,30.01,0.0,0.0
2019-03-17,30.03,30.03,30.03,0.0,0.0,30.29,30.29,30.29,0.0,0.0,30.03,30.03,30.03,0.0,0.0,30.22,30.22,30.22,0.0,0.0
2019-03-24,31.59,31.59,31.59,0.0,0.0,31.64,31.64,31.64,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.6,31.6,31.6,0.0,0.0
2019-03-31,32.1,32.1,32.1,0.0,0.0,32.14,32.14,32.14,0.0,0.0,31.77,31.77,31.77,0.0,0.0,32.14,32.14,32.14,0.0,0.0
2019-04-07,30.92,30.92,30.92,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.8,30.8,30.8,0.0,0.0
2019-04-14,31.32,31.32,31.32,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.15,31.15,31.15,0.0,0.0,31.26,31.26,31.26,0.0,0.0
2019-04-21,28.84,28.84,28.84,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.37,28.37,28.37,0.0,0.0,28.45,28.45,28.45,0.0,0.0
2019-04-28,26.5,26.5,26.5,0.0,0.0,27.04,27.04,27.04,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.94,26.94,26.94,0.0,0.0
2019-05-05,25.87,25.87,25.87,0.0,0.0,25.9,25.9,25.9,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.6,25.6,25.6,0.0,0.0
2019-05-12,25.51,25.51,25.51,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.51,25.51,25.51,0.0,0.0,25.55,25.55,25.55,0.0,0.0
2019-05-19,25.73,25.73,25.73,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.36,25.36,25.36,0.0,0.0
2019-05-26,25.7,25.7,25.7,0.0,0.0,25.76,25.76,25.76,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.66,25.66,25.66,0.0,0.0
2019-06-02,24.91,24.91,24.91,0.0,0.0,25.08,25.08,25.08,0.0,0.0,24.9,24.9,24.9,0.0,0.0,25.0,25.0,25.0,0.0,0.0
2019-06-09,25.16,25.16,25.16,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.16,25.16,25.16,0.0,0.0,25.39,25.39,25.39,0.0,0.0
2019-06-16,26.57,26.57,26.57,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.54,26.54,26.54,0.0,0.0,26.57,26.57,26.57,0.0,0.0
2019-06-23,27.2,27.2,27.2,0.0,0.0,27.36,27.36,27.36,0.0,0.0,27.1,27.1,27.1,0.0,0.0,27.14,27.14,27.14,0.0,0.0
2019-06-30,26.03,26.03,26.03,0.0,0.0,26.03,26.03,26.03,0.0,0.0,25.87,25.87,25.87,0.0,0.0,25.96,25.96,25.96,0.0,0.0
2019-07-07,25.92,25.92,25.92,0.0,0.0,26.11,26.11,26.11,0.0,0.0,25.92,25.92,25.92,0.0,0.0,26.05,26.05,26.05,0.0,0.0
2019-07-14,25.41,25.41,25.41,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.3,25.3,25.3,0.0,0.0
2019-07-21,26.02,26.02,26.02,0.0,0.0,26.02,26.02,26.02,0.0,0.0,25.91,25.91,25.91,0.0,0.0,25.91,25.91,25.91,0.0,0.0
2019-07-28,24.5,24.5,24.5,0.0,0.0,24.5,24.5,24.5,0.0,0.0,23.86,23.86,23.86,0.0,0.0,23.89,23.89,23.89,0.0,0.0
2019-08-04,23.92,23.92,23.92,0.0,0.0,23.92,23.92,23.92,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.81,23.81,23.81,0.0,0.0
2019-08-11,25.07,25.07,25.07,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.12,25.12,25.12,0.0,0.0
2019-08-18,24.86,24.86,24.86,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.84,24.84,24.84,0.0,0.0
2019-08-25,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0,24.95,24.95,24.95,0.0,0.0,25.04,25.04,25.04,0.0,0.0
2019-09-01,27.08,27.08,27.08,0.0,0.0,27.08,27.08,27.08,0.0,0.0,26.92,26.92,26.92,0.0,0.0,27.0,27.0,27.0,0.0,0.0
2019-09-08,26.95,26.95,26.95,0.0,0.0,27.12,27.12,27.12,0.0,0.0,26.95,26.95,26.95,0.0,0.0,27.04,27.04,27.04,0.0,0.0
2019-09-15,26.37,26.37,26.37,0.0,0.0,26.57,26.57,26.57,0.0,0.0,26.36,26.36,26.36,0.0,0.0,26.57,26.57,26.57,0.0,0.0
2019-09-22,25.35,25.35,25.35,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.32,25.32,25.32,0.0,0.0
2019-09-29,25.29,25.29,25.29,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.17,25.17,25.17,0.0,0.0,25.17,25.17,25.17,0.0,0.0
2019-10-06,26.44,26.44,26.44,0.0,0.0,26.62,26.62,26.62,0.0,0.0,26.44,26.44,26.44,0.0,0.0,26.58,26.58,26.58,0.0,0.0
2019-10-13,25.64,25.64,25.64,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.66,25.66,25.66,0.0,0.0
2019-10-20,26.38,26.38,26.38,0.0,0.0,26.47,26.47,26.47,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.45,26.45,26.45,0.0,0.0
2019-10-27,26.09,26.09,26.09,0.0,0.0,26.09,26.09,26.09,0.0,0.0,25.96,25.96,25.96,0.0,0.0,25.99,25.99,25.99,0.0,0.0
2019-11-03,25.68,25.68,25.68,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.64,25.64,25.64,0.0,0.0
2019-11-10,25.46,25.46,25.46,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.46,25.46,25.46,0.0,0.0
2019-11-17,25.59,25.59,25.59,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.58,25.58,25.58,0.0,0.0
2019-11-24,25.5,25.5,25.5,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.26,25.26,25.26,0.0,0.0,25.26,25.26,25.26,0.0,0.0
2019-12-01,25.96,25.96,25.96,0.0,0.0,26.15,26.15,26.15,0.0,0.0,25.96,25.96,25.96,0.0,0.0,26.06,26.06,26.06,0.0,0.0
2019-12-08,27.05,27.05,27.05,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.05,27.05,27.05,0.0,0.0,27.29,27.29,27.29,0.0,0.0
2019-12-15,26.65,26.65,26.65,0.0,0.0,26.65,26.65,26.65,0.0,0.0,26.51,26.51,26.51,0.0,0.0,26.56,26.56,26.56,0.0,0.0
2019-12-22,27.43,27.43,27.43,0.0,0.0,27.44,27.44,27.44,0.0,0.0,27.35,27.35,27.35,0.0,0.0,27.4,27.4,27.4,0.0,0.0
2019-12-29,28.16,28.16,28.16,0.0,0.0,28.34,28.34,28.34,0.0,0.0,28.16,28.16,28.16,0.0,0.0,28.26,28.26,28.26,0.0,0.0
