Date,FICO_Open_average,FICO_Open_max,FICO_Open_min,FICO_Open_volatility,FICO_Open_change,FICO_High_average,FICO_High_max,FICO_High_min,FICO_High_volatility,FICO_High_change,FICO_Low_average,FICO_Low_max,FICO_Low_min,FICO_Low_volatility,FICO_Low_change,FICO_Close_average,FICO_Close_max,FICO_Close_min,FICO_Close_volatility,FICO_Close_change,FICO_Volume_average,FICO_Volume_max,FICO_Volume_min,FICO_Volume_volatility,FICO_Volume_change
2018-01-14,161.41,162.78,160.19,2.5900000000000034,2.5900000000000034,163.202,164.76,161.15,3.609999999999985,2.9000000000000057,160.612,162.39,159.09,3.299999999999983,3.299999999999983,162.048,163.52,159.75,3.7700000000000102,3.7700000000000102,151788,195303,106571,88732,-58544
2018-01-21,166.506,170.99,163.4,7.590000000000003,6.569999999999993,168.88400000000001,177.91,164.83,13.079999999999984,12.77000000000001,163.87199999999999,168.97,161.82,7.150000000000006,6.430000000000007,167.202,176.13,162.88,13.25,12.109999999999985,234098,421569,123361,298208,298208
2018-01-28,172.008,174.17,167.68,6.489999999999981,-6.489999999999981,173.546,175.91,170.56,5.349999999999994,-5.349999999999994,169.798,172.67,163.96,8.70999999999998,-8.70999999999998,170.482,173.52,164.01,9.51000000000002,-9.51000000000002,199461,298845,122099,176746,-128212
2018-02-04,160.942,164.32,157.91,6.409999999999997,-2.1799999999999784,162.802,165.45,158.88,6.569999999999993,-4.339999999999975,158.066,162.6,153.61,8.98999999999998,-3.1599999999999966,160.312,164.47,156.25,8.219999999999999,-4.639999999999986,158737,195277,126430,68847,-35490
2018-02-11,161.6775,164.97,158.15,6.819999999999993,6.130000000000024,164.9,168.81,159.84,8.969999999999999,8.969999999999999,160.7775,163.61,157.75,5.860000000000014,5.849999999999994,163.915,166.48,159.72,6.759999999999991,6.759999999999991,150592,231374,74914,156460,156460
2018-02-18,172.60399999999998,177.35,166.5,10.849999999999994,10.849999999999994,175.592,177.74,173.2,4.5400000000000205,4.5400000000000205,171.692,174.72,166.49,8.22999999999999,8.22999999999999,173.732,176.3,172.02,4.280000000000001,3.2299999999999898,211417,356241,144449,211792,-188665
2018-02-25,171.912,175.81,168.12,7.689999999999998,-3.8100000000000023,173.554,176.41,170.94,5.469999999999999,-2.579999999999984,169.534,172.59,167.06,5.530000000000001,-1.8199999999999932,171.588,173.49,169.6,3.890000000000015,0.8000000000000114,151520,210479,102343,108136,-43516
2018-03-04,177.184,179.0,174.31,4.689999999999998,4.460000000000008,178.412,179.58,176.14,3.440000000000026,3.0700000000000216,175.476,177.16,173.87,3.289999999999992,2.0900000000000034,177.32399999999998,178.09,175.9,2.1899999999999977,1.2399999999999807,179895,294038,117893,176145,33804
2018-03-11,174.064,178.05,169.66,8.390000000000015,-8.390000000000015,174.408,178.05,170.13,7.920000000000016,-7.920000000000016,170.962,175.26,166.09,9.169999999999987,-9.169999999999987,171.88,176.1,167.6,8.5,-8.5,252366,351476,136338,215138,123131
2018-03-18,168.124,170.0,165.34,4.659999999999997,-2.3700000000000045,170.792,172.86,168.55,4.310000000000002,-0.6400000000000148,166.54,170.0,163.1,6.900000000000006,-3.3400000000000034,168.326,170.88,163.1,7.780000000000001,-0.030000000000001137,161826,213578,117543,96035,43942
2018-03-25,168.3975,170.54,166.03,4.509999999999991,-2.0999999999999943,170.2175,171.78,168.59,3.1899999999999977,-2.240000000000009,164.95,167.38,162.58,4.799999999999983,-2.219999999999999,166.45,169.37,163.17,6.200000000000017,-2.5800000000000125,186566,203863,160599,43264,-32432
2018-04-01,166.01,168.41,164.27,4.139999999999986,1.5600000000000023,168.224,169.37,167.6,1.7700000000000102,0.5900000000000034,163.942,166.8,163.07,3.730000000000018,-0.21999999999999886,166.156,168.92,163.33,5.589999999999975,-3.9299999999999784,139099,214682,110612,104070,-102226
2018-04-08,168.758,171.86,165.52,6.340000000000003,4.409999999999997,170.556,171.86,168.1,3.7600000000000193,3.5999999999999943,167.372,169.08,164.08,5.0,4.949999999999989,169.486,171.03,167.62,3.4099999999999966,3.3799999999999955,122696,166225,74919,91306,-9841
2018-04-15,172.96,174.13,172.24,1.8899999999999864,0.5799999999999841,174.302,175.12,173.23,1.8900000000000148,-1.0200000000000102,171.914,172.82,170.91,1.9099999999999966,-0.14000000000001478,173.124,174.13,171.71,2.4199999999999875,-2.1500000000000057,103879,134628,89304,45324,-7048
2018-04-22,172.296,177.83,167.54,10.29000000000002,5.150000000000006,173.962,177.92,169.54,8.379999999999995,4.880000000000024,168.484,173.12,165.21,7.909999999999997,5.6299999999999955,171.23,176.54,166.84,9.699999999999989,3.990000000000009,209392,328348,116651,211697,122386
2018-04-29,173.254,176.6,171.07,5.530000000000001,3.9099999999999966,175.61,177.77,174.16,3.6100000000000136,2.990000000000009,171.726,175.87,169.75,6.1200000000000045,5.230000000000018,174.34199999999998,176.35,171.25,5.099999999999994,1.9699999999999989,149589,199346,98041,101305,-101305
2018-05-06,177.272,178.87,175.42,3.450000000000017,2.8400000000000034,178.612,180.42,176.49,3.9299999999999784,2.219999999999999,175.944,177.34,174.27,3.069999999999993,1.7299999999999898,177.22,179.12,176.09,3.030000000000001,0.3299999999999841,146059,227790,112336,115454,89937
2018-05-13,179.044,181.08,175.4,5.680000000000007,5.340000000000003,181.266,182.34,178.9,3.4399999999999977,3.4399999999999977,178.562,180.63,175.0,5.6299999999999955,5.6299999999999955,180.094,181.76,178.28,3.4799999999999898,3.4799999999999898,188308,274907,120088,154819,-60889
