Date,Vanguard FTSE All-World ex-US Small-Cap_Open_average,Vanguard FTSE All-World ex-US Small-Cap_Open_max,Vanguard FTSE All-World ex-US Small-Cap_Open_min,Vanguard FTSE All-World ex-US Small-Cap_Open_volatility,Vanguard FTSE All-World ex-US Small-Cap_Open_change,Vanguard FTSE All-World ex-US Small-Cap_High_average,Vanguard FTSE All-World ex-US Small-Cap_High_max,Vanguard FTSE All-World ex-US Small-Cap_High_min,Vanguard FTSE All-World ex-US Small-Cap_High_volatility,Vanguard FTSE All-World ex-US Small-Cap_High_change,Vanguard FTSE All-World ex-US Small-Cap_Low_average,Vanguard FTSE All-World ex-US Small-Cap_Low_max,Vanguard FTSE All-World ex-US Small-Cap_Low_min,Vanguard FTSE All-World ex-US Small-Cap_Low_volatility,Vanguard FTSE All-World ex-US Small-Cap_Low_change,Vanguard FTSE All-World ex-US Small-Cap_Close_average,Vanguard FTSE All-World ex-US Small-Cap_Close_max,Vanguard FTSE All-World ex-US Small-Cap_Close_min,Vanguard FTSE All-World ex-US Small-Cap_Close_volatility,Vanguard FTSE All-World ex-US Small-Cap_Close_change
2018-04-08,121.29,121.29,121.29,0.0,0.0,121.45,121.45,121.45,0.0,0.0,121.0,121.0,121.0,0.0,0.0,121.38,121.38,121.38,0.0,0.0
2018-04-15,120.67,120.67,120.67,0.0,0.0,120.67,120.67,120.67,0.0,0.0,120.09,120.09,120.09,0.0,0.0,120.36,120.36,120.36,0.0,0.0
2018-04-22,120.09,120.09,120.09,0.0,0.0,120.34,120.34,120.34,0.0,0.0,119.56,119.56,119.56,0.0,0.0,119.61,119.61,119.61,0.0,0.0
2018-04-29,119.85,119.85,119.85,0.0,0.0,120.15,120.15,120.15,0.0,0.0,119.69,119.69,119.69,0.0,0.0,119.84,119.84,119.84,0.0,0.0
2018-05-06,121.81,121.81,121.81,0.0,0.0,121.99,121.99,121.99,0.0,0.0,121.48,121.48,121.48,0.0,0.0,121.58,121.58,121.58,0.0,0.0
2018-05-13,121.18,121.18,121.18,0.0,0.0,121.36,121.36,121.36,0.0,0.0,121.02,121.02,121.02,0.0,0.0,121.31,121.31,121.31,0.0,0.0
2018-05-20,120.04,120.04,120.04,0.0,0.0,120.24,120.24,120.24,0.0,0.0,119.69,119.69,119.69,0.0,0.0,119.98,119.98,119.98,0.0,0.0
2018-05-27,121.15,121.15,121.15,0.0,0.0,121.33,121.33,121.33,0.0,0.0,120.75,120.75,120.75,0.0,0.0,120.9,120.9,120.9,0.0,0.0
2018-06-03,122.19,122.19,122.19,0.0,0.0,122.43,122.43,122.43,0.0,0.0,121.93,121.93,121.93,0.0,0.0,122.19,122.19,122.19,0.0,0.0
2018-06-10,118.89,118.89,118.89,0.0,0.0,119.42,119.42,119.42,0.0,0.0,118.56,118.56,118.56,0.0,0.0,119.31,119.31,119.31,0.0,0.0
2018-06-17,116.45,116.45,116.45,0.0,0.0,116.46,116.46,116.46,0.0,0.0,115.42,115.42,115.42,0.0,0.0,115.76,115.76,115.76,0.0,0.0
2018-06-24,113.82,113.82,113.82,0.0,0.0,114.28,114.28,114.28,0.0,0.0,113.64,113.64,113.64,0.0,0.0,114.13,114.13,114.13,0.0,0.0
2018-07-01,116.0,116.0,116.0,0.0,0.0,116.32,116.32,116.32,0.0,0.0,115.81,115.81,115.81,0.0,0.0,116.27,116.27,116.27,0.0,0.0
2018-07-08,115.73,115.73,115.73,0.0,0.0,115.75,115.75,115.75,0.0,0.0,115.34,115.34,115.34,0.0,0.0,115.57,115.57,115.57,0.0,0.0
2018-07-15,115.0,115.0,115.0,0.0,0.0,115.02,115.02,115.02,0.0,0.0,114.82,114.82,114.82,0.0,0.0,114.96,114.96,114.96,0.0,0.0
2018-07-22,116.92,116.92,116.92,0.0,0.0,117.01,117.01,117.01,0.0,0.0,116.56,116.56,116.56,0.0,0.0,116.56,116.56,116.56,0.0,0.0
2018-07-29,115.03,115.03,115.03,0.0,0.0,115.32,115.32,115.32,0.0,0.0,114.79,114.79,114.79,0.0,0.0,114.92,114.92,114.92,0.0,0.0
2018-08-05,112.63,112.63,112.63,0.0,0.0,112.76,112.76,112.76,0.0,0.0,111.91,111.91,111.91,0.0,0.0,112.15,112.15,112.15,0.0,0.0
2018-08-12,111.93,111.93,111.93,0.0,0.0,112.28,112.28,112.28,0.0,0.0,111.9,111.9,111.9,0.0,0.0,112.12,112.12,112.12,0.0,0.0
2018-08-19,115.11,115.11,115.11,0.0,0.0,115.63,115.63,115.63,0.0,0.0,114.64,114.64,114.64,0.0,0.0,115.54,115.54,115.54,0.0,0.0
2018-08-26,114.4,114.4,114.4,0.0,0.0,114.94,114.94,114.94,0.0,0.0,114.19,114.19,114.19,0.0,0.0,114.52,114.52,114.52,0.0,0.0
2018-09-02,110.72,110.72,110.72,0.0,0.0,110.8,110.8,110.8,0.0,0.0,110.5,110.5,110.5,0.0,0.0,110.66,110.66,110.66,0.0,0.0
2018-09-09,112.37,112.37,112.37,0.0,0.0,112.61,112.61,112.61,0.0,0.0,112.05,112.05,112.05,0.0,0.0,112.13,112.13,112.13,0.0,0.0
2018-09-16,113.77,113.77,113.77,0.0,0.0,113.85,113.85,113.85,0.0,0.0,113.26,113.26,113.26,0.0,0.0,113.35,113.35,113.35,0.0,0.0
2018-09-23,112.8,112.8,112.8,0.0,0.0,112.89,112.89,112.89,0.0,0.0,112.22,112.22,112.22,0.0,0.0,112.28,112.28,112.28,0.0,0.0
2018-09-30,107.53,107.53,107.53,0.0,0.0,108.0,108.0,108.0,0.0,0.0,107.01,107.01,107.01,0.0,0.0,107.9,107.9,107.9,0.0,0.0
2018-10-07,104.32,104.32,104.32,0.0,0.0,104.68,104.68,104.68,0.0,0.0,103.96,103.96,103.96,0.0,0.0,104.38,104.38,104.38,0.0,0.0
2018-10-14,104.21,104.21,104.21,0.0,0.0,104.37,104.37,104.37,0.0,0.0,103.26,103.26,103.26,0.0,0.0,103.66,103.66,103.66,0.0,0.0
2018-10-21,100.26,100.26,100.26,0.0,0.0,100.42,100.42,100.42,0.0,0.0,97.73,97.73,97.73,0.0,0.0,98.46,98.46,98.46,0.0,0.0
2018-10-28,103.27,103.27,103.27,0.0,0.0,103.76,103.76,103.76,0.0,0.0,103.12,103.12,103.12,0.0,0.0,103.51,103.51,103.51,0.0,0.0
2018-11-04,102.1,102.1,102.1,0.0,0.0,102.15,102.15,102.15,0.0,0.0,100.63,100.63,100.63,0.0,0.0,100.78,100.78,100.78,0.0,0.0
2018-11-11,101.85,101.85,101.85,0.0,0.0,101.86,101.86,101.86,0.0,0.0,100.79,100.79,100.79,0.0,0.0,101.0,101.0,101.0,0.0,0.0
2018-11-18,101.11,101.11,101.11,0.0,0.0,101.32,101.32,101.32,0.0,0.0,100.67,100.67,100.67,0.0,0.0,100.98,100.98,100.98,0.0,0.0
2018-11-25,103.46,103.46,103.46,0.0,0.0,103.71,103.71,103.71,0.0,0.0,103.03,103.03,103.03,0.0,0.0,103.47,103.47,103.47,0.0,0.0
2018-12-02,97.8,97.8,97.8,0.0,0.0,97.9,97.9,97.9,0.0,0.0,96.51,96.51,96.51,0.0,0.0,97.39,97.39,97.39,0.0,0.0
2018-12-09,97.16,97.16,97.16,0.0,0.0,97.28,97.28,97.28,0.0,0.0,95.9,95.9,95.9,0.0,0.0,96.13,96.13,96.13,0.0,0.0
2018-12-16,91.65,91.65,91.65,0.0,0.0,92.31,92.31,92.31,0.0,0.0,91.08,91.08,91.08,0.0,0.0,91.12,91.12,91.12,0.0,0.0
2018-12-23,95.12,95.12,95.12,0.0,0.0,95.17,95.17,95.17,0.0,0.0,94.33,94.33,94.33,0.0,0.0,94.68,94.68,94.68,0.0,0.0
2018-12-30,96.84,96.84,96.84,0.0,0.0,97.53,97.53,97.53,0.0,0.0,96.52,96.52,96.52,0.0,0.0,97.03,97.03,97.03,0.0,0.0
2019-01-06,97.81,97.81,97.81,0.0,0.0,98.38,98.38,98.38,0.0,0.0,97.75,97.75,97.75,0.0,0.0,98.01,98.01,98.01,0.0,0.0
2019-01-13,99.96,99.96,99.96,0.0,0.0,100.01,100.01,100.01,0.0,0.0,99.61,99.61,99.61,0.0,0.0,99.89,99.89,99.89,0.0,0.0
2019-01-20,100.03,100.03,100.03,0.0,0.0,100.25,100.25,100.25,0.0,0.0,99.73,99.73,99.73,0.0,0.0,100.08,100.08,100.08,0.0,0.0
2019-01-27,101.86,101.86,101.86,0.0,0.0,102.1,102.1,102.1,0.0,0.0,101.47,101.47,101.47,0.0,0.0,102.09,102.09,102.09,0.0,0.0
2019-02-03,100.55,100.55,100.55,0.0,0.0,100.61,100.61,100.61,0.0,0.0,100.0,100.0,100.0,0.0,0.0,100.21,100.21,100.21,0.0,0.0
2019-02-10,102.1,102.1,102.1,0.0,0.0,102.48,102.48,102.48,0.0,0.0,101.97,101.97,101.97,0.0,0.0,102.47,102.47,102.47,0.0,0.0
2019-02-17,104.64,104.64,104.64,0.0,0.0,104.64,104.64,104.64,0.0,0.0,104.17,104.17,104.17,0.0,0.0,104.24,104.24,104.24,0.0,0.0
2019-02-24,104.76,104.76,104.76,0.0,0.0,104.76,104.76,104.76,0.0,0.0,103.76,103.76,103.76,0.0,0.0,104.38,104.38,104.38,0.0,0.0
2019-03-03,102.4,102.4,102.4,0.0,0.0,103.48,103.48,103.48,0.0,0.0,102.4,102.4,102.4,0.0,0.0,103.47,103.47,103.47,0.0,0.0
2019-03-10,104.98,104.98,104.98,0.0,0.0,105.33,105.33,105.33,0.0,0.0,104.92,104.92,104.92,0.0,0.0,105.28,105.28,105.28,0.0,0.0
2019-03-17,103.1,103.1,103.1,0.0,0.0,103.49,103.49,103.49,0.0,0.0,102.83,102.83,102.83,0.0,0.0,103.29,103.29,103.29,0.0,0.0
2019-03-24,105.03,105.03,105.03,0.0,0.0,105.53,105.53,105.53,0.0,0.0,105.01,105.01,105.01,0.0,0.0,105.46,105.46,105.46,0.0,0.0
2019-03-31,106.4,106.4,106.4,0.0,0.0,106.59,106.59,106.59,0.0,0.0,106.19,106.19,106.19,0.0,0.0,106.59,106.59,106.59,0.0,0.0
2019-04-07,107.47,107.47,107.47,0.0,0.0,107.47,107.47,107.47,0.0,0.0,107.1,107.1,107.1,0.0,0.0,107.28,107.28,107.28,0.0,0.0
2019-04-14,106.92,106.92,106.92,0.0,0.0,107.05,107.05,107.05,0.0,0.0,106.86,106.86,106.86,0.0,0.0,106.99,106.99,106.99,0.0,0.0
2019-04-21,106.31,106.31,106.31,0.0,0.0,106.59,106.59,106.59,0.0,0.0,106.15,106.15,106.15,0.0,0.0,106.44,106.44,106.44,0.0,0.0
2019-04-28,104.46,104.46,104.46,0.0,0.0,105.53,105.53,105.53,0.0,0.0,104.36,104.36,104.36,0.0,0.0,105.46,105.46,105.46,0.0,0.0
2019-05-05,101.46,101.46,101.46,0.0,0.0,101.79,101.79,101.79,0.0,0.0,100.78,100.78,100.78,0.0,0.0,101.11,101.11,101.11,0.0,0.0
2019-05-12,101.76,101.76,101.76,0.0,0.0,101.82,101.82,101.82,0.0,0.0,101.42,101.42,101.42,0.0,0.0,101.57,101.57,101.57,0.0,0.0
2019-05-19,102.0,102.0,102.0,0.0,0.0,102.0,102.0,102.0,0.0,0.0,101.47,101.47,101.47,0.0,0.0,101.86,101.86,101.86,0.0,0.0
2019-05-26,100.9,100.9,100.9,0.0,0.0,101.26,101.26,101.26,0.0,0.0,100.7,100.7,100.7,0.0,0.0,101.11,101.11,101.11,0.0,0.0
2019-06-02,103.86,103.86,103.86,0.0,0.0,104.1,104.1,104.1,0.0,0.0,103.7,103.7,103.7,0.0,0.0,103.83,103.83,103.83,0.0,0.0
2019-06-09,102.01,102.01,102.01,0.0,0.0,102.24,102.24,102.24,0.0,0.0,102.01,102.01,102.01,0.0,0.0,102.04,102.04,102.04,0.0,0.0
2019-06-16,104.53,104.53,104.53,0.0,0.0,104.73,104.73,104.73,0.0,0.0,104.47,104.47,104.47,0.0,0.0,104.7,104.7,104.7,0.0,0.0
2019-06-23,106.17,106.17,106.17,0.0,0.0,106.37,106.37,106.37,0.0,0.0,105.58,105.58,105.58,0.0,0.0,105.8,105.8,105.8,0.0,0.0
2019-06-30,105.57,105.57,105.57,0.0,0.0,105.57,105.57,105.57,0.0,0.0,105.3,105.3,105.3,0.0,0.0,105.36,105.36,105.36,0.0,0.0
2019-07-07,105.77,105.77,105.77,0.0,0.0,105.9,105.9,105.9,0.0,0.0,105.63,105.63,105.63,0.0,0.0,105.73,105.73,105.73,0.0,0.0
2019-07-14,105.23,105.23,105.23,0.0,0.0,105.39,105.39,105.39,0.0,0.0,105.1,105.1,105.1,0.0,0.0,105.18,105.18,105.18,0.0,0.0
2019-07-21,104.86,104.86,104.86,0.0,0.0,104.86,104.86,104.86,0.0,0.0,104.36,104.36,104.36,0.0,0.0,104.56,104.56,104.56,0.0,0.0
2019-07-28,99.86,99.86,99.86,0.0,0.0,100.0,100.0,100.0,0.0,0.0,98.3,98.3,98.3,0.0,0.0,98.65,98.65,98.65,0.0,0.0
2019-08-04,99.83,99.83,99.83,0.0,0.0,100.1,100.1,100.1,0.0,0.0,99.28,99.28,99.28,0.0,0.0,99.48,99.48,99.48,0.0,0.0
2019-08-11,99.41,99.41,99.41,0.0,0.0,99.71,99.71,99.71,0.0,0.0,99.33,99.33,99.33,0.0,0.0,99.36,99.36,99.36,0.0,0.0
2019-08-18,99.45,99.45,99.45,0.0,0.0,99.45,99.45,99.45,0.0,0.0,98.82,98.82,98.82,0.0,0.0,99.0,99.0,99.0,0.0,0.0
2019-08-25,100.29,100.29,100.29,0.0,0.0,100.54,100.54,100.54,0.0,0.0,99.92,99.92,99.92,0.0,0.0,100.35,100.35,100.35,0.0,0.0
2019-09-01,102.57,102.57,102.57,0.0,0.0,102.65,102.65,102.65,0.0,0.0,102.32,102.32,102.32,0.0,0.0,102.44,102.44,102.44,0.0,0.0
2019-09-08,103.53,103.53,103.53,0.0,0.0,103.96,103.96,103.96,0.0,0.0,103.53,103.53,103.53,0.0,0.0,103.73,103.73,103.73,0.0,0.0
2019-09-15,103.74,103.74,103.74,0.0,0.0,104.04,104.04,104.04,0.0,0.0,103.57,103.57,103.57,0.0,0.0,104.01,104.01,104.01,0.0,0.0
2019-09-22,102.01,102.01,102.01,0.0,0.0,102.16,102.16,102.16,0.0,0.0,101.75,101.75,101.75,0.0,0.0,101.95,101.95,101.95,0.0,0.0
2019-09-29,101.18,101.18,101.18,0.0,0.0,101.68,101.68,101.68,0.0,0.0,101.13,101.13,101.13,0.0,0.0,101.13,101.13,101.13,0.0,0.0
2019-10-06,102.99,102.99,102.99,0.0,0.0,103.07,103.07,103.07,0.0,0.0,102.69,102.69,102.69,0.0,0.0,102.81,102.81,102.81,0.0,0.0
2019-10-13,105.05,105.05,105.05,0.0,0.0,105.23,105.23,105.23,0.0,0.0,105.02,105.02,105.02,0.0,0.0,105.16,105.16,105.16,0.0,0.0
2019-10-20,105.5,105.5,105.5,0.0,0.0,105.79,105.79,105.79,0.0,0.0,105.5,105.5,105.5,0.0,0.0,105.75,105.75,105.75,0.0,0.0
2019-10-27,107.23,107.23,107.23,0.0,0.0,107.49,107.49,107.49,0.0,0.0,107.17,107.17,107.17,0.0,0.0,107.34,107.34,107.34,0.0,0.0
2019-11-03,107.01,107.01,107.01,0.0,0.0,107.61,107.61,107.61,0.0,0.0,107.01,107.01,107.01,0.0,0.0,107.42,107.42,107.42,0.0,0.0
2019-11-10,107.71,107.71,107.71,0.0,0.0,107.94,107.94,107.94,0.0,0.0,107.49,107.49,107.49,0.0,0.0,107.9,107.9,107.9,0.0,0.0
2019-11-17,107.36,107.36,107.36,0.0,0.0,107.66,107.66,107.66,0.0,0.0,107.28,107.28,107.28,0.0,0.0,107.66,107.66,107.66,0.0,0.0
2019-11-24,107.63,107.63,107.63,0.0,0.0,107.63,107.63,107.63,0.0,0.0,106.89,106.89,106.89,0.0,0.0,107.23,107.23,107.23,0.0,0.0
2019-12-01,108.76,108.76,108.76,0.0,0.0,108.92,108.92,108.92,0.0,0.0,108.59,108.59,108.59,0.0,0.0,108.59,108.59,108.59,0.0,0.0
2019-12-08,111.4,111.4,111.4,0.0,0.0,111.77,111.77,111.77,0.0,0.0,111.4,111.4,111.4,0.0,0.0,111.61,111.61,111.61,0.0,0.0
2019-12-15,109.45,109.45,109.45,0.0,0.0,109.5,109.5,109.5,0.0,0.0,109.13,109.13,109.13,0.0,0.0,109.47,109.47,109.47,0.0,0.0
2019-12-22,111.14,111.14,111.14,0.0,0.0,111.14,111.14,111.14,0.0,0.0,110.37,110.37,110.37,0.0,0.0,110.44,110.44,110.44,0.0,0.0
2019-12-29,111.01,111.01,111.01,0.0,0.0,111.42,111.42,111.42,0.0,0.0,110.8,110.8,110.8,0.0,0.0,110.86,110.86,110.86,0.0,0.0
