Date,TAC_Open_average,TAC_Open_max,TAC_Open_min,TAC_Open_volatility,TAC_Open_change,TAC_High_average,TAC_High_max,TAC_High_min,TAC_High_volatility,TAC_High_change,TAC_Low_average,TAC_Low_max,TAC_Low_min,TAC_Low_volatility,TAC_Low_change,TAC_Close_average,TAC_Close_max,TAC_Close_min,TAC_Close_volatility,TAC_Close_change,TAC_Volume_average,TAC_Volume_max,TAC_Volume_min,TAC_Volume_volatility,TAC_Volume_change
2018-01-14,5.7125,5.8,5.6,0.20000000000000018,-0.15000000000000036,5.77,5.85,5.7,0.14999999999999947,-0.14999999999999947,5.65,5.75,5.6,0.15000000000000036,-0.15000000000000036,5.6875,5.8,5.6,0.20000000000000018,-0.14999999999999947,29694,47901,15751,32150,-17190
2018-01-21,5.66,5.7,5.6,0.10000000000000053,-0.05000000000000071,5.680000000000001,5.7,5.65,0.04999999999999982,-0.04999999999999982,5.592,5.63,5.55,0.08000000000000007,-0.08000000000000007,5.62,5.65,5.55,0.10000000000000053,-0.10000000000000053,22381,34810,10219,24591,-21
2018-01-28,5.46,5.5,5.4,0.09999999999999964,-0.09999999999999964,5.52,5.6,5.4,0.1999999999999993,-0.1999999999999993,5.382,5.5,5.2,0.2999999999999998,-0.2999999999999998,5.45,5.55,5.35,0.20000000000000018,-0.20000000000000018,32643,69746,12417,57329,40791
2018-02-04,5.22,5.35,5.1,0.25,-0.14999999999999947,5.26,5.35,5.2,0.14999999999999947,-0.09999999999999964,5.126,5.2,5.03,0.16999999999999993,-0.07000000000000028,5.17,5.25,5.05,0.20000000000000018,-0.09999999999999964,25249,32839,17714,15125,-2694
2018-02-11,5.2,5.3,5.15,0.14999999999999947,0.14999999999999947,5.264,5.3,5.22,0.08000000000000007,0.0,5.114,5.15,5.0,0.15000000000000036,0.0,5.2,5.25,5.15,0.09999999999999964,-0.04999999999999982,36503,127708,9864,117844,7703
2018-02-18,5.1875,5.25,5.15,0.09999999999999964,0.09999999999999964,5.2625,5.3,5.2,0.09999999999999964,0.09999999999999964,5.1825,5.25,5.13,0.1200000000000001,0.09999999999999964,5.2,5.3,5.15,0.14999999999999947,0.14999999999999947,12885,19343,5090,14253,5452
2018-02-25,5.3999999999999995,5.55,5.3,0.25,0.20000000000000018,5.548,5.8,5.3,0.5,0.4500000000000002,5.336,5.5,5.18,0.3200000000000003,0.20000000000000018,5.4799999999999995,5.75,5.25,0.5,0.5,41308,102852,15442,87410,24675
2018-03-04,5.68,5.8,5.6,0.20000000000000018,-0.09999999999999964,5.76,5.85,5.65,0.1999999999999993,-0.09999999999999964,5.602,5.65,5.55,0.10000000000000053,0.05000000000000071,5.7,5.75,5.65,0.09999999999999964,0.0,67860,175010,22426,152584,-152584
2018-03-11,5.7,5.8,5.65,0.14999999999999947,0.0,5.75,5.8,5.7,0.09999999999999964,-0.04999999999999982,5.596,5.67,5.46,0.20999999999999996,-0.20999999999999996,5.65,5.75,5.5,0.25,-0.20000000000000018,30781,60546,13834,46712,26829
2018-03-18,5.54,5.65,5.45,0.20000000000000018,0.04999999999999982,5.61,5.7,5.55,0.15000000000000036,0.04999999999999982,5.46,5.55,5.4,0.14999999999999947,0.0,5.54,5.7,5.45,0.25,-0.04999999999999982,56963,114372,15720,98652,-48144
2018-03-25,5.4075,5.45,5.35,0.10000000000000053,-0.10000000000000053,5.4425,5.47,5.4,0.0699999999999994,0.0,5.3625,5.4,5.3,0.10000000000000053,-0.05000000000000071,5.4125,5.45,5.35,0.10000000000000053,0.0,20196,24490,13545,10945,3697
2018-04-01,5.38,5.4,5.35,0.05000000000000071,-0.05000000000000071,5.432,5.45,5.4,0.04999999999999982,-0.020000000000000462,5.33,5.35,5.3,0.04999999999999982,0.04999999999999982,5.38,5.4,5.35,0.05000000000000071,0.05000000000000071,22364,29511,12349,17162,3049
2018-04-08,5.42,5.45,5.4,0.04999999999999982,0.04999999999999982,5.46,5.5,5.45,0.04999999999999982,0.0,5.382,5.4,5.35,0.05000000000000071,-0.03000000000000025,5.42,5.47,5.35,0.1200000000000001,-0.03000000000000025,12590,23575,6772,16803,9119
2018-04-15,5.41,5.45,5.35,0.10000000000000053,0.05000000000000071,5.484,5.55,5.4,0.14999999999999947,-0.0699999999999994,5.366,5.45,5.25,0.20000000000000018,-0.09999999999999964,5.42,5.5,5.3,0.20000000000000018,-0.15000000000000036,24209,47833,10805,37028,-6445
2018-04-22,5.27,5.3,5.2,0.09999999999999964,0.0,5.324,5.35,5.3,0.04999999999999982,0.02999999999999936,5.22,5.3,5.2,0.09999999999999964,0.09999999999999964,5.28,5.35,5.2,0.14999999999999947,0.04999999999999982,14904,24632,5137,19495,-13911
2018-04-29,5.29,5.35,5.25,0.09999999999999964,0.04999999999999982,5.354,5.45,5.28,0.16999999999999993,0.1299999999999999,5.27,5.35,5.2,0.14999999999999947,0.09999999999999964,5.326,5.45,5.25,0.20000000000000018,0.16999999999999993,11598,20623,6370,14253,13539
2018-05-06,5.22,5.3,5.15,0.14999999999999947,-0.09999999999999964,5.314,5.4,5.25,0.15000000000000036,-0.15000000000000036,5.156000000000001,5.3,5.03,0.2699999999999996,-0.14999999999999947,5.23,5.3,5.2,0.09999999999999964,-0.09999999999999964,29547,62693,20558,42135,-2200
2018-05-13,5.23,5.25,5.15,0.09999999999999964,-0.09999999999999964,5.298,5.35,5.22,0.1299999999999999,-0.08000000000000007,5.188,5.22,5.15,0.0699999999999994,-0.0699999999999994,5.244,5.3,5.2,0.09999999999999964,-0.04999999999999982,18832,27616,14217,13399,11155
2018-05-20,5.22,5.3,5.15,0.14999999999999947,-0.14999999999999947,5.244,5.3,5.17,0.1299999999999999,-0.1299999999999999,5.162,5.21,5.1,0.11000000000000032,-0.05000000000000071,5.206,5.25,5.13,0.1200000000000001,-0.07000000000000028,12359,23438,6609,16829,16820
2018-05-27,5.15,5.2,5.1,0.10000000000000053,0.0,5.2,5.25,5.15,0.09999999999999964,-0.04999999999999982,5.1075,5.16,5.07,0.08999999999999986,-0.02999999999999936,5.137499999999999,5.25,5.1,0.15000000000000036,0.0,19106,32392,9457,22935,-10383
2018-06-03,5.11,5.15,5.05,0.10000000000000053,-0.05000000000000071,5.14,5.2,5.1,0.10000000000000053,-0.10000000000000053,5.056,5.13,5.0,0.1299999999999999,-0.1299999999999999,5.09,5.15,5.05,0.10000000000000053,-0.05000000000000071,13404,19312,5717,13595,-3114
2018-06-10,5.048,5.07,5.0,0.07000000000000028,-0.04999999999999982,5.084,5.15,5.0,0.15000000000000036,-0.09999999999999964,5.0040000000000004,5.07,4.9,0.16999999999999993,-0.14999999999999947,5.034,5.1,4.93,0.16999999999999993,-0.14000000000000057,17594,39514,2598,36916,18220
2018-06-17,4.91,4.95,4.85,0.10000000000000053,-0.05000000000000071,4.984,5.0,4.93,0.07000000000000028,0.0,4.882,4.91,4.85,0.0600000000000005,-0.05000000000000071,4.956,5.0,4.9,0.09999999999999964,-0.04999999999999982,22285,63040,6353,56687,56687
2018-06-24,4.8100000000000005,4.9,4.75,0.15000000000000036,-0.15000000000000036,4.924,5.07,4.85,0.22000000000000064,0.1200000000000001,4.78,4.87,4.75,0.1200000000000001,-0.1200000000000001,4.864,5.0,4.75,0.25,0.04999999999999982,29717,69394,9553,59841,53991
2018-07-01,5.05,5.15,4.95,0.20000000000000018,0.20000000000000018,5.1125,5.15,5.05,0.10000000000000053,0.10000000000000053,5.015,5.1,4.9,0.1999999999999993,0.1999999999999993,5.0625,5.1,5.0,0.09999999999999964,0.09999999999999964,25040,53071,7164,45907,45907
2018-07-08,5.164,5.22,5.1,0.1200000000000001,0.04999999999999982,5.24,5.3,5.15,0.14999999999999947,0.09999999999999964,5.14,5.2,5.1,0.10000000000000053,0.10000000000000053,5.174,5.22,5.1,0.1200000000000001,0.10000000000000053,14281,27579,1775,25804,-17162
2018-07-15,5.26,5.3,5.2,0.09999999999999964,0.04999999999999982,5.34,5.35,5.3,0.04999999999999982,0.04999999999999982,5.256,5.3,5.2,0.09999999999999964,0.04999999999999982,5.314,5.35,5.3,0.04999999999999982,0.04999999999999982,23177,35662,11682,23980,22312
2018-07-22,5.42,5.55,5.35,0.20000000000000018,0.14999999999999947,5.46,5.55,5.35,0.20000000000000018,0.14999999999999947,5.36,5.45,5.3,0.15000000000000036,0.15000000000000036,5.41,5.5,5.3,0.20000000000000018,0.20000000000000018,21549,41829,6988,34841,-7023
2018-07-29,5.6,5.7,5.45,0.25,0.25,5.74,5.9,5.6,0.3000000000000007,0.3000000000000007,5.57,5.65,5.45,0.20000000000000018,0.20000000000000018,5.676,5.9,5.58,0.3200000000000003,0.3200000000000003,53624,93499,16974,76525,76525
2018-08-05,5.83,5.9,5.75,0.15000000000000036,-0.10000000000000053,5.8740000000000006,5.95,5.8,0.15000000000000036,-0.10000000000000053,5.71,5.76,5.65,0.10999999999999943,0.019999999999999574,5.81,5.95,5.7,0.25,-0.09999999999999964,31091,40728,23564,17164,-7301
2018-08-12,5.742,5.8,5.65,0.14999999999999947,0.14999999999999947,5.828,5.95,5.74,0.20999999999999996,0.20999999999999996,5.73,5.8,5.65,0.14999999999999947,0.14999999999999947,5.76,5.85,5.7,0.14999999999999947,0.14999999999999947,27966,43217,14377,28840,20748
2018-08-19,5.85,5.9,5.8,0.10000000000000053,0.04999999999999982,5.906,5.95,5.85,0.10000000000000053,-0.10000000000000053,5.81,5.85,5.75,0.09999999999999964,-0.04999999999999982,5.84,5.9,5.75,0.15000000000000036,-0.15000000000000036,15071,26614,6614,20000,-20000
2018-08-26,5.8,5.85,5.7,0.14999999999999947,-0.09999999999999964,5.932,6.05,5.9,0.14999999999999947,0.14999999999999947,5.78,5.82,5.7,0.1200000000000001,-0.09999999999999964,5.84,5.85,5.8,0.04999999999999982,0.0,14228,23277,9491,13786,11335
2018-09-02,5.7125,5.85,5.65,0.1999999999999993,-0.1999999999999993,5.7375,5.85,5.7,0.14999999999999947,-0.14999999999999947,5.6,5.68,5.55,0.1299999999999999,-0.10999999999999943,5.65,5.72,5.6,0.1200000000000001,-0.1200000000000001,18172,27137,13003,14134,9050
2018-09-09,5.65,5.7,5.6,0.10000000000000053,0.05000000000000071,5.724,5.75,5.7,0.04999999999999982,0.019999999999999574,5.628,5.65,5.6,0.05000000000000071,0.03000000000000025,5.71,5.75,5.65,0.09999999999999964,-0.04999999999999982,17171,28009,9481,18528,5344
2018-09-16,5.7,5.7,5.7,0.0,0.0,5.73,5.75,5.7,0.04999999999999982,0.04999999999999982,5.64,5.7,5.6,0.10000000000000053,0.03000000000000025,5.680000000000001,5.75,5.65,0.09999999999999964,0.0,17904,26150,11701,14449,14449
2018-09-23,5.57,5.65,5.5,0.15000000000000036,0.05000000000000071,5.62,5.65,5.6,0.05000000000000071,0.0,5.5,5.6,5.45,0.14999999999999947,0.09999999999999964,5.556,5.63,5.45,0.17999999999999972,0.1299999999999999,15577,21551,12055,9496,-9496
2018-09-30,5.62,5.68,5.53,0.14999999999999947,-0.14999999999999947,5.636,5.68,5.53,0.14999999999999947,-0.14999999999999947,5.532,5.6,5.45,0.14999999999999947,-0.14999999999999947,5.58,5.65,5.49,0.16000000000000014,-0.1200000000000001,24977,32298,15177,17121,1527
2018-10-07,5.442,5.52,5.36,0.15999999999999925,0.009999999999999787,5.52,5.64,5.45,0.1899999999999995,-0.1200000000000001,5.372,5.41,5.33,0.08000000000000007,0.08000000000000007,5.454,5.58,5.38,0.20000000000000018,-0.08000000000000007,64472,120990,20962,100028,43209
2018-10-14,5.513999999999999,5.6,5.42,0.17999999999999972,-0.09999999999999964,5.574,5.6,5.53,0.0699999999999994,-0.020000000000000462,5.462,5.51,5.41,0.09999999999999964,-0.08000000000000007,5.504,5.6,5.42,0.17999999999999972,-0.009999999999999787,60951,90026,29166,60860,-57512
2018-10-21,5.484,5.54,5.39,0.15000000000000036,-0.1200000000000001,5.526,5.59,5.39,0.20000000000000018,-0.1800000000000006,5.428,5.49,5.3,0.1900000000000004,-0.1900000000000004,5.468,5.54,5.34,0.20000000000000018,-0.1900000000000004,46358,70793,17502,53291,31725
