Date,Direxion Daily Real Estate Bear 3X Shares_Open_average,Direxion Daily Real Estate Bear 3X Shares_Open_max,Direxion Daily Real Estate Bear 3X Shares_Open_min,Direxion Daily Real Estate Bear 3X Shares_Open_volatility,Direxion Daily Real Estate Bear 3X Shares_Open_change,Direxion Daily Real Estate Bear 3X Shares_High_average,Direxion Daily Real Estate Bear 3X Shares_High_max,Direxion Daily Real Estate Bear 3X Shares_High_min,Direxion Daily Real Estate Bear 3X Shares_High_volatility,Direxion Daily Real Estate Bear 3X Shares_High_change,Direxion Daily Real Estate Bear 3X Shares_Low_average,Direxion Daily Real Estate Bear 3X Shares_Low_max,Direxion Daily Real Estate Bear 3X Shares_Low_min,Direxion Daily Real Estate Bear 3X Shares_Low_volatility,Direxion Daily Real Estate Bear 3X Shares_Low_change,Direxion Daily Real Estate Bear 3X Shares_Close_average,Direxion Daily Real Estate Bear 3X Shares_Close_max,Direxion Daily Real Estate Bear 3X Shares_Close_min,Direxion Daily Real Estate Bear 3X Shares_Close_volatility,Direxion Daily Real Estate Bear 3X Shares_Close_change
2018-03-25,64.65,64.65,64.65,0.0,0.0,65.85,65.85,65.85,0.0,0.0,63.75,63.75,63.75,0.0,0.0,65.05,65.05,65.05,0.0,0.0
2018-04-01,64.85,64.85,64.85,0.0,0.0,66.0,66.0,66.0,0.0,0.0,63.14,63.14,63.14,0.0,0.0,65.1,65.1,65.1,0.0,0.0
2018-04-08,68.15,68.15,68.15,0.0,0.0,68.19,68.19,68.19,0.0,0.0,66.65,66.65,66.65,0.0,0.0,66.65,66.65,66.65,0.0,0.0
2018-04-15,66.4,66.4,66.4,0.0,0.0,68.6,68.6,68.6,0.0,0.0,66.0,66.0,66.0,0.0,0.0,68.4,68.4,68.4,0.0,0.0
2018-04-22,65.45,65.45,65.45,0.0,0.0,65.45,65.45,65.45,0.0,0.0,60.85,60.85,60.85,0.0,0.0,61.8,61.8,61.8,0.0,0.0
2018-04-29,60.95,60.95,60.95,0.0,0.0,61.03,61.03,61.03,0.0,0.0,58.8,58.8,58.8,0.0,0.0,59.25,59.25,59.25,0.0,0.0
2018-05-06,56.25,56.25,56.25,0.0,0.0,56.91,56.91,56.91,0.0,0.0,55.7,55.7,55.7,0.0,0.0,56.91,56.91,56.91,0.0,0.0
2018-05-13,63.2,63.2,63.2,0.0,0.0,63.65,63.65,63.65,0.0,0.0,62.2,62.2,62.2,0.0,0.0,62.8,62.8,62.8,0.0,0.0
2018-05-20,58.3,58.3,58.3,0.0,0.0,58.3,58.3,58.3,0.0,0.0,57.25,57.25,57.25,0.0,0.0,57.8,57.8,57.8,0.0,0.0
2018-05-27,55.0,55.0,55.0,0.0,0.0,55.07,55.07,55.07,0.0,0.0,54.0,54.0,54.0,0.0,0.0,54.5,54.5,54.5,0.0,0.0
2018-06-03,53.15,53.15,53.15,0.0,0.0,53.15,53.15,53.15,0.0,0.0,52.18,52.18,52.18,0.0,0.0,52.45,52.45,52.45,0.0,0.0
2018-06-10,53.9,53.9,53.9,0.0,0.0,53.95,53.95,53.95,0.0,0.0,52.1,52.1,52.1,0.0,0.0,53.3,53.3,53.3,0.0,0.0
2018-06-17,50.45,50.45,50.45,0.0,0.0,50.75,50.75,50.75,0.0,0.0,49.3,49.3,49.3,0.0,0.0,49.35,49.35,49.35,0.0,0.0
2018-06-24,48.5,48.5,48.5,0.0,0.0,49.85,49.85,49.85,0.0,0.0,47.7,47.7,47.7,0.0,0.0,48.25,48.25,48.25,0.0,0.0
2018-07-01,46.25,46.25,46.25,0.0,0.0,46.31,46.31,46.31,0.0,0.0,45.35,45.35,45.35,0.0,0.0,45.55,45.55,45.55,0.0,0.0
2018-07-08,46.4,46.4,46.4,0.0,0.0,47.05,47.05,47.05,0.0,0.0,45.85,45.85,45.85,0.0,0.0,47.05,47.05,47.05,0.0,0.0
2018-07-15,48.0,48.0,48.0,0.0,0.0,49.3,49.3,49.3,0.0,0.0,47.88,47.88,47.88,0.0,0.0,48.75,48.75,48.75,0.0,0.0
2018-07-22,48.45,48.45,48.45,0.0,0.0,50.2,50.2,50.2,0.0,0.0,48.25,48.25,48.25,0.0,0.0,50.05,50.05,50.05,0.0,0.0
2018-07-29,46.75,46.75,46.75,0.0,0.0,46.9,46.9,46.9,0.0,0.0,45.26,45.26,45.26,0.0,0.0,45.5,45.5,45.5,0.0,0.0
2018-08-05,46.5,46.5,46.5,0.0,0.0,47.5,47.5,47.5,0.0,0.0,46.2,46.2,46.2,0.0,0.0,47.5,47.5,47.5,0.0,0.0
2018-08-12,44.6,44.6,44.6,0.0,0.0,44.6,44.6,44.6,0.0,0.0,43.3,43.3,43.3,0.0,0.0,43.3,43.3,43.3,0.0,0.0
2018-08-19,44.8,44.8,44.8,0.0,0.0,45.1,45.1,45.1,0.0,0.0,44.15,44.15,44.15,0.0,0.0,44.15,44.15,44.15,0.0,0.0
2018-08-26,43.85,43.85,43.85,0.0,0.0,43.85,43.85,43.85,0.0,0.0,43.2,43.2,43.2,0.0,0.0,43.35,43.35,43.35,0.0,0.0
2018-09-02,44.05,44.05,44.05,0.0,0.0,45.05,45.05,45.05,0.0,0.0,44.05,44.05,44.05,0.0,0.0,45.05,45.05,45.05,0.0,0.0
2018-09-09,44.2,44.2,44.2,0.0,0.0,45.79,45.79,45.79,0.0,0.0,44.09,44.09,44.09,0.0,0.0,44.75,44.75,44.75,0.0,0.0
2018-09-16,45.7,45.7,45.7,0.0,0.0,45.7,45.7,45.7,0.0,0.0,44.56,44.56,44.56,0.0,0.0,45.45,45.45,45.45,0.0,0.0
2018-09-23,48.55,48.55,48.55,0.0,0.0,48.55,48.55,48.55,0.0,0.0,46.6,46.6,46.6,0.0,0.0,46.6,46.6,46.6,0.0,0.0
2018-09-30,51.35,51.35,51.35,0.0,0.0,51.4,51.4,51.4,0.0,0.0,50.2,50.2,50.2,0.0,0.0,51.0,51.0,51.0,0.0,0.0
2018-10-07,53.55,53.55,53.55,0.0,0.0,55.95,55.95,55.95,0.0,0.0,52.5,52.5,52.5,0.0,0.0,55.15,55.15,55.15,0.0,0.0
2018-10-14,51.6,51.6,51.6,0.0,0.0,51.6,51.6,51.6,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.7,50.7,50.7,0.0,0.0
2018-10-21,48.85,48.85,48.85,0.0,0.0,52.35,52.35,52.35,0.0,0.0,48.65,48.65,48.65,0.0,0.0,51.5,51.5,51.5,0.0,0.0
2018-10-28,49.7,49.7,49.7,0.0,0.0,52.5,52.5,52.5,0.0,0.0,49.7,49.7,49.7,0.0,0.0,51.0,51.0,51.0,0.0,0.0
2018-11-04,46.2,46.2,46.2,0.0,0.0,46.75,46.75,46.75,0.0,0.0,45.6,45.6,45.6,0.0,0.0,46.1,46.1,46.1,0.0,0.0
2018-11-11,47.45,47.45,47.45,0.0,0.0,47.75,47.75,47.75,0.0,0.0,45.75,45.75,45.75,0.0,0.0,46.0,46.0,46.0,0.0,0.0
2018-11-18,46.75,46.75,46.75,0.0,0.0,48.5,48.5,48.5,0.0,0.0,46.25,46.25,46.25,0.0,0.0,47.25,47.25,47.25,0.0,0.0
2018-11-25,44.75,44.75,44.75,0.0,0.0,45.1,45.1,45.1,0.0,0.0,43.7,43.7,43.7,0.0,0.0,43.83,43.83,43.83,0.0,0.0
2018-12-02,42.0,42.0,42.0,0.0,0.0,43.4,43.4,43.4,0.0,0.0,41.85,41.85,41.85,0.0,0.0,43.2,43.2,43.2,0.0,0.0
2018-12-09,45.45,45.45,45.45,0.0,0.0,46.39,46.39,46.39,0.0,0.0,45.3,45.3,45.3,0.0,0.0,45.7,45.7,45.7,0.0,0.0
2018-12-16,53.25,53.25,53.25,0.0,0.0,55.5,55.5,55.5,0.0,0.0,50.19,50.19,50.19,0.0,0.0,55.05,55.05,55.05,0.0,0.0
2018-12-23,54.3,54.3,54.3,0.0,0.0,56.58,56.58,56.58,0.0,0.0,53.05,53.05,53.05,0.0,0.0,55.25,55.25,55.25,0.0,0.0
2018-12-30,57.0,57.0,57.0,0.0,0.0,57.4,57.4,57.4,0.0,0.0,53.95,53.95,53.95,0.0,0.0,55.4,55.4,55.4,0.0,0.0
2019-01-06,48.5,48.5,48.5,0.0,0.0,48.88,48.88,48.88,0.0,0.0,47.85,47.85,47.85,0.0,0.0,48.0,48.0,48.0,0.0,0.0
2019-01-13,45.1,45.1,45.1,0.0,0.0,45.94,45.94,45.94,0.0,0.0,44.97,44.97,44.97,0.0,0.0,45.0,45.0,45.0,0.0,0.0
2019-01-20,45.25,45.25,45.25,0.0,0.0,45.25,45.25,45.25,0.0,0.0,43.5,43.5,43.5,0.0,0.0,43.65,43.65,43.65,0.0,0.0
2019-01-27,39.2,39.2,39.2,0.0,0.0,41.6,41.6,41.6,0.0,0.0,38.55,38.55,38.55,0.0,0.0,39.85,39.85,39.85,0.0,0.0
2019-02-03,37.95,37.95,37.95,0.0,0.0,38.26,38.26,38.26,0.0,0.0,37.3,37.3,37.3,0.0,0.0,37.65,37.65,37.65,0.0,0.0
2019-02-10,37.6,37.6,37.6,0.0,0.0,37.6,37.6,37.6,0.0,0.0,36.9,36.9,36.9,0.0,0.0,36.95,36.95,36.95,0.0,0.0
2019-02-17,37.4,37.4,37.4,0.0,0.0,38.15,38.15,38.15,0.0,0.0,36.3,36.3,36.3,0.0,0.0,36.85,36.85,36.85,0.0,0.0
2019-02-24,38.35,38.35,38.35,0.0,0.0,40.1,40.1,40.1,0.0,0.0,38.3,38.3,38.3,0.0,0.0,38.95,38.95,38.95,0.0,0.0
2019-03-03,39.7,39.7,39.7,0.0,0.0,39.7,39.7,39.7,0.0,0.0,38.35,38.35,38.35,0.0,0.0,38.95,38.95,38.95,0.0,0.0
2019-03-10,36.05,36.05,36.05,0.0,0.0,36.85,36.85,36.85,0.0,0.0,35.9,35.9,35.9,0.0,0.0,36.6,36.6,36.6,0.0,0.0
2019-03-17,35.3,35.3,35.3,0.0,0.0,35.95,35.95,35.95,0.0,0.0,34.52,34.52,34.52,0.0,0.0,35.95,35.95,35.95,0.0,0.0
2019-03-24,33.95,33.95,33.95,0.0,0.0,34.75,34.75,34.75,0.0,0.0,33.95,33.95,33.95,0.0,0.0,34.5,34.5,34.5,0.0,0.0
2019-03-31,34.0,34.0,34.0,0.0,0.0,34.06,34.06,34.06,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.5,33.5,33.5,0.0,0.0
2019-04-07,34.05,34.05,34.05,0.0,0.0,34.55,34.55,34.55,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.4,33.4,33.4,0.0,0.0
2019-04-14,37.2,37.2,37.2,0.0,0.0,37.49,37.49,37.49,0.0,0.0,36.05,36.05,36.05,0.0,0.0,36.3,36.3,36.3,0.0,0.0
2019-04-21,34.75,34.75,34.75,0.0,0.0,35.4,35.4,35.4,0.0,0.0,34.2,34.2,34.2,0.0,0.0,34.7,34.7,34.7,0.0,0.0
2019-04-28,33.6,33.6,33.6,0.0,0.0,34.25,34.25,34.25,0.0,0.0,33.1,33.1,33.1,0.0,0.0,33.15,33.15,33.15,0.0,0.0
2019-05-05,35.55,35.55,35.55,0.0,0.0,35.55,35.55,35.55,0.0,0.0,33.95,33.95,33.95,0.0,0.0,34.2,34.2,34.2,0.0,0.0
2019-05-12,32.95,32.95,32.95,0.0,0.0,33.5,33.5,33.5,0.0,0.0,32.75,32.75,32.75,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2019-05-19,32.75,32.75,32.75,0.0,0.0,32.75,32.75,32.75,0.0,0.0,32.2,32.2,32.2,0.0,0.0,32.65,32.65,32.65,0.0,0.0
2019-05-26,34.95,34.95,34.95,0.0,0.0,35.55,35.55,35.55,0.0,0.0,33.85,33.85,33.85,0.0,0.0,34.3,34.3,34.3,0.0,0.0
2019-06-02,32.1,32.1,32.1,0.0,0.0,32.24,32.24,32.24,0.0,0.0,31.5,31.5,31.5,0.0,0.0,32.15,32.15,32.15,0.0,0.0
2019-06-09,31.55,31.55,31.55,0.0,0.0,31.55,31.55,31.55,0.0,0.0,30.95,30.95,30.95,0.0,0.0,31.38,31.38,31.38,0.0,0.0
2019-06-16,30.2,30.2,30.2,0.0,0.0,31.35,31.35,31.35,0.0,0.0,30.2,30.2,30.2,0.0,0.0,31.05,31.05,31.05,0.0,0.0
2019-06-23,32.28,32.28,32.28,0.0,0.0,33.36,33.36,33.36,0.0,0.0,32.28,32.28,32.28,0.0,0.0,32.89,32.89,32.89,0.0,0.0
2019-06-30,30.63,30.63,30.63,0.0,0.0,32.05,32.05,32.05,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.66,30.66,30.66,0.0,0.0
2019-07-07,30.81,30.81,30.81,0.0,0.0,30.99,30.99,30.99,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.74,30.74,30.74,0.0,0.0
2019-07-14,31.06,31.06,31.06,0.0,0.0,32.92,32.92,32.92,0.0,0.0,31.03,31.03,31.03,0.0,0.0,32.85,32.85,32.85,0.0,0.0
2019-07-21,32.37,32.37,32.37,0.0,0.0,32.67,32.67,32.67,0.0,0.0,32.15,32.15,32.15,0.0,0.0,32.21,32.21,32.21,0.0,0.0
2019-07-28,31.36,31.36,31.36,0.0,0.0,31.83,31.83,31.83,0.0,0.0,30.97,30.97,30.97,0.0,0.0,31.35,31.35,31.35,0.0,0.0
2019-08-04,29.5,29.5,29.5,0.0,0.0,30.41,30.41,30.41,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.58,29.58,29.58,0.0,0.0
2019-08-11,29.89,29.89,29.89,0.0,0.0,30.0,30.0,30.0,0.0,0.0,29.18,29.18,29.18,0.0,0.0,29.36,29.36,29.36,0.0,0.0
2019-08-18,28.65,28.65,28.65,0.0,0.0,30.01,30.01,30.01,0.0,0.0,28.1,28.1,28.1,0.0,0.0,29.75,29.75,29.75,0.0,0.0
2019-08-25,28.4,28.4,28.4,0.0,0.0,28.59,28.59,28.59,0.0,0.0,28.15,28.15,28.15,0.0,0.0,28.29,28.29,28.29,0.0,0.0
2019-09-01,27.33,27.33,27.33,0.0,0.0,27.36,27.36,27.36,0.0,0.0,26.91,26.91,26.91,0.0,0.0,27.25,27.25,27.25,0.0,0.0
2019-09-08,28.16,28.16,28.16,0.0,0.0,29.09,29.09,29.09,0.0,0.0,27.72,27.72,27.72,0.0,0.0,28.9,28.9,28.9,0.0,0.0
2019-09-15,27.83,27.83,27.83,0.0,0.0,27.83,27.83,27.83,0.0,0.0,26.83,26.83,26.83,0.0,0.0,27.22,27.22,27.22,0.0,0.0
2019-09-22,26.01,26.01,26.01,0.0,0.0,27.2,27.2,27.2,0.0,0.0,26.01,26.01,26.01,0.0,0.0,26.73,26.73,26.73,0.0,0.0
2019-09-29,26.95,26.95,26.95,0.0,0.0,26.95,26.95,26.95,0.0,0.0,26.44,26.44,26.44,0.0,0.0,26.5,26.5,26.5,0.0,0.0
2019-10-06,26.44,26.44,26.44,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.2,26.2,26.2,0.0,0.0,26.87,26.87,26.87,0.0,0.0
2019-10-13,26.18,26.18,26.18,0.0,0.0,26.18,26.18,26.18,0.0,0.0,25.47,25.47,25.47,0.0,0.0,25.56,25.56,25.56,0.0,0.0
2019-10-20,25.6,25.6,25.6,0.0,0.0,26.0,26.0,26.0,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.9,25.9,25.9,0.0,0.0
2019-10-27,25.88,25.88,25.88,0.0,0.0,26.45,26.45,26.45,0.0,0.0,25.72,25.72,25.72,0.0,0.0,25.72,25.72,25.72,0.0,0.0
2019-11-03,28.55,28.55,28.55,0.0,0.0,28.55,28.55,28.55,0.0,0.0,27.94,27.94,27.94,0.0,0.0,28.46,28.46,28.46,0.0,0.0
2019-11-10,27.33,27.33,27.33,0.0,0.0,27.57,27.57,27.57,0.0,0.0,26.97,26.97,26.97,0.0,0.0,26.97,26.97,26.97,0.0,0.0
2019-11-17,27.73,27.73,27.73,0.0,0.0,28.51,28.51,28.51,0.0,0.0,27.73,27.73,27.73,0.0,0.0,28.08,28.08,28.08,0.0,0.0
2019-11-24,26.42,26.42,26.42,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.69,26.69,26.69,0.0,0.0
2019-12-01,27.05,27.05,27.05,0.0,0.0,27.05,27.05,27.05,0.0,0.0,26.44,26.44,26.44,0.0,0.0,26.89,26.89,26.89,0.0,0.0
2019-12-08,28.94,28.94,28.94,0.0,0.0,29.73,29.73,29.73,0.0,0.0,28.75,28.75,28.75,0.0,0.0,29.18,29.18,29.18,0.0,0.0
2019-12-15,27.52,27.52,27.52,0.0,0.0,27.52,27.52,27.52,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.98,26.98,26.98,0.0,0.0
2019-12-22,26.9,26.9,26.9,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.53,26.53,26.53,0.0,0.0,26.6,26.6,26.6,0.0,0.0
2019-12-29,27.6,27.6,27.6,0.0,0.0,27.6,27.6,27.6,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.5,26.5,26.5,0.0,0.0
