Date,Technology Select Sector SPDREtf_Open_average,Technology Select Sector SPDREtf_Open_max,Technology Select Sector SPDREtf_Open_min,Technology Select Sector SPDREtf_Open_volatility,Technology Select Sector SPDREtf_Open_change,Technology Select Sector SPDREtf_High_average,Technology Select Sector SPDREtf_High_max,Technology Select Sector SPDREtf_High_min,Technology Select Sector SPDREtf_High_volatility,Technology Select Sector SPDREtf_High_change,Technology Select Sector SPDREtf_Low_average,Technology Select Sector SPDREtf_Low_max,Technology Select Sector SPDREtf_Low_min,Technology Select Sector SPDREtf_Low_volatility,Technology Select Sector SPDREtf_Low_change,Technology Select Sector SPDREtf_Close_average,Technology Select Sector SPDREtf_Close_max,Technology Select Sector SPDREtf_Close_min,Technology Select Sector SPDREtf_Close_volatility,Technology Select Sector SPDREtf_Close_change
2018-06-03,71.26,71.26,71.26,0.0,0.0,71.81,71.81,71.81,0.0,0.0,71.11,71.11,71.11,0.0,0.0,71.68,71.68,71.68,0.0,0.0
2018-06-10,71.74,71.74,71.74,0.0,0.0,71.83,71.83,71.83,0.0,0.0,71.29,71.29,71.29,0.0,0.0,71.72,71.72,71.72,0.0,0.0
2018-06-17,71.21,71.21,71.21,0.0,0.0,71.23,71.23,71.23,0.0,0.0,70.51,70.51,70.51,0.0,0.0,70.8,70.8,70.8,0.0,0.0
2018-06-24,69.77,69.77,69.77,0.0,0.0,70.06,70.06,70.06,0.0,0.0,69.43,69.43,69.43,0.0,0.0,69.47,69.47,69.47,0.0,0.0
2018-07-01,70.28,70.28,70.28,0.0,0.0,71.17,71.17,71.17,0.0,0.0,70.11,70.11,70.11,0.0,0.0,71.06,71.06,71.06,0.0,0.0
2018-07-08,72.63,72.63,72.63,0.0,0.0,72.72,72.72,72.72,0.0,0.0,72.3,72.3,72.3,0.0,0.0,72.54,72.54,72.54,0.0,0.0
2018-07-15,72.81,72.81,72.81,0.0,0.0,72.95,72.95,72.95,0.0,0.0,72.46,72.46,72.46,0.0,0.0,72.55,72.55,72.55,0.0,0.0
2018-07-22,73.19,73.19,73.19,0.0,0.0,73.24,73.24,73.24,0.0,0.0,71.4,71.4,71.4,0.0,0.0,71.85,71.85,71.85,0.0,0.0
2018-07-29,72.48,72.48,72.48,0.0,0.0,72.72,72.72,72.72,0.0,0.0,72.15,72.15,72.15,0.0,0.0,72.72,72.72,72.72,0.0,0.0
2018-08-05,73.07,73.07,73.07,0.0,0.0,73.38,73.38,73.38,0.0,0.0,72.82,72.82,72.82,0.0,0.0,73.03,73.03,73.03,0.0,0.0
2018-08-12,72.82,72.82,72.82,0.0,0.0,73.35,73.35,73.35,0.0,0.0,72.58,72.58,72.58,0.0,0.0,73.15,73.15,73.15,0.0,0.0
2018-08-19,73.74,73.74,73.74,0.0,0.0,74.3,74.3,74.3,0.0,0.0,73.73,73.73,73.73,0.0,0.0,74.28,74.28,74.28,0.0,0.0
2018-08-26,75.47,75.47,75.47,0.0,0.0,75.8,75.8,75.8,0.0,0.0,75.34,75.34,75.34,0.0,0.0,75.6,75.6,75.6,0.0,0.0
2018-09-02,73.35,73.35,73.35,0.0,0.0,74.17,74.17,74.17,0.0,0.0,73.27,73.27,73.27,0.0,0.0,73.58,73.58,73.58,0.0,0.0
2018-09-09,75.07,75.07,75.07,0.0,0.0,75.27,75.27,75.27,0.0,0.0,74.6,74.6,74.6,0.0,0.0,74.94,74.94,74.94,0.0,0.0
2018-09-16,75.19,75.19,75.19,0.0,0.0,75.31,75.31,75.31,0.0,0.0,74.58,74.58,74.58,0.0,0.0,74.61,74.61,74.61,0.0,0.0
2018-09-23,74.84,74.84,74.84,0.0,0.0,75.4,75.4,75.4,0.0,0.0,74.8,74.8,74.8,0.0,0.0,75.33,75.33,75.33,0.0,0.0
2018-09-30,74.53,74.53,74.53,0.0,0.0,74.76,74.76,74.76,0.0,0.0,72.9,72.9,72.9,0.0,0.0,73.62,73.62,73.62,0.0,0.0
2018-10-07,70.57,70.57,70.57,0.0,0.0,71.06,71.06,71.06,0.0,0.0,69.45,69.45,69.45,0.0,0.0,70.83,70.83,70.83,0.0,0.0
2018-10-14,70.45,70.45,70.45,0.0,0.0,71.21,71.21,71.21,0.0,0.0,69.75,69.75,69.75,0.0,0.0,70.01,70.01,70.01,0.0,0.0
2018-10-21,67.75,67.75,67.75,0.0,0.0,69.33,69.33,69.33,0.0,0.0,67.11,67.11,67.11,0.0,0.0,68.09,68.09,68.09,0.0,0.0
2018-10-28,69.57,69.57,69.57,0.0,0.0,69.98,69.98,69.98,0.0,0.0,68.16,68.16,68.16,0.0,0.0,68.74,68.74,68.74,0.0,0.0
2018-11-04,70.46,70.46,70.46,0.0,0.0,70.52,70.52,70.52,0.0,0.0,69.25,69.25,69.25,0.0,0.0,69.84,69.84,69.84,0.0,0.0
2018-11-11,67.52,67.52,67.52,0.0,0.0,68.62,68.62,68.62,0.0,0.0,67.38,67.38,67.38,0.0,0.0,68.21,68.21,68.21,0.0,0.0
2018-11-18,63.98,63.98,63.98,0.0,0.0,64.79,64.79,64.79,0.0,0.0,63.95,63.95,63.95,0.0,0.0,64.08,64.08,64.08,0.0,0.0
2018-11-25,67.34,67.34,67.34,0.0,0.0,67.99,67.99,67.99,0.0,0.0,67.01,67.01,67.01,0.0,0.0,67.94,67.94,67.94,0.0,0.0
2018-12-02,66.64,66.64,66.64,0.0,0.0,66.94,66.94,66.94,0.0,0.0,64.3,64.3,64.3,0.0,0.0,64.6,64.6,64.6,0.0,0.0
2018-12-09,65.4,65.4,65.4,0.0,0.0,65.76,65.76,65.76,0.0,0.0,64.51,64.51,64.51,0.0,0.0,64.57,64.57,64.57,0.0,0.0
2018-12-16,61.07,61.07,61.07,0.0,0.0,61.82,61.82,61.82,0.0,0.0,58.94,58.94,58.94,0.0,0.0,59.2,59.2,59.2,0.0,0.0
2018-12-23,61.99,61.99,61.99,0.0,0.0,62.42,62.42,62.42,0.0,0.0,60.87,60.87,60.87,0.0,0.0,61.4,61.4,61.4,0.0,0.0
2018-12-30,59.97,59.97,59.97,0.0,0.0,61.76,61.76,61.76,0.0,0.0,59.78,59.78,59.78,0.0,0.0,61.5,61.5,61.5,0.0,0.0
2019-01-06,63.29,63.29,63.29,0.0,0.0,63.58,63.58,63.58,0.0,0.0,63.15,63.15,63.15,0.0,0.0,63.54,63.54,63.54,0.0,0.0
2019-01-13,65.01,65.01,65.01,0.0,0.0,65.48,65.48,65.48,0.0,0.0,64.59,64.59,64.59,0.0,0.0,65.35,65.35,65.35,0.0,0.0
2019-01-20,65.5,65.5,65.5,0.0,0.0,66.12,66.12,66.12,0.0,0.0,65.26,65.26,65.26,0.0,0.0,65.93,65.93,65.93,0.0,0.0
2019-01-27,66.31,66.31,66.31,0.0,0.0,67.03,67.03,67.03,0.0,0.0,66.21,66.21,66.21,0.0,0.0,66.67,66.67,66.67,0.0,0.0
2019-02-03,66.99,66.99,66.99,0.0,0.0,67.99,67.99,67.99,0.0,0.0,66.95,66.95,66.95,0.0,0.0,67.99,67.99,67.99,0.0,0.0
2019-02-10,69.59,69.59,69.59,0.0,0.0,69.69,69.69,69.69,0.0,0.0,69.23,69.23,69.23,0.0,0.0,69.62,69.62,69.62,0.0,0.0
2019-02-17,70.07,70.07,70.07,0.0,0.0,70.68,70.68,70.68,0.0,0.0,70.05,70.05,70.05,0.0,0.0,70.64,70.64,70.64,0.0,0.0
2019-02-24,71.42,71.42,71.42,0.0,0.0,71.53,71.53,71.53,0.0,0.0,70.77,70.77,70.77,0.0,0.0,71.34,71.34,71.34,0.0,0.0
2019-03-03,68.98,68.98,68.98,0.0,0.0,69.87,69.87,69.87,0.0,0.0,68.84,68.84,68.84,0.0,0.0,69.81,69.81,69.81,0.0,0.0
2019-03-10,72.37,72.37,72.37,0.0,0.0,73.32,73.32,73.32,0.0,0.0,72.32,72.32,72.32,0.0,0.0,72.99,72.99,72.99,0.0,0.0
2019-03-17,74.7,74.7,74.7,0.0,0.0,75.01,75.01,75.01,0.0,0.0,73.28,73.28,73.28,0.0,0.0,73.32,73.32,73.32,0.0,0.0
2019-03-24,73.89,73.89,73.89,0.0,0.0,74.03,74.03,74.03,0.0,0.0,73.53,73.53,73.53,0.0,0.0,74.0,74.0,74.0,0.0,0.0
2019-03-31,75.81,75.81,75.81,0.0,0.0,76.0,76.0,76.0,0.0,0.0,75.68,75.68,75.68,0.0,0.0,75.92,75.92,75.92,0.0,0.0
2019-04-07,76.71,76.71,76.71,0.0,0.0,76.81,76.81,76.81,0.0,0.0,76.28,76.28,76.28,0.0,0.0,76.81,76.81,76.81,0.0,0.0
2019-04-14,77.77,77.77,77.77,0.0,0.0,77.84,77.84,77.84,0.0,0.0,77.24,77.24,77.24,0.0,0.0,77.82,77.82,77.82,0.0,0.0
2019-04-21,78.38,78.38,78.38,0.0,0.0,78.58,78.58,78.58,0.0,0.0,77.72,77.72,77.72,0.0,0.0,78.56,78.56,78.56,0.0,0.0
2019-04-28,78.38,78.38,78.38,0.0,0.0,78.91,78.91,78.91,0.0,0.0,78.27,78.27,78.27,0.0,0.0,78.84,78.84,78.84,0.0,0.0
2019-05-05,75.45,75.45,75.45,0.0,0.0,76.52,76.52,76.52,0.0,0.0,74.36,74.36,74.36,0.0,0.0,76.18,76.18,76.18,0.0,0.0
2019-05-12,75.21,75.21,75.21,0.0,0.0,76.4,76.4,76.4,0.0,0.0,75.2,75.2,75.2,0.0,0.0,75.38,75.38,75.38,0.0,0.0
2019-05-19,73.68,73.68,73.68,0.0,0.0,74.06,74.06,74.06,0.0,0.0,73.22,73.22,73.22,0.0,0.0,73.3,73.3,73.3,0.0,0.0
2019-05-26,72.23,72.23,72.23,0.0,0.0,72.57,72.57,72.57,0.0,0.0,71.86,71.86,71.86,0.0,0.0,71.89,71.89,71.89,0.0,0.0
2019-06-02,75.19,75.19,75.19,0.0,0.0,76.64,76.64,76.64,0.0,0.0,75.04,75.04,75.04,0.0,0.0,76.19,76.19,76.19,0.0,0.0
2019-06-09,76.07,76.07,76.07,0.0,0.0,76.35,76.35,76.35,0.0,0.0,75.77,75.77,75.77,0.0,0.0,76.1,76.1,76.1,0.0,0.0
2019-06-16,78.39,78.39,78.39,0.0,0.0,78.99,78.99,78.99,0.0,0.0,78.28,78.28,78.28,0.0,0.0,78.31,78.31,78.31,0.0,0.0
2019-06-23,78.29,78.29,78.29,0.0,0.0,78.38,78.38,78.38,0.0,0.0,77.8,77.8,77.8,0.0,0.0,78.04,78.04,78.04,0.0,0.0
2019-06-30,79.45,79.45,79.45,0.0,0.0,80.09,80.09,80.09,0.0,0.0,79.16,79.16,79.16,0.0,0.0,79.95,79.95,79.95,0.0,0.0
2019-07-07,80.8,80.8,80.8,0.0,0.0,81.19,81.19,81.19,0.0,0.0,80.66,80.66,80.66,0.0,0.0,81.14,81.14,81.14,0.0,0.0
2019-07-14,81.85,81.85,81.85,0.0,0.0,81.88,81.88,81.88,0.0,0.0,80.59,80.59,80.59,0.0,0.0,80.69,80.69,80.69,0.0,0.0
2019-07-21,82.45,82.45,82.45,0.0,0.0,82.75,82.75,82.75,0.0,0.0,82.37,82.37,82.37,0.0,0.0,82.59,82.59,82.59,0.0,0.0
2019-07-28,79.71,79.71,79.71,0.0,0.0,79.74,79.74,79.74,0.0,0.0,78.33,78.33,78.33,0.0,0.0,79.05,79.05,79.05,0.0,0.0
2019-08-04,78.92,78.92,78.92,0.0,0.0,79.14,79.14,79.14,0.0,0.0,77.89,77.89,77.89,0.0,0.0,78.49,78.49,78.49,0.0,0.0
2019-08-11,77.61,77.61,77.61,0.0,0.0,78.44,78.44,78.44,0.0,0.0,77.5,77.5,77.5,0.0,0.0,78.28,78.28,78.28,0.0,0.0
2019-08-18,79.37,79.37,79.37,0.0,0.0,80.1,80.1,80.1,0.0,0.0,76.85,76.85,76.85,0.0,0.0,77.17,77.17,77.17,0.0,0.0
2019-08-25,80.07,80.07,80.07,0.0,0.0,80.17,80.17,80.17,0.0,0.0,78.96,78.96,78.96,0.0,0.0,79.53,79.53,79.53,0.0,0.0
2019-09-01,81.75,81.75,81.75,0.0,0.0,81.79,81.79,81.79,0.0,0.0,81.28,81.28,81.28,0.0,0.0,81.5,81.5,81.5,0.0,0.0
2019-09-08,81.63,81.63,81.63,0.0,0.0,81.63,81.63,81.63,0.0,0.0,81.07,81.07,81.07,0.0,0.0,81.16,81.16,81.16,0.0,0.0
2019-09-15,81.47,81.47,81.47,0.0,0.0,81.51,81.51,81.51,0.0,0.0,80.05,80.05,80.05,0.0,0.0,80.26,80.26,80.26,0.0,0.0
2019-09-22,80.77,80.77,80.77,0.0,0.0,80.94,80.94,80.94,0.0,0.0,79.09,79.09,79.09,0.0,0.0,79.69,79.69,79.69,0.0,0.0
2019-09-29,79.8,79.8,79.8,0.0,0.0,80.65,80.65,80.65,0.0,0.0,79.72,79.72,79.72,0.0,0.0,80.55,80.55,80.55,0.0,0.0
2019-10-06,81.45,81.45,81.45,0.0,0.0,82.29,82.29,82.29,0.0,0.0,81.32,81.32,81.32,0.0,0.0,81.57,81.57,81.57,0.0,0.0
2019-10-13,81.57,81.57,81.57,0.0,0.0,81.69,81.69,81.69,0.0,0.0,80.38,80.38,80.38,0.0,0.0,80.91,80.91,80.91,0.0,0.0
2019-10-20,81.93,81.93,81.93,0.0,0.0,83.02,83.02,83.02,0.0,0.0,81.88,81.88,81.88,0.0,0.0,82.92,82.92,82.92,0.0,0.0
2019-10-27,83.95,83.95,83.95,0.0,0.0,84.67,84.67,84.67,0.0,0.0,83.82,83.82,83.82,0.0,0.0,84.67,84.67,84.67,0.0,0.0
2019-11-03,85.42,85.42,85.42,0.0,0.0,86.12,86.12,86.12,0.0,0.0,85.08,85.08,85.08,0.0,0.0,86.12,86.12,86.12,0.0,0.0
2019-11-10,87.15,87.15,87.15,0.0,0.0,87.24,87.24,87.24,0.0,0.0,86.88,86.88,86.88,0.0,0.0,87.24,87.24,87.24,0.0,0.0
2019-11-17,86.95,86.95,86.95,0.0,0.0,87.09,87.09,87.09,0.0,0.0,86.25,86.25,86.25,0.0,0.0,86.59,86.59,86.59,0.0,0.0
2019-11-24,88.19,88.19,88.19,0.0,0.0,88.33,88.33,88.33,0.0,0.0,88.01,88.01,88.01,0.0,0.0,88.16,88.16,88.16,0.0,0.0
2019-12-01,87.46,87.46,87.46,0.0,0.0,87.84,87.84,87.84,0.0,0.0,87.39,87.39,87.39,0.0,0.0,87.76,87.76,87.76,0.0,0.0
2019-12-08,88.81,88.81,88.81,0.0,0.0,89.69,89.69,89.69,0.0,0.0,88.64,88.64,88.64,0.0,0.0,89.49,89.49,89.49,0.0,0.0
2019-12-15,90.96,90.96,90.96,0.0,0.0,91.06,91.06,91.06,0.0,0.0,90.72,90.72,90.72,0.0,0.0,90.95,90.95,90.95,0.0,0.0
2019-12-22,92.29,92.29,92.29,0.0,0.0,92.29,92.29,92.29,0.0,0.0,91.68,91.68,91.68,0.0,0.0,91.91,91.91,91.91,0.0,0.0
2019-12-29,92.03,92.03,92.03,0.0,0.0,92.98,92.98,92.98,0.0,0.0,92.02,92.02,92.02,0.0,0.0,92.34,92.34,92.34,0.0,0.0
