Date,SEEL_Open_average,SEEL_Open_max,SEEL_Open_min,SEEL_Open_volatility,SEEL_Open_change,SEEL_High_average,SEEL_High_max,SEEL_High_min,SEEL_High_volatility,SEEL_High_change,SEEL_Low_average,SEEL_Low_max,SEEL_Low_min,SEEL_Low_volatility,SEEL_Low_change,SEEL_Close_average,SEEL_Close_max,SEEL_Close_min,SEEL_Close_volatility,SEEL_Close_change,SEEL_Volume_average,SEEL_Volume_max,SEEL_Volume_min,SEEL_Volume_volatility,SEEL_Volume_change
2018-01-14,79.02,83.1,75.6,7.5,-3.0,81.8202,87.3,79.101,8.198999999999998,-7.200000000000003,76.2072,78.303,74.7,3.6029999999999944,1.230000000000004,78.57,79.5,76.5,3.0,0.9000000000000057,16444,32371,10286,22085,-22085
2018-01-21,73.92,78.3,69.0,9.299999999999997,-8.099999999999994,75.54,78.9,70.2,8.700000000000003,-2.4000000000000057,70.386,76.5,66.0,10.5,-6.900000000000006,73.2738,77.1,69.6,7.5,-1.1999999999999886,19503,29760,10485,19275,14684
2018-01-28,71.4,75.0,67.8,7.200000000000003,-2.0999999999999943,73.3992,77.097,70.5,6.596999999999994,1.4969999999999999,67.1742,70.671,63.0,7.6710000000000065,-7.6710000000000065,68.58,72.6,66.6,6.0,-5.699999999999989,32658,97524,8460,89064,66901
2018-02-04,70.86,75.0,66.9,8.099999999999994,8.099999999999994,73.4994,83.7,69.6,14.100000000000009,12.903000000000006,67.152,72.33,63.33,9.0,9.0,71.88,81.0,67.5,13.5,10.799999999999997,46074,127647,20111,107536,106121
2018-02-11,71.1,86.4,32.1,54.300000000000004,-52.199999999999996,77.565,100.26,39.3,60.96000000000001,-47.10000000000001,67.125,84.6,27.9,56.699999999999996,-50.1,73.05,95.7,31.2,64.5,-50.7,219416,628398,33107,595291,556887
2018-02-18,31.740000000000002,34.2,29.1,5.100000000000001,1.7999999999999972,33.993,37.395,30.9,6.4950000000000045,-6.4950000000000045,30.0636,33.0,27.918000000000003,5.081999999999997,1.1819999999999986,31.740000000000002,34.2,29.1,5.100000000000001,-4.799999999999997,84253,213365,35893,177472,-177472
2018-02-25,27.2034,30.9,23.7,7.199999999999999,-7.199999999999999,27.965999999999998,30.9,26.13,4.77,-4.199999999999999,24.4206,27.6,18.9,8.700000000000003,-4.797000000000001,26.508599999999998,28.203000000000003,24.506999999999998,3.696000000000005,-2.097000000000005,32598,62991,15045,47946,-13110
2018-03-04,25.9284,26.4,25.53,0.8699999999999974,0.07199999999999918,26.5092,26.97,26.096999999999998,0.8730000000000011,-0.588000000000001,24.6852,25.5,23.4,2.1000000000000014,-2.1000000000000014,25.3098,26.4,23.673000000000002,2.7269999999999968,-2.4269999999999996,14903,23826,7586,16240,10224
2018-03-11,22.5354,23.967,21.0,2.9669999999999987,-2.9669999999999987,22.881999999999998,24.0,21.603,2.3969999999999985,-1.8000000000000007,21.3426,23.13,19.8,3.3299999999999983,-3.0,22.1208,23.904,20.793000000000003,3.110999999999997,-2.405999999999999,18654,30577,10738,19839,16913
2018-03-18,21.0138,21.416999999999998,20.7,0.7169999999999987,-0.41699999999999804,21.5826,21.9,21.3,0.5999999999999979,-0.5999999999999979,20.13,20.7,18.9,1.8000000000000007,-1.8000000000000007,20.8104,21.3,20.385,0.9149999999999991,-0.8729999999999976,14473,19903,9111,10792,-1209
