Date,Direxion Daily S&P 500 Bull 3X Shares_Open_average,Direxion Daily S&P 500 Bull 3X Shares_Open_max,Direxion Daily S&P 500 Bull 3X Shares_Open_volatility,Direxion Daily S&P 500 Bull 3X Shares_Open_change,Direxion Daily S&P 500 Bull 3X Shares_High_average,Direxion Daily S&P 500 Bull 3X Shares_High_max,Direxion Daily S&P 500 Bull 3X Shares_High_volatility,Direxion Daily S&P 500 Bull 3X Shares_High_change,Direxion Daily S&P 500 Bull 3X Shares_Low_average,Direxion Daily S&P 500 Bull 3X Shares_Low_max,Direxion Daily S&P 500 Bull 3X Shares_Low_volatility,Direxion Daily S&P 500 Bull 3X Shares_Low_change,Direxion Daily S&P 500 Bull 3X Shares_Close_average,Direxion Daily S&P 500 Bull 3X Shares_Close_max,Direxion Daily S&P 500 Bull 3X Shares_Close_volatility,Direxion Daily S&P 500 Bull 3X Shares_Close_change
2016-07-03,23.2,23.2,0.0,0.0,23.45,23.45,0.0,0.0,23.1,23.1,0.0,0.0,23.25,23.25,0.0,0.0
2016-07-10,24.07,24.07,0.0,0.0,24.29,24.29,0.0,0.0,23.98,23.98,0.0,0.0,24.23,24.23,0.0,0.0
2016-07-17,24.41,24.41,0.0,0.0,24.42,24.42,0.0,0.0,24.07,24.07,0.0,0.0,24.29,24.29,0.0,0.0
2016-07-24,24.48,24.48,0.0,0.0,24.61,24.61,0.0,0.0,24.2,24.2,0.0,0.0,24.35,24.35,0.0,0.0
2016-07-31,24.86,24.86,0.0,0.0,24.89,24.89,0.0,0.0,24.63,24.63,0.0,0.0,24.74,24.74,0.0,0.0
2016-08-07,25.0,25.0,0.0,0.0,25.21,25.21,0.0,0.0,25.0,25.0,0.0,0.0,25.1,25.1,0.0,0.0
2016-08-14,24.78,24.78,0.0,0.0,24.95,24.95,0.0,0.0,24.63,24.63,0.0,0.0,24.86,24.86,0.0,0.0
2016-08-21,24.49,24.49,0.0,0.0,24.89,24.89,0.0,0.0,24.48,24.48,0.0,0.0,24.79,24.79,0.0,0.0
2016-08-28,24.77,24.77,0.0,0.0,24.95,24.95,0.0,0.0,24.56,24.56,0.0,0.0,24.78,24.78,0.0,0.0
2016-09-04,22.75,22.75,0.0,0.0,24.18,24.18,0.0,0.0,22.71,22.71,0.0,0.0,24.03,24.03,0.0,0.0
2016-09-11,23.62,23.62,0.0,0.0,23.86,23.86,0.0,0.0,23.25,23.25,0.0,0.0,23.37,23.37,0.0,0.0
2016-09-18,23.89,23.89,0.0,0.0,23.95,23.95,0.0,0.0,23.54,23.54,0.0,0.0,23.62,23.62,0.0,0.0
2016-09-25,24.11,24.11,0.0,0.0,24.17,24.17,0.0,0.0,23.85,23.85,0.0,0.0,24.07,24.07,0.0,0.0
2016-10-02,24.19,24.19,0.0,0.0,24.38,24.38,0.0,0.0,24.14,24.14,0.0,0.0,24.19,24.19,0.0,0.0
2016-10-09,23.15,23.15,0.0,0.0,23.25,23.25,0.0,0.0,22.86,22.86,0.0,0.0,22.93,22.93,0.0,0.0
2016-10-16,23.75,23.75,0.0,0.0,23.86,23.86,0.0,0.0,23.59,23.59,0.0,0.0,23.71,23.71,0.0,0.0
2016-10-23,23.08,23.08,0.0,0.0,23.15,23.15,0.0,0.0,22.88,22.88,0.0,0.0,22.92,22.92,0.0,0.0
2016-10-30,22.56,22.56,0.0,0.0,23.09,23.09,0.0,0.0,22.51,22.51,0.0,0.0,23.06,23.06,0.0,0.0
2016-11-06,24.34,24.34,0.0,0.0,24.42,24.42,0.0,0.0,23.9,23.9,0.0,0.0,24.18,24.18,0.0,0.0
2016-11-13,25.06,25.06,0.0,0.0,25.39,25.39,0.0,0.0,25.0,25.0,0.0,0.0,25.36,25.36,0.0,0.0
2016-11-20,25.73,25.73,0.0,0.0,25.82,25.82,0.0,0.0,25.44,25.44,0.0,0.0,25.49,25.49,0.0,0.0
2016-11-27,25.53,25.53,0.0,0.0,25.79,25.79,0.0,0.0,25.45,25.45,0.0,0.0,25.61,25.61,0.0,0.0
2016-12-04,27.55,27.55,0.0,0.0,27.75,27.75,0.0,0.0,27.32,27.32,0.0,0.0,27.49,27.49,0.0,0.0
2016-12-11,27.61,27.61,0.0,0.0,27.88,27.88,0.0,0.0,27.54,27.54,0.0,0.0,27.68,27.68,0.0,0.0
2016-12-18,27.64,27.64,0.0,0.0,27.74,27.74,0.0,0.0,27.55,27.55,0.0,0.0,27.72,27.72,0.0,0.0
2016-12-25,27.36,27.36,0.0,0.0,27.38,27.38,0.0,0.0,26.62,26.62,0.0,0.0,26.94,26.94,0.0,0.0
2017-01-01,28.13,28.13,0.0,0.0,28.19,28.19,0.0,0.0,27.95,27.95,0.0,0.0,27.98,27.98,0.0,0.0
2017-01-08,28.05,28.05,0.0,0.0,28.29,28.29,0.0,0.0,28.03,28.03,0.0,0.0,28.16,28.16,0.0,0.0
2017-01-15,27.88,27.88,0.0,0.0,28.04,28.04,0.0,0.0,27.48,27.48,0.0,0.0,27.81,27.81,0.0,0.0
2017-01-22,28.52,28.52,0.0,0.0,28.53,28.53,0.0,0.0,27.87,27.87,0.0,0.0,28.32,28.32,0.0,0.0
2017-01-29,28.76,28.76,0.0,0.0,28.92,28.92,0.0,0.0,28.64,28.64,0.0,0.0,28.8,28.8,0.0,0.0
2017-02-05,29.98,29.98,0.0,0.0,30.34,30.34,0.0,0.0,29.96,29.96,0.0,0.0,30.21,30.21,0.0,0.0
2017-02-12,30.68,30.68,0.0,0.0,31.11,31.11,0.0,0.0,30.67,30.67,0.0,0.0,31.11,31.11,0.0,0.0
2017-02-19,31.73,31.73,0.0,0.0,31.97,31.97,0.0,0.0,31.6,31.6,0.0,0.0,31.91,31.91,0.0,0.0
2017-02-26,32.02,32.02,0.0,0.0,32.27,32.27,0.0,0.0,31.83,31.83,0.0,0.0,32.12,32.12,0.0,0.0
2017-03-05,32.05,32.05,0.0,0.0,32.14,32.14,0.0,0.0,31.9,31.9,0.0,0.0,32.11,32.11,0.0,0.0
2017-03-12,32.19,32.19,0.0,0.0,32.33,32.33,0.0,0.0,31.91,31.91,0.0,0.0,32.08,32.08,0.0,0.0
2017-03-19,30.11,30.11,0.0,0.0,30.91,30.91,0.0,0.0,30.0,30.0,0.0,0.0,30.78,30.78,0.0,0.0
2017-03-26,31.65,31.65,0.0,0.0,31.71,31.71,0.0,0.0,30.86,30.86,0.0,0.0,31.46,31.46,0.0,0.0
2017-04-02,31.41,31.41,0.0,0.0,31.77,31.77,0.0,0.0,31.18,31.18,0.0,0.0,31.4,31.4,0.0,0.0
2017-04-09,30.52,30.52,0.0,0.0,31.07,31.07,0.0,0.0,30.42,30.42,0.0,0.0,31.07,31.07,0.0,0.0
2017-04-16,32.09,32.09,0.0,0.0,32.16,32.16,0.0,0.0,31.85,31.85,0.0,0.0,32.04,32.04,0.0,0.0
2017-04-23,32.63,32.63,0.0,0.0,32.86,32.86,0.0,0.0,32.46,32.46,0.0,0.0,32.63,32.63,0.0,0.0
2017-04-30,33.08,33.08,0.0,0.0,33.13,33.13,0.0,0.0,32.83,32.83,0.0,0.0,33.05,33.05,0.0,0.0
2017-05-07,32.92,32.92,0.0,0.0,33.32,33.32,0.0,0.0,32.91,32.91,0.0,0.0,33.22,33.22,0.0,0.0
2017-05-14,32.61,32.61,0.0,0.0,32.95,32.95,0.0,0.0,32.59,32.59,0.0,0.0,32.87,32.87,0.0,0.0
2017-05-21,33.74,33.74,0.0,0.0,33.84,33.84,0.0,0.0,33.67,33.67,0.0,0.0,33.8,33.8,0.0,0.0
2017-05-28,34.7,34.7,0.0,0.0,34.83,34.83,0.0,0.0,34.62,34.62,0.0,0.0,34.66,34.66,0.0,0.0
2017-06-04,34.3,34.3,0.0,0.0,34.44,34.44,0.0,0.0,33.99,33.99,0.0,0.0,34.4,34.4,0.0,0.0
2017-06-11,34.97,34.97,0.0,0.0,35.45,35.45,0.0,0.0,34.93,34.93,0.0,0.0,35.4,35.4,0.0,0.0
2017-06-18,35.09,35.09,0.0,0.0,35.29,35.29,0.0,0.0,34.7,34.7,0.0,0.0,34.79,34.79,0.0,0.0
2017-06-25,34.6,34.6,0.0,0.0,34.8,34.8,0.0,0.0,34.28,34.28,0.0,0.0,34.28,34.28,0.0,0.0
2017-07-02,34.16,34.16,0.0,0.0,34.51,34.51,0.0,0.0,34.07,34.07,0.0,0.0,34.3,34.3,0.0,0.0
2017-07-09,35.63,35.63,0.0,0.0,35.8,35.8,0.0,0.0,35.57,35.57,0.0,0.0,35.62,35.62,0.0,0.0
2017-07-16,36.19,36.19,0.0,0.0,36.25,36.25,0.0,0.0,35.95,35.95,0.0,0.0,36.17,36.17,0.0,0.0
2017-07-23,36.4,36.4,0.0,0.0,36.44,36.44,0.0,0.0,36.03,36.03,0.0,0.0,36.13,36.13,0.0,0.0
2017-07-30,36.41,36.41,0.0,0.0,36.58,36.58,0.0,0.0,36.35,36.35,0.0,0.0,36.55,36.55,0.0,0.0
2017-08-06,35.55,35.55,0.0,0.0,36.05,36.05,0.0,0.0,35.53,35.53,0.0,0.0,35.91,35.91,0.0,0.0
2017-08-13,34.21,34.21,0.0,0.0,34.43,34.43,0.0,0.0,33.86,33.86,0.0,0.0,34.33,34.33,0.0,0.0
2017-08-20,35.21,35.21,0.0,0.0,35.23,35.23,0.0,0.0,34.77,34.77,0.0,0.0,34.99,34.99,0.0,0.0
2017-08-27,36.4,36.4,0.0,0.0,36.57,36.57,0.0,0.0,36.27,36.27,0.0,0.0,36.39,36.39,0.0,0.0
2017-09-03,36.39,36.39,0.0,0.0,36.94,36.94,0.0,0.0,36.39,36.39,0.0,0.0,36.88,36.88,0.0,0.0
2017-09-10,37.61,37.61,0.0,0.0,37.83,37.83,0.0,0.0,37.45,37.45,0.0,0.0,37.64,37.64,0.0,0.0
2017-09-17,37.35,37.35,0.0,0.0,37.55,37.55,0.0,0.0,36.89,36.89,0.0,0.0,37.3,37.3,0.0,0.0
2017-09-24,38.39,38.39,0.0,0.0,38.76,38.76,0.0,0.0,38.35,38.35,0.0,0.0,38.76,38.76,0.0,0.0
2017-10-01,39.8,39.8,0.0,0.0,39.85,39.85,0.0,0.0,39.36,39.36,0.0,0.0,39.52,39.52,0.0,0.0
2017-10-08,40.06,40.06,0.0,0.0,40.19,40.19,0.0,0.0,39.88,39.88,0.0,0.0,40.08,40.08,0.0,0.0
2017-10-15,41.07,41.07,0.0,0.0,41.07,41.07,0.0,0.0,40.39,40.39,0.0,0.0,40.46,40.46,0.0,0.0
2017-10-22,40.85,40.85,0.0,0.0,41.1,41.1,0.0,0.0,40.54,40.54,0.0,0.0,40.73,40.73,0.0,0.0
2017-10-29,41.4,41.4,0.0,0.0,41.73,41.73,0.0,0.0,41.36,41.36,0.0,0.0,41.63,41.63,0.0,0.0
2017-11-05,40.88,40.88,0.0,0.0,41.5,41.5,0.0,0.0,40.87,40.87,0.0,0.0,41.37,41.37,0.0,0.0
2017-11-12,41.22,41.22,0.0,0.0,41.41,41.41,0.0,0.0,41.1,41.1,0.0,0.0,41.28,41.28,0.0,0.0
2017-11-19,42.27,42.27,0.0,0.0,42.46,42.46,0.0,0.0,42.09,42.09,0.0,0.0,42.21,42.21,0.0,0.0
2017-11-26,45.19,45.19,0.0,0.0,45.43,45.43,0.0,0.0,44.08,44.08,0.0,0.0,44.09,44.09,0.0,0.0
2017-12-03,44.76,44.76,0.0,0.0,45.17,45.17,0.0,0.0,44.73,44.73,0.0,0.0,45.14,45.14,0.0,0.0
2017-12-10,45.05,45.05,0.0,0.0,45.3,45.3,0.0,0.0,44.99,44.99,0.0,0.0,45.14,45.14,0.0,0.0
2017-12-17,44.65,44.65,0.0,0.0,44.66,44.66,0.0,0.0,44.3,44.3,0.0,0.0,44.6,44.6,0.0,0.0
2017-12-24,45.04,45.04,0.0,0.0,45.04,45.04,0.0,0.0,44.12,44.12,0.0,0.0,44.33,44.33,0.0,0.0
2017-12-31,47.42,47.42,0.0,0.0,47.82,47.82,0.0,0.0,47.25,47.25,0.0,0.0,47.74,47.74,0.0,0.0
2018-01-07,49.04,49.04,0.0,0.0,49.92,49.92,0.0,0.0,48.95,48.95,0.0,0.0,49.82,49.82,0.0,0.0
2018-01-14,50.93,50.93,0.0,0.0,52.35,52.35,0.0,0.0,50.93,50.93,0.0,0.0,52.35,52.35,0.0,0.0
2018-01-21,54.14,54.14,0.0,0.0,54.4,54.4,0.0,0.0,53.3,53.3,0.0,0.0,53.41,53.41,0.0,0.0
2018-01-28,47.1,47.1,0.0,0.0,48.4,48.4,0.0,0.0,41.82,41.82,0.0,0.0,42.34,42.34,0.0,0.0
2018-02-04,41.8,41.8,0.0,0.0,43.25,43.25,0.0,0.0,40.88,40.88,0.0,0.0,42.43,42.43,0.0,0.0
2018-02-11,45.83,45.83,0.0,0.0,47.38,47.38,0.0,0.0,45.82,45.82,0.0,0.0,46.2,46.2,0.0,0.0
2018-02-18,47.6,47.6,0.0,0.0,48.69,48.69,0.0,0.0,47.3,47.3,0.0,0.0,48.62,48.62,0.0,0.0
2018-02-25,43.36,43.36,0.0,0.0,45.86,45.86,0.0,0.0,43.29,43.29,0.0,0.0,45.53,45.53,0.0,0.0
2018-03-04,49.1,49.1,0.0,0.0,49.46,49.46,0.0,0.0,48.5,48.5,0.0,0.0,48.72,48.72,0.0,0.0
2018-03-11,46.5,46.5,0.0,0.0,46.53,46.53,0.0,0.0,44.1,44.1,0.0,0.0,45.05,45.05,0.0,0.0
2018-03-18,40.83,40.83,0.0,0.0,42.32,42.32,0.0,0.0,39.58,39.58,0.0,0.0,42.19,42.19,0.0,0.0
2018-03-25,40.85,40.85,0.0,0.0,41.12,41.12,0.0,0.0,37.12,37.12,0.0,0.0,38.42,38.42,0.0,0.0
2018-04-01,40.1,40.1,0.0,0.0,41.61,41.61,0.0,0.0,39.64,39.64,0.0,0.0,39.79,39.79,0.0,0.0
2018-04-08,42.58,42.58,0.0,0.0,43.15,43.15,0.0,0.0,42.14,42.14,0.0,0.0,42.73,42.73,0.0,0.0
2018-04-15,42.63,42.63,0.0,0.0,42.94,42.94,0.0,0.0,41.72,41.72,0.0,0.0,42.29,42.29,0.0,0.0
2018-04-22,42.52,42.52,0.0,0.0,42.85,42.85,0.0,0.0,41.21,41.21,0.0,0.0,41.22,41.22,0.0,0.0
2018-04-29,42.29,42.29,0.0,0.0,42.8,42.8,0.0,0.0,41.91,41.91,0.0,0.0,42.25,42.25,0.0,0.0
2018-05-06,45.35,45.35,0.0,0.0,45.71,45.71,0.0,0.0,44.87,44.87,0.0,0.0,45.11,45.11,0.0,0.0
2018-05-13,45.12,45.12,0.0,0.0,45.6,45.6,0.0,0.0,44.93,44.93,0.0,0.0,45.28,45.28,0.0,0.0
2018-05-20,44.68,44.68,0.0,0.0,45.01,45.01,0.0,0.0,44.37,44.37,0.0,0.0,44.65,44.65,0.0,0.0
2018-05-27,45.71,45.71,0.0,0.0,46.03,46.03,0.0,0.0,45.58,45.58,0.0,0.0,45.91,45.91,0.0,0.0
2018-06-03,47.62,47.62,0.0,0.0,48.11,48.11,0.0,0.0,47.56,47.56,0.0,0.0,47.7,47.7,0.0,0.0
2018-06-10,46.7,46.7,0.0,0.0,47.32,47.32,0.0,0.0,46.42,46.42,0.0,0.0,47.23,47.23,0.0,0.0
2018-06-17,45.6,45.6,0.0,0.0,45.68,45.68,0.0,0.0,43.43,43.43,0.0,0.0,44.4,44.4,0.0,0.0
2018-06-24,43.58,43.58,0.0,0.0,44.8,44.8,0.0,0.0,43.45,43.45,0.0,0.0,44.67,44.67,0.0,0.0
2018-07-01,47.0,47.0,0.0,0.0,47.69,47.69,0.0,0.0,46.98,46.98,0.0,0.0,47.68,47.68,0.0,0.0
2018-07-08,48.52,48.52,0.0,0.0,48.58,48.58,0.0,0.0,48.09,48.09,0.0,0.0,48.35,48.35,0.0,0.0
2018-07-15,48.35,48.35,0.0,0.0,48.86,48.86,0.0,0.0,48.16,48.16,0.0,0.0,48.77,48.77,0.0,0.0
2018-07-22,49.35,49.35,0.0,0.0,49.44,49.44,0.0,0.0,48.21,48.21,0.0,0.0,48.48,48.48,0.0,0.0
2018-07-29,50.37,50.37,0.0,0.0,51.13,51.13,0.0,0.0,50.19,50.19,0.0,0.0,50.96,50.96,0.0,0.0
2018-08-05,50.24,50.24,0.0,0.0,50.63,50.63,0.0,0.0,49.35,49.35,0.0,0.0,49.52,49.52,0.0,0.0
2018-08-12,51.3,51.3,0.0,0.0,51.51,51.51,0.0,0.0,51.03,51.03,0.0,0.0,51.34,51.34,0.0,0.0
2018-08-19,53.0,53.0,0.0,0.0,53.59,53.59,0.0,0.0,52.94,52.94,0.0,0.0,53.48,53.48,0.0,0.0
2018-08-26,53.51,53.51,0.0,0.0,54.05,54.05,0.0,0.0,53.19,53.19,0.0,0.0,53.75,53.75,0.0,0.0
2018-09-02,52.83,52.83,0.0,0.0,52.99,52.99,0.0,0.0,52.37,52.37,0.0,0.0,52.49,52.49,0.0,0.0
2018-09-09,53.9,53.9,0.0,0.0,53.95,53.95,0.0,0.0,52.92,52.92,0.0,0.0,53.09,53.09,0.0,0.0
2018-09-16,54.86,54.86,0.0,0.0,54.96,54.96,0.0,0.0,54.32,54.32,0.0,0.0,54.73,54.73,0.0,0.0
2018-09-23,55.16,55.16,0.0,0.0,55.59,55.59,0.0,0.0,54.5,54.5,0.0,0.0,54.89,54.89,0.0,0.0
2018-09-30,52.3,52.3,0.0,0.0,52.9,52.9,0.0,0.0,51.4,51.4,0.0,0.0,52.66,52.66,0.0,0.0
2018-10-07,45.87,45.87,0.0,0.0,46.65,46.65,0.0,0.0,45.29,45.29,0.0,0.0,45.35,45.35,0.0,0.0
2018-10-14,46.51,46.51,0.0,0.0,46.66,46.66,0.0,0.0,45.17,45.17,0.0,0.0,45.52,45.52,0.0,0.0
2018-10-21,42.16,42.16,0.0,0.0,42.81,42.81,0.0,0.0,38.07,38.07,0.0,0.0,39.87,39.87,0.0,0.0
2018-10-28,43.78,43.78,0.0,0.0,44.53,44.53,0.0,0.0,43.28,43.28,0.0,0.0,44.24,44.24,0.0,0.0
2018-11-04,45.99,45.99,0.0,0.0,46.11,46.11,0.0,0.0,43.39,43.39,0.0,0.0,43.64,43.64,0.0,0.0
2018-11-11,43.83,43.83,0.0,0.0,43.96,43.96,0.0,0.0,41.43,41.43,0.0,0.0,42.08,42.08,0.0,0.0
2018-11-18,40.3,40.3,0.0,0.0,41.04,41.04,0.0,0.0,40.06,40.06,0.0,0.0,41.0,41.0,0.0,0.0
2018-11-25,47.05,47.05,0.0,0.0,47.11,47.11,0.0,0.0,45.68,45.68,0.0,0.0,46.5,46.5,0.0,0.0
2018-12-02,38.79,38.79,0.0,0.0,39.56,39.56,0.0,0.0,36.67,36.67,0.0,0.0,39.08,39.08,0.0,0.0
2018-12-09,36.94,36.94,0.0,0.0,37.48,37.48,0.0,0.0,34.43,34.43,0.0,0.0,35.27,35.27,0.0,0.0
2018-12-16,29.23,29.23,0.0,0.0,29.71,29.71,0.0,0.0,27.48,27.48,0.0,0.0,27.54,27.54,0.0,0.0
2018-12-23,32.67,32.67,0.0,0.0,32.92,32.92,0.0,0.0,31.88,31.88,0.0,0.0,32.9,32.9,0.0,0.0
2018-12-30,33.75,33.75,0.0,0.0,35.02,35.02,0.0,0.0,33.32,33.32,0.0,0.0,34.38,34.38,0.0,0.0
2019-01-06,35.37,35.37,0.0,0.0,35.97,35.97,0.0,0.0,35.17,35.17,0.0,0.0,35.58,35.58,0.0,0.0
2019-01-13,38.78,38.78,0.0,0.0,39.61,39.61,0.0,0.0,38.37,38.37,0.0,0.0,39.35,39.35,0.0,0.0
2019-01-20,37.97,37.97,0.0,0.0,38.14,38.14,0.0,0.0,37.26,37.26,0.0,0.0,38.14,38.14,0.0,0.0
2019-01-27,40.88,40.88,0.0,0.0,41.72,41.72,0.0,0.0,40.52,40.52,0.0,0.0,41.69,41.69,0.0,0.0
2019-02-03,41.28,41.28,0.0,0.0,41.41,41.41,0.0,0.0,40.75,40.75,0.0,0.0,41.03,41.03,0.0,0.0
2019-02-10,43.6,43.6,0.0,0.0,44.08,44.08,0.0,0.0,43.49,43.49,0.0,0.0,44.07,44.07,0.0,0.0
2019-02-17,45.63,45.63,0.0,0.0,45.91,45.91,0.0,0.0,45.0,45.0,0.0,0.0,45.08,45.08,0.0,0.0
2019-02-24,46.0,46.0,0.0,0.0,46.12,46.12,0.0,0.0,43.69,43.69,0.0,0.0,44.89,44.89,0.0,0.0
2019-03-03,42.88,42.88,0.0,0.0,44.45,44.45,0.0,0.0,42.87,42.87,0.0,0.0,44.4,44.4,0.0,0.0
2019-03-10,46.45,46.45,0.0,0.0,46.97,46.97,0.0,0.0,46.32,46.32,0.0,0.0,46.78,46.78,0.0,0.0
2019-03-17,45.0,45.0,0.0,0.0,45.62,45.62,0.0,0.0,44.38,44.38,0.0,0.0,45.02,45.02,0.0,0.0
2019-03-24,47.79,47.79,0.0,0.0,48.49,48.49,0.0,0.0,47.64,47.64,0.0,0.0,48.36,48.36,0.0,0.0
2019-03-31,49.43,49.43,0.0,0.0,49.85,49.85,0.0,0.0,49.05,49.05,0.0,0.0,49.81,49.81,0.0,0.0
2019-04-07,50.49,50.49,0.0,0.0,50.53,50.53,0.0,0.0,49.88,49.88,0.0,0.0,50.35,50.35,0.0,0.0
2019-04-14,49.88,49.88,0.0,0.0,50.51,50.51,0.0,0.0,49.8,49.8,0.0,0.0,50.39,50.39,0.0,0.0
2019-04-21,52.06,52.06,0.0,0.0,52.56,52.56,0.0,0.0,52.01,52.01,0.0,0.0,52.2,52.2,0.0,0.0
2019-04-28,49.71,49.71,0.0,0.0,51.86,51.86,0.0,0.0,49.54,49.54,0.0,0.0,51.64,51.64,0.0,0.0
2019-05-05,46.14,46.14,0.0,0.0,46.68,46.68,0.0,0.0,44.89,44.89,0.0,0.0,45.36,45.36,0.0,0.0
2019-05-12,46.82,46.82,0.0,0.0,47.49,47.49,0.0,0.0,46.35,46.35,0.0,0.0,46.74,46.74,0.0,0.0
2019-05-19,46.59,46.59,0.0,0.0,46.79,46.79,0.0,0.0,45.75,45.75,0.0,0.0,46.06,46.06,0.0,0.0
2019-05-26,42.45,42.45,0.0,0.0,43.03,43.03,0.0,0.0,41.42,41.42,0.0,0.0,42.1,42.1,0.0,0.0
2019-06-02,49.15,49.15,0.0,0.0,49.88,49.88,0.0,0.0,48.88,48.88,0.0,0.0,48.91,48.91,0.0,0.0
2019-06-09,49.16,49.16,0.0,0.0,49.5,49.5,0.0,0.0,48.98,48.98,0.0,0.0,49.11,49.11,0.0,0.0
2019-06-16,52.25,52.25,0.0,0.0,52.45,52.45,0.0,0.0,51.88,51.88,0.0,0.0,51.96,51.96,0.0,0.0
2019-06-23,53.19,53.19,0.0,0.0,53.31,53.31,0.0,0.0,51.95,51.95,0.0,0.0,52.56,52.56,0.0,0.0
2019-06-30,53.27,53.27,0.0,0.0,53.47,53.47,0.0,0.0,52.85,52.85,0.0,0.0,53.23,53.23,0.0,0.0
2019-07-07,55.46,55.46,0.0,0.0,55.46,55.46,0.0,0.0,54.95,54.95,0.0,0.0,55.23,55.23,0.0,0.0
