Date,Goldman Sachs Hedge Industry VIPEtf_Open_average,Goldman Sachs Hedge Industry VIPEtf_Open_max,Goldman Sachs Hedge Industry VIPEtf_Open_min,Goldman Sachs Hedge Industry VIPEtf_Open_volatility,Goldman Sachs Hedge Industry VIPEtf_Open_change,Goldman Sachs Hedge Industry VIPEtf_High_average,Goldman Sachs Hedge Industry VIPEtf_High_max,Goldman Sachs Hedge Industry VIPEtf_High_min,Goldman Sachs Hedge Industry VIPEtf_High_volatility,Goldman Sachs Hedge Industry VIPEtf_High_change,Goldman Sachs Hedge Industry VIPEtf_Low_average,Goldman Sachs Hedge Industry VIPEtf_Low_max,Goldman Sachs Hedge Industry VIPEtf_Low_min,Goldman Sachs Hedge Industry VIPEtf_Low_volatility,Goldman Sachs Hedge Industry VIPEtf_Low_change,Goldman Sachs Hedge Industry VIPEtf_Close_average,Goldman Sachs Hedge Industry VIPEtf_Close_max,Goldman Sachs Hedge Industry VIPEtf_Close_min,Goldman Sachs Hedge Industry VIPEtf_Close_volatility,Goldman Sachs Hedge Industry VIPEtf_Close_change
2018-04-08,54.27,54.27,54.27,0.0,0.0,54.35,54.35,54.35,0.0,0.0,53.37,53.37,53.37,0.0,0.0,53.53,53.53,53.53,0.0,0.0
2018-04-15,54.88,54.88,54.88,0.0,0.0,54.88,54.88,54.88,0.0,0.0,53.96,53.96,53.96,0.0,0.0,54.02,54.02,54.02,0.0,0.0
2018-04-22,52.99,52.99,52.99,0.0,0.0,53.03,53.03,53.03,0.0,0.0,52.82,52.82,52.82,0.0,0.0,52.93,52.93,52.93,0.0,0.0
2018-04-29,52.74,52.74,52.74,0.0,0.0,53.2,53.2,53.2,0.0,0.0,52.74,52.74,52.74,0.0,0.0,53.1,53.1,53.1,0.0,0.0
2018-05-06,54.53,54.53,54.53,0.0,0.0,54.64,54.64,54.64,0.0,0.0,54.44,54.44,54.44,0.0,0.0,54.48,54.48,54.48,0.0,0.0
2018-05-13,54.76,54.76,54.76,0.0,0.0,55.0,55.0,55.0,0.0,0.0,54.76,54.76,54.76,0.0,0.0,54.83,54.83,54.83,0.0,0.0
2018-05-20,55.35,55.35,55.35,0.0,0.0,55.35,55.35,55.35,0.0,0.0,55.2,55.2,55.2,0.0,0.0,55.29,55.29,55.29,0.0,0.0
2018-05-27,55.39,55.39,55.39,0.0,0.0,55.6,55.6,55.6,0.0,0.0,55.3,55.3,55.3,0.0,0.0,55.6,55.6,55.6,0.0,0.0
2018-06-03,56.35,56.35,56.35,0.0,0.0,56.54,56.54,56.54,0.0,0.0,56.12,56.12,56.12,0.0,0.0,56.54,56.54,56.54,0.0,0.0
2018-06-10,57.31,57.31,57.31,0.0,0.0,57.35,57.35,57.35,0.0,0.0,56.98,56.98,56.98,0.0,0.0,57.32,57.32,57.32,0.0,0.0
2018-06-17,57.13,57.13,57.13,0.0,0.0,57.13,57.13,57.13,0.0,0.0,56.84,56.84,56.84,0.0,0.0,56.91,56.91,56.91,0.0,0.0
2018-06-24,55.29,55.29,55.29,0.0,0.0,55.74,55.74,55.74,0.0,0.0,55.08,55.08,55.08,0.0,0.0,55.27,55.27,55.27,0.0,0.0
2018-07-01,55.96,55.96,55.96,0.0,0.0,56.56,56.56,56.56,0.0,0.0,55.96,55.96,55.96,0.0,0.0,56.47,56.47,56.47,0.0,0.0
2018-07-08,57.41,57.41,57.41,0.0,0.0,57.51,57.51,57.51,0.0,0.0,57.31,57.31,57.31,0.0,0.0,57.36,57.36,57.36,0.0,0.0
2018-07-15,57.28,57.28,57.28,0.0,0.0,57.28,57.28,57.28,0.0,0.0,57.03,57.03,57.03,0.0,0.0,57.07,57.07,57.07,0.0,0.0
2018-07-22,57.99,57.99,57.99,0.0,0.0,57.99,57.99,57.99,0.0,0.0,56.67,56.67,56.67,0.0,0.0,56.89,56.89,56.89,0.0,0.0
2018-07-29,56.89,56.89,56.89,0.0,0.0,56.89,56.89,56.89,0.0,0.0,56.35,56.35,56.35,0.0,0.0,56.44,56.44,56.44,0.0,0.0
2018-08-05,57.26,57.26,57.26,0.0,0.0,57.26,57.26,57.26,0.0,0.0,56.82,56.82,56.82,0.0,0.0,56.99,56.99,56.99,0.0,0.0
2018-08-12,55.68,55.68,55.68,0.0,0.0,56.45,56.45,56.45,0.0,0.0,55.68,55.68,55.68,0.0,0.0,56.45,56.45,56.45,0.0,0.0
2018-08-19,56.48,56.48,56.48,0.0,0.0,57.66,57.66,57.66,0.0,0.0,56.48,56.48,56.48,0.0,0.0,57.66,57.66,57.66,0.0,0.0
2018-08-26,58.06,58.06,58.06,0.0,0.0,58.06,58.06,58.06,0.0,0.0,57.86,57.86,57.86,0.0,0.0,57.91,57.91,57.91,0.0,0.0
2018-09-02,57.1,57.1,57.1,0.0,0.0,57.1,57.1,57.1,0.0,0.0,56.97,56.97,56.97,0.0,0.0,57.08,57.08,57.08,0.0,0.0
2018-09-09,58.06,58.06,58.06,0.0,0.0,58.25,58.25,58.25,0.0,0.0,57.93,57.93,57.93,0.0,0.0,57.93,57.93,57.93,0.0,0.0
2018-09-16,58.95,58.95,58.95,0.0,0.0,58.95,58.95,58.95,0.0,0.0,58.49,58.49,58.49,0.0,0.0,58.49,58.49,58.49,0.0,0.0
2018-09-23,58.17,58.17,58.17,0.0,0.0,58.34,58.34,58.34,0.0,0.0,58.12,58.12,58.12,0.0,0.0,58.24,58.24,58.24,0.0,0.0
2018-09-30,57.99,57.99,57.99,0.0,0.0,57.99,57.99,57.99,0.0,0.0,56.6,56.6,56.6,0.0,0.0,56.77,56.77,56.77,0.0,0.0
2018-10-07,53.91,53.91,53.91,0.0,0.0,55.34,55.34,55.34,0.0,0.0,53.91,53.91,53.91,0.0,0.0,55.34,55.34,55.34,0.0,0.0
2018-10-14,55.43,55.43,55.43,0.0,0.0,55.43,55.43,55.43,0.0,0.0,54.69,54.69,54.69,0.0,0.0,54.71,54.71,54.71,0.0,0.0
2018-10-21,52.32,52.32,52.32,0.0,0.0,52.93,52.93,52.93,0.0,0.0,51.66,51.66,51.66,0.0,0.0,52.37,52.37,52.37,0.0,0.0
2018-10-28,54.8,54.8,54.8,0.0,0.0,54.8,54.8,54.8,0.0,0.0,53.45,53.45,53.45,0.0,0.0,53.76,53.76,53.76,0.0,0.0
2018-11-04,54.76,54.76,54.76,0.0,0.0,54.76,54.76,54.76,0.0,0.0,53.55,53.55,53.55,0.0,0.0,53.95,53.95,53.95,0.0,0.0
2018-11-11,52.86,52.86,52.86,0.0,0.0,53.25,53.25,53.25,0.0,0.0,52.44,52.44,52.44,0.0,0.0,53.19,53.19,53.19,0.0,0.0
2018-11-18,51.58,51.58,51.58,0.0,0.0,51.64,51.64,51.64,0.0,0.0,51.41,51.41,51.41,0.0,0.0,51.49,51.49,51.49,0.0,0.0
2018-11-25,53.66,53.66,53.66,0.0,0.0,54.4,54.4,54.4,0.0,0.0,53.66,53.66,53.66,0.0,0.0,54.4,54.4,54.4,0.0,0.0
2018-12-02,53.51,53.51,53.51,0.0,0.0,53.51,53.51,53.51,0.0,0.0,51.95,51.95,51.95,0.0,0.0,52.03,52.03,52.03,0.0,0.0
2018-12-09,52.0,52.0,52.0,0.0,0.0,52.19,52.19,52.19,0.0,0.0,51.5,51.5,51.5,0.0,0.0,51.5,51.5,51.5,0.0,0.0
2018-12-16,48.79,48.79,48.79,0.0,0.0,48.79,48.79,48.79,0.0,0.0,47.1,47.1,47.1,0.0,0.0,47.2,47.2,47.2,0.0,0.0
2018-12-23,48.99,48.99,48.99,0.0,0.0,49.21,49.21,49.21,0.0,0.0,48.55,48.55,48.55,0.0,0.0,48.78,48.78,48.78,0.0,0.0
2018-12-30,49.42,49.42,49.42,0.0,0.0,50.29,50.29,50.29,0.0,0.0,49.35,49.35,49.35,0.0,0.0,50.16,50.16,50.16,0.0,0.0
2019-01-06,51.76,51.76,51.76,0.0,0.0,51.9,51.9,51.9,0.0,0.0,51.42,51.42,51.42,0.0,0.0,51.9,51.9,51.9,0.0,0.0
2019-01-13,52.84,52.84,52.84,0.0,0.0,52.87,52.87,52.87,0.0,0.0,52.33,52.33,52.33,0.0,0.0,52.72,52.72,52.72,0.0,0.0
2019-01-20,53.24,53.24,53.24,0.0,0.0,53.24,53.24,53.24,0.0,0.0,52.86,52.86,52.86,0.0,0.0,53.02,53.02,53.02,0.0,0.0
2019-01-27,54.24,54.24,54.24,0.0,0.0,54.72,54.72,54.72,0.0,0.0,54.16,54.16,54.16,0.0,0.0,54.57,54.57,54.57,0.0,0.0
2019-02-03,54.35,54.35,54.35,0.0,0.0,54.7,54.7,54.7,0.0,0.0,54.2,54.2,54.2,0.0,0.0,54.7,54.7,54.7,0.0,0.0
2019-02-10,55.93,55.93,55.93,0.0,0.0,56.13,56.13,56.13,0.0,0.0,55.88,55.88,55.88,0.0,0.0,56.13,56.13,56.13,0.0,0.0
2019-02-17,56.49,56.49,56.49,0.0,0.0,56.58,56.58,56.58,0.0,0.0,56.33,56.33,56.33,0.0,0.0,56.49,56.49,56.49,0.0,0.0
2019-02-24,56.5,56.5,56.5,0.0,0.0,56.6,56.6,56.6,0.0,0.0,56.29,56.29,56.29,0.0,0.0,56.51,56.51,56.51,0.0,0.0
2019-03-03,54.72,54.72,54.72,0.0,0.0,55.13,55.13,55.13,0.0,0.0,54.6,54.6,54.6,0.0,0.0,55.13,55.13,55.13,0.0,0.0
2019-03-10,56.86,56.86,56.86,0.0,0.0,57.0,57.0,57.0,0.0,0.0,56.86,56.86,56.86,0.0,0.0,56.87,56.87,56.87,0.0,0.0
2019-03-17,57.39,57.39,57.39,0.0,0.0,57.39,57.39,57.39,0.0,0.0,56.43,56.43,56.43,0.0,0.0,56.43,56.43,56.43,0.0,0.0
2019-03-24,56.47,56.47,56.47,0.0,0.0,56.53,56.53,56.53,0.0,0.0,56.21,56.21,56.21,0.0,0.0,56.47,56.47,56.47,0.0,0.0
2019-03-31,57.94,57.94,57.94,0.0,0.0,58.05,58.05,58.05,0.0,0.0,57.94,57.94,57.94,0.0,0.0,58.0,58.0,58.0,0.0,0.0
2019-04-07,58.54,58.54,58.54,0.0,0.0,58.6,58.6,58.6,0.0,0.0,58.48,58.48,58.48,0.0,0.0,58.56,58.56,58.56,0.0,0.0
2019-04-14,58.2,58.2,58.2,0.0,0.0,58.3,58.3,58.3,0.0,0.0,57.95,57.95,57.95,0.0,0.0,58.25,58.25,58.25,0.0,0.0
2019-04-21,59.35,59.35,59.35,0.0,0.0,59.79,59.79,59.79,0.0,0.0,59.35,59.35,59.35,0.0,0.0,59.79,59.79,59.79,0.0,0.0
2019-04-28,59.64,59.64,59.64,0.0,0.0,59.75,59.75,59.75,0.0,0.0,59.55,59.55,59.55,0.0,0.0,59.75,59.75,59.75,0.0,0.0
2019-05-05,57.5,57.5,57.5,0.0,0.0,58.09,58.09,58.09,0.0,0.0,56.84,56.84,56.84,0.0,0.0,58.09,58.09,58.09,0.0,0.0
2019-05-12,57.65,57.65,57.65,0.0,0.0,58.13,58.13,58.13,0.0,0.0,57.44,57.44,57.44,0.0,0.0,57.53,57.53,57.53,0.0,0.0
2019-05-19,56.56,56.56,56.56,0.0,0.0,56.56,56.56,56.56,0.0,0.0,56.08,56.08,56.08,0.0,0.0,56.2,56.2,56.2,0.0,0.0
2019-05-26,54.9,54.9,54.9,0.0,0.0,55.04,55.04,55.04,0.0,0.0,54.67,54.67,54.67,0.0,0.0,54.72,54.72,54.72,0.0,0.0
2019-06-02,56.49,56.49,56.49,0.0,0.0,56.97,56.97,56.97,0.0,0.0,56.49,56.49,56.49,0.0,0.0,56.76,56.76,56.76,0.0,0.0
2019-06-09,56.71,56.71,56.71,0.0,0.0,56.71,56.71,56.71,0.0,0.0,56.56,56.56,56.56,0.0,0.0,56.69,56.69,56.69,0.0,0.0
2019-06-16,58.71,58.71,58.71,0.0,0.0,58.8,58.8,58.8,0.0,0.0,58.53,58.53,58.53,0.0,0.0,58.66,58.66,58.66,0.0,0.0
2019-06-23,57.95,57.95,57.95,0.0,0.0,58.19,58.19,58.19,0.0,0.0,57.94,57.94,57.94,0.0,0.0,58.19,58.19,58.19,0.0,0.0
2019-06-30,59.26,59.26,59.26,0.0,0.0,59.7,59.7,59.7,0.0,0.0,59.15,59.15,59.15,0.0,0.0,59.36,59.36,59.36,0.0,0.0
2019-07-07,59.63,59.63,59.63,0.0,0.0,59.87,59.87,59.87,0.0,0.0,59.62,59.62,59.62,0.0,0.0,59.87,59.87,59.87,0.0,0.0
2019-07-14,60.35,60.35,60.35,0.0,0.0,60.35,60.35,60.35,0.0,0.0,58.67,58.67,58.67,0.0,0.0,58.67,58.67,58.67,0.0,0.0
2019-07-21,59.87,59.87,59.87,0.0,0.0,59.99,59.99,59.99,0.0,0.0,59.76,59.76,59.76,0.0,0.0,59.98,59.98,59.98,0.0,0.0
2019-07-28,57.1,57.1,57.1,0.0,0.0,57.37,57.37,57.37,0.0,0.0,56.78,56.78,56.78,0.0,0.0,57.25,57.25,57.25,0.0,0.0
2019-08-04,57.46,57.46,57.46,0.0,0.0,57.49,57.49,57.49,0.0,0.0,56.98,56.98,56.98,0.0,0.0,57.36,57.36,57.36,0.0,0.0
2019-08-11,56.11,56.11,56.11,0.0,0.0,56.54,56.54,56.54,0.0,0.0,56.08,56.08,56.08,0.0,0.0,56.54,56.54,56.54,0.0,0.0
2019-08-18,56.64,56.64,56.64,0.0,0.0,57.0,57.0,57.0,0.0,0.0,55.34,55.34,55.34,0.0,0.0,55.34,55.34,55.34,0.0,0.0
2019-08-25,57.1,57.1,57.1,0.0,0.0,57.1,57.1,57.1,0.0,0.0,56.67,56.67,56.67,0.0,0.0,57.03,57.03,57.03,0.0,0.0
2019-09-01,57.7,57.7,57.7,0.0,0.0,57.7,57.7,57.7,0.0,0.0,57.33,57.33,57.33,0.0,0.0,57.33,57.33,57.33,0.0,0.0
2019-09-08,57.71,57.71,57.71,0.0,0.0,57.71,57.71,57.71,0.0,0.0,57.65,57.65,57.65,0.0,0.0,57.69,57.69,57.69,0.0,0.0
2019-09-15,57.85,57.85,57.85,0.0,0.0,57.87,57.87,57.87,0.0,0.0,57.22,57.22,57.22,0.0,0.0,57.51,57.51,57.51,0.0,0.0
2019-09-22,56.28,56.28,56.28,0.0,0.0,56.34,56.34,56.34,0.0,0.0,55.31,55.31,55.31,0.0,0.0,55.34,55.34,55.34,0.0,0.0
2019-09-29,54.84,54.84,54.84,0.0,0.0,55.62,55.62,55.62,0.0,0.0,54.84,54.84,54.84,0.0,0.0,55.62,55.62,55.62,0.0,0.0
2019-10-06,55.83,55.83,55.83,0.0,0.0,56.2,56.2,56.2,0.0,0.0,55.83,55.83,55.83,0.0,0.0,55.84,55.84,55.84,0.0,0.0
2019-10-13,56.59,56.59,56.59,0.0,0.0,56.59,56.59,56.59,0.0,0.0,56.14,56.14,56.14,0.0,0.0,56.14,56.14,56.14,0.0,0.0
2019-10-20,56.79,56.79,56.79,0.0,0.0,57.31,57.31,57.31,0.0,0.0,56.7,56.7,56.7,0.0,0.0,57.23,57.23,57.23,0.0,0.0
2019-10-27,57.9,57.9,57.9,0.0,0.0,58.34,58.34,58.34,0.0,0.0,57.9,57.9,57.9,0.0,0.0,58.29,58.29,58.29,0.0,0.0
2019-11-03,58.38,58.38,58.38,0.0,0.0,58.66,58.66,58.66,0.0,0.0,58.3,58.3,58.3,0.0,0.0,58.66,58.66,58.66,0.0,0.0
2019-11-10,59.24,59.24,59.24,0.0,0.0,59.61,59.61,59.61,0.0,0.0,59.24,59.24,59.24,0.0,0.0,59.61,59.61,59.61,0.0,0.0
2019-11-17,60.05,60.05,60.05,0.0,0.0,60.22,60.22,60.22,0.0,0.0,60.05,60.05,60.05,0.0,0.0,60.17,60.17,60.17,0.0,0.0
2019-11-24,60.94,60.94,60.94,0.0,0.0,60.94,60.94,60.94,0.0,0.0,60.94,60.94,60.94,0.0,0.0,60.94,60.94,60.94,0.0,0.0
2019-12-01,61.02,61.02,61.02,0.0,0.0,61.24,61.24,61.24,0.0,0.0,61.02,61.02,61.02,0.0,0.0,61.19,61.19,61.19,0.0,0.0
2019-12-08,62.15,62.15,62.15,0.0,0.0,62.15,62.15,62.15,0.0,0.0,62.05,62.05,62.05,0.0,0.0,62.12,62.12,62.12,0.0,0.0
2019-12-15,63.19,63.19,63.19,0.0,0.0,63.42,63.42,63.42,0.0,0.0,63.19,63.19,63.19,0.0,0.0,63.42,63.42,63.42,0.0,0.0
2019-12-22,64.11,64.11,64.11,0.0,0.0,64.11,64.11,64.11,0.0,0.0,63.68,63.68,63.68,0.0,0.0,63.68,63.68,63.68,0.0,0.0
2019-12-29,63.41,63.41,63.41,0.0,0.0,63.9,63.9,63.9,0.0,0.0,63.41,63.41,63.41,0.0,0.0,63.69,63.69,63.69,0.0,0.0
