Date,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_Open_average,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_Open_max,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_Open_min,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_Open_volatility,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_Open_change,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_High_average,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_High_max,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_High_min,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_High_volatility,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_High_change,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_Low_average,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_Low_max,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_Low_min,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_Low_volatility,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_Low_change,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_Close_average,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_Close_max,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_Close_min,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_Close_volatility,Direxion Daily 7-10 Year Treasury Bear 3X SharesEtf_Close_change
2018-05-20,15.35,15.35,15.35,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.29,15.29,15.29,0.0,0.0
2018-05-27,15.25,15.25,15.25,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.13,15.13,15.13,0.0,0.0,15.22,15.22,15.22,0.0,0.0
2018-06-03,15.22,15.22,15.22,0.0,0.0,15.29,15.29,15.29,0.0,0.0,15.22,15.22,15.22,0.0,0.0,15.29,15.29,15.29,0.0,0.0
2018-06-10,15.24,15.24,15.24,0.0,0.0,15.24,15.24,15.24,0.0,0.0,15.02,15.02,15.02,0.0,0.0,15.19,15.19,15.19,0.0,0.0
2018-06-17,15.15,15.15,15.15,0.0,0.0,15.15,15.15,15.15,0.0,0.0,15.15,15.15,15.15,0.0,0.0,15.15,15.15,15.15,0.0,0.0
2018-06-24,14.91,14.91,14.91,0.0,0.0,14.96,14.96,14.96,0.0,0.0,14.79,14.79,14.79,0.0,0.0,14.86,14.86,14.86,0.0,0.0
2018-07-01,14.81,14.81,14.81,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.78,14.78,14.78,0.0,0.0,14.8,14.8,14.8,0.0,0.0
2018-07-08,14.81,14.81,14.81,0.0,0.0,14.84,14.84,14.84,0.0,0.0,14.77,14.77,14.77,0.0,0.0,14.84,14.84,14.84,0.0,0.0
2018-07-15,14.87,14.87,14.87,0.0,0.0,15.0,15.0,15.0,0.0,0.0,14.87,14.87,14.87,0.0,0.0,14.99,14.99,14.99,0.0,0.0
2018-07-22,15.22,15.22,15.22,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.17,15.17,15.17,0.0,0.0,15.17,15.17,15.17,0.0,0.0
2018-07-29,15.13,15.13,15.13,0.0,0.0,15.13,15.13,15.13,0.0,0.0,15.13,15.13,15.13,0.0,0.0,15.13,15.13,15.13,0.0,0.0
2018-08-05,14.95,14.95,14.95,0.0,0.0,14.95,14.95,14.95,0.0,0.0,14.81,14.81,14.81,0.0,0.0,14.85,14.85,14.85,0.0,0.0
2018-08-12,14.78,14.78,14.78,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.78,14.78,14.78,0.0,0.0,14.84,14.84,14.84,0.0,0.0
2018-08-19,14.67,14.67,14.67,0.0,0.0,14.72,14.72,14.72,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.72,14.72,14.72,0.0,0.0
2018-08-26,14.72,14.72,14.72,0.0,0.0,14.72,14.72,14.72,0.0,0.0,14.72,14.72,14.72,0.0,0.0,14.72,14.72,14.72,0.0,0.0
2018-09-02,15.0,15.0,15.0,0.0,0.0,15.04,15.04,15.04,0.0,0.0,14.95,14.95,14.95,0.0,0.0,15.04,15.04,15.04,0.0,0.0
2018-09-09,15.16,15.16,15.16,0.0,0.0,15.22,15.22,15.22,0.0,0.0,15.11,15.11,15.11,0.0,0.0,15.16,15.16,15.16,0.0,0.0
2018-09-16,15.5,15.5,15.5,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.39,15.39,15.39,0.0,0.0,15.4,15.4,15.4,0.0,0.0
2018-09-23,15.52,15.52,15.52,0.0,0.0,15.52,15.52,15.52,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.4,15.4,15.4,0.0,0.0
2018-09-30,15.85,15.85,15.85,0.0,0.0,15.98,15.98,15.98,0.0,0.0,15.85,15.85,15.85,0.0,0.0,15.87,15.87,15.87,0.0,0.0
2018-10-07,15.71,15.71,15.71,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.56,15.56,15.56,0.0,0.0,15.58,15.58,15.58,0.0,0.0
2018-10-14,15.77,15.77,15.77,0.0,0.0,15.77,15.77,15.77,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.71,15.71,15.71,0.0,0.0
2018-10-21,15.29,15.29,15.29,0.0,0.0,15.29,15.29,15.29,0.0,0.0,15.21,15.21,15.21,0.0,0.0,15.21,15.21,15.21,0.0,0.0
2018-10-28,15.63,15.63,15.63,0.0,0.0,15.78,15.78,15.78,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.78,15.78,15.78,0.0,0.0
2018-11-04,15.72,15.72,15.72,0.0,0.0,15.72,15.72,15.72,0.0,0.0,15.72,15.72,15.72,0.0,0.0,15.72,15.72,15.72,0.0,0.0
2018-11-11,15.29,15.29,15.29,0.0,0.0,15.29,15.29,15.29,0.0,0.0,15.16,15.16,15.16,0.0,0.0,15.18,15.18,15.18,0.0,0.0
2018-11-18,15.05,15.05,15.05,0.0,0.0,15.14,15.14,15.14,0.0,0.0,15.05,15.05,15.05,0.0,0.0,15.11,15.11,15.11,0.0,0.0
2018-11-25,15.02,15.02,15.02,0.0,0.0,15.02,15.02,15.02,0.0,0.0,14.95,14.95,14.95,0.0,0.0,14.95,14.95,14.95,0.0,0.0
2018-12-02,14.55,14.55,14.55,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.33,14.33,14.33,0.0,0.0,14.33,14.33,14.33,0.0,0.0
2018-12-09,14.64,14.64,14.64,0.0,0.0,14.64,14.64,14.64,0.0,0.0,14.43,14.43,14.43,0.0,0.0,14.5,14.5,14.5,0.0,0.0
2018-12-16,14.0,14.0,14.0,0.0,0.0,14.21,14.21,14.21,0.0,0.0,14.0,14.0,14.0,0.0,0.0,14.14,14.14,14.14,0.0,0.0
2018-12-23,13.87,13.87,13.87,0.0,0.0,14.14,14.14,14.14,0.0,0.0,13.87,13.87,13.87,0.0,0.0,14.01,14.01,14.01,0.0,0.0
2018-12-30,13.28,13.28,13.28,0.0,0.0,13.79,13.79,13.79,0.0,0.0,13.28,13.28,13.28,0.0,0.0,13.71,13.71,13.71,0.0,0.0
2019-01-06,13.81,13.81,13.81,0.0,0.0,13.81,13.81,13.81,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.79,13.79,13.79,0.0,0.0
2019-01-13,14.0,14.0,14.0,0.0,0.0,14.1,14.1,14.1,0.0,0.0,13.97,13.97,13.97,0.0,0.0,14.1,14.1,14.1,0.0,0.0
2019-01-20,14.0,14.0,14.0,0.0,0.0,14.0,14.0,14.0,0.0,0.0,13.93,13.93,13.93,0.0,0.0,13.93,13.93,13.93,0.0,0.0
2019-01-27,13.6,13.6,13.6,0.0,0.0,13.7,13.7,13.7,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.7,13.7,13.7,0.0,0.0
2019-02-03,13.68,13.68,13.68,0.0,0.0,13.68,13.68,13.68,0.0,0.0,13.51,13.51,13.51,0.0,0.0,13.6,13.6,13.6,0.0,0.0
2019-02-10,13.71,13.71,13.71,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.71,13.71,13.71,0.0,0.0
2019-02-17,13.61,13.61,13.61,0.0,0.0,13.64,13.64,13.64,0.0,0.0,13.58,13.58,13.58,0.0,0.0,13.64,13.64,13.64,0.0,0.0
2019-02-24,13.92,13.92,13.92,0.0,0.0,13.96,13.96,13.96,0.0,0.0,13.87,13.87,13.87,0.0,0.0,13.96,13.96,13.96,0.0,0.0
2019-03-03,13.49,13.49,13.49,0.0,0.0,13.52,13.52,13.52,0.0,0.0,13.49,13.49,13.49,0.0,0.0,13.52,13.52,13.52,0.0,0.0
2019-03-10,13.47,13.47,13.47,0.0,0.0,13.47,13.47,13.47,0.0,0.0,13.46,13.46,13.46,0.0,0.0,13.46,13.46,13.46,0.0,0.0
2019-03-17,12.9,12.9,12.9,0.0,0.0,13.02,13.02,13.02,0.0,0.0,12.81,12.81,12.81,0.0,0.0,12.84,12.84,12.84,0.0,0.0
2019-03-24,12.8,12.8,12.8,0.0,0.0,12.8,12.8,12.8,0.0,0.0,12.73,12.73,12.73,0.0,0.0,12.73,12.73,12.73,0.0,0.0
2019-03-31,13.02,13.02,13.02,0.0,0.0,13.02,13.02,13.02,0.0,0.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0
2019-04-07,13.11,13.11,13.11,0.0,0.0,13.23,13.23,13.23,0.0,0.0,13.11,13.11,13.11,0.0,0.0,13.23,13.23,13.23,0.0,0.0
2019-04-14,13.16,13.16,13.16,0.0,0.0,13.16,13.16,13.16,0.0,0.0,13.16,13.16,13.16,0.0,0.0,13.16,13.16,13.16,0.0,0.0
2019-04-21,12.98,12.98,12.98,0.0,0.0,12.99,12.99,12.99,0.0,0.0,12.96,12.96,12.96,0.0,0.0,12.97,12.97,12.97,0.0,0.0
2019-04-28,13.04,13.04,13.04,0.0,0.0,13.04,13.04,13.04,0.0,0.0,13.04,13.04,13.04,0.0,0.0,13.04,13.04,13.04,0.0,0.0
2019-05-05,12.81,12.81,12.81,0.0,0.0,12.85,12.85,12.85,0.0,0.0,12.76,12.76,12.76,0.0,0.0,12.85,12.85,12.85,0.0,0.0
2019-05-12,12.62,12.62,12.62,0.0,0.0,12.63,12.63,12.63,0.0,0.0,12.62,12.62,12.62,0.0,0.0,12.63,12.63,12.63,0.0,0.0
2019-05-19,12.43,12.43,12.43,0.0,0.0,12.46,12.46,12.46,0.0,0.0,12.43,12.43,12.43,0.0,0.0,12.45,12.45,12.45,0.0,0.0
2019-05-26,12.07,12.07,12.07,0.0,0.0,12.07,12.07,12.07,0.0,0.0,11.94,11.94,11.94,0.0,0.0,11.94,11.94,11.94,0.0,0.0
2019-06-02,11.74,11.74,11.74,0.0,0.0,11.76,11.76,11.76,0.0,0.0,11.71,11.71,11.71,0.0,0.0,11.76,11.76,11.76,0.0,0.0
2019-06-09,11.76,11.76,11.76,0.0,0.0,11.76,11.76,11.76,0.0,0.0,11.72,11.72,11.72,0.0,0.0,11.74,11.74,11.74,0.0,0.0
2019-06-16,11.62,11.62,11.62,0.0,0.0,11.69,11.69,11.69,0.0,0.0,11.62,11.62,11.62,0.0,0.0,11.68,11.68,11.68,0.0,0.0
2019-06-23,11.5,11.5,11.5,0.0,0.0,11.56,11.56,11.56,0.0,0.0,11.46,11.46,11.46,0.0,0.0,11.46,11.46,11.46,0.0,0.0
2019-06-30,11.34,11.34,11.34,0.0,0.0,11.61,11.61,11.61,0.0,0.0,11.34,11.34,11.34,0.0,0.0,11.54,11.54,11.54,0.0,0.0
2019-07-07,11.74,11.74,11.74,0.0,0.0,11.77,11.77,11.77,0.0,0.0,11.64,11.64,11.64,0.0,0.0,11.69,11.69,11.69,0.0,0.0
2019-07-14,11.54,11.54,11.54,0.0,0.0,11.59,11.59,11.59,0.0,0.0,11.53,11.53,11.53,0.0,0.0,11.53,11.53,11.53,0.0,0.0
2019-07-21,11.67,11.67,11.67,0.0,0.0,11.68,11.68,11.68,0.0,0.0,11.64,11.64,11.64,0.0,0.0,11.66,11.66,11.66,0.0,0.0
2019-07-28,11.16,11.16,11.16,0.0,0.0,11.16,11.16,11.16,0.0,0.0,11.1,11.1,11.1,0.0,0.0,11.1,11.1,11.1,0.0,0.0
2019-08-04,10.78,10.78,10.78,0.0,0.0,10.88,10.88,10.88,0.0,0.0,10.7,10.7,10.7,0.0,0.0,10.75,10.75,10.75,0.0,0.0
2019-08-11,10.45,10.45,10.45,0.0,0.0,10.55,10.55,10.55,0.0,0.0,10.41,10.41,10.41,0.0,0.0,10.45,10.45,10.45,0.0,0.0
2019-08-18,10.49,10.49,10.49,0.0,0.0,10.49,10.49,10.49,0.0,0.0,10.29,10.29,10.29,0.0,0.0,10.31,10.31,10.31,0.0,0.0
2019-08-25,10.32,10.32,10.32,0.0,0.0,10.34,10.34,10.34,0.0,0.0,10.26,10.26,10.26,0.0,0.0,10.26,10.26,10.26,0.0,0.0
2019-09-01,10.39,10.39,10.39,0.0,0.0,10.39,10.39,10.39,0.0,0.0,10.37,10.37,10.37,0.0,0.0,10.37,10.37,10.37,0.0,0.0
2019-09-08,11.05,11.05,11.05,0.0,0.0,11.24,11.24,11.24,0.0,0.0,11.05,11.05,11.05,0.0,0.0,11.24,11.24,11.24,0.0,0.0
2019-09-15,10.94,10.94,10.94,0.0,0.0,10.94,10.94,10.94,0.0,0.0,10.8,10.8,10.8,0.0,0.0,10.8,10.8,10.8,0.0,0.0
2019-09-22,10.66,10.66,10.66,0.0,0.0,10.66,10.66,10.66,0.0,0.0,10.63,10.63,10.63,0.0,0.0,10.63,10.63,10.63,0.0,0.0
2019-09-29,10.22,10.22,10.22,0.0,0.0,10.22,10.22,10.22,0.0,0.0,10.18,10.18,10.18,0.0,0.0,10.18,10.18,10.18,0.0,0.0
2019-10-06,10.67,10.67,10.67,0.0,0.0,10.75,10.75,10.75,0.0,0.0,10.67,10.67,10.67,0.0,0.0,10.72,10.72,10.72,0.0,0.0
2019-10-13,10.72,10.72,10.72,0.0,0.0,10.73,10.73,10.73,0.0,0.0,10.72,10.72,10.72,0.0,0.0,10.73,10.73,10.73,0.0,0.0
2019-10-20,10.77,10.77,10.77,0.0,0.0,10.87,10.87,10.87,0.0,0.0,10.77,10.77,10.77,0.0,0.0,10.85,10.85,10.85,0.0,0.0
2019-10-27,10.67,10.67,10.67,0.0,0.0,10.67,10.67,10.67,0.0,0.0,10.62,10.62,10.62,0.0,0.0,10.63,10.63,10.63,0.0,0.0
2019-11-03,11.01,11.01,11.01,0.0,0.0,11.18,11.18,11.18,0.0,0.0,11.01,11.01,11.01,0.0,0.0,11.18,11.18,11.18,0.0,0.0
2019-11-10,10.92,10.92,10.92,0.0,0.0,10.92,10.92,10.92,0.0,0.0,10.88,10.88,10.88,0.0,0.0,10.9,10.9,10.9,0.0,0.0
2019-11-17,10.76,10.76,10.76,0.0,0.0,10.77,10.77,10.77,0.0,0.0,10.76,10.76,10.76,0.0,0.0,10.77,10.77,10.77,0.0,0.0
2019-11-24,10.81,10.81,10.81,0.0,0.0,10.81,10.81,10.81,0.0,0.0,10.81,10.81,10.81,0.0,0.0,10.81,10.81,10.81,0.0,0.0
2019-12-01,10.96,10.96,10.96,0.0,0.0,10.96,10.96,10.96,0.0,0.0,10.88,10.88,10.88,0.0,0.0,10.92,10.92,10.92,0.0,0.0
2019-12-08,10.88,10.88,10.88,0.0,0.0,10.88,10.88,10.88,0.0,0.0,10.87,10.87,10.87,0.0,0.0,10.88,10.88,10.88,0.0,0.0
2019-12-15,11.02,11.02,11.02,0.0,0.0,11.08,11.08,11.08,0.0,0.0,11.0,11.0,11.0,0.0,0.0,11.08,11.08,11.08,0.0,0.0
2019-12-22,10.99,10.99,10.99,0.0,0.0,11.01,11.01,11.01,0.0,0.0,10.93,10.93,10.93,0.0,0.0,10.97,10.97,10.97,0.0,0.0
2019-12-29,10.58,10.58,10.58,0.0,0.0,10.72,10.72,10.72,0.0,0.0,10.58,10.58,10.58,0.0,0.0,10.72,10.72,10.72,0.0,0.0
