Date,MCD_Open_average,MCD_Open_max,MCD_Open_min,MCD_Open_volatility,MCD_Open_change,MCD_High_average,MCD_High_max,MCD_High_min,MCD_High_volatility,MCD_High_change,MCD_Low_average,MCD_Low_max,MCD_Low_min,MCD_Low_volatility,MCD_Low_change,MCD_Close_average,MCD_Close_max,MCD_Close_min,MCD_Close_volatility,MCD_Close_change,MCD_Volume_average,MCD_Volume_max,MCD_Volume_min,MCD_Volume_volatility,MCD_Volume_change
2018-01-14,174.824,175.97,173.62,2.3499999999999943,2.3499999999999943,175.802,176.83,174.41,2.420000000000016,2.420000000000016,174.128,175.6,172.88,2.719999999999999,2.719999999999999,175.112,176.21,173.68,2.530000000000001,2.530000000000001,3382219,4129573,2154754,1974819,-444745
2018-01-21,176.648,178.3,175.57,2.730000000000018,2.730000000000018,177.754,178.7,176.62,2.079999999999984,0.9499999999999886,175.402,177.24,174.66,2.5800000000000125,2.390000000000015,176.94400000000002,178.36,175.66,2.700000000000017,0.960000000000008,3774786,6091905,2810819,3281086,2894261
2018-01-28,172.076,177.1,168.61,8.48999999999998,-8.48999999999998,173.53799999999998,177.67,169.46,8.20999999999998,-8.20999999999998,166.572,170.85,153.86,16.98999999999998,-16.98999999999998,169.75,172.48,163.85,8.629999999999995,-8.629999999999995,6656441,9612974,4604454,5008520,-2303699
2018-02-04,162.25,165.69,158.35,7.340000000000003,4.02000000000001,165.582,168.26,161.98,6.280000000000001,-0.160000000000025,159.652,164.52,155.23,9.29000000000002,3.25,162.912,165.71,158.97,6.740000000000009,-1.2800000000000011,6018596,7187079,4974029,2213050,-1764035
2018-02-11,161.2625,163.0,159.47,3.530000000000001,-3.530000000000001,161.8175,163.83,159.9,3.930000000000007,-3.930000000000007,159.4925,161.72,157.76,3.960000000000008,-3.960000000000008,160.24,162.4,157.79,4.610000000000014,-4.610000000000014,5862362,7165793,5012104,2153689,1759805
2018-02-18,159.82999999999998,164.0,157.0,7.0,7.0,161.988,164.75,159.16,5.590000000000003,5.590000000000003,159.304,162.3,156.28,6.02000000000001,6.02000000000001,160.62,163.58,157.16,6.420000000000016,6.420000000000016,5248052,7833396,4272364,3561032,-685945
2018-02-25,155.922,164.19,148.28,15.909999999999997,-15.909999999999997,157.614,164.5,150.45,14.050000000000011,-13.02000000000001,153.666,160.64,146.84,13.799999999999983,-12.719999999999999,154.68,160.66,148.27,12.389999999999986,-9.629999999999995,6957083,11754262,4907530,6846732,1490311
2018-03-04,153.44,157.74,149.86,7.8799999999999955,6.490000000000009,155.248,159.45,151.71,7.739999999999981,7.739999999999981,152.96,157.5,149.68,7.819999999999993,7.3700000000000045,154.6,157.74,151.2,6.5400000000000205,6.5400000000000205,4667365,5076480,4291386,785094,-553906
2018-03-11,160.03,162.0,158.56,3.4399999999999977,3.4399999999999977,161.428,163.23,159.51,3.719999999999999,2.4700000000000273,158.76600000000002,161.58,157.24,4.340000000000003,0.0,159.888,162.36,158.22,4.140000000000015,0.789999999999992,6547828,14293754,3878961,10414793,-25464
2018-03-18,158.28,160.0,156.21,3.789999999999992,-3.539999999999992,159.296,160.67,158.08,2.589999999999975,-2.469999999999999,157.10399999999998,159.25,154.92,4.3300000000000125,-3.039999999999992,157.614,159.38,154.98,4.400000000000006,-1.3700000000000045,3514169,3871947,3105129,766818,371822
2018-03-25,158.4025,159.0,157.84,1.1599999999999966,-0.22999999999998977,159.88,160.16,159.76,0.4000000000000057,0.38999999999998636,156.48,157.82,155.25,2.569999999999993,-1.2199999999999989,157.4975,158.41,156.38,2.030000000000001,0.2400000000000091,4920503,6960137,3519139,3440998,3440998
2018-04-01,160.704,162.42,157.98,4.439999999999998,4.240000000000009,162.918,164.56,160.53,4.030000000000001,3.039999999999992,159.78,161.75,157.3,4.449999999999989,3.759999999999991,161.712,163.95,160.4,3.549999999999983,0.8299999999999841,4402937,4888038,3581531,1306507,-1137819
2018-04-08,162.476,163.59,161.3,2.289999999999992,-1.5300000000000011,163.804,165.4,162.44,2.960000000000008,-1.5200000000000102,161.598,162.28,160.86,1.4199999999999875,-1.1899999999999977,162.218,163.34,161.62,1.7199999999999989,-1.1400000000000148,3476806,5178889,2452777,2726112,-810865
2018-04-15,160.978,162.59,158.97,3.6200000000000045,-3.4199999999999875,161.862,163.48,159.69,3.789999999999992,-3.789999999999992,159.848,162.06,158.15,3.9099999999999966,-3.9099999999999966,160.33,162.55,158.77,3.780000000000001,-3.5600000000000023,3130951,3961213,2503128,1458085,189963
2018-04-22,159.494,164.69,156.46,8.22999999999999,4.939999999999998,160.886,167.95,157.34,10.609999999999985,8.119999999999976,157.876,163.75,155.01,8.740000000000009,6.990000000000009,159.58,167.44,155.94,11.5,10.120000000000005,5478291,12954744,2904359,10050385,10050385
2018-04-29,163.17,166.77,159.95,6.820000000000022,0.3900000000000148,164.656,167.3,160.84,6.460000000000008,0.8000000000000114,161.234,164.65,159.08,5.569999999999993,2.5500000000000114,162.846,165.03,160.08,4.949999999999989,1.5600000000000023,4398261,6560143,3378990,3181153,-3181153
2018-05-06,164.908,165.65,164.44,1.210000000000008,1.210000000000008,165.68,165.98,165.21,0.7699999999999818,0.38999999999998636,164.056,164.85,163.05,1.799999999999983,0.5699999999999932,164.838,165.39,164.24,1.1499999999999773,-0.05000000000001137,2408298,2808116,1675139,1132977,-270827
2018-05-13,162.72,164.27,161.68,2.5900000000000034,-2.490000000000009,163.326,164.65,161.97,2.680000000000007,-2.680000000000007,161.192,162.33,160.55,1.7800000000000011,-1.7199999999999989,161.94,163.06,160.98,2.0800000000000125,-1.5800000000000125,2742175,3471278,2318045,1153233,-1047266
2018-05-20,161.3275,162.44,159.7,2.740000000000009,0.37999999999999545,162.5725,163.95,161.65,2.299999999999983,1.8599999999999852,160.215,162.1,159.16,2.9399999999999977,2.9399999999999977,161.6675,163.21,159.45,3.7600000000000193,3.7600000000000193,3254815,3835129,2582090,1253039,-641913
