Date,EFX_Open_average,EFX_Open_max,EFX_Open_min,EFX_Open_volatility,EFX_Open_change,EFX_High_average,EFX_High_max,EFX_High_min,EFX_High_volatility,EFX_High_change,EFX_Low_average,EFX_Low_max,EFX_Low_min,EFX_Low_volatility,EFX_Low_change,EFX_Close_average,EFX_Close_max,EFX_Close_min,EFX_Close_volatility,EFX_Close_change,EFX_Volume_average,EFX_Volume_max,EFX_Volume_min,EFX_Volume_volatility,EFX_Volume_change
2018-01-14,123.176,124.1,122.62,1.4799999999999898,1.2800000000000011,124.646,125.75,122.9,2.8499999999999943,2.799999999999997,122.612,124.0,121.63,2.3700000000000045,2.1899999999999977,123.55,125.0,122.16,2.8400000000000034,2.8400000000000034,1085458,1326641,929313,397328,312286
2018-01-21,126.31,127.57,124.99,2.5799999999999983,2.240000000000009,126.92,127.73,125.71,2.0200000000000102,1.6700000000000017,125.196,126.58,124.16,2.4200000000000017,-0.2400000000000091,125.946,127.49,124.77,2.719999999999999,-0.21999999999999886,1112604,1500518,923231,577287,82493
2018-01-28,123.362,124.85,120.9,3.9499999999999886,-2.9199999999999875,124.508,125.69,123.24,2.450000000000003,-1.9000000000000057,121.708,123.49,118.11,5.3799999999999955,-4.849999999999994,122.41,124.93,118.4,6.530000000000001,-4.679999999999993,1250718,1661142,676464,984678,-123984
2018-02-04,115.86200000000001,118.23,112.81,5.420000000000002,-3.3400000000000034,118.024,120.65,114.8,5.8500000000000085,-4.680000000000007,113.38,117.38,108.33,9.049999999999997,-3.819999999999993,115.322,118.41,112.2,6.209999999999994,-4.009999999999991,1623473,2839358,1116958,1722400,-345508
2018-02-11,114.8,117.05,113.83,3.219999999999999,3.049999999999997,116.84,118.46,115.4,3.059999999999988,3.059999999999988,114.1575,116.81,112.82,3.990000000000009,3.3100000000000023,115.8075,117.46,114.05,3.4099999999999966,2.9099999999999966,1020652,1323770,700176,623594,104470
2018-02-18,115.746,116.92,114.79,2.1299999999999955,-1.4200000000000017,116.644,117.56,116.2,1.3599999999999994,-1.0600000000000023,114.414,115.16,113.79,1.3699999999999903,-0.7599999999999909,115.006,115.55,113.83,1.7199999999999989,-0.5099999999999909,1227944,1342644,1102373,240271,133078
2018-02-25,114.626,116.98,112.75,4.230000000000004,1.7600000000000051,116.892,122.0,114.0,8.0,6.349999999999994,113.27,116.98,110.55,6.430000000000007,3.25,115.454,121.35,111.5,9.849999999999994,7.159999999999997,1762190,2811239,1120812,1690427,958104
2018-03-04,122.074,125.03,120.97,4.060000000000002,3.5400000000000063,123.334,125.4,122.0,3.4000000000000057,3.0500000000000114,121.17,123.81,119.84,3.969999999999999,3.1200000000000045,122.652,124.92,120.96,3.960000000000008,3.480000000000004,1163497,1575343,830262,745081,-520525
2018-03-11,123.944,125.44,123.06,2.3799999999999955,-2.1599999999999966,124.58200000000001,125.48,123.68,1.7999999999999972,-1.7999999999999972,122.494,123.31,121.4,1.9099999999999966,-1.9099999999999966,123.26,123.74,122.26,1.4799999999999898,-1.4799999999999898,943537,1216927,704686,512241,258235
2018-03-18,120.278,123.53,117.23,6.299999999999997,-5.5,121.122,124.27,117.97,6.299999999999997,-5.939999999999998,118.36,121.95,115.81,6.140000000000001,-6.1000000000000085,119.122,123.09,115.85,7.240000000000009,-5.1200000000000045,1146983,1966458,615337,1351121,-418578
