Date,ICAD_Open_average,ICAD_Open_max,ICAD_Open_min,ICAD_Open_volatility,ICAD_Open_change,ICAD_High_average,ICAD_High_max,ICAD_High_min,ICAD_High_volatility,ICAD_High_change,ICAD_Low_average,ICAD_Low_max,ICAD_Low_min,ICAD_Low_volatility,ICAD_Low_change,ICAD_Close_average,ICAD_Close_max,ICAD_Close_min,ICAD_Close_volatility,ICAD_Close_change,ICAD_Volume_average,ICAD_Volume_max,ICAD_Volume_min,ICAD_Volume_volatility,ICAD_Volume_change
2018-04-29,3.762,3.88,3.68,0.19999999999999973,-0.10999999999999988,3.838,3.89,3.77,0.1200000000000001,0.06999999999999984,3.67,3.68,3.65,0.03000000000000025,0.020000000000000018,3.7720000000000002,3.89,3.73,0.16000000000000014,-0.040000000000000036,10000,22338,1539,20799,-9021
2018-05-06,3.68,3.75,3.54,0.20999999999999996,0.04999999999999982,3.8,3.96,3.72,0.23999999999999977,0.18000000000000016,3.618,3.75,3.54,0.20999999999999996,0.20000000000000018,3.724,3.92,3.6,0.31999999999999984,0.27,19441,30702,2865,27837,1889
2018-05-13,3.346,3.65,3.24,0.4099999999999997,-0.3599999999999999,3.408,3.65,3.33,0.31999999999999984,-0.2799999999999998,3.214,3.36,3.08,0.2799999999999998,-0.10999999999999988,3.314,3.41,3.26,0.15000000000000036,-0.0900000000000003,77255,138549,30328,108221,-105137
2018-05-20,3.19,3.27,3.11,0.16000000000000014,-0.16000000000000014,3.2925,3.32,3.27,0.04999999999999982,0.020000000000000018,3.1399999999999997,3.25,3.07,0.18000000000000016,-0.14000000000000012,3.2199999999999998,3.3,3.1,0.19999999999999973,0.040000000000000036,24506,46453,15355,31098,4949
2018-05-27,3.362,3.46,3.29,0.16999999999999993,0.06999999999999984,3.418,3.46,3.32,0.14000000000000012,0.0900000000000003,3.308,3.34,3.27,0.06999999999999984,0.04999999999999982,3.362,3.41,3.29,0.1200000000000001,0.04999999999999982,26413,43640,7834,35806,26240
2018-06-03,3.386,3.44,3.34,0.10000000000000009,0.0,3.444,3.48,3.42,0.06000000000000005,-0.040000000000000036,3.318,3.4,3.22,0.17999999999999972,0.009999999999999787,3.372,3.43,3.3,0.13000000000000034,-0.020000000000000018,26980,45963,14461,31502,-19269
2018-06-10,3.36,3.4,3.28,0.1200000000000001,-0.10000000000000009,3.376,3.42,3.3,0.1200000000000001,-0.11000000000000032,3.29,3.34,3.16,0.17999999999999972,-0.16999999999999993,3.31,3.38,3.18,0.19999999999999973,-0.1599999999999997,18093,38677,7318,31359,21937
2018-06-17,3.182,3.22,3.14,0.08000000000000007,0.0,3.242,3.32,3.2,0.11999999999999966,-0.11999999999999966,3.14,3.19,3.11,0.08000000000000007,-0.040000000000000036,3.176,3.2,3.15,0.050000000000000266,0.020000000000000018,29980,42760,20462,22298,-11914
2018-06-24,3.07,3.15,3.02,0.1299999999999999,-0.1299999999999999,3.122,3.18,3.06,0.1200000000000001,-0.0900000000000003,3.012,3.09,2.98,0.10999999999999988,-0.10999999999999988,3.046,3.1,2.99,0.10999999999999988,-0.10999999999999988,55759,111077,8735,102342,84267
2018-07-01,2.98,3.01,2.91,0.09999999999999964,0.09999999999999964,3.1025,3.13,3.07,0.06000000000000005,-0.06000000000000005,2.9725,3.0,2.91,0.08999999999999986,0.06999999999999984,3.02,3.05,2.99,0.05999999999999961,0.009999999999999787,78934,121561,50039,71522,-15099
2018-07-08,3.056,3.09,3.01,0.08000000000000007,-0.03000000000000025,3.1,3.13,3.07,0.06000000000000005,0.020000000000000018,3.018,3.05,2.97,0.07999999999999963,0.05999999999999961,3.062,3.1,2.98,0.1200000000000001,0.08999999999999986,43622,64226,17993,46233,-32538
2018-07-15,3.0,3.06,2.97,0.08999999999999986,-0.08999999999999986,3.032,3.06,3.02,0.040000000000000036,-0.03000000000000025,2.928,2.97,2.87,0.10000000000000009,-0.06000000000000005,2.994,3.02,2.97,0.04999999999999982,0.04999999999999982,53432,98195,19491,78704,-30464
2018-07-22,2.964,3.02,2.92,0.10000000000000009,0.010000000000000231,3.074,3.13,3.01,0.1200000000000001,-0.10000000000000009,2.922,3.0,2.8,0.20000000000000018,0.010000000000000231,3.0,3.01,2.99,0.019999999999999574,-0.009999999999999787,30582,65938,2624,63314,-39635
2018-07-29,2.958,3.02,2.9,0.1200000000000001,-0.010000000000000231,3.028,3.13,2.98,0.1499999999999999,-0.1499999999999999,2.894,2.95,2.81,0.14000000000000012,0.1299999999999999,2.972,3.04,2.93,0.10999999999999988,-0.06999999999999984,20604,34821,6226,28595,-28595
2018-08-05,3.16,3.6,2.9,0.7000000000000002,-0.7000000000000002,3.258,3.65,2.98,0.6699999999999999,-0.6699999999999999,2.932,3.13,2.8,0.33000000000000007,-0.1200000000000001,2.99,3.19,2.9,0.29000000000000004,-0.029999999999999805,64504,164805,31489,133316,-6980
2018-08-12,2.936,2.99,2.87,0.1200000000000001,-0.08999999999999986,3.012,3.1,2.96,0.14000000000000012,-0.020000000000000018,2.872,2.91,2.83,0.08000000000000007,-0.040000000000000036,2.914,2.95,2.87,0.08000000000000007,0.020000000000000018,34127,66331,11346,54985,-28367
2018-08-19,2.876,2.96,2.81,0.1499999999999999,-0.06999999999999984,2.946,2.97,2.9,0.07000000000000028,0.0,2.85,2.88,2.81,0.06999999999999984,0.020000000000000018,2.884,2.9,2.86,0.040000000000000036,0.03000000000000025,26488,48406,4839,43567,8519
2018-08-26,3.01,3.09,2.91,0.17999999999999972,0.17999999999999972,3.0725,3.1,3.04,0.06000000000000005,0.04999999999999982,2.97,3.02,2.91,0.10999999999999988,0.08000000000000007,3.01,3.04,2.97,0.06999999999999984,0.029999999999999805,42443,100280,15177,85103,-85103
2018-09-02,3.0,3.09,2.95,0.13999999999999968,-0.09999999999999964,3.01,3.09,2.95,0.13999999999999968,-0.08999999999999986,2.95,3.0,2.89,0.10999999999999988,-0.10999999999999988,2.972,3.02,2.95,0.06999999999999984,-0.06000000000000005,16461,33209,5521,27688,7412
2018-09-09,2.88,2.92,2.81,0.10999999999999988,0.0,2.962,3.0,2.91,0.08999999999999986,-0.07000000000000028,2.84,2.86,2.81,0.04999999999999982,-0.009999999999999787,2.892,2.92,2.85,0.06999999999999984,0.020000000000000018,34456,58419,24394,34025,34025
2018-09-16,2.926,2.98,2.89,0.08999999999999986,0.06999999999999984,2.9819999999999998,3.09,2.9,0.18999999999999995,0.16999999999999993,2.848,2.89,2.8,0.0900000000000003,0.010000000000000231,2.914,2.99,2.85,0.14000000000000012,0.010000000000000231,48285,105194,11100,94094,27368
2018-09-23,2.962,3.09,2.9,0.18999999999999995,-0.03000000000000025,3.1,3.13,3.09,0.040000000000000036,-0.029999999999999805,2.888,2.91,2.83,0.08000000000000007,-0.08000000000000007,2.948,3.01,2.9,0.10999999999999988,-0.10000000000000009,59009,100680,22940,77740,68017
2018-09-30,3.02,3.09,2.9,0.18999999999999995,0.1499999999999999,3.098,3.15,3.0,0.1499999999999999,0.1499999999999999,2.9859999999999998,3.05,2.82,0.22999999999999998,0.22999999999999998,3.06,3.1,2.97,0.1299999999999999,0.11999999999999966,61193,126181,19310,106871,60836
2018-10-07,3.176,3.27,3.0,0.27,0.1599999999999997,3.324,3.38,3.27,0.10999999999999988,0.03000000000000025,3.122,3.25,3.0,0.25,0.1499999999999999,3.222,3.31,3.01,0.30000000000000027,0.04999999999999982,91624,127618,56902,70716,17662
2018-10-14,3.2239999999999998,3.31,3.09,0.2200000000000002,-0.16999999999999993,3.288,3.36,3.16,0.19999999999999973,-0.17999999999999972,3.142,3.31,3.02,0.29000000000000004,-0.18999999999999995,3.192,3.31,3.09,0.2200000000000002,-0.20000000000000018,48769,83338,12315,71023,15598
2018-10-21,3.074,3.12,3.04,0.08000000000000007,-0.04999999999999982,3.236,3.49,3.15,0.3400000000000003,-0.33000000000000007,2.978,3.04,2.85,0.18999999999999995,-0.18999999999999995,3.024,3.11,2.86,0.25,-0.2400000000000002,82803,199844,22641,177203,-84651
2018-10-28,2.916,2.93,2.91,0.020000000000000018,0.0,2.938,2.97,2.93,0.040000000000000036,-0.040000000000000036,2.832,2.9,2.65,0.25,-0.20000000000000018,2.86,2.92,2.69,0.22999999999999998,-0.18999999999999995,30523,101394,3688,97706,81000
2018-11-04,2.774,2.89,2.7,0.18999999999999995,0.020000000000000018,2.85,2.9,2.73,0.16999999999999993,-0.14000000000000012,2.58,2.72,2.42,0.30000000000000027,-0.08999999999999986,2.738,2.85,2.54,0.31000000000000005,-0.25,92003,177750,10360,167390,-58772
2018-11-11,2.808,2.9,2.52,0.3799999999999999,0.3700000000000001,3.064,3.26,2.95,0.3099999999999996,0.19999999999999973,2.782,2.89,2.5,0.3900000000000001,0.3799999999999999,2.886,2.98,2.81,0.16999999999999993,0.16999999999999993,103927,151109,62873,88236,-43982
2018-11-18,3.025,3.15,2.92,0.22999999999999998,0.22999999999999998,3.145,3.26,3.08,0.17999999999999972,0.11999999999999966,2.975,3.04,2.91,0.1299999999999999,0.1299999999999999,3.085,3.17,3.03,0.14000000000000012,0.1299999999999999,44438,103341,17212,86129,69437
2018-11-25,3.57,4.41,3.08,1.33,1.33,3.92,4.68,3.26,1.42,1.2200000000000006,3.374,3.91,3.0,0.9100000000000001,0.8300000000000001,3.772,4.34,3.23,1.1099999999999999,0.9700000000000002,169696,311986,17009,294977,294977
2018-12-02,4.105,4.49,3.8,0.6900000000000004,-0.33000000000000007,4.245,4.53,4.1,0.4300000000000006,-0.09000000000000075,3.8175,3.9,3.67,0.22999999999999998,-0.10000000000000009,4.0025,4.11,3.87,0.2400000000000002,-0.1299999999999999,110816,189102,25578,163524,-56568
2018-12-09,3.964,4.1,3.77,0.3299999999999996,-0.20999999999999996,4.056,4.2,3.92,0.28000000000000025,-0.26000000000000023,3.814,4.02,3.57,0.44999999999999973,-0.3600000000000003,3.932,4.09,3.76,0.33000000000000007,-0.2899999999999996,75126,122889,50056,72833,-16175
2018-12-16,3.832,3.93,3.69,0.2400000000000002,-0.2400000000000002,3.952,4.0,3.86,0.14000000000000012,-0.14000000000000012,3.59,3.7,3.46,0.2400000000000002,-0.08000000000000007,3.746,3.9,3.57,0.33000000000000007,-0.20999999999999996,135486,312447,47524,264923,58102
2018-12-23,3.58,3.66,3.49,0.16999999999999993,-0.03000000000000025,3.815,3.93,3.66,0.27,0.1200000000000001,3.46,3.58,3.39,0.18999999999999995,0.16000000000000014,3.6225,3.7,3.49,0.20999999999999996,0.03000000000000025,141568,264381,86222,178159,36187
2018-12-30,3.7075,3.76,3.65,0.10999999999999988,0.08000000000000007,3.965,4.3,3.85,0.44999999999999973,0.44999999999999973,3.59,3.67,3.52,0.1499999999999999,-0.10999999999999988,3.8200000000000003,4.11,3.65,0.4600000000000004,0.3400000000000003,161132,315742,91986,223756,223756
2019-01-06,4.162,4.24,4.0,0.2400000000000002,-0.03000000000000025,4.306,4.57,4.18,0.39000000000000057,0.3100000000000005,4.028,4.11,4.0,0.11000000000000032,0.009999999999999787,4.1819999999999995,4.35,4.11,0.23999999999999932,0.16999999999999993,163254,398290,41881,356409,224603
2019-01-13,4.4175,4.65,4.21,0.4400000000000004,0.29000000000000004,4.7275,5.05,4.5,0.5499999999999998,0.4500000000000002,4.3100000000000005,4.57,4.15,0.41999999999999993,0.2600000000000007,4.529999999999999,4.93,4.27,0.6600000000000001,0.5599999999999996,268144,340584,183727,156857,116115
2019-01-20,5.344,6.05,4.79,1.2599999999999998,1.2599999999999998,5.66,6.1,5.03,1.0699999999999994,1.0199999999999996,5.102,5.75,4.73,1.0199999999999996,0.3199999999999994,5.578,6.05,4.84,1.21,1.13,407806,679403,148946,530457,191128
2019-01-27,5.5,5.96,5.29,0.6699999999999999,-0.6200000000000001,5.626,5.96,5.4,0.5599999999999996,-0.5599999999999996,5.22,5.56,5.05,0.5099999999999998,-0.5099999999999998,5.418,5.59,5.17,0.41999999999999993,-0.41000000000000014,178140,275444,131550,143894,28445
2019-02-03,5.37,5.55,5.2,0.34999999999999964,0.08000000000000007,5.566,5.72,5.38,0.33999999999999986,-0.2599999999999998,5.176,5.35,5.04,0.3099999999999996,-0.13999999999999968,5.3340000000000005,5.51,5.04,0.46999999999999975,-0.46999999999999975,120589,188751,56371,132380,-59740
2019-02-10,5.075,5.3,4.87,0.4299999999999997,0.25,5.327500000000001,5.51,5.12,0.3899999999999997,0.3899999999999997,4.9925,5.26,4.81,0.4500000000000002,0.4500000000000002,5.1675,5.46,4.87,0.5899999999999999,0.5899999999999999,100612,133364,64010,69354,-55233
2019-02-17,5.338,5.57,5.14,0.4300000000000006,0.03000000000000025,5.546,5.67,5.38,0.29000000000000004,0.09000000000000075,5.172,5.34,5.02,0.3200000000000003,0.13999999999999968,5.328,5.51,5.15,0.35999999999999943,0.22999999999999954,119222,211513,28900,182613,93211
2019-02-24,5.298,5.59,5.01,0.5800000000000001,-0.3799999999999999,5.4959999999999996,5.9,5.14,0.7600000000000007,-0.41999999999999993,5.0280000000000005,5.28,4.6,0.6800000000000006,-0.6800000000000006,5.186,5.52,4.91,0.6099999999999994,-0.4500000000000002,266645,475833,84829,391004,305140
2019-03-03,4.642,4.9,4.31,0.5900000000000007,-0.5900000000000007,4.758,5.1,4.55,0.5499999999999998,-0.5499999999999998,4.4319999999999995,4.63,4.23,0.39999999999999947,-0.3200000000000003,4.568,4.84,4.32,0.5199999999999996,-0.41000000000000014,104815,128046,87002,41044,-33917
2019-03-10,4.5760000000000005,4.81,4.41,0.39999999999999947,0.3199999999999994,4.716,4.88,4.5,0.3799999999999999,0.3099999999999996,4.278,4.37,4.13,0.2400000000000002,0.11000000000000032,4.506,4.66,4.41,0.25,0.08999999999999986,119140,212963,33829,179134,179134
2019-03-17,4.2860000000000005,4.58,4.11,0.46999999999999975,-0.28000000000000025,4.478,4.75,4.23,0.5199999999999996,-0.2699999999999996,4.13,4.2,4.05,0.15000000000000036,-0.15000000000000036,4.302,4.6,4.13,0.46999999999999975,-0.21999999999999975,110819,168523,85162,83361,-1999
2019-03-24,4.67,5.18,4.36,0.8199999999999994,0.79,4.968,5.34,4.58,0.7599999999999998,0.7000000000000002,4.4799999999999995,4.76,4.3,0.45999999999999996,0.40000000000000036,4.796,5.17,4.39,0.7800000000000002,0.6200000000000001,125365,190702,58307,132395,94529
2019-03-31,5.3919999999999995,5.81,5.02,0.79,0.79,5.666,5.98,5.32,0.6600000000000001,0.4899999999999993,5.208,5.64,4.78,0.8599999999999994,0.6600000000000001,5.508,5.79,5.13,0.6600000000000001,0.4400000000000004,212362,354124,111478,242646,-80422
2019-04-07,5.322,5.65,4.9,0.75,-0.75,5.404,5.74,5.09,0.6500000000000004,-0.6500000000000004,5.036,5.29,4.77,0.5200000000000005,-0.5200000000000005,5.166,5.65,4.9,0.75,-0.75,73513,124415,35006,89409,21199
2019-04-14,4.6775,4.87,4.53,0.33999999999999986,-0.33000000000000007,4.9075,5.07,4.75,0.3200000000000003,-0.3200000000000003,4.52,4.58,4.46,0.1200000000000001,-0.1200000000000001,4.6125,4.77,4.53,0.23999999999999932,-0.23999999999999932,46879,85639,27806,57833,-56507
2019-04-21,4.746,4.99,4.6,0.39000000000000057,0.39000000000000057,4.958,5.28,4.7,0.5800000000000001,0.39999999999999947,4.582,4.74,4.5,0.2400000000000002,0.23000000000000043,4.784,4.88,4.65,0.22999999999999954,0.22999999999999954,43082,90431,8717,81714,51748
2019-04-28,5.176,5.51,4.85,0.6600000000000001,-0.13000000000000078,5.404,5.51,5.2,0.3099999999999996,0.20999999999999996,4.998,5.2,4.84,0.3600000000000003,-0.0600000000000005,5.314,5.49,5.2,0.29000000000000004,0.09999999999999964,56555,128985,28703,100282,26834
2019-05-05,5.482,5.71,5.2,0.5099999999999998,0.16000000000000014,5.728,5.82,5.49,0.33000000000000007,-0.009999999999999787,5.25,5.48,5.0,0.4800000000000004,0.4800000000000004,5.524,5.8,5.28,0.5199999999999996,0.3700000000000001,113500,193603,50973,142630,-142630
2019-05-12,5.778,6.11,5.56,0.5500000000000007,-0.09000000000000075,6.008,6.32,5.75,0.5700000000000003,-0.2999999999999998,5.508,5.65,5.37,0.28000000000000025,0.04999999999999982,5.816,6.14,5.63,0.5099999999999998,-0.11000000000000032,181227,443713,67720,375993,-79473
2019-05-19,6.09,6.3,5.73,0.5699999999999994,0.45999999999999996,6.36,6.45,6.21,0.2400000000000002,0.1900000000000004,5.8875,6.01,5.73,0.27999999999999936,0.17999999999999972,6.2075,6.34,6.08,0.2599999999999998,0.2400000000000002,187097,254148,128554,125594,-39369
2019-05-26,6.162,6.24,6.05,0.1900000000000004,0.08999999999999986,6.354,6.47,6.25,0.21999999999999975,0.08000000000000007,5.9799999999999995,6.06,5.88,0.17999999999999972,-0.019999999999999574,6.1499999999999995,6.24,6.09,0.15000000000000036,0.1299999999999999,154856,281153,95290,185863,164155
2019-06-02,6.602,7.05,6.14,0.9100000000000001,0.5799999999999992,6.886,7.22,6.3,0.9199999999999999,0.6100000000000003,6.406,6.78,5.96,0.8200000000000003,0.6600000000000001,6.644,7.0,6.08,0.9199999999999999,0.6100000000000003,212989,305840,66871,238969,-200426
2019-06-09,6.194,6.78,5.88,0.9000000000000004,-0.9000000000000004,6.428,6.85,6.19,0.6599999999999993,-0.6599999999999993,6.006,6.25,5.88,0.3700000000000001,-0.3700000000000001,6.132,6.44,5.99,0.4500000000000002,-0.4500000000000002,256087,685795,76912,608883,99505
2019-06-16,6.004,6.09,5.91,0.17999999999999972,0.019999999999999574,6.164000000000001,6.28,6.09,0.1900000000000004,0.08999999999999986,5.9399999999999995,6.02,5.89,0.1299999999999999,0.08999999999999986,6.078,6.23,6.0,0.23000000000000043,0.14000000000000057,187800,303036,121200,181836,-181836
2019-06-23,6.45,6.73,6.2,0.5300000000000002,0.20999999999999996,6.662,6.92,6.41,0.5099999999999998,0.1299999999999999,6.308,6.41,6.2,0.20999999999999996,0.040000000000000036,6.438000000000001,6.65,6.28,0.3700000000000001,0.08000000000000007,163261,262118,74928,187190,-53844
2019-06-30,6.305,6.51,6.2,0.3099999999999996,-0.3099999999999996,6.38,6.58,6.2,0.3799999999999999,-0.3799999999999999,6.075,6.28,5.9,0.3799999999999999,-0.3799999999999999,6.1875,6.32,5.99,0.33000000000000007,-0.33000000000000007,94545,196781,40040,156741,55856
2019-07-07,6.096,6.48,5.75,0.7300000000000004,0.54,6.45,6.96,6.02,0.9400000000000004,0.9400000000000004,5.9159999999999995,6.35,5.62,0.7299999999999995,0.7299999999999995,6.274,6.92,5.75,1.17,1.17,204713,298504,90776,207728,65235
2019-07-14,6.818,6.93,6.58,0.34999999999999964,-0.34999999999999964,6.964,7.05,6.93,0.1200000000000001,-0.09999999999999964,6.654,6.8,6.5,0.2999999999999998,-0.2999999999999998,6.796,6.9,6.61,0.29000000000000004,-0.1899999999999995,86524,106167,57695,48472,-48472
2019-07-21,6.718,6.78,6.59,0.1900000000000004,0.020000000000000462,6.948,7.15,6.82,0.33000000000000007,-0.1200000000000001,6.556,6.7,6.37,0.33000000000000007,-0.20000000000000018,6.698,6.83,6.6,0.23000000000000043,-0.17999999999999972,68107,142725,36123,106602,14947
2019-07-28,6.724,6.9,6.55,0.35000000000000053,0.08999999999999986,6.964,7.45,6.65,0.7999999999999998,-0.08999999999999986,6.352,6.73,6.0,0.7300000000000004,-0.4800000000000004,6.572,6.83,6.25,0.5800000000000001,-0.41999999999999993,187953,465509,44850,420659,150847
2019-08-04,6.258,6.34,6.15,0.1899999999999995,0.0,6.464,6.55,6.38,0.16999999999999993,-0.13999999999999968,6.056,6.12,5.99,0.1299999999999999,0.11000000000000032,6.268,6.35,6.19,0.15999999999999925,-0.009999999999999787,73740,93766,61388,32378,-32378
2019-08-11,6.252,6.4,6.14,0.2600000000000007,0.2600000000000007,6.442,6.52,6.38,0.13999999999999968,-0.03999999999999915,6.138,6.3,6.01,0.29000000000000004,0.16000000000000014,6.324,6.4,6.25,0.15000000000000036,0.05000000000000071,86699,175170,21510,153660,-45150
2019-08-18,6.25,6.41,5.96,0.4500000000000002,-0.4500000000000002,6.31,6.5,6.05,0.4500000000000002,-0.3700000000000001,6.042,6.22,5.76,0.45999999999999996,-0.45999999999999996,6.142,6.37,5.9,0.46999999999999975,-0.3899999999999997,67857,111551,16263,95288,91319
2019-08-25,5.7275,5.91,5.62,0.29000000000000004,-0.23000000000000043,5.88,6.0,5.74,0.2599999999999998,0.040000000000000036,5.5975,5.7,5.5,0.20000000000000018,0.17999999999999972,5.7725,6.0,5.62,0.3799999999999999,0.3799999999999999,51539,103466,17471,85995,-64620
2019-09-01,6.25,6.41,6.08,0.33000000000000007,0.16000000000000014,6.406,6.7,6.23,0.46999999999999975,0.07999999999999918,6.054,6.26,5.84,0.41999999999999993,0.1200000000000001,6.2059999999999995,6.35,6.04,0.3099999999999996,0.11000000000000032,57160,139073,23174,115899,-113987
2019-09-08,6.65,7.0,6.0,1.0,1.0,6.938,7.11,6.58,0.5300000000000002,0.5300000000000002,6.426,6.8,5.92,0.8799999999999999,0.8799999999999999,6.81,6.99,6.54,0.4500000000000002,0.2599999999999998,72556,92855,52452,40403,698
2019-09-15,7.242,7.48,7.0,0.4800000000000004,0.4800000000000004,7.612,7.95,7.39,0.5600000000000005,0.5600000000000005,7.096,7.42,6.77,0.6500000000000004,0.6500000000000004,7.31,7.47,7.05,0.41999999999999993,0.41999999999999993,134019,198297,87303,110994,-42404
2019-09-22,7.498,7.91,6.8,1.1100000000000003,-0.7300000000000004,7.614,7.95,6.87,1.08,-1.0300000000000002,7.1000000000000005,7.61,6.53,1.08,-0.7599999999999998,7.32,7.86,6.82,1.04,-1.0100000000000007,107214,165957,39802,126155,20597
2019-09-29,6.554,6.87,6.3,0.5700000000000003,-0.15000000000000036,6.836,7.2,6.44,0.7599999999999998,-0.16999999999999993,6.36,6.61,6.15,0.45999999999999996,0.16999999999999993,6.524,6.74,6.23,0.5099999999999998,0.21999999999999975,95354,181418,47571,133847,-44511
2019-10-06,6.536,6.64,6.36,0.27999999999999936,-0.020000000000000462,6.742,6.79,6.71,0.08000000000000007,-0.08000000000000007,6.412,6.58,6.28,0.2999999999999998,0.13999999999999968,6.5280000000000005,6.61,6.4,0.20999999999999996,0.15000000000000036,58600,79988,36520,43468,-14617
2019-10-13,7.046,7.52,6.72,0.7999999999999998,0.7200000000000006,7.418,7.95,6.9,1.0499999999999998,0.75,6.822,7.14,6.64,0.5,0.5,7.168,7.62,6.73,0.8899999999999997,0.8899999999999997,161772,370439,36637,333802,56673
2019-10-20,7.76,7.91,7.65,0.2599999999999998,-0.02999999999999936,7.896,8.0,7.74,0.2599999999999998,-0.2599999999999998,7.458,7.57,7.32,0.25,-0.1299999999999999,7.696,7.93,7.47,0.45999999999999996,-0.45999999999999996,114067,205106,61077,144029,-93313
