Date,John Hancock Multifactor Mid Cap_Open_average,John Hancock Multifactor Mid Cap_Open_max,John Hancock Multifactor Mid Cap_Open_min,John Hancock Multifactor Mid Cap_Open_volatility,John Hancock Multifactor Mid Cap_Open_change,John Hancock Multifactor Mid Cap_High_average,John Hancock Multifactor Mid Cap_High_max,John Hancock Multifactor Mid Cap_High_min,John Hancock Multifactor Mid Cap_High_volatility,John Hancock Multifactor Mid Cap_High_change,John Hancock Multifactor Mid Cap_Low_average,John Hancock Multifactor Mid Cap_Low_max,John Hancock Multifactor Mid Cap_Low_min,John Hancock Multifactor Mid Cap_Low_volatility,John Hancock Multifactor Mid Cap_Low_change,John Hancock Multifactor Mid Cap_Close_average,John Hancock Multifactor Mid Cap_Close_max,John Hancock Multifactor Mid Cap_Close_min,John Hancock Multifactor Mid Cap_Close_volatility,John Hancock Multifactor Mid Cap_Close_change
2018-06-10,35.6,35.6,35.6,0.0,0.0,35.91,35.91,35.91,0.0,0.0,35.6,35.6,35.6,0.0,0.0,35.87,35.87,35.87,0.0,0.0
2018-06-17,35.34,35.34,35.34,0.0,0.0,35.34,35.34,35.34,0.0,0.0,34.91,34.91,34.91,0.0,0.0,35.07,35.07,35.07,0.0,0.0
2018-06-24,35.03,35.03,35.03,0.0,0.0,35.03,35.03,35.03,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.82,34.82,34.82,0.0,0.0
2018-07-01,35.58,35.58,35.58,0.0,0.0,35.71,35.71,35.71,0.0,0.0,35.53,35.53,35.53,0.0,0.0,35.71,35.71,35.71,0.0,0.0
2018-07-08,35.77,35.77,35.77,0.0,0.0,35.77,35.77,35.77,0.0,0.0,35.51,35.51,35.51,0.0,0.0,35.57,35.57,35.57,0.0,0.0
2018-07-15,35.81,35.81,35.81,0.0,0.0,35.89,35.89,35.89,0.0,0.0,35.7,35.7,35.7,0.0,0.0,35.82,35.82,35.82,0.0,0.0
2018-07-22,35.86,35.86,35.86,0.0,0.0,35.86,35.86,35.86,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.5,35.5,35.5,0.0,0.0
2018-07-29,36.02,36.02,36.02,0.0,0.0,36.16,36.16,36.16,0.0,0.0,35.93,35.93,35.93,0.0,0.0,36.11,36.11,36.11,0.0,0.0
2018-08-05,36.02,36.02,36.02,0.0,0.0,36.02,36.02,36.02,0.0,0.0,35.66,35.66,35.66,0.0,0.0,35.72,35.72,35.72,0.0,0.0
2018-08-12,36.14,36.14,36.14,0.0,0.0,36.37,36.37,36.37,0.0,0.0,36.14,36.14,36.14,0.0,0.0,36.33,36.33,36.33,0.0,0.0
2018-08-19,36.65,36.65,36.65,0.0,0.0,36.84,36.84,36.84,0.0,0.0,36.65,36.65,36.65,0.0,0.0,36.78,36.78,36.78,0.0,0.0
2018-08-26,36.55,36.55,36.55,0.0,0.0,36.73,36.73,36.73,0.0,0.0,36.55,36.55,36.55,0.0,0.0,36.7,36.7,36.7,0.0,0.0
2018-09-02,36.64,36.64,36.64,0.0,0.0,36.64,36.64,36.64,0.0,0.0,36.48,36.48,36.48,0.0,0.0,36.56,36.56,36.56,0.0,0.0
2018-09-09,36.87,36.87,36.87,0.0,0.0,36.87,36.87,36.87,0.0,0.0,36.55,36.55,36.55,0.0,0.0,36.6,36.6,36.6,0.0,0.0
2018-09-16,36.85,36.85,36.85,0.0,0.0,36.85,36.85,36.85,0.0,0.0,36.58,36.58,36.58,0.0,0.0,36.67,36.67,36.67,0.0,0.0
2018-09-23,36.82,36.82,36.82,0.0,0.0,36.82,36.82,36.82,0.0,0.0,36.3,36.3,36.3,0.0,0.0,36.38,36.38,36.38,0.0,0.0
2018-09-30,35.61,35.61,35.61,0.0,0.0,35.68,35.68,35.68,0.0,0.0,35.35,35.35,35.35,0.0,0.0,35.59,35.59,35.59,0.0,0.0
2018-10-07,33.9,33.9,33.9,0.0,0.0,34.21,34.21,34.21,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.99,33.99,33.99,0.0,0.0
2018-10-14,33.98,33.98,33.98,0.0,0.0,34.0,34.0,34.0,0.0,0.0,33.69,33.69,33.69,0.0,0.0,33.79,33.79,33.79,0.0,0.0
2018-10-21,32.82,32.82,32.82,0.0,0.0,33.1,33.1,33.1,0.0,0.0,32.08,32.08,32.08,0.0,0.0,32.36,32.36,32.36,0.0,0.0
2018-10-28,33.91,33.91,33.91,0.0,0.0,34.03,34.03,34.03,0.0,0.0,33.71,33.71,33.71,0.0,0.0,33.94,33.94,33.94,0.0,0.0
2018-11-04,34.28,34.28,34.28,0.0,0.0,34.28,34.28,34.28,0.0,0.0,33.71,33.71,33.71,0.0,0.0,33.73,33.73,33.73,0.0,0.0
2018-11-11,33.89,33.89,33.89,0.0,0.0,33.89,33.89,33.89,0.0,0.0,33.31,33.31,33.31,0.0,0.0,33.43,33.43,33.43,0.0,0.0
2018-11-18,33.46,33.46,33.46,0.0,0.0,33.67,33.67,33.67,0.0,0.0,33.43,33.43,33.43,0.0,0.0,33.59,33.59,33.59,0.0,0.0
2018-11-25,34.66,34.66,34.66,0.0,0.0,34.76,34.76,34.76,0.0,0.0,34.3,34.3,34.3,0.0,0.0,34.57,34.57,34.57,0.0,0.0
2018-12-02,32.57,32.57,32.57,0.0,0.0,32.63,32.63,32.63,0.0,0.0,31.93,31.93,31.93,0.0,0.0,32.46,32.46,32.46,0.0,0.0
2018-12-09,31.82,31.82,31.82,0.0,0.0,31.89,31.89,31.89,0.0,0.0,31.02,31.02,31.02,0.0,0.0,31.19,31.19,31.19,0.0,0.0
2018-12-16,29.25,29.25,29.25,0.0,0.0,29.29,29.29,29.29,0.0,0.0,28.59,28.59,28.59,0.0,0.0,28.59,28.59,28.59,0.0,0.0
2018-12-23,30.4,30.4,30.4,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.05,30.05,30.05,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2018-12-30,30.8,30.8,30.8,0.0,0.0,31.39,31.39,31.39,0.0,0.0,30.73,30.73,30.73,0.0,0.0,31.12,31.12,31.12,0.0,0.0
2019-01-06,31.81,31.81,31.81,0.0,0.0,31.99,31.99,31.99,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.86,31.86,31.86,0.0,0.0
2019-01-13,32.87,32.87,32.87,0.0,0.0,33.09,33.09,33.09,0.0,0.0,32.69,32.69,32.69,0.0,0.0,33.04,33.04,33.04,0.0,0.0
2019-01-20,32.8,32.8,32.8,0.0,0.0,33.01,33.01,33.01,0.0,0.0,32.73,32.73,32.73,0.0,0.0,32.99,32.99,32.99,0.0,0.0
2019-01-27,33.76,33.76,33.76,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.94,33.94,33.94,0.0,0.0
2019-02-03,34.11,34.11,34.11,0.0,0.0,34.11,34.11,34.11,0.0,0.0,33.96,33.96,33.96,0.0,0.0,34.08,34.08,34.08,0.0,0.0
2019-02-10,34.75,34.75,34.75,0.0,0.0,34.92,34.92,34.92,0.0,0.0,34.74,34.74,34.74,0.0,0.0,34.92,34.92,34.92,0.0,0.0
2019-02-17,35.44,35.44,35.44,0.0,0.0,35.45,35.45,35.45,0.0,0.0,35.19,35.19,35.19,0.0,0.0,35.21,35.21,35.21,0.0,0.0
2019-02-24,35.4,35.4,35.4,0.0,0.0,35.4,35.4,35.4,0.0,0.0,34.78,34.78,34.78,0.0,0.0,35.08,35.08,35.08,0.0,0.0
2019-03-03,34.37,34.37,34.37,0.0,0.0,34.71,34.71,34.71,0.0,0.0,34.37,34.37,34.37,0.0,0.0,34.7,34.7,34.7,0.0,0.0
2019-03-10,35.07,35.07,35.07,0.0,0.0,35.25,35.25,35.25,0.0,0.0,35.03,35.03,35.03,0.0,0.0,35.2,35.2,35.2,0.0,0.0
2019-03-17,34.43,34.43,34.43,0.0,0.0,34.67,34.67,34.67,0.0,0.0,34.31,34.31,34.31,0.0,0.0,34.48,34.48,34.48,0.0,0.0
2019-03-24,35.38,35.38,35.38,0.0,0.0,35.63,35.63,35.63,0.0,0.0,35.37,35.37,35.37,0.0,0.0,35.63,35.63,35.63,0.0,0.0
2019-03-31,36.03,36.03,36.03,0.0,0.0,36.11,36.11,36.11,0.0,0.0,35.9,35.9,35.9,0.0,0.0,36.11,36.11,36.11,0.0,0.0
2019-04-07,36.44,36.44,36.44,0.0,0.0,36.44,36.44,36.44,0.0,0.0,36.29,36.29,36.29,0.0,0.0,36.36,36.36,36.36,0.0,0.0
2019-04-14,36.13,36.13,36.13,0.0,0.0,36.13,36.13,36.13,0.0,0.0,35.97,35.97,35.97,0.0,0.0,36.06,36.06,36.06,0.0,0.0
2019-04-21,36.6,36.6,36.6,0.0,0.0,36.63,36.63,36.63,0.0,0.0,36.53,36.53,36.53,0.0,0.0,36.55,36.55,36.55,0.0,0.0
2019-04-28,36.13,36.13,36.13,0.0,0.0,36.65,36.65,36.65,0.0,0.0,36.13,36.13,36.13,0.0,0.0,36.52,36.52,36.52,0.0,0.0
2019-05-05,35.32,35.32,35.32,0.0,0.0,35.32,35.32,35.32,0.0,0.0,34.79,34.79,34.79,0.0,0.0,34.94,34.94,34.94,0.0,0.0
2019-05-12,35.24,35.24,35.24,0.0,0.0,35.31,35.31,35.31,0.0,0.0,35.03,35.03,35.03,0.0,0.0,35.17,35.17,35.17,0.0,0.0
2019-05-19,35.01,35.01,35.01,0.0,0.0,35.15,35.15,35.15,0.0,0.0,34.85,34.85,34.85,0.0,0.0,34.97,34.97,34.97,0.0,0.0
2019-05-26,34.26,34.26,34.26,0.0,0.0,34.47,34.47,34.47,0.0,0.0,34.15,34.15,34.15,0.0,0.0,34.32,34.32,34.32,0.0,0.0
2019-06-02,35.97,35.97,35.97,0.0,0.0,36.13,36.13,36.13,0.0,0.0,35.88,35.88,35.88,0.0,0.0,35.93,35.93,35.93,0.0,0.0
2019-06-09,35.96,35.96,35.96,0.0,0.0,36.0,36.0,36.0,0.0,0.0,35.87,35.87,35.87,0.0,0.0,35.89,35.89,35.89,0.0,0.0
2019-06-16,36.56,36.56,36.56,0.0,0.0,36.56,36.56,36.56,0.0,0.0,36.3,36.3,36.3,0.0,0.0,36.3,36.3,36.3,0.0,0.0
2019-06-23,36.94,36.94,36.94,0.0,0.0,37.03,37.03,37.03,0.0,0.0,36.62,36.62,36.62,0.0,0.0,36.81,36.81,36.81,0.0,0.0
2019-06-30,36.92,36.92,36.92,0.0,0.0,36.97,36.97,36.97,0.0,0.0,36.72,36.72,36.72,0.0,0.0,36.8,36.8,36.8,0.0,0.0
2019-07-07,37.24,37.24,37.24,0.0,0.0,37.24,37.24,37.24,0.0,0.0,37.02,37.02,37.02,0.0,0.0,37.12,37.12,37.12,0.0,0.0
2019-07-14,36.93,36.93,36.93,0.0,0.0,36.96,36.96,36.96,0.0,0.0,36.79,36.79,36.79,0.0,0.0,36.81,36.81,36.81,0.0,0.0
2019-07-21,37.5,37.5,37.5,0.0,0.0,37.5,37.5,37.5,0.0,0.0,37.27,37.27,37.27,0.0,0.0,37.34,37.34,37.34,0.0,0.0
2019-07-28,35.57,35.57,35.57,0.0,0.0,35.57,35.57,35.57,0.0,0.0,34.81,34.81,34.81,0.0,0.0,35.07,35.07,35.07,0.0,0.0
2019-08-04,35.89,35.89,35.89,0.0,0.0,35.89,35.89,35.89,0.0,0.0,35.46,35.46,35.46,0.0,0.0,35.59,35.59,35.59,0.0,0.0
2019-08-11,36.0,36.0,36.0,0.0,0.0,36.05,36.05,36.05,0.0,0.0,35.85,35.85,35.85,0.0,0.0,35.95,35.95,35.95,0.0,0.0
2019-08-18,35.42,35.42,35.42,0.0,0.0,35.42,35.42,35.42,0.0,0.0,35.11,35.11,35.11,0.0,0.0,35.36,35.36,35.36,0.0,0.0
2019-08-25,36.08,36.08,36.08,0.0,0.0,36.08,36.08,36.08,0.0,0.0,35.76,35.76,35.76,0.0,0.0,35.93,35.93,35.93,0.0,0.0
2019-09-01,36.72,36.72,36.72,0.0,0.0,36.72,36.72,36.72,0.0,0.0,36.51,36.51,36.51,0.0,0.0,36.69,36.69,36.69,0.0,0.0
2019-09-08,37.04,37.04,37.04,0.0,0.0,37.2,37.2,37.2,0.0,0.0,36.97,36.97,36.97,0.0,0.0,37.19,37.19,37.19,0.0,0.0
2019-09-15,36.77,36.77,36.77,0.0,0.0,37.06,37.06,37.06,0.0,0.0,36.77,36.77,36.77,0.0,0.0,36.97,36.97,36.97,0.0,0.0
2019-09-22,36.68,36.68,36.68,0.0,0.0,36.88,36.88,36.88,0.0,0.0,36.68,36.68,36.68,0.0,0.0,36.82,36.82,36.82,0.0,0.0
2019-09-29,36.25,36.25,36.25,0.0,0.0,36.39,36.39,36.39,0.0,0.0,36.09,36.09,36.09,0.0,0.0,36.15,36.15,36.15,0.0,0.0
2019-10-06,36.48,36.48,36.48,0.0,0.0,36.49,36.49,36.49,0.0,0.0,36.33,36.33,36.33,0.0,0.0,36.42,36.42,36.42,0.0,0.0
2019-10-13,37.04,37.04,37.04,0.0,0.0,37.11,37.11,37.11,0.0,0.0,36.96,36.96,36.96,0.0,0.0,37.04,37.04,37.04,0.0,0.0
2019-10-20,37.44,37.44,37.44,0.0,0.0,37.58,37.58,37.58,0.0,0.0,37.41,37.41,37.41,0.0,0.0,37.43,37.43,37.43,0.0,0.0
2019-10-27,37.94,37.94,37.94,0.0,0.0,37.98,37.98,37.98,0.0,0.0,37.77,37.77,37.77,0.0,0.0,37.87,37.87,37.87,0.0,0.0
2019-11-03,37.8,37.8,37.8,0.0,0.0,37.97,37.97,37.97,0.0,0.0,37.8,37.8,37.8,0.0,0.0,37.94,37.94,37.94,0.0,0.0
2019-11-10,38.26,38.26,38.26,0.0,0.0,38.31,38.31,38.31,0.0,0.0,38.18,38.18,38.18,0.0,0.0,38.29,38.29,38.29,0.0,0.0
2019-11-17,38.32,38.32,38.32,0.0,0.0,38.57,38.57,38.57,0.0,0.0,38.31,38.31,38.31,0.0,0.0,38.55,38.55,38.55,0.0,0.0
2019-11-24,38.69,38.69,38.69,0.0,0.0,38.69,38.69,38.69,0.0,0.0,38.26,38.26,38.26,0.0,0.0,38.28,38.28,38.28,0.0,0.0
2019-12-01,38.61,38.61,38.61,0.0,0.0,38.66,38.66,38.66,0.0,0.0,38.45,38.45,38.45,0.0,0.0,38.46,38.46,38.46,0.0,0.0
2019-12-08,39.01,39.01,39.01,0.0,0.0,39.11,39.11,39.11,0.0,0.0,38.96,38.96,38.96,0.0,0.0,39.0,39.0,39.0,0.0,0.0
2019-12-15,39.53,39.53,39.53,0.0,0.0,39.53,39.53,39.53,0.0,0.0,39.34,39.34,39.34,0.0,0.0,39.37,39.37,39.37,0.0,0.0
2019-12-22,39.28,39.28,39.28,0.0,0.0,39.28,39.28,39.28,0.0,0.0,38.95,38.95,38.95,0.0,0.0,39.08,39.08,39.08,0.0,0.0
2019-12-29,38.83,38.83,38.83,0.0,0.0,39.18,39.18,39.18,0.0,0.0,38.83,38.83,38.83,0.0,0.0,39.11,39.11,39.11,0.0,0.0
