Date,CCI_stock_Open_average,CCI_stock_Open_max,CCI_stock_Open_min,CCI_stock_Open_volatility,CCI_stock_Open_change,CCI_stock_High_average,CCI_stock_High_max,CCI_stock_High_min,CCI_stock_High_volatility,CCI_stock_High_change,CCI_stock_Low_average,CCI_stock_Low_max,CCI_stock_Low_min,CCI_stock_Low_volatility,CCI_stock_Low_change,CCI_stock_Close_average,CCI_stock_Close_max,CCI_stock_Close_min,CCI_stock_Close_volatility,CCI_stock_Close_change,CCI_stock_Volume_average,CCI_stock_Volume_max,CCI_stock_Volume_min,CCI_stock_Volume_volatility,CCI_stock_Volume_change
2018-01-14,105.33500000000001,106.25,103.98,2.269999999999996,2.269999999999996,106.9325,107.65,106.32,1.3300000000000125,0.8800000000000097,104.97749999999999,105.67,103.98,1.6899999999999977,1.6899999999999977,106.2025,107.35,105.32,2.030000000000001,2.030000000000001,2598009,2868067,2062459,805608,23282
2018-01-21,109.326,110.48,107.5,2.980000000000004,2.8499999999999943,110.162,110.91,108.37,2.539999999999992,2.5,108.126,109.35,106.89,2.4599999999999937,1.8599999999999994,109.492,110.63,108.3,2.3299999999999983,2.3299999999999983,3187888,4370710,2405721,1964989,491030
2018-01-28,111.03999999999999,112.91,109.02,3.8900000000000006,2.1400000000000006,112.522,114.47,110.41,4.060000000000002,2.039999999999992,110.23,112.33,108.66,3.6700000000000017,2.4099999999999966,111.56,113.07,109.83,3.239999999999995,2.269999999999996,2792449,3214495,1809706,1404789,-1404789
2018-02-04,108.312,111.55,104.15,7.3999999999999915,-7.3999999999999915,109.408,112.92,104.75,8.170000000000002,-8.170000000000002,105.83800000000001,109.89,100.76,9.129999999999995,-9.129999999999995,107.096,110.51,103.81,6.700000000000003,-6.650000000000006,3689502,4553823,2853197,1700626,817128
2018-02-11,105.77199999999999,107.53,104.5,3.030000000000001,3.030000000000001,107.35,110.09,105.66,4.430000000000007,4.430000000000007,104.94200000000001,107.53,103.83,3.700000000000003,3.700000000000003,106.718,109.12,105.11,4.010000000000005,4.010000000000005,2713025,3325278,1879166,1446112,-556253
2018-02-18,108.42750000000001,108.79,107.39,1.4000000000000057,0.020000000000010232,109.7325,110.44,109.26,1.1799999999999926,0.7199999999999989,107.65,108.52,106.74,1.7800000000000011,-0.0799999999999983,108.565,110.44,106.79,3.6499999999999915,1.8700000000000045,2236154,2480883,1726093,754790,-754790
2018-02-25,109.16799999999999,111.41,105.25,6.159999999999997,-5.319999999999993,109.932,112.13,105.69,6.439999999999998,-5.8700000000000045,107.49,109.93,103.65,6.280000000000001,-6.199999999999989,108.518,111.54,104.56,6.980000000000004,-6.980000000000004,3685540,6252305,1670641,4581664,2172101
2018-03-04,107.558,110.65,104.02,6.63000000000001,6.63000000000001,109.324,110.99,107.99,3.0,3.0,107.26,110.11,104.02,6.090000000000003,6.090000000000003,108.856,110.99,107.6,3.3900000000000006,3.269999999999996,3098554,4080658,2197670,1882988,1016073
2018-03-11,110.844,111.81,109.25,2.5600000000000023,-1.519999999999996,111.634,112.34,109.97,2.3700000000000045,-2.0700000000000074,110.156,111.43,107.99,3.440000000000012,-2.780000000000001,110.764,112.08,109.08,3.0,-2.3100000000000023,3407792,5239619,2415478,2824141,1796727
2018-03-18,108.71,109.72,107.28,2.4399999999999977,0.7399999999999949,109.936,110.89,109.06,1.8299999999999983,1.8299999999999983,107.924,109.47,107.14,2.3299999999999983,2.069999999999993,108.652,109.66,107.59,2.069999999999993,1.4699999999999989,3248359,4929707,1819675,3110032,2387103
2018-03-25,110.94,111.43,110.53,0.9000000000000057,0.4399999999999977,111.8925,112.32,111.47,0.8499999999999943,-0.060000000000002274,110.005,110.72,108.98,1.7399999999999949,-1.0999999999999943,110.6225,111.33,109.61,1.7199999999999989,-1.7199999999999989,2556825,3418254,2014051,1404203,882776
2018-04-01,108.886,109.85,106.94,2.9099999999999966,0.2599999999999909,109.88,110.44,109.12,1.3199999999999932,-0.12000000000000455,107.576,108.52,106.47,2.049999999999997,-0.18999999999999773,108.582,109.8,107.39,2.4099999999999966,-0.789999999999992,2941628,3879800,2273304,1606496,-460522
2018-04-08,106.016,109.48,102.87,6.609999999999999,-3.8100000000000023,107.302,110.03,105.01,5.019999999999996,-5.019999999999996,103.68599999999999,107.92,101.69,6.230000000000004,-4.790000000000006,104.996,108.86,103.64,5.219999999999999,-5.099999999999994,2897155,5920034,1393207,4526827,-1025005
2018-04-15,104.636,105.99,102.87,3.1199999999999903,-1.4299999999999926,106.01,107.52,104.85,2.6700000000000017,-0.21000000000000796,103.49,105.45,101.52,3.930000000000007,-1.259999999999991,104.464,106.59,102.62,3.969999999999999,-1.7099999999999937,2859324,4308821,1738866,2569955,1265683
2018-04-22,104.36,105.4,102.92,2.480000000000004,-0.35999999999999943,105.164,106.41,103.12,3.289999999999992,-1.9099999999999966,103.53,104.79,100.5,4.290000000000006,-2.469999999999999,104.382,105.35,101.31,4.039999999999992,-3.6400000000000006,3374755,4451614,2095851,2355763,1334218
2018-04-29,100.812,101.51,99.99,1.5200000000000102,1.5200000000000102,102.732,104.0,101.71,2.2900000000000063,0.21999999999999886,100.164,101.51,98.85,2.660000000000011,2.660000000000011,101.486,103.31,100.82,2.490000000000009,2.4399999999999977,3611044,6689277,1861705,4827572,-4827572
2018-05-06,103.472,105.0,102.12,2.8799999999999955,1.7600000000000051,104.44200000000001,105.98,102.79,3.1899999999999977,1.7199999999999989,102.554,103.89,101.56,2.3299999999999983,1.3299999999999983,103.524,104.92,102.56,2.3599999999999994,1.0499999999999972,2103204,2732494,1476119,1256375,-199488
2018-05-13,102.92,103.68,101.92,1.7600000000000051,-1.7600000000000051,103.428,103.99,103.18,0.8099999999999881,-0.789999999999992,101.972,102.54,101.49,1.0500000000000114,-0.9300000000000068,102.74,103.29,101.91,1.3800000000000097,-1.0600000000000023,1973363,2942708,1276852,1665856,706193
2018-05-20,102.172,102.85,101.71,1.1400000000000006,-0.8499999999999943,102.628,103.26,102.11,1.1500000000000057,0.37000000000000455,101.42,101.9,101.11,0.7900000000000063,0.5600000000000023,102.11399999999999,102.74,101.72,1.019999999999996,0.6400000000000006,1645724,2585103,1052755,1532348,-182811
2018-05-27,103.435,104.3,102.5,1.7999999999999972,1.7999999999999972,104.2825,104.44,104.1,0.3400000000000034,0.20000000000000284,102.8075,103.02,102.45,0.5699999999999932,0.35999999999999943,103.8575,104.15,103.46,0.6900000000000119,0.3400000000000034,2104401,3124243,1335410,1788833,-1274456
2018-06-03,103.552,104.39,102.71,1.6800000000000068,-1.6800000000000068,103.858,104.99,103.2,1.789999999999992,-1.789999999999992,102.44200000000001,103.58,101.87,1.7099999999999937,-1.519999999999996,103.18,104.34,102.48,1.8599999999999994,-1.2999999999999972,2416403,2849947,1739872,1110075,395545
2018-06-10,102.414,104.43,99.99,4.440000000000012,-1.4399999999999977,103.55,104.71,101.94,2.769999999999996,-1.9299999999999926,101.39,102.78,99.99,2.7900000000000063,-2.0400000000000063,102.268,104.68,101.07,3.6100000000000136,-2.239999999999995,2854206,3432962,1941154,1491808,1383072
2018-06-17,101.732,103.17,100.5,2.6700000000000017,2.430000000000007,102.864,104.06,101.12,2.9399999999999977,2.9399999999999977,101.414,102.52,100.41,2.1099999999999994,1.9399999999999977,102.398,103.6,100.96,2.6400000000000006,2.6400000000000006,2157040,3059510,1153766,1905744,817476
2018-06-24,105.64,106.91,103.54,3.3699999999999903,3.3699999999999903,106.914,108.34,104.43,3.9099999999999966,3.9099999999999966,105.156,106.4,103.03,3.3700000000000045,3.1599999999999966,106.478,107.82,104.28,3.539999999999992,3.539999999999992,2499776,3673132,1775604,1897528,615738
2018-07-01,109.16,111.42,107.85,3.5700000000000074,3.5700000000000074,110.39750000000001,112.04,108.56,3.480000000000004,3.480000000000004,108.615,110.83,106.91,3.9200000000000017,3.9200000000000017,109.86500000000001,111.27,108.18,3.089999999999989,3.089999999999989,2114084,2311279,1800962,510317,-377658
2018-07-08,110.82600000000001,111.54,109.58,1.960000000000008,-0.3400000000000034,111.42399999999999,111.79,110.81,0.980000000000004,-0.30000000000001137,109.584,110.34,108.0,2.3400000000000034,1.3500000000000085,110.576,111.06,109.61,1.4500000000000028,1.4500000000000028,2106345,3474911,1109979,2364932,-1054611
2018-07-15,110.568,111.06,109.65,1.4099999999999966,-0.28000000000000114,111.328,112.25,110.76,1.4899999999999949,0.5499999999999972,109.866,110.06,109.65,0.4099999999999966,0.10999999999999943,110.648,111.03,110.33,0.7000000000000028,-0.23999999999999488,2302619,3103447,1178141,1925306,1925306
2018-07-22,109.208,110.22,108.25,1.9699999999999989,-0.269999999999996,109.844,110.63,108.94,1.6899999999999977,-0.28000000000000114,108.21,109.16,106.95,2.2099999999999937,0.8199999999999932,108.854,109.55,107.99,1.5600000000000023,0.3100000000000023,2379603,4123566,1596088,2527478,-631118
2018-07-29,110.362,111.68,108.99,2.690000000000012,2.410000000000011,111.482,112.59,109.75,2.8400000000000034,2.8400000000000034,109.82,110.95,108.16,2.7900000000000063,2.7900000000000063,111.144,112.49,109.61,2.8799999999999955,2.8799999999999955,1892972,2921886,1256212,1665674,-1116290
2018-08-05,111.268,112.66,109.95,2.7099999999999937,-1.3699999999999903,112.032,113.28,111.39,1.8900000000000006,-0.9500000000000028,110.058,110.85,109.42,1.4299999999999926,-0.5599999999999881,110.794,111.42,109.96,1.460000000000008,-0.6599999999999966,2374511,3557404,948120,2609284,-2386017
2018-08-12,111.42399999999999,112.86,110.09,2.769999999999996,2.769999999999996,112.31,113.89,110.94,2.950000000000003,2.950000000000003,111.092,112.44,109.74,2.700000000000003,2.700000000000003,112.134,113.86,110.62,3.239999999999995,3.239999999999995,1630333,1854010,1345317,508693,444162
2018-08-19,112.882,114.29,111.7,2.5900000000000034,-2.25,113.344,114.52,112.14,2.3799999999999955,-1.6599999999999966,111.89399999999999,112.99,111.09,1.8999999999999915,-1.5,112.556,114.26,111.58,2.680000000000007,-1.8299999999999983,2092639,3458615,1116579,2342036,-339361
2018-08-26,113.198,114.23,111.58,2.6500000000000057,0.9700000000000131,114.036,114.81,112.82,1.990000000000009,1.990000000000009,112.672,113.68,111.41,2.2700000000000102,2.2700000000000102,113.392,114.03,111.63,2.4000000000000057,2.4000000000000057,1803992,2493354,1385220,1108134,649753
2018-09-02,113.75,114.05,113.35,0.7000000000000028,0.20000000000000284,114.165,114.45,113.92,0.5300000000000011,-0.269999999999996,113.05250000000001,113.34,112.64,0.7000000000000028,-0.29000000000000625,113.7225,114.33,113.02,1.3100000000000023,-0.6200000000000045,1203479,1247769,1131985,115784,38969
2018-09-09,112.388,113.38,111.46,1.9200000000000017,-1.039999999999992,112.88,113.77,112.44,1.3299999999999983,-1.3299999999999983,111.642,112.57,111.06,1.509999999999991,-1.4199999999999875,112.202,112.63,111.55,1.0799999999999983,-1.0799999999999983,1749704,1996396,1515831,480565,-373435
2018-09-16,112.044,112.51,111.6,0.9100000000000108,0.4100000000000108,112.862,113.09,112.55,0.5400000000000063,-0.18999999999999773,111.58200000000001,112.09,111.29,0.7999999999999972,0.3100000000000023,112.16,112.7,111.71,0.9900000000000091,-0.9900000000000091,2064316,2906154,1282372,1623782,1167851
2018-09-23,109.904,111.48,108.86,2.6200000000000045,-2.25,110.848,111.85,109.63,2.219999999999999,-0.45999999999999375,109.156,110.03,108.31,1.7199999999999989,-0.7999999999999972,109.74,111.33,108.53,2.799999999999997,1.0999999999999943,1994000,2375104,1513795,861309,456831
