Date,SOHO_stock_Open_average,SOHO_stock_Open_max,SOHO_stock_Open_min,SOHO_stock_Open_volatility,SOHO_stock_Open_change,SOHO_stock_High_average,SOHO_stock_High_max,SOHO_stock_High_min,SOHO_stock_High_volatility,SOHO_stock_High_change,SOHO_stock_Low_average,SOHO_stock_Low_max,SOHO_stock_Low_min,SOHO_stock_Low_volatility,SOHO_stock_Low_change,SOHO_stock_Close_average,SOHO_stock_Close_max,SOHO_stock_Close_min,SOHO_stock_Close_volatility,SOHO_stock_Close_change,SOHO_stock_Volume_average,SOHO_stock_Volume_max,SOHO_stock_Volume_min,SOHO_stock_Volume_volatility,SOHO_stock_Volume_change
2018-01-14,6.2825,6.33,6.24,0.08999999999999986,0.05999999999999961,6.335,6.39,6.3,0.08999999999999986,0.020000000000000462,6.255,6.27,6.24,0.02999999999999936,0.019999999999999574,6.3125,6.35,6.28,0.0699999999999994,0.040000000000000036,22633,32523,8805,23718,5572
2018-01-21,6.272,6.32,6.23,0.08999999999999986,-0.08999999999999986,6.286,6.32,6.23,0.08999999999999986,-0.08999999999999986,6.216,6.25,6.15,0.09999999999999964,-0.09999999999999964,6.232,6.25,6.19,0.05999999999999961,-0.05999999999999961,19147,30196,11406,18790,11621
2018-01-28,6.224,6.39,6.13,0.2599999999999998,0.040000000000000036,6.272,6.39,6.18,0.20999999999999996,0.019999999999999574,6.16,6.22,6.1,0.1200000000000001,-0.0600000000000005,6.196,6.35,6.1,0.25,-0.07000000000000028,39000,55543,23862,31681,31681
2018-02-04,6.054,6.17,5.94,0.22999999999999954,-0.02999999999999936,6.158,6.23,6.05,0.1800000000000006,0.040000000000000036,5.956,6.01,5.9,0.10999999999999943,-0.05999999999999961,6.042,6.23,5.97,0.2600000000000007,0.2400000000000002,41207,59930,19487,40443,-17193
2018-02-11,6.164,6.26,6.1,0.16000000000000014,-0.10999999999999943,6.248,6.27,6.22,0.04999999999999982,0.0,6.104,6.15,6.04,0.11000000000000032,0.11000000000000032,6.174,6.22,6.13,0.08999999999999986,0.0600000000000005,30376,67674,14930,52744,-50911
2018-02-18,6.07,6.14,5.99,0.14999999999999947,-0.08999999999999986,6.145,6.27,6.08,0.1899999999999995,-0.1899999999999995,5.9825,6.1,5.9,0.1999999999999993,-0.13999999999999968,6.025,6.1,5.95,0.14999999999999947,-0.02999999999999936,36013,58053,18172,39881,-19339
2018-02-25,6.088,6.2,5.98,0.21999999999999975,0.10999999999999943,6.228,6.4,6.12,0.28000000000000025,0.05999999999999961,6.026,6.08,5.98,0.09999999999999964,0.09999999999999964,6.114,6.15,6.07,0.08000000000000007,0.05000000000000071,33530,70045,9324,60721,-22022
2018-03-04,6.12,6.19,6.04,0.15000000000000036,-0.020000000000000462,6.194,6.24,6.15,0.08999999999999986,-0.08999999999999986,6.04,6.11,6.02,0.09000000000000075,0.0,6.092,6.16,6.04,0.1200000000000001,0.04999999999999982,24478,31283,8343,22940,-5644
2018-03-11,6.2620000000000005,6.4,6.16,0.2400000000000002,0.08000000000000007,6.354,6.4,6.28,0.1200000000000001,0.03000000000000025,6.146,6.21,6.09,0.1200000000000001,0.040000000000000036,6.292,6.39,6.25,0.13999999999999968,0.07000000000000028,27948,57619,12337,45282,-37447
2018-03-18,6.266,6.34,6.2,0.13999999999999968,-0.040000000000000036,6.335999999999999,6.38,6.3,0.08000000000000007,-0.009999999999999787,6.196,6.26,6.06,0.20000000000000018,-0.009999999999999787,6.28,6.3,6.24,0.05999999999999961,0.0,21995,26859,17943,8916,-642
2018-03-25,6.6499999999999995,6.97,6.43,0.54,0.54,6.855,7.08,6.54,0.54,0.54,6.5675,6.8,6.35,0.4500000000000002,0.4500000000000002,6.76,6.92,6.53,0.3899999999999997,0.3899999999999997,168591,177698,160051,17647,17647
2018-04-01,6.882,6.95,6.81,0.14000000000000057,-0.04999999999999982,6.978,7.0,6.94,0.05999999999999961,0.040000000000000036,6.756,6.83,6.71,0.1200000000000001,0.1200000000000001,6.9,6.98,6.84,0.14000000000000057,0.13000000000000078,46264,62052,32670,29382,15397
2018-04-08,6.916,7.0,6.7,0.2999999999999998,-0.2999999999999998,6.966,7.04,6.81,0.23000000000000043,-0.1900000000000004,6.79,6.93,6.64,0.29000000000000004,-0.22999999999999954,6.846,6.99,6.65,0.33999999999999986,-0.20000000000000018,50689,76161,17483,58678,-12988
2018-04-15,6.798,6.9,6.7,0.20000000000000018,0.05999999999999961,6.896,6.95,6.85,0.10000000000000053,0.040000000000000036,6.682,6.76,6.61,0.14999999999999947,-0.08999999999999986,6.788,6.84,6.72,0.1200000000000001,-0.08000000000000007,40715,72156,30042,42114,-663
2018-04-22,6.596,6.71,6.5,0.20999999999999996,-0.20000000000000018,6.69,6.84,6.6,0.2400000000000002,-0.22999999999999954,6.482,6.56,6.45,0.10999999999999943,-0.07999999999999918,6.548,6.7,6.49,0.20999999999999996,-0.20999999999999996,39442,75357,26537,48820,-5927
2018-04-29,6.602,6.78,6.41,0.3700000000000001,0.3700000000000001,6.738,6.84,6.61,0.22999999999999954,0.22999999999999954,6.558,6.71,6.41,0.2999999999999998,0.2999999999999998,6.68,6.79,6.47,0.3200000000000003,0.3200000000000003,42288,75078,20781,54297,-54297
2018-05-06,6.89,6.95,6.79,0.16000000000000014,0.11000000000000032,6.934,6.97,6.9,0.0699999999999994,-0.040000000000000036,6.778,6.89,6.66,0.22999999999999954,0.1299999999999999,6.856,6.91,6.8,0.11000000000000032,-0.04999999999999982,83675,222804,39706,183098,-183098
2018-05-13,6.732,6.79,6.69,0.09999999999999964,0.05999999999999961,6.822,6.87,6.79,0.08000000000000007,0.019999999999999574,6.658,6.69,6.63,0.0600000000000005,0.009999999999999787,6.724,6.76,6.69,0.0699999999999994,-0.04999999999999982,56413,192482,13844,178638,-8050
2018-05-20,6.746,6.8,6.69,0.10999999999999943,0.019999999999999574,6.827999999999999,6.85,6.76,0.08999999999999986,-0.019999999999999574,6.686,6.71,6.65,0.05999999999999961,-0.02999999999999936,6.762,6.82,6.71,0.11000000000000032,0.07000000000000028,82878,309484,16243,293241,264940
2018-05-27,6.8075,6.85,6.76,0.08999999999999986,0.0699999999999994,6.865,6.91,6.83,0.08000000000000007,0.040000000000000036,6.7524999999999995,6.81,6.68,0.1299999999999999,-0.08000000000000007,6.7725,6.81,6.72,0.08999999999999986,-0.0600000000000005,35116,51831,22027,29804,-5084
2018-06-03,6.81,6.86,6.77,0.09000000000000075,0.07000000000000028,6.91,6.97,6.85,0.1200000000000001,0.10000000000000053,6.7620000000000005,6.84,6.68,0.16000000000000014,0.16000000000000014,6.826,6.91,6.76,0.15000000000000036,0.08000000000000007,31407,43234,20927,22307,-4119
2018-06-10,6.882,6.97,6.78,0.1899999999999995,-0.08999999999999986,6.96,6.99,6.91,0.08000000000000007,0.0,6.806,6.9,6.63,0.27000000000000046,-0.10000000000000053,6.8580000000000005,6.95,6.78,0.16999999999999993,-0.1299999999999999,48206,71771,24412,47359,-29734
2018-06-17,6.88,6.94,6.81,0.13000000000000078,-0.05000000000000071,6.968,7.0,6.88,0.1200000000000001,0.1200000000000001,6.803999999999999,6.84,6.77,0.07000000000000028,0.009999999999999787,6.926,7.0,6.84,0.16000000000000014,0.10000000000000053,41262,70023,11314,58709,58640
2018-06-24,6.918,7.0,6.87,0.1299999999999999,0.0,6.998,7.0,6.99,0.009999999999999787,-0.009999999999999787,6.872,6.92,6.82,0.09999999999999964,0.0,6.93,7.0,6.83,0.16999999999999993,-0.019999999999999574,29604,41891,14190,27701,-21340
2018-07-01,7.05,7.1,7.0,0.09999999999999964,0.09999999999999964,7.0975,7.15,7.0,0.15000000000000036,0.15000000000000036,7.0125,7.07,6.93,0.14000000000000057,0.14000000000000057,7.0825,7.14,6.99,0.14999999999999947,0.14999999999999947,35182,53407,23494,29913,8434
2018-07-08,7.116,7.14,7.08,0.05999999999999961,0.0,7.148000000000001,7.15,7.14,0.010000000000000675,0.0,7.044,7.06,7.01,0.04999999999999982,0.009999999999999787,7.074,7.12,7.04,0.08000000000000007,0.009999999999999787,29609,44202,16883,27319,-14653
2018-07-15,6.994,7.1,6.9,0.1999999999999993,-0.11999999999999922,7.062,7.15,6.99,0.16000000000000014,-0.14999999999999947,6.89,7.0,6.85,0.15000000000000036,-0.13999999999999968,6.956,7.1,6.86,0.23999999999999932,-0.16999999999999993,20988,34824,10195,24629,-3054
2018-07-22,6.892,6.96,6.86,0.09999999999999964,-0.09999999999999964,6.954,6.97,6.93,0.040000000000000036,-0.03000000000000025,6.854,6.87,6.85,0.020000000000000462,-0.020000000000000462,6.888,6.94,6.85,0.09000000000000075,-0.09000000000000075,24636,41689,14330,27359,2794
