Date,First Trust LongShort Equity_etf_Open_average,First Trust LongShort Equity_etf_Open_max,First Trust LongShort Equity_etf_Open_min,First Trust LongShort Equity_etf_Open_volatility,First Trust LongShort Equity_etf_Open_change,First Trust LongShort Equity_etf_High_average,First Trust LongShort Equity_etf_High_max,First Trust LongShort Equity_etf_High_min,First Trust LongShort Equity_etf_High_volatility,First Trust LongShort Equity_etf_High_change,First Trust LongShort Equity_etf_Low_average,First Trust LongShort Equity_etf_Low_max,First Trust LongShort Equity_etf_Low_min,First Trust LongShort Equity_etf_Low_volatility,First Trust LongShort Equity_etf_Low_change,First Trust LongShort Equity_etf_Close_average,First Trust LongShort Equity_etf_Close_max,First Trust LongShort Equity_etf_Close_min,First Trust LongShort Equity_etf_Close_volatility,First Trust LongShort Equity_etf_Close_change
2018-10-07,38.76,38.76,38.76,0.0,0.0,38.94,38.94,38.94,0.0,0.0,38.52,38.52,38.52,0.0,0.0,38.77,38.77,38.77,0.0,0.0
2018-10-14,38.94,38.94,38.94,0.0,0.0,39.0,39.0,39.0,0.0,0.0,38.7,38.7,38.7,0.0,0.0,38.72,38.72,38.72,0.0,0.0
2018-10-21,37.89,37.89,37.89,0.0,0.0,38.17,38.17,38.17,0.0,0.0,37.68,37.68,37.68,0.0,0.0,37.91,37.91,37.91,0.0,0.0
2018-10-28,38.74,38.74,38.74,0.0,0.0,38.74,38.74,38.74,0.0,0.0,38.31,38.31,38.31,0.0,0.0,38.43,38.43,38.43,0.0,0.0
2018-11-04,39.07,39.07,39.07,0.0,0.0,39.07,39.07,39.07,0.0,0.0,38.88,38.88,38.88,0.0,0.0,38.96,38.96,38.96,0.0,0.0
2018-11-11,38.48,38.48,38.48,0.0,0.0,38.7,38.7,38.7,0.0,0.0,38.48,38.48,38.48,0.0,0.0,38.63,38.63,38.63,0.0,0.0
2018-11-18,37.62,37.62,37.62,0.0,0.0,37.8,37.8,37.8,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.66,37.66,37.66,0.0,0.0
2018-11-25,38.68,38.68,38.68,0.0,0.0,38.79,38.79,38.79,0.0,0.0,38.57,38.57,38.57,0.0,0.0,38.79,38.79,38.79,0.0,0.0
2018-12-02,38.33,38.33,38.33,0.0,0.0,38.4,38.4,38.4,0.0,0.0,37.93,37.93,37.93,0.0,0.0,37.99,37.99,37.99,0.0,0.0
2018-12-09,38.0,38.0,38.0,0.0,0.0,38.02,38.02,38.02,0.0,0.0,37.68,37.68,37.68,0.0,0.0,37.76,37.76,37.76,0.0,0.0
2018-12-16,36.69,36.69,36.69,0.0,0.0,36.87,36.87,36.87,0.0,0.0,36.29,36.29,36.29,0.0,0.0,36.37,36.37,36.37,0.0,0.0
2018-12-23,36.94,36.94,36.94,0.0,0.0,37.24,37.24,37.24,0.0,0.0,36.85,36.85,36.85,0.0,0.0,36.91,36.91,36.91,0.0,0.0
2018-12-30,36.75,36.75,36.75,0.0,0.0,37.32,37.32,37.32,0.0,0.0,36.75,36.75,36.75,0.0,0.0,37.3,37.3,37.3,0.0,0.0
2019-01-06,37.63,37.63,37.63,0.0,0.0,37.7,37.7,37.7,0.0,0.0,37.63,37.63,37.63,0.0,0.0,37.65,37.65,37.65,0.0,0.0
2019-01-13,38.15,38.15,38.15,0.0,0.0,38.2,38.2,38.2,0.0,0.0,38.03,38.03,38.03,0.0,0.0,38.14,38.14,38.14,0.0,0.0
2019-01-20,38.07,38.07,38.07,0.0,0.0,38.07,38.07,38.07,0.0,0.0,37.91,37.91,37.91,0.0,0.0,37.97,37.97,37.97,0.0,0.0
2019-01-27,38.31,38.31,38.31,0.0,0.0,38.32,38.32,38.32,0.0,0.0,38.21,38.21,38.21,0.0,0.0,38.32,38.32,38.32,0.0,0.0
2019-02-03,38.14,38.14,38.14,0.0,0.0,38.34,38.34,38.34,0.0,0.0,38.14,38.14,38.14,0.0,0.0,38.34,38.34,38.34,0.0,0.0
2019-02-10,38.8,38.8,38.8,0.0,0.0,38.82,38.82,38.82,0.0,0.0,38.74,38.74,38.74,0.0,0.0,38.82,38.82,38.82,0.0,0.0
2019-02-17,38.88,38.88,38.88,0.0,0.0,38.92,38.92,38.92,0.0,0.0,38.8,38.8,38.8,0.0,0.0,38.9,38.9,38.9,0.0,0.0
2019-02-24,38.92,38.92,38.92,0.0,0.0,38.92,38.92,38.92,0.0,0.0,38.77,38.77,38.77,0.0,0.0,38.82,38.82,38.82,0.0,0.0
2019-03-03,38.47,38.47,38.47,0.0,0.0,38.57,38.57,38.57,0.0,0.0,38.43,38.43,38.43,0.0,0.0,38.57,38.57,38.57,0.0,0.0
2019-03-10,39.07,39.07,39.07,0.0,0.0,39.21,39.21,39.21,0.0,0.0,39.07,39.07,39.07,0.0,0.0,39.12,39.12,39.12,0.0,0.0
2019-03-17,39.06,39.06,39.06,0.0,0.0,39.13,39.13,39.13,0.0,0.0,38.84,38.84,38.84,0.0,0.0,38.84,38.84,38.84,0.0,0.0
2019-03-24,39.2,39.2,39.2,0.0,0.0,39.3,39.3,39.3,0.0,0.0,39.18,39.18,39.18,0.0,0.0,39.21,39.21,39.21,0.0,0.0
2019-03-31,39.65,39.65,39.65,0.0,0.0,39.78,39.78,39.78,0.0,0.0,39.65,39.65,39.65,0.0,0.0,39.7,39.7,39.7,0.0,0.0
2019-04-07,39.82,39.82,39.82,0.0,0.0,39.82,39.82,39.82,0.0,0.0,39.68,39.68,39.68,0.0,0.0,39.69,39.69,39.69,0.0,0.0
2019-04-14,39.49,39.49,39.49,0.0,0.0,39.53,39.53,39.53,0.0,0.0,39.4,39.4,39.4,0.0,0.0,39.42,39.42,39.42,0.0,0.0
2019-04-21,39.66,39.66,39.66,0.0,0.0,39.85,39.85,39.85,0.0,0.0,39.66,39.66,39.66,0.0,0.0,39.85,39.85,39.85,0.0,0.0
2019-04-28,39.92,39.92,39.92,0.0,0.0,40.09,40.09,40.09,0.0,0.0,39.87,39.87,39.87,0.0,0.0,39.98,39.98,39.98,0.0,0.0
2019-05-05,39.53,39.53,39.53,0.0,0.0,39.77,39.77,39.77,0.0,0.0,39.29,39.29,39.29,0.0,0.0,39.67,39.67,39.67,0.0,0.0
2019-05-12,39.37,39.37,39.37,0.0,0.0,39.74,39.74,39.74,0.0,0.0,39.37,39.37,39.37,0.0,0.0,39.43,39.43,39.43,0.0,0.0
2019-05-19,39.27,39.27,39.27,0.0,0.0,39.27,39.27,39.27,0.0,0.0,39.07,39.07,39.07,0.0,0.0,39.07,39.07,39.07,0.0,0.0
2019-05-26,38.55,38.55,38.55,0.0,0.0,38.7,38.7,38.7,0.0,0.0,38.52,38.52,38.52,0.0,0.0,38.52,38.52,38.52,0.0,0.0
2019-06-02,39.47,39.47,39.47,0.0,0.0,39.67,39.67,39.67,0.0,0.0,39.47,39.47,39.47,0.0,0.0,39.62,39.62,39.62,0.0,0.0
2019-06-09,39.79,39.79,39.79,0.0,0.0,39.79,39.79,39.79,0.0,0.0,39.52,39.52,39.52,0.0,0.0,39.65,39.65,39.65,0.0,0.0
2019-06-16,40.32,40.32,40.32,0.0,0.0,40.32,40.32,40.32,0.0,0.0,40.12,40.12,40.12,0.0,0.0,40.13,40.13,40.13,0.0,0.0
2019-06-23,40.06,40.06,40.06,0.0,0.0,40.29,40.29,40.29,0.0,0.0,40.06,40.06,40.06,0.0,0.0,40.24,40.24,40.24,0.0,0.0
2019-06-30,40.87,40.87,40.87,0.0,0.0,40.87,40.87,40.87,0.0,0.0,40.54,40.54,40.54,0.0,0.0,40.73,40.73,40.73,0.0,0.0
2019-07-07,41.01,41.01,41.01,0.0,0.0,41.01,41.01,41.01,0.0,0.0,40.86,40.86,40.86,0.0,0.0,40.99,40.99,40.99,0.0,0.0
2019-07-14,41.03,41.03,41.03,0.0,0.0,41.03,41.03,41.03,0.0,0.0,40.77,40.77,40.77,0.0,0.0,40.77,40.77,40.77,0.0,0.0
2019-07-21,41.15,41.15,41.15,0.0,0.0,41.23,41.23,41.23,0.0,0.0,41.15,41.15,41.15,0.0,0.0,41.18,41.18,41.18,0.0,0.0
2019-07-28,40.72,40.72,40.72,0.0,0.0,40.72,40.72,40.72,0.0,0.0,40.46,40.46,40.46,0.0,0.0,40.59,40.59,40.59,0.0,0.0
2019-08-04,40.64,40.64,40.64,0.0,0.0,40.64,40.64,40.64,0.0,0.0,40.4,40.4,40.4,0.0,0.0,40.51,40.51,40.51,0.0,0.0
2019-08-11,40.14,40.14,40.14,0.0,0.0,40.41,40.41,40.41,0.0,0.0,40.14,40.14,40.14,0.0,0.0,40.34,40.34,40.34,0.0,0.0
2019-08-18,40.5,40.5,40.5,0.0,0.0,40.61,40.61,40.61,0.0,0.0,39.96,39.96,39.96,0.0,0.0,40.05,40.05,40.05,0.0,0.0
2019-08-25,40.67,40.67,40.67,0.0,0.0,40.67,40.67,40.67,0.0,0.0,40.49,40.49,40.49,0.0,0.0,40.53,40.53,40.53,0.0,0.0
2019-09-01,40.91,40.91,40.91,0.0,0.0,41.02,41.02,41.02,0.0,0.0,40.91,40.91,40.91,0.0,0.0,40.94,40.94,40.94,0.0,0.0
2019-09-08,41.04,41.04,41.04,0.0,0.0,41.15,41.15,41.15,0.0,0.0,41.04,41.04,41.04,0.0,0.0,41.13,41.13,41.13,0.0,0.0
2019-09-15,41.36,41.36,41.36,0.0,0.0,41.39,41.39,41.39,0.0,0.0,41.2,41.2,41.2,0.0,0.0,41.27,41.27,41.27,0.0,0.0
2019-09-22,41.01,41.01,41.01,0.0,0.0,41.04,41.04,41.04,0.0,0.0,40.72,40.72,40.72,0.0,0.0,40.78,40.78,40.78,0.0,0.0
2019-09-29,40.54,40.54,40.54,0.0,0.0,40.85,40.85,40.85,0.0,0.0,40.48,40.48,40.48,0.0,0.0,40.85,40.85,40.85,0.0,0.0
2019-10-06,41.11,41.11,41.11,0.0,0.0,41.11,41.11,41.11,0.0,0.0,40.84,40.84,40.84,0.0,0.0,40.84,40.84,40.84,0.0,0.0
2019-10-13,41.24,41.24,41.24,0.0,0.0,41.25,41.25,41.25,0.0,0.0,41.17,41.17,41.17,0.0,0.0,41.21,41.21,41.21,0.0,0.0
2019-10-20,41.4,41.4,41.4,0.0,0.0,41.6,41.6,41.6,0.0,0.0,41.4,41.4,41.4,0.0,0.0,41.49,41.49,41.49,0.0,0.0
2019-10-27,41.93,41.93,41.93,0.0,0.0,41.93,41.93,41.93,0.0,0.0,41.84,41.84,41.84,0.0,0.0,41.89,41.89,41.89,0.0,0.0
2019-11-03,41.66,41.66,41.66,0.0,0.0,41.74,41.74,41.74,0.0,0.0,41.62,41.62,41.62,0.0,0.0,41.74,41.74,41.74,0.0,0.0
2019-11-10,41.85,41.85,41.85,0.0,0.0,41.95,41.95,41.95,0.0,0.0,41.85,41.85,41.85,0.0,0.0,41.95,41.95,41.95,0.0,0.0
2019-11-17,41.9,41.9,41.9,0.0,0.0,41.94,41.94,41.94,0.0,0.0,41.82,41.82,41.82,0.0,0.0,41.88,41.88,41.88,0.0,0.0
2019-11-24,42.27,42.27,42.27,0.0,0.0,42.33,42.33,42.33,0.0,0.0,42.26,42.26,42.26,0.0,0.0,42.3,42.3,42.3,0.0,0.0
2019-12-01,42.23,42.23,42.23,0.0,0.0,42.41,42.41,42.41,0.0,0.0,42.23,42.23,42.23,0.0,0.0,42.33,42.33,42.33,0.0,0.0
2019-12-08,42.39,42.39,42.39,0.0,0.0,42.52,42.52,42.52,0.0,0.0,42.35,42.35,42.35,0.0,0.0,42.52,42.52,42.52,0.0,0.0
2019-12-15,42.63,42.63,42.63,0.0,0.0,42.83,42.83,42.83,0.0,0.0,42.63,42.63,42.63,0.0,0.0,42.69,42.69,42.69,0.0,0.0
2019-12-22,43.02,43.02,43.02,0.0,0.0,43.02,43.02,43.02,0.0,0.0,42.82,42.82,42.82,0.0,0.0,42.89,42.89,42.89,0.0,0.0
2019-12-29,42.79,42.79,42.79,0.0,0.0,42.86,42.86,42.86,0.0,0.0,42.7,42.7,42.7,0.0,0.0,42.75,42.75,42.75,0.0,0.0
