Date,First Trust Low Duration Opportunities_Open_average,First Trust Low Duration Opportunities_Open_max,First Trust Low Duration Opportunities_Open_volatility,First Trust Low Duration Opportunities_Open_change,First Trust Low Duration Opportunities_High_average,First Trust Low Duration Opportunities_High_max,First Trust Low Duration Opportunities_High_volatility,First Trust Low Duration Opportunities_High_change,First Trust Low Duration Opportunities_Low_average,First Trust Low Duration Opportunities_Low_max,First Trust Low Duration Opportunities_Low_volatility,First Trust Low Duration Opportunities_Low_change,First Trust Low Duration Opportunities_Close_average,First Trust Low Duration Opportunities_Close_max,First Trust Low Duration Opportunities_Close_volatility,First Trust Low Duration Opportunities_Close_change
2016-04-10,51.23,51.23,0.0,0.0,51.23,51.23,0.0,0.0,51.11,51.11,0.0,0.0,51.23,51.23,0.0,0.0
2016-04-17,51.22,51.22,0.0,0.0,51.28,51.28,0.0,0.0,51.12,51.12,0.0,0.0,51.25,51.25,0.0,0.0
2016-04-24,51.53,51.53,0.0,0.0,51.53,51.53,0.0,0.0,51.28,51.28,0.0,0.0,51.32,51.32,0.0,0.0
2016-05-01,51.86,51.86,0.0,0.0,51.86,51.86,0.0,0.0,51.48,51.48,0.0,0.0,51.51,51.51,0.0,0.0
2016-05-08,51.43,51.43,0.0,0.0,51.43,51.43,0.0,0.0,51.31,51.31,0.0,0.0,51.41,51.41,0.0,0.0
2016-05-15,51.39,51.39,0.0,0.0,51.42,51.42,0.0,0.0,51.27,51.27,0.0,0.0,51.4,51.4,0.0,0.0
2016-05-22,51.38,51.38,0.0,0.0,51.38,51.38,0.0,0.0,51.32,51.32,0.0,0.0,51.32,51.32,0.0,0.0
2016-05-29,51.56,51.56,0.0,0.0,51.58,51.58,0.0,0.0,51.47,51.47,0.0,0.0,51.47,51.47,0.0,0.0
2016-06-05,51.65,51.65,0.0,0.0,51.73,51.73,0.0,0.0,51.59,51.59,0.0,0.0,51.72,51.72,0.0,0.0
2016-06-12,52.1,52.1,0.0,0.0,52.1,52.1,0.0,0.0,51.54,51.54,0.0,0.0,51.6,51.6,0.0,0.0
2016-06-19,51.84,51.84,0.0,0.0,51.84,51.84,0.0,0.0,51.61,51.61,0.0,0.0,51.7,51.7,0.0,0.0
2016-06-26,51.64,51.64,0.0,0.0,51.78,51.78,0.0,0.0,51.64,51.64,0.0,0.0,51.75,51.75,0.0,0.0
2016-07-03,51.87,51.87,0.0,0.0,51.87,51.87,0.0,0.0,51.78,51.78,0.0,0.0,51.79,51.79,0.0,0.0
2016-07-10,51.74,51.74,0.0,0.0,51.88,51.88,0.0,0.0,51.74,51.74,0.0,0.0,51.87,51.87,0.0,0.0
2016-07-17,52.01,52.01,0.0,0.0,52.01,52.01,0.0,0.0,51.84,51.84,0.0,0.0,51.87,51.87,0.0,0.0
2016-07-24,51.8,51.8,0.0,0.0,51.96,51.96,0.0,0.0,51.79,51.79,0.0,0.0,51.95,51.95,0.0,0.0
2016-07-31,52.24,52.24,0.0,0.0,52.26,52.26,0.0,0.0,52.0,52.0,0.0,0.0,52.22,52.22,0.0,0.0
2016-08-07,52.39,52.39,0.0,0.0,52.39,52.39,0.0,0.0,52.12,52.12,0.0,0.0,52.2,52.2,0.0,0.0
2016-08-14,52.29,52.29,0.0,0.0,52.29,52.29,0.0,0.0,52.23,52.23,0.0,0.0,52.27,52.27,0.0,0.0
2016-08-21,52.23,52.23,0.0,0.0,52.28,52.28,0.0,0.0,52.22,52.22,0.0,0.0,52.24,52.24,0.0,0.0
2016-08-28,52.34,52.34,0.0,0.0,52.35,52.35,0.0,0.0,52.32,52.32,0.0,0.0,52.32,52.32,0.0,0.0
2016-09-04,52.47,52.47,0.0,0.0,52.5,52.5,0.0,0.0,52.45,52.45,0.0,0.0,52.49,52.49,0.0,0.0
2016-09-11,52.59,52.59,0.0,0.0,52.59,52.59,0.0,0.0,52.49,52.49,0.0,0.0,52.54,52.54,0.0,0.0
2016-09-18,52.53,52.53,0.0,0.0,52.53,52.53,0.0,0.0,52.4,52.4,0.0,0.0,52.43,52.43,0.0,0.0
2016-09-25,52.36,52.36,0.0,0.0,52.5,52.5,0.0,0.0,52.36,52.36,0.0,0.0,52.46,52.46,0.0,0.0
2016-10-02,52.76,52.76,0.0,0.0,52.76,52.76,0.0,0.0,52.61,52.61,0.0,0.0,52.74,52.74,0.0,0.0
2016-10-09,52.77,52.77,0.0,0.0,52.77,52.77,0.0,0.0,52.61,52.61,0.0,0.0,52.66,52.66,0.0,0.0
2016-10-16,52.58,52.58,0.0,0.0,52.58,52.58,0.0,0.0,52.52,52.52,0.0,0.0,52.56,52.56,0.0,0.0
2016-10-23,52.7,52.7,0.0,0.0,52.74,52.74,0.0,0.0,52.59,52.59,0.0,0.0,52.74,52.74,0.0,0.0
2016-10-30,52.79,52.79,0.0,0.0,52.79,52.79,0.0,0.0,52.63,52.63,0.0,0.0,52.73,52.73,0.0,0.0
2016-11-06,52.69,52.69,0.0,0.0,52.73,52.73,0.0,0.0,52.52,52.52,0.0,0.0,52.73,52.73,0.0,0.0
2016-11-13,52.58,52.58,0.0,0.0,52.58,52.58,0.0,0.0,52.5,52.5,0.0,0.0,52.56,52.56,0.0,0.0
2016-11-20,52.37,52.37,0.0,0.0,52.37,52.37,0.0,0.0,52.29,52.29,0.0,0.0,52.35,52.35,0.0,0.0
2016-11-27,52.38,52.38,0.0,0.0,52.47,52.47,0.0,0.0,52.35,52.35,0.0,0.0,52.46,52.46,0.0,0.0
2016-12-04,52.47,52.47,0.0,0.0,52.47,52.47,0.0,0.0,52.34,52.34,0.0,0.0,52.39,52.39,0.0,0.0
2016-12-11,52.26,52.26,0.0,0.0,52.28,52.28,0.0,0.0,52.14,52.14,0.0,0.0,52.27,52.27,0.0,0.0
2016-12-18,52.07,52.07,0.0,0.0,52.14,52.14,0.0,0.0,52.06,52.06,0.0,0.0,52.13,52.13,0.0,0.0
2016-12-25,52.2,52.2,0.0,0.0,52.24,52.24,0.0,0.0,52.11,52.11,0.0,0.0,52.18,52.18,0.0,0.0
2017-01-01,52.28,52.28,0.0,0.0,52.37,52.37,0.0,0.0,52.23,52.23,0.0,0.0,52.37,52.37,0.0,0.0
2017-01-08,52.21,52.21,0.0,0.0,52.29,52.29,0.0,0.0,52.18,52.18,0.0,0.0,52.23,52.23,0.0,0.0
2017-01-15,52.19,52.19,0.0,0.0,52.19,52.19,0.0,0.0,52.06,52.06,0.0,0.0,52.14,52.14,0.0,0.0
2017-01-22,52.02,52.02,0.0,0.0,52.1,52.1,0.0,0.0,52.02,52.02,0.0,0.0,52.1,52.1,0.0,0.0
2017-01-29,52.22,52.22,0.0,0.0,52.35,52.35,0.0,0.0,52.21,52.21,0.0,0.0,52.35,52.35,0.0,0.0
2017-02-05,52.39,52.39,0.0,0.0,52.39,52.39,0.0,0.0,52.21,52.21,0.0,0.0,52.3,52.3,0.0,0.0
2017-02-12,52.34,52.34,0.0,0.0,52.36,52.36,0.0,0.0,52.22,52.22,0.0,0.0,52.3,52.3,0.0,0.0
2017-02-19,52.19,52.19,0.0,0.0,52.28,52.28,0.0,0.0,52.19,52.19,0.0,0.0,52.22,52.22,0.0,0.0
2017-02-26,52.2,52.2,0.0,0.0,52.22,52.22,0.0,0.0,52.17,52.17,0.0,0.0,52.22,52.22,0.0,0.0
2017-03-05,52.04,52.04,0.0,0.0,52.13,52.13,0.0,0.0,52.04,52.04,0.0,0.0,52.12,52.12,0.0,0.0
2017-03-12,52.13,52.13,0.0,0.0,52.18,52.18,0.0,0.0,52.12,52.12,0.0,0.0,52.17,52.17,0.0,0.0
2017-03-19,52.05,52.05,0.0,0.0,52.15,52.15,0.0,0.0,52.03,52.03,0.0,0.0,52.06,52.06,0.0,0.0
2017-03-26,52.03,52.03,0.0,0.0,52.16,52.16,0.0,0.0,52.03,52.03,0.0,0.0,52.12,52.12,0.0,0.0
2017-04-02,52.21,52.21,0.0,0.0,52.26,52.26,0.0,0.0,52.16,52.16,0.0,0.0,52.25,52.25,0.0,0.0
2017-04-09,52.27,52.27,0.0,0.0,52.29,52.29,0.0,0.0,52.24,52.24,0.0,0.0,52.26,52.26,0.0,0.0
2017-04-16,52.08,52.08,0.0,0.0,52.08,52.08,0.0,0.0,52.0,52.0,0.0,0.0,52.05,52.05,0.0,0.0
2017-04-23,52.1,52.1,0.0,0.0,52.14,52.14,0.0,0.0,52.09,52.09,0.0,0.0,52.12,52.12,0.0,0.0
2017-04-30,52.19,52.19,0.0,0.0,52.23,52.23,0.0,0.0,52.15,52.15,0.0,0.0,52.2,52.2,0.0,0.0
2017-05-07,52.19,52.19,0.0,0.0,52.2,52.2,0.0,0.0,52.1,52.1,0.0,0.0,52.14,52.14,0.0,0.0
2017-05-14,52.23,52.23,0.0,0.0,52.26,52.26,0.0,0.0,52.16,52.16,0.0,0.0,52.22,52.22,0.0,0.0
2017-05-21,52.14,52.14,0.0,0.0,52.16,52.16,0.0,0.0,52.11,52.11,0.0,0.0,52.12,52.12,0.0,0.0
2017-05-28,52.23,52.23,0.0,0.0,52.29,52.29,0.0,0.0,52.23,52.23,0.0,0.0,52.26,52.26,0.0,0.0
2017-06-04,52.21,52.21,0.0,0.0,52.24,52.24,0.0,0.0,52.21,52.21,0.0,0.0,52.22,52.22,0.0,0.0
2017-06-11,52.23,52.23,0.0,0.0,52.27,52.27,0.0,0.0,52.22,52.22,0.0,0.0,52.22,52.22,0.0,0.0
2017-06-18,52.2,52.2,0.0,0.0,52.2,52.2,0.0,0.0,52.1,52.1,0.0,0.0,52.12,52.12,0.0,0.0
2017-06-25,52.05,52.05,0.0,0.0,52.13,52.13,0.0,0.0,52.05,52.05,0.0,0.0,52.1,52.1,0.0,0.0
2017-07-02,52.21,52.21,0.0,0.0,52.25,52.25,0.0,0.0,52.15,52.15,0.0,0.0,52.21,52.21,0.0,0.0
2017-07-09,52.23,52.23,0.0,0.0,52.23,52.23,0.0,0.0,52.17,52.17,0.0,0.0,52.19,52.19,0.0,0.0
2017-07-16,52.04,52.04,0.0,0.0,52.08,52.08,0.0,0.0,52.04,52.04,0.0,0.0,52.06,52.06,0.0,0.0
2017-07-23,52.08,52.08,0.0,0.0,52.13,52.13,0.0,0.0,52.06,52.06,0.0,0.0,52.13,52.13,0.0,0.0
2017-07-30,52.17,52.17,0.0,0.0,52.24,52.24,0.0,0.0,52.17,52.17,0.0,0.0,52.21,52.21,0.0,0.0
2017-08-06,52.12,52.12,0.0,0.0,52.22,52.22,0.0,0.0,52.12,52.12,0.0,0.0,52.17,52.17,0.0,0.0
2017-08-13,52.14,52.14,0.0,0.0,52.16,52.16,0.0,0.0,52.13,52.13,0.0,0.0,52.16,52.16,0.0,0.0
2017-08-20,52.04,52.04,0.0,0.0,52.11,52.11,0.0,0.0,52.01,52.01,0.0,0.0,52.04,52.04,0.0,0.0
2017-08-27,52.09,52.09,0.0,0.0,52.12,52.12,0.0,0.0,52.04,52.04,0.0,0.0,52.07,52.07,0.0,0.0
2017-09-03,52.16,52.16,0.0,0.0,52.18,52.18,0.0,0.0,52.14,52.14,0.0,0.0,52.16,52.16,0.0,0.0
2017-09-10,52.1,52.1,0.0,0.0,52.13,52.13,0.0,0.0,52.04,52.04,0.0,0.0,52.08,52.08,0.0,0.0
2017-09-17,51.94,51.94,0.0,0.0,52.06,52.06,0.0,0.0,51.94,51.94,0.0,0.0,52.01,52.01,0.0,0.0
2017-09-24,52.03,52.03,0.0,0.0,52.03,52.03,0.0,0.0,51.96,51.96,0.0,0.0,51.99,51.99,0.0,0.0
2017-10-01,52.02,52.02,0.0,0.0,52.04,52.04,0.0,0.0,51.99,51.99,0.0,0.0,52.02,52.02,0.0,0.0
2017-10-08,52.06,52.06,0.0,0.0,52.08,52.08,0.0,0.0,52.01,52.01,0.0,0.0,52.02,52.02,0.0,0.0
2017-10-15,51.83,51.83,0.0,0.0,51.9,51.9,0.0,0.0,51.83,51.83,0.0,0.0,51.87,51.87,0.0,0.0
2017-10-22,51.76,51.76,0.0,0.0,51.88,51.88,0.0,0.0,51.76,51.76,0.0,0.0,51.8,51.8,0.0,0.0
2017-10-29,51.87,51.87,0.0,0.0,51.96,51.96,0.0,0.0,51.87,51.87,0.0,0.0,51.94,51.94,0.0,0.0
2017-11-05,51.95,51.95,0.0,0.0,51.95,51.95,0.0,0.0,51.83,51.83,0.0,0.0,51.89,51.89,0.0,0.0
2017-11-12,51.86,51.86,0.0,0.0,51.87,51.87,0.0,0.0,51.82,51.82,0.0,0.0,51.87,51.87,0.0,0.0
2017-11-19,51.71,51.71,0.0,0.0,51.82,51.82,0.0,0.0,51.71,51.71,0.0,0.0,51.77,51.77,0.0,0.0
2017-11-26,51.84,51.84,0.0,0.0,51.84,51.84,0.0,0.0,51.78,51.78,0.0,0.0,51.8,51.8,0.0,0.0
2017-12-03,51.85,51.85,0.0,0.0,51.85,51.85,0.0,0.0,51.79,51.79,0.0,0.0,51.8,51.8,0.0,0.0
2017-12-10,51.82,51.82,0.0,0.0,51.83,51.83,0.0,0.0,51.8,51.8,0.0,0.0,51.81,51.81,0.0,0.0
2017-12-17,51.64,51.64,0.0,0.0,51.66,51.66,0.0,0.0,51.59,51.59,0.0,0.0,51.63,51.63,0.0,0.0
2017-12-24,51.65,51.65,0.0,0.0,51.67,51.67,0.0,0.0,51.62,51.62,0.0,0.0,51.64,51.64,0.0,0.0
2017-12-31,51.7,51.7,0.0,0.0,51.72,51.72,0.0,0.0,51.64,51.64,0.0,0.0,51.65,51.65,0.0,0.0
2018-01-07,51.66,51.66,0.0,0.0,51.66,51.66,0.0,0.0,51.59,51.59,0.0,0.0,51.65,51.65,0.0,0.0
2018-01-14,51.57,51.57,0.0,0.0,51.62,51.62,0.0,0.0,51.55,51.55,0.0,0.0,51.59,51.59,0.0,0.0
2018-01-21,51.55,51.55,0.0,0.0,51.55,51.55,0.0,0.0,51.45,51.45,0.0,0.0,51.5,51.5,0.0,0.0
2018-01-28,51.48,51.48,0.0,0.0,51.66,51.66,0.0,0.0,51.48,51.48,0.0,0.0,51.6,51.6,0.0,0.0
2018-02-04,51.69,51.69,0.0,0.0,51.75,51.75,0.0,0.0,51.53,51.53,0.0,0.0,51.58,51.58,0.0,0.0
2018-02-11,51.55,51.55,0.0,0.0,51.56,51.56,0.0,0.0,51.49,51.49,0.0,0.0,51.51,51.51,0.0,0.0
2018-02-18,51.44,51.44,0.0,0.0,51.48,51.48,0.0,0.0,51.43,51.43,0.0,0.0,51.45,51.45,0.0,0.0
2018-02-25,51.55,51.55,0.0,0.0,51.6,51.6,0.0,0.0,51.38,51.38,0.0,0.0,51.46,51.46,0.0,0.0
2018-03-04,51.39,51.39,0.0,0.0,51.45,51.45,0.0,0.0,51.36,51.36,0.0,0.0,51.38,51.38,0.0,0.0
2018-03-11,51.44,51.44,0.0,0.0,51.44,51.44,0.0,0.0,51.4,51.4,0.0,0.0,51.42,51.42,0.0,0.0
2018-03-18,51.35,51.35,0.0,0.0,51.35,51.35,0.0,0.0,51.28,51.28,0.0,0.0,51.3,51.3,0.0,0.0
2018-03-25,51.35,51.35,0.0,0.0,51.39,51.39,0.0,0.0,51.32,51.32,0.0,0.0,51.38,51.38,0.0,0.0
2018-04-01,51.45,51.45,0.0,0.0,51.45,51.45,0.0,0.0,51.35,51.35,0.0,0.0,51.43,51.43,0.0,0.0
2018-04-08,51.34,51.34,0.0,0.0,51.39,51.39,0.0,0.0,51.31,51.31,0.0,0.0,51.35,51.35,0.0,0.0
2018-04-15,51.18,51.18,0.0,0.0,51.19,51.19,0.0,0.0,51.15,51.15,0.0,0.0,51.16,51.16,0.0,0.0
2018-04-22,51.3,51.3,0.0,0.0,51.3,51.3,0.0,0.0,51.12,51.12,0.0,0.0,51.2,51.2,0.0,0.0
2018-04-29,51.27,51.27,0.0,0.0,51.28,51.28,0.0,0.0,51.22,51.22,0.0,0.0,51.26,51.26,0.0,0.0
2018-05-06,51.2,51.2,0.0,0.0,51.32,51.32,0.0,0.0,51.17,51.17,0.0,0.0,51.23,51.23,0.0,0.0
2018-05-13,51.16,51.16,0.0,0.0,51.22,51.22,0.0,0.0,51.05,51.05,0.0,0.0,51.15,51.15,0.0,0.0
2018-05-20,51.17,51.17,0.0,0.0,51.21,51.21,0.0,0.0,51.15,51.15,0.0,0.0,51.16,51.16,0.0,0.0
2018-05-27,51.23,51.23,0.0,0.0,51.31,51.31,0.0,0.0,51.23,51.23,0.0,0.0,51.25,51.25,0.0,0.0
2018-06-03,51.24,51.24,0.0,0.0,51.3,51.3,0.0,0.0,51.18,51.18,0.0,0.0,51.19,51.19,0.0,0.0
2018-06-10,51.23,51.23,0.0,0.0,51.24,51.24,0.0,0.0,51.2,51.2,0.0,0.0,51.24,51.24,0.0,0.0
2018-06-17,51.14,51.14,0.0,0.0,51.14,51.14,0.0,0.0,51.1,51.1,0.0,0.0,51.14,51.14,0.0,0.0
2018-06-24,51.13,51.13,0.0,0.0,51.22,51.22,0.0,0.0,51.13,51.13,0.0,0.0,51.18,51.18,0.0,0.0
2018-07-01,51.23,51.23,0.0,0.0,51.25,51.25,0.0,0.0,51.22,51.22,0.0,0.0,51.24,51.24,0.0,0.0
2018-07-08,51.22,51.22,0.0,0.0,51.22,51.22,0.0,0.0,51.18,51.18,0.0,0.0,51.21,51.21,0.0,0.0
2018-07-15,51.11,51.11,0.0,0.0,51.11,51.11,0.0,0.0,51.06,51.06,0.0,0.0,51.1,51.1,0.0,0.0
2018-07-22,51.07,51.07,0.0,0.0,51.12,51.12,0.0,0.0,51.06,51.06,0.0,0.0,51.11,51.11,0.0,0.0
2018-07-29,51.19,51.19,0.0,0.0,51.22,51.22,0.0,0.0,51.19,51.19,0.0,0.0,51.22,51.22,0.0,0.0
2018-08-05,51.23,51.23,0.0,0.0,51.29,51.29,0.0,0.0,51.21,51.21,0.0,0.0,51.29,51.29,0.0,0.0
2018-08-12,51.22,51.22,0.0,0.0,51.25,51.25,0.0,0.0,51.22,51.22,0.0,0.0,51.22,51.22,0.0,0.0
2018-08-19,51.13,51.13,0.0,0.0,51.14,51.14,0.0,0.0,51.11,51.11,0.0,0.0,51.14,51.14,0.0,0.0
2018-08-26,51.12,51.12,0.0,0.0,51.15,51.15,0.0,0.0,51.12,51.12,0.0,0.0,51.15,51.15,0.0,0.0
2018-09-02,51.17,51.17,0.0,0.0,51.18,51.18,0.0,0.0,51.15,51.15,0.0,0.0,51.16,51.16,0.0,0.0
2018-09-09,51.02,51.02,0.0,0.0,51.05,51.05,0.0,0.0,50.99,50.99,0.0,0.0,51.02,51.02,0.0,0.0
2018-09-16,50.93,50.93,0.0,0.0,50.96,50.96,0.0,0.0,50.93,50.93,0.0,0.0,50.95,50.95,0.0,0.0
2018-09-23,50.95,50.95,0.0,0.0,51.0,51.0,0.0,0.0,50.95,50.95,0.0,0.0,50.98,50.98,0.0,0.0
2018-09-30,50.88,50.88,0.0,0.0,50.91,50.91,0.0,0.0,50.88,50.88,0.0,0.0,50.89,50.89,0.0,0.0
2018-10-07,50.95,50.95,0.0,0.0,50.99,50.99,0.0,0.0,50.92,50.92,0.0,0.0,50.94,50.94,0.0,0.0
2018-10-14,50.92,50.92,0.0,0.0,50.94,50.94,0.0,0.0,50.9,50.9,0.0,0.0,50.94,50.94,0.0,0.0
2018-10-21,50.88,50.88,0.0,0.0,50.89,50.89,0.0,0.0,50.85,50.85,0.0,0.0,50.89,50.89,0.0,0.0
2018-10-28,50.84,50.84,0.0,0.0,50.88,50.88,0.0,0.0,50.83,50.83,0.0,0.0,50.84,50.84,0.0,0.0
2018-11-04,50.85,50.85,0.0,0.0,51.05,51.05,0.0,0.0,50.82,50.82,0.0,0.0,50.87,50.87,0.0,0.0
2018-11-11,50.93,50.93,0.0,0.0,51.04,51.04,0.0,0.0,50.93,50.93,0.0,0.0,50.98,50.98,0.0,0.0
2018-11-18,50.86,50.86,0.0,0.0,50.88,50.88,0.0,0.0,50.82,50.82,0.0,0.0,50.84,50.84,0.0,0.0
2018-11-25,50.96,50.96,0.0,0.0,50.99,50.99,0.0,0.0,50.94,50.94,0.0,0.0,50.95,50.95,0.0,0.0
2018-12-02,51.06,51.06,0.0,0.0,51.07,51.07,0.0,0.0,51.02,51.02,0.0,0.0,51.07,51.07,0.0,0.0
2018-12-09,51.02,51.02,0.0,0.0,51.06,51.06,0.0,0.0,51.01,51.01,0.0,0.0,51.06,51.06,0.0,0.0
2018-12-16,51.0,51.0,0.0,0.0,51.01,51.01,0.0,0.0,50.95,50.95,0.0,0.0,50.99,50.99,0.0,0.0
2018-12-23,50.99,50.99,0.0,0.0,51.07,51.07,0.0,0.0,50.98,50.98,0.0,0.0,51.05,51.05,0.0,0.0
2018-12-30,51.09,51.09,0.0,0.0,51.18,51.18,0.0,0.0,51.07,51.07,0.0,0.0,51.1,51.1,0.0,0.0
2019-01-06,51.14,51.14,0.0,0.0,51.16,51.16,0.0,0.0,51.1,51.1,0.0,0.0,51.14,51.14,0.0,0.0
2019-01-13,51.06,51.06,0.0,0.0,51.1,51.1,0.0,0.0,51.04,51.04,0.0,0.0,51.05,51.05,0.0,0.0
2019-01-20,51.03,51.03,0.0,0.0,51.06,51.06,0.0,0.0,51.03,51.03,0.0,0.0,51.03,51.03,0.0,0.0
2019-01-27,51.12,51.12,0.0,0.0,51.17,51.17,0.0,0.0,51.1,51.1,0.0,0.0,51.14,51.14,0.0,0.0
2019-02-03,51.19,51.19,0.0,0.0,51.23,51.23,0.0,0.0,51.16,51.16,0.0,0.0,51.18,51.18,0.0,0.0
2019-02-10,51.21,51.21,0.0,0.0,51.22,51.22,0.0,0.0,51.14,51.14,0.0,0.0,51.22,51.22,0.0,0.0
2019-02-17,51.14,51.14,0.0,0.0,51.19,51.19,0.0,0.0,51.08,51.08,0.0,0.0,51.14,51.14,0.0,0.0
2019-02-24,51.2,51.2,0.0,0.0,51.22,51.22,0.0,0.0,51.15,51.15,0.0,0.0,51.2,51.2,0.0,0.0
2019-03-03,51.23,51.23,0.0,0.0,51.25,51.25,0.0,0.0,51.22,51.22,0.0,0.0,51.23,51.23,0.0,0.0
2019-03-10,51.27,51.27,0.0,0.0,51.29,51.29,0.0,0.0,51.25,51.25,0.0,0.0,51.26,51.26,0.0,0.0
2019-03-17,51.29,51.29,0.0,0.0,51.29,51.29,0.0,0.0,51.25,51.25,0.0,0.0,51.28,51.28,0.0,0.0
2019-03-24,51.28,51.28,0.0,0.0,51.3,51.3,0.0,0.0,51.22,51.22,0.0,0.0,51.24,51.24,0.0,0.0
2019-03-31,51.32,51.32,0.0,0.0,51.36,51.36,0.0,0.0,51.32,51.32,0.0,0.0,51.36,51.36,0.0,0.0
2019-04-07,51.29,51.29,0.0,0.0,51.33,51.33,0.0,0.0,51.29,51.29,0.0,0.0,51.32,51.32,0.0,0.0
2019-04-14,51.35,51.35,0.0,0.0,51.36,51.36,0.0,0.0,51.31,51.31,0.0,0.0,51.35,51.35,0.0,0.0
2019-04-21,51.3,51.3,0.0,0.0,51.33,51.33,0.0,0.0,51.28,51.28,0.0,0.0,51.31,51.31,0.0,0.0
2019-04-28,51.38,51.38,0.0,0.0,51.41,51.41,0.0,0.0,51.38,51.38,0.0,0.0,51.39,51.39,0.0,0.0
2019-05-05,51.44,51.44,0.0,0.0,51.47,51.47,0.0,0.0,51.44,51.44,0.0,0.0,51.46,51.46,0.0,0.0
2019-05-12,51.45,51.45,0.0,0.0,51.49,51.49,0.0,0.0,51.43,51.43,0.0,0.0,51.46,51.46,0.0,0.0
2019-05-19,51.36,51.36,0.0,0.0,51.4,51.4,0.0,0.0,51.36,51.36,0.0,0.0,51.39,51.39,0.0,0.0
2019-05-26,51.55,51.55,0.0,0.0,51.58,51.58,0.0,0.0,51.52,51.52,0.0,0.0,51.57,51.57,0.0,0.0
2019-06-02,51.65,51.65,0.0,0.0,51.66,51.66,0.0,0.0,51.6,51.6,0.0,0.0,51.6,51.6,0.0,0.0
2019-06-09,51.52,51.52,0.0,0.0,51.53,51.53,0.0,0.0,51.5,51.5,0.0,0.0,51.52,51.52,0.0,0.0
2019-06-16,51.61,51.61,0.0,0.0,51.65,51.65,0.0,0.0,51.59,51.59,0.0,0.0,51.64,51.64,0.0,0.0
2019-06-23,51.66,51.66,0.0,0.0,51.69,51.69,0.0,0.0,51.66,51.66,0.0,0.0,51.68,51.68,0.0,0.0
2019-06-30,51.76,51.76,0.0,0.0,51.82,51.82,0.0,0.0,51.75,51.75,0.0,0.0,51.78,51.78,0.0,0.0
2019-07-07,51.76,51.76,0.0,0.0,51.78,51.78,0.0,0.0,51.74,51.74,0.0,0.0,51.78,51.78,0.0,0.0
2019-07-14,51.87,51.87,0.0,0.0,51.9,51.9,0.0,0.0,51.86,51.86,0.0,0.0,51.89,51.89,0.0,0.0
2019-07-21,51.75,51.75,0.0,0.0,51.81,51.81,0.0,0.0,51.75,51.75,0.0,0.0,51.78,51.78,0.0,0.0
2019-07-28,51.94,51.94,0.0,0.0,52.0,52.0,0.0,0.0,51.93,51.93,0.0,0.0,51.93,51.93,0.0,0.0
