Date,First Trust ISE Water_Open_average,First Trust ISE Water_Open_max,First Trust ISE Water_Open_min,First Trust ISE Water_Open_volatility,First Trust ISE Water_Open_change,First Trust ISE Water_High_average,First Trust ISE Water_High_max,First Trust ISE Water_High_min,First Trust ISE Water_High_volatility,First Trust ISE Water_High_change,First Trust ISE Water_Low_average,First Trust ISE Water_Low_max,First Trust ISE Water_Low_min,First Trust ISE Water_Low_volatility,First Trust ISE Water_Low_change,First Trust ISE Water_Close_average,First Trust ISE Water_Close_max,First Trust ISE Water_Close_min,First Trust ISE Water_Close_volatility,First Trust ISE Water_Close_change
2018-04-15,48.93,48.93,48.93,0.0,0.0,48.99,48.99,48.99,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.78,48.78,48.78,0.0,0.0
2018-04-22,47.83,47.83,47.83,0.0,0.0,47.91,47.91,47.91,0.0,0.0,47.62,47.62,47.62,0.0,0.0,47.79,47.79,47.79,0.0,0.0
2018-04-29,46.89,46.89,46.89,0.0,0.0,47.8,47.8,47.8,0.0,0.0,46.86,46.86,46.86,0.0,0.0,47.52,47.52,47.52,0.0,0.0
2018-05-06,48.67,48.67,48.67,0.0,0.0,48.74,48.74,48.74,0.0,0.0,48.38,48.38,48.38,0.0,0.0,48.54,48.54,48.54,0.0,0.0
2018-05-13,47.71,47.71,47.71,0.0,0.0,47.97,47.97,47.97,0.0,0.0,47.71,47.71,47.71,0.0,0.0,47.88,47.88,47.88,0.0,0.0
2018-05-20,48.28,48.28,48.28,0.0,0.0,48.28,48.28,48.28,0.0,0.0,48.02,48.02,48.02,0.0,0.0,48.19,48.19,48.19,0.0,0.0
2018-05-27,48.36,48.36,48.36,0.0,0.0,48.5,48.5,48.5,0.0,0.0,48.32,48.32,48.32,0.0,0.0,48.39,48.39,48.39,0.0,0.0
2018-06-03,48.98,48.98,48.98,0.0,0.0,49.17,49.17,49.17,0.0,0.0,48.95,48.95,48.95,0.0,0.0,49.14,49.14,49.14,0.0,0.0
2018-06-10,48.78,48.78,48.78,0.0,0.0,48.88,48.88,48.88,0.0,0.0,48.54,48.54,48.54,0.0,0.0,48.86,48.86,48.86,0.0,0.0
2018-06-17,48.6,48.6,48.6,0.0,0.0,48.64,48.64,48.64,0.0,0.0,48.39,48.39,48.39,0.0,0.0,48.42,48.42,48.42,0.0,0.0
2018-06-24,48.07,48.07,48.07,0.0,0.0,48.38,48.38,48.38,0.0,0.0,48.07,48.07,48.07,0.0,0.0,48.11,48.11,48.11,0.0,0.0
2018-07-01,48.88,48.88,48.88,0.0,0.0,49.1,49.1,49.1,0.0,0.0,48.76,48.76,48.76,0.0,0.0,49.08,49.08,49.08,0.0,0.0
2018-07-08,48.7,48.7,48.7,0.0,0.0,48.96,48.96,48.96,0.0,0.0,48.7,48.7,48.7,0.0,0.0,48.94,48.94,48.94,0.0,0.0
2018-07-15,49.43,49.43,49.43,0.0,0.0,49.62,49.62,49.62,0.0,0.0,49.22,49.22,49.22,0.0,0.0,49.41,49.41,49.41,0.0,0.0
2018-07-22,50.2,50.2,50.2,0.0,0.0,50.24,50.24,50.24,0.0,0.0,49.43,49.43,49.43,0.0,0.0,49.55,49.55,49.55,0.0,0.0
2018-07-29,50.16,50.16,50.16,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.27,50.27,50.27,0.0,0.0
2018-08-05,50.44,50.44,50.44,0.0,0.0,50.56,50.56,50.56,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.32,50.32,50.32,0.0,0.0
2018-08-12,50.48,50.48,50.48,0.0,0.0,50.63,50.63,50.63,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.63,50.63,50.63,0.0,0.0
2018-08-19,50.75,50.75,50.75,0.0,0.0,50.89,50.89,50.89,0.0,0.0,50.6,50.6,50.6,0.0,0.0,50.85,50.85,50.85,0.0,0.0
2018-08-26,51.08,51.08,51.08,0.0,0.0,51.08,51.08,51.08,0.0,0.0,50.79,50.79,50.79,0.0,0.0,50.97,50.97,50.97,0.0,0.0
2018-09-02,50.79,50.79,50.79,0.0,0.0,51.04,51.04,51.04,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.9,50.9,50.9,0.0,0.0
2018-09-09,51.21,51.21,51.21,0.0,0.0,51.55,51.55,51.55,0.0,0.0,51.14,51.14,51.14,0.0,0.0,51.43,51.43,51.43,0.0,0.0
2018-09-16,51.71,51.71,51.71,0.0,0.0,51.71,51.71,51.71,0.0,0.0,51.51,51.51,51.51,0.0,0.0,51.57,51.57,51.57,0.0,0.0
2018-09-23,50.64,50.64,50.64,0.0,0.0,50.94,50.94,50.94,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.87,50.87,50.87,0.0,0.0
2018-09-30,50.29,50.29,50.29,0.0,0.0,50.39,50.39,50.39,0.0,0.0,49.76,49.76,49.76,0.0,0.0,50.08,50.08,50.08,0.0,0.0
2018-10-07,47.31,47.31,47.31,0.0,0.0,47.31,47.31,47.31,0.0,0.0,46.17,46.17,46.17,0.0,0.0,46.74,46.74,46.74,0.0,0.0
2018-10-14,47.16,47.16,47.16,0.0,0.0,47.3,47.3,47.3,0.0,0.0,46.78,46.78,46.78,0.0,0.0,46.87,46.87,46.87,0.0,0.0
2018-10-21,45.1,45.1,45.1,0.0,0.0,45.86,45.86,45.86,0.0,0.0,44.78,44.78,44.78,0.0,0.0,45.45,45.45,45.45,0.0,0.0
2018-10-28,46.7,46.7,46.7,0.0,0.0,46.86,46.86,46.86,0.0,0.0,46.41,46.41,46.41,0.0,0.0,46.82,46.82,46.82,0.0,0.0
2018-11-04,48.57,48.57,48.57,0.0,0.0,48.57,48.57,48.57,0.0,0.0,47.66,47.66,47.66,0.0,0.0,48.09,48.09,48.09,0.0,0.0
2018-11-11,47.44,47.44,47.44,0.0,0.0,47.86,47.86,47.86,0.0,0.0,47.33,47.33,47.33,0.0,0.0,47.76,47.76,47.76,0.0,0.0
2018-11-18,46.28,46.28,46.28,0.0,0.0,46.83,46.83,46.83,0.0,0.0,46.28,46.28,46.28,0.0,0.0,46.65,46.65,46.65,0.0,0.0
2018-11-25,47.28,47.28,47.28,0.0,0.0,48.04,48.04,48.04,0.0,0.0,47.28,47.28,47.28,0.0,0.0,48.04,48.04,48.04,0.0,0.0
2018-12-02,46.4,46.4,46.4,0.0,0.0,46.74,46.74,46.74,0.0,0.0,45.56,45.56,45.56,0.0,0.0,45.87,45.87,45.87,0.0,0.0
2018-12-09,45.72,45.72,45.72,0.0,0.0,46.03,46.03,46.03,0.0,0.0,45.44,45.44,45.44,0.0,0.0,45.57,45.57,45.57,0.0,0.0
2018-12-16,43.71,43.71,43.71,0.0,0.0,44.03,44.03,44.03,0.0,0.0,42.54,42.54,42.54,0.0,0.0,42.66,42.66,42.66,0.0,0.0
2018-12-23,43.64,43.64,43.64,0.0,0.0,44.03,44.03,44.03,0.0,0.0,43.31,43.31,43.31,0.0,0.0,43.51,43.51,43.51,0.0,0.0
2018-12-30,43.51,43.51,43.51,0.0,0.0,44.32,44.32,44.32,0.0,0.0,43.51,43.51,43.51,0.0,0.0,44.29,44.29,44.29,0.0,0.0
2019-01-06,45.88,45.88,45.88,0.0,0.0,46.13,46.13,46.13,0.0,0.0,45.75,45.75,45.75,0.0,0.0,46.12,46.12,46.12,0.0,0.0
2019-01-13,46.68,46.68,46.68,0.0,0.0,47.32,47.32,47.32,0.0,0.0,46.68,46.68,46.68,0.0,0.0,47.21,47.21,47.21,0.0,0.0
2019-01-20,47.2,47.2,47.2,0.0,0.0,47.47,47.47,47.47,0.0,0.0,47.1,47.1,47.1,0.0,0.0,47.1,47.1,47.1,0.0,0.0
2019-01-27,48.33,48.33,48.33,0.0,0.0,48.34,48.34,48.34,0.0,0.0,47.82,47.82,47.82,0.0,0.0,48.05,48.05,48.05,0.0,0.0
2019-02-03,48.22,48.22,48.22,0.0,0.0,48.92,48.92,48.92,0.0,0.0,48.22,48.22,48.22,0.0,0.0,48.92,48.92,48.92,0.0,0.0
2019-02-10,50.05,50.05,50.05,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.05,50.05,50.05,0.0,0.0,50.5,50.5,50.5,0.0,0.0
2019-02-17,51.2,51.2,51.2,0.0,0.0,51.48,51.48,51.48,0.0,0.0,51.2,51.2,51.2,0.0,0.0,51.48,51.48,51.48,0.0,0.0
2019-02-24,51.3,51.3,51.3,0.0,0.0,51.33,51.33,51.33,0.0,0.0,50.92,50.92,50.92,0.0,0.0,51.22,51.22,51.22,0.0,0.0
2019-03-03,49.62,49.62,49.62,0.0,0.0,49.94,49.94,49.94,0.0,0.0,49.62,49.62,49.62,0.0,0.0,49.93,49.93,49.93,0.0,0.0
2019-03-10,51.02,51.02,51.02,0.0,0.0,51.31,51.31,51.31,0.0,0.0,50.94,50.94,50.94,0.0,0.0,50.94,50.94,50.94,0.0,0.0
2019-03-17,51.41,51.41,51.41,0.0,0.0,51.41,51.41,51.41,0.0,0.0,50.19,50.19,50.19,0.0,0.0,50.19,50.19,50.19,0.0,0.0
2019-03-24,50.99,50.99,50.99,0.0,0.0,51.13,51.13,51.13,0.0,0.0,50.86,50.86,50.86,0.0,0.0,51.09,51.09,51.09,0.0,0.0
2019-03-31,51.76,51.76,51.76,0.0,0.0,52.12,52.12,52.12,0.0,0.0,51.76,51.76,51.76,0.0,0.0,52.07,52.07,52.07,0.0,0.0
2019-04-07,51.74,51.74,51.74,0.0,0.0,51.9,51.9,51.9,0.0,0.0,51.7,51.7,51.7,0.0,0.0,51.82,51.82,51.82,0.0,0.0
2019-04-14,51.55,51.55,51.55,0.0,0.0,51.89,51.89,51.89,0.0,0.0,51.52,51.52,51.52,0.0,0.0,51.8,51.8,51.8,0.0,0.0
2019-04-21,51.88,51.88,51.88,0.0,0.0,52.32,52.32,52.32,0.0,0.0,51.88,51.88,51.88,0.0,0.0,52.24,52.24,52.24,0.0,0.0
2019-04-28,52.43,52.43,52.43,0.0,0.0,53.27,53.27,53.27,0.0,0.0,52.42,52.42,52.42,0.0,0.0,53.27,53.27,53.27,0.0,0.0
2019-05-05,51.71,51.71,51.71,0.0,0.0,52.02,52.02,52.02,0.0,0.0,51.0,51.0,51.0,0.0,0.0,52.01,52.01,52.01,0.0,0.0
2019-05-12,50.8,50.8,50.8,0.0,0.0,51.11,51.11,51.11,0.0,0.0,50.63,50.63,50.63,0.0,0.0,50.69,50.69,50.69,0.0,0.0
2019-05-19,50.59,50.59,50.59,0.0,0.0,50.75,50.75,50.75,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.6,50.6,50.6,0.0,0.0
2019-05-26,49.74,49.74,49.74,0.0,0.0,50.06,50.06,50.06,0.0,0.0,49.68,49.68,49.68,0.0,0.0,49.97,49.97,49.97,0.0,0.0
2019-06-02,52.52,52.52,52.52,0.0,0.0,52.8,52.8,52.8,0.0,0.0,52.47,52.47,52.47,0.0,0.0,52.48,52.48,52.48,0.0,0.0
2019-06-09,52.73,52.73,52.73,0.0,0.0,52.81,52.81,52.81,0.0,0.0,52.55,52.55,52.55,0.0,0.0,52.73,52.73,52.73,0.0,0.0
2019-06-16,53.92,53.92,53.92,0.0,0.0,53.92,53.92,53.92,0.0,0.0,53.62,53.62,53.62,0.0,0.0,53.67,53.67,53.67,0.0,0.0
2019-06-23,53.93,53.93,53.93,0.0,0.0,54.81,54.81,54.81,0.0,0.0,53.93,53.93,53.93,0.0,0.0,54.69,54.69,54.69,0.0,0.0
2019-06-30,55.15,55.15,55.15,0.0,0.0,55.22,55.22,55.22,0.0,0.0,54.65,54.65,54.65,0.0,0.0,55.18,55.18,55.18,0.0,0.0
2019-07-07,54.47,54.47,54.47,0.0,0.0,54.99,54.99,54.99,0.0,0.0,54.46,54.46,54.46,0.0,0.0,54.94,54.94,54.94,0.0,0.0
2019-07-14,54.75,54.75,54.75,0.0,0.0,54.9,54.9,54.9,0.0,0.0,54.41,54.41,54.41,0.0,0.0,54.41,54.41,54.41,0.0,0.0
2019-07-21,55.15,55.15,55.15,0.0,0.0,55.31,55.31,55.31,0.0,0.0,54.95,54.95,54.95,0.0,0.0,55.27,55.27,55.27,0.0,0.0
2019-07-28,54.02,54.02,54.02,0.0,0.0,54.02,54.02,54.02,0.0,0.0,53.57,53.57,53.57,0.0,0.0,53.74,53.74,53.74,0.0,0.0
2019-08-04,54.54,54.54,54.54,0.0,0.0,54.63,54.63,54.63,0.0,0.0,54.13,54.13,54.13,0.0,0.0,54.36,54.36,54.36,0.0,0.0
2019-08-11,53.78,53.78,53.78,0.0,0.0,54.41,54.41,54.41,0.0,0.0,53.78,53.78,53.78,0.0,0.0,54.38,54.38,54.38,0.0,0.0
2019-08-18,54.2,54.2,54.2,0.0,0.0,54.45,54.45,54.45,0.0,0.0,52.83,52.83,52.83,0.0,0.0,52.89,52.89,52.89,0.0,0.0
2019-08-25,55.06,55.06,55.06,0.0,0.0,55.17,55.17,55.17,0.0,0.0,54.72,54.72,54.72,0.0,0.0,54.98,54.98,54.98,0.0,0.0
2019-09-01,55.84,55.84,55.84,0.0,0.0,56.04,56.04,56.04,0.0,0.0,55.67,55.67,55.67,0.0,0.0,55.67,55.67,55.67,0.0,0.0
2019-09-08,56.79,56.79,56.79,0.0,0.0,56.99,56.99,56.99,0.0,0.0,56.56,56.56,56.56,0.0,0.0,56.65,56.65,56.65,0.0,0.0
2019-09-15,56.61,56.61,56.61,0.0,0.0,56.64,56.64,56.64,0.0,0.0,56.0,56.0,56.0,0.0,0.0,56.15,56.15,56.15,0.0,0.0
2019-09-22,56.31,56.31,56.31,0.0,0.0,56.37,56.37,56.37,0.0,0.0,55.73,55.73,55.73,0.0,0.0,56.0,56.0,56.0,0.0,0.0
2019-09-29,54.39,54.39,54.39,0.0,0.0,55.1,55.1,55.1,0.0,0.0,54.39,54.39,54.39,0.0,0.0,55.09,55.09,55.09,0.0,0.0
2019-10-06,55.33,55.33,55.33,0.0,0.0,56.33,56.33,56.33,0.0,0.0,55.33,55.33,55.33,0.0,0.0,55.69,55.69,55.69,0.0,0.0
2019-10-13,56.62,56.62,56.62,0.0,0.0,56.96,56.96,56.96,0.0,0.0,56.57,56.57,56.57,0.0,0.0,56.93,56.93,56.93,0.0,0.0
2019-10-20,57.19,57.19,57.19,0.0,0.0,57.4,57.4,57.4,0.0,0.0,57.16,57.16,57.16,0.0,0.0,57.3,57.3,57.3,0.0,0.0
2019-10-27,57.92,57.92,57.92,0.0,0.0,58.09,58.09,58.09,0.0,0.0,57.83,57.83,57.83,0.0,0.0,57.99,57.99,57.99,0.0,0.0
2019-11-03,57.32,57.32,57.32,0.0,0.0,57.48,57.48,57.48,0.0,0.0,56.95,56.95,56.95,0.0,0.0,57.03,57.03,57.03,0.0,0.0
2019-11-10,57.07,57.07,57.07,0.0,0.0,57.12,57.12,57.12,0.0,0.0,56.95,56.95,56.95,0.0,0.0,57.07,57.07,57.07,0.0,0.0
2019-11-17,56.94,56.94,56.94,0.0,0.0,57.06,57.06,57.06,0.0,0.0,56.7,56.7,56.7,0.0,0.0,57.06,57.06,57.06,0.0,0.0
2019-11-24,58.23,58.23,58.23,0.0,0.0,58.28,58.28,58.28,0.0,0.0,57.83,57.83,57.83,0.0,0.0,58.11,58.11,58.11,0.0,0.0
2019-12-01,58.07,58.07,58.07,0.0,0.0,58.61,58.61,58.61,0.0,0.0,58.07,58.07,58.07,0.0,0.0,58.24,58.24,58.24,0.0,0.0
2019-12-08,58.91,58.91,58.91,0.0,0.0,59.02,59.02,59.02,0.0,0.0,58.43,58.43,58.43,0.0,0.0,58.54,58.54,58.54,0.0,0.0
2019-12-15,59.52,59.52,59.52,0.0,0.0,59.74,59.74,59.74,0.0,0.0,59.42,59.42,59.42,0.0,0.0,59.7,59.7,59.7,0.0,0.0
2019-12-22,60.22,60.22,60.22,0.0,0.0,60.22,60.22,60.22,0.0,0.0,59.9,59.9,59.9,0.0,0.0,60.06,60.06,60.06,0.0,0.0
2019-12-29,59.26,59.26,59.26,0.0,0.0,59.93,59.93,59.93,0.0,0.0,59.26,59.26,59.26,0.0,0.0,59.83,59.83,59.83,0.0,0.0
