Date,MROStock_Open_average,MROStock_Open_max,MROStock_Open_min,MROStock_Open_volatility,MROStock_Open_change,MROStock_High_average,MROStock_High_max,MROStock_High_min,MROStock_High_volatility,MROStock_High_change,MROStock_Low_average,MROStock_Low_max,MROStock_Low_min,MROStock_Low_volatility,MROStock_Low_change,MROStock_Close_average,MROStock_Close_max,MROStock_Close_min,MROStock_Close_volatility,MROStock_Close_change,MROStock_Volume_average,MROStock_Volume_max,MROStock_Volume_min,MROStock_Volume_volatility,MROStock_Volume_change
2018-01-14,18.635,18.89,18.35,0.5399999999999991,-0.3500000000000014,18.865000000000002,19.04,18.59,0.4499999999999993,-0.3200000000000003,18.2525,18.46,18.07,0.39000000000000057,0.0400000000000027,18.5875,18.84,18.24,0.6000000000000014,0.33999999999999986,12862625,19818200,7614700,12203500,-6257800
2018-01-21,19.084,19.44,18.65,0.7900000000000027,0.0,19.354,19.52,19.04,0.4800000000000004,-0.240000000000002,18.73,19.01,18.46,0.5500000000000007,-0.14999999999999858,19.06,19.28,18.68,0.6000000000000014,-0.4400000000000013,10974880,13343200,8947400,4395800,-4395800
2018-01-28,18.306,18.63,18.06,0.5700000000000003,-0.48999999999999844,18.522,19.07,18.23,0.8399999999999999,-0.8399999999999999,17.954,18.51,17.42,1.0899999999999999,-1.0899999999999999,18.164,18.62,17.52,1.1000000000000014,-1.1000000000000014,10044180,12467500,7613600,4853900,3271500
2018-02-04,16.464,17.16,15.77,1.3900000000000006,-0.9299999999999997,16.994,17.64,15.92,1.7200000000000006,-1.459999999999999,15.924,16.61,14.87,1.7400000000000002,-1.7400000000000002,16.306,17.23,15.51,1.7200000000000006,-1.2700000000000014,16323580,17712200,15091100,2621100,2392100
2018-02-11,16.168,16.95,15.76,1.1899999999999995,0.4599999999999991,16.58,17.01,16.22,0.7900000000000027,-0.21999999999999886,15.694,15.9,15.49,0.41000000000000014,-0.120000000000001,16.252,16.95,15.65,1.299999999999999,-0.6199999999999992,17007020,28950200,8344400,20605800,2005600
2018-02-18,15.5325,15.8,15.29,0.5100000000000016,-0.34000000000000163,15.86,16.23,15.55,0.6799999999999997,-0.6799999999999997,15.2925,15.62,15.11,0.5099999999999998,-0.5099999999999998,15.4675,15.85,15.18,0.6699999999999999,-0.3100000000000005,17828225,22272600,13865000,8407600,-8407600
2018-02-25,14.99,15.57,14.46,1.1099999999999994,-1.1099999999999994,15.22,15.6,14.89,0.7099999999999991,-0.7099999999999991,14.67,15.21,14.27,0.9400000000000013,-0.9400000000000013,14.85,15.34,14.52,0.8200000000000003,-0.4800000000000004,13408900,15725400,11468700,4256700,-2193500
2018-03-04,14.94,15.26,14.82,0.4399999999999995,0.09999999999999964,15.15,15.32,14.93,0.39000000000000057,0.019999999999999574,14.782,15.0,14.61,0.39000000000000057,0.120000000000001,15.006,15.22,14.8,0.41999999999999993,0.07000000000000028,9857820,12024000,8609600,3414400,-3276800
2018-03-11,15.040000000000001,15.22,14.93,0.2900000000000009,-0.16000000000000014,15.206,15.4,15.03,0.370000000000001,-0.08000000000000007,14.844,15.02,14.74,0.27999999999999936,-0.11999999999999922,14.962,15.12,14.82,0.29999999999999893,0.02999999999999936,13749800,19356800,10335600,9021200,9021200
2018-03-18,15.474,16.08,14.98,1.0999999999999979,0.8300000000000001,15.895999999999999,16.41,15.19,1.2200000000000006,1.17,15.27,15.7,14.72,0.9799999999999986,0.9799999999999986,15.606,16.32,14.85,1.4700000000000006,0.9100000000000001,12372180,16591100,9637700,6953400,2253200
