Date,First Trust US IPO_Open_average,First Trust US IPO_Open_max,First Trust US IPO_Open_min,First Trust US IPO_Open_volatility,First Trust US IPO_Open_change,First Trust US IPO_High_average,First Trust US IPO_High_max,First Trust US IPO_High_min,First Trust US IPO_High_volatility,First Trust US IPO_High_change,First Trust US IPO_Low_average,First Trust US IPO_Low_max,First Trust US IPO_Low_min,First Trust US IPO_Low_volatility,First Trust US IPO_Low_change,First Trust US IPO_Close_average,First Trust US IPO_Close_max,First Trust US IPO_Close_min,First Trust US IPO_Close_volatility,First Trust US IPO_Close_change
2018-06-24,70.9,70.9,70.9,0.0,0.0,71.83,71.83,71.83,0.0,0.0,70.9,70.9,70.9,0.0,0.0,71.81,71.81,71.81,0.0,0.0
2018-07-01,73.89,73.89,73.89,0.0,0.0,73.92,73.92,73.92,0.0,0.0,73.44,73.44,73.44,0.0,0.0,73.76,73.76,73.76,0.0,0.0
2018-07-08,74.0,74.0,74.0,0.0,0.0,74.0,74.0,74.0,0.0,0.0,73.53,73.53,73.53,0.0,0.0,73.65,73.65,73.65,0.0,0.0
2018-07-15,73.36,73.36,73.36,0.0,0.0,73.78,73.78,73.78,0.0,0.0,73.11,73.11,73.11,0.0,0.0,73.71,73.71,73.71,0.0,0.0
2018-07-22,71.84,71.84,71.84,0.0,0.0,71.84,71.84,71.84,0.0,0.0,70.13,70.13,70.13,0.0,0.0,70.34,70.34,70.34,0.0,0.0
2018-07-29,72.21,72.21,72.21,0.0,0.0,72.75,72.75,72.75,0.0,0.0,72.18,72.18,72.18,0.0,0.0,72.68,72.68,72.68,0.0,0.0
2018-08-05,72.83,72.83,72.83,0.0,0.0,73.27,73.27,73.27,0.0,0.0,72.55,72.55,72.55,0.0,0.0,72.57,72.57,72.57,0.0,0.0
2018-08-12,73.13,73.13,73.13,0.0,0.0,73.44,73.44,73.44,0.0,0.0,73.02,73.02,73.02,0.0,0.0,73.32,73.32,73.32,0.0,0.0
2018-08-19,75.22,75.22,75.22,0.0,0.0,75.51,75.51,75.51,0.0,0.0,75.12,75.12,75.12,0.0,0.0,75.38,75.38,75.38,0.0,0.0
2018-08-26,75.28,75.28,75.28,0.0,0.0,75.68,75.68,75.68,0.0,0.0,75.28,75.28,75.28,0.0,0.0,75.68,75.68,75.68,0.0,0.0
2018-09-02,74.39,74.39,74.39,0.0,0.0,74.81,74.81,74.81,0.0,0.0,74.25,74.25,74.25,0.0,0.0,74.69,74.69,74.69,0.0,0.0
2018-09-09,75.51,75.51,75.51,0.0,0.0,75.52,75.52,75.52,0.0,0.0,74.44,74.44,74.44,0.0,0.0,74.47,74.47,74.47,0.0,0.0
2018-09-16,74.25,74.25,74.25,0.0,0.0,74.46,74.46,74.46,0.0,0.0,73.99,73.99,73.99,0.0,0.0,74.16,74.16,74.16,0.0,0.0
2018-09-23,74.7,74.7,74.7,0.0,0.0,74.77,74.77,74.77,0.0,0.0,73.87,73.87,73.87,0.0,0.0,74.02,74.02,74.02,0.0,0.0
2018-09-30,71.9,71.9,71.9,0.0,0.0,72.05,72.05,72.05,0.0,0.0,70.75,70.75,70.75,0.0,0.0,71.48,71.48,71.48,0.0,0.0
2018-10-07,68.76,68.76,68.76,0.0,0.0,69.17,69.17,69.17,0.0,0.0,68.45,68.45,68.45,0.0,0.0,68.67,68.67,68.67,0.0,0.0
2018-10-14,69.61,69.61,69.61,0.0,0.0,69.63,69.63,69.63,0.0,0.0,68.94,68.94,68.94,0.0,0.0,69.26,69.26,69.26,0.0,0.0
2018-10-21,67.21,67.21,67.21,0.0,0.0,67.7,67.7,67.7,0.0,0.0,64.91,64.91,64.91,0.0,0.0,65.72,65.72,65.72,0.0,0.0
2018-10-28,67.88,67.88,67.88,0.0,0.0,68.23,68.23,68.23,0.0,0.0,67.45,67.45,67.45,0.0,0.0,68.16,68.16,68.16,0.0,0.0
2018-11-04,68.51,68.51,68.51,0.0,0.0,68.58,68.58,68.58,0.0,0.0,67.29,67.29,67.29,0.0,0.0,67.44,67.44,67.44,0.0,0.0
2018-11-11,67.23,67.23,67.23,0.0,0.0,67.23,67.23,67.23,0.0,0.0,64.95,64.95,64.95,0.0,0.0,65.07,65.07,65.07,0.0,0.0
2018-11-18,65.39,65.39,65.39,0.0,0.0,66.05,66.05,66.05,0.0,0.0,65.34,65.34,65.34,0.0,0.0,66.0,66.0,66.0,0.0,0.0
2018-11-25,69.2,69.2,69.2,0.0,0.0,69.2,69.2,69.2,0.0,0.0,68.44,68.44,68.44,0.0,0.0,68.88,68.88,68.88,0.0,0.0
2018-12-02,64.78,64.78,64.78,0.0,0.0,65.31,65.31,65.31,0.0,0.0,63.87,63.87,63.87,0.0,0.0,65.12,65.12,65.12,0.0,0.0
2018-12-09,64.08,64.08,64.08,0.0,0.0,64.15,64.15,64.15,0.0,0.0,62.23,62.23,62.23,0.0,0.0,62.59,62.59,62.59,0.0,0.0
2018-12-16,58.37,58.37,58.37,0.0,0.0,58.82,58.82,58.82,0.0,0.0,57.82,57.82,57.82,0.0,0.0,57.83,57.83,57.83,0.0,0.0
2018-12-23,61.84,61.84,61.84,0.0,0.0,62.06,62.06,62.06,0.0,0.0,61.27,61.27,61.27,0.0,0.0,62.06,62.06,62.06,0.0,0.0
2018-12-30,62.98,62.98,62.98,0.0,0.0,64.42,64.42,64.42,0.0,0.0,62.98,62.98,62.98,0.0,0.0,64.02,64.02,64.02,0.0,0.0
2019-01-06,65.59,65.59,65.59,0.0,0.0,65.91,65.91,65.91,0.0,0.0,65.49,65.49,65.49,0.0,0.0,65.7,65.7,65.7,0.0,0.0
2019-01-13,67.81,67.81,67.81,0.0,0.0,68.42,68.42,68.42,0.0,0.0,67.57,67.57,67.57,0.0,0.0,68.33,68.33,68.33,0.0,0.0
2019-01-20,68.33,68.33,68.33,0.0,0.0,68.64,68.64,68.64,0.0,0.0,67.93,67.93,67.93,0.0,0.0,68.64,68.64,68.64,0.0,0.0
2019-01-27,69.77,69.77,69.77,0.0,0.0,70.33,70.33,70.33,0.0,0.0,69.68,69.68,69.68,0.0,0.0,70.25,70.25,70.25,0.0,0.0
2019-02-03,70.52,70.52,70.52,0.0,0.0,70.73,70.73,70.73,0.0,0.0,70.25,70.25,70.25,0.0,0.0,70.49,70.49,70.49,0.0,0.0
2019-02-10,72.0,72.0,72.0,0.0,0.0,72.31,72.31,72.31,0.0,0.0,71.98,71.98,71.98,0.0,0.0,72.31,72.31,72.31,0.0,0.0
2019-02-17,72.69,72.69,72.69,0.0,0.0,72.83,72.83,72.83,0.0,0.0,72.34,72.34,72.34,0.0,0.0,72.35,72.35,72.35,0.0,0.0
2019-02-24,73.62,73.62,73.62,0.0,0.0,73.67,73.67,73.67,0.0,0.0,71.68,71.68,71.68,0.0,0.0,72.43,72.43,72.43,0.0,0.0
2019-03-03,71.43,71.43,71.43,0.0,0.0,72.48,72.48,72.48,0.0,0.0,71.33,71.33,71.33,0.0,0.0,72.48,72.48,72.48,0.0,0.0
2019-03-10,74.24,74.24,74.24,0.0,0.0,74.4,74.4,74.4,0.0,0.0,73.62,73.62,73.62,0.0,0.0,74.15,74.15,74.15,0.0,0.0
2019-03-17,73.77,73.77,73.77,0.0,0.0,74.26,74.26,74.26,0.0,0.0,73.5,73.5,73.5,0.0,0.0,74.03,74.03,74.03,0.0,0.0
2019-03-24,75.43,75.43,75.43,0.0,0.0,75.61,75.61,75.61,0.0,0.0,74.92,74.92,74.92,0.0,0.0,75.27,75.27,75.27,0.0,0.0
2019-03-31,75.35,75.35,75.35,0.0,0.0,75.51,75.51,75.51,0.0,0.0,74.87,74.87,74.87,0.0,0.0,75.51,75.51,75.51,0.0,0.0
2019-04-07,75.9,75.9,75.9,0.0,0.0,76.12,76.12,76.12,0.0,0.0,75.57,75.57,75.57,0.0,0.0,75.83,75.83,75.83,0.0,0.0
2019-04-14,74.18,74.18,74.18,0.0,0.0,74.81,74.81,74.81,0.0,0.0,74.16,74.16,74.16,0.0,0.0,74.75,74.75,74.75,0.0,0.0
2019-04-21,76.33,76.33,76.33,0.0,0.0,76.71,76.71,76.71,0.0,0.0,76.18,76.18,76.18,0.0,0.0,76.53,76.53,76.53,0.0,0.0
2019-04-28,75.36,75.36,75.36,0.0,0.0,76.94,76.94,76.94,0.0,0.0,75.36,75.36,75.36,0.0,0.0,76.79,76.79,76.79,0.0,0.0
2019-05-05,74.68,74.68,74.68,0.0,0.0,74.83,74.83,74.83,0.0,0.0,73.83,73.83,73.83,0.0,0.0,73.95,73.95,73.95,0.0,0.0
2019-05-12,75.38,75.38,75.38,0.0,0.0,75.93,75.93,75.93,0.0,0.0,75.19,75.19,75.19,0.0,0.0,75.56,75.56,75.56,0.0,0.0
2019-05-19,75.21,75.21,75.21,0.0,0.0,75.54,75.54,75.54,0.0,0.0,74.97,74.97,74.97,0.0,0.0,75.11,75.11,75.11,0.0,0.0
2019-05-26,73.58,73.58,73.58,0.0,0.0,73.87,73.87,73.87,0.0,0.0,72.31,72.31,72.31,0.0,0.0,72.75,72.75,72.75,0.0,0.0
2019-06-02,77.62,77.62,77.62,0.0,0.0,78.17,78.17,78.17,0.0,0.0,77.4,77.4,77.4,0.0,0.0,77.43,77.43,77.43,0.0,0.0
2019-06-09,77.41,77.41,77.41,0.0,0.0,77.72,77.72,77.72,0.0,0.0,77.35,77.35,77.35,0.0,0.0,77.52,77.52,77.52,0.0,0.0
2019-06-16,78.67,78.67,78.67,0.0,0.0,78.67,78.67,78.67,0.0,0.0,78.24,78.24,78.24,0.0,0.0,78.26,78.26,78.26,0.0,0.0
2019-06-23,78.88,78.88,78.88,0.0,0.0,78.92,78.92,78.92,0.0,0.0,78.15,78.15,78.15,0.0,0.0,78.44,78.44,78.44,0.0,0.0
2019-06-30,79.35,79.35,79.35,0.0,0.0,79.48,79.48,79.48,0.0,0.0,79.23,79.23,79.23,0.0,0.0,79.36,79.36,79.36,0.0,0.0
2019-07-07,80.6,80.6,80.6,0.0,0.0,80.73,80.73,80.73,0.0,0.0,80.38,80.38,80.38,0.0,0.0,80.7,80.7,80.7,0.0,0.0
2019-07-14,79.75,79.75,79.75,0.0,0.0,80.03,80.03,80.03,0.0,0.0,79.7,79.7,79.7,0.0,0.0,79.73,79.73,79.73,0.0,0.0
2019-07-21,81.34,81.34,81.34,0.0,0.0,81.34,81.34,81.34,0.0,0.0,80.2,80.2,80.2,0.0,0.0,80.59,80.59,80.59,0.0,0.0
2019-07-28,76.84,76.84,76.84,0.0,0.0,76.84,76.84,76.84,0.0,0.0,75.35,75.35,75.35,0.0,0.0,76.03,76.03,76.03,0.0,0.0
2019-08-04,78.51,78.51,78.51,0.0,0.0,78.51,78.51,78.51,0.0,0.0,77.5,77.5,77.5,0.0,0.0,77.82,77.82,77.82,0.0,0.0
2019-08-11,78.62,78.62,78.62,0.0,0.0,78.63,78.63,78.63,0.0,0.0,78.2,78.2,78.2,0.0,0.0,78.42,78.42,78.42,0.0,0.0
2019-08-18,77.91,77.91,77.91,0.0,0.0,78.12,78.12,78.12,0.0,0.0,77.42,77.42,77.42,0.0,0.0,78.12,78.12,78.12,0.0,0.0
2019-08-25,79.67,79.67,79.67,0.0,0.0,79.85,79.85,79.85,0.0,0.0,78.61,78.61,78.61,0.0,0.0,79.05,79.05,79.05,0.0,0.0
2019-09-01,79.68,79.68,79.68,0.0,0.0,79.68,79.68,79.68,0.0,0.0,77.54,77.54,77.54,0.0,0.0,77.89,77.89,77.89,0.0,0.0
2019-09-08,77.24,77.24,77.24,0.0,0.0,77.88,77.88,77.88,0.0,0.0,77.24,77.24,77.24,0.0,0.0,77.73,77.73,77.73,0.0,0.0
2019-09-15,77.57,77.57,77.57,0.0,0.0,77.75,77.75,77.75,0.0,0.0,77.44,77.44,77.44,0.0,0.0,77.55,77.55,77.55,0.0,0.0
2019-09-22,75.43,75.43,75.43,0.0,0.0,76.0,76.0,76.0,0.0,0.0,75.31,75.31,75.31,0.0,0.0,75.83,75.83,75.83,0.0,0.0
2019-09-29,75.22,75.22,75.22,0.0,0.0,75.75,75.75,75.75,0.0,0.0,75.18,75.18,75.18,0.0,0.0,75.31,75.31,75.31,0.0,0.0
2019-10-06,75.62,75.62,75.62,0.0,0.0,75.83,75.83,75.83,0.0,0.0,75.54,75.54,75.54,0.0,0.0,75.7,75.7,75.7,0.0,0.0
2019-10-13,75.81,75.81,75.81,0.0,0.0,75.95,75.95,75.95,0.0,0.0,75.51,75.51,75.51,0.0,0.0,75.88,75.88,75.88,0.0,0.0
2019-10-20,76.42,76.42,76.42,0.0,0.0,76.9,76.9,76.9,0.0,0.0,76.42,76.42,76.42,0.0,0.0,76.66,76.66,76.66,0.0,0.0
2019-10-27,77.81,77.81,77.81,0.0,0.0,77.91,77.91,77.91,0.0,0.0,77.1,77.1,77.1,0.0,0.0,77.17,77.17,77.17,0.0,0.0
2019-11-03,76.27,76.27,76.27,0.0,0.0,76.82,76.82,76.82,0.0,0.0,76.08,76.08,76.08,0.0,0.0,76.76,76.76,76.76,0.0,0.0
2019-11-10,78.55,78.55,78.55,0.0,0.0,78.88,78.88,78.88,0.0,0.0,78.34,78.34,78.34,0.0,0.0,78.72,78.72,78.72,0.0,0.0
2019-11-17,78.78,78.78,78.78,0.0,0.0,79.32,79.32,79.32,0.0,0.0,78.78,78.78,78.78,0.0,0.0,79.3,79.3,79.3,0.0,0.0
2019-11-24,79.68,79.68,79.68,0.0,0.0,79.68,79.68,79.68,0.0,0.0,78.24,78.24,78.24,0.0,0.0,78.53,78.53,78.53,0.0,0.0
2019-12-01,78.79,78.79,78.79,0.0,0.0,78.98,78.98,78.98,0.0,0.0,78.54,78.54,78.54,0.0,0.0,78.54,78.54,78.54,0.0,0.0
2019-12-08,79.35,79.35,79.35,0.0,0.0,79.7,79.7,79.7,0.0,0.0,79.35,79.35,79.35,0.0,0.0,79.59,79.59,79.59,0.0,0.0
2019-12-15,80.88,80.88,80.88,0.0,0.0,80.88,80.88,80.88,0.0,0.0,80.5,80.5,80.5,0.0,0.0,80.6,80.6,80.6,0.0,0.0
2019-12-22,80.93,80.93,80.93,0.0,0.0,80.96,80.96,80.96,0.0,0.0,80.04,80.04,80.04,0.0,0.0,80.14,80.14,80.14,0.0,0.0
2019-12-29,80.28,80.28,80.28,0.0,0.0,80.96,80.96,80.96,0.0,0.0,80.26,80.26,80.26,0.0,0.0,80.72,80.72,80.72,0.0,0.0
