Date,CPK_Open_average,CPK_Open_max,CPK_Open_min,CPK_Open_volatility,CPK_Open_change,CPK_High_average,CPK_High_max,CPK_High_min,CPK_High_volatility,CPK_High_change,CPK_Low_average,CPK_Low_max,CPK_Low_min,CPK_Low_volatility,CPK_Low_change,CPK_Close_average,CPK_Close_max,CPK_Close_min,CPK_Close_volatility,CPK_Close_change,CPK_Volume_average,CPK_Volume_max,CPK_Volume_min,CPK_Volume_volatility,CPK_Volume_change
2018-01-14,70.94,72.8,69.25,3.549999999999997,-3.549999999999997,71.738,73.1,69.92,3.1799999999999926,-1.1999999999999886,70.0,71.4,68.95,2.450000000000003,-2.1500000000000057,70.71,71.85,69.1,2.75,0.3499999999999943,92806,112099,59342,52757,51115
2018-01-21,74.63,75.6,72.7,2.8999999999999915,1.8999999999999915,75.82,76.65,74.6,2.0500000000000114,-2.0500000000000114,73.262,74.65,72.0,2.6500000000000057,-0.5600000000000023,74.71,75.6,72.95,2.6499999999999915,-2.549999999999997,173268,471082,39325,431757,-145037
2018-01-28,72.97,73.7,72.4,1.2999999999999972,-0.3999999999999915,73.38,73.75,72.85,0.9000000000000057,-0.8000000000000114,71.87,72.55,69.85,2.700000000000003,-2.700000000000003,72.42,73.5,70.1,3.4000000000000057,-3.0,53214,81103,31776,49327,-31279
2018-02-04,69.3,70.7,68.7,2.0,1.6000000000000085,70.394,71.25,69.55,1.7000000000000028,1.0999999999999943,68.24,68.8,67.55,1.25,1.25,69.35,70.5,68.35,2.1500000000000057,0.3999999999999915,92359,158401,54620,103781,53840
2018-02-11,68.7625,69.4,68.35,1.0500000000000114,-0.75,69.175,69.45,69.0,0.45000000000000284,-0.45000000000000284,67.95,68.4,67.75,0.6500000000000057,-0.6000000000000085,68.5625,69.15,67.9,1.25,-0.6000000000000085,42775,59997,31996,28001,-7085
2018-02-18,68.36,69.6,67.6,2.0,1.3999999999999915,69.13,69.75,68.35,1.4000000000000057,0.29999999999999716,67.58,68.2,66.85,1.3500000000000085,1.3500000000000085,68.33,69.35,67.45,1.8999999999999915,0.6999999999999886,41523,58839,25582,33257,-30915
2018-02-25,68.28999999999999,69.1,67.5,1.5999999999999943,-0.7999999999999972,69.28999999999999,69.85,68.05,1.7999999999999972,-0.04999999999999716,67.49,67.9,66.35,1.5500000000000114,0.0,68.34,69.5,66.65,2.8499999999999943,1.5,50166,58743,36043,22700,10677
2018-03-04,69.49,70.15,68.55,1.6000000000000085,0.4000000000000057,70.154,70.9,69.7,1.2000000000000028,1.1500000000000057,68.79,69.4,68.1,1.3000000000000114,1.3000000000000114,69.63,70.85,68.7,2.1499999999999915,2.1499999999999915,39920,43141,37445,5696,1668
2018-03-11,70.64,71.35,70.15,1.1999999999999886,0.19999999999998863,71.87,74.7,70.75,3.950000000000003,3.4000000000000057,69.81,70.45,69.4,1.0499999999999972,1.0499999999999972,71.35,74.3,70.3,4.0,3.8999999999999915,87028,186237,29382,156855,98662
2018-03-18,72.71,74.9,70.65,4.25,-4.25,73.176,75.05,70.78,4.269999999999996,-4.269999999999996,70.78,71.8,69.55,2.25,-2.25,71.53999999999999,73.1,70.0,3.0999999999999943,-1.5,72055,93500,42706,50794,28077
2018-03-25,69.975,70.55,68.65,1.8999999999999915,0.0,71.0,72.05,70.35,1.7000000000000028,0.3500000000000085,68.6375,69.9,67.1,2.8000000000000114,2.0500000000000114,69.55,70.35,68.4,1.9499999999999886,1.0,225165,409915,71712,338203,-166634
2018-04-01,71.98,73.55,69.95,3.5999999999999943,3.5999999999999943,73.14,74.6,71.85,2.75,2.75,71.608,73.0,69.74,3.260000000000005,3.260000000000005,72.72,74.05,71.05,3.0,3.0,72036,97705,53570,44135,-10330
2018-04-08,74.21,74.45,73.85,0.6000000000000085,0.20000000000000284,74.81,76.0,74.4,1.5999999999999943,1.5,73.7,74.45,73.15,1.2999999999999972,1.2999999999999972,74.39,75.65,73.95,1.7000000000000028,1.6000000000000085,57602,121801,29949,91852,-16830
2018-04-15,75.15,75.85,74.45,1.3999999999999915,-1.0499999999999972,75.63,76.45,75.05,1.4000000000000057,-1.1500000000000057,74.66000000000001,74.9,74.4,0.5,-0.25,75.06,75.8,74.75,1.0499999999999972,-0.8999999999999915,42203,66271,33339,32932,4948
2018-04-22,75.65,76.55,75.0,1.5499999999999972,1.5499999999999972,76.28,76.95,75.7,1.25,1.1000000000000085,75.21,75.95,74.55,1.4000000000000057,1.2000000000000028,75.77,76.5,74.8,1.7000000000000028,0.3499999999999943,42665,94163,18830,75333,-7644
2018-04-29,75.75,76.1,75.4,0.6999999999999886,0.19999999999998863,76.03,76.45,75.85,0.6000000000000085,0.19999999999998863,75.294,75.62,74.95,0.6700000000000017,0.29999999999999716,75.78,75.95,75.6,0.3500000000000085,0.09999999999999432,36907,46125,30131,15994,-15994
2018-05-06,76.32,76.85,75.75,1.0999999999999943,1.0999999999999943,76.892,77.4,76.58,0.8200000000000074,0.8200000000000074,75.586,76.45,74.05,2.4000000000000057,1.25,76.43,77.25,75.7,1.5499999999999972,1.25,50922,76480,35641,40839,-35394
2018-05-13,76.86,77.05,76.5,0.5499999999999972,-0.29999999999999716,77.12,77.35,76.85,0.5,-0.5,76.152,76.6,75.5,1.0999999999999943,-1.0999999999999943,76.67,76.9,76.5,0.4000000000000057,-0.15000000000000568,46333,60102,37052,23050,23050
2018-05-20,76.775,76.9,76.65,0.25,-0.09999999999999432,77.5175,78.6,77.08,1.519999999999996,1.309999999999988,76.4625,76.6,76.3,0.29999999999999716,-0.09999999999999432,77.1125,78.6,76.35,2.25,1.8499999999999943,80953,150997,40130,110867,-3724
