Date,SPDR MSCI ACWI Low Carbon TargetEtf_Open_average,SPDR MSCI ACWI Low Carbon TargetEtf_Open_max,SPDR MSCI ACWI Low Carbon TargetEtf_Open_min,SPDR MSCI ACWI Low Carbon TargetEtf_Open_volatility,SPDR MSCI ACWI Low Carbon TargetEtf_Open_change,SPDR MSCI ACWI Low Carbon TargetEtf_High_average,SPDR MSCI ACWI Low Carbon TargetEtf_High_max,SPDR MSCI ACWI Low Carbon TargetEtf_High_min,SPDR MSCI ACWI Low Carbon TargetEtf_High_volatility,SPDR MSCI ACWI Low Carbon TargetEtf_High_change,SPDR MSCI ACWI Low Carbon TargetEtf_Low_average,SPDR MSCI ACWI Low Carbon TargetEtf_Low_max,SPDR MSCI ACWI Low Carbon TargetEtf_Low_min,SPDR MSCI ACWI Low Carbon TargetEtf_Low_volatility,SPDR MSCI ACWI Low Carbon TargetEtf_Low_change,SPDR MSCI ACWI Low Carbon TargetEtf_Close_average,SPDR MSCI ACWI Low Carbon TargetEtf_Close_max,SPDR MSCI ACWI Low Carbon TargetEtf_Close_min,SPDR MSCI ACWI Low Carbon TargetEtf_Close_volatility,SPDR MSCI ACWI Low Carbon TargetEtf_Close_change
2018-03-25,88.88,88.88,88.88,0.0,0.0,89.47,89.47,89.47,0.0,0.0,88.88,88.88,88.88,0.0,0.0,89.21,89.21,89.21,0.0,0.0
2018-04-01,89.48,89.48,89.48,0.0,0.0,89.48,89.48,89.48,0.0,0.0,88.18,88.18,88.18,0.0,0.0,88.36,88.36,88.36,0.0,0.0
2018-04-08,90.31,90.31,90.31,0.0,0.0,90.31,90.31,90.31,0.0,0.0,89.97,89.97,89.97,0.0,0.0,89.97,89.97,89.97,0.0,0.0
2018-04-15,90.35,90.35,90.35,0.0,0.0,90.35,90.35,90.35,0.0,0.0,90.3,90.3,90.3,0.0,0.0,90.3,90.3,90.3,0.0,0.0
2018-04-22,90.07,90.07,90.07,0.0,0.0,90.07,90.07,90.07,0.0,0.0,89.4,89.4,89.4,0.0,0.0,89.84,89.84,89.84,0.0,0.0
2018-04-29,89.63,89.63,89.63,0.0,0.0,89.93,89.93,89.93,0.0,0.0,89.5,89.5,89.5,0.0,0.0,89.93,89.93,89.93,0.0,0.0
2018-05-06,91.67,91.67,91.67,0.0,0.0,91.67,91.67,91.67,0.0,0.0,91.03,91.03,91.03,0.0,0.0,91.29,91.29,91.29,0.0,0.0
2018-05-13,91.28,91.28,91.28,0.0,0.0,91.28,91.28,91.28,0.0,0.0,91.16,91.16,91.16,0.0,0.0,91.16,91.16,91.16,0.0,0.0
2018-05-20,90.66,90.66,90.66,0.0,0.0,90.72,90.72,90.72,0.0,0.0,90.51,90.51,90.51,0.0,0.0,90.72,90.72,90.72,0.0,0.0
2018-05-27,89.45,89.45,89.45,0.0,0.0,89.61,89.61,89.61,0.0,0.0,89.45,89.45,89.45,0.0,0.0,89.61,89.61,89.61,0.0,0.0
2018-06-03,90.91,90.91,90.91,0.0,0.0,90.92,90.92,90.92,0.0,0.0,90.81,90.81,90.81,0.0,0.0,90.92,90.92,90.92,0.0,0.0
2018-06-10,90.66,90.66,90.66,0.0,0.0,90.66,90.66,90.66,0.0,0.0,90.66,90.66,90.66,0.0,0.0,90.66,90.66,90.66,0.0,0.0
2018-06-17,89.84,89.84,89.84,0.0,0.0,89.84,89.84,89.84,0.0,0.0,89.66,89.66,89.66,0.0,0.0,89.66,89.66,89.66,0.0,0.0
2018-06-24,88.74,88.74,88.74,0.0,0.0,88.74,88.74,88.74,0.0,0.0,88.44,88.44,88.44,0.0,0.0,88.44,88.44,88.44,0.0,0.0
2018-07-01,89.31,89.31,89.31,0.0,0.0,89.36,89.36,89.36,0.0,0.0,89.3,89.3,89.3,0.0,0.0,89.36,89.36,89.36,0.0,0.0
2018-07-08,90.24,90.24,90.24,0.0,0.0,90.24,90.24,90.24,0.0,0.0,90.24,90.24,90.24,0.0,0.0,90.24,90.24,90.24,0.0,0.0
2018-07-15,90.64,90.64,90.64,0.0,0.0,90.64,90.64,90.64,0.0,0.0,90.64,90.64,90.64,0.0,0.0,90.64,90.64,90.64,0.0,0.0
2018-07-22,90.85,90.85,90.85,0.0,0.0,91.09,91.09,91.09,0.0,0.0,90.85,90.85,90.85,0.0,0.0,91.09,91.09,91.09,0.0,0.0
2018-07-29,90.68,90.68,90.68,0.0,0.0,91.11,91.11,91.11,0.0,0.0,90.67,90.67,90.67,0.0,0.0,91.04,91.04,91.04,0.0,0.0
2018-08-05,90.67,90.67,90.67,0.0,0.0,90.82,90.82,90.82,0.0,0.0,90.43,90.43,90.43,0.0,0.0,90.47,90.47,90.47,0.0,0.0
2018-08-12,90.5,90.5,90.5,0.0,0.0,90.58,90.58,90.58,0.0,0.0,90.5,90.5,90.5,0.0,0.0,90.58,90.58,90.58,0.0,0.0
2018-08-19,91.2,91.2,91.2,0.0,0.0,91.49,91.49,91.49,0.0,0.0,91.2,91.2,91.2,0.0,0.0,91.42,91.42,91.42,0.0,0.0
2018-08-26,92.0,92.0,92.0,0.0,0.0,92.0,92.0,92.0,0.0,0.0,91.64,91.64,91.64,0.0,0.0,91.84,91.84,91.84,0.0,0.0
2018-09-02,90.01,90.01,90.01,0.0,0.0,90.1,90.1,90.1,0.0,0.0,89.76,89.76,89.76,0.0,0.0,90.02,90.02,90.02,0.0,0.0
2018-09-09,91.21,91.21,91.21,0.0,0.0,91.21,91.21,91.21,0.0,0.0,91.21,91.21,91.21,0.0,0.0,91.21,91.21,91.21,0.0,0.0
2018-09-16,92.28,92.28,92.28,0.0,0.0,92.64,92.64,92.64,0.0,0.0,92.22,92.22,92.22,0.0,0.0,92.59,92.59,92.59,0.0,0.0
2018-09-23,92.0,92.0,92.0,0.0,0.0,92.0,92.0,92.0,0.0,0.0,92.0,92.0,92.0,0.0,0.0,92.0,92.0,92.0,0.0,0.0
2018-09-30,91.06,91.06,91.06,0.0,0.0,91.06,91.06,91.06,0.0,0.0,90.05,90.05,90.05,0.0,0.0,90.39,90.39,90.39,0.0,0.0
2018-10-07,87.69,87.69,87.69,0.0,0.0,87.69,87.69,87.69,0.0,0.0,86.43,86.43,86.43,0.0,0.0,86.51,86.51,86.51,0.0,0.0
2018-10-14,86.89,86.89,86.89,0.0,0.0,86.89,86.89,86.89,0.0,0.0,86.89,86.89,86.89,0.0,0.0,86.89,86.89,86.89,0.0,0.0
2018-10-21,83.63,83.63,83.63,0.0,0.0,84.16,84.16,84.16,0.0,0.0,83.1,83.1,83.1,0.0,0.0,83.57,83.57,83.57,0.0,0.0
2018-10-28,85.73,85.73,85.73,0.0,0.0,85.73,85.73,85.73,0.0,0.0,85.73,85.73,85.73,0.0,0.0,85.73,85.73,85.73,0.0,0.0
2018-11-04,86.77,86.77,86.77,0.0,0.0,86.77,86.77,86.77,0.0,0.0,86.66,86.66,86.66,0.0,0.0,86.66,86.66,86.66,0.0,0.0
2018-11-11,85.84,85.84,85.84,0.0,0.0,85.95,85.95,85.95,0.0,0.0,85.72,85.72,85.72,0.0,0.0,85.95,85.95,85.95,0.0,0.0
2018-11-18,84.3,84.3,84.3,0.0,0.0,84.38,84.38,84.38,0.0,0.0,84.3,84.3,84.3,0.0,0.0,84.3,84.3,84.3,0.0,0.0
2018-11-25,86.22,86.22,86.22,0.0,0.0,86.22,86.22,86.22,0.0,0.0,86.21,86.21,86.21,0.0,0.0,86.21,86.21,86.21,0.0,0.0
2018-12-02,84.75,84.75,84.75,0.0,0.0,84.75,84.75,84.75,0.0,0.0,82.81,82.81,82.81,0.0,0.0,82.81,82.81,82.81,0.0,0.0
2018-12-09,82.43,82.43,82.43,0.0,0.0,82.43,82.43,82.43,0.0,0.0,82.43,82.43,82.43,0.0,0.0,82.43,82.43,82.43,0.0,0.0
2018-12-16,78.08,78.08,78.08,0.0,0.0,78.94,78.94,78.94,0.0,0.0,77.02,77.02,77.02,0.0,0.0,77.11,77.11,77.11,0.0,0.0
2018-12-23,79.09,79.09,79.09,0.0,0.0,79.09,79.09,79.09,0.0,0.0,78.74,78.74,78.74,0.0,0.0,78.74,78.74,78.74,0.0,0.0
2018-12-30,79.11,79.11,79.11,0.0,0.0,80.39,80.39,80.39,0.0,0.0,79.11,79.11,79.11,0.0,0.0,80.39,80.39,80.39,0.0,0.0
2019-01-06,81.97,81.97,81.97,0.0,0.0,82.5,82.5,82.5,0.0,0.0,81.97,81.97,81.97,0.0,0.0,82.41,82.41,82.41,0.0,0.0
2019-01-13,84.11,84.11,84.11,0.0,0.0,84.6,84.6,84.6,0.0,0.0,84.11,84.11,84.11,0.0,0.0,84.47,84.47,84.47,0.0,0.0
2019-01-20,84.59,84.59,84.59,0.0,0.0,84.67,84.67,84.67,0.0,0.0,84.43,84.43,84.43,0.0,0.0,84.67,84.67,84.67,0.0,0.0
2019-01-27,85.9,85.9,85.9,0.0,0.0,85.9,85.9,85.9,0.0,0.0,85.8,85.8,85.8,0.0,0.0,85.8,85.8,85.8,0.0,0.0
2019-02-03,85.31,85.31,85.31,0.0,0.0,85.38,85.38,85.38,0.0,0.0,85.31,85.31,85.31,0.0,0.0,85.38,85.38,85.38,0.0,0.0
2019-02-10,87.08,87.08,87.08,0.0,0.0,87.27,87.27,87.27,0.0,0.0,87.08,87.08,87.08,0.0,0.0,87.27,87.27,87.27,0.0,0.0
2019-02-17,88.07,88.07,88.07,0.0,0.0,88.22,88.22,88.22,0.0,0.0,88.03,88.03,88.03,0.0,0.0,88.21,88.21,88.21,0.0,0.0
2019-02-24,88.77,88.77,88.77,0.0,0.0,89.0,89.0,89.0,0.0,0.0,88.48,88.48,88.48,0.0,0.0,88.85,88.85,88.85,0.0,0.0
2019-03-03,86.35,86.35,86.35,0.0,0.0,86.52,86.52,86.52,0.0,0.0,86.27,86.27,86.27,0.0,0.0,86.52,86.52,86.52,0.0,0.0
2019-03-10,89.12,89.12,89.12,0.0,0.0,89.58,89.58,89.58,0.0,0.0,89.12,89.12,89.12,0.0,0.0,89.27,89.27,89.27,0.0,0.0
2019-03-17,89.03,89.03,89.03,0.0,0.0,89.21,89.21,89.21,0.0,0.0,88.76,88.76,88.76,0.0,0.0,89.0,89.0,89.0,0.0,0.0
2019-03-24,89.31,89.31,89.31,0.0,0.0,91.28,91.28,91.28,0.0,0.0,89.31,89.31,89.31,0.0,0.0,90.61,90.61,90.61,0.0,0.0
2019-03-31,91.3,91.3,91.3,0.0,0.0,91.39,91.39,91.39,0.0,0.0,91.3,91.3,91.3,0.0,0.0,91.39,91.39,91.39,0.0,0.0
2019-04-07,91.55,91.55,91.55,0.0,0.0,91.65,91.65,91.65,0.0,0.0,91.55,91.55,91.55,0.0,0.0,91.65,91.65,91.65,0.0,0.0
2019-04-14,91.96,91.96,91.96,0.0,0.0,91.96,91.96,91.96,0.0,0.0,91.83,91.83,91.83,0.0,0.0,91.96,91.96,91.96,0.0,0.0
2019-04-21,92.13,92.13,92.13,0.0,0.0,92.22,92.22,92.22,0.0,0.0,92.13,92.13,92.13,0.0,0.0,92.22,92.22,92.22,0.0,0.0
2019-04-28,91.98,91.98,91.98,0.0,0.0,92.65,92.65,92.65,0.0,0.0,91.98,91.98,91.98,0.0,0.0,92.61,92.61,92.61,0.0,0.0
2019-05-05,89.6,89.6,89.6,0.0,0.0,90.21,90.21,90.21,0.0,0.0,88.91,88.91,88.91,0.0,0.0,90.21,90.21,90.21,0.0,0.0
2019-05-12,89.38,89.38,89.38,0.0,0.0,89.41,89.41,89.41,0.0,0.0,89.25,89.25,89.25,0.0,0.0,89.41,89.41,89.41,0.0,0.0
2019-05-19,88.83,88.83,88.83,0.0,0.0,88.83,88.83,88.83,0.0,0.0,88.72,88.72,88.72,0.0,0.0,88.72,88.72,88.72,0.0,0.0
2019-05-26,87.08,87.08,87.08,0.0,0.0,87.08,87.08,87.08,0.0,0.0,86.98,86.98,86.98,0.0,0.0,86.98,86.98,86.98,0.0,0.0
2019-06-02,89.43,89.43,89.43,0.0,0.0,89.43,89.43,89.43,0.0,0.0,89.31,89.31,89.31,0.0,0.0,89.31,89.31,89.31,0.0,0.0
2019-06-09,89.39,89.39,89.39,0.0,0.0,89.4,89.4,89.4,0.0,0.0,89.39,89.39,89.39,0.0,0.0,89.4,89.4,89.4,0.0,0.0
2019-06-16,91.79,91.79,91.79,0.0,0.0,92.0,92.0,92.0,0.0,0.0,91.79,91.79,91.79,0.0,0.0,91.87,91.87,91.87,0.0,0.0
2019-06-23,91.61,91.61,91.61,0.0,0.0,91.79,91.79,91.79,0.0,0.0,91.61,91.61,91.61,0.0,0.0,91.72,91.72,91.72,0.0,0.0
2019-06-30,92.66,92.66,92.66,0.0,0.0,92.98,92.98,92.98,0.0,0.0,92.66,92.66,92.66,0.0,0.0,92.82,92.82,92.82,0.0,0.0
2019-07-07,92.95,92.95,92.95,0.0,0.0,93.15,93.15,93.15,0.0,0.0,92.81,92.81,92.81,0.0,0.0,93.15,93.15,93.15,0.0,0.0
2019-07-14,93.03,93.03,93.03,0.0,0.0,93.03,93.03,93.03,0.0,0.0,92.59,92.59,92.59,0.0,0.0,92.59,92.59,92.59,0.0,0.0
2019-07-21,93.4,93.4,93.4,0.0,0.0,93.67,93.67,93.67,0.0,0.0,93.37,93.37,93.37,0.0,0.0,93.67,93.67,93.67,0.0,0.0
2019-07-28,90.55,90.55,90.55,0.0,0.0,90.55,90.55,90.55,0.0,0.0,90.22,90.22,90.22,0.0,0.0,90.5,90.5,90.5,0.0,0.0
2019-08-04,89.86,89.86,89.86,0.0,0.0,89.86,89.86,89.86,0.0,0.0,89.86,89.86,89.86,0.0,0.0,89.86,89.86,89.86,0.0,0.0
2019-08-11,88.96,88.96,88.96,0.0,0.0,88.96,88.96,88.96,0.0,0.0,88.96,88.96,88.96,0.0,0.0,88.96,88.96,88.96,0.0,0.0
2019-08-18,88.57,88.57,88.57,0.0,0.0,88.57,88.57,88.57,0.0,0.0,87.73,87.73,87.73,0.0,0.0,87.73,87.73,87.73,0.0,0.0
2019-08-25,89.97,89.97,89.97,0.0,0.0,90.12,90.12,90.12,0.0,0.0,89.91,89.91,89.91,0.0,0.0,90.12,90.12,90.12,0.0,0.0
2019-09-01,92.1,92.1,92.1,0.0,0.0,92.1,92.1,92.1,0.0,0.0,91.96,91.96,91.96,0.0,0.0,91.96,91.96,91.96,0.0,0.0
2019-09-08,93.01,93.01,93.01,0.0,0.0,93.49,93.49,93.49,0.0,0.0,93.01,93.01,93.01,0.0,0.0,93.21,93.21,93.21,0.0,0.0
2019-09-15,92.97,92.97,92.97,0.0,0.0,92.97,92.97,92.97,0.0,0.0,92.73,92.73,92.73,0.0,0.0,92.73,92.73,92.73,0.0,0.0
2019-09-22,92.12,92.12,92.12,0.0,0.0,92.41,92.41,92.41,0.0,0.0,91.71,91.71,91.71,0.0,0.0,91.71,91.71,91.71,0.0,0.0
2019-09-29,90.62,90.62,90.62,0.0,0.0,91.28,91.28,91.28,0.0,0.0,90.62,90.62,90.62,0.0,0.0,91.28,91.28,91.28,0.0,0.0
2019-10-06,92.2,92.2,92.2,0.0,0.0,92.71,92.71,92.71,0.0,0.0,92.19,92.19,92.19,0.0,0.0,92.27,92.27,92.27,0.0,0.0
2019-10-13,93.08,93.08,93.08,0.0,0.0,93.15,93.15,93.15,0.0,0.0,93.08,93.08,93.08,0.0,0.0,93.15,93.15,93.15,0.0,0.0
2019-10-20,93.85,93.85,93.85,0.0,0.0,94.1,94.1,94.1,0.0,0.0,93.84,93.84,93.84,0.0,0.0,94.1,94.1,94.1,0.0,0.0
2019-10-27,95.19,95.19,95.19,0.0,0.0,95.41,95.41,95.41,0.0,0.0,95.19,95.19,95.19,0.0,0.0,95.41,95.41,95.41,0.0,0.0
2019-11-03,96.06,96.06,96.06,0.0,0.0,96.16,96.16,96.16,0.0,0.0,96.06,96.06,96.06,0.0,0.0,96.12,96.12,96.12,0.0,0.0
2019-11-10,96.43,96.43,96.43,0.0,0.0,96.51,96.51,96.51,0.0,0.0,96.37,96.37,96.37,0.0,0.0,96.51,96.51,96.51,0.0,0.0
2019-11-17,96.16,96.16,96.16,0.0,0.0,96.29,96.29,96.29,0.0,0.0,96.16,96.16,96.16,0.0,0.0,96.23,96.23,96.23,0.0,0.0
2019-11-24,96.99,96.99,96.99,0.0,0.0,96.99,96.99,96.99,0.0,0.0,96.84,96.84,96.84,0.0,0.0,96.84,96.84,96.84,0.0,0.0
2019-12-01,97.22,97.22,97.22,0.0,0.0,97.33,97.33,97.33,0.0,0.0,97.22,97.22,97.22,0.0,0.0,97.29,97.29,97.29,0.0,0.0
2019-12-08,98.59,98.59,98.59,0.0,0.0,98.68,98.68,98.68,0.0,0.0,97.9,97.9,97.9,0.0,0.0,98.6,98.6,98.6,0.0,0.0
2019-12-15,98.51,98.51,98.51,0.0,0.0,98.84,98.84,98.84,0.0,0.0,98.51,98.51,98.51,0.0,0.0,98.74,98.74,98.74,0.0,0.0
2019-12-22,99.49,99.49,99.49,0.0,0.0,99.53,99.53,99.53,0.0,0.0,99.37,99.37,99.37,0.0,0.0,99.37,99.37,99.37,0.0,0.0
2019-12-29,99.1,99.1,99.1,0.0,0.0,99.5,99.5,99.5,0.0,0.0,99.1,99.1,99.1,0.0,0.0,99.21,99.21,99.21,0.0,0.0
