Date,CVS_stock_Open_average,CVS_stock_Open_max,CVS_stock_Open_min,CVS_stock_Open_volatility,CVS_stock_Open_change,CVS_stock_High_average,CVS_stock_High_max,CVS_stock_High_min,CVS_stock_High_volatility,CVS_stock_High_change,CVS_stock_Low_average,CVS_stock_Low_max,CVS_stock_Low_min,CVS_stock_Low_volatility,CVS_stock_Low_change,CVS_stock_Close_average,CVS_stock_Close_max,CVS_stock_Close_min,CVS_stock_Close_volatility,CVS_stock_Close_change,CVS_stock_Volume_average,CVS_stock_Volume_max,CVS_stock_Volume_min,CVS_stock_Volume_volatility,CVS_stock_Volume_change
2018-05-27,65.05,65.84,63.85,1.990000000000002,-1.6000000000000014,65.52,66.03,64.21,1.8200000000000074,-1.7700000000000102,64.03999999999999,64.76,63.36,1.4000000000000057,-1.1599999999999966,64.5625,65.99,63.39,2.5999999999999943,-0.730000000000004,8419244,13403069,5503040,7900029,-2744933
2018-06-03,64.412,65.27,63.67,1.5999999999999943,1.1899999999999977,65.136,66.07,64.32,1.75,1.539999999999992,63.862,65.01,62.66,2.3500000000000085,1.3700000000000045,64.712,66.03,63.33,2.700000000000003,1.9300000000000068,7450006,11423821,5473752,5950069,-5950069
2018-06-10,67.772,68.94,66.1,2.8400000000000034,2.8400000000000034,68.886,70.25,67.34,2.9099999999999966,2.519999999999996,67.09400000000001,68.84,65.45,3.3900000000000006,3.049999999999997,68.182,70.09,66.35,3.740000000000009,3.1500000000000057,10732716,13830700,8261838,5568862,4763323
2018-06-17,70.224,71.93,67.72,4.210000000000008,2.3100000000000023,71.698,72.92,69.48,3.4399999999999977,3.1499999999999915,69.354,71.04,67.5,3.5400000000000063,3.410000000000011,70.67399999999999,72.18,67.74,4.440000000000012,4.440000000000012,8610313,11019605,6157480,4862125,1629626
2018-06-24,68.606,71.69,64.19,7.5,-5.810000000000002,69.342,72.22,65.99,6.230000000000004,-6.230000000000004,67.30799999999999,70.4,63.04,7.3600000000000065,-6.060000000000002,68.284,71.43,64.35,7.0800000000000125,-7.0800000000000125,11320967,26157372,6376350,19781022,4021319
2018-07-01,64.85,65.4,63.94,1.460000000000008,1.019999999999996,65.7025,66.73,65.29,1.4399999999999977,1.4399999999999977,64.2775,64.68,63.71,0.970000000000006,0.970000000000006,65.31,66.48,64.5,1.980000000000004,1.3100000000000023,6119821,7449431,3242911,4206520,-341245
2018-07-08,67.938,68.4,67.42,0.980000000000004,0.5699999999999932,69.05799999999999,70.34,67.94,2.4000000000000057,0.8599999999999994,67.368,67.99,66.81,1.1799999999999926,0.8299999999999983,67.96,68.63,67.3,1.3299999999999983,0.9899999999999949,7985920,14054061,5592473,8461588,-2433993
2018-07-15,67.614,68.67,65.75,2.9200000000000017,-2.9200000000000017,67.834,68.78,65.98,2.799999999999997,-2.799999999999997,66.57000000000001,68.11,64.76,3.3499999999999943,-3.049999999999997,67.096,68.24,65.26,2.9799999999999898,-2.9799999999999898,6199780,9621420,4594129,5027291,1747092
2018-07-22,65.732,66.24,65.3,0.9399999999999977,0.6099999999999994,66.512,67.05,66.0,1.0499999999999972,0.480000000000004,65.574,66.16,65.14,1.019999999999996,0.6000000000000085,66.184,66.67,65.58,1.0900000000000034,0.3299999999999983,5184102,6764625,4545308,2219317,-911605
2018-07-29,65.358,67.46,63.77,3.6899999999999906,-2.740000000000009,66.03399999999999,67.66,64.19,3.469999999999999,-2.3500000000000085,64.42,66.6,63.23,3.3699999999999974,-2.8999999999999915,65.01,67.43,63.78,3.6500000000000057,-2.5400000000000063,7039688,9565891,4669549,4896342,135955
2018-08-05,66.992,68.5,64.85,3.6500000000000057,3.6500000000000057,67.822,69.39,65.3,4.090000000000003,3.8200000000000074,66.512,68.21,64.69,3.519999999999996,3.519999999999996,67.256,69.05,65.04,4.009999999999991,4.009999999999991,8791297,18509164,4738120,13771044,1180656
2018-08-12,71.014,73.04,69.25,3.7900000000000063,3.7900000000000063,72.384,74.24,70.15,4.089999999999989,4.089999999999989,70.622,72.77,68.56,4.209999999999994,4.209999999999994,71.88,73.68,69.5,4.180000000000007,4.180000000000007,7969309,9902158,6795474,3106684,350464
2018-08-19,73.826,74.3,73.5,0.7999999999999972,-0.3400000000000034,74.438,74.9,73.9,1.0,-0.6500000000000057,73.406,73.79,73.14,0.6500000000000057,-0.20000000000000284,73.988,74.62,73.64,0.980000000000004,-0.5400000000000063,5200864,5873236,4299572,1573664,-373544
2018-08-26,74.524,75.0,74.1,0.9000000000000057,0.2599999999999909,75.028,75.31,74.78,0.5300000000000011,0.21000000000000796,74.046,74.31,73.65,0.6599999999999966,0.15000000000000568,74.82,75.24,74.45,0.789999999999992,0.28000000000000114,4753780,5644653,3781483,1863170,873494
2018-09-02,74.9425,75.89,73.89,2.0,0.9099999999999966,75.99000000000001,77.42,75.01,2.4099999999999966,2.4099999999999966,74.025,75.83,72.82,3.010000000000005,2.469999999999999,75.5625,77.29,74.0,3.2900000000000063,3.2900000000000063,10973423,14728950,9470898,5258052,275349
2018-09-09,76.68599999999999,77.97,74.91,3.0600000000000023,0.18000000000000682,77.496,78.5,75.94,2.5600000000000023,-0.060000000000002274,75.916,76.89,74.58,2.3100000000000023,1.230000000000004,76.536,77.32,75.64,1.6799999999999926,1.269999999999996,5666367,6847615,4980883,1866732,-310430
2018-09-16,78.51,79.46,76.83,2.6299999999999955,2.6299999999999955,79.444,79.97,78.2,1.769999999999996,1.730000000000004,78.132,79.23,76.76,2.469999999999999,1.8199999999999932,78.92999999999999,79.59,78.1,1.490000000000009,1.490000000000009,8671168,12104699,6736837,5367862,3116922
2018-09-23,78.458,79.22,77.87,1.3499999999999943,-0.8299999999999983,79.174,79.42,78.9,0.519999999999996,-0.28000000000000114,77.874,78.35,77.31,1.039999999999992,0.14000000000000057,78.452,78.76,77.61,1.1500000000000057,-0.01999999999999602,7467198,8945982,6001032,2944950,-812235
2018-09-30,79.356,79.66,79.05,0.6099999999999994,0.1700000000000017,80.136,80.56,79.69,0.8700000000000045,-0.8700000000000045,78.944,79.2,78.44,0.7600000000000051,-0.5100000000000051,79.34,79.9,78.67,1.230000000000004,-0.8299999999999983,5265383,6578093,3929578,2648515,-1912138
2018-10-07,77.956,80.01,74.51,5.5,-4.299999999999997,78.492,80.53,74.97,5.560000000000002,-5.030000000000001,76.422,78.81,72.6,6.210000000000008,-5.460000000000008,77.196,79.8,73.19,6.609999999999999,-5.219999999999999,9915954,17094624,3702000,13392624,4224048
2018-10-14,74.106,74.47,73.54,0.9299999999999926,0.21999999999999886,74.868,75.62,73.75,1.8700000000000045,0.6500000000000057,73.428,73.95,72.65,1.2999999999999972,0.9300000000000068,73.97,74.53,73.06,1.4699999999999989,1.1200000000000045,7883199,10207619,7233964,2973655,-109190
2018-10-21,71.586,74.45,70.0,4.450000000000003,-4.450000000000003,72.47,74.94,70.8,4.140000000000001,-4.140000000000001,70.27,72.6,69.17,3.4299999999999926,-3.4299999999999926,71.178,72.84,69.81,3.030000000000001,-2.719999999999999,7192656,9234620,5390657,3843963,3147584
2018-10-28,72.51,74.84,71.03,3.8100000000000023,3.680000000000007,73.346,74.91,71.52,3.3900000000000006,3.3900000000000006,71.228,72.61,69.48,3.1299999999999955,2.780000000000001,72.56400000000001,74.41,70.54,3.8699999999999903,2.549999999999997,6691712,7671340,5894666,1776674,-367407
2018-11-04,77.088,80.13,73.4,6.72999999999999,6.72999999999999,78.91,81.28,74.63,6.650000000000006,5.829999999999998,76.67,79.14,73.18,5.959999999999994,5.959999999999994,78.048,80.05,73.69,6.359999999999999,6.140000000000001,9056865,12828527,5761368,7067159,-652529
2018-11-11,80.17,81.1,79.38,1.7199999999999989,-0.25,81.102,82.15,80.27,1.8800000000000097,-0.6500000000000057,79.21,80.13,77.85,2.280000000000001,-0.18999999999999773,80.046,80.8,79.33,1.4699999999999989,-1.0100000000000051,6888317,8673275,5682495,2990780,885862
2018-11-18,76.875,79.47,74.79,4.679999999999993,-4.679999999999993,77.5675,80.07,75.87,4.199999999999989,-4.199999999999989,75.645,77.98,74.34,3.6400000000000006,-3.6400000000000006,76.08500000000001,78.55,75.09,3.4599999999999937,-3.3699999999999903,6429526,10232591,2439710,7792881,-3716244
2018-11-25,79.122,80.69,76.55,4.140000000000001,3.210000000000008,80.238,81.65,78.91,2.740000000000009,1.3299999999999983,78.344,79.78,76.5,3.280000000000001,2.180000000000007,79.562,80.27,77.84,2.4299999999999926,2.3599999999999994,14504454,19884038,10092023,9792015,1202049
2018-12-02,78.4375,80.2,76.2,4.0,-4.0,78.87,80.67,76.38,4.290000000000006,-4.290000000000006,76.3275,79.16,73.69,5.469999999999999,-5.469999999999999,77.2725,79.52,74.09,5.429999999999993,-5.429999999999993,14015784,16494688,10556295,5938393,-5938393
2018-12-09,74.07,74.74,72.74,2.0,-1.3700000000000045,74.66199999999999,75.67,73.44,2.230000000000004,-0.7800000000000011,72.43599999999999,74.13,71.51,2.6199999999999903,0.09999999999999432,73.3,74.5,71.88,2.6200000000000045,-1.460000000000008,10549500,10798778,10141988,656790,-174114
2018-12-16,69.246,71.37,65.95,5.420000000000002,-5.049999999999997,70.03,71.98,67.5,4.480000000000004,-4.480000000000004,67.34,70.25,63.68,6.57,-6.57,67.804,70.69,63.7,6.989999999999995,-6.989999999999995,12482387,19254532,9481516,9773016,9773016
2018-12-23,64.26,65.8,63.03,2.769999999999996,2.259999999999998,65.3325,66.24,64.44,1.7999999999999972,1.7999999999999972,63.1325,64.85,62.06,2.789999999999992,2.039999999999992,64.69,65.41,62.92,2.489999999999995,2.269999999999996,8023937,9480392,6314201,3166191,1313681
2018-12-30,65.41,66.09,64.86,1.230000000000004,0.6500000000000057,66.32000000000001,67.43,65.87,1.5600000000000023,1.3500000000000085,64.945,65.95,64.44,1.5100000000000051,1.2000000000000028,65.7875,66.82,65.23,1.5899999999999892,1.2999999999999972,7291533,7627178,7001767,625411,-412412
2019-01-06,67.19,68.79,65.18,3.6099999999999994,-2.2099999999999937,67.974,69.74,65.82,3.9200000000000017,-3.530000000000001,65.642,67.26,64.36,2.9000000000000057,-2.3599999999999994,66.908,68.61,65.55,3.0600000000000023,-2.799999999999997,12224827,15503493,8908112,6595381,2488216
2019-01-13,64.498,65.38,63.81,1.5699999999999932,-0.7299999999999898,64.948,65.78,64.09,1.6899999999999977,-0.23000000000000398,63.856,64.9,63.14,1.7600000000000051,-0.6000000000000085,64.378,65.52,63.37,2.1499999999999986,0.1799999999999926,13305568,15599953,9275978,6323975,6323975
2019-01-20,65.44,65.57,65.3,0.269999999999996,0.1799999999999926,65.8825,66.32,65.63,0.6899999999999977,0.04000000000000625,64.8,65.14,64.56,0.5799999999999983,0.5400000000000063,65.36500000000001,66.11,64.92,1.1899999999999977,0.5300000000000011,8315386,9101407,7039903,2061504,135014
2019-01-27,65.462,66.29,64.5,1.7900000000000063,-0.6099999999999994,66.04,66.66,65.26,1.3999999999999915,0.45999999999999375,64.592,65.77,62.88,2.8899999999999935,-0.6999999999999957,65.502,65.96,65.22,0.7399999999999949,-0.01999999999999602,10180366,16742452,7293629,9448823,8100486
2019-02-03,65.678,66.24,65.25,0.9899999999999949,0.23999999999999488,66.084,66.38,65.7,0.6799999999999926,-0.21999999999999886,64.986,65.39,64.36,1.0300000000000011,-0.5100000000000051,65.674,66.03,65.01,1.019999999999996,-0.8999999999999915,6894184,7753952,6306609,1447343,602049
2019-02-10,66.768,68.26,65.35,2.910000000000011,2.910000000000011,67.862,69.87,65.73,4.140000000000001,4.140000000000001,66.41199999999999,67.85,65.01,2.839999999999989,2.839999999999989,67.424,69.53,65.1,4.430000000000007,4.430000000000007,8898915,10245409,6988150,3257259,590625
2019-02-17,65.0125,70.21,62.14,8.069999999999993,-8.069999999999993,65.5025,70.32,62.35,7.969999999999992,-7.969999999999992,63.9275,69.28,61.17,8.11,-8.11,64.6,69.88,61.95,7.929999999999993,-7.929999999999993,25782739,43365552,13091852,30273700,7091076
2019-02-24,60.098,62.12,58.15,3.969999999999999,-3.969999999999999,60.378,62.29,58.74,3.549999999999997,-3.549999999999997,59.174,61.2,57.56,3.6400000000000006,-3.1400000000000006,59.274,61.23,57.83,3.3999999999999986,-3.0999999999999943,15533535,20986500,12273558,8712942,1578933
2019-03-03,55.092,58.37,52.06,6.309999999999995,-6.309999999999995,55.44,58.55,53.1,5.449999999999996,-5.449999999999996,53.652,55.8,51.93,3.8699999999999974,-3.8699999999999974,54.042,55.96,52.36,3.6000000000000014,-3.030000000000001,21253448,27776096,15876761,11899335,3912286
2019-03-10,55.120000000000005,56.95,53.1,3.8500000000000014,2.8200000000000003,55.868,57.41,53.89,3.519999999999996,2.299999999999997,54.456,55.67,52.31,3.3599999999999994,2.960000000000001,55.29,56.57,53.75,2.8200000000000003,1.8500000000000014,18773277,24262200,14770181,9492019,9492019
2019-03-17,56.462,57.11,55.61,1.5,1.5,57.248,57.6,56.9,0.7000000000000028,0.35999999999999943,55.910000000000004,56.48,55.56,0.9199999999999946,0.35999999999999943,56.672,57.4,56.04,1.3599999999999994,-0.6300000000000026,11436614,12752941,10204214,2548727,-2548727
2019-03-24,54.57,55.8,53.55,2.25,-2.25,55.06,56.17,53.97,2.200000000000003,-2.1600000000000037,53.769999999999996,55.08,52.83,2.25,-1.1099999999999994,54.336,55.39,53.36,2.030000000000001,-1.0200000000000031,13790646,21327282,11361508,9965774,-1607135
2019-03-31,53.15,54.16,52.42,1.7399999999999949,-0.5499999999999972,53.598,54.34,52.92,1.4200000000000017,-0.14000000000000057,52.77,53.51,51.77,1.7399999999999949,0.05999999999999517,53.314,54.19,52.13,2.059999999999995,-0.12999999999999545,14278414,22104428,10002058,12102370,-788069
2019-04-07,53.738,54.1,52.95,1.1499999999999986,-1.009999999999998,54.074,54.49,53.29,1.2000000000000028,-1.2000000000000028,53.054,53.74,52.47,1.2700000000000031,-1.1600000000000037,53.448,54.15,52.69,1.4600000000000009,-1.3399999999999963,10176555,11853405,8374146,3479259,1650566
2019-04-14,53.7175,54.73,52.44,2.289999999999999,-1.2800000000000011,54.185,54.83,53.16,1.6700000000000017,-1.4400000000000048,52.775,53.5,52.0,1.5,-1.240000000000002,53.3225,54.22,52.54,1.6799999999999997,-1.5899999999999963,17142539,22105958,12943240,9162718,-1659776
2019-04-21,52.792,53.23,52.43,0.7999999999999972,0.7999999999999972,53.37,53.69,52.76,0.9299999999999997,0.8599999999999994,52.474,52.93,52.1,0.8299999999999983,0.75,53.016,53.53,52.43,1.1000000000000014,1.1000000000000014,10082322,14102382,8503030,5599352,-38047
2019-04-28,55.77,57.21,53.15,4.060000000000002,3.8599999999999994,56.358,57.75,54.44,3.3100000000000023,2.9000000000000057,54.784,56.21,52.66,3.5500000000000043,3.3700000000000045,55.818,57.33,53.99,3.3399999999999963,2.6699999999999946,15082128,26243004,9731178,16511826,1304400
2019-05-05,55.616,56.35,55.1,1.25,-0.6700000000000017,56.098,56.62,55.62,1.0,-1.0,54.816,55.41,54.24,1.1699999999999946,-1.1699999999999946,55.64,56.6,55.16,1.4400000000000048,-1.4400000000000048,9554092,10689531,8841172,1848359,-1292413
2019-05-12,53.153999999999996,54.3,52.01,2.289999999999999,-2.289999999999999,53.632,54.45,53.07,1.3800000000000026,-1.25,52.397999999999996,53.3,51.72,1.5799999999999983,-1.5799999999999983,52.952,53.82,52.3,1.5200000000000031,-0.9399999999999977,10689079,11823600,8046766,3776834,-3137055
2019-05-19,53.15,53.43,52.85,0.5799999999999983,0.030000000000001137,53.512,53.82,53.17,0.6499999999999986,-0.4200000000000017,52.660000000000004,52.85,52.34,0.509999999999998,-0.10999999999999943,53.218,53.71,52.79,0.9200000000000017,0.07000000000000028,7847457,9388941,5681444,3707497,-2402465
2019-05-26,52.6225,53.12,52.27,0.8499999999999943,-0.8499999999999943,52.9675,53.24,52.72,0.5200000000000031,-0.5200000000000031,52.254999999999995,52.58,52.04,0.5399999999999991,-0.5399999999999991,52.585,52.75,52.37,0.38000000000000256,-0.3300000000000054,9237394,12493004,6789059,5703945,-4403677
2019-06-02,53.876,55.0,52.54,2.460000000000001,1.730000000000004,54.746,55.75,53.7,2.049999999999997,0.9199999999999946,53.312000000000005,54.25,52.46,1.7899999999999991,1.3500000000000014,53.842,54.62,53.17,1.4499999999999957,0.5300000000000011,10334520,12754287,7826004,4928283,-1094505
2019-06-09,54.226,54.65,53.85,0.7999999999999972,0.3200000000000003,54.794000000000004,55.53,54.03,1.5,-0.8500000000000014,53.778,54.3,53.04,1.259999999999998,-0.25,54.284,55.03,53.66,1.3700000000000045,-0.8599999999999994,7223714,9405114,4680704,4724410,-3327115
2019-06-16,54.522,54.89,53.8,1.0900000000000034,-0.4299999999999997,54.904,55.38,54.02,1.3599999999999994,-0.6799999999999997,53.93,54.67,53.23,1.4400000000000048,-0.7000000000000028,54.321999999999996,54.89,53.65,1.240000000000002,-0.8900000000000006,8823080,13254450,5009077,8245373,7473071
2019-06-23,53.912,54.83,53.25,1.5799999999999983,1.1199999999999974,54.382,55.24,53.75,1.490000000000002,1.490000000000002,53.444,54.35,52.76,1.5900000000000034,1.5900000000000034,53.95,54.74,53.14,1.6000000000000014,1.3500000000000014,8095739,9336921,6655206,2681715,192063
2019-06-30,55.055,55.24,54.87,0.37000000000000455,0.14000000000000057,55.7375,56.11,55.01,1.1000000000000014,0.11999999999999744,54.72,55.11,54.12,0.990000000000002,0.46000000000000085,55.125,55.57,54.8,0.7700000000000031,0.6400000000000006,5333883,7992553,4117757,3874796,-3728356
2019-07-07,56.54,59.37,55.0,4.369999999999997,2.519999999999996,56.986,60.13,55.37,4.760000000000005,3.029999999999994,55.786,57.52,54.65,2.8700000000000045,2.5800000000000054,56.208,57.97,54.83,3.1400000000000006,2.239999999999995,11176211,29037092,5059755,23977337,4152547
2019-07-14,57.046,57.76,56.07,1.6899999999999977,-1.0599999999999952,57.23,57.79,56.68,1.1099999999999994,-0.9699999999999989,56.263999999999996,57.03,55.47,1.5600000000000023,-1.0900000000000034,56.698,57.44,55.94,1.5,-1.5,6034418,7678640,5062958,2615682,-402505
2019-07-21,55.722,56.08,55.41,0.6700000000000017,-0.5399999999999991,56.11,56.4,55.9,0.5,-0.1599999999999966,55.135999999999996,55.35,54.97,0.38000000000000256,0.09000000000000341,55.744,56.27,55.44,0.8300000000000054,0.060000000000002274,5949346,6973801,4753307,2220494,-965280
2019-07-28,55.842,56.6,55.43,1.1700000000000017,-0.03999999999999915,56.492000000000004,56.91,55.84,1.0699999999999932,-0.6799999999999997,55.352,55.54,55.01,0.5300000000000011,-0.44000000000000483,55.948,56.53,55.37,1.1600000000000037,-0.5499999999999972,7392526,11847853,4951557,6896296,1721711
2019-08-04,56.716,58.94,54.6,4.339999999999996,3.8900000000000006,57.59,59.52,54.7,4.82,3.549999999999997,56.012,58.5,53.0,5.5,4.43,57.01,59.29,54.09,5.199999999999996,4.780000000000001,13354816,22891732,6694455,16197277,-2797882
2019-08-11,59.032,59.33,58.7,0.6299999999999955,0.23000000000000398,59.684,60.55,59.15,1.3999999999999986,1.2899999999999991,58.508,59.12,57.92,1.1999999999999957,0.5599999999999952,59.256,60.28,58.56,1.7199999999999989,1.5300000000000011,8937456,10751080,5452615,5298465,4190936
2019-08-18,61.5,62.18,60.81,1.3699999999999974,0.5499999999999972,62.058,62.58,61.55,1.0300000000000011,0.5700000000000003,60.88,61.6,60.03,1.5700000000000003,-0.5700000000000003,61.378,62.05,60.24,1.8099999999999952,-1.1499999999999986,8878329,10072146,6402593,3669553,-714445
2019-08-25,60.372,61.21,59.06,2.1499999999999986,-0.12999999999999545,60.726,61.31,59.58,1.730000000000004,0.1599999999999966,59.626,60.28,58.62,1.6600000000000037,-0.020000000000003126,60.1,60.92,59.19,1.730000000000004,0.1600000000000037,6693546,7820310,4849509,2970801,1461083
2019-09-01,61.845,63.01,60.44,2.5700000000000003,2.3000000000000043,62.235,63.34,60.83,2.510000000000005,2.1400000000000006,61.269999999999996,62.38,59.69,2.690000000000005,2.3200000000000003,61.834999999999994,62.76,60.69,2.0700000000000003,1.5399999999999991,6528756,7893614,5379928,2513686,1745124
2019-09-08,63.762,64.94,62.54,2.3999999999999986,1.5599999999999952,64.392,65.25,63.86,1.3900000000000006,0.8599999999999994,63.08,63.64,62.51,1.1300000000000026,0.6499999999999986,63.846000000000004,64.06,63.6,0.46000000000000085,0.38000000000000256,8235778,10239161,6184484,4054677,-2439261
2019-09-15,63.53,64.18,63.22,0.960000000000008,0.8800000000000097,63.972,64.69,63.54,1.1499999999999986,0.8399999999999963,63.272,64.01,62.74,1.2700000000000031,0.8300000000000054,63.62,64.3,63.26,1.0399999999999991,0.8699999999999974,5854199,10718050,4408742,6309308,6309308
2019-09-22,62.949999999999996,63.93,61.94,1.990000000000002,-1.990000000000002,63.431999999999995,64.32,62.5,1.8199999999999932,-1.8199999999999932,62.154,63.1,60.95,2.1499999999999986,-1.5200000000000031,62.508,63.35,61.59,1.759999999999998,-1.2700000000000031,6409848,7461908,4939878,2522030,-2461280
2019-09-29,61.99,63.2,61.15,2.0500000000000043,-0.9600000000000009,62.638,63.56,61.78,1.7800000000000011,-1.1299999999999955,61.198,61.77,60.37,1.4000000000000057,-0.6400000000000006,62.076,63.07,61.22,1.8500000000000014,-0.8299999999999983,5933510,6578074,4702046,1876028,-1876028
2019-10-06,61.634,62.8,60.86,1.9399999999999977,0.6699999999999946,62.324,63.61,61.34,2.269999999999996,1.0600000000000023,61.22,62.77,60.14,2.6300000000000026,1.0400000000000063,61.65,62.94,60.38,2.559999999999995,0.9499999999999957,5944166,6966267,4479715,2486552,1809153
