Date,MKC_Open_average,MKC_Open_max,MKC_Open_min,MKC_Open_volatility,MKC_Open_change,MKC_High_average,MKC_High_max,MKC_High_min,MKC_High_volatility,MKC_High_change,MKC_Low_average,MKC_Low_max,MKC_Low_min,MKC_Low_volatility,MKC_Low_change,MKC_Close_average,MKC_Close_max,MKC_Close_min,MKC_Close_volatility,MKC_Close_change,MKC_Volume_average,MKC_Volume_max,MKC_Volume_min,MKC_Volume_volatility,MKC_Volume_change
2018-01-14,101.366,102.79,99.34,3.450000000000003,-1.7099999999999937,102.046,103.26,100.0,3.260000000000005,-1.980000000000004,100.292,102.1,98.42,3.6799999999999926,-2.519999999999996,101.034,102.91,99.13,3.780000000000001,-2.160000000000011,1357953,2891516,692358,2199158,346614
2018-01-21,102.81,107.36,98.91,8.450000000000003,8.450000000000003,104.622,108.97,99.4,9.569999999999993,9.569999999999993,102.228,106.55,98.34,8.209999999999994,8.209999999999994,103.86,107.78,98.89,8.89,8.89,1799934,2780555,1423533,1357022,30554
2018-01-28,107.006,108.71,103.39,5.319999999999993,-4.420000000000002,107.72,109.67,104.25,5.420000000000002,-4.3700000000000045,105.528,107.76,101.53,6.230000000000004,-5.900000000000006,105.87,108.77,101.53,7.239999999999995,-6.439999999999998,1442731,1899682,1226555,673127,362327
2018-02-04,101.96600000000001,102.93,100.52,2.410000000000011,1.6700000000000017,103.498,104.49,102.55,1.9399999999999977,0.1799999999999926,100.948,102.03,99.49,2.5400000000000063,2.530000000000001,102.124,102.66,101.36,1.2999999999999972,-0.1599999999999966,1098871,1603849,697139,906710,-906710
2018-02-11,103.125,104.39,101.91,2.480000000000004,2.480000000000004,104.47,105.87,103.22,2.6500000000000057,2.6500000000000057,102.175,103.76,101.27,2.490000000000009,2.490000000000009,104.195,105.5,102.71,2.7900000000000063,2.7900000000000063,600352,626613,587988,38625,-6469
2018-02-18,105.122,106.21,104.32,1.8900000000000006,0.7199999999999989,106.344,107.73,105.66,2.0700000000000074,2.0700000000000074,104.4,105.73,104.0,1.730000000000004,1.6700000000000017,105.472,107.42,104.06,3.3599999999999994,2.8200000000000074,932945,1106246,821113,285133,205935
2018-02-25,107.084,107.96,106.29,1.6699999999999875,0.22999999999998977,108.678,110.15,108.14,2.010000000000005,1.7000000000000028,106.704,107.96,106.18,1.779999999999987,1.3699999999999903,107.628,109.74,106.59,3.1499999999999915,3.1499999999999915,1095988,1283559,648796,634763,167997
2018-03-04,109.752,110.71,109.18,1.529999999999987,1.039999999999992,110.36999999999999,111.46,109.63,1.8299999999999983,1.1899999999999977,109.162,110.3,108.67,1.6299999999999955,1.6299999999999955,110.02,110.69,109.19,1.5,0.6299999999999955,829320,1270216,555593,714623,-364712
2018-03-11,109.876,111.29,107.64,3.6500000000000057,-3.6500000000000057,110.412,111.38,108.9,2.4799999999999898,-2.3900000000000006,108.874,110.51,107.29,3.219999999999999,-3.219999999999999,109.19,110.74,107.81,2.9299999999999926,-2.8699999999999903,812047,1279468,647617,631851,44772
2018-03-18,107.056,108.07,106.53,1.539999999999992,-1.539999999999992,107.97,108.57,107.26,1.309999999999988,-1.309999999999988,105.996,107.25,104.92,2.3299999999999983,-1.6200000000000045,106.808,107.75,105.72,2.030000000000001,-0.7800000000000011,1153318,1759699,677787,1081912,1081912
