Date,Direxion Daily Energy Bull 3X Shares_etf_Open_average,Direxion Daily Energy Bull 3X Shares_etf_Open_max,Direxion Daily Energy Bull 3X Shares_etf_Open_min,Direxion Daily Energy Bull 3X Shares_etf_Open_volatility,Direxion Daily Energy Bull 3X Shares_etf_Open_change,Direxion Daily Energy Bull 3X Shares_etf_High_average,Direxion Daily Energy Bull 3X Shares_etf_High_max,Direxion Daily Energy Bull 3X Shares_etf_High_min,Direxion Daily Energy Bull 3X Shares_etf_High_volatility,Direxion Daily Energy Bull 3X Shares_etf_High_change,Direxion Daily Energy Bull 3X Shares_etf_Low_average,Direxion Daily Energy Bull 3X Shares_etf_Low_max,Direxion Daily Energy Bull 3X Shares_etf_Low_min,Direxion Daily Energy Bull 3X Shares_etf_Low_volatility,Direxion Daily Energy Bull 3X Shares_etf_Low_change,Direxion Daily Energy Bull 3X Shares_etf_Close_average,Direxion Daily Energy Bull 3X Shares_etf_Close_max,Direxion Daily Energy Bull 3X Shares_etf_Close_min,Direxion Daily Energy Bull 3X Shares_etf_Close_volatility,Direxion Daily Energy Bull 3X Shares_etf_Close_change
2018-04-22,357.6,357.6,357.6,0.0,0.0,360.6,360.6,360.6,0.0,0.0,351.2,351.2,351.2,0.0,0.0,355.2,355.2,355.2,0.0,0.0
2018-04-29,347.0,347.0,347.0,0.0,0.0,359.0,359.0,359.0,0.0,0.0,343.1,343.1,343.1,0.0,0.0,355.1,355.1,355.1,0.0,0.0
2018-05-06,396.9,396.9,396.9,0.0,0.0,405.4,405.4,405.4,0.0,0.0,394.9,394.9,394.9,0.0,0.0,397.4,397.4,397.4,0.0,0.0
2018-05-13,426.4,426.4,426.4,0.0,0.0,427.6,427.6,427.6,0.0,0.0,417.6,417.6,417.6,0.0,0.0,418.9,418.9,418.9,0.0,0.0
2018-05-20,372.0,372.0,372.0,0.0,0.0,373.1,373.1,373.1,0.0,0.0,351.0,351.0,351.0,0.0,0.0,362.5,362.5,362.5,0.0,0.0
2018-05-27,385.4,385.4,385.4,0.0,0.0,395.1,395.1,395.1,0.0,0.0,381.36,381.36,381.36,0.0,0.0,387.5,387.5,387.5,0.0,0.0
2018-06-03,398.0,398.0,398.0,0.0,0.0,401.9,401.9,401.9,0.0,0.0,387.3,387.3,387.3,0.0,0.0,395.6,395.6,395.6,0.0,0.0
2018-06-10,376.1,376.1,376.1,0.0,0.0,380.6,380.6,380.6,0.0,0.0,358.2,358.2,358.2,0.0,0.0,359.6,359.6,359.6,0.0,0.0
2018-06-17,372.4,372.4,372.4,0.0,0.0,382.1,382.1,382.1,0.0,0.0,370.4,370.4,370.4,0.0,0.0,371.4,371.4,371.4,0.0,0.0
2018-06-24,377.5,377.5,377.5,0.0,0.0,392.9,392.9,392.9,0.0,0.0,377.2,377.2,377.2,0.0,0.0,381.5,381.5,381.5,0.0,0.0
2018-07-01,365.4,365.4,365.4,0.0,0.0,379.5,379.5,379.5,0.0,0.0,360.9,360.9,360.9,0.0,0.0,376.4,376.4,376.4,0.0,0.0
2018-07-08,379.1,379.1,379.1,0.0,0.0,390.3,390.3,390.3,0.0,0.0,375.7,375.7,375.7,0.0,0.0,383.8,383.8,383.8,0.0,0.0
2018-07-15,367.3,367.3,367.3,0.0,0.0,368.9,368.9,368.9,0.0,0.0,359.1,359.1,359.1,0.0,0.0,362.6,362.6,362.6,0.0,0.0
2018-07-22,379.1,379.1,379.1,0.0,0.0,393.7,393.7,393.7,0.0,0.0,378.01,378.01,378.01,0.0,0.0,387.2,387.2,387.2,0.0,0.0
2018-07-29,370.2,370.2,370.2,0.0,0.0,371.82,371.82,371.82,0.0,0.0,360.7,360.7,360.7,0.0,0.0,367.0,367.0,367.0,0.0,0.0
2018-08-05,358.5,358.5,358.5,0.0,0.0,365.9,365.9,365.9,0.0,0.0,355.2,355.2,355.2,0.0,0.0,365.2,365.2,365.2,0.0,0.0
2018-08-12,327.5,327.5,327.5,0.0,0.0,329.1,329.1,329.1,0.0,0.0,323.0,323.0,323.0,0.0,0.0,326.9,326.9,326.9,0.0,0.0
2018-08-19,352.0,352.0,352.0,0.0,0.0,358.7,358.7,358.7,0.0,0.0,350.5,350.5,350.5,0.0,0.0,352.6,352.6,352.6,0.0,0.0
2018-08-26,356.0,356.0,356.0,0.0,0.0,356.0,356.0,356.0,0.0,0.0,346.1,346.1,346.1,0.0,0.0,350.5,350.5,350.5,0.0,0.0
2018-09-02,321.1,321.1,321.1,0.0,0.0,328.9,328.9,328.9,0.0,0.0,313.2,313.2,313.2,0.0,0.0,327.2,327.2,327.2,0.0,0.0
2018-09-09,342.1,342.1,342.1,0.0,0.0,350.3,350.3,350.3,0.0,0.0,341.1,341.1,341.1,0.0,0.0,346.7,346.7,346.7,0.0,0.0
2018-09-16,363.2,363.2,363.2,0.0,0.0,369.0,369.0,369.0,0.0,0.0,357.2,357.2,357.2,0.0,0.0,365.2,365.2,365.2,0.0,0.0
2018-09-23,372.0,372.0,372.0,0.0,0.0,384.9,384.9,384.9,0.0,0.0,370.1,370.1,370.1,0.0,0.0,373.0,373.0,373.0,0.0,0.0
2018-09-30,393.5,393.5,393.5,0.0,0.0,397.7,397.7,397.7,0.0,0.0,386.6,386.6,386.6,0.0,0.0,393.8,393.8,393.8,0.0,0.0
2018-10-07,340.5,340.5,340.5,0.0,0.0,340.5,340.5,340.5,0.0,0.0,315.85,315.85,315.85,0.0,0.0,330.4,330.4,330.4,0.0,0.0
2018-10-14,317.1,317.1,317.1,0.0,0.0,324.2,324.2,324.2,0.0,0.0,309.6,309.6,309.6,0.0,0.0,310.2,310.2,310.2,0.0,0.0
2018-10-21,246.0,246.0,246.0,0.0,0.0,255.9,255.9,255.9,0.0,0.0,234.3,234.3,234.3,0.0,0.0,246.7,246.7,246.7,0.0,0.0
2018-10-28,267.7,267.7,267.7,0.0,0.0,273.9,273.9,273.9,0.0,0.0,249.9,249.9,249.9,0.0,0.0,258.3,258.3,258.3,0.0,0.0
2018-11-04,259.6,259.6,259.6,0.0,0.0,272.6,272.6,272.6,0.0,0.0,253.8,253.8,253.8,0.0,0.0,267.7,267.7,267.7,0.0,0.0
2018-11-11,245.5,245.5,245.5,0.0,0.0,253.2,253.2,253.2,0.0,0.0,243.0,243.0,243.0,0.0,0.0,251.2,251.2,251.2,0.0,0.0
2018-11-18,219.1,219.1,219.1,0.0,0.0,221.0,221.0,221.0,0.0,0.0,208.8,208.8,208.8,0.0,0.0,213.5,213.5,213.5,0.0,0.0
2018-11-25,231.4,231.4,231.4,0.0,0.0,238.1,238.1,238.1,0.0,0.0,227.5,227.5,227.5,0.0,0.0,235.2,235.2,235.2,0.0,0.0
2018-12-02,229.8,229.8,229.8,0.0,0.0,239.2,239.2,239.2,0.0,0.0,212.2,212.2,212.2,0.0,0.0,213.6,213.6,213.6,0.0,0.0
2018-12-09,202.5,202.5,202.5,0.0,0.0,206.22,206.22,206.22,0.0,0.0,190.4,190.4,190.4,0.0,0.0,193.3,193.3,193.3,0.0,0.0
2018-12-16,152.1,152.1,152.1,0.0,0.0,157.13,157.13,157.13,0.0,0.0,142.0,142.0,142.0,0.0,0.0,145.0,145.0,145.0,0.0,0.0
2018-12-23,155.6,155.6,155.6,0.0,0.0,156.9,156.9,156.9,0.0,0.0,146.6,146.6,146.6,0.0,0.0,149.4,149.4,149.4,0.0,0.0
2018-12-30,163.5,163.5,163.5,0.0,0.0,172.9,172.9,172.9,0.0,0.0,161.07,161.07,161.07,0.0,0.0,171.9,171.9,171.9,0.0,0.0
2019-01-06,190.6,190.6,190.6,0.0,0.0,192.0,192.0,192.0,0.0,0.0,184.9,184.9,184.9,0.0,0.0,189.9,189.9,189.9,0.0,0.0
2019-01-13,201.5,201.5,201.5,0.0,0.0,207.1,207.1,207.1,0.0,0.0,198.3,198.3,198.3,0.0,0.0,206.6,206.6,206.6,0.0,0.0
2019-01-20,194.4,194.4,194.4,0.0,0.0,200.9,200.9,200.9,0.0,0.0,194.0,194.0,194.0,0.0,0.0,197.5,197.5,197.5,0.0,0.0
2019-01-27,213.0,213.0,213.0,0.0,0.0,219.2,219.2,219.2,0.0,0.0,209.6,209.6,209.6,0.0,0.0,215.5,215.5,215.5,0.0,0.0
2019-02-03,197.6,197.6,197.6,0.0,0.0,198.7,198.7,198.7,0.0,0.0,186.04,186.04,186.04,0.0,0.0,196.2,196.2,196.2,0.0,0.0
2019-02-10,222.3,222.3,222.3,0.0,0.0,227.3,227.3,227.3,0.0,0.0,221.55,221.55,221.55,0.0,0.0,226.6,226.6,226.6,0.0,0.0
2019-02-17,225.4,225.4,225.4,0.0,0.0,227.79,227.79,227.79,0.0,0.0,219.4,219.4,219.4,0.0,0.0,222.7,222.7,222.7,0.0,0.0
2019-02-24,220.9,220.9,220.9,0.0,0.0,229.25,229.25,229.25,0.0,0.0,220.9,220.9,220.9,0.0,0.0,229.1,229.1,229.1,0.0,0.0
2019-03-03,204.9,204.9,204.9,0.0,0.0,205.7,205.7,205.7,0.0,0.0,197.4,197.4,197.4,0.0,0.0,203.0,203.0,203.0,0.0,0.0
2019-03-10,222.2,222.2,222.2,0.0,0.0,225.6,225.6,225.6,0.0,0.0,221.4,221.4,221.4,0.0,0.0,223.3,223.3,223.3,0.0,0.0
2019-03-17,234.2,234.2,234.2,0.0,0.0,235.1,235.1,235.1,0.0,0.0,218.3,218.3,218.3,0.0,0.0,221.1,221.1,221.1,0.0,0.0
2019-03-24,235.0,235.0,235.0,0.0,0.0,236.4,236.4,236.4,0.0,0.0,224.9,224.9,224.9,0.0,0.0,227.0,227.0,227.0,0.0,0.0
2019-03-31,231.9,231.9,231.9,0.0,0.0,242.7,242.7,242.7,0.0,0.0,231.7,231.7,231.7,0.0,0.0,242.0,242.0,242.0,0.0,0.0
2019-04-07,249.3,249.3,249.3,0.0,0.0,249.8,249.8,249.8,0.0,0.0,239.3,239.3,239.3,0.0,0.0,240.9,240.9,240.9,0.0,0.0
2019-04-14,241.8,241.8,241.8,0.0,0.0,243.3,243.3,243.3,0.0,0.0,235.0,235.0,235.0,0.0,0.0,236.4,236.4,236.4,0.0,0.0
2019-04-21,229.2,229.2,229.2,0.0,0.0,230.1,230.1,230.1,0.0,0.0,219.6,219.6,219.6,0.0,0.0,226.6,226.6,226.6,0.0,0.0
2019-04-28,205.5,205.5,205.5,0.0,0.0,210.16,210.16,210.16,0.0,0.0,204.1,204.1,204.1,0.0,0.0,204.8,204.8,204.8,0.0,0.0
2019-05-05,199.5,199.5,199.5,0.0,0.0,204.6,204.6,204.6,0.0,0.0,191.92,191.92,191.92,0.0,0.0,203.0,203.0,203.0,0.0,0.0
2019-05-12,202.2,202.2,202.2,0.0,0.0,205.2,205.2,205.2,0.0,0.0,199.1,199.1,199.1,0.0,0.0,199.8,199.8,199.8,0.0,0.0
2019-05-19,182.5,182.5,182.5,0.0,0.0,183.5,183.5,183.5,0.0,0.0,174.9,174.9,174.9,0.0,0.0,178.9,178.9,178.9,0.0,0.0
2019-05-26,156.7,156.7,156.7,0.0,0.0,161.1,161.1,161.1,0.0,0.0,155.0,155.0,155.0,0.0,0.0,155.6,155.6,155.6,0.0,0.0
2019-06-02,173.9,173.9,173.9,0.0,0.0,177.8,177.8,177.8,0.0,0.0,172.7,172.7,172.7,0.0,0.0,174.6,174.6,174.6,0.0,0.0
2019-06-09,176.5,176.5,176.5,0.0,0.0,176.5,176.5,176.5,0.0,0.0,170.8,170.8,170.8,0.0,0.0,172.0,172.0,172.0,0.0,0.0
2019-06-16,195.4,195.4,195.4,0.0,0.0,201.1,201.1,201.1,0.0,0.0,195.4,195.4,195.4,0.0,0.0,199.1,199.1,199.1,0.0,0.0
2019-06-23,194.5,194.5,194.5,0.0,0.0,200.4,200.4,200.4,0.0,0.0,194.5,194.5,194.5,0.0,0.0,199.6,199.6,199.6,0.0,0.0
2019-06-30,190.3,190.3,190.3,0.0,0.0,194.1,194.1,194.1,0.0,0.0,189.5,189.5,189.5,0.0,0.0,194.0,194.0,194.0,0.0,0.0
2019-07-07,204.1,204.1,204.1,0.0,0.0,208.1,208.1,208.1,0.0,0.0,203.5,203.5,203.5,0.0,0.0,206.3,206.3,206.3,0.0,0.0
2019-07-14,187.8,187.8,187.8,0.0,0.0,191.7,191.7,191.7,0.0,0.0,185.4,185.4,185.4,0.0,0.0,190.0,190.0,190.0,0.0,0.0
2019-07-21,189.8,189.8,189.8,0.0,0.0,189.8,189.8,189.8,0.0,0.0,184.39,184.39,184.39,0.0,0.0,186.4,186.4,186.4,0.0,0.0
2019-07-28,178.5,178.5,178.5,0.0,0.0,180.9,180.9,180.9,0.0,0.0,162.91,162.91,162.91,0.0,0.0,168.2,168.2,168.2,0.0,0.0
2019-08-04,162.2,162.2,162.2,0.0,0.0,163.0,163.0,163.0,0.0,0.0,154.5,154.5,154.5,0.0,0.0,156.2,156.2,156.2,0.0,0.0
2019-08-11,136.3,136.3,136.3,0.0,0.0,140.4,140.4,140.4,0.0,0.0,134.8,134.8,134.8,0.0,0.0,139.3,139.3,139.3,0.0,0.0
2019-08-18,140.2,140.2,140.2,0.0,0.0,144.1,144.1,144.1,0.0,0.0,128.4,128.4,128.4,0.0,0.0,130.8,130.8,130.8,0.0,0.0
2019-08-25,142.5,142.5,142.5,0.0,0.0,146.55,146.55,146.55,0.0,0.0,138.8,138.8,138.8,0.0,0.0,141.3,141.3,141.3,0.0,0.0
2019-09-01,149.2,149.2,149.2,0.0,0.0,153.1,153.1,153.1,0.0,0.0,147.0,147.0,147.0,0.0,0.0,153.0,153.0,153.0,0.0,0.0
2019-09-08,168.0,168.0,168.0,0.0,0.0,171.4,171.4,171.4,0.0,0.0,166.1,166.1,166.1,0.0,0.0,169.0,169.0,169.0,0.0,0.0
2019-09-15,174.0,174.0,174.0,0.0,0.0,176.3,176.3,176.3,0.0,0.0,171.9,171.9,171.9,0.0,0.0,173.8,173.8,173.8,0.0,0.0
2019-09-22,156.0,156.0,156.0,0.0,0.0,163.1,163.1,163.1,0.0,0.0,155.9,155.9,155.9,0.0,0.0,159.5,159.5,159.5,0.0,0.0
2019-09-29,140.5,140.5,140.5,0.0,0.0,141.85,141.85,141.85,0.0,0.0,136.2,136.2,136.2,0.0,0.0,141.2,141.2,141.2,0.0,0.0
2019-10-06,142.8,142.8,142.8,0.0,0.0,148.4,148.4,148.4,0.0,0.0,142.5,142.5,142.5,0.0,0.0,144.9,144.9,144.9,0.0,0.0
2019-10-13,139.3,139.3,139.3,0.0,0.0,142.3,142.3,142.3,0.0,0.0,137.9,137.9,137.9,0.0,0.0,137.9,137.9,137.9,0.0,0.0
2019-10-20,152.5,152.5,152.5,0.0,0.0,157.52,157.52,157.52,0.0,0.0,152.1,152.1,152.1,0.0,0.0,156.3,156.3,156.3,0.0,0.0
2019-10-27,146.5,146.5,146.5,0.0,0.0,154.6,154.6,154.6,0.0,0.0,145.8,145.8,145.8,0.0,0.0,154.2,154.2,154.2,0.0,0.0
2019-11-03,163.1,163.1,163.1,0.0,0.0,164.6,164.6,164.6,0.0,0.0,158.4,158.4,158.4,0.0,0.0,164.2,164.2,164.2,0.0,0.0
2019-11-10,156.6,156.6,156.6,0.0,0.0,160.6,160.6,160.6,0.0,0.0,156.6,156.6,156.6,0.0,0.0,158.8,158.8,158.8,0.0,0.0
2019-11-17,158.3,158.3,158.3,0.0,0.0,160.5,160.5,160.5,0.0,0.0,155.45,155.45,155.45,0.0,0.0,156.0,156.0,156.0,0.0,0.0
2019-11-24,150.0,150.0,150.0,0.0,0.0,151.0,151.0,151.0,0.0,0.0,147.2,147.2,147.2,0.0,0.0,148.8,148.8,148.8,0.0,0.0
2019-12-01,148.4,148.4,148.4,0.0,0.0,155.9,155.9,155.9,0.0,0.0,148.1,148.1,148.1,0.0,0.0,154.7,154.7,154.7,0.0,0.0
2019-12-08,164.3,164.3,164.3,0.0,0.0,167.5,167.5,167.5,0.0,0.0,158.7,158.7,158.7,0.0,0.0,159.2,159.2,159.2,0.0,0.0
2019-12-15,168.4,168.4,168.4,0.0,0.0,172.5,172.5,172.5,0.0,0.0,167.8,167.8,167.8,0.0,0.0,171.4,171.4,171.4,0.0,0.0
2019-12-22,178.3,178.3,178.3,0.0,0.0,178.3,178.3,178.3,0.0,0.0,173.38,173.38,173.38,0.0,0.0,173.5,173.5,173.5,0.0,0.0
2019-12-29,185.4,185.4,185.4,0.0,0.0,186.2,186.2,186.2,0.0,0.0,175.3,175.3,175.3,0.0,0.0,177.9,177.9,177.9,0.0,0.0
