Date,ESGR_Open_average,ESGR_Open_max,ESGR_Open_min,ESGR_Open_volatility,ESGR_Open_change,ESGR_High_average,ESGR_High_max,ESGR_High_min,ESGR_High_volatility,ESGR_High_change,ESGR_Low_average,ESGR_Low_max,ESGR_Low_min,ESGR_Low_volatility,ESGR_Low_change,ESGR_Close_average,ESGR_Close_max,ESGR_Close_min,ESGR_Close_volatility,ESGR_Close_change,ESGR_Volume_average,ESGR_Volume_max,ESGR_Volume_min,ESGR_Volume_volatility,ESGR_Volume_change
2018-01-14,210.92000000000002,212.8,207.65,5.150000000000006,-5.150000000000006,212.31,214.95,207.65,7.299999999999983,-7.099999999999994,207.38,210.8,202.05,8.75,-7.649999999999977,209.06,212.55,204.85,7.700000000000017,-5.150000000000006,42568,68950,24088,44862,29398
2018-01-21,208.22,209.95,204.85,5.099999999999994,4.150000000000006,210.654,213.07,209.3,3.769999999999982,1.5999999999999943,207.034,208.12,204.85,3.2700000000000102,2.8499999999999943,208.69,209.35,207.7,1.6500000000000057,-0.6500000000000057,38449,59691,14541,45150,19180
2018-01-28,206.47,207.3,205.5,1.8000000000000114,-1.4000000000000057,209.23,211.5,208.0,3.5,0.0,204.82,206.5,201.0,5.5,-3.8499999999999943,206.53,208.65,202.0,6.650000000000006,-5.400000000000006,33472,42980,25705,17275,4008
2018-02-04,197.6,199.15,195.25,3.9000000000000057,-2.5500000000000114,199.534,204.07,197.95,6.1200000000000045,-6.069999999999993,193.75,196.8,192.0,4.800000000000011,-0.8000000000000114,195.93,197.65,193.8,3.8499999999999943,-2.700000000000017,50530,115302,27371,87931,-87931
2018-02-11,195.5625,197.4,193.6,3.8000000000000114,3.700000000000017,198.495,199.85,196.25,3.5999999999999943,3.5800000000000125,194.3375,196.45,192.65,3.799999999999983,2.5,196.925,198.1,195.2,2.9000000000000057,2.700000000000017,30084,53136,17170,35966,35966
2018-02-18,196.09,197.3,194.2,3.1000000000000227,-0.700000000000017,198.74,201.85,197.25,4.599999999999994,4.549999999999983,193.466,194.6,192.8,1.799999999999983,-0.37000000000000455,195.95,198.65,193.6,5.050000000000011,3.0999999999999943,23220,28132,17829,10303,-9277
2018-02-25,198.91,202.9,196.75,6.150000000000006,4.200000000000017,207.96,215.0,200.4,14.599999999999994,14.599999999999994,198.11,202.9,196.05,6.849999999999994,5.900000000000006,202.62,211.35,198.0,13.349999999999994,13.199999999999989,41907,67918,22446,45472,45472
2018-03-04,213.2,216.4,211.4,5.0,4.650000000000006,216.10999999999999,219.65,214.2,5.450000000000017,5.200000000000017,210.302,212.6,208.16,4.439999999999998,4.439999999999998,213.59,216.1,211.7,4.400000000000006,2.1000000000000227,43682,58125,34380,23745,-23745
2018-03-11,215.26,216.05,214.0,2.0500000000000114,0.4000000000000057,217.0,217.9,216.25,1.6500000000000057,0.75,213.564,214.82,212.7,2.1200000000000045,1.6699999999999875,215.5,216.3,214.05,2.25,1.1000000000000227,55929,76267,43621,32646,8155
2018-03-18,213.82999999999998,217.1,207.45,9.650000000000006,-8.5,216.2,219.1,210.9,8.199999999999989,-8.199999999999989,210.1,215.3,202.4,12.900000000000006,-7.950000000000017,211.6,215.4,205.25,10.150000000000006,-4.5,45582,67967,25495,42472,-22043
