Date,Deutsche X-trackers Harvest CSI 500_etf_Open_average,Deutsche X-trackers Harvest CSI 500_etf_Open_max,Deutsche X-trackers Harvest CSI 500_etf_Open_min,Deutsche X-trackers Harvest CSI 500_etf_Open_volatility,Deutsche X-trackers Harvest CSI 500_etf_Open_change,Deutsche X-trackers Harvest CSI 500_etf_High_average,Deutsche X-trackers Harvest CSI 500_etf_High_max,Deutsche X-trackers Harvest CSI 500_etf_High_min,Deutsche X-trackers Harvest CSI 500_etf_High_volatility,Deutsche X-trackers Harvest CSI 500_etf_High_change,Deutsche X-trackers Harvest CSI 500_etf_Low_average,Deutsche X-trackers Harvest CSI 500_etf_Low_max,Deutsche X-trackers Harvest CSI 500_etf_Low_min,Deutsche X-trackers Harvest CSI 500_etf_Low_volatility,Deutsche X-trackers Harvest CSI 500_etf_Low_change,Deutsche X-trackers Harvest CSI 500_etf_Close_average,Deutsche X-trackers Harvest CSI 500_etf_Close_max,Deutsche X-trackers Harvest CSI 500_etf_Close_min,Deutsche X-trackers Harvest CSI 500_etf_Close_volatility,Deutsche X-trackers Harvest CSI 500_etf_Close_change
2018-06-17,28.69,28.69,28.69,0.0,0.0,28.76,28.76,28.76,0.0,0.0,28.68,28.68,28.68,0.0,0.0,28.7,28.7,28.7,0.0,0.0
2018-06-24,28.57,28.57,28.57,0.0,0.0,28.66,28.66,28.66,0.0,0.0,28.38,28.38,28.38,0.0,0.0,28.56,28.56,28.56,0.0,0.0
2018-07-01,27.35,27.35,27.35,0.0,0.0,27.41,27.41,27.41,0.0,0.0,27.24,27.24,27.24,0.0,0.0,27.32,27.32,27.32,0.0,0.0
2018-07-08,28.14,28.14,28.14,0.0,0.0,28.27,28.27,28.27,0.0,0.0,28.14,28.14,28.14,0.0,0.0,28.27,28.27,28.27,0.0,0.0
2018-07-15,27.78,27.78,27.78,0.0,0.0,27.88,27.88,27.88,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.87,27.87,27.87,0.0,0.0
2018-07-22,28.11,28.11,28.11,0.0,0.0,28.14,28.14,28.14,0.0,0.0,28.01,28.01,28.01,0.0,0.0,28.07,28.07,28.07,0.0,0.0
2018-07-29,26.35,26.35,26.35,0.0,0.0,26.43,26.43,26.43,0.0,0.0,26.3,26.3,26.3,0.0,0.0,26.4,26.4,26.4,0.0,0.0
2018-08-05,26.82,26.82,26.82,0.0,0.0,26.82,26.82,26.82,0.0,0.0,26.5,26.5,26.5,0.0,0.0,26.59,26.59,26.59,0.0,0.0
2018-08-12,25.66,25.66,25.66,0.0,0.0,26.16,26.16,26.16,0.0,0.0,25.5,25.5,25.5,0.0,0.0,26.1,26.1,26.1,0.0,0.0
2018-08-19,26.13,26.13,26.13,0.0,0.0,26.13,26.13,26.13,0.0,0.0,25.98,25.98,25.98,0.0,0.0,26.05,26.05,26.05,0.0,0.0
2018-08-26,25.62,25.62,25.62,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.63,25.63,25.63,0.0,0.0
2018-09-02,25.5,25.5,25.5,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.24,25.24,25.24,0.0,0.0
2018-09-09,25.09,25.09,25.09,0.0,0.0,25.09,25.09,25.09,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.72,24.72,24.72,0.0,0.0
2018-09-16,25.68,25.68,25.68,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.67,25.67,25.67,0.0,0.0
2018-09-23,25.55,25.55,25.55,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.45,25.45,25.45,0.0,0.0
2018-09-30,24.57,24.57,24.57,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.41,24.41,24.41,0.0,0.0,24.57,24.57,24.57,0.0,0.0
2018-10-07,23.0,23.0,23.0,0.0,0.0,23.02,23.02,23.02,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.85,22.85,22.85,0.0,0.0
2018-10-14,21.74,21.74,21.74,0.0,0.0,21.83,21.83,21.83,0.0,0.0,21.68,21.68,21.68,0.0,0.0,21.7,21.7,21.7,0.0,0.0
2018-10-21,22.17,22.17,22.17,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.17,22.17,22.17,0.0,0.0,22.3,22.3,22.3,0.0,0.0
2018-10-28,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.42,23.42,23.42,0.0,0.0
2018-11-04,22.77,22.77,22.77,0.0,0.0,23.0,23.0,23.0,0.0,0.0,22.77,22.77,22.77,0.0,0.0,22.99,22.99,22.99,0.0,0.0
2018-11-11,24.85,24.85,24.85,0.0,0.0,25.16,25.16,25.16,0.0,0.0,24.72,24.72,24.72,0.0,0.0,25.16,25.16,25.16,0.0,0.0
2018-11-18,23.39,23.39,23.39,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.21,23.21,23.21,0.0,0.0,23.34,23.34,23.34,0.0,0.0
2018-11-25,22.99,22.99,22.99,0.0,0.0,23.2,23.2,23.2,0.0,0.0,22.99,22.99,22.99,0.0,0.0,23.2,23.2,23.2,0.0,0.0
2018-12-02,23.6,23.6,23.6,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.39,23.39,23.39,0.0,0.0
2018-12-09,23.2,23.2,23.2,0.0,0.0,23.21,23.21,23.21,0.0,0.0,23.12,23.12,23.12,0.0,0.0,23.12,23.12,23.12,0.0,0.0
2018-12-16,22.53,22.53,22.53,0.0,0.0,22.61,22.61,22.61,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.34,22.34,22.34,0.0,0.0
2018-12-23,22.42,22.42,22.42,0.0,0.0,22.42,22.42,22.42,0.0,0.0,22.22,22.22,22.22,0.0,0.0,22.23,22.23,22.23,0.0,0.0
2018-12-30,22.79,22.79,22.79,0.0,0.0,22.81,22.81,22.81,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.74,22.74,22.74,0.0,0.0
2019-01-06,23.47,23.47,23.47,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.47,23.47,23.47,0.0,0.0,23.5,23.5,23.5,0.0,0.0
2019-01-13,23.79,23.79,23.79,0.0,0.0,23.79,23.79,23.79,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.69,23.69,23.69,0.0,0.0
2019-01-20,23.79,23.79,23.79,0.0,0.0,23.79,23.79,23.79,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.72,23.72,23.72,0.0,0.0
2019-01-27,23.56,23.56,23.56,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.42,23.42,23.42,0.0,0.0
2019-02-03,23.2,23.2,23.2,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.19,23.19,23.19,0.0,0.0
2019-02-10,24.7,24.7,24.7,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.67,24.67,24.67,0.0,0.0
2019-02-17,26.21,26.21,26.21,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.21,26.21,26.21,0.0,0.0,26.51,26.51,26.51,0.0,0.0
2019-02-24,27.94,27.94,27.94,0.0,0.0,28.01,28.01,28.01,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.8,27.8,27.8,0.0,0.0
2019-03-03,28.25,28.25,28.25,0.0,0.0,28.62,28.62,28.62,0.0,0.0,28.25,28.25,28.25,0.0,0.0,28.41,28.41,28.41,0.0,0.0
2019-03-10,29.34,29.34,29.34,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.21,29.21,29.21,0.0,0.0,29.39,29.39,29.39,0.0,0.0
2019-03-17,30.4,30.4,30.4,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.05,30.05,30.05,0.0,0.0,30.1,30.1,30.1,0.0,0.0
2019-03-24,30.24,30.24,30.24,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.15,30.15,30.15,0.0,0.0
2019-03-31,32.15,32.15,32.15,0.0,0.0,32.43,32.43,32.43,0.0,0.0,32.15,32.15,32.15,0.0,0.0,32.39,32.39,32.39,0.0,0.0
2019-04-07,31.65,31.65,31.65,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.71,31.71,31.71,0.0,0.0
2019-04-14,31.71,31.71,31.71,0.0,0.0,31.81,31.81,31.81,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.72,31.72,31.72,0.0,0.0
2019-04-21,29.31,29.31,29.31,0.0,0.0,29.6,29.6,29.6,0.0,0.0,29.31,29.31,29.31,0.0,0.0,29.6,29.6,29.6,0.0,0.0
2019-04-28,28.55,28.55,28.55,0.0,0.0,28.86,28.86,28.86,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.85,28.85,28.85,0.0,0.0
2019-05-05,26.7,26.7,26.7,0.0,0.0,26.77,26.77,26.77,0.0,0.0,26.32,26.32,26.32,0.0,0.0,26.74,26.74,26.74,0.0,0.0
2019-05-12,25.99,25.99,25.99,0.0,0.0,26.06,26.06,26.06,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.78,25.78,25.78,0.0,0.0
2019-05-19,25.73,25.73,25.73,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.36,25.36,25.36,0.0,0.0
2019-05-26,25.82,25.82,25.82,0.0,0.0,25.89,25.89,25.89,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.88,25.88,25.88,0.0,0.0
2019-06-02,24.74,24.74,24.74,0.0,0.0,25.06,25.06,25.06,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.89,24.89,24.89,0.0,0.0
2019-06-09,25.14,25.14,25.14,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.16,25.16,25.16,0.0,0.0
2019-06-16,26.55,26.55,26.55,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.47,26.47,26.47,0.0,0.0,26.48,26.48,26.48,0.0,0.0
2019-06-23,26.36,26.36,26.36,0.0,0.0,26.36,26.36,26.36,0.0,0.0,26.23,26.23,26.23,0.0,0.0,26.23,26.23,26.23,0.0,0.0
2019-06-30,26.77,26.77,26.77,0.0,0.0,26.77,26.77,26.77,0.0,0.0,26.46,26.46,26.46,0.0,0.0,26.59,26.59,26.59,0.0,0.0
2019-07-07,25.64,25.64,25.64,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.55,25.55,25.55,0.0,0.0
2019-07-14,25.94,25.94,25.94,0.0,0.0,25.98,25.98,25.98,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.73,25.73,25.73,0.0,0.0
2019-07-21,26.16,26.16,26.16,0.0,0.0,26.16,26.16,26.16,0.0,0.0,25.96,25.96,25.96,0.0,0.0,26.01,26.01,26.01,0.0,0.0
2019-07-28,25.03,25.03,25.03,0.0,0.0,25.13,25.13,25.13,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.8,24.8,24.8,0.0,0.0
2019-08-04,23.73,23.73,23.73,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.69,23.69,23.69,0.0,0.0
2019-08-11,24.44,24.44,24.44,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.55,24.55,24.55,0.0,0.0
2019-08-18,25.1,25.1,25.1,0.0,0.0,25.1,25.1,25.1,0.0,0.0,24.51,24.51,24.51,0.0,0.0,24.52,24.52,24.52,0.0,0.0
2019-08-25,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0,24.95,24.95,24.95,0.0,0.0,25.04,25.04,25.04,0.0,0.0
2019-09-01,26.54,26.54,26.54,0.0,0.0,26.65,26.65,26.65,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.65,26.65,26.65,0.0,0.0
2019-09-08,27.15,27.15,27.15,0.0,0.0,27.28,27.28,27.28,0.0,0.0,27.15,27.15,27.15,0.0,0.0,27.2,27.2,27.2,0.0,0.0
2019-09-15,26.44,26.44,26.44,0.0,0.0,26.65,26.65,26.65,0.0,0.0,26.35,26.35,26.35,0.0,0.0,26.35,26.35,26.35,0.0,0.0
2019-09-22,25.87,25.87,25.87,0.0,0.0,25.87,25.87,25.87,0.0,0.0,25.22,25.22,25.22,0.0,0.0,25.27,25.27,25.27,0.0,0.0
2019-09-29,25.26,25.26,25.26,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.26,25.26,25.26,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2019-10-06,26.06,26.06,26.06,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.06,26.06,26.06,0.0,0.0,26.31,26.31,26.31,0.0,0.0
2019-10-13,25.67,25.67,25.67,0.0,0.0,25.69,25.69,25.69,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.65,25.65,25.65,0.0,0.0
2019-10-20,25.78,25.78,25.78,0.0,0.0,25.97,25.97,25.97,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.91,25.91,25.91,0.0,0.0
2019-10-27,25.73,25.73,25.73,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.88,25.88,25.88,0.0,0.0
2019-11-03,26.23,26.23,26.23,0.0,0.0,26.23,26.23,26.23,0.0,0.0,26.02,26.02,26.02,0.0,0.0,26.16,26.16,26.16,0.0,0.0
2019-11-10,25.43,25.43,25.43,0.0,0.0,25.48,25.48,25.48,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.47,25.47,25.47,0.0,0.0
2019-11-17,25.62,25.62,25.62,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.47,25.47,25.47,0.0,0.0
2019-11-24,25.59,25.59,25.59,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.42,25.42,25.42,0.0,0.0
2019-12-01,26.08,26.08,26.08,0.0,0.0,26.23,26.23,26.23,0.0,0.0,26.05,26.05,26.05,0.0,0.0,26.23,26.23,26.23,0.0,0.0
2019-12-08,26.78,26.78,26.78,0.0,0.0,26.99,26.99,26.99,0.0,0.0,26.44,26.44,26.44,0.0,0.0,26.68,26.68,26.68,0.0,0.0
2019-12-15,27.22,27.22,27.22,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.15,27.15,27.15,0.0,0.0,27.19,27.19,27.19,0.0,0.0
2019-12-22,27.07,27.07,27.07,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.05,27.05,27.05,0.0,0.0,27.12,27.12,27.12,0.0,0.0
2019-12-29,28.16,28.16,28.16,0.0,0.0,28.34,28.34,28.34,0.0,0.0,28.16,28.16,28.16,0.0,0.0,28.26,28.26,28.26,0.0,0.0
