Date,ProShares Ultra S&P500_Open_average,ProShares Ultra S&P500_Open_max,ProShares Ultra S&P500_Open_min,ProShares Ultra S&P500_Open_volatility,ProShares Ultra S&P500_Open_change,ProShares Ultra S&P500_High_average,ProShares Ultra S&P500_High_max,ProShares Ultra S&P500_High_min,ProShares Ultra S&P500_High_volatility,ProShares Ultra S&P500_High_change,ProShares Ultra S&P500_Low_average,ProShares Ultra S&P500_Low_max,ProShares Ultra S&P500_Low_min,ProShares Ultra S&P500_Low_volatility,ProShares Ultra S&P500_Low_change,ProShares Ultra S&P500_Close_average,ProShares Ultra S&P500_Close_max,ProShares Ultra S&P500_Close_min,ProShares Ultra S&P500_Close_volatility,ProShares Ultra S&P500_Close_change
2018-07-01,115.53,115.53,115.53,0.0,0.0,116.66,116.66,116.66,0.0,0.0,115.5,115.5,115.5,0.0,0.0,116.61,116.61,116.61,0.0,0.0
2018-07-08,118.02,118.02,118.02,0.0,0.0,118.14,118.14,118.14,0.0,0.0,117.35,117.35,117.35,0.0,0.0,117.72,117.72,117.72,0.0,0.0
2018-07-15,117.75,117.75,117.75,0.0,0.0,118.6,118.6,118.6,0.0,0.0,117.45,117.45,117.45,0.0,0.0,118.44,118.44,118.44,0.0,0.0
2018-07-22,119.43,119.43,119.43,0.0,0.0,119.56,119.56,119.56,0.0,0.0,117.58,117.58,117.58,0.0,0.0,118.03,118.03,118.03,0.0,0.0
2018-07-29,121.13,121.13,121.13,0.0,0.0,122.3,122.3,122.3,0.0,0.0,120.78,120.78,120.78,0.0,0.0,122.04,122.04,122.04,0.0,0.0
2018-08-05,120.91,120.91,120.91,0.0,0.0,121.5,121.5,121.5,0.0,0.0,119.46,119.46,119.46,0.0,0.0,119.67,119.67,119.67,0.0,0.0
2018-08-12,122.68,122.68,122.68,0.0,0.0,122.96,122.96,122.96,0.0,0.0,122.16,122.16,122.16,0.0,0.0,122.69,122.69,122.69,0.0,0.0
2018-08-19,125.3,125.3,125.3,0.0,0.0,126.24,126.24,126.24,0.0,0.0,125.19,125.19,125.19,0.0,0.0,126.09,126.09,126.09,0.0,0.0
2018-08-26,126.1,126.1,126.1,0.0,0.0,126.96,126.96,126.96,0.0,0.0,125.65,125.65,125.65,0.0,0.0,126.51,126.51,126.51,0.0,0.0
2018-09-02,125.06,125.06,125.06,0.0,0.0,125.31,125.31,125.31,0.0,0.0,124.32,124.32,124.32,0.0,0.0,124.5,124.5,124.5,0.0,0.0
2018-09-09,126.84,126.84,126.84,0.0,0.0,126.84,126.84,126.84,0.0,0.0,125.22,125.22,125.22,0.0,0.0,125.5,125.5,125.5,0.0,0.0
2018-09-16,128.32,128.32,128.32,0.0,0.0,128.44,128.44,128.44,0.0,0.0,127.44,127.44,127.44,0.0,0.0,128.08,128.08,128.08,0.0,0.0
2018-09-23,128.78,128.78,128.78,0.0,0.0,129.49,129.49,129.49,0.0,0.0,127.79,127.79,127.79,0.0,0.0,128.41,128.41,128.41,0.0,0.0
2018-09-30,124.22,124.22,124.22,0.0,0.0,125.25,125.25,125.25,0.0,0.0,122.9,122.9,122.9,0.0,0.0,124.86,124.86,124.86,0.0,0.0
2018-10-07,114.16,114.16,114.16,0.0,0.0,115.38,115.38,115.38,0.0,0.0,113.13,113.13,113.13,0.0,0.0,113.34,113.34,113.34,0.0,0.0
2018-10-14,115.23,115.23,115.23,0.0,0.0,115.54,115.54,115.54,0.0,0.0,113.08,113.08,113.08,0.0,0.0,113.58,113.58,113.58,0.0,0.0
2018-10-21,108.26,108.26,108.26,0.0,0.0,109.35,109.35,109.35,0.0,0.0,101.13,101.13,101.13,0.0,0.0,104.3,104.3,104.3,0.0,0.0
2018-10-28,111.02,111.02,111.02,0.0,0.0,112.3,112.3,112.3,0.0,0.0,110.18,110.18,110.18,0.0,0.0,111.8,111.8,111.8,0.0,0.0
2018-11-04,114.76,114.76,114.76,0.0,0.0,115.0,115.0,115.0,0.0,0.0,110.49,110.49,110.49,0.0,0.0,110.87,110.87,110.87,0.0,0.0
2018-11-11,111.26,111.26,111.26,0.0,0.0,111.46,111.46,111.46,0.0,0.0,107.2,107.2,107.2,0.0,0.0,108.0,108.0,108.0,0.0,0.0
2018-11-18,105.24,105.24,105.24,0.0,0.0,106.59,106.59,106.59,0.0,0.0,104.88,104.88,104.88,0.0,0.0,106.54,106.54,106.54,0.0,0.0
2018-11-25,116.91,116.91,116.91,0.0,0.0,116.96,116.96,116.96,0.0,0.0,114.57,114.57,114.57,0.0,0.0,115.98,115.98,115.98,0.0,0.0
2018-12-02,102.89,102.89,102.89,0.0,0.0,104.26,104.26,104.26,0.0,0.0,99.19,99.19,99.19,0.0,0.0,103.38,103.38,103.38,0.0,0.0
2018-12-09,99.68,99.68,99.68,0.0,0.0,100.64,100.64,100.64,0.0,0.0,95.18,95.18,95.18,0.0,0.0,96.46,96.46,96.46,0.0,0.0
2018-12-16,85.39,85.39,85.39,0.0,0.0,86.24,86.24,86.24,0.0,0.0,81.81,81.81,81.81,0.0,0.0,81.81,81.81,81.81,0.0,0.0
2018-12-23,92.43,92.43,92.43,0.0,0.0,92.86,92.86,92.86,0.0,0.0,90.98,90.98,90.98,0.0,0.0,92.82,92.82,92.82,0.0,0.0
2018-12-30,94.57,94.57,94.57,0.0,0.0,97.01,97.01,97.01,0.0,0.0,93.81,93.81,93.81,0.0,0.0,95.8,95.8,95.8,0.0,0.0
2019-01-06,97.61,97.61,97.61,0.0,0.0,98.69,98.69,98.69,0.0,0.0,97.29,97.29,97.29,0.0,0.0,98.07,98.07,98.07,0.0,0.0
2019-01-13,103.81,103.81,103.81,0.0,0.0,105.33,105.33,105.33,0.0,0.0,103.13,103.13,103.13,0.0,0.0,104.88,104.88,104.88,0.0,0.0
2019-01-20,102.45,102.45,102.45,0.0,0.0,102.79,102.79,102.79,0.0,0.0,101.18,101.18,101.18,0.0,0.0,102.79,102.79,102.79,0.0,0.0
2019-01-27,107.61,107.61,107.61,0.0,0.0,109.15,109.15,109.15,0.0,0.0,107.03,107.03,107.03,0.0,0.0,109.15,109.15,109.15,0.0,0.0
2019-02-03,108.4,108.4,108.4,0.0,0.0,108.61,108.61,108.61,0.0,0.0,107.45,107.45,107.45,0.0,0.0,107.93,107.93,107.93,0.0,0.0
2019-02-10,112.47,112.47,112.47,0.0,0.0,113.3,113.3,113.3,0.0,0.0,112.27,112.27,112.27,0.0,0.0,113.26,113.26,113.26,0.0,0.0
2019-02-17,115.93,115.93,115.93,0.0,0.0,116.41,116.41,116.41,0.0,0.0,114.87,114.87,114.87,0.0,0.0,115.04,115.04,115.04,0.0,0.0
2019-02-24,116.57,116.57,116.57,0.0,0.0,116.75,116.75,116.75,0.0,0.0,112.64,112.64,112.64,0.0,0.0,114.76,114.76,114.76,0.0,0.0
2019-03-03,111.26,111.26,111.26,0.0,0.0,113.96,113.96,113.96,0.0,0.0,111.26,111.26,111.26,0.0,0.0,113.91,113.91,113.91,0.0,0.0
2019-03-10,117.31,117.31,117.31,0.0,0.0,118.25,118.25,118.25,0.0,0.0,117.11,117.11,117.11,0.0,0.0,118.04,118.04,118.04,0.0,0.0
2019-03-17,114.75,114.75,114.75,0.0,0.0,115.8,115.8,115.8,0.0,0.0,113.76,113.76,113.76,0.0,0.0,114.9,114.9,114.9,0.0,0.0
2019-03-24,119.48,119.48,119.48,0.0,0.0,120.66,120.66,120.66,0.0,0.0,119.23,119.23,119.23,0.0,0.0,120.44,120.44,120.44,0.0,0.0
2019-03-31,122.22,122.22,122.22,0.0,0.0,122.92,122.92,122.92,0.0,0.0,121.61,121.61,121.61,0.0,0.0,122.85,122.85,122.85,0.0,0.0
2019-04-07,123.99,123.99,123.99,0.0,0.0,124.04,124.04,124.04,0.0,0.0,122.97,122.97,122.97,0.0,0.0,123.75,123.75,123.75,0.0,0.0
2019-04-14,122.95,122.95,122.95,0.0,0.0,124.04,124.04,124.04,0.0,0.0,122.87,122.87,122.87,0.0,0.0,123.88,123.88,123.88,0.0,0.0
2019-04-21,126.59,126.59,126.59,0.0,0.0,127.36,127.36,127.36,0.0,0.0,126.49,126.49,126.49,0.0,0.0,126.86,126.86,126.86,0.0,0.0
2019-04-28,122.74,122.74,122.74,0.0,0.0,126.25,126.25,126.25,0.0,0.0,122.44,122.44,122.44,0.0,0.0,125.83,125.83,125.83,0.0,0.0
2019-05-05,116.88,116.88,116.88,0.0,0.0,117.79,117.79,117.79,0.0,0.0,114.79,114.79,114.79,0.0,0.0,115.59,115.59,115.59,0.0,0.0
2019-05-12,118.11,118.11,118.11,0.0,0.0,119.21,119.21,119.21,0.0,0.0,117.31,117.31,117.31,0.0,0.0,118.07,118.07,118.07,0.0,0.0
2019-05-19,117.74,117.74,117.74,0.0,0.0,118.08,118.08,118.08,0.0,0.0,116.33,116.33,116.33,0.0,0.0,116.88,116.88,116.88,0.0,0.0
2019-05-26,110.66,110.66,110.66,0.0,0.0,111.68,111.68,111.68,0.0,0.0,108.88,108.88,108.88,0.0,0.0,110.06,110.06,110.06,0.0,0.0
2019-06-02,122.14,122.14,122.14,0.0,0.0,123.36,123.36,123.36,0.0,0.0,121.72,121.72,121.72,0.0,0.0,121.83,121.83,121.83,0.0,0.0
2019-06-09,122.18,122.18,122.18,0.0,0.0,122.76,122.76,122.76,0.0,0.0,121.89,121.89,121.89,0.0,0.0,122.13,122.13,122.13,0.0,0.0
2019-06-16,127.28,127.28,127.28,0.0,0.0,127.58,127.58,127.58,0.0,0.0,126.66,126.66,126.66,0.0,0.0,126.84,126.84,126.84,0.0,0.0
2019-06-23,129.01,129.01,129.01,0.0,0.0,129.21,129.21,129.21,0.0,0.0,127.01,127.01,127.01,0.0,0.0,128.1,128.1,128.1,0.0,0.0
2019-06-30,129.21,129.21,129.21,0.0,0.0,129.52,129.52,129.52,0.0,0.0,128.53,128.53,128.53,0.0,0.0,129.01,129.01,129.01,0.0,0.0
2019-07-07,132.72,132.72,132.72,0.0,0.0,132.73,132.73,132.73,0.0,0.0,131.92,131.92,131.92,0.0,0.0,132.4,132.4,132.4,0.0,0.0
2019-07-14,129.53,129.53,129.53,0.0,0.0,130.29,130.29,130.29,0.0,0.0,129.04,129.04,129.04,0.0,0.0,129.77,129.77,129.77,0.0,0.0
2019-07-21,133.14,133.14,133.14,0.0,0.0,133.19,133.19,133.19,0.0,0.0,132.24,132.24,132.24,0.0,0.0,132.84,132.84,132.84,0.0,0.0
2019-07-28,121.14,121.14,121.14,0.0,0.0,121.22,121.22,121.22,0.0,0.0,115.67,115.67,115.67,0.0,0.0,117.72,117.72,117.72,0.0,0.0
2019-08-04,122.38,122.38,122.38,0.0,0.0,122.94,122.94,122.94,0.0,0.0,119.92,119.92,119.92,0.0,0.0,120.87,120.87,120.87,0.0,0.0
2019-08-11,124.08,124.08,124.08,0.0,0.0,124.79,124.79,124.79,0.0,0.0,123.44,123.44,123.44,0.0,0.0,124.22,124.22,124.22,0.0,0.0
2019-08-18,119.72,119.72,119.72,0.0,0.0,120.26,120.26,120.26,0.0,0.0,118.32,118.32,118.32,0.0,0.0,120.25,120.25,120.25,0.0,0.0
2019-08-25,125.46,125.46,125.46,0.0,0.0,125.48,125.48,125.48,0.0,0.0,123.09,123.09,123.09,0.0,0.0,123.96,123.96,123.96,0.0,0.0
2019-09-01,129.62,129.62,129.62,0.0,0.0,129.67,129.67,129.67,0.0,0.0,127.89,127.89,127.89,0.0,0.0,128.76,128.76,128.76,0.0,0.0
2019-09-08,130.06,130.06,130.06,0.0,0.0,130.76,130.76,130.76,0.0,0.0,129.74,129.74,129.74,0.0,0.0,130.4,130.4,130.4,0.0,0.0
2019-09-15,129.2,129.2,129.2,0.0,0.0,130.46,130.46,130.46,0.0,0.0,129.0,129.0,129.0,0.0,0.0,129.81,129.81,129.81,0.0,0.0
2019-09-22,127.73,127.73,127.73,0.0,0.0,129.11,129.11,129.11,0.0,0.0,127.71,127.71,127.71,0.0,0.0,128.45,128.45,128.45,0.0,0.0
2019-09-29,125.42,125.42,125.42,0.0,0.0,126.96,126.96,126.96,0.0,0.0,124.84,124.84,124.84,0.0,0.0,125.12,125.12,125.12,0.0,0.0
2019-10-06,127.4,127.4,127.4,0.0,0.0,128.01,128.01,128.01,0.0,0.0,127.11,127.11,127.11,0.0,0.0,127.5,127.5,127.5,0.0,0.0
2019-10-13,130.36,130.36,130.36,0.0,0.0,131.0,131.0,131.0,0.0,0.0,129.92,129.92,129.92,0.0,0.0,130.91,130.91,130.91,0.0,0.0
2019-10-20,133.3,133.3,133.3,0.0,0.0,134.13,134.13,134.13,0.0,0.0,133.3,133.3,133.3,0.0,0.0,133.72,133.72,133.72,0.0,0.0
2019-10-27,137.59,137.59,137.59,0.0,0.0,137.72,137.72,137.72,0.0,0.0,136.81,136.81,136.81,0.0,0.0,137.12,137.12,137.12,0.0,0.0
2019-11-03,137.17,137.17,137.17,0.0,0.0,138.12,138.12,138.12,0.0,0.0,137.0,137.0,137.0,0.0,0.0,137.98,137.98,137.98,0.0,0.0
2019-11-10,140.72,140.72,140.72,0.0,0.0,141.4,141.4,141.4,0.0,0.0,140.29,140.29,140.29,0.0,0.0,141.13,141.13,141.13,0.0,0.0
2019-11-17,141.04,141.04,141.04,0.0,0.0,142.3,142.3,142.3,0.0,0.0,141.04,141.04,141.04,0.0,0.0,142.27,142.27,142.27,0.0,0.0
2019-11-24,143.32,143.32,143.32,0.0,0.0,143.32,143.32,143.32,0.0,0.0,140.22,140.22,140.22,0.0,0.0,140.65,140.65,140.65,0.0,0.0
2019-12-01,143.07,143.07,143.07,0.0,0.0,143.74,143.74,143.74,0.0,0.0,142.51,142.51,142.51,0.0,0.0,142.6,142.6,142.6,0.0,0.0
2019-12-08,147.37,147.37,147.37,0.0,0.0,148.23,148.23,148.23,0.0,0.0,147.34,147.34,147.34,0.0,0.0,147.62,147.62,147.62,0.0,0.0
2019-12-15,150.97,150.97,150.97,0.0,0.0,150.99,150.99,150.99,0.0,0.0,150.47,150.47,150.47,0.0,0.0,150.62,150.62,150.62,0.0,0.0
2019-12-22,151.85,151.85,151.85,0.0,0.0,151.95,151.95,151.95,0.0,0.0,149.63,149.63,149.63,0.0,0.0,150.17,150.17,150.17,0.0,0.0
2019-12-29,150.06,150.06,150.06,0.0,0.0,152.44,152.44,152.44,0.0,0.0,150.02,150.02,150.02,0.0,0.0,151.27,151.27,151.27,0.0,0.0
