Date,WYNN_Open_average,WYNN_Open_max,WYNN_Open_min,WYNN_Open_volatility,WYNN_Open_change,WYNN_High_average,WYNN_High_max,WYNN_High_min,WYNN_High_volatility,WYNN_High_change,WYNN_Low_average,WYNN_Low_max,WYNN_Low_min,WYNN_Low_volatility,WYNN_Low_change,WYNN_Close_average,WYNN_Close_max,WYNN_Close_min,WYNN_Close_volatility,WYNN_Close_change,WYNN_Volume_average,WYNN_Volume_max,WYNN_Volume_min,WYNN_Volume_volatility,WYNN_Volume_change
2018-01-14,175.972,187.59,170.6,16.99000000000001,16.99000000000001,179.842,195.84,172.63,23.210000000000008,23.210000000000008,174.304,185.02,167.44,17.580000000000013,17.580000000000013,178.534,195.23,168.73,26.5,26.5,3219461,6777532,1840753,4936779,3513173
2018-01-21,193.518,201.99,171.03,30.960000000000008,-25.909999999999997,196.224,203.63,171.84,31.789999999999992,-29.849999999999994,185.466,198.16,162.34,35.81999999999999,-32.25,187.98,200.6,163.48,37.120000000000005,-31.47,11810067,25903548,3248360,22655188,21641794
2018-01-28,166.748,173.27,160.89,12.380000000000024,4.730000000000018,172.968,176.98,170.78,6.199999999999989,-1.5200000000000102,163.73,166.0,160.72,5.280000000000001,4.5800000000000125,167.902,171.39,165.48,5.909999999999997,-5.909999999999997,8895886,16494619,4916767,11577852,-11577852
2018-02-04,170.706,178.2,163.5,14.699999999999989,4.1200000000000045,172.692,180.1,167.66,12.439999999999998,0.09999999999999432,165.446,172.95,160.89,12.060000000000002,-0.2400000000000091,167.792,177.32,162.92,14.400000000000006,-0.30000000000001137,6728777,15719925,3427519,12292406,-245218
2018-02-11,163.8,164.58,163.0,1.5800000000000125,1.1100000000000136,166.15,167.38,165.38,2.0,1.829999999999984,162.3375,162.55,161.8,0.75,0.01999999999998181,164.2775,164.66,164.01,0.6500000000000057,-0.37999999999999545,2583297,3451213,2116686,1334527,1328321
2018-02-18,165.606,168.07,163.88,4.189999999999998,4.189999999999998,168.142,169.72,166.92,2.8000000000000114,2.8000000000000114,164.242,167.21,162.07,5.140000000000015,3.930000000000007,166.32,169.0,164.19,4.810000000000002,4.0800000000000125,2018647,2533350,1776347,757003,-139479
2018-02-25,165.904,169.42,161.33,8.089999999999975,-8.089999999999975,167.656,169.95,163.5,6.449999999999989,-2.930000000000007,162.35999999999999,166.83,156.54,10.29000000000002,-7.849999999999994,165.558,168.75,163.06,5.689999999999998,-3.6899999999999977,2822774,4147623,2023184,2124439,780396
2018-03-04,176.684,189.22,165.12,24.099999999999994,22.580000000000013,180.424,192.75,167.3,25.44999999999999,25.019999999999982,174.564,188.18,164.01,24.170000000000016,24.170000000000016,178.996,191.79,166.78,25.00999999999999,25.00999999999999,4705056,9408501,1257555,8150946,3701503
2018-03-11,186.618,191.69,183.7,7.990000000000009,-7.990000000000009,187.5,191.75,183.7,8.050000000000011,-8.050000000000011,183.45,184.71,180.31,4.400000000000006,-4.400000000000006,184.644,186.21,181.62,4.590000000000003,-3.789999999999992,2164020,3765858,1467307,2298551,-2298551
2018-03-18,180.302,183.04,176.68,6.359999999999985,-3.730000000000018,182.258,185.8,179.24,6.560000000000002,-6.5,176.386,181.02,173.84,7.180000000000007,-7.180000000000007,178.30599999999998,184.19,175.54,8.650000000000006,-7.189999999999998,3918212,5924161,1737032,4187129,775446
2018-03-25,179.61,184.78,176.94,7.840000000000003,5.6299999999999955,182.45499999999998,186.29,177.43,8.859999999999985,3.0900000000000034,176.435,178.95,173.06,5.889999999999986,2.3499999999999943,179.2825,182.36,176.04,6.320000000000022,3.2700000000000102,2769588,3300738,2262613,1038125,-392635
2018-04-01,180.506,183.05,177.09,5.960000000000008,-4.050000000000011,182.67,184.65,179.97,4.680000000000007,-1.4300000000000068,177.15200000000002,178.8,175.76,3.0400000000000205,-0.3300000000000125,179.99800000000002,181.24,178.49,2.75,0.07999999999998408,2073485,2809602,1619608,1189994,-122269
2018-04-08,183.58599999999998,187.42,180.85,6.569999999999993,1.490000000000009,186.446,188.76,183.49,5.269999999999982,4.6200000000000045,181.278,182.65,179.63,3.0200000000000102,0.8599999999999852,184.452,188.7,179.83,8.869999999999976,5.4199999999999875,1932798,3135939,1180931,1955008,-93954
2018-04-15,191.856,193.63,190.04,3.5900000000000034,2.969999999999999,193.49,194.3,191.79,2.5100000000000193,2.2700000000000102,189.914,190.78,188.7,2.0800000000000125,0.8700000000000045,192.192,193.24,190.65,2.5900000000000034,2.5900000000000034,1888269,2068605,1777314,291291,-291291
2018-04-22,186.686,193.74,183.23,10.51000000000002,-7.760000000000019,188.356,194.66,184.7,9.960000000000008,-6.340000000000003,182.958,186.89,179.22,7.6699999999999875,-1.7299999999999898,185.69,190.0,182.89,7.110000000000014,-3.8100000000000023,3017342,4413670,2057686,2355984,-1680375
2018-04-29,190.766,192.84,188.43,4.409999999999997,4.409999999999997,193.394,195.32,192.3,3.019999999999982,1.0200000000000102,189.21,190.36,188.02,2.3400000000000034,2.0999999999999943,191.764,192.41,191.03,1.3799999999999955,0.060000000000002274,2142084,2864403,1781337,1083066,-928452
2018-05-06,195.85399999999998,201.01,191.48,9.530000000000001,3.8499999999999943,198.578,202.48,193.19,9.289999999999992,3.280000000000001,192.892,196.81,190.5,6.310000000000002,-0.009999999999990905,195.95,201.51,191.63,9.879999999999995,-0.12000000000000455,2337590,3152418,1261614,1890804,1363266
2018-05-13,191.316,192.75,189.77,2.9799999999999898,0.6799999999999784,193.73000000000002,196.39,192.05,4.339999999999975,4.119999999999976,189.37,191.81,187.97,3.8400000000000034,3.430000000000007,191.32399999999998,194.18,189.03,5.150000000000006,3.2600000000000193,1817942,2492886,1319351,1173535,609830
2018-05-20,193.7825,194.68,192.69,1.990000000000009,-0.7199999999999989,195.0325,195.25,194.74,0.5099999999999909,0.25,192.5725,193.46,191.95,1.5100000000000193,0.5199999999999818,194.0875,194.61,193.65,0.960000000000008,0.3300000000000125,1105914,1247104,814874,432230,-28655
2018-05-27,193.414,195.92,191.81,4.109999999999985,-0.47999999999998977,194.996,197.68,192.48,5.200000000000017,-1.9699999999999989,189.256,193.52,181.16,12.360000000000014,-9.909999999999997,192.07999999999998,196.01,182.83,13.179999999999978,-10.559999999999974,2821289,5783503,1048176,4735327,4735327
2018-06-03,179.178,182.49,176.64,5.850000000000023,-3.0500000000000114,181.53,184.43,179.75,4.680000000000007,-1.0600000000000023,176.118,179.06,174.61,4.449999999999989,4.1299999999999955,178.316,180.82,176.25,4.569999999999993,3.9399999999999977,4245649,7194503,2434221,4760282,-3287937
2018-06-10,177.018,182.1,172.21,9.889999999999986,-9.889999999999986,178.252,183.15,174.82,8.330000000000013,-7.1200000000000045,174.934,179.2,172.14,7.060000000000002,-7.060000000000002,176.09199999999998,179.39,173.31,6.079999999999984,-4.299999999999983,2872616,3365543,2412479,953064,-485856
2018-06-17,172.376,174.21,168.5,5.710000000000008,-4.300000000000011,174.062,176.73,170.72,6.009999999999991,-4.650000000000006,170.454,173.88,165.52,8.359999999999985,-6.299999999999983,171.108,174.44,166.54,7.900000000000006,-5.8799999999999955,2516202,3024311,1898801,1125510,-61474
2018-06-24,164.094,166.7,159.27,7.429999999999978,-7.359999999999985,166.196,169.29,159.99,9.299999999999983,-8.340000000000003,161.47,165.45,151.84,13.609999999999985,-13.609999999999985,163.32,167.34,154.14,13.200000000000017,-13.060000000000002,3073133,6755047,1401237,5353810,4869917
2018-07-01,155.6025,160.42,152.29,8.129999999999995,5.809999999999974,157.415,162.22,154.91,7.310000000000002,6.77000000000001,154.2475,159.77,151.02,8.75,7.760000000000019,156.0,160.13,152.17,7.960000000000008,7.960000000000008,2867877,4568893,2048757,2520136,2341156
2018-07-08,163.392,165.5,162.2,3.3000000000000114,3.3000000000000114,165.284,166.77,162.79,3.980000000000018,0.5400000000000205,162.304,164.48,160.96,3.519999999999982,2.8499999999999943,164.474,166.03,161.19,4.840000000000003,0.6500000000000057,2323116,4050997,1373895,2677102,-2677102
2018-07-15,164.16,165.04,163.55,1.4899999999999807,-1.0999999999999943,165.028,165.52,164.64,0.8800000000000239,-0.8800000000000239,162.694,163.27,162.07,1.200000000000017,-0.06999999999999318,164.228,164.96,163.57,1.3900000000000148,-1.2199999999999989,1515220,1704635,1258011,446624,49002
