Date,TEL_stock_Open_average,TEL_stock_Open_max,TEL_stock_Open_min,TEL_stock_Open_volatility,TEL_stock_Open_change,TEL_stock_High_average,TEL_stock_High_max,TEL_stock_High_min,TEL_stock_High_volatility,TEL_stock_High_change,TEL_stock_Low_average,TEL_stock_Low_max,TEL_stock_Low_min,TEL_stock_Low_volatility,TEL_stock_Low_change,TEL_stock_Close_average,TEL_stock_Close_max,TEL_stock_Close_min,TEL_stock_Close_volatility,TEL_stock_Close_change,TEL_stock_Volume_average,TEL_stock_Volume_max,TEL_stock_Volume_min,TEL_stock_Volume_volatility,TEL_stock_Volume_change
2018-01-14,100.68,100.73,100.57,0.1600000000000108,0.1600000000000108,101.1225,101.56,100.88,0.6800000000000068,0.5600000000000023,100.005,100.38,99.64,0.7399999999999949,0.7399999999999949,100.345,100.73,99.97,0.7600000000000051,0.6200000000000045,1993055,2215728,1683721,532007,117488
2018-01-21,103.246,108.1,100.56,7.539999999999992,2.6899999999999977,104.39200000000001,108.23,101.26,6.969999999999999,3.799999999999997,101.56,102.73,100.03,2.700000000000003,2.700000000000003,102.268,104.35,100.7,3.6499999999999915,3.089999999999989,2546275,4131417,1645652,2485765,675701
2018-01-28,103.036,103.5,102.28,1.2199999999999989,-0.18000000000000682,104.05199999999999,105.23,103.07,2.160000000000011,-1.0900000000000034,102.378,103.5,102.05,1.4500000000000028,-1.4500000000000028,102.94,103.88,102.18,1.6999999999999886,-1.6999999999999886,2456741,2907350,1939346,968004,108020
2018-02-04,98.64,101.2,96.27,4.930000000000007,-4.930000000000007,100.356,103.06,97.24,5.820000000000007,-5.820000000000007,96.162,98.72,92.48,6.239999999999995,-6.239999999999995,97.828,99.61,95.27,4.340000000000003,-2.319999999999993,2431096,3189465,1887700,1301765,703559
2018-02-11,98.958,101.13,97.25,3.8799999999999955,3.8799999999999955,100.524,102.83,99.12,3.7099999999999937,3.5600000000000023,98.618,100.59,96.91,3.680000000000007,3.680000000000007,100.146,102.1,98.7,3.3999999999999915,3.3999999999999915,1595799,2201810,1087032,1114778,-494894
2018-02-18,102.0,102.84,101.46,1.3800000000000097,0.22000000000001307,102.9675,104.16,102.17,1.9899999999999949,-0.9000000000000057,101.3475,102.15,100.72,1.4300000000000068,0.11999999999999034,101.9925,102.51,101.02,1.490000000000009,-0.2400000000000091,1190896,1384828,759198,625630,-504865
2018-02-25,102.842,104.58,99.31,5.269999999999996,-3.5999999999999943,104.184,106.0,101.53,4.469999999999999,-3.069999999999993,101.742,104.31,98.93,5.3799999999999955,-3.549999999999997,102.676,104.44,100.08,4.359999999999999,-3.0600000000000023,1535584,2264686,1179043,1085643,218063
2018-03-04,101.988,103.32,100.82,2.5,2.319999999999993,103.196,105.79,102.06,3.730000000000004,3.730000000000004,101.384,103.13,99.58,3.549999999999997,3.549999999999997,102.854,105.75,101.59,4.159999999999997,4.159999999999997,1587546,2248281,993248,1255033,-157210
2018-03-11,104.952,105.67,103.84,1.8299999999999983,-0.9900000000000091,105.402,105.89,105.0,0.8900000000000006,-0.6599999999999966,103.886,104.59,103.15,1.4399999999999977,-0.6200000000000045,104.548,105.24,103.93,1.309999999999988,-0.7999999999999972,1264562,1430441,1066830,363611,-42055
2018-03-18,103.388,104.61,100.89,3.719999999999999,-3.3100000000000023,104.034,106.0,100.89,5.109999999999999,-3.319999999999993,101.44,104.19,96.7,7.489999999999995,-5.539999999999992,101.98400000000001,104.68,96.84,7.840000000000003,-6.530000000000001,1287925,1723737,873329,850408,613343
2018-03-25,98.3575,99.89,97.33,2.5600000000000023,-0.9000000000000057,99.705,100.74,98.27,2.469999999999999,1.5699999999999932,96.9025,97.25,96.07,1.1800000000000068,-0.10999999999999943,98.25,99.9,96.34,3.5600000000000023,0.9400000000000119,1686604,1906988,1403649,503339,503339
2018-04-01,97.998,99.34,96.58,2.760000000000005,-1.6300000000000097,98.74,99.47,98.03,1.4399999999999977,-1.4399999999999977,96.336,98.2,94.77,3.430000000000007,-1.0300000000000011,97.65,98.79,95.91,2.8800000000000097,-1.0,1281521,1478147,1053167,424980,-103627
