Date,First Trust Global Natural Resources Income_Open_average,First Trust Global Natural Resources Income_Open_max,First Trust Global Natural Resources Income_Open_min,First Trust Global Natural Resources Income_Open_volatility,First Trust Global Natural Resources Income_Open_change,First Trust Global Natural Resources Income_High_average,First Trust Global Natural Resources Income_High_max,First Trust Global Natural Resources Income_High_min,First Trust Global Natural Resources Income_High_volatility,First Trust Global Natural Resources Income_High_change,First Trust Global Natural Resources Income_Low_average,First Trust Global Natural Resources Income_Low_max,First Trust Global Natural Resources Income_Low_min,First Trust Global Natural Resources Income_Low_volatility,First Trust Global Natural Resources Income_Low_change,First Trust Global Natural Resources Income_Close_average,First Trust Global Natural Resources Income_Close_max,First Trust Global Natural Resources Income_Close_min,First Trust Global Natural Resources Income_Close_volatility,First Trust Global Natural Resources Income_Close_change
2018-03-25,12.18,12.18,12.18,0.0,0.0,12.2,12.2,12.2,0.0,0.0,12.15,12.15,12.15,0.0,0.0,12.19,12.19,12.19,0.0,0.0
2018-04-01,12.26,12.26,12.26,0.0,0.0,12.35,12.35,12.35,0.0,0.0,12.26,12.26,12.26,0.0,0.0,12.35,12.35,12.35,0.0,0.0
2018-04-08,12.61,12.61,12.61,0.0,0.0,12.64,12.64,12.64,0.0,0.0,12.6,12.6,12.6,0.0,0.0,12.64,12.64,12.64,0.0,0.0
2018-04-15,12.76,12.76,12.76,0.0,0.0,12.76,12.76,12.76,0.0,0.0,12.76,12.76,12.76,0.0,0.0,12.76,12.76,12.76,0.0,0.0
2018-04-22,12.69,12.69,12.69,0.0,0.0,12.69,12.69,12.69,0.0,0.0,12.69,12.69,12.69,0.0,0.0,12.69,12.69,12.69,0.0,0.0
2018-04-29,12.72,12.72,12.72,0.0,0.0,12.72,12.72,12.72,0.0,0.0,12.63,12.63,12.63,0.0,0.0,12.63,12.63,12.63,0.0,0.0
2018-05-06,13.07,13.07,13.07,0.0,0.0,13.13,13.13,13.13,0.0,0.0,13.0,13.0,13.0,0.0,0.0,13.12,13.12,13.12,0.0,0.0
2018-05-13,13.21,13.21,13.21,0.0,0.0,13.25,13.25,13.25,0.0,0.0,13.2,13.2,13.2,0.0,0.0,13.25,13.25,13.25,0.0,0.0
2018-05-20,12.74,12.74,12.74,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.74,12.74,12.74,0.0,0.0
2018-05-27,12.95,12.95,12.95,0.0,0.0,12.95,12.95,12.95,0.0,0.0,12.93,12.93,12.93,0.0,0.0,12.93,12.93,12.93,0.0,0.0
2018-06-03,13.15,13.15,13.15,0.0,0.0,13.17,13.17,13.17,0.0,0.0,13.15,13.15,13.15,0.0,0.0,13.16,13.16,13.16,0.0,0.0
2018-06-10,12.77,12.77,12.77,0.0,0.0,12.77,12.77,12.77,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.76,12.76,12.76,0.0,0.0
2018-06-17,12.55,12.55,12.55,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.55,12.55,12.55,0.0,0.0
2018-06-24,12.43,12.43,12.43,0.0,0.0,12.43,12.43,12.43,0.0,0.0,12.36,12.36,12.36,0.0,0.0,12.36,12.36,12.36,0.0,0.0
2018-07-01,12.85,12.85,12.85,0.0,0.0,12.85,12.85,12.85,0.0,0.0,12.85,12.85,12.85,0.0,0.0,12.85,12.85,12.85,0.0,0.0
2018-07-08,12.49,12.49,12.49,0.0,0.0,12.52,12.52,12.52,0.0,0.0,12.49,12.49,12.49,0.0,0.0,12.51,12.51,12.51,0.0,0.0
2018-07-15,12.5,12.5,12.5,0.0,0.0,12.5,12.5,12.5,0.0,0.0,12.49,12.49,12.49,0.0,0.0,12.49,12.49,12.49,0.0,0.0
2018-07-22,12.86,12.86,12.86,0.0,0.0,12.86,12.86,12.86,0.0,0.0,12.73,12.73,12.73,0.0,0.0,12.75,12.75,12.75,0.0,0.0
2018-07-29,12.59,12.59,12.59,0.0,0.0,12.59,12.59,12.59,0.0,0.0,12.59,12.59,12.59,0.0,0.0,12.59,12.59,12.59,0.0,0.0
2018-08-05,12.35,12.35,12.35,0.0,0.0,12.35,12.35,12.35,0.0,0.0,12.25,12.25,12.25,0.0,0.0,12.27,12.27,12.27,0.0,0.0
2018-08-12,12.34,12.34,12.34,0.0,0.0,12.36,12.36,12.36,0.0,0.0,12.34,12.34,12.34,0.0,0.0,12.36,12.36,12.36,0.0,0.0
2018-08-19,12.51,12.51,12.51,0.0,0.0,12.61,12.61,12.61,0.0,0.0,12.51,12.51,12.51,0.0,0.0,12.61,12.61,12.61,0.0,0.0
2018-08-26,12.5,12.5,12.5,0.0,0.0,12.51,12.51,12.51,0.0,0.0,12.5,12.5,12.5,0.0,0.0,12.51,12.51,12.51,0.0,0.0
2018-09-02,12.25,12.25,12.25,0.0,0.0,12.25,12.25,12.25,0.0,0.0,12.22,12.22,12.22,0.0,0.0,12.22,12.22,12.22,0.0,0.0
2018-09-09,12.36,12.36,12.36,0.0,0.0,12.38,12.38,12.38,0.0,0.0,12.35,12.35,12.35,0.0,0.0,12.35,12.35,12.35,0.0,0.0
2018-09-16,12.85,12.85,12.85,0.0,0.0,12.85,12.85,12.85,0.0,0.0,12.73,12.73,12.73,0.0,0.0,12.73,12.73,12.73,0.0,0.0
2018-09-23,12.83,12.83,12.83,0.0,0.0,12.84,12.84,12.84,0.0,0.0,12.83,12.83,12.83,0.0,0.0,12.84,12.84,12.84,0.0,0.0
2018-09-30,12.5,12.5,12.5,0.0,0.0,12.58,12.58,12.58,0.0,0.0,12.5,12.5,12.5,0.0,0.0,12.58,12.58,12.58,0.0,0.0
2018-10-07,12.19,12.19,12.19,0.0,0.0,12.19,12.19,12.19,0.0,0.0,12.19,12.19,12.19,0.0,0.0,12.19,12.19,12.19,0.0,0.0
2018-10-14,12.13,12.13,12.13,0.0,0.0,12.13,12.13,12.13,0.0,0.0,12.1,12.1,12.1,0.0,0.0,12.1,12.1,12.1,0.0,0.0
2018-10-21,11.79,11.79,11.79,0.0,0.0,11.8,11.8,11.8,0.0,0.0,11.79,11.79,11.79,0.0,0.0,11.8,11.8,11.8,0.0,0.0
2018-10-28,12.16,12.16,12.16,0.0,0.0,12.2,12.2,12.2,0.0,0.0,12.16,12.16,12.16,0.0,0.0,12.2,12.2,12.2,0.0,0.0
2018-11-04,12.0,12.0,12.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0
2018-11-11,11.96,11.96,11.96,0.0,0.0,11.99,11.99,11.99,0.0,0.0,11.94,11.94,11.94,0.0,0.0,11.95,11.95,11.95,0.0,0.0
2018-11-18,11.64,11.64,11.64,0.0,0.0,11.66,11.66,11.66,0.0,0.0,11.6,11.6,11.6,0.0,0.0,11.62,11.62,11.62,0.0,0.0
2018-11-25,11.84,11.84,11.84,0.0,0.0,11.85,11.85,11.85,0.0,0.0,11.82,11.82,11.82,0.0,0.0,11.84,11.84,11.84,0.0,0.0
2018-12-02,11.41,11.41,11.41,0.0,0.0,11.41,11.41,11.41,0.0,0.0,11.16,11.16,11.16,0.0,0.0,11.16,11.16,11.16,0.0,0.0
2018-12-09,11.32,11.32,11.32,0.0,0.0,11.32,11.32,11.32,0.0,0.0,11.25,11.25,11.25,0.0,0.0,11.25,11.25,11.25,0.0,0.0
2018-12-16,10.71,10.71,10.71,0.0,0.0,10.79,10.79,10.79,0.0,0.0,10.64,10.64,10.64,0.0,0.0,10.64,10.64,10.64,0.0,0.0
2018-12-23,10.97,10.97,10.97,0.0,0.0,10.98,10.98,10.98,0.0,0.0,10.89,10.89,10.89,0.0,0.0,10.92,10.92,10.92,0.0,0.0
2018-12-30,11.2,11.2,11.2,0.0,0.0,11.28,11.28,11.28,0.0,0.0,11.2,11.2,11.2,0.0,0.0,11.28,11.28,11.28,0.0,0.0
2019-01-06,11.43,11.43,11.43,0.0,0.0,11.45,11.45,11.45,0.0,0.0,11.43,11.43,11.43,0.0,0.0,11.45,11.45,11.45,0.0,0.0
2019-01-13,11.72,11.72,11.72,0.0,0.0,11.73,11.73,11.73,0.0,0.0,11.7,11.7,11.7,0.0,0.0,11.72,11.72,11.72,0.0,0.0
2019-01-20,11.63,11.63,11.63,0.0,0.0,11.69,11.69,11.69,0.0,0.0,11.63,11.63,11.63,0.0,0.0,11.69,11.69,11.69,0.0,0.0
2019-01-27,12.04,12.04,12.04,0.0,0.0,12.07,12.07,12.07,0.0,0.0,12.04,12.04,12.04,0.0,0.0,12.07,12.07,12.07,0.0,0.0
2019-02-03,11.98,11.98,11.98,0.0,0.0,11.98,11.98,11.98,0.0,0.0,11.97,11.97,11.97,0.0,0.0,11.97,11.97,11.97,0.0,0.0
2019-02-10,12.04,12.04,12.04,0.0,0.0,12.07,12.07,12.07,0.0,0.0,12.03,12.03,12.03,0.0,0.0,12.07,12.07,12.07,0.0,0.0
2019-02-17,12.46,12.46,12.46,0.0,0.0,12.48,12.48,12.48,0.0,0.0,12.46,12.46,12.46,0.0,0.0,12.47,12.47,12.47,0.0,0.0
2019-02-24,12.44,12.44,12.44,0.0,0.0,12.46,12.46,12.46,0.0,0.0,12.37,12.37,12.37,0.0,0.0,12.4,12.4,12.4,0.0,0.0
2019-03-03,12.27,12.27,12.27,0.0,0.0,12.34,12.34,12.34,0.0,0.0,12.27,12.27,12.27,0.0,0.0,12.34,12.34,12.34,0.0,0.0
2019-03-10,12.66,12.66,12.66,0.0,0.0,12.72,12.72,12.72,0.0,0.0,12.66,12.66,12.66,0.0,0.0,12.72,12.72,12.72,0.0,0.0
2019-03-17,12.23,12.23,12.23,0.0,0.0,12.24,12.24,12.24,0.0,0.0,12.23,12.23,12.23,0.0,0.0,12.24,12.24,12.24,0.0,0.0
2019-03-24,12.42,12.42,12.42,0.0,0.0,12.53,12.53,12.53,0.0,0.0,12.42,12.42,12.42,0.0,0.0,12.45,12.45,12.45,0.0,0.0
2019-03-31,12.64,12.64,12.64,0.0,0.0,12.64,12.64,12.64,0.0,0.0,12.63,12.63,12.63,0.0,0.0,12.63,12.63,12.63,0.0,0.0
2019-04-07,12.6,12.6,12.6,0.0,0.0,12.6,12.6,12.6,0.0,0.0,12.54,12.54,12.54,0.0,0.0,12.54,12.54,12.54,0.0,0.0
2019-04-14,12.48,12.48,12.48,0.0,0.0,12.53,12.53,12.53,0.0,0.0,12.48,12.48,12.48,0.0,0.0,12.53,12.53,12.53,0.0,0.0
2019-04-21,12.31,12.31,12.31,0.0,0.0,12.31,12.31,12.31,0.0,0.0,12.31,12.31,12.31,0.0,0.0,12.31,12.31,12.31,0.0,0.0
2019-04-28,12.0,12.0,12.0,0.0,0.0,12.16,12.16,12.16,0.0,0.0,12.0,12.0,12.0,0.0,0.0,12.16,12.16,12.16,0.0,0.0
2019-05-05,11.82,11.82,11.82,0.0,0.0,11.83,11.83,11.83,0.0,0.0,11.82,11.82,11.82,0.0,0.0,11.83,11.83,11.83,0.0,0.0
2019-05-12,12.05,12.05,12.05,0.0,0.0,12.05,12.05,12.05,0.0,0.0,12.05,12.05,12.05,0.0,0.0,12.05,12.05,12.05,0.0,0.0
2019-05-19,11.86,11.86,11.86,0.0,0.0,11.86,11.86,11.86,0.0,0.0,11.85,11.85,11.85,0.0,0.0,11.85,11.85,11.85,0.0,0.0
2019-05-26,11.87,11.87,11.87,0.0,0.0,11.9,11.9,11.9,0.0,0.0,11.87,11.87,11.87,0.0,0.0,11.9,11.9,11.9,0.0,0.0
2019-06-02,12.06,12.06,12.06,0.0,0.0,12.09,12.09,12.09,0.0,0.0,12.06,12.06,12.06,0.0,0.0,12.09,12.09,12.09,0.0,0.0
2019-06-09,11.88,11.88,11.88,0.0,0.0,11.88,11.88,11.88,0.0,0.0,11.88,11.88,11.88,0.0,0.0,11.88,11.88,11.88,0.0,0.0
2019-06-16,12.21,12.21,12.21,0.0,0.0,12.21,12.21,12.21,0.0,0.0,12.21,12.21,12.21,0.0,0.0,12.21,12.21,12.21,0.0,0.0
2019-06-23,12.39,12.39,12.39,0.0,0.0,12.39,12.39,12.39,0.0,0.0,12.39,12.39,12.39,0.0,0.0,12.39,12.39,12.39,0.0,0.0
2019-06-30,12.1,12.1,12.1,0.0,0.0,12.1,12.1,12.1,0.0,0.0,12.1,12.1,12.1,0.0,0.0,12.1,12.1,12.1,0.0,0.0
2019-07-07,12.2,12.2,12.2,0.0,0.0,12.21,12.21,12.21,0.0,0.0,12.2,12.2,12.2,0.0,0.0,12.21,12.21,12.21,0.0,0.0
2019-07-14,12.16,12.16,12.16,0.0,0.0,12.17,12.17,12.17,0.0,0.0,12.16,12.16,12.16,0.0,0.0,12.17,12.17,12.17,0.0,0.0
2019-07-21,12.05,12.05,12.05,0.0,0.0,12.05,12.05,12.05,0.0,0.0,12.01,12.01,12.01,0.0,0.0,12.01,12.01,12.01,0.0,0.0
2019-07-28,11.33,11.33,11.33,0.0,0.0,11.33,11.33,11.33,0.0,0.0,11.23,11.23,11.23,0.0,0.0,11.23,11.23,11.23,0.0,0.0
2019-08-04,11.2,11.2,11.2,0.0,0.0,11.2,11.2,11.2,0.0,0.0,11.2,11.2,11.2,0.0,0.0,11.2,11.2,11.2,0.0,0.0
2019-08-11,11.03,11.03,11.03,0.0,0.0,11.03,11.03,11.03,0.0,0.0,11.01,11.01,11.01,0.0,0.0,11.01,11.01,11.01,0.0,0.0
2019-08-18,10.8,10.8,10.8,0.0,0.0,10.8,10.8,10.8,0.0,0.0,10.8,10.8,10.8,0.0,0.0,10.8,10.8,10.8,0.0,0.0
2019-08-25,11.11,11.11,11.11,0.0,0.0,11.11,11.11,11.11,0.0,0.0,11.11,11.11,11.11,0.0,0.0,11.11,11.11,11.11,0.0,0.0
2019-09-01,11.54,11.54,11.54,0.0,0.0,11.54,11.54,11.54,0.0,0.0,11.39,11.39,11.39,0.0,0.0,11.39,11.39,11.39,0.0,0.0
2019-09-08,11.78,11.78,11.78,0.0,0.0,11.81,11.81,11.81,0.0,0.0,11.75,11.75,11.75,0.0,0.0,11.75,11.75,11.75,0.0,0.0
2019-09-15,11.71,11.71,11.71,0.0,0.0,11.71,11.71,11.71,0.0,0.0,11.68,11.68,11.68,0.0,0.0,11.68,11.68,11.68,0.0,0.0
2019-09-22,11.41,11.41,11.41,0.0,0.0,11.45,11.45,11.45,0.0,0.0,11.41,11.41,11.41,0.0,0.0,11.45,11.45,11.45,0.0,0.0
2019-09-29,11.13,11.13,11.13,0.0,0.0,11.13,11.13,11.13,0.0,0.0,11.1,11.1,11.1,0.0,0.0,11.11,11.11,11.11,0.0,0.0
2019-10-06,11.34,11.34,11.34,0.0,0.0,11.34,11.34,11.34,0.0,0.0,11.27,11.27,11.27,0.0,0.0,11.28,11.28,11.28,0.0,0.0
2019-10-13,11.5,11.5,11.5,0.0,0.0,11.5,11.5,11.5,0.0,0.0,11.5,11.5,11.5,0.0,0.0,11.5,11.5,11.5,0.0,0.0
2019-10-20,11.75,11.75,11.75,0.0,0.0,11.76,11.76,11.76,0.0,0.0,11.7,11.7,11.7,0.0,0.0,11.7,11.7,11.7,0.0,0.0
2019-10-27,11.85,11.85,11.85,0.0,0.0,11.96,11.96,11.96,0.0,0.0,11.85,11.85,11.85,0.0,0.0,11.9,11.9,11.9,0.0,0.0
2019-11-03,11.78,11.78,11.78,0.0,0.0,11.78,11.78,11.78,0.0,0.0,11.78,11.78,11.78,0.0,0.0,11.78,11.78,11.78,0.0,0.0
2019-11-10,11.65,11.65,11.65,0.0,0.0,11.65,11.65,11.65,0.0,0.0,11.64,11.64,11.64,0.0,0.0,11.64,11.64,11.64,0.0,0.0
2019-11-17,11.81,11.81,11.81,0.0,0.0,11.81,11.81,11.81,0.0,0.0,11.79,11.79,11.79,0.0,0.0,11.79,11.79,11.79,0.0,0.0
2019-11-24,11.64,11.64,11.64,0.0,0.0,11.65,11.65,11.65,0.0,0.0,11.64,11.64,11.64,0.0,0.0,11.65,11.65,11.65,0.0,0.0
2019-12-01,11.84,11.84,11.84,0.0,0.0,11.86,11.86,11.86,0.0,0.0,11.83,11.83,11.83,0.0,0.0,11.86,11.86,11.86,0.0,0.0
2019-12-08,12.15,12.15,12.15,0.0,0.0,12.15,12.15,12.15,0.0,0.0,12.14,12.14,12.14,0.0,0.0,12.14,12.14,12.14,0.0,0.0
2019-12-15,12.15,12.15,12.15,0.0,0.0,12.23,12.23,12.23,0.0,0.0,12.15,12.15,12.15,0.0,0.0,12.22,12.22,12.22,0.0,0.0
2019-12-22,12.48,12.48,12.48,0.0,0.0,12.5,12.5,12.5,0.0,0.0,12.43,12.43,12.43,0.0,0.0,12.43,12.43,12.43,0.0,0.0
2019-12-29,12.67,12.67,12.67,0.0,0.0,12.67,12.67,12.67,0.0,0.0,12.57,12.57,12.57,0.0,0.0,12.57,12.57,12.57,0.0,0.0
