Date,LODE_stock_Open_average,LODE_stock_Open_max,LODE_stock_Open_min,LODE_stock_Open_volatility,LODE_stock_Open_change,LODE_stock_High_average,LODE_stock_High_max,LODE_stock_High_min,LODE_stock_High_volatility,LODE_stock_High_change,LODE_stock_Low_average,LODE_stock_Low_max,LODE_stock_Low_min,LODE_stock_Low_volatility,LODE_stock_Low_change,LODE_stock_Close_average,LODE_stock_Close_max,LODE_stock_Close_min,LODE_stock_Close_volatility,LODE_stock_Close_change,LODE_stock_Volume_average,LODE_stock_Volume_max,LODE_stock_Volume_min,LODE_stock_Volume_volatility,LODE_stock_Volume_change
2018-04-01,1.2805,1.35,1.2075,0.14250000000000007,-0.10499999999999998,1.3152,1.35,1.255,0.0950000000000002,-0.025000000000000133,1.2185,1.265,1.15,0.11499999999999999,0.020000000000000018,1.2529000000000001,1.32,1.15,0.17000000000000015,0.09499999999999997,4273,7953,2749,5204,-3834
2018-04-08,1.5599,1.7995,1.3,0.49950000000000006,0.34999999999999987,1.7209,2.0,1.34,0.6599999999999999,0.385,1.4692,1.601,1.25,0.351,0.351,1.6134,1.8475,1.2555,0.5919999999999999,0.4375,40319,115281,2984,112297,25822
2018-04-15,1.7045000000000001,1.8,1.6,0.19999999999999996,0.07250000000000001,1.7945,2.0,1.66,0.3400000000000001,0.08250000000000002,1.6401000000000001,1.705,1.6,0.10499999999999998,0.020500000000000185,1.679,1.775,1.625,0.1499999999999999,0.010000000000000009,27958,43126,14100,29026,29026
2018-04-22,1.649,1.6640000000000001,1.635,0.029000000000000137,0.010499999999999954,1.696,1.725,1.65,0.07500000000000018,0.02950000000000008,1.5828,1.625,1.5655,0.05950000000000011,0.050000000000000044,1.6428,1.6795,1.585,0.09450000000000003,0.02950000000000008,7185,14747,1319,13428,-13428
2018-04-29,1.6681,1.72,1.635,0.08499999999999996,0.07899999999999996,1.7507,1.775,1.7309999999999999,0.04400000000000004,0.04400000000000004,1.6219,1.641,1.605,0.03600000000000003,-0.022499999999999964,1.7044,1.775,1.67,0.10499999999999998,0.10499999999999998,18195,32709,9139,23570,-21365
2018-05-06,1.779,1.795,1.745,0.04999999999999982,0.004999999999999893,1.8165,1.85,1.79,0.06000000000000005,-0.0024999999999999467,1.7436,1.794,1.719,0.07499999999999996,0.05899999999999994,1.7772,1.8215,1.736,0.08549999999999991,0.0535000000000001,10304,19333,3758,15575,-8722
2018-05-13,1.7236,1.76,1.67,0.09000000000000008,-0.09000000000000008,1.736,1.801,1.675,0.1259999999999999,-0.1259999999999999,1.7004,1.76,1.655,0.10499999999999998,-0.10499999999999998,1.7103,1.7775,1.672,0.10550000000000015,-0.10550000000000015,15969,26259,1686,24573,11149
2018-05-20,1.701,1.7775,1.65,0.12750000000000017,0.12750000000000017,1.7678,1.85,1.675,0.17500000000000004,0.17500000000000004,1.6766,1.7,1.65,0.050000000000000044,0.050000000000000044,1.7292,1.76,1.66,0.10000000000000009,0.0685,5561,9811,1670,8141,6909
2018-05-27,1.71375,1.735,1.7,0.03500000000000014,0.0,1.775125,1.8,1.75,0.050000000000000044,0.050000000000000044,1.70625,1.71,1.7,0.010000000000000009,0.0,1.743375,1.8,1.705,0.09499999999999997,0.06150000000000011,6495,19581,1372,18209,18071
2018-06-03,1.732,1.8,1.65,0.15000000000000013,-0.15000000000000013,1.7336,1.8,1.65,0.15000000000000013,-0.15000000000000013,1.6434,1.742,1.55,0.19199999999999995,-0.17500000000000004,1.6524,1.764,1.55,0.21399999999999997,-0.17500000000000004,5164,11884,1131,10753,3739
2018-06-10,1.3947,1.5625,1.31,0.25249999999999995,-0.25,1.4078,1.5755,1.3130000000000002,0.26249999999999973,-0.26249999999999973,1.26976,1.305,1.25,0.05499999999999994,0.0,1.306,1.37,1.25,0.1200000000000001,-0.1200000000000001,14346,24375,3628,20747,480
2018-06-17,1.264,1.31,1.225,0.08499999999999996,-0.06000000000000005,1.2913,1.335,1.255,0.08000000000000007,-0.04299999999999993,1.1875,1.25,1.126,0.12400000000000011,-0.0645,1.2348,1.25,1.2,0.050000000000000044,-0.006000000000000005,8914,12450,5815,6635,6635
2018-06-24,1.2727,1.3,1.2495,0.05049999999999999,0.050000000000000044,1.3061,1.335,1.27,0.06499999999999995,0.06499999999999995,1.2015,1.2125,1.19,0.022499999999999964,-0.0024999999999999467,1.24986,1.3,1.1995,0.10050000000000003,0.07000000000000006,10776,15211,4696,10515,4801
2018-07-01,1.278,1.3,1.2525,0.0475000000000001,-0.0475000000000001,1.32225,1.35,1.3,0.050000000000000044,-0.019000000000000128,1.25375,1.26,1.25,0.010000000000000009,-0.007500000000000062,1.2782499999999999,1.331,1.2525,0.07850000000000001,0.06149999999999989,5978,11174,1964,9210,-5122
2018-07-08,1.2864,1.335,1.225,0.10999999999999988,-0.06000000000000005,1.2964,1.335,1.272,0.06299999999999994,-0.06000000000000005,1.2125,1.2645,1.175,0.08949999999999991,-0.0645,1.2428,1.275,1.21,0.06499999999999995,-0.052000000000000046,14677,23527,5186,18341,-847
2018-07-15,1.1552,1.206,1.1,0.10599999999999987,-0.06000000000000005,1.1709,1.2245,1.125,0.09949999999999992,-0.04400000000000004,1.0987,1.14,1.072,0.06799999999999984,0.028000000000000025,1.12618,1.155,1.0975,0.05750000000000011,0.010800000000000143,7560,13639,2678,10961,-3858
2018-07-22,1.104,1.13,1.09,0.039999999999999813,0.0,1.1128,1.13,1.1,0.029999999999999805,-0.01649999999999996,1.0408,1.094,0.9455,0.14850000000000008,-0.09450000000000003,1.0569,1.105,1.005,0.10000000000000009,-0.09549999999999992,5598,13099,1778,11321,2977
2018-07-29,1.0030999999999999,1.05,0.972,0.07800000000000007,-0.0695,1.0087,1.05,0.9805,0.0695,-0.0695,0.9335,0.96,0.903,0.05699999999999994,0.027000000000000024,0.95564,0.995,0.9262,0.06879999999999997,0.0038000000000000256,5152,15066,843,14223,-14223
2018-08-05,0.9545,0.975,0.93,0.04499999999999993,0.04499999999999993,0.9685,0.975,0.9490000000000001,0.025999999999999912,0.0,0.9251,0.95,0.9115,0.03849999999999998,-0.008500000000000063,0.93982,0.975,0.9115,0.0635,-0.03259999999999996,6571,24036,296,23740,1116
2018-08-12,0.8624999999999999,0.9225,0.815,0.10750000000000004,-0.07250000000000001,0.885,0.945,0.825,0.12,-0.05249999999999999,0.8021,0.85,0.75,0.09999999999999998,-0.09999999999999998,0.8113,0.875,0.75,0.125,-0.125,7393,13794,3977,9817,9327
2018-08-19,0.8599,0.9,0.83,0.07000000000000006,0.04949999999999999,0.8709,0.9,0.835,0.06500000000000006,0.04949999999999999,0.8236,0.848,0.79,0.05799999999999994,0.05799999999999994,0.8478,0.8665,0.83,0.03650000000000009,0.030000000000000027,5683,16805,1313,15492,-4583
2018-08-26,0.8738,0.9,0.8445,0.055499999999999994,-0.055499999999999994,0.8799,0.9,0.8445,0.055499999999999994,-0.025000000000000022,0.8316,0.858,0.81,0.04799999999999993,-0.04799999999999993,0.8469,0.875,0.8290000000000001,0.04599999999999993,0.017000000000000015,4291,6698,944,5754,855
2018-09-02,0.8375,0.875,0.8,0.07499999999999996,-0.07499999999999996,0.8376250000000001,0.875,0.8,0.07499999999999996,-0.07499999999999996,0.795625,0.8465,0.755,0.09150000000000003,-0.09150000000000003,0.79675,0.85,0.755,0.09499999999999997,-0.09499999999999997,15866,25696,5466,20230,6998
2018-09-09,0.7915,0.8575,0.725,0.13250000000000006,-0.050000000000000044,0.8376,1.0145,0.75,0.26449999999999996,-0.03400000000000014,0.7427,0.7875,0.7,0.08750000000000002,0.04600000000000004,0.7702,0.85,0.7255,0.12449999999999994,0.010000000000000009,22515,66300,2442,63858,5823
2018-09-16,0.7782,0.8005,0.725,0.07550000000000001,-0.024500000000000077,0.8273,0.85,0.7875,0.0625,-0.0625,0.7313000000000001,0.775,0.7,0.07500000000000007,-0.035499999999999976,0.8106,0.85,0.775,0.07499999999999996,-0.0050000000000000044,31675,77788,10959,66829,31507
2018-09-23,0.7704,0.805,0.75,0.05500000000000005,-0.04149999999999998,0.7794,0.805,0.75,0.05500000000000005,-0.04149999999999998,0.71892,0.7446,0.675,0.0696,-0.057499999999999996,0.74242,0.8,0.7,0.10000000000000009,-0.05249999999999999,19318,32816,9360,23456,-21994
2018-09-30,1.0505,1.4175,0.6995,0.718,0.46499999999999997,1.1671,1.55,0.735,0.8150000000000001,0.46499999999999997,0.8625,1.062,0.621,0.44100000000000006,0.32899999999999996,0.9439,1.1125,0.63,0.48250000000000004,0.4345,96296,245871,25313,220558,12563
2018-10-07,1.0328,1.1495,0.95,0.1995,0.08949999999999991,1.1094,1.272,0.975,0.29700000000000004,0.10099999999999998,0.9711,1.06,0.9005,0.1595000000000001,0.06000000000000005,1.0634000000000001,1.175,0.975,0.20000000000000007,0.09200000000000008,38402,95403,15068,80335,-6363
2018-10-14,1.2792,1.4745,1.125,0.3494999999999999,0.125,1.3337,1.585,1.1695,0.4155,0.10200000000000009,1.1895,1.2575,1.075,0.1825000000000001,0.13000000000000012,1.265,1.4,1.125,0.2749999999999999,0.125,41273,100184,11410,88774,-14752
2018-10-21,1.2864,1.335,1.197,0.1379999999999999,-0.07799999999999985,1.3089,1.4375,1.197,0.24049999999999994,-0.07799999999999985,1.1725,1.2795,1.0605,0.21900000000000008,-0.14149999999999996,1.1973,1.2826,1.08,0.2025999999999999,-0.19499999999999984,15821,24681,9338,15343,-8066
2018-10-28,1.072,1.275,0.9,0.3749999999999999,-0.33999999999999997,1.088,1.275,0.925,0.34999999999999987,-0.31499999999999995,0.9400000000000001,1.09,0.855,0.2350000000000001,-0.19000000000000006,0.9662000000000001,1.125,0.905,0.21999999999999997,-0.21999999999999997,35274,69845,17078,52767,4993
2018-11-04,0.9410999999999999,0.9745,0.9059999999999999,0.06850000000000012,-0.04400000000000004,0.9569,0.99,0.92,0.06999999999999995,-0.029999999999999916,0.8999,0.925,0.86,0.06500000000000006,-0.04400000000000004,0.9324,0.975,0.8625,0.11249999999999993,-0.08749999999999991,16955,20428,12490,7938,5166
2018-11-11,0.8736,0.9345,0.8125,0.122,0.0,0.8914,0.9345,0.85,0.08450000000000002,0.0,0.8175,0.84,0.8,0.039999999999999925,0.014499999999999957,0.8531,0.88,0.833,0.04700000000000004,0.04700000000000004,15193,25496,9824,15672,-15421
2018-11-18,0.87625,0.9,0.825,0.07500000000000007,-0.007000000000000006,0.9055,0.924,0.8875,0.03650000000000009,-0.013500000000000068,0.8498749999999999,0.875,0.825,0.050000000000000044,0.025000000000000022,0.8836249999999999,0.8909999999999999,0.8759999999999999,0.015000000000000013,-0.015000000000000013,12545,36519,3510,33009,-33009
2018-11-25,0.8313,0.85,0.81,0.039999999999999925,-0.02849999999999997,0.8569,0.905,0.8405,0.0645,-0.0645,0.8141,0.85,0.7875,0.0625,-0.05149999999999999,0.8315,0.86,0.7985,0.0615,-0.0615,9417,21706,2463,19243,-136
2018-12-02,0.823625,0.85,0.8,0.04999999999999993,-0.010000000000000009,0.839,0.85,0.8225,0.02749999999999997,-0.02650000000000008,0.805,0.81,0.8,0.010000000000000009,-0.010000000000000009,0.8135,0.8415,0.8,0.04149999999999998,-0.039000000000000035,5650,8735,3815,4920,3316
2018-12-09,0.7392,0.775,0.7,0.07500000000000007,-0.050000000000000044,0.77316,0.7835,0.7523,0.031200000000000006,-0.0034999999999999476,0.6992,0.735,0.6305,0.10450000000000004,-0.010000000000000009,0.74646,0.78,0.725,0.05500000000000005,0.030000000000000027,21045,37766,10059,27707,12511
2018-12-16,0.7405,0.8,0.675,0.125,-0.050000000000000044,0.7559,0.8,0.73,0.07000000000000006,-0.050000000000000044,0.7076,0.7475,0.675,0.07250000000000001,-0.07250000000000001,0.7258,0.7845,0.6755,0.10899999999999999,-0.10899999999999999,6803,16903,3867,13036,-1042
2018-12-23,0.691875,0.7,0.67,0.029999999999999916,0.0024999999999999467,0.694625,0.7065,0.6745,0.03200000000000003,0.009000000000000008,0.6475,0.652,0.6375,0.014500000000000068,-0.012500000000000067,0.6573,0.6662,0.6535,0.012700000000000045,-0.011700000000000044,7352,10516,4334,6182,1967
2018-12-30,0.696625,0.825,0.6415,0.1835,0.17499999999999993,0.73975,0.825,0.6645,0.16049999999999998,0.15549999999999997,0.65675,0.7055,0.63,0.07550000000000001,0.07450000000000001,0.73485,0.81,0.6644,0.14560000000000006,0.14500000000000002,27103,46858,14050,32808,16126
2019-01-06,0.7989999999999999,0.835,0.7645,0.07050000000000001,-0.045500000000000096,0.7995,0.835,0.7645,0.07050000000000001,-0.045500000000000096,0.7455999999999999,0.7859999999999999,0.705,0.08099999999999996,-0.045499999999999985,0.7707,0.8,0.7285,0.07150000000000001,-0.07150000000000001,9207,13685,4928,8757,-6862
2019-01-13,0.7053,0.75,0.675,0.07499999999999996,-0.062000000000000055,0.7132,0.75,0.6945,0.055499999999999994,-0.055499999999999994,0.6731,0.6795,0.6635,0.016000000000000014,-0.016000000000000014,0.6868,0.6945,0.675,0.019499999999999962,0.0045000000000000595,10830,29286,4373,24913,-21849
2019-01-20,0.66425,0.7,0.6495,0.05049999999999999,-0.05049999999999999,0.6799999999999999,0.7,0.6509999999999999,0.049000000000000044,-0.0029999999999998916,0.6483749999999999,0.6585,0.6405,0.018000000000000016,-0.009000000000000008,0.665125,0.6970000000000001,0.6475,0.0495000000000001,0.03200000000000003,6294,8089,2992,5097,-1538
2019-01-27,0.861,0.9375,0.8125,0.125,0.0675,0.9056,0.9375,0.85,0.08750000000000002,-0.03299999999999992,0.7854,0.8140000000000001,0.75,0.06400000000000006,0.06299999999999994,0.8755,0.9375,0.825,0.11250000000000004,0.06000000000000005,36973,82890,11377,71513,-71513
2019-02-03,0.8236,0.883,0.755,0.128,-0.128,0.8328,0.895,0.7555,0.13950000000000007,-0.128,0.7584,0.7955,0.7070000000000001,0.08849999999999991,-0.08849999999999991,0.7776,0.815,0.7325,0.0824999999999999,-0.06299999999999994,17545,27317,7370,19947,-19421
2019-02-10,0.7629,0.7845,0.745,0.03949999999999998,0.01749999999999996,0.7741,0.795,0.75,0.04500000000000004,0.04500000000000004,0.7426,0.758,0.725,0.03300000000000003,0.03300000000000003,0.7632,0.795,0.725,0.07000000000000006,0.07000000000000006,22582,61968,9570,52398,-52398
2019-02-17,0.775875,0.8085,0.75,0.058499999999999996,-0.05349999999999999,0.80525,0.8125,0.79,0.022499999999999964,0.0015000000000000568,0.754375,0.7615,0.75,0.011499999999999955,-0.00649999999999995,0.7987500000000001,0.8125,0.79,0.022499999999999964,0.008499999999999952,20515,24387,16717,7670,-3091
2019-02-24,0.8331000000000001,0.9055,0.8,0.10549999999999993,-0.010000000000000009,0.9368,1.29,0.8125,0.47750000000000004,0.012499999999999956,0.7768,0.79,0.75,0.040000000000000036,0.010000000000000009,0.8625,1.05,0.8,0.25,0.012499999999999956,72464,186382,13277,173105,16569
2019-03-03,0.7816,0.82,0.76,0.05999999999999994,-0.05999999999999994,0.8045,0.82,0.7865,0.033499999999999974,-0.02200000000000002,0.769,0.7759999999999999,0.755,0.020999999999999908,-0.020999999999999908,0.798,0.82,0.78,0.039999999999999925,-0.02499999999999991,14514,20922,10602,10320,-10320
2019-03-10,0.811,0.83,0.8,0.029999999999999916,0.0,0.827,0.835,0.82,0.015000000000000013,0.015000000000000013,0.7943,0.8015,0.78,0.021499999999999964,0.010000000000000009,0.824,0.835,0.815,0.020000000000000018,0.015000000000000013,15035,21435,9106,12329,-2618
2019-03-17,0.8735,0.9875,0.805,0.1825,0.1825,0.9125000000000001,0.9945,0.81,0.1845,0.1775,0.8555999999999999,0.941,0.7829999999999999,0.15800000000000003,0.15800000000000003,0.9074,0.9945,0.81,0.1845,0.1775,23042,29815,9177,20638,12862
2019-03-24,1.0057,1.05,0.95,0.10000000000000009,0.05750000000000011,1.0694,1.12,0.978,0.14200000000000013,0.10949999999999993,0.9896,1.0445,0.9185,0.126,0.08900000000000008,1.0465,1.085,0.978,0.10699999999999998,0.07200000000000006,18719,24853,11602,13251,-9403
2019-03-31,1.0281,1.0815,0.998,0.08349999999999991,-0.08349999999999991,1.0566,1.0815,1.0325,0.04899999999999993,-0.04899999999999993,0.9936,1.0105,0.97,0.04049999999999998,-0.012499999999999956,1.047,1.0715,1.031,0.04049999999999998,-0.0040000000000000036,11743,15634,8208,7426,-3021
2019-04-07,1.085,1.2,0.975,0.22499999999999998,0.10000000000000009,1.1529,1.2,1.05,0.1499999999999999,0.10999999999999988,1.0541,1.11,0.975,0.13500000000000012,0.10300000000000009,1.1278,1.175,1.05,0.125,0.09899999999999998,20150,49438,9866,39572,1133
2019-04-14,1.13925,1.175,1.1,0.07499999999999996,-0.04999999999999982,1.165375,1.175,1.1440000000000001,0.030999999999999917,-0.030999999999999917,1.1025,1.1340000000000001,1.0590000000000002,0.07499999999999996,-0.04850000000000021,1.1412499999999999,1.15,1.125,0.02499999999999991,-0.02499999999999991,11953,16473,8595,7878,-7878
2019-04-21,1.1375,1.1685,1.12,0.04849999999999999,-0.009000000000000119,1.1759,1.25,1.13,0.1200000000000001,-0.04500000000000015,1.1122,1.139,1.0915,0.0475000000000001,-0.020499999999999963,1.14,1.15,1.125,0.02499999999999991,-0.02499999999999991,12464,32515,5383,27132,-2814
2019-04-28,1.1907,1.2835,1.125,0.15850000000000009,-0.020000000000000018,1.2393,1.295,1.2005,0.09450000000000003,-0.08499999999999996,1.1501,1.18,1.125,0.05499999999999994,-0.020000000000000018,1.2112,1.25,1.146,0.10400000000000009,-0.040000000000000036,13381,27462,7040,20422,-6706
2019-05-05,1.1945999999999999,1.295,1.15,0.14500000000000002,0.09999999999999987,1.2489999999999999,1.375,1.17,0.20500000000000007,0.08999999999999986,1.1275,1.15,1.105,0.04499999999999993,-0.020000000000000018,1.16224,1.2157,1.117,0.09870000000000001,0.040000000000000036,31913,111774,6853,104921,8204
2019-05-12,1.1598,1.2255,1.075,0.15050000000000008,-0.15050000000000008,1.195,1.3395,1.075,0.26449999999999996,-0.15050000000000008,1.0588,1.1325,1.0255,0.10699999999999998,-0.10699999999999998,1.08906,1.1478,1.0455,0.10229999999999984,-0.10229999999999984,33259,86369,15650,70719,5123
2019-05-19,1.0013,1.072,0.945,0.1270000000000001,-0.1270000000000001,1.0022,1.072,0.9495,0.12250000000000005,-0.12250000000000005,0.9267,0.9725,0.9,0.07250000000000001,-0.07200000000000006,0.9415600000000001,0.9856,0.9,0.08560000000000001,-0.07110000000000005,18613,28187,6168,22019,-14248
2019-05-26,0.909875,0.924,0.9,0.02400000000000002,0.009000000000000008,0.9205,0.9495,0.9005,0.049000000000000044,-0.018000000000000016,0.85125,0.8845,0.8,0.08449999999999991,0.08449999999999991,0.8931250000000001,0.93,0.8695,0.0605,0.055499999999999994,11498,18486,7459,11027,-6417
2019-06-02,0.9271,0.9765,0.885,0.09150000000000003,-0.05149999999999999,0.9499,1.075,0.9005,0.1745,-0.1499999999999999,0.8767,0.91,0.8475,0.0625,-0.025000000000000022,0.9016,0.95,0.8815,0.0685,-0.06499999999999995,23203,45681,12810,32871,-30308
2019-06-09,0.9267,0.95,0.9,0.04999999999999993,0.010499999999999954,0.9370999999999999,0.95,0.9195,0.03049999999999997,0.0024999999999999467,0.9119,0.925,0.8985,0.02650000000000008,0.012499999999999956,0.9197799999999999,0.9259999999999999,0.9155,0.010499999999999954,-0.0010999999999999899,7026,8970,5714,3256,-1562
2019-06-16,0.9286,0.971,0.9045,0.0665,0.0665,0.9603,1.014,0.93,0.08399999999999996,0.039000000000000035,0.9099,0.927,0.9,0.027000000000000024,0.025500000000000078,0.9257,0.95,0.9079999999999999,0.04200000000000004,0.04200000000000004,19039,53172,3040,50132,4129
2019-06-23,0.9729,1.0,0.943,0.05700000000000005,-0.007499999999999951,0.9779,1.0,0.9565,0.04349999999999998,-0.007499999999999951,0.9353,0.9435,0.925,0.01849999999999996,-0.0025000000000000577,0.9537,0.975,0.943,0.03200000000000003,-0.025000000000000022,11226,15070,8619,6451,6451
2019-06-30,0.941375,0.95,0.92,0.029999999999999916,0.0,0.9430000000000001,0.9515,0.925,0.026499999999999968,-0.0015000000000000568,0.9135,0.9179999999999999,0.9009999999999999,0.017000000000000015,-0.017000000000000015,0.9149499999999999,0.9183,0.9059999999999999,0.012300000000000089,-0.01200000000000001,8217,14161,5020,9141,-6625
2019-07-07,0.9034,0.92,0.897,0.02300000000000002,-0.020000000000000018,0.9078,0.92,0.9,0.020000000000000018,-0.020000000000000018,0.8561,0.88,0.8375,0.04249999999999998,0.0,0.86438,0.8889,0.8375,0.0514,-0.011500000000000066,21262,31454,13621,17833,6863
2019-07-14,0.8717,0.9,0.845,0.05500000000000005,-0.05500000000000005,0.8733,0.9,0.85,0.050000000000000044,-0.050000000000000044,0.8559,0.878,0.8345,0.04349999999999998,-0.03299999999999992,0.8616,0.8935,0.8345,0.05899999999999994,-0.04349999999999998,10461,17957,5995,11962,-11962
2019-07-21,0.8668,0.88,0.85,0.030000000000000027,0.024500000000000077,0.8718,0.88,0.85,0.030000000000000027,0.024500000000000077,0.8307,0.857,0.8065,0.05049999999999999,-0.023499999999999965,0.8489,0.875,0.8170000000000001,0.05799999999999994,-0.02849999999999997,16761,36277,7075,29202,3874
2019-07-28,0.7994,0.8505,0.77,0.08050000000000002,-0.0685,0.8,0.8505,0.77,0.08050000000000002,-0.0685,0.7461,0.76,0.7315,0.02849999999999997,-0.0024999999999999467,0.7496,0.767,0.7315,0.035499999999999976,-0.0044999999999999485,24725,44527,12539,31988,-2084
2019-08-04,0.7794,0.8,0.7475,0.05249999999999999,-0.039999999999999925,0.8075,0.87,0.7475,0.12249999999999994,-0.12249999999999994,0.7278,0.7625,0.675,0.08749999999999991,-0.08749999999999991,0.741,0.782,0.6785,0.10350000000000004,-0.10350000000000004,30270,62432,10649,51783,-18599
2019-08-11,0.6915,0.74,0.6035,0.13649999999999995,-0.13649999999999995,0.6958,0.74,0.625,0.11499999999999999,-0.11499999999999999,0.5232,0.6905,0.1885,0.502,-0.126,0.62842,0.6995,0.5681,0.13139999999999996,-0.13139999999999996,40359,81680,13515,68165,15909
2019-08-18,0.6104,0.6325,0.6005,0.03199999999999992,-0.0030000000000000027,0.6125,0.6325,0.6005,0.03199999999999992,-0.0030000000000000027,0.5686,0.585,0.5585,0.026499999999999968,-0.010000000000000009,0.5909,0.6145,0.56,0.05449999999999999,-0.02499999999999991,31611,49561,13400,36161,-8892
2019-08-25,0.546,0.562,0.525,0.03700000000000003,-0.023500000000000076,0.5506,0.5735,0.5365,0.03700000000000003,-0.03500000000000003,0.5197,0.53,0.511,0.019000000000000017,-0.007000000000000006,0.5345799999999999,0.5659,0.5145,0.0514,-0.03489999999999993,23723,36157,11641,24516,-16780
2019-09-01,0.535875,0.55,0.5195,0.030500000000000083,-0.025500000000000078,0.54775,0.5670000000000001,0.5245,0.04250000000000009,-0.025500000000000078,0.50875,0.5195,0.49,0.02949999999999997,-0.025000000000000022,0.528125,0.5415,0.5145,0.027000000000000024,-0.024500000000000077,30845,38490,22924,15566,-12998
2019-09-08,0.4829,0.5245,0.462,0.062499999999999944,-0.062499999999999944,0.4843,0.5245,0.4685,0.05599999999999994,-0.05599999999999994,0.4417,0.47,0.41100000000000003,0.05899999999999994,-0.04999999999999999,0.46249999999999997,0.47,0.43799999999999994,0.03200000000000003,-0.0014999999999999458,37186,56127,13937,42190,3836
2019-09-15,0.526,0.55,0.4685,0.08150000000000002,0.08150000000000002,0.543,0.55,0.535,0.015000000000000013,0.0050000000000000044,0.49229999999999996,0.523,0.45899999999999996,0.06400000000000006,0.06400000000000006,0.527,0.55,0.5005,0.0495000000000001,-0.0045000000000000595,28302,40741,10134,30607,-20504
