Date,iShares MSCI Italy CappedEtf_Open_average,iShares MSCI Italy CappedEtf_Open_max,iShares MSCI Italy CappedEtf_Open_min,iShares MSCI Italy CappedEtf_Open_volatility,iShares MSCI Italy CappedEtf_Open_change,iShares MSCI Italy CappedEtf_High_average,iShares MSCI Italy CappedEtf_High_max,iShares MSCI Italy CappedEtf_High_min,iShares MSCI Italy CappedEtf_High_volatility,iShares MSCI Italy CappedEtf_High_change,iShares MSCI Italy CappedEtf_Low_average,iShares MSCI Italy CappedEtf_Low_max,iShares MSCI Italy CappedEtf_Low_min,iShares MSCI Italy CappedEtf_Low_volatility,iShares MSCI Italy CappedEtf_Low_change,iShares MSCI Italy CappedEtf_Close_average,iShares MSCI Italy CappedEtf_Close_max,iShares MSCI Italy CappedEtf_Close_min,iShares MSCI Italy CappedEtf_Close_volatility,iShares MSCI Italy CappedEtf_Close_change
2018-03-25,32.14,32.14,32.14,0.0,0.0,32.27,32.27,32.27,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.15,32.15,32.15,0.0,0.0
2018-04-01,32.67,32.67,32.67,0.0,0.0,32.79,32.79,32.79,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.57,32.57,32.57,0.0,0.0
2018-04-08,33.5,33.5,33.5,0.0,0.0,33.52,33.52,33.52,0.0,0.0,33.35,33.35,33.35,0.0,0.0,33.44,33.44,33.44,0.0,0.0
2018-04-15,34.04,34.04,34.04,0.0,0.0,34.08,34.08,34.08,0.0,0.0,33.93,33.93,33.93,0.0,0.0,33.99,33.99,33.99,0.0,0.0
2018-04-22,33.67,33.67,33.67,0.0,0.0,33.77,33.77,33.77,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.72,33.72,33.72,0.0,0.0
2018-04-29,33.61,33.61,33.61,0.0,0.0,34.04,34.04,34.04,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.99,33.99,33.99,0.0,0.0
2018-05-06,33.52,33.52,33.52,0.0,0.0,33.57,33.57,33.57,0.0,0.0,33.47,33.47,33.47,0.0,0.0,33.54,33.54,33.54,0.0,0.0
2018-05-13,32.04,32.04,32.04,0.0,0.0,32.11,32.11,32.11,0.0,0.0,31.95,31.95,31.95,0.0,0.0,31.98,31.98,31.98,0.0,0.0
2018-05-20,30.77,30.77,30.77,0.0,0.0,30.82,30.82,30.82,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.61,30.61,30.61,0.0,0.0
2018-05-27,30.51,30.51,30.51,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.36,30.36,30.36,0.0,0.0
2018-06-03,29.59,29.59,29.59,0.0,0.0,29.66,29.66,29.66,0.0,0.0,29.43,29.43,29.43,0.0,0.0,29.59,29.59,29.59,0.0,0.0
2018-06-10,30.37,30.37,30.37,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.35,30.35,30.35,0.0,0.0
2018-06-17,29.21,29.21,29.21,0.0,0.0,29.28,29.28,29.28,0.0,0.0,28.96,28.96,28.96,0.0,0.0,29.12,29.12,29.12,0.0,0.0
2018-06-24,28.9,28.9,28.9,0.0,0.0,29.07,29.07,29.07,0.0,0.0,28.82,28.82,28.82,0.0,0.0,28.89,28.89,28.89,0.0,0.0
2018-07-01,29.48,29.48,29.48,0.0,0.0,29.56,29.56,29.56,0.0,0.0,29.43,29.43,29.43,0.0,0.0,29.51,29.51,29.51,0.0,0.0
2018-07-08,29.23,29.23,29.23,0.0,0.0,29.33,29.33,29.33,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.3,29.3,29.3,0.0,0.0
2018-07-15,29.1,29.1,29.1,0.0,0.0,29.27,29.27,29.27,0.0,0.0,29.1,29.1,29.1,0.0,0.0,29.26,29.26,29.26,0.0,0.0
2018-07-22,29.31,29.31,29.31,0.0,0.0,29.46,29.46,29.46,0.0,0.0,29.31,29.31,29.31,0.0,0.0,29.37,29.37,29.37,0.0,0.0
2018-07-29,28.72,28.72,28.72,0.0,0.0,28.88,28.88,28.88,0.0,0.0,28.68,28.68,28.68,0.0,0.0,28.86,28.86,28.86,0.0,0.0
2018-08-05,27.78,27.78,27.78,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.76,27.76,27.76,0.0,0.0
2018-08-12,26.72,26.72,26.72,0.0,0.0,26.98,26.98,26.98,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.88,26.88,26.88,0.0,0.0
2018-08-19,27.72,27.72,27.72,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.67,27.67,27.67,0.0,0.0,27.78,27.78,27.78,0.0,0.0
2018-08-26,27.2,27.2,27.2,0.0,0.0,27.33,27.33,27.33,0.0,0.0,26.98,26.98,26.98,0.0,0.0,27.1,27.1,27.1,0.0,0.0
2018-09-02,27.09,27.09,27.09,0.0,0.0,27.26,27.26,27.26,0.0,0.0,27.06,27.06,27.06,0.0,0.0,27.14,27.14,27.14,0.0,0.0
2018-09-09,27.95,27.95,27.95,0.0,0.0,28.0,28.0,28.0,0.0,0.0,27.79,27.79,27.79,0.0,0.0,27.87,27.87,27.87,0.0,0.0
2018-09-16,28.99,28.99,28.99,0.0,0.0,29.1,29.1,29.1,0.0,0.0,28.96,28.96,28.96,0.0,0.0,29.07,29.07,29.07,0.0,0.0
2018-09-23,27.54,27.54,27.54,0.0,0.0,27.89,27.89,27.89,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.66,27.66,27.66,0.0,0.0
2018-09-30,27.16,27.16,27.16,0.0,0.0,27.21,27.21,27.21,0.0,0.0,26.97,26.97,26.97,0.0,0.0,27.08,27.08,27.08,0.0,0.0
2018-10-07,26.03,26.03,26.03,0.0,0.0,26.07,26.07,26.07,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.84,25.84,25.84,0.0,0.0
2018-10-14,25.33,25.33,25.33,0.0,0.0,25.81,25.81,25.81,0.0,0.0,25.26,25.26,25.26,0.0,0.0,25.51,25.51,25.51,0.0,0.0
2018-10-21,24.62,24.62,24.62,0.0,0.0,25.09,25.09,25.09,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.93,24.93,24.93,0.0,0.0
2018-10-28,25.84,25.84,25.84,0.0,0.0,25.89,25.89,25.89,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.76,25.76,25.76,0.0,0.0
2018-11-04,25.44,25.44,25.44,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.45,25.45,25.45,0.0,0.0
2018-11-11,25.09,25.09,25.09,0.0,0.0,25.26,25.26,25.26,0.0,0.0,25.03,25.03,25.03,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2018-11-18,24.68,24.68,24.68,0.0,0.0,24.78,24.78,24.78,0.0,0.0,24.68,24.68,24.68,0.0,0.0,24.72,24.72,24.72,0.0,0.0
2018-11-25,25.37,25.37,25.37,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.26,25.26,25.26,0.0,0.0,25.39,25.39,25.39,0.0,0.0
2018-12-02,25.13,25.13,25.13,0.0,0.0,25.24,25.24,25.24,0.0,0.0,24.71,24.71,24.71,0.0,0.0,24.75,24.75,24.75,0.0,0.0
2018-12-09,24.94,24.94,24.94,0.0,0.0,25.08,25.08,25.08,0.0,0.0,24.91,24.91,24.91,0.0,0.0,24.91,24.91,24.91,0.0,0.0
2018-12-16,24.33,24.33,24.33,0.0,0.0,24.42,24.42,24.42,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.85,23.85,23.85,0.0,0.0
2018-12-23,24.25,24.25,24.25,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.12,24.12,24.12,0.0,0.0
2018-12-30,24.55,24.55,24.55,0.0,0.0,24.96,24.96,24.96,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.9,24.9,24.9,0.0,0.0
2019-01-06,25.52,25.52,25.52,0.0,0.0,25.57,25.57,25.57,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.44,25.44,25.44,0.0,0.0
2019-01-13,25.92,25.92,25.92,0.0,0.0,25.92,25.92,25.92,0.0,0.0,25.76,25.76,25.76,0.0,0.0,25.83,25.83,25.83,0.0,0.0
2019-01-20,25.88,25.88,25.88,0.0,0.0,26.07,26.07,26.07,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.97,25.97,25.97,0.0,0.0
2019-01-27,25.97,25.97,25.97,0.0,0.0,26.06,26.06,26.06,0.0,0.0,25.89,25.89,25.89,0.0,0.0,25.96,25.96,25.96,0.0,0.0
2019-02-03,25.54,25.54,25.54,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.59,25.59,25.59,0.0,0.0
2019-02-10,26.36,26.36,26.36,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.47,26.47,26.47,0.0,0.0
2019-02-17,26.61,26.61,26.61,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.58,26.58,26.58,0.0,0.0,26.6,26.6,26.6,0.0,0.0
2019-02-24,27.31,27.31,27.31,0.0,0.0,27.36,27.36,27.36,0.0,0.0,27.23,27.23,27.23,0.0,0.0,27.32,27.32,27.32,0.0,0.0
2019-03-03,26.61,26.61,26.61,0.0,0.0,26.82,26.82,26.82,0.0,0.0,26.57,26.57,26.57,0.0,0.0,26.8,26.8,26.8,0.0,0.0
2019-03-10,27.5,27.5,27.5,0.0,0.0,27.56,27.56,27.56,0.0,0.0,27.46,27.46,27.46,0.0,0.0,27.54,27.54,27.54,0.0,0.0
2019-03-17,27.68,27.68,27.68,0.0,0.0,27.73,27.73,27.73,0.0,0.0,27.47,27.47,27.47,0.0,0.0,27.54,27.54,27.54,0.0,0.0
2019-03-24,27.71,27.71,27.71,0.0,0.0,27.79,27.79,27.79,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.79,27.79,27.79,0.0,0.0
2019-03-31,28.14,28.14,28.14,0.0,0.0,28.26,28.26,28.26,0.0,0.0,28.08,28.08,28.08,0.0,0.0,28.26,28.26,28.26,0.0,0.0
2019-04-07,28.49,28.49,28.49,0.0,0.0,28.52,28.52,28.52,0.0,0.0,28.38,28.38,28.38,0.0,0.0,28.43,28.43,28.43,0.0,0.0
2019-04-14,28.36,28.36,28.36,0.0,0.0,28.38,28.38,28.38,0.0,0.0,28.28,28.28,28.28,0.0,0.0,28.36,28.36,28.36,0.0,0.0
2019-04-21,27.91,27.91,27.91,0.0,0.0,28.03,28.03,28.03,0.0,0.0,27.89,27.89,27.89,0.0,0.0,27.93,27.93,27.93,0.0,0.0
2019-04-28,28.01,28.01,28.01,0.0,0.0,28.17,28.17,28.17,0.0,0.0,28.01,28.01,28.01,0.0,0.0,28.14,28.14,28.14,0.0,0.0
2019-05-05,27.23,27.23,27.23,0.0,0.0,27.43,27.43,27.43,0.0,0.0,27.1,27.1,27.1,0.0,0.0,27.35,27.35,27.35,0.0,0.0
2019-05-12,27.05,27.05,27.05,0.0,0.0,27.19,27.19,27.19,0.0,0.0,27.05,27.05,27.05,0.0,0.0,27.1,27.1,27.1,0.0,0.0
2019-05-19,27.0,27.0,27.0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,26.89,26.89,26.89,0.0,0.0,26.97,26.97,26.97,0.0,0.0
2019-05-26,25.82,25.82,25.82,0.0,0.0,26.02,26.02,26.02,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.94,25.94,25.94,0.0,0.0
2019-06-02,27.23,27.23,27.23,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.17,27.17,27.17,0.0,0.0,27.18,27.18,27.18,0.0,0.0
2019-06-09,27.32,27.32,27.32,0.0,0.0,27.34,27.34,27.34,0.0,0.0,27.23,27.23,27.23,0.0,0.0,27.25,27.25,27.25,0.0,0.0
2019-06-16,27.58,27.58,27.58,0.0,0.0,27.73,27.73,27.73,0.0,0.0,27.55,27.55,27.55,0.0,0.0,27.62,27.62,27.62,0.0,0.0
2019-06-23,27.48,27.48,27.48,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.48,27.48,27.48,0.0,0.0,27.55,27.55,27.55,0.0,0.0
2019-06-30,28.25,28.25,28.25,0.0,0.0,28.25,28.25,28.25,0.0,0.0,28.06,28.06,28.06,0.0,0.0,28.16,28.16,28.16,0.0,0.0
2019-07-07,28.55,28.55,28.55,0.0,0.0,28.59,28.59,28.59,0.0,0.0,28.51,28.51,28.51,0.0,0.0,28.59,28.59,28.59,0.0,0.0
2019-07-14,27.81,27.81,27.81,0.0,0.0,27.83,27.83,27.83,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.61,27.61,27.61,0.0,0.0
2019-07-21,27.75,27.75,27.75,0.0,0.0,27.77,27.77,27.77,0.0,0.0,27.69,27.69,27.69,0.0,0.0,27.73,27.73,27.73,0.0,0.0
2019-07-28,26.96,26.96,26.96,0.0,0.0,27.0,27.0,27.0,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.83,26.83,26.83,0.0,0.0
2019-08-04,26.0,26.0,26.0,0.0,0.0,26.05,26.05,26.05,0.0,0.0,25.9,25.9,25.9,0.0,0.0,25.93,25.93,25.93,0.0,0.0
2019-08-11,25.48,25.48,25.48,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.66,25.66,25.66,0.0,0.0
2019-08-18,26.09,26.09,26.09,0.0,0.0,26.33,26.33,26.33,0.0,0.0,25.76,25.76,25.76,0.0,0.0,25.76,25.76,25.76,0.0,0.0
2019-08-25,27.06,27.06,27.06,0.0,0.0,27.08,27.08,27.08,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.91,26.91,26.91,0.0,0.0
2019-09-01,27.7,27.7,27.7,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.61,27.61,27.61,0.0,0.0
2019-09-08,28.09,28.09,28.09,0.0,0.0,28.09,28.09,28.09,0.0,0.0,27.99,27.99,27.99,0.0,0.0,28.01,28.01,28.01,0.0,0.0
2019-09-15,27.88,27.88,27.88,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.64,27.64,27.64,0.0,0.0,27.64,27.64,27.64,0.0,0.0
2019-09-22,27.41,27.41,27.41,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.34,27.34,27.34,0.0,0.0,27.34,27.34,27.34,0.0,0.0
2019-09-29,26.84,26.84,26.84,0.0,0.0,26.97,26.97,26.97,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.95,26.95,26.95,0.0,0.0
2019-10-06,27.76,27.76,27.76,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.76,27.76,27.76,0.0,0.0,27.82,27.82,27.82,0.0,0.0
2019-10-13,28.33,28.33,28.33,0.0,0.0,28.42,28.42,28.42,0.0,0.0,28.25,28.25,28.25,0.0,0.0,28.4,28.4,28.4,0.0,0.0
2019-10-20,28.45,28.45,28.45,0.0,0.0,28.56,28.56,28.56,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.53,28.53,28.53,0.0,0.0
2019-10-27,29.05,29.05,29.05,0.0,0.0,29.22,29.22,29.22,0.0,0.0,29.05,29.05,29.05,0.0,0.0,29.22,29.22,29.22,0.0,0.0
2019-11-03,29.34,29.34,29.34,0.0,0.0,29.51,29.51,29.51,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.5,29.5,29.5,0.0,0.0
2019-11-10,29.4,29.4,29.4,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.4,29.4,29.4,0.0,0.0,29.48,29.48,29.48,0.0,0.0
2019-11-17,29.21,29.21,29.21,0.0,0.0,29.21,29.21,29.21,0.0,0.0,29.02,29.02,29.02,0.0,0.0,29.12,29.12,29.12,0.0,0.0
2019-11-24,28.97,28.97,28.97,0.0,0.0,29.03,29.03,29.03,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.89,28.89,28.89,0.0,0.0
2019-12-01,28.9,28.9,28.9,0.0,0.0,28.94,28.94,28.94,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.91,28.91,28.91,0.0,0.0
2019-12-08,29.26,29.26,29.26,0.0,0.0,29.47,29.47,29.47,0.0,0.0,29.14,29.14,29.14,0.0,0.0,29.25,29.25,29.25,0.0,0.0
2019-12-15,29.69,29.69,29.69,0.0,0.0,29.78,29.78,29.78,0.0,0.0,29.66,29.66,29.66,0.0,0.0,29.74,29.74,29.74,0.0,0.0
2019-12-22,29.68,29.68,29.68,0.0,0.0,29.73,29.73,29.73,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.62,29.62,29.62,0.0,0.0
2019-12-29,29.48,29.48,29.48,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.47,29.47,29.47,0.0,0.0,29.49,29.49,29.49,0.0,0.0
