Date,WisdomTree SmallCap Earnings_Open_average,WisdomTree SmallCap Earnings_Open_max,WisdomTree SmallCap Earnings_Open_min,WisdomTree SmallCap Earnings_Open_volatility,WisdomTree SmallCap Earnings_Open_change,WisdomTree SmallCap Earnings_High_average,WisdomTree SmallCap Earnings_High_max,WisdomTree SmallCap Earnings_High_min,WisdomTree SmallCap Earnings_High_volatility,WisdomTree SmallCap Earnings_High_change,WisdomTree SmallCap Earnings_Low_average,WisdomTree SmallCap Earnings_Low_max,WisdomTree SmallCap Earnings_Low_min,WisdomTree SmallCap Earnings_Low_volatility,WisdomTree SmallCap Earnings_Low_change,WisdomTree SmallCap Earnings_Close_average,WisdomTree SmallCap Earnings_Close_max,WisdomTree SmallCap Earnings_Close_min,WisdomTree SmallCap Earnings_Close_volatility,WisdomTree SmallCap Earnings_Close_change
2019-04-21,37.76,37.76,37.76,0.0,0.0,38.12,38.12,38.12,0.0,0.0,37.76,37.76,37.76,0.0,0.0,37.94,37.94,37.94,0.0,0.0
2019-04-28,37.53,37.53,37.53,0.0,0.0,38.11,38.11,38.11,0.0,0.0,37.52,37.52,37.52,0.0,0.0,38.05,38.05,38.05,0.0,0.0
2019-05-05,36.39,36.39,36.39,0.0,0.0,36.39,36.39,36.39,0.0,0.0,35.67,35.67,35.67,0.0,0.0,35.81,35.81,35.81,0.0,0.0
2019-05-12,35.67,35.67,35.67,0.0,0.0,35.83,35.83,35.83,0.0,0.0,35.57,35.57,35.57,0.0,0.0,35.64,35.64,35.64,0.0,0.0
2019-05-19,34.85,34.85,34.85,0.0,0.0,34.98,34.98,34.98,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.91,34.91,34.91,0.0,0.0
2019-05-26,33.41,33.41,33.41,0.0,0.0,33.9,33.9,33.9,0.0,0.0,33.38,33.38,33.38,0.0,0.0,33.78,33.78,33.78,0.0,0.0
2019-06-02,34.57,34.57,34.57,0.0,0.0,35.0,35.0,35.0,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.74,34.74,34.74,0.0,0.0
2019-06-09,34.84,34.84,34.84,0.0,0.0,34.95,34.95,34.95,0.0,0.0,34.72,34.72,34.72,0.0,0.0,34.78,34.78,34.78,0.0,0.0
2019-06-16,35.11,35.11,35.11,0.0,0.0,35.11,35.11,35.11,0.0,0.0,34.61,34.61,34.61,0.0,0.0,34.63,34.63,34.63,0.0,0.0
2019-06-23,36.21,36.21,36.21,0.0,0.0,36.41,36.41,36.41,0.0,0.0,35.71,35.71,35.71,0.0,0.0,35.9,35.9,35.9,0.0,0.0
2019-06-30,35.78,35.78,35.78,0.0,0.0,35.96,35.96,35.96,0.0,0.0,35.58,35.58,35.58,0.0,0.0,35.61,35.61,35.61,0.0,0.0
2019-07-07,35.83,35.83,35.83,0.0,0.0,35.83,35.83,35.83,0.0,0.0,35.28,35.28,35.28,0.0,0.0,35.45,35.45,35.45,0.0,0.0
2019-07-14,35.17,35.17,35.17,0.0,0.0,35.25,35.25,35.25,0.0,0.0,34.84,34.84,34.84,0.0,0.0,34.9,34.9,34.9,0.0,0.0
2019-07-21,35.88,35.88,35.88,0.0,0.0,35.93,35.93,35.93,0.0,0.0,35.62,35.62,35.62,0.0,0.0,35.68,35.68,35.68,0.0,0.0
2019-07-28,34.17,34.17,34.17,0.0,0.0,34.17,34.17,34.17,0.0,0.0,33.38,33.38,33.38,0.0,0.0,33.7,33.7,33.7,0.0,0.0
2019-08-04,33.87,33.87,33.87,0.0,0.0,33.87,33.87,33.87,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.69,33.69,33.69,0.0,0.0
2019-08-11,33.88,33.88,33.88,0.0,0.0,34.06,34.06,34.06,0.0,0.0,33.88,33.88,33.88,0.0,0.0,33.88,33.88,33.88,0.0,0.0
2019-08-18,32.99,32.99,32.99,0.0,0.0,33.07,33.07,33.07,0.0,0.0,32.82,32.82,32.82,0.0,0.0,33.02,33.02,33.02,0.0,0.0
2019-08-25,33.86,33.86,33.86,0.0,0.0,33.87,33.87,33.87,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.65,33.65,33.65,0.0,0.0
2019-09-01,34.3,34.3,34.3,0.0,0.0,35.04,35.04,35.04,0.0,0.0,34.3,34.3,34.3,0.0,0.0,35.04,35.04,35.04,0.0,0.0
2019-09-08,36.6,36.6,36.6,0.0,0.0,36.93,36.93,36.93,0.0,0.0,36.54,36.54,36.54,0.0,0.0,36.72,36.72,36.72,0.0,0.0
2019-09-15,35.8,35.8,35.8,0.0,0.0,36.22,36.22,36.22,0.0,0.0,35.75,35.75,35.75,0.0,0.0,36.08,36.08,36.08,0.0,0.0
2019-09-22,35.5,35.5,35.5,0.0,0.0,35.81,35.81,35.81,0.0,0.0,35.47,35.47,35.47,0.0,0.0,35.6,35.6,35.6,0.0,0.0
2019-09-29,34.73,34.73,34.73,0.0,0.0,34.97,34.97,34.97,0.0,0.0,34.63,34.63,34.63,0.0,0.0,34.75,34.75,34.75,0.0,0.0
2019-10-06,34.97,34.97,34.97,0.0,0.0,34.99,34.99,34.99,0.0,0.0,34.78,34.78,34.78,0.0,0.0,34.97,34.97,34.97,0.0,0.0
2019-10-13,36.13,36.13,36.13,0.0,0.0,36.48,36.48,36.48,0.0,0.0,36.13,36.13,36.13,0.0,0.0,36.22,36.22,36.22,0.0,0.0
2019-10-20,37.03,37.03,37.03,0.0,0.0,37.31,37.31,37.31,0.0,0.0,37.03,37.03,37.03,0.0,0.0,37.14,37.14,37.14,0.0,0.0
2019-10-27,37.44,37.44,37.44,0.0,0.0,37.57,37.57,37.57,0.0,0.0,37.3,37.3,37.3,0.0,0.0,37.56,37.56,37.56,0.0,0.0
2019-11-03,37.29,37.29,37.29,0.0,0.0,37.5,37.5,37.5,0.0,0.0,37.25,37.25,37.25,0.0,0.0,37.5,37.5,37.5,0.0,0.0
2019-11-10,37.25,37.25,37.25,0.0,0.0,37.25,37.25,37.25,0.0,0.0,37.03,37.03,37.03,0.0,0.0,37.18,37.18,37.18,0.0,0.0
2019-11-17,36.83,36.83,36.83,0.0,0.0,37.56,37.56,37.56,0.0,0.0,36.81,36.81,36.81,0.0,0.0,37.49,37.49,37.49,0.0,0.0
2019-11-24,37.5,37.5,37.5,0.0,0.0,37.5,37.5,37.5,0.0,0.0,37.05,37.05,37.05,0.0,0.0,37.07,37.07,37.07,0.0,0.0
2019-12-01,37.8,37.8,37.8,0.0,0.0,37.9,37.9,37.9,0.0,0.0,37.76,37.76,37.76,0.0,0.0,37.79,37.79,37.79,0.0,0.0
2019-12-08,38.21,38.21,38.21,0.0,0.0,38.43,38.43,38.43,0.0,0.0,38.09,38.09,38.09,0.0,0.0,38.11,38.11,38.11,0.0,0.0
2019-12-15,38.5,38.5,38.5,0.0,0.0,38.5,38.5,38.5,0.0,0.0,38.28,38.28,38.28,0.0,0.0,38.4,38.4,38.4,0.0,0.0
2019-12-22,38.45,38.45,38.45,0.0,0.0,38.53,38.53,38.53,0.0,0.0,38.14,38.14,38.14,0.0,0.0,38.3,38.3,38.3,0.0,0.0
2019-12-29,38.05,38.05,38.05,0.0,0.0,38.26,38.26,38.26,0.0,0.0,38.0,38.0,38.0,0.0,0.0,38.21,38.21,38.21,0.0,0.0
