Date,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Open_average,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Open_max,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Open_volatility,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Open_change,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_High_average,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_High_max,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_High_volatility,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_High_change,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Low_average,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Low_max,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Low_volatility,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Low_change,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Close_average,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Close_max,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Close_volatility,UBS ETRACS Monthly Pay 2X US High Dividend Low Vol_Close_change
2017-02-26,33.48,33.48,0.0,0.0,33.67,33.67,0.0,0.0,33.4,33.4,0.0,0.0,33.57,33.57,0.0,0.0
2017-03-05,32.59,32.59,0.0,0.0,32.7,32.7,0.0,0.0,32.58,32.58,0.0,0.0,32.66,32.66,0.0,0.0
2017-03-12,33.67,33.67,0.0,0.0,33.69,33.69,0.0,0.0,33.36,33.36,0.0,0.0,33.53,33.53,0.0,0.0
2017-03-19,33.55,33.55,0.0,0.0,33.55,33.55,0.0,0.0,33.03,33.03,0.0,0.0,33.14,33.14,0.0,0.0
2017-03-26,33.26,33.26,0.0,0.0,33.39,33.39,0.0,0.0,33.2,33.2,0.0,0.0,33.39,33.39,0.0,0.0
2017-04-02,33.23,33.23,0.0,0.0,33.23,33.23,0.0,0.0,32.94,32.94,0.0,0.0,32.96,32.96,0.0,0.0
2017-04-09,33.4,33.4,0.0,0.0,33.58,33.58,0.0,0.0,33.4,33.4,0.0,0.0,33.56,33.56,0.0,0.0
2017-04-16,32.85,32.85,0.0,0.0,32.85,32.85,0.0,0.0,32.11,32.11,0.0,0.0,32.54,32.54,0.0,0.0
2017-04-23,31.79,31.79,0.0,0.0,31.79,31.79,0.0,0.0,31.45,31.45,0.0,0.0,31.45,31.45,0.0,0.0
2017-04-30,30.92,30.92,0.0,0.0,30.92,30.92,0.0,0.0,30.67,30.67,0.0,0.0,30.69,30.69,0.0,0.0
2017-05-07,30.16,30.16,0.0,0.0,30.5,30.5,0.0,0.0,30.16,30.16,0.0,0.0,30.37,30.37,0.0,0.0
2017-05-14,30.3,30.3,0.0,0.0,30.52,30.52,0.0,0.0,30.29,30.29,0.0,0.0,30.51,30.51,0.0,0.0
2017-05-21,30.85,30.85,0.0,0.0,30.85,30.85,0.0,0.0,30.74,30.74,0.0,0.0,30.74,30.74,0.0,0.0
2017-05-28,30.88,30.88,0.0,0.0,30.9,30.9,0.0,0.0,30.74,30.74,0.0,0.0,30.87,30.87,0.0,0.0
2017-06-04,31.25,31.25,0.0,0.0,31.75,31.75,0.0,0.0,31.25,31.25,0.0,0.0,31.6,31.6,0.0,0.0
2017-06-11,32.01,32.01,0.0,0.0,32.02,32.02,0.0,0.0,31.95,31.95,0.0,0.0,31.95,31.95,0.0,0.0
2017-06-18,31.24,31.24,0.0,0.0,31.64,31.64,0.0,0.0,31.24,31.24,0.0,0.0,31.64,31.64,0.0,0.0
2017-06-25,30.93,30.93,0.0,0.0,31.11,31.11,0.0,0.0,30.83,30.83,0.0,0.0,31.11,31.11,0.0,0.0
2017-07-02,29.82,29.82,0.0,0.0,29.89,29.89,0.0,0.0,29.6,29.6,0.0,0.0,29.6,29.6,0.0,0.0
2017-07-09,29.8,29.8,0.0,0.0,29.88,29.88,0.0,0.0,29.7,29.7,0.0,0.0,29.81,29.81,0.0,0.0
2017-07-16,29.93,29.93,0.0,0.0,29.93,29.93,0.0,0.0,29.68,29.68,0.0,0.0,29.69,29.69,0.0,0.0
2017-07-23,31.22,31.22,0.0,0.0,31.51,31.51,0.0,0.0,31.18,31.18,0.0,0.0,31.49,31.49,0.0,0.0
2017-07-30,31.71,31.71,0.0,0.0,31.71,31.71,0.0,0.0,31.66,31.66,0.0,0.0,31.66,31.66,0.0,0.0
2017-08-06,30.67,30.67,0.0,0.0,31.22,31.22,0.0,0.0,30.67,30.67,0.0,0.0,31.13,31.13,0.0,0.0
2017-08-13,30.39,30.39,0.0,0.0,30.54,30.54,0.0,0.0,30.15,30.15,0.0,0.0,30.48,30.48,0.0,0.0
2017-08-20,31.05,31.05,0.0,0.0,31.07,31.07,0.0,0.0,30.99,30.99,0.0,0.0,30.99,30.99,0.0,0.0
2017-08-27,31.1,31.1,0.0,0.0,31.1,31.1,0.0,0.0,31.1,31.1,0.0,0.0,31.1,31.1,0.0,0.0
2017-09-03,31.41,31.41,0.0,0.0,31.57,31.57,0.0,0.0,31.34,31.34,0.0,0.0,31.5,31.5,0.0,0.0
2017-09-10,31.89,31.89,0.0,0.0,31.94,31.94,0.0,0.0,31.6,31.6,0.0,0.0,31.77,31.77,0.0,0.0
2017-09-17,32.17,32.17,0.0,0.0,32.43,32.43,0.0,0.0,32.12,32.12,0.0,0.0,32.42,32.42,0.0,0.0
2017-09-24,32.28,32.28,0.0,0.0,32.29,32.29,0.0,0.0,32.07,32.07,0.0,0.0,32.18,32.18,0.0,0.0
2017-10-01,32.61,32.61,0.0,0.0,32.92,32.92,0.0,0.0,32.3,32.3,0.0,0.0,32.38,32.38,0.0,0.0
2017-10-08,32.15,32.15,0.0,0.0,32.36,32.36,0.0,0.0,32.15,32.15,0.0,0.0,32.26,32.26,0.0,0.0
2017-10-15,31.82,31.82,0.0,0.0,31.82,31.82,0.0,0.0,31.59,31.59,0.0,0.0,31.59,31.59,0.0,0.0
2017-10-22,30.52,30.52,0.0,0.0,30.6,30.6,0.0,0.0,30.18,30.18,0.0,0.0,30.3,30.3,0.0,0.0
2017-10-29,30.15,30.15,0.0,0.0,30.15,30.15,0.0,0.0,29.5,29.5,0.0,0.0,29.98,29.98,0.0,0.0
2017-11-05,30.31,30.31,0.0,0.0,30.34,30.34,0.0,0.0,30.15,30.15,0.0,0.0,30.22,30.22,0.0,0.0
2017-11-12,30.2,30.2,0.0,0.0,30.2,30.2,0.0,0.0,30.2,30.2,0.0,0.0,30.2,30.2,0.0,0.0
2017-11-19,30.23,30.23,0.0,0.0,30.41,30.41,0.0,0.0,30.23,30.23,0.0,0.0,30.3,30.3,0.0,0.0
2017-11-26,31.99,31.99,0.0,0.0,32.46,32.46,0.0,0.0,31.99,31.99,0.0,0.0,32.3,32.3,0.0,0.0
2017-12-03,32.05,32.05,0.0,0.0,32.06,32.06,0.0,0.0,31.94,31.94,0.0,0.0,32.06,32.06,0.0,0.0
2017-12-10,32.64,32.64,0.0,0.0,32.98,32.98,0.0,0.0,32.62,32.62,0.0,0.0,32.8,32.8,0.0,0.0
2017-12-17,32.2,32.2,0.0,0.0,32.2,32.2,0.0,0.0,31.79,31.79,0.0,0.0,31.95,31.95,0.0,0.0
2017-12-24,32.18,32.18,0.0,0.0,32.19,32.19,0.0,0.0,32.16,32.16,0.0,0.0,32.19,32.19,0.0,0.0
2017-12-31,31.81,31.81,0.0,0.0,31.93,31.93,0.0,0.0,31.63,31.63,0.0,0.0,31.84,31.84,0.0,0.0
2018-01-07,31.02,31.02,0.0,0.0,31.03,31.03,0.0,0.0,30.71,30.71,0.0,0.0,30.82,30.82,0.0,0.0
2018-01-14,29.89,29.89,0.0,0.0,30.17,30.17,0.0,0.0,29.86,29.86,0.0,0.0,30.16,30.16,0.0,0.0
2018-01-21,30.19,30.19,0.0,0.0,30.19,30.19,0.0,0.0,29.63,29.63,0.0,0.0,29.65,29.65,0.0,0.0
2018-01-28,28.7,28.7,0.0,0.0,28.94,28.94,0.0,0.0,26.96,26.96,0.0,0.0,27.22,27.22,0.0,0.0
2018-02-04,27.0,27.0,0.0,0.0,27.2,27.2,0.0,0.0,25.9,25.9,0.0,0.0,27.11,27.11,0.0,0.0
2018-02-11,27.83,27.83,0.0,0.0,27.96,27.96,0.0,0.0,27.83,27.83,0.0,0.0,27.95,27.95,0.0,0.0
2018-02-18,27.69,27.69,0.0,0.0,27.69,27.69,0.0,0.0,27.43,27.43,0.0,0.0,27.69,27.69,0.0,0.0
2018-02-25,26.78,26.78,0.0,0.0,27.03,27.03,0.0,0.0,26.78,26.78,0.0,0.0,27.0,27.0,0.0,0.0
2018-03-04,27.32,27.32,0.0,0.0,27.4,27.4,0.0,0.0,27.32,27.32,0.0,0.0,27.32,27.32,0.0,0.0
2018-03-11,26.83,26.83,0.0,0.0,26.83,26.83,0.0,0.0,26.44,26.44,0.0,0.0,26.44,26.44,0.0,0.0
2018-03-18,25.1,25.1,0.0,0.0,25.49,25.49,0.0,0.0,25.1,25.1,0.0,0.0,25.46,25.46,0.0,0.0
2018-03-25,26.27,26.27,0.0,0.0,26.27,26.27,0.0,0.0,25.76,25.76,0.0,0.0,25.76,25.76,0.0,0.0
2018-04-01,26.98,26.98,0.0,0.0,27.01,27.01,0.0,0.0,26.75,26.75,0.0,0.0,26.75,26.75,0.0,0.0
2018-04-08,26.25,26.25,0.0,0.0,26.6,26.6,0.0,0.0,26.24,26.24,0.0,0.0,26.6,26.6,0.0,0.0
2018-04-15,24.76,24.76,0.0,0.0,24.82,24.82,0.0,0.0,24.5,24.5,0.0,0.0,24.5,24.5,0.0,0.0
2018-04-22,25.15,25.15,0.0,0.0,25.15,25.15,0.0,0.0,25.15,25.15,0.0,0.0,25.15,25.15,0.0,0.0
2018-04-29,25.14,25.14,0.0,0.0,25.14,25.14,0.0,0.0,25.0,25.0,0.0,0.0,25.01,25.01,0.0,0.0
2018-05-06,24.82,24.82,0.0,0.0,24.82,24.82,0.0,0.0,24.4,24.4,0.0,0.0,24.53,24.53,0.0,0.0
2018-05-13,23.6,23.6,0.0,0.0,24.0,24.0,0.0,0.0,23.6,23.6,0.0,0.0,23.98,23.98,0.0,0.0
2018-05-20,24.69,24.69,0.0,0.0,24.69,24.69,0.0,0.0,24.58,24.58,0.0,0.0,24.6,24.6,0.0,0.0
2018-05-27,24.71,24.71,0.0,0.0,24.82,24.82,0.0,0.0,24.6,24.6,0.0,0.0,24.6,24.6,0.0,0.0
2018-06-03,24.8,24.8,0.0,0.0,24.88,24.88,0.0,0.0,24.64,24.64,0.0,0.0,24.88,24.88,0.0,0.0
2018-06-10,25.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,24.65,24.65,0.0,0.0,24.85,24.85,0.0,0.0
2018-06-17,25.91,25.91,0.0,0.0,26.09,26.09,0.0,0.0,25.82,25.82,0.0,0.0,26.09,26.09,0.0,0.0
2018-06-24,25.93,25.93,0.0,0.0,26.16,26.16,0.0,0.0,25.93,25.93,0.0,0.0,26.16,26.16,0.0,0.0
2018-07-01,27.73,27.73,0.0,0.0,27.73,27.73,0.0,0.0,26.71,26.71,0.0,0.0,26.8,26.8,0.0,0.0
2018-07-08,26.8,26.8,0.0,0.0,26.82,26.82,0.0,0.0,26.62,26.62,0.0,0.0,26.65,26.65,0.0,0.0
2018-07-15,26.5,26.5,0.0,0.0,26.57,26.57,0.0,0.0,26.38,26.38,0.0,0.0,26.5,26.5,0.0,0.0
2018-07-22,26.43,26.43,0.0,0.0,26.53,26.53,0.0,0.0,26.43,26.43,0.0,0.0,26.51,26.51,0.0,0.0
2018-07-29,27.45,27.45,0.0,0.0,27.45,27.45,0.0,0.0,27.35,27.35,0.0,0.0,27.35,27.35,0.0,0.0
2018-08-05,26.95,26.95,0.0,0.0,26.95,26.95,0.0,0.0,26.14,26.14,0.0,0.0,26.31,26.31,0.0,0.0
2018-08-12,27.78,27.78,0.0,0.0,27.87,27.87,0.0,0.0,27.78,27.78,0.0,0.0,27.79,27.79,0.0,0.0
2018-08-19,27.46,27.46,0.0,0.0,27.46,27.46,0.0,0.0,27.39,27.39,0.0,0.0,27.4,27.4,0.0,0.0
2018-08-26,27.43,27.43,0.0,0.0,27.43,27.43,0.0,0.0,27.1,27.1,0.0,0.0,27.1,27.1,0.0,0.0
2018-09-02,27.08,27.08,0.0,0.0,27.5,27.5,0.0,0.0,27.08,27.08,0.0,0.0,27.22,27.22,0.0,0.0
2018-09-09,27.29,27.29,0.0,0.0,27.29,27.29,0.0,0.0,26.86,26.86,0.0,0.0,26.89,26.89,0.0,0.0
2018-09-16,26.78,26.78,0.0,0.0,26.78,26.78,0.0,0.0,25.87,25.87,0.0,0.0,25.9,25.9,0.0,0.0
2018-09-23,26.0,26.0,0.0,0.0,26.17,26.17,0.0,0.0,26.0,26.0,0.0,0.0,26.05,26.05,0.0,0.0
2018-09-30,25.8,25.8,0.0,0.0,26.34,26.34,0.0,0.0,25.8,25.8,0.0,0.0,26.34,26.34,0.0,0.0
2018-10-07,24.2,24.2,0.0,0.0,24.81,24.81,0.0,0.0,24.2,24.2,0.0,0.0,24.8,24.8,0.0,0.0
2018-10-14,25.06,25.06,0.0,0.0,25.06,25.06,0.0,0.0,24.66,24.66,0.0,0.0,24.66,24.66,0.0,0.0
2018-10-21,23.74,23.74,0.0,0.0,24.59,24.59,0.0,0.0,23.74,23.74,0.0,0.0,23.95,23.95,0.0,0.0
2018-10-28,24.4,24.4,0.0,0.0,24.93,24.93,0.0,0.0,24.4,24.4,0.0,0.0,24.93,24.93,0.0,0.0
2018-11-04,25.87,25.87,0.0,0.0,25.92,25.92,0.0,0.0,25.58,25.58,0.0,0.0,25.58,25.58,0.0,0.0
2018-11-11,25.98,25.98,0.0,0.0,25.98,25.98,0.0,0.0,25.72,25.72,0.0,0.0,25.86,25.86,0.0,0.0
2018-11-18,25.2,25.2,0.0,0.0,25.2,25.2,0.0,0.0,25.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0
2018-11-25,26.18,26.18,0.0,0.0,26.34,26.34,0.0,0.0,26.18,26.18,0.0,0.0,26.34,26.34,0.0,0.0
2018-12-02,25.95,25.95,0.0,0.0,25.95,25.95,0.0,0.0,25.14,25.14,0.0,0.0,25.89,25.89,0.0,0.0
2018-12-09,25.29,25.29,0.0,0.0,25.36,25.36,0.0,0.0,23.8,23.8,0.0,0.0,23.86,23.86,0.0,0.0
2018-12-16,21.13,21.13,0.0,0.0,21.37,21.37,0.0,0.0,20.55,20.55,0.0,0.0,20.61,20.61,0.0,0.0
2018-12-23,22.37,22.37,0.0,0.0,22.37,22.37,0.0,0.0,21.87,21.87,0.0,0.0,22.24,22.24,0.0,0.0
2018-12-30,23.18,23.18,0.0,0.0,23.74,23.74,0.0,0.0,23.16,23.16,0.0,0.0,23.54,23.54,0.0,0.0
2019-01-06,23.92,23.92,0.0,0.0,24.01,24.01,0.0,0.0,23.82,23.82,0.0,0.0,23.95,23.95,0.0,0.0
2019-01-13,24.81,24.81,0.0,0.0,24.85,24.85,0.0,0.0,24.74,24.74,0.0,0.0,24.82,24.82,0.0,0.0
2019-01-20,24.61,24.61,0.0,0.0,24.98,24.98,0.0,0.0,24.61,24.61,0.0,0.0,24.96,24.96,0.0,0.0
2019-01-27,25.63,25.63,0.0,0.0,26.0,26.0,0.0,0.0,25.63,25.63,0.0,0.0,26.0,26.0,0.0,0.0
2019-02-03,25.51,25.51,0.0,0.0,26.08,26.08,0.0,0.0,25.51,25.51,0.0,0.0,26.08,26.08,0.0,0.0
2019-02-10,26.33,26.33,0.0,0.0,26.4,26.4,0.0,0.0,26.3,26.3,0.0,0.0,26.36,26.36,0.0,0.0
2019-02-17,27.5,27.5,0.0,0.0,27.5,27.5,0.0,0.0,27.06,27.06,0.0,0.0,27.1,27.1,0.0,0.0
2019-02-24,27.1,27.1,0.0,0.0,27.1,27.1,0.0,0.0,26.44,26.44,0.0,0.0,26.9,26.9,0.0,0.0
2019-03-03,27.0,27.0,0.0,0.0,27.51,27.51,0.0,0.0,27.0,27.0,0.0,0.0,27.51,27.51,0.0,0.0
2019-03-10,27.55,27.55,0.0,0.0,27.85,27.85,0.0,0.0,27.54,27.54,0.0,0.0,27.71,27.71,0.0,0.0
2019-03-17,27.3,27.3,0.0,0.0,27.67,27.67,0.0,0.0,27.3,27.3,0.0,0.0,27.67,27.67,0.0,0.0
2019-03-24,28.36,28.36,0.0,0.0,28.48,28.48,0.0,0.0,28.17,28.17,0.0,0.0,28.47,28.47,0.0,0.0
2019-03-31,28.41,28.41,0.0,0.0,28.41,28.41,0.0,0.0,28.25,28.25,0.0,0.0,28.33,28.33,0.0,0.0
2019-04-07,27.96,27.96,0.0,0.0,28.22,28.22,0.0,0.0,27.96,27.96,0.0,0.0,28.16,28.16,0.0,0.0
2019-04-14,28.22,28.22,0.0,0.0,28.22,28.22,0.0,0.0,26.75,26.75,0.0,0.0,26.89,26.89,0.0,0.0
2019-04-21,27.55,27.55,0.0,0.0,27.91,27.91,0.0,0.0,27.15,27.15,0.0,0.0,27.15,27.15,0.0,0.0
2019-04-28,27.5,27.5,0.0,0.0,27.5,27.5,0.0,0.0,27.16,27.16,0.0,0.0,27.25,27.25,0.0,0.0
2019-05-05,26.43,26.43,0.0,0.0,26.81,26.81,0.0,0.0,26.43,26.43,0.0,0.0,26.81,26.81,0.0,0.0
2019-05-12,27.7,27.7,0.0,0.0,27.7,27.7,0.0,0.0,27.18,27.18,0.0,0.0,27.18,27.18,0.0,0.0
2019-05-19,27.72,27.72,0.0,0.0,27.8,27.8,0.0,0.0,27.57,27.57,0.0,0.0,27.59,27.59,0.0,0.0
2019-05-26,25.77,25.77,0.0,0.0,26.31,26.31,0.0,0.0,25.77,25.77,0.0,0.0,26.31,26.31,0.0,0.0
2019-06-02,27.22,27.22,0.0,0.0,27.22,27.22,0.0,0.0,27.03,27.03,0.0,0.0,27.04,27.04,0.0,0.0
2019-06-09,27.75,27.75,0.0,0.0,28.31,28.31,0.0,0.0,27.35,27.35,0.0,0.0,27.56,27.56,0.0,0.0
2019-06-16,28.09,28.09,0.0,0.0,28.09,28.09,0.0,0.0,27.9,27.9,0.0,0.0,27.9,27.9,0.0,0.0
