Date,SGEN_Open_average,SGEN_Open_max,SGEN_Open_min,SGEN_Open_volatility,SGEN_Open_change,SGEN_High_average,SGEN_High_max,SGEN_High_min,SGEN_High_volatility,SGEN_High_change,SGEN_Low_average,SGEN_Low_max,SGEN_Low_min,SGEN_Low_volatility,SGEN_Low_change,SGEN_Close_average,SGEN_Close_max,SGEN_Close_min,SGEN_Close_volatility,SGEN_Close_change,SGEN_Volume_average,SGEN_Volume_max,SGEN_Volume_min,SGEN_Volume_volatility,SGEN_Volume_change
2018-01-14,52.816,54.02,51.48,2.5400000000000063,1.3800000000000026,53.868,56.38,52.8,3.5800000000000054,3.5800000000000054,52.056000000000004,53.7,50.8,2.9000000000000057,2.8200000000000003,53.346000000000004,56.29,50.95,5.339999999999996,5.339999999999996,1239666,1862587,950172,912415,120790
2018-01-21,56.088,56.8,55.22,1.5799999999999983,-0.36999999999999744,57.006,57.91,56.37,1.5399999999999991,-0.7299999999999969,55.424,55.88,55.07,0.8100000000000023,0.09000000000000341,56.198,56.76,55.59,1.1699999999999946,-0.1599999999999966,765267,1284138,491220,792918,-676218
2018-01-28,55.294,55.82,53.99,1.8299999999999983,-0.240000000000002,56.046,57.4,53.99,3.4099999999999966,-0.46999999999999886,53.844,55.36,51.48,3.8800000000000026,-1.6599999999999966,54.566,56.15,52.3,3.8500000000000014,-1.9399999999999977,2716943,5871539,804322,5067217,1839012
2018-02-04,52.086,53.47,50.71,2.759999999999998,-2.759999999999998,53.23,54.91,51.74,3.1699999999999946,-1.4199999999999946,50.752,52.19,48.78,3.4099999999999966,-1.6499999999999986,51.826,54.24,50.14,4.100000000000001,-1.9299999999999997,2176488,2803563,1233642,1569921,-1569921
2018-02-11,53.765,54.8,52.11,2.6899999999999977,2.6899999999999977,54.5125,55.81,52.28,3.530000000000001,3.530000000000001,53.0075,54.27,50.87,3.4000000000000057,3.4000000000000057,53.885,54.85,52.15,2.700000000000003,2.3299999999999983,993197,1156474,845824,310650,-40106
2018-02-18,54.374,55.24,53.96,1.2800000000000011,1.240000000000002,55.492,55.98,55.1,0.8799999999999955,0.4799999999999969,53.844,54.31,53.44,0.8700000000000045,0.45000000000000284,54.664,55.92,53.78,2.1400000000000006,1.7600000000000051,684349,924206,592486,331720,-117835
2018-02-25,54.01,56.0,51.73,4.270000000000003,-3.289999999999999,55.01,56.72,52.93,3.789999999999999,-1.769999999999996,52.588,54.71,50.67,4.039999999999999,-2.780000000000001,53.866,55.55,52.27,3.279999999999994,-0.8399999999999963,888460,1418783,489543,929240,194866
2018-03-04,56.327999999999996,57.48,54.66,2.8200000000000003,2.8100000000000023,57.452,59.98,55.35,4.6299999999999955,4.6299999999999955,55.51,57.0,53.98,3.020000000000003,3.020000000000003,56.872,58.68,55.27,3.4099999999999966,3.4099999999999966,983514,1338681,647125,691556,644543
2018-03-11,58.486,59.81,57.25,2.5600000000000023,-1.4600000000000009,58.818,59.87,57.63,2.239999999999995,-2.0,57.12,58.42,55.01,3.4100000000000037,-3.4100000000000037,57.804,59.32,55.73,3.5900000000000034,-3.5900000000000034,912185,1442129,740593,701536,-92990
2018-03-18,53.868,56.1,51.62,4.480000000000004,-4.480000000000004,54.748,57.1,53.13,3.969999999999999,-3.4100000000000037,52.66,54.65,50.89,3.759999999999998,-3.759999999999998,53.342,54.86,50.95,3.9099999999999966,-1.2899999999999991,979674,1229035,622567,606468,-135738
