Date,SNPS_stock_Open_average,SNPS_stock_Open_max,SNPS_stock_Open_min,SNPS_stock_Open_volatility,SNPS_stock_Open_change,SNPS_stock_High_average,SNPS_stock_High_max,SNPS_stock_High_min,SNPS_stock_High_volatility,SNPS_stock_High_change,SNPS_stock_Low_average,SNPS_stock_Low_max,SNPS_stock_Low_min,SNPS_stock_Low_volatility,SNPS_stock_Low_change,SNPS_stock_Close_average,SNPS_stock_Close_max,SNPS_stock_Close_min,SNPS_stock_Close_volatility,SNPS_stock_Close_change,SNPS_stock_Volume_average,SNPS_stock_Volume_max,SNPS_stock_Volume_min,SNPS_stock_Volume_volatility,SNPS_stock_Volume_change
2018-01-14,90.7425,91.88,89.94,1.9399999999999977,1.4799999999999898,91.8225,92.69,91.29,1.3999999999999915,1.3999999999999915,90.24,91.36,89.03,2.3299999999999983,2.3299999999999983,91.0825,92.61,89.27,3.3400000000000034,3.3400000000000034,896245,1027421,658324,369097,86968
2018-01-21,92.982,93.83,92.43,1.3999999999999915,-0.03999999999999204,93.572,94.14,93.08,1.0600000000000023,-0.4099999999999966,92.226,92.72,91.71,1.0100000000000051,0.11999999999999034,92.81,93.38,91.91,1.4699999999999989,0.0,689778,758183,572895,185288,15057
2018-01-28,91.57600000000001,92.42,90.83,1.5900000000000034,-1.5900000000000034,92.464,92.98,91.57,1.4100000000000108,-1.4100000000000108,90.9,91.28,90.14,1.1400000000000006,-1.0600000000000023,91.35,92.61,90.16,2.450000000000003,-1.1200000000000045,967614,1115001,779658,335343,237882
2018-02-04,86.51599999999999,89.92,83.32,6.6000000000000085,-6.6000000000000085,87.676,91.37,85.16,6.210000000000008,-6.210000000000008,84.386,87.62,82.1,5.52000000000001,-5.52000000000001,85.57600000000001,87.62,82.62,5.0,-3.280000000000001,1656265,1827437,1431449,395988,230728
2018-02-11,86.002,88.86,84.66,4.200000000000003,4.200000000000003,87.426,89.76,85.77,3.990000000000009,3.969999999999999,85.714,88.77,84.38,4.390000000000001,4.390000000000001,87.09,89.07,85.33,3.739999999999995,3.739999999999995,1110495,1414132,752498,661634,275650
2018-02-18,88.77250000000001,91.15,85.2,5.950000000000003,-3.6400000000000006,89.71,92.88,85.58,7.299999999999997,-4.409999999999997,86.395,88.59,84.22,4.3700000000000045,-4.3700000000000045,86.96,89.76,84.38,5.38000000000001,-4.52000000000001,1905605,3378529,1191600,2186929,385912
2018-02-25,85.03,85.9,83.52,2.3800000000000097,-2.2700000000000102,85.974,86.37,85.19,1.1800000000000068,-0.269999999999996,84.22800000000001,84.89,83.09,1.7999999999999972,-1.7999999999999972,85.076,85.77,84.53,1.2399999999999949,0.29999999999999716,1241507,1778879,977558,801321,171253
2018-03-04,86.73,89.0,85.44,3.5600000000000023,3.5600000000000023,87.724,89.86,86.39,3.469999999999999,3.469999999999999,86.10000000000001,88.14,83.76,4.3799999999999955,4.3799999999999955,87.486,89.73,86.06,3.6700000000000017,3.6700000000000017,1014829,1587838,779357,808481,78485
2018-03-11,88.91,89.9,88.04,1.8599999999999994,-1.7900000000000063,89.24,90.1,88.44,1.6599999999999966,-1.5400000000000063,87.886,89.06,87.29,1.769999999999996,-1.5700000000000074,88.27,89.09,87.82,1.2700000000000102,-0.960000000000008,802363,1275204,581178,694026,477692
2018-03-18,86.298,87.72,84.74,2.980000000000004,-2.980000000000004,86.812,87.91,85.0,2.9099999999999966,-2.9099999999999966,85.104,86.52,82.34,4.179999999999993,-3.4200000000000017,85.414,86.71,82.36,4.349999999999994,-4.25,757430,913846,621328,292518,-130598
2018-03-25,83.4075,84.69,82.7,1.9899999999999949,-0.730000000000004,84.5575,85.41,84.01,1.3999999999999915,0.1700000000000017,82.4425,82.66,82.15,0.5099999999999909,-0.20000000000000284,83.1625,84.22,82.3,1.9200000000000017,-0.980000000000004,1075445,1202161,888725,313436,313436
2018-04-01,82.134,83.4,80.67,2.730000000000004,-0.46000000000000796,83.002,83.78,81.86,1.9200000000000017,-0.37000000000000455,80.924,82.81,80.13,2.680000000000007,0.7800000000000011,81.89999999999999,82.96,80.77,2.1899999999999977,0.6200000000000045,1001525,1206955,729708,477247,80513
2018-04-08,82.926,84.84,81.76,3.0799999999999983,3.0799999999999983,84.08800000000001,84.94,83.26,1.6799999999999926,1.5300000000000011,82.374,83.55,81.63,1.9200000000000017,1.9200000000000017,83.16799999999999,84.48,81.75,2.730000000000004,2.069999999999993,876886,1026762,692987,333775,-219516
2018-04-15,84.896,86.0,84.0,2.0,-0.060000000000002274,85.36,86.27,84.17,2.0999999999999943,-0.39000000000000057,83.918,85.34,82.64,2.700000000000003,-0.730000000000004,84.70400000000001,86.2,83.01,3.1899999999999977,-1.4699999999999989,990531,1421183,812862,608321,532076
2018-04-22,84.05799999999999,85.47,83.32,2.1500000000000057,2.1500000000000057,85.134,85.78,83.88,1.9000000000000057,1.9000000000000057,83.264,84.69,82.38,2.3100000000000023,2.1299999999999955,84.196,85.41,82.6,2.8100000000000023,2.5900000000000034,1225087,1789096,858130,930966,-129745
2018-04-29,85.748,86.13,85.4,0.7299999999999898,0.6299999999999955,86.62,88.03,85.9,2.1299999999999955,2.1299999999999955,85.3,85.55,85.14,0.4099999999999966,0.3100000000000023,86.36,87.72,85.51,2.2099999999999937,2.2099999999999937,884590,1160253,503403,656850,-623822
2018-05-06,89.666,91.05,88.1,2.950000000000003,2.950000000000003,90.586,91.64,89.31,2.3299999999999983,2.3299999999999983,89.348,90.71,88.02,2.6899999999999977,2.6400000000000006,90.218,91.19,89.0,2.1899999999999977,2.019999999999996,1040839,1307609,843234,464375,68264
2018-05-13,89.33800000000001,91.15,88.71,2.440000000000012,-2.260000000000005,89.772,91.4,89.17,2.230000000000004,-1.9000000000000057,88.676,89.78,88.17,1.6099999999999994,-1.1099999999999994,89.13,89.89,88.66,1.230000000000004,-0.6400000000000006,1203516,2569892,805472,1764420,1764420
2018-05-20,88.972,89.62,88.1,1.5200000000000102,-0.769999999999996,89.92,90.34,88.81,1.5300000000000011,-1.1499999999999915,88.118,89.14,86.51,2.6299999999999955,-1.3500000000000085,89.182,90.33,88.32,2.010000000000005,-1.1100000000000136,1149753,2177257,697062,1480195,204546
2018-05-27,88.1625,88.49,87.98,0.5099999999999909,0.5099999999999909,88.7825,89.54,88.24,1.3000000000000114,1.3000000000000114,87.59,88.0,87.26,0.7399999999999949,0.7399999999999949,88.2025,89.46,87.5,1.9599999999999937,1.6799999999999926,920540,1375006,656979,718027,-38584
2018-06-03,90.318,91.31,89.38,1.9300000000000068,0.5500000000000114,90.824,91.67,89.95,1.7199999999999989,0.5900000000000034,89.612,90.65,88.77,1.8800000000000097,0.730000000000004,90.408,91.43,89.68,1.75,0.8299999999999983,804323,973201,556610,416591,208862
2018-06-10,90.74000000000001,90.9,90.5,0.4000000000000057,0.4000000000000057,91.076,91.39,90.66,0.730000000000004,0.2600000000000051,90.18,90.34,89.83,0.5100000000000051,-0.29000000000000625,90.658,90.87,90.47,0.4000000000000057,-0.020000000000010232,714543,1362503,439105,923398,845812
2018-06-17,89.734,90.29,89.52,0.7700000000000102,-0.04000000000000625,90.382,90.99,89.7,1.289999999999992,-0.8699999999999903,88.942,89.38,88.05,1.3299999999999983,-1.1400000000000006,89.468,90.48,88.12,2.3599999999999994,-2.3599999999999994,933416,1170967,622322,548645,96791
2018-06-24,86.142,87.69,84.48,3.2099999999999937,-2.4200000000000017,86.834,88.09,85.26,2.8299999999999983,-1.960000000000008,85.18,86.31,84.01,2.299999999999997,-0.8100000000000023,85.612,86.52,84.57,1.9500000000000028,-0.9500000000000028,1027047,1312535,781509,531026,310638
