Date,MGA_Open_average,MGA_Open_max,MGA_Open_min,MGA_Open_volatility,MGA_Open_change,MGA_High_average,MGA_High_max,MGA_High_min,MGA_High_volatility,MGA_High_change,MGA_Low_average,MGA_Low_max,MGA_Low_min,MGA_Low_volatility,MGA_Low_change,MGA_Close_average,MGA_Close_max,MGA_Close_min,MGA_Close_volatility,MGA_Close_change,MGA_Volume_average,MGA_Volume_max,MGA_Volume_min,MGA_Volume_volatility,MGA_Volume_change
2018-01-14,58.748,59.52,58.05,1.470000000000006,-0.3999999999999986,59.312,59.99,58.54,1.4500000000000028,-0.5700000000000003,58.019999999999996,58.98,57.42,1.5599999999999952,-0.3299999999999983,58.686,59.67,57.97,1.7000000000000028,-0.07000000000000028,1521305,2190212,791297,1398915,-1259349
2018-01-21,58.852,59.87,57.73,2.1400000000000006,1.1200000000000045,59.31,59.9,58.9,1.0,0.1600000000000037,58.32,58.91,57.73,1.1799999999999997,0.39000000000000057,58.8,59.52,58.15,1.3700000000000045,-0.6200000000000045,1133424,1648383,672988,975395,-332933
2018-01-28,56.424,57.87,53.89,3.979999999999997,-3.8800000000000026,56.81,58.1,54.56,3.539999999999999,-3.3599999999999994,55.306,57.12,52.31,4.809999999999995,-4.809999999999995,55.618,57.5,52.31,5.189999999999998,-5.189999999999998,1567293,2172479,1248982,923497,824850
2018-02-04,53.572,54.81,51.12,3.690000000000005,2.6000000000000014,54.898,55.35,54.06,1.2899999999999991,-0.5,52.717999999999996,54.26,50.78,3.479999999999997,2.6499999999999986,53.972,54.89,53.12,1.7700000000000031,-0.8299999999999983,1806024,2718705,1311866,1406839,-1345777
2018-02-11,54.1475,55.05,53.35,1.6999999999999957,0.8500000000000014,54.8675,55.14,54.29,0.8500000000000014,0.8500000000000014,53.667500000000004,54.17,53.2,0.9699999999999989,0.9600000000000009,54.335,54.77,53.75,1.0200000000000031,0.4200000000000017,1055417,1117248,955526,161722,24155
2018-02-18,55.346,56.54,53.68,2.8599999999999994,2.8599999999999994,56.252,57.47,54.67,2.799999999999997,2.799999999999997,55.082,56.25,53.34,2.9099999999999966,2.9099999999999966,55.912,57.37,54.31,3.059999999999995,3.059999999999995,1153886,1639825,820665,819160,219602
2018-02-25,54.9,57.28,52.11,5.170000000000002,-5.170000000000002,55.196,57.73,52.78,4.949999999999996,-4.949999999999996,53.736,56.71,51.76,4.950000000000003,-4.950000000000003,54.062,56.8,52.46,4.339999999999996,-4.299999999999997,1594472,1953357,1065592,887765,622612
2018-03-04,52.76,53.33,52.23,1.1000000000000014,0.4899999999999949,53.28,54.26,52.68,1.5799999999999983,1.0399999999999991,52.394,53.26,51.91,1.3500000000000014,0.9199999999999946,52.87,53.34,52.48,0.8600000000000065,0.6300000000000026,1188216,1490195,886522,603673,-549509
2018-03-11,54.6,56.38,53.57,2.8100000000000023,2.0,55.286,56.63,53.83,2.8000000000000043,1.8599999999999994,53.938,55.18,53.02,2.1599999999999966,1.7899999999999991,54.752,56.53,53.15,3.3800000000000026,2.009999999999998,1387947,2860302,730888,2129414,414977
2018-03-18,55.236,56.22,53.83,2.3900000000000006,-1.4400000000000048,56.232,58.0,55.2,2.799999999999997,-0.4299999999999997,54.522,56.1,53.14,2.960000000000001,-1.3200000000000003,55.314,57.72,53.21,4.509999999999998,-0.37000000000000455,1520430,1787535,1095053,692482,275824
2018-03-25,55.42,56.33,54.58,1.75,0.7100000000000009,56.1475,56.59,55.42,1.1700000000000017,0.5,54.4125,55.04,53.91,1.1300000000000026,-0.4300000000000068,54.9225,56.35,54.23,2.1200000000000045,-0.47000000000000597,1335054,1792696,1052962,739734,739734
2018-04-01,57.076,58.96,54.99,3.969999999999999,3.969999999999999,58.592,59.94,56.53,3.4099999999999966,2.9299999999999997,56.634,58.35,54.61,3.740000000000002,3.539999999999999,58.096000000000004,59.11,56.38,2.729999999999997,2.469999999999999,1563523,2057419,1208580,848839,64858
2018-04-08,60.236,60.89,59.33,1.5600000000000023,0.5300000000000011,60.984,61.27,60.48,0.7900000000000063,0.6000000000000014,59.89,60.44,59.33,1.1099999999999994,0.6199999999999974,60.31,60.94,59.73,1.2100000000000009,1.2100000000000009,1191536,1776737,711403,1065334,-1065334
2018-04-15,59.908,61.38,58.57,2.8100000000000023,-2.460000000000001,60.33,61.56,59.19,2.3700000000000045,-1.7000000000000028,59.202,60.66,58.14,2.519999999999996,-1.8299999999999983,59.512,60.74,58.47,2.270000000000003,-1.240000000000002,1162739,1570329,823163,747166,-128268
2018-04-22,59.376,59.63,58.97,0.6600000000000037,-0.04999999999999716,59.794,59.93,59.44,0.490000000000002,-0.00999999999999801,58.786,59.01,58.55,0.46000000000000085,0.45000000000000284,59.148,59.62,58.99,0.6299999999999955,-0.07000000000000028,894921,1004131,698001,306130,78637
2018-04-29,59.44,60.49,58.75,1.740000000000002,1.6300000000000026,60.268,60.88,59.55,1.3300000000000054,1.3300000000000054,59.134,60.3,58.46,1.8399999999999963,1.5499999999999972,59.882,60.81,59.09,1.7199999999999989,1.5,1122831,1486838,728903,757935,-607952
2018-05-06,62.256,64.17,60.77,3.3999999999999986,3.3999999999999986,63.128,66.11,60.8,5.310000000000002,5.310000000000002,61.647999999999996,64.13,59.96,4.169999999999995,4.169999999999995,62.652,65.44,60.58,4.859999999999999,4.859999999999999,1382203,1735556,913254,822302,422596
2018-05-13,65.91,66.69,65.31,1.3799999999999955,1.3799999999999955,66.458,67.47,65.57,1.9000000000000057,1.9000000000000057,65.528,66.66,64.48,2.1799999999999926,2.1799999999999926,66.118,66.68,65.26,1.4200000000000017,1.4200000000000017,927810,1351198,416498,934700,-934700
