Date,VNO_Open_average,VNO_Open_max,VNO_Open_min,VNO_Open_volatility,VNO_Open_change,VNO_High_average,VNO_High_max,VNO_High_min,VNO_High_volatility,VNO_High_change,VNO_Low_average,VNO_Low_max,VNO_Low_min,VNO_Low_volatility,VNO_Low_change,VNO_Close_average,VNO_Close_max,VNO_Close_min,VNO_Close_volatility,VNO_Close_change,VNO_Volume_average,VNO_Volume_max,VNO_Volume_min,VNO_Volume_volatility,VNO_Volume_change
2018-01-14,71.626,72.26,70.99,1.2700000000000102,-0.2400000000000091,72.23,73.21,71.53,1.6799999999999926,0.3499999999999943,70.982,72.0,70.4,1.5999999999999943,0.8599999999999994,71.752,73.12,71.21,1.9100000000000108,1.9100000000000108,1236762,1571516,953354,618162,7089
2018-01-21,72.46,73.3,71.55,1.75,-1.5300000000000011,72.728,73.63,71.55,2.0799999999999983,-2.0700000000000074,71.592,72.89,70.83,2.0600000000000023,-2.0600000000000023,72.236,73.49,71.15,2.339999999999989,-2.339999999999989,995000,1201707,856980,344727,208824
2018-01-28,70.572,71.71,70.01,1.6999999999999886,-0.6000000000000085,71.36,71.88,70.8,1.0799999999999983,-0.4000000000000057,69.488,70.25,67.58,2.6700000000000017,-2.430000000000007,70.056,71.68,67.58,4.1000000000000085,-2.6200000000000045,1854499,2462362,1225965,1236397,1158687
2018-02-04,67.148,67.79,66.49,1.3000000000000114,1.1300000000000097,68.516,69.16,68.01,1.1499999999999915,-0.22999999999998977,66.114,67.28,65.49,1.7900000000000063,-0.5200000000000102,67.312,67.79,66.18,1.6099999999999994,-0.19000000000001194,1878880,2656572,1315552,1341020,-675853
2018-02-11,66.8875,67.54,66.18,1.3599999999999994,-0.5100000000000051,67.535,68.03,66.88,1.1500000000000057,0.060000000000002274,66.0675,66.8,65.29,1.509999999999991,0.6499999999999915,67.0875,67.66,66.08,1.5799999999999983,0.20000000000000284,1592231,2126978,940982,1185996,-1144230
2018-02-18,66.9,67.68,65.52,2.160000000000011,0.3200000000000074,67.758,68.44,67.07,1.3700000000000045,-0.2599999999999909,66.254,67.27,65.16,2.1099999999999994,0.11999999999999034,66.956,68.1,65.19,2.9099999999999966,0.8099999999999881,1058169,1441444,565566,875878,-763246
2018-02-25,66.638,68.14,66.0,2.1400000000000006,-2.1400000000000006,67.476,68.48,66.46,2.0200000000000102,-0.7900000000000063,65.982,66.42,65.41,1.0100000000000051,-0.23999999999999488,66.556,67.22,66.3,0.9200000000000017,0.8199999999999932,1323273,1963386,973833,989553,428753
2018-03-04,67.678,68.09,67.14,0.9500000000000028,0.75,68.12,68.89,67.69,1.2000000000000028,1.2000000000000028,67.078,67.92,66.61,1.3100000000000023,1.2399999999999949,67.886,68.36,67.6,0.7600000000000051,0.7600000000000051,1081608,2132128,721911,1410217,1229367
2018-03-11,68.644,69.24,68.42,0.8199999999999932,0.7999999999999972,68.986,69.66,68.5,1.1599999999999966,0.46999999999999886,68.002,68.45,67.69,0.7600000000000051,0.1700000000000017,68.60000000000001,69.51,68.22,1.2900000000000063,0.21000000000000796,907139,1450256,683608,766648,59004
2018-03-18,67.416,68.61,65.7,2.9099999999999966,-2.9099999999999966,67.822,68.92,66.01,2.9099999999999966,-2.9099999999999966,66.23,67.45,64.47,2.980000000000004,-2.980000000000004,66.638,68.08,65.15,2.9299999999999926,-2.9200000000000017,1329721,1868694,737208,1131486,-537220
2018-03-25,66.60499999999999,67.6,65.11,2.489999999999995,2.299999999999997,67.6125,67.97,67.08,0.8900000000000006,0.6299999999999955,65.9525,67.03,64.13,2.9000000000000057,2.219999999999999,66.895,67.52,65.96,1.5600000000000023,0.8400000000000034,1114152,1255446,853667,401779,132848
2018-04-01,67.044,67.47,66.72,0.75,0.09000000000000341,67.67999999999999,68.09,67.24,0.8500000000000085,-0.28000000000000114,66.522,67.04,66.21,0.8300000000000125,0.15000000000000568,67.14,67.77,66.61,1.1599999999999966,-0.5400000000000063,950462,1457048,587702,869346,-502845
2018-04-08,66.734,66.99,66.19,0.7999999999999972,-0.3399999999999892,67.242,67.67,66.54,1.1299999999999955,-0.20000000000000284,66.17999999999999,66.66,65.69,0.9699999999999989,-0.1799999999999926,66.758,67.29,66.0,1.2900000000000063,-0.04000000000000625,675479,855945,538973,316972,-1176
2018-04-15,66.614,67.31,65.57,1.740000000000009,-1.6700000000000017,66.906,67.76,65.78,1.980000000000004,-1.980000000000004,65.876,66.84,65.0,1.8400000000000034,-1.8400000000000034,66.206,67.21,65.3,1.9099999999999966,-1.9099999999999966,811759,990696,655461,335235,26869
2018-04-22,66.016,68.16,65.12,3.039999999999992,2.6899999999999977,66.922,68.44,65.52,2.9200000000000017,2.6799999999999926,65.608,67.63,64.53,3.0999999999999943,2.769999999999996,66.48,68.03,65.01,3.019999999999996,2.5900000000000034,1188443,1527496,872660,654836,468612
2018-04-29,69.154,69.91,68.21,1.7000000000000028,1.7000000000000028,70.196,70.84,69.85,0.9900000000000091,0.3200000000000074,68.75,69.77,68.05,1.7199999999999989,1.7199999999999989,69.792,70.42,69.31,1.1099999999999994,0.21000000000000796,1139060,2127451,607599,1519852,-1056651
2018-05-06,70.13,70.4,69.42,0.980000000000004,-0.2400000000000091,70.40599999999999,70.63,70.19,0.4399999999999977,-0.10000000000000853,69.36,69.99,68.49,1.5,-0.6000000000000085,69.724,70.27,68.99,1.2800000000000011,-0.46000000000000796,668374,808872,421384,387488,-19619
2018-05-13,66.996,68.52,66.13,2.3900000000000006,-2.3900000000000006,67.406,68.65,66.46,2.190000000000012,-1.8300000000000125,66.176,67.08,65.54,1.539999999999992,-1.539999999999992,66.508,67.33,65.93,1.3999999999999915,-0.9399999999999977,1098900,2200787,702496,1498291,-59986
