Date,FENG_stock_Open_average,FENG_stock_Open_max,FENG_stock_Open_min,FENG_stock_Open_volatility,FENG_stock_Open_change,FENG_stock_High_average,FENG_stock_High_max,FENG_stock_High_min,FENG_stock_High_volatility,FENG_stock_High_change,FENG_stock_Low_average,FENG_stock_Low_max,FENG_stock_Low_min,FENG_stock_Low_volatility,FENG_stock_Low_change,FENG_stock_Close_average,FENG_stock_Close_max,FENG_stock_Close_min,FENG_stock_Close_volatility,FENG_stock_Close_change,FENG_stock_Volume_average,FENG_stock_Volume_max,FENG_stock_Volume_min,FENG_stock_Volume_volatility,FENG_stock_Volume_change
2018-07-22,4.036,4.17,3.91,0.2599999999999998,0.05999999999999961,4.140000000000001,4.3,3.98,0.31999999999999984,0.03000000000000025,3.928,4.05,3.85,0.19999999999999973,0.06000000000000005,4.026,4.22,3.86,0.3599999999999999,0.1499999999999999,182256,422295,97410,324885,-324885
2018-07-29,4.093999999999999,4.22,3.97,0.24999999999999956,0.20999999999999996,4.227,4.37,4.01,0.3600000000000003,0.27000000000000046,4.015,4.14,3.9,0.23999999999999977,0.11999999999999966,4.136,4.28,3.94,0.3400000000000003,0.17000000000000037,98292,167282,44971,122311,-11840
2018-08-05,4.172,4.28,4.09,0.1900000000000004,0.1900000000000004,4.302,4.48,4.18,0.3000000000000007,0.2600000000000007,4.098,4.25,3.95,0.2999999999999998,0.2999999999999998,4.254,4.43,4.15,0.27999999999999936,0.27999999999999936,118767,153123,71440,81683,62151
2018-08-12,4.228,4.39,4.11,0.27999999999999936,-0.08999999999999986,4.3002,4.4,4.16,0.2400000000000002,0.001000000000000334,4.042,4.24,3.83,0.41000000000000014,0.11000000000000032,4.218,4.35,4.13,0.21999999999999975,0.16999999999999993,179298,262101,99277,162824,-76934
2018-08-19,4.45,4.51,4.38,0.1299999999999999,0.040000000000000036,4.538,4.58,4.5,0.08000000000000007,-0.019999999999999574,4.304,4.44,4.1,0.34000000000000075,-0.08999999999999986,4.456,4.48,4.42,0.0600000000000005,0.019999999999999574,125595,223919,62112,161807,54718
2018-08-26,4.748,4.95,4.5,0.4500000000000002,0.4500000000000002,4.892,5.13,4.66,0.46999999999999975,0.46999999999999975,4.586,4.8,4.24,0.5599999999999996,0.33999999999999986,4.838,5.12,4.58,0.54,0.54,484022,1083876,127235,956641,537424
2018-09-02,5.055,5.13,4.99,0.13999999999999968,-0.13999999999999968,5.1415,5.3,5.046,0.25399999999999956,-0.25399999999999956,4.9225,5.0,4.84,0.16000000000000014,-0.16000000000000014,4.9925,5.06,4.84,0.21999999999999975,-0.20000000000000018,311260,614305,154848,459457,-433894
2018-09-09,4.564,4.84,4.38,0.45999999999999996,-0.33000000000000007,4.6562,4.91,4.52,0.39000000000000057,-0.28000000000000025,4.396,4.53,4.29,0.2400000000000002,-0.1299999999999999,4.492,4.57,4.38,0.1900000000000004,-0.0600000000000005,163809,279464,116741,162723,-127148
2018-09-16,4.402,4.46,4.33,0.1299999999999999,-0.11000000000000032,4.4738,4.559,4.33,0.2290000000000001,-0.20999999999999996,4.293,4.365,4.2,0.16500000000000004,-0.1299999999999999,4.362,4.46,4.21,0.25,-0.25,126298,189044,87030,102014,14610
2018-09-23,4.148,4.3,4.01,0.29000000000000004,0.09999999999999964,4.31,4.41,4.21,0.20000000000000018,0.14000000000000057,3.988,4.11,3.84,0.27000000000000046,0.05000000000000071,4.178,4.32,4.08,0.2400000000000002,0.1200000000000001,332355,773951,108378,665573,-28244
2018-09-30,3.986,4.27,3.85,0.4199999999999995,-0.35999999999999943,4.0418,4.35,3.93,0.4199999999999995,-0.4199999999999995,3.832,3.88,3.8,0.08000000000000007,-0.03000000000000025,3.914,3.97,3.82,0.15000000000000036,-0.08999999999999986,188011,337978,117364,220614,-220614
2018-10-07,3.586,3.81,3.4,0.41000000000000014,-0.41000000000000014,3.6778,3.89,3.52,0.3700000000000001,-0.30000000000000027,3.4892,3.786,3.37,0.4159999999999999,-0.3860000000000001,3.546,3.85,3.37,0.48,-0.30000000000000027,171277,338546,86305,252241,-24902
2018-10-14,3.4779999999999998,3.53,3.36,0.16999999999999993,-0.1499999999999999,3.512,3.55,3.42,0.1299999999999999,-0.10999999999999988,3.412,3.48,3.33,0.1499999999999999,-0.1499999999999999,3.444,3.55,3.33,0.21999999999999975,-0.16000000000000014,61213,110771,33309,77462,-14213
2018-10-21,3.242,3.37,3.1,0.27,-0.14000000000000012,3.3172,3.486,3.23,0.2560000000000002,-0.2560000000000002,3.162,3.29,3.1,0.18999999999999995,-0.18999999999999995,3.214,3.33,3.1,0.22999999999999998,-0.18000000000000016,176565,390538,82505,308033,237400
2018-10-28,3.274,3.65,3.06,0.5899999999999999,0.3999999999999999,3.396,3.65,3.18,0.46999999999999975,0.3599999999999999,3.18,3.46,3.06,0.3999999999999999,0.3999999999999999,3.318,3.58,3.11,0.4700000000000002,0.4500000000000002,277370,432245,142272,289973,-163451
2018-11-04,3.614,3.74,3.49,0.25,0.04999999999999982,3.68,3.8,3.58,0.21999999999999975,0.06999999999999984,3.504,3.66,3.39,0.27,0.029999999999999805,3.614,3.74,3.51,0.23000000000000043,-0.010000000000000231,104179,130623,23689,106934,87310
2018-11-11,3.2698,3.4989999999999997,3.09,0.4089999999999998,-0.22899999999999965,3.3542,3.4989999999999997,3.222,0.2769999999999997,-0.04899999999999949,3.1679999999999997,3.34,3.07,0.27,-0.1299999999999999,3.252,3.38,3.07,0.31000000000000005,-0.06000000000000005,223311,452908,109690,343218,6021
2018-11-18,3.355,3.45,3.26,0.1900000000000004,-0.0900000000000003,3.50275,3.53,3.451,0.07899999999999974,-0.020000000000000018,3.285,3.37,3.22,0.1499999999999999,-0.08000000000000007,3.3925,3.47,3.31,0.16000000000000014,0.06000000000000005,201850,277449,102309,175140,-116962
2018-11-25,3.57,3.65,3.5,0.1499999999999999,0.14000000000000012,3.666,3.73,3.56,0.16999999999999993,0.16999999999999993,3.508,3.53,3.46,0.06999999999999984,0.06000000000000005,3.588,3.66,3.51,0.15000000000000036,0.040000000000000036,296539,1012655,86221,926434,896596
2018-12-02,3.5575,3.66,3.44,0.2200000000000002,-0.2200000000000002,3.635,3.7,3.55,0.15000000000000036,-0.08000000000000007,3.48,3.53,3.42,0.10999999999999988,-0.08999999999999986,3.55,3.64,3.49,0.1499999999999999,-0.10000000000000009,235068,331765,177024,154741,-99475
2018-12-09,3.332,3.5,3.15,0.3500000000000001,-0.3500000000000001,3.438,3.58,3.33,0.25,-0.25,3.2439999999999998,3.34,3.15,0.18999999999999995,-0.18999999999999995,3.288,3.36,3.16,0.19999999999999973,-0.040000000000000036,91300,139193,60217,78976,-24409
2018-12-16,3.218,3.31,3.16,0.1499999999999999,-0.10999999999999988,3.265,3.35,3.2,0.1499999999999999,-0.14000000000000012,3.0820000000000003,3.2,2.83,0.3700000000000001,-0.3700000000000001,3.16,3.32,2.94,0.3799999999999999,-0.3799999999999999,137567,301672,83864,217808,197881
2018-12-23,3.0175,3.11,2.88,0.22999999999999998,0.16000000000000014,3.16,3.18,3.15,0.03000000000000025,0.020000000000000018,2.9525,2.99,2.88,0.11000000000000032,0.10000000000000009,3.0625,3.15,2.95,0.19999999999999973,0.13999999999999968,60697,89131,28902,60229,-23831
2018-12-30,3.09475,3.14,3.049,0.09100000000000019,0.01100000000000012,3.19,3.25,3.14,0.10999999999999988,-0.040000000000000036,3.0324999999999998,3.06,3.01,0.050000000000000266,0.050000000000000266,3.145,3.2,3.09,0.11000000000000032,-0.040000000000000036,49222,80168,9012,71156,-7835
2019-01-06,3.16,3.29,3.08,0.20999999999999996,0.1200000000000001,3.254,3.38,3.16,0.21999999999999975,0.20999999999999996,3.072,3.18,3.02,0.16000000000000014,0.13000000000000034,3.188,3.37,3.09,0.28000000000000025,0.27,73951,123995,46708,77287,32480
2019-01-13,3.215,3.34,3.125,0.21499999999999986,0.040000000000000036,3.298,3.39,3.21,0.18000000000000016,0.0900000000000003,3.134,3.21,3.1,0.10999999999999988,0.10000000000000009,3.2159999999999997,3.34,3.11,0.22999999999999998,0.22999999999999998,154452,209038,64064,144974,53251
2019-01-20,3.485,3.52,3.41,0.10999999999999988,0.10999999999999988,3.52825,3.553,3.51,0.04300000000000015,0.010000000000000231,3.35,3.42,3.22,0.19999999999999973,0.19999999999999973,3.4575,3.5,3.42,0.08000000000000007,-0.04999999999999982,117695,200654,34732,165922,-165922
2019-01-27,3.75,3.96,3.46,0.5,0.5,3.892,3.97,3.78,0.1900000000000004,0.18000000000000016,3.614,3.78,3.46,0.31999999999999984,0.26000000000000023,3.792,3.97,3.59,0.38000000000000034,0.0,302105,610938,71801,539137,-130450
2019-02-03,3.5952,3.76,3.34,0.41999999999999993,-0.41999999999999993,3.646,3.78,3.45,0.3299999999999996,-0.3299999999999996,3.502,3.69,3.32,0.3700000000000001,-0.3700000000000001,3.562,3.72,3.38,0.3400000000000003,-0.27,104024,162423,49146,113277,62714
2019-02-10,3.436,3.5,3.38,0.1200000000000001,-0.1200000000000001,3.466,3.5,3.4,0.10000000000000009,-0.10000000000000009,3.3571999999999997,3.385,3.3,0.08499999999999996,-0.08499999999999996,3.38,3.42,3.32,0.10000000000000009,-0.10000000000000009,94303,125198,69138,56060,27062
2019-02-17,3.45,3.53,3.38,0.1499999999999999,0.1299999999999999,3.5095,3.638,3.4,0.238,0.238,3.3987499999999997,3.475,3.32,0.15500000000000025,0.15500000000000025,3.4825,3.6,3.38,0.2200000000000002,0.2200000000000002,91049,105875,61562,44313,35535
2019-02-24,4.811999999999999,5.1,4.59,0.5099999999999998,-0.29000000000000004,4.89,5.1,4.75,0.34999999999999964,-0.29000000000000004,4.5032000000000005,4.65,4.3660000000000005,0.2839999999999998,0.28000000000000025,4.756,4.84,4.68,0.16000000000000014,-0.019999999999999574,1100257,2031967,302145,1729822,-1729822
2019-03-03,4.63,4.8,4.23,0.5699999999999994,-0.5399999999999991,4.6659999999999995,4.88,4.27,0.6100000000000003,-0.6100000000000003,4.4586,4.71,4.093,0.617,-0.5670000000000002,4.542,4.81,4.2,0.6099999999999994,-0.6099999999999994,275365,388967,188127,200840,-200840
2019-03-10,4.15,4.23,4.01,0.22000000000000064,-0.22000000000000064,4.233,4.34,4.1,0.2400000000000002,-0.10999999999999943,4.069,4.17,3.89,0.2799999999999998,-0.16000000000000014,4.142,4.2,4.0,0.20000000000000018,-0.020000000000000462,212957,397762,74051,323711,231205
2019-03-17,4.158,4.38,3.9,0.48,-0.09999999999999964,4.3218,4.45,4.18,0.27000000000000046,-0.08900000000000041,4.034,4.14,3.88,0.2599999999999998,-0.020000000000000462,4.232,4.4,4.12,0.28000000000000025,0.03000000000000025,299208,517969,164844,353125,338632
2019-03-24,4.054,4.12,3.98,0.14000000000000012,-0.08999999999999986,4.139,4.3,4.06,0.2400000000000002,0.17999999999999972,3.976,4.01,3.92,0.08999999999999986,0.08999999999999986,4.066,4.21,3.99,0.21999999999999975,0.1299999999999999,184816,437911,49674,388237,226083
2019-03-31,4.228,4.36,4.14,0.22000000000000064,0.10000000000000053,4.3340000000000005,4.53,4.2,0.33000000000000007,0.27000000000000046,4.148,4.36,4.05,0.3100000000000005,0.3100000000000005,4.2700000000000005,4.46,4.13,0.33000000000000007,0.3099999999999996,227243,323100,75963,247137,124061
2019-04-07,4.492,4.53,4.45,0.08000000000000007,0.040000000000000036,4.5506,4.6,4.53,0.0699999999999994,-0.019999999999999574,4.418,4.47,4.35,0.1200000000000001,-0.07000000000000028,4.474,4.56,4.38,0.17999999999999972,-0.1299999999999999,92876,143171,51945,91226,-59120
2019-04-14,4.3425,4.4,4.3,0.10000000000000053,-0.040000000000000036,4.3775,4.4,4.36,0.040000000000000036,0.009999999999999787,4.25,4.27,4.23,0.03999999999999915,-0.019999999999999574,4.3275,4.36,4.3,0.0600000000000005,0.03000000000000025,142376,348328,68843,279485,265445
2019-04-21,4.32,4.42,4.28,0.13999999999999968,-0.019999999999999574,4.406,4.54,4.29,0.25,-0.08999999999999986,4.2578,4.3,4.2,0.09999999999999964,-0.04999999999999982,4.322,4.45,4.27,0.1800000000000006,-0.020000000000000462,95352,177177,55463,121714,36980
2019-04-28,4.312,4.38,4.24,0.13999999999999968,0.0699999999999994,4.376799999999999,4.39,4.34,0.04999999999999982,0.0039999999999995595,4.275,4.29,4.23,0.05999999999999961,0.05999999999999961,4.334,4.38,4.28,0.09999999999999964,-0.019999999999999574,59203,79567,33413,46154,35404
2019-05-05,4.078,4.2,3.99,0.20999999999999996,-0.20999999999999996,4.1084000000000005,4.23,4.03,0.20000000000000018,-0.20000000000000018,4.02,4.12,3.94,0.18000000000000016,-0.16999999999999993,4.0684,4.15,4.0,0.15000000000000036,-0.14000000000000057,57145,109517,13609,95908,-85388
2019-05-12,3.946,4.07,3.85,0.2200000000000002,0.04999999999999982,4.056,4.19,3.95,0.2400000000000002,0.1200000000000001,3.874,4.005,3.805,0.19999999999999973,0.08999999999999986,3.96,4.1,3.86,0.23999999999999977,0.07000000000000028,71459,108074,41375,66699,-5298
2019-05-19,3.734,3.88,3.59,0.29000000000000004,-0.29000000000000004,3.77,3.91,3.62,0.29000000000000004,-0.26000000000000023,3.6266,3.81,3.383,0.42700000000000005,-0.42700000000000005,3.656,3.82,3.41,0.4099999999999997,-0.4099999999999997,77785,119789,52180,67609,13555
2019-05-26,3.4924999999999997,3.57,3.41,0.1599999999999997,0.13999999999999968,3.74675,4.0,3.62,0.3799999999999999,0.33000000000000007,3.47125,3.525,3.41,0.11499999999999977,0.09999999999999964,3.5949999999999998,3.76,3.44,0.31999999999999984,0.31999999999999984,137310,190784,61603,129181,14752
2019-06-02,3.552,3.77,3.41,0.3599999999999999,-0.31999999999999984,3.613,3.79,3.49,0.2999999999999998,-0.25,3.45,3.52,3.4,0.1200000000000001,-0.10999999999999988,3.506,3.63,3.44,0.18999999999999995,-0.18999999999999995,113037,251915,30776,221139,-221139
2019-06-09,3.546,3.66,3.45,0.20999999999999996,0.20999999999999996,3.618,3.7,3.54,0.16000000000000014,0.07000000000000028,3.4859999999999998,3.53,3.45,0.07999999999999963,0.07999999999999963,3.57,3.68,3.52,0.16000000000000014,0.010000000000000231,28878,36292,19018,17274,17274
2019-06-16,3.54,3.57,3.5,0.06999999999999984,0.0,3.6246,3.65,3.56,0.08999999999999986,0.08999999999999986,3.49,3.51,3.47,0.03999999999999959,0.019999999999999574,3.552,3.6,3.47,0.1299999999999999,0.06000000000000005,48438,68383,34417,33966,479
2019-06-23,3.582,3.64,3.5,0.14000000000000012,-0.10000000000000009,3.616,3.67,3.5,0.16999999999999993,-0.14100000000000001,3.4899999999999998,3.58,3.23,0.3500000000000001,-0.3500000000000001,3.532,3.64,3.25,0.3900000000000001,-0.33000000000000007,60701,194170,11137,183033,164428
2019-06-30,3.2475,3.34,3.18,0.1599999999999997,-0.1599999999999997,3.3405,3.49,3.242,0.24800000000000022,-0.24800000000000022,3.1750000000000003,3.2,3.12,0.08000000000000007,-0.08000000000000007,3.2025,3.25,3.12,0.1299999999999999,-0.1299999999999999,92379,241905,20996,220909,-50391
2019-07-07,3.018,3.12,2.98,0.14000000000000012,-0.14000000000000012,3.0418,3.1289999999999996,3.0,0.12899999999999956,-0.12899999999999956,2.974,3.02,2.95,0.06999999999999984,-0.06999999999999984,2.992,3.04,2.96,0.08000000000000007,-0.08000000000000007,87907,155937,51929,104008,-52830
2019-07-14,2.91,2.98,2.85,0.1299999999999999,-0.1299999999999999,2.9202,3.01,2.85,0.1599999999999997,-0.1599999999999997,2.856,2.92,2.79,0.1299999999999999,-0.1299999999999999,2.88,2.94,2.82,0.1200000000000001,-0.1200000000000001,51830,97092,26563,70529,28762
2019-07-21,2.916,2.99,2.8,0.1900000000000004,0.0900000000000003,2.954,3.03,2.85,0.17999999999999972,0.08000000000000007,2.832,2.93,2.66,0.27,0.22999999999999998,2.874,2.98,2.69,0.29000000000000004,0.2200000000000002,99576,177115,21564,155551,-77368
2019-07-28,2.844,2.9,2.7,0.19999999999999973,-0.19999999999999973,2.872,2.9139999999999997,2.766,0.1479999999999997,-0.1479999999999997,2.77,2.88,2.6,0.2799999999999998,-0.2799999999999998,2.802,2.91,2.68,0.22999999999999998,-0.20999999999999996,69223,128090,33496,94594,45776
2019-08-04,2.668,2.71,2.63,0.08000000000000007,0.06999999999999984,2.708,2.78,2.64,0.13999999999999968,0.13999999999999968,2.604,2.67,2.56,0.10999999999999988,0.08999999999999986,2.682,2.76,2.63,0.1299999999999999,0.08000000000000007,31372,42831,17561,25270,3154
2019-08-11,3.014,3.23,2.69,0.54,0.3900000000000001,3.1234,3.23,2.83,0.3999999999999999,0.33000000000000007,2.952,3.11,2.62,0.48999999999999977,0.45999999999999996,3.042,3.15,2.76,0.3900000000000001,0.38000000000000034,148814,323739,21249,302490,17761
2019-08-18,3.1488,3.22,3.11,0.11000000000000032,-0.08000000000000007,3.172,3.22,3.15,0.07000000000000028,-0.07000000000000028,3.112,3.13,3.1,0.029999999999999805,-0.009999999999999787,3.128,3.15,3.1,0.04999999999999982,-0.009999999999999787,33533,59344,13842,45502,24505
2019-08-25,3.131,3.185,3.09,0.0950000000000002,0.05500000000000016,3.177,3.19,3.16,0.029999999999999805,-0.004999999999999893,3.08,3.11,3.03,0.08000000000000007,-0.050000000000000266,3.09,3.13,3.03,0.10000000000000009,-0.10000000000000009,72242,169790,24379,145411,111973
2019-09-01,2.9875,3.045,2.92,0.125,-0.0950000000000002,3.035,3.07,2.975,0.09499999999999975,-0.09499999999999975,2.915,2.92,2.9,0.020000000000000018,0.020000000000000018,2.92,2.93,2.9,0.03000000000000025,0.03000000000000025,53251,116924,10417,106507,-63717
2019-09-08,3.038,3.15,2.92,0.22999999999999998,0.16999999999999993,3.113,3.18,3.01,0.17000000000000037,0.11500000000000021,2.9899999999999998,3.09,2.83,0.2599999999999998,0.23999999999999977,3.071,3.17,2.93,0.23999999999999977,0.1499999999999999,113478,180053,60704,119349,-59986
2019-09-15,3.016,3.07,2.98,0.08999999999999986,-0.08999999999999986,3.032,3.08,2.99,0.08999999999999986,-0.08999999999999986,2.975,3.0,2.955,0.04499999999999993,-0.04499999999999993,3.0,3.05,2.97,0.07999999999999963,-0.07999999999999963,129252,505907,18548,487359,32758
2019-09-22,2.92,3.0,2.85,0.1499999999999999,-0.11000000000000032,2.946,3.01,2.89,0.11999999999999966,-0.11999999999999966,2.7808,2.8939999999999997,2.45,0.4439999999999995,-0.41999999999999993,2.862,3.0,2.6,0.3999999999999999,-0.3999999999999999,168062,564399,16278,548121,447603
2019-09-29,2.574,2.64,2.53,0.11000000000000032,-0.06000000000000005,2.6242,2.68,2.58,0.10000000000000009,-0.10000000000000009,2.532,2.57,2.47,0.09999999999999964,-0.06999999999999984,2.556,2.59,2.49,0.09999999999999964,-0.06999999999999984,66171,114902,9083,105819,13360
2019-10-06,2.3674,2.5269999999999997,2.28,0.2469999999999999,-0.21699999999999964,2.405,2.5269999999999997,2.332,0.19499999999999984,-0.11699999999999955,2.3006,2.44,2.2230000000000003,0.21699999999999964,-0.1299999999999999,2.3272,2.4459999999999997,2.28,0.16599999999999993,-0.1259999999999999,57935,107458,34829,72629,-2560
