Date,SPDR Solactive United Kingdom_etf_Open_average,SPDR Solactive United Kingdom_etf_Open_max,SPDR Solactive United Kingdom_etf_Open_min,SPDR Solactive United Kingdom_etf_Open_volatility,SPDR Solactive United Kingdom_etf_Open_change,SPDR Solactive United Kingdom_etf_High_average,SPDR Solactive United Kingdom_etf_High_max,SPDR Solactive United Kingdom_etf_High_min,SPDR Solactive United Kingdom_etf_High_volatility,SPDR Solactive United Kingdom_etf_High_change,SPDR Solactive United Kingdom_etf_Low_average,SPDR Solactive United Kingdom_etf_Low_max,SPDR Solactive United Kingdom_etf_Low_min,SPDR Solactive United Kingdom_etf_Low_volatility,SPDR Solactive United Kingdom_etf_Low_change,SPDR Solactive United Kingdom_etf_Close_average,SPDR Solactive United Kingdom_etf_Close_max,SPDR Solactive United Kingdom_etf_Close_min,SPDR Solactive United Kingdom_etf_Close_volatility,SPDR Solactive United Kingdom_etf_Close_change
2018-03-25,53.29,53.29,53.29,0.0,0.0,53.47,53.47,53.47,0.0,0.0,53.04,53.04,53.04,0.0,0.0,53.47,53.47,53.47,0.0,0.0
2018-04-01,54.41,54.41,54.41,0.0,0.0,54.49,54.49,54.49,0.0,0.0,54.41,54.41,54.41,0.0,0.0,54.48,54.48,54.48,0.0,0.0
2018-04-08,55.42,55.42,55.42,0.0,0.0,55.42,55.42,55.42,0.0,0.0,55.22,55.22,55.22,0.0,0.0,55.28,55.28,55.28,0.0,0.0
2018-04-15,55.15,55.15,55.15,0.0,0.0,55.25,55.25,55.25,0.0,0.0,55.09,55.09,55.09,0.0,0.0,55.09,55.09,55.09,0.0,0.0
2018-04-22,55.35,55.35,55.35,0.0,0.0,55.75,55.75,55.75,0.0,0.0,55.35,55.35,55.35,0.0,0.0,55.59,55.59,55.59,0.0,0.0
2018-04-29,54.16,54.16,54.16,0.0,0.0,54.48,54.48,54.48,0.0,0.0,54.16,54.16,54.16,0.0,0.0,54.48,54.48,54.48,0.0,0.0
2018-05-06,55.58,55.58,55.58,0.0,0.0,55.58,55.58,55.58,0.0,0.0,55.29,55.29,55.29,0.0,0.0,55.29,55.29,55.29,0.0,0.0
2018-05-13,55.67,55.67,55.67,0.0,0.0,55.84,55.84,55.84,0.0,0.0,55.66,55.66,55.66,0.0,0.0,55.76,55.76,55.76,0.0,0.0
2018-05-20,55.04,55.04,55.04,0.0,0.0,55.06,55.06,55.06,0.0,0.0,54.72,54.72,54.72,0.0,0.0,54.72,54.72,54.72,0.0,0.0
2018-05-27,53.78,53.78,53.78,0.0,0.0,53.96,53.96,53.96,0.0,0.0,53.78,53.78,53.78,0.0,0.0,53.96,53.96,53.96,0.0,0.0
2018-06-03,54.13,54.13,54.13,0.0,0.0,54.13,54.13,54.13,0.0,0.0,54.13,54.13,54.13,0.0,0.0,54.13,54.13,54.13,0.0,0.0
2018-06-10,53.56,53.56,53.56,0.0,0.0,53.56,53.56,53.56,0.0,0.0,53.56,53.56,53.56,0.0,0.0,53.56,53.56,53.56,0.0,0.0
2018-06-17,53.41,53.41,53.41,0.0,0.0,53.42,53.42,53.42,0.0,0.0,53.41,53.41,53.41,0.0,0.0,53.42,53.42,53.42,0.0,0.0
2018-06-24,53.18,53.18,53.18,0.0,0.0,53.18,53.18,53.18,0.0,0.0,52.87,52.87,52.87,0.0,0.0,53.03,53.03,53.03,0.0,0.0
2018-07-01,53.39,53.39,53.39,0.0,0.0,53.39,53.39,53.39,0.0,0.0,53.18,53.18,53.18,0.0,0.0,53.18,53.18,53.18,0.0,0.0
2018-07-08,53.59,53.59,53.59,0.0,0.0,53.59,53.59,53.59,0.0,0.0,53.59,53.59,53.59,0.0,0.0,53.59,53.59,53.59,0.0,0.0
2018-07-15,53.0,53.0,53.0,0.0,0.0,53.3,53.3,53.3,0.0,0.0,53.0,53.0,53.0,0.0,0.0,53.3,53.3,53.3,0.0,0.0
2018-07-22,53.5,53.5,53.5,0.0,0.0,53.5,53.5,53.5,0.0,0.0,53.5,53.5,53.5,0.0,0.0,53.5,53.5,53.5,0.0,0.0
2018-07-29,52.66,52.66,52.66,0.0,0.0,52.86,52.86,52.86,0.0,0.0,52.51,52.51,52.51,0.0,0.0,52.83,52.83,52.83,0.0,0.0
2018-08-05,52.17,52.17,52.17,0.0,0.0,52.17,52.17,52.17,0.0,0.0,51.81,51.81,51.81,0.0,0.0,51.82,51.82,51.82,0.0,0.0
2018-08-12,51.44,51.44,51.44,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.44,51.44,51.44,0.0,0.0
2018-08-19,51.96,51.96,51.96,0.0,0.0,51.96,51.96,51.96,0.0,0.0,51.7,51.7,51.7,0.0,0.0,51.85,51.85,51.85,0.0,0.0
2018-08-26,51.46,51.46,51.46,0.0,0.0,51.46,51.46,51.46,0.0,0.0,51.31,51.31,51.31,0.0,0.0,51.31,51.31,51.31,0.0,0.0
2018-09-02,50.97,50.97,50.97,0.0,0.0,50.97,50.97,50.97,0.0,0.0,50.97,50.97,50.97,0.0,0.0,50.97,50.97,50.97,0.0,0.0
2018-09-09,51.39,51.39,51.39,0.0,0.0,51.39,51.39,51.39,0.0,0.0,51.39,51.39,51.39,0.0,0.0,51.39,51.39,51.39,0.0,0.0
2018-09-16,52.23,52.23,52.23,0.0,0.0,52.23,52.23,52.23,0.0,0.0,52.23,52.23,52.23,0.0,0.0,52.23,52.23,52.23,0.0,0.0
2018-09-23,53.14,53.14,53.14,0.0,0.0,53.14,53.14,53.14,0.0,0.0,52.85,52.85,52.85,0.0,0.0,52.85,52.85,52.85,0.0,0.0
2018-09-30,51.37,51.37,51.37,0.0,0.0,51.48,51.48,51.48,0.0,0.0,51.37,51.37,51.37,0.0,0.0,51.48,51.48,51.48,0.0,0.0
2018-10-07,50.23,50.23,50.23,0.0,0.0,50.23,50.23,50.23,0.0,0.0,49.28,49.28,49.28,0.0,0.0,49.28,49.28,49.28,0.0,0.0
2018-10-14,49.4,49.4,49.4,0.0,0.0,49.4,49.4,49.4,0.0,0.0,48.89,48.89,48.89,0.0,0.0,48.89,48.89,48.89,0.0,0.0
2018-10-21,47.19,47.19,47.19,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.19,47.19,47.19,0.0,0.0,47.69,47.69,47.69,0.0,0.0
2018-10-28,49.29,49.29,49.29,0.0,0.0,49.29,49.29,49.29,0.0,0.0,49.1,49.1,49.1,0.0,0.0,49.1,49.1,49.1,0.0,0.0
2018-11-04,49.62,49.62,49.62,0.0,0.0,49.75,49.75,49.75,0.0,0.0,49.4,49.4,49.4,0.0,0.0,49.4,49.4,49.4,0.0,0.0
2018-11-11,48.59,48.59,48.59,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.59,48.59,48.59,0.0,0.0,48.61,48.61,48.61,0.0,0.0
2018-11-18,48.65,48.65,48.65,0.0,0.0,48.65,48.65,48.65,0.0,0.0,48.65,48.65,48.65,0.0,0.0,48.65,48.65,48.65,0.0,0.0
2018-11-25,48.26,48.26,48.26,0.0,0.0,48.28,48.28,48.28,0.0,0.0,48.26,48.26,48.26,0.0,0.0,48.28,48.28,48.28,0.0,0.0
2018-12-02,47.0,47.0,47.0,0.0,0.0,47.0,47.0,47.0,0.0,0.0,46.68,46.68,46.68,0.0,0.0,46.68,46.68,46.68,0.0,0.0
2018-12-09,46.25,46.25,46.25,0.0,0.0,46.27,46.27,46.27,0.0,0.0,46.17,46.17,46.17,0.0,0.0,46.17,46.17,46.17,0.0,0.0
2018-12-16,44.46,44.46,44.46,0.0,0.0,44.46,44.46,44.46,0.0,0.0,43.97,43.97,43.97,0.0,0.0,44.01,44.01,44.01,0.0,0.0
2018-12-23,44.72,44.72,44.72,0.0,0.0,44.97,44.97,44.97,0.0,0.0,44.72,44.72,44.72,0.0,0.0,44.83,44.83,44.83,0.0,0.0
2018-12-30,45.73,45.73,45.73,0.0,0.0,45.73,45.73,45.73,0.0,0.0,45.73,45.73,45.73,0.0,0.0,45.73,45.73,45.73,0.0,0.0
2019-01-06,46.75,46.75,46.75,0.0,0.0,46.75,46.75,46.75,0.0,0.0,46.55,46.55,46.55,0.0,0.0,46.64,46.64,46.64,0.0,0.0
2019-01-13,47.12,47.12,47.12,0.0,0.0,47.29,47.29,47.29,0.0,0.0,47.12,47.12,47.12,0.0,0.0,47.29,47.29,47.29,0.0,0.0
2019-01-20,46.9,46.9,46.9,0.0,0.0,47.22,47.22,47.22,0.0,0.0,46.9,46.9,46.9,0.0,0.0,47.22,47.22,47.22,0.0,0.0
2019-01-27,48.03,48.03,48.03,0.0,0.0,48.4,48.4,48.4,0.0,0.0,48.03,48.03,48.03,0.0,0.0,48.28,48.28,48.28,0.0,0.0
2019-02-03,48.35,48.35,48.35,0.0,0.0,48.35,48.35,48.35,0.0,0.0,48.35,48.35,48.35,0.0,0.0,48.35,48.35,48.35,0.0,0.0
2019-02-10,49.17,49.17,49.17,0.0,0.0,49.31,49.31,49.31,0.0,0.0,49.17,49.17,49.17,0.0,0.0,49.31,49.31,49.31,0.0,0.0
2019-02-17,49.65,49.65,49.65,0.0,0.0,49.65,49.65,49.65,0.0,0.0,49.6,49.6,49.6,0.0,0.0,49.6,49.6,49.6,0.0,0.0
2019-02-24,49.74,49.74,49.74,0.0,0.0,49.85,49.85,49.85,0.0,0.0,49.69,49.69,49.69,0.0,0.0,49.85,49.85,49.85,0.0,0.0
2019-03-03,49.15,49.15,49.15,0.0,0.0,49.31,49.31,49.31,0.0,0.0,49.07,49.07,49.07,0.0,0.0,49.31,49.31,49.31,0.0,0.0
2019-03-10,50.92,50.92,50.92,0.0,0.0,51.0,51.0,51.0,0.0,0.0,50.92,50.92,50.92,0.0,0.0,50.96,50.96,50.96,0.0,0.0
2019-03-17,50.59,50.59,50.59,0.0,0.0,50.59,50.59,50.59,0.0,0.0,50.33,50.33,50.33,0.0,0.0,50.33,50.33,50.33,0.0,0.0
2019-03-24,50.38,50.38,50.38,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.38,50.38,50.38,0.0,0.0
2019-03-31,51.58,51.58,51.58,0.0,0.0,51.58,51.58,51.58,0.0,0.0,51.58,51.58,51.58,0.0,0.0,51.58,51.58,51.58,0.0,0.0
2019-04-07,51.78,51.78,51.78,0.0,0.0,51.79,51.79,51.79,0.0,0.0,51.72,51.72,51.72,0.0,0.0,51.77,51.77,51.77,0.0,0.0
2019-04-14,51.72,51.72,51.72,0.0,0.0,51.72,51.72,51.72,0.0,0.0,51.67,51.67,51.67,0.0,0.0,51.67,51.67,51.67,0.0,0.0
2019-04-21,51.11,51.11,51.11,0.0,0.0,51.34,51.34,51.34,0.0,0.0,51.11,51.11,51.11,0.0,0.0,51.34,51.34,51.34,0.0,0.0
2019-04-28,51.89,51.89,51.89,0.0,0.0,51.89,51.89,51.89,0.0,0.0,51.89,51.89,51.89,0.0,0.0,51.89,51.89,51.89,0.0,0.0
2019-05-05,50.39,50.39,50.39,0.0,0.0,50.75,50.75,50.75,0.0,0.0,50.39,50.39,50.39,0.0,0.0,50.75,50.75,50.75,0.0,0.0
2019-05-12,50.3,50.3,50.3,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.24,50.24,50.24,0.0,0.0,50.24,50.24,50.24,0.0,0.0
2019-05-19,49.74,49.74,49.74,0.0,0.0,49.86,49.86,49.86,0.0,0.0,49.7,49.7,49.7,0.0,0.0,49.86,49.86,49.86,0.0,0.0
2019-05-26,48.67,48.67,48.67,0.0,0.0,48.67,48.67,48.67,0.0,0.0,48.67,48.67,48.67,0.0,0.0,48.67,48.67,48.67,0.0,0.0
2019-06-02,49.07,49.07,49.07,0.0,0.0,49.07,49.07,49.07,0.0,0.0,49.07,49.07,49.07,0.0,0.0,49.07,49.07,49.07,0.0,0.0
2019-06-09,48.65,48.65,48.65,0.0,0.0,48.7,48.7,48.7,0.0,0.0,48.65,48.65,48.65,0.0,0.0,48.7,48.7,48.7,0.0,0.0
2019-06-16,49.48,49.48,49.48,0.0,0.0,49.49,49.49,49.49,0.0,0.0,49.4,49.4,49.4,0.0,0.0,49.49,49.49,49.49,0.0,0.0
2019-06-23,49.68,49.68,49.68,0.0,0.0,49.76,49.76,49.76,0.0,0.0,49.65,49.65,49.65,0.0,0.0,49.76,49.76,49.76,0.0,0.0
2019-06-30,49.87,49.87,49.87,0.0,0.0,50.04,50.04,50.04,0.0,0.0,49.87,49.87,49.87,0.0,0.0,49.97,49.97,49.97,0.0,0.0
2019-07-07,49.82,49.82,49.82,0.0,0.0,49.82,49.82,49.82,0.0,0.0,49.82,49.82,49.82,0.0,0.0,49.82,49.82,49.82,0.0,0.0
2019-07-14,49.59,49.59,49.59,0.0,0.0,49.59,49.59,49.59,0.0,0.0,49.59,49.59,49.59,0.0,0.0,49.59,49.59,49.59,0.0,0.0
2019-07-21,49.45,49.45,49.45,0.0,0.0,49.62,49.62,49.62,0.0,0.0,49.45,49.45,49.45,0.0,0.0,49.59,49.59,49.59,0.0,0.0
2019-07-28,47.65,47.65,47.65,0.0,0.0,47.72,47.72,47.72,0.0,0.0,47.51,47.51,47.51,0.0,0.0,47.7,47.7,47.7,0.0,0.0
2019-08-04,46.52,46.52,46.52,0.0,0.0,46.65,46.65,46.65,0.0,0.0,46.52,46.52,46.52,0.0,0.0,46.57,46.57,46.57,0.0,0.0
2019-08-11,46.18,46.18,46.18,0.0,0.0,46.18,46.18,46.18,0.0,0.0,46.1,46.1,46.1,0.0,0.0,46.15,46.15,46.15,0.0,0.0
2019-08-18,46.55,46.55,46.55,0.0,0.0,46.7,46.7,46.7,0.0,0.0,45.92,45.92,45.92,0.0,0.0,45.92,45.92,45.92,0.0,0.0
2019-08-25,46.6,46.6,46.6,0.0,0.0,46.81,46.81,46.81,0.0,0.0,46.52,46.52,46.52,0.0,0.0,46.81,46.81,46.81,0.0,0.0
2019-09-01,47.7,47.7,47.7,0.0,0.0,47.72,47.72,47.72,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.72,47.72,47.72,0.0,0.0
2019-09-08,48.78,48.78,48.78,0.0,0.0,48.78,48.78,48.78,0.0,0.0,48.78,48.78,48.78,0.0,0.0,48.78,48.78,48.78,0.0,0.0
2019-09-15,48.63,48.63,48.63,0.0,0.0,48.63,48.63,48.63,0.0,0.0,48.63,48.63,48.63,0.0,0.0,48.63,48.63,48.63,0.0,0.0
2019-09-22,48.52,48.52,48.52,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.37,48.37,48.37,0.0,0.0,48.37,48.37,48.37,0.0,0.0
2019-09-29,46.82,46.82,46.82,0.0,0.0,47.13,47.13,47.13,0.0,0.0,46.82,46.82,46.82,0.0,0.0,47.13,47.13,47.13,0.0,0.0
2019-10-06,48.83,48.83,48.83,0.0,0.0,48.9,48.9,48.9,0.0,0.0,48.75,48.75,48.75,0.0,0.0,48.75,48.75,48.75,0.0,0.0
2019-10-13,49.46,49.46,49.46,0.0,0.0,49.46,49.46,49.46,0.0,0.0,49.28,49.28,49.28,0.0,0.0,49.33,49.33,49.33,0.0,0.0
2019-10-20,50.03,50.03,50.03,0.0,0.0,50.03,50.03,50.03,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0
2019-10-27,50.32,50.32,50.32,0.0,0.0,50.34,50.34,50.34,0.0,0.0,50.32,50.32,50.32,0.0,0.0,50.34,50.34,50.34,0.0,0.0
2019-11-03,50.24,50.24,50.24,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.28,50.28,50.28,0.0,0.0
2019-11-10,50.21,50.21,50.21,0.0,0.0,50.32,50.32,50.32,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.31,50.31,50.31,0.0,0.0
2019-11-17,50.28,50.28,50.28,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.19,50.19,50.19,0.0,0.0,50.19,50.19,50.19,0.0,0.0
2019-11-24,50.85,50.85,50.85,0.0,0.0,50.85,50.85,50.85,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.7,50.7,50.7,0.0,0.0
2019-12-01,50.78,50.78,50.78,0.0,0.0,50.79,50.79,50.79,0.0,0.0,50.73,50.73,50.73,0.0,0.0,50.75,50.75,50.75,0.0,0.0
2019-12-08,52.66,52.66,52.66,0.0,0.0,52.69,52.69,52.69,0.0,0.0,52.5,52.5,52.5,0.0,0.0,52.54,52.54,52.54,0.0,0.0
2019-12-15,51.68,51.68,51.68,0.0,0.0,51.71,51.71,51.71,0.0,0.0,51.49,51.49,51.49,0.0,0.0,51.49,51.49,51.49,0.0,0.0
2019-12-22,52.28,52.28,52.28,0.0,0.0,52.28,52.28,52.28,0.0,0.0,52.18,52.18,52.18,0.0,0.0,52.18,52.18,52.18,0.0,0.0
2019-12-29,52.01,52.01,52.01,0.0,0.0,52.01,52.01,52.01,0.0,0.0,51.91,51.91,51.91,0.0,0.0,51.91,51.91,51.91,0.0,0.0
