Date,CFBK_Open_average,CFBK_Open_max,CFBK_Open_min,CFBK_Open_volatility,CFBK_Open_change,CFBK_High_average,CFBK_High_max,CFBK_High_min,CFBK_High_volatility,CFBK_High_change,CFBK_Low_average,CFBK_Low_max,CFBK_Low_min,CFBK_Low_volatility,CFBK_Low_change,CFBK_Close_average,CFBK_Close_max,CFBK_Close_min,CFBK_Close_volatility,CFBK_Close_change,CFBK_Volume_average,CFBK_Volume_max,CFBK_Volume_min,CFBK_Volume_volatility,CFBK_Volume_change
2018-01-14,14.532,14.74,14.3,0.4399999999999995,0.10999999999999943,14.644,14.74,14.35,0.39000000000000057,0.02999999999999936,14.274,14.31,14.19,0.120000000000001,-0.010000000000001563,14.442,14.69,14.33,0.35999999999999943,0.019999999999999574,1760,4157,308,3849,1955
2018-01-21,14.536,14.69,14.21,0.47999999999999865,0.16999999999999993,14.644,14.74,14.53,0.21000000000000085,0.21000000000000085,14.4,14.58,14.14,0.4399999999999995,0.379999999999999,14.53,14.69,14.24,0.4499999999999993,0.27999999999999936,2540,6227,250,5977,-2040
2018-01-28,14.25,14.55,14.1,0.45000000000000107,-0.3600000000000012,14.35,14.55,14.19,0.3600000000000012,-0.3600000000000012,14.062,14.14,13.91,0.23000000000000043,-0.23000000000000043,14.122,14.24,13.91,0.33000000000000007,-0.27999999999999936,2720,3436,1342,2094,-306
2018-02-04,13.572000000000001,13.81,13.48,0.33000000000000007,-0.33000000000000007,13.724,14.08,13.53,0.5500000000000007,-0.22000000000000064,13.344,13.53,12.93,0.5999999999999996,0.4900000000000002,13.466,13.53,13.37,0.16000000000000014,-0.10999999999999943,4155,9228,1808,7420,-6717
2018-02-11,13.5725,13.65,13.36,0.2900000000000009,0.28000000000000114,13.7625,14.17,13.48,0.6899999999999995,0.6899999999999995,13.42,13.48,13.36,0.120000000000001,0.0,13.4875,13.59,13.4,0.1899999999999995,-0.08000000000000007,1358,1671,1137,534,-527
2018-02-18,13.532,13.74,13.32,0.41999999999999993,-0.11000000000000121,13.602,13.74,13.43,0.3100000000000005,-0.14000000000000057,13.236,13.31,13.15,0.16000000000000014,-0.16000000000000014,13.427999999999999,13.64,13.28,0.3600000000000012,0.14000000000000057,2399,5558,1207,4351,-245
2018-02-25,13.424,13.69,13.2,0.4900000000000002,0.20999999999999908,13.63,13.75,13.42,0.33000000000000007,0.2699999999999996,13.302,13.48,13.2,0.28000000000000114,0.16999999999999993,13.508000000000001,13.75,13.31,0.4399999999999995,0.4399999999999995,4305,16802,74,16728,16349
2018-03-04,13.498,13.86,12.93,0.9299999999999997,-0.8200000000000003,13.968,14.69,13.36,1.33,-0.39000000000000057,13.112,13.69,12.48,1.209999999999999,-1.209999999999999,13.168,13.69,12.6,1.0899999999999999,-1.0899999999999999,14641,32173,5926,26247,-6282
2018-03-11,12.857999999999999,13.2,12.54,0.6600000000000001,0.5499999999999989,13.256,13.53,12.98,0.5499999999999989,0.10999999999999943,12.75,13.2,12.32,0.879999999999999,0.879999999999999,12.946,13.26,12.54,0.7200000000000006,0.5600000000000005,7163,25388,512,24876,-24876
2018-03-18,11.266,13.53,2.39,11.139999999999999,-11.139999999999999,11.368,13.69,2.39,11.299999999999999,-11.299999999999999,11.05,13.48,2.39,11.09,-10.76,11.216,13.59,2.39,11.2,-10.92,2068,5347,0,5347,-4272
